Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CRTO,,81.97,2.8,1.7,,,39.9,4.6,,81.51,,,83.89,2.13,,0.29,2.89,31.82,1.15,,233.08,120.89,0.77,0.11,,,,19.1,10.07,11.99,11.45,5.6,0.76,0.79,5.24,0.44,6.76,7.46,,10.19,,11.2,0.42,31.43,44.27,12.87,,,2.73,,3.96,1.64,35.98,22,,0.97,,,,,14.65,2.15,0.96,,,8.5,18.4,,0.86,4.71,1.15,2.37,33.15,6.64,5.16,,4.61,,6.83,25.33,,,10,1680423782.0,Advertising/Marketing Services,Commercial Services
CRUS,,61.79,1.8,12.5,,11.3,12.9,5.3,16.1,58.74,,,62.37,8.92,,2.89,3.26,90.92,6.64,105.54,34.7,44.71,0.53,0.09,,,,17.97,14.69,17.94,,9.94,2.63,2.48,5.56,0.81,14.37,5.37,,16.23,22.36,2,,89.4,50.83,357.33,,,9.84,,18.25,2.66,28.2,17.54,1.72,2.82,,0.98,1.43,,19.19,1.72,1.17,48.97,6.39,16.56,62.69,1.02,1.13,3.59,5.2,8.3,32.61,12.87,10.31,,15.23,,3.99,25.9,,,10,4003109599.000001,Semiconductors,Electronic Technology
CRVL,27.66,51.2,1.5,3.7,,11.7,13.9,6.9,8.7,45.91,,4.72,49.86,17.28,,0.57,3.3,247.0,1.56,,9.01,27.43,0.27,0.14,,,,41.9,32.95,59.32,,,,5.15,2.39,0.53,9.1,1.73,,,12.8,,,211.37,22.01,,,,9.69,,12.29,17.41,55.06,55.06,5.15,5.32,,3.09,3.94,,58.66,7.37,2.6,,50.7,42.72,61.97,4.95,4.62,20.74,1.56,17.86,85.63,40.25,35.36,,27.38,,1.44,83.46,,,10,3414019509.0000005,Insurance Brokers/Services,Finance
CRWD,152.61,69.46,,21.2,,39.3,6.3,225.4,43.5,67.2,,91.17,68.93,12.94,,1.35,3.98,333.13,1.74,,24.81,68.55,4.76,0.39,,,,2065.8,449.28,87.05,138.4,98.86,19.14,26.36,0.05,0.35,30.34,1.12,,86.96,,34.13,29.06,350.4,74.62,,,,,,,38.16,,158.68,5.81,26.77,,,,,88.22,26.44,,,289.68,69.66,568.76,,,60.38,1.74,,6.48,1.18,,,3.54,,,,,,,39507534420.00001,Packaged Software,Technology Services
CSAN,32.07,36.46,,17.9,19.6,9.5,,14.8,23.8,23.03,5.4,2.88,31.36,0.94,,1.14,0.32,14.6,1.62,22.72,48.34,34.01,4.51,3.37,,,2.41,10.41,7.88,15.42,6.67,3.88,0.5,2.61,9.61,0.13,12.47,15.38,2.41,12.17,28.19,,,89.77,26.67,1,,,,,17.08,1.75,,,,0.85,,,,,6.91,,0.51,,,3.23,,,0.6,,1.51,,37.81,9.31,,,4.52,,,18.13,,,10,7103442474.705,Gas Distributors,Utilities
CSCO,5.18,41.25,1.4,6.8,2.7,3.4,5.9,10.4,6.2,31.07,3.8,,36.88,3.61,,0.87,3.08,50.19,1.47,56.35,39.79,33.29,0.42,0.17,,0.45,3.14,11.11,10.08,10.7,10.39,9.58,3.43,3.2,9,0.46,30.13,8.67,3.14,12.79,9.64,4.2,0.09,54.97,63.69,37.5,,,23.4,,28.3,4.44,15,14.31,3.77,3.53,,1.14,0.88,,11.63,5.44,0.95,,,11.1,13.62,,1.09,45.54,1.34,13.94,830.17,24.04,31.79,,16.94,,6.65,19.7,,,10,227234227316.0,Information Technology Services,Technology Services
CSGP,8.2,43.87,,22.1,,6.8,2.6,,12.8,37.33,,3.17,41.6,14.51,,12.66,4.72,82.13,13.31,,28.13,26.21,2.48,0.15,,,,85.92,65.4,59.83,62.45,49.85,10.46,12.24,1.16,0.82,20.81,1.49,,71.94,8.06,20.84,14.38,90.07,80.55,,,,16.86,,14.24,4.62,82.46,68.03,4.66,13.89,,3.29,2.52,,66.72,4.69,1.11,9.12,8.49,63.07,137.66,10.12,2.96,7.21,13.31,4.73,81.57,4.19,5.78,,7.68,,0.04,133.84,,,9,32307593617.0,Internet Software/Services,Technology Services
CSGS,,53.87,3.3,,6,6.9,24,,8.2,57.13,2.84,,55.57,3.11,,0.33,0.31,52.86,1.54,,25.02,82.98,3.04,2.17,,0.35,2.13,15.84,10.05,19.46,,7.7,1.68,1.67,6.31,0.19,8.89,6.7,2.29,13.28,7.08,10,5.18,61.02,47.4,4.5,,,5.67,,11.99,5.68,23.97,16.57,8.72,1.39,,1.26,1.29,,14.8,,0.86,,,11.73,19.85,,1.21,,1.54,4.94,61.27,14.4,20.19,,8.85,,5.86,23.44,,,10,1673161598.0,Data Processing Services,Technology Services
CSIQ,,46.48,,8.7,,10.5,0.7,,25.8,43.23,,,45.76,1.28,,0.34,0.42,23.11,1.16,87.62,47.48,48.15,7.12,1.82,,,,6.33,6.33,,6.35,3.48,0.42,0.51,15.8,0.22,,,,5.73,1.8,25,15.54,43.69,17.95,5.78,,,4.48,,7.41,0.57,4.37,4.45,0.84,0.21,,,,,,0.35,0.56,,,1.84,,,0.88,0.57,0.91,3.53,13.31,14.21,16.49,,6.45,,,6.74,,,10,1767140366.9999998,Semiconductors,Electronic Technology
CSL,17.39,68.35,3,7.8,12.7,25.6,30.4,13.4,17.2,67.22,1.64,4.76,69.16,5.68,,0.12,0.25,347.13,4.18,72.98,42.98,62.76,1.88,0.81,,0.2,0.93,18.1,15.58,18.17,13.54,11.47,3.91,3.71,5.52,0.43,20.8,6.33,0.99,18.59,23.34,15,1.84,271.52,34.62,13.52,,,15.07,,20.07,5.92,22.55,21.55,1.16,3.42,,1.12,1.04,,16.23,2.4,1.5,,,14.33,16.96,1.1,1.64,5.92,3.73,10.64,46.65,17.08,25.81,,16.33,,8.67,37.4,,,10,13442193050.0,Building Products,Producer Manufacturing
CSTM,30.1,43.85,,,,14.2,113.2,,14.5,34.14,,3.7,40.14,2.36,,0.13,0.1,18.75,1.32,65.32,72.12,32.28,3.21,2.15,,,,14.43,7.16,32.55,9.67,5.82,0.64,0.57,6.93,0.19,1.75,5.09,,10.71,8.28,,,16.07,8.57,3.23,,,1.91,,4.93,2.89,17.8,14.85,5.5,0.34,,,,,19.84,2.19,1.43,,,5.74,8.5,,1.86,7.13,0.56,2.89,12.65,9.14,18.51,,9.02,,4.83,105.47,,,5,2529606971.0,Miscellaneous Commercial Services,Commercial Services
CSWI,52.42,54.16,,21.9,8,32.4,27.5,21.6,24.3,40.32,0.35,14.13,50.1,7.79,,0.22,0.16,222.45,2.77,134.04,36.81,54.66,0.82,0.26,,0.12,0.35,23.71,19,22.54,15.89,,4.25,4.54,4.22,0.59,20.82,4.76,0.35,26.88,22.38,15,4.73,171.1,44.04,10.89,,,12.47,,19.87,5.78,35.17,35.17,1.69,4.43,,1.73,0.69,,21.07,11.59,,,,18.95,21.97,1.43,2.17,82.99,1.4,9.45,50.8,16.25,17.56,,12.35,,2.7,70.45,,,9,2771970504.0,Industrial Specialties,Process Industries
CSX,10.21,66.24,4.8,2.4,8.2,13.2,15.1,12.4,16.6,50.31,1.79,13.37,63.26,2.24,,0.45,0.08,37.01,1.05,15.62,46.42,25.85,2.54,1.53,,0.24,1.2,15.69,12.23,27.53,15.6,11.96,5.95,6.1,6.37,0.29,22.3,4.52,1.2,18.38,8.92,5.79,3.32,37.09,37.71,6.83,,,25.35,,37.71,5.96,19.92,20.05,2.16,5.05,,0.98,0.73,,22.51,2.33,1.18,,,13.28,19.93,,1.58,5.96,1.05,8.89,16.32,14.55,30.3,,10.63,,4.7,22.46,,,10,61895279910.0,Railroads,Transportation
CTAS,32.37,53.39,0.5,6.7,21.7,14.1,17,7.3,8.8,32.35,2.48,21.02,46.74,11.34,,0.06,0.03,611.0,2.24,115.58,23.27,46.79,1.22,0.72,,0.36,0.82,33.48,27.42,49.13,29.32,24.54,6.25,6.99,2.99,0.45,14.39,2.15,0.89,38.02,13.25,10.84,7.67,521.26,47.92,18.14,,,15.57,,20.86,15.38,43.97,43.97,3.44,6.79,,1.51,1.55,,47.3,14.97,2.07,,,36.61,45.29,3.87,3.71,112.98,1.12,16.66,57.91,26.47,37.68,,19.91,,2.04,64.19,,,10,52752238731.0,Other Consumer Services,Consumer Services
CTLT,,63.84,,12.8,,,,,5,53.62,,7.26,61.18,1.17,,0.22,0.05,56.85,2.47,86.52,42.3,82.3,,1.36,,,,,,,,47.14,3.38,3.64,,0.37,,,,69.35,3.81,18.44,3.5,81.94,17.66,,,,,,,2.77,,,,2.51,,,,,,,,,,60.22,,,6.04,2.77,1.73,,,,,,,,,69.86,,,9,8862158146.0,Pharmaceuticals: Major,Health Technology
CTOS,,52.98,,,,,,23.5,,39.67,,,48.75,1.05,,0.01,,6.85,1.35,187.03,29.93,33.75,5.08,2.25,,,,19.17,9.02,,,,1.94,1.99,5.22,0.28,,,,16.47,,,17.18,8.57,24.9,1.55,,,3.58,,10.28,1.76,23.54,18.67,,0.89,,,,,,,,,,41.88,,,,,0.28,2.15,10.94,8.09,7.3,,6.32,,,,,,1,1608094655.0000002,Finance/Rental/Leasing,Finance
CTRA,2.24,38.83,,45,92.3,38.4,46.4,43.9,31.8,33.27,50.31,,36.67,2.69,,0.52,0.33,23.86,1.04,7.16,7.19,44.21,0.56,0.2,,0.57,4.86,6.77,4.36,8.99,7.83,4.93,3.06,3,14.77,0.64,34.07,12.41,3.32,10.94,27.74,,9.92,32.73,52.9,35.91,,,33.97,,43.54,1.42,8.33,8.34,0.2,2.79,,,,,8.23,0.72,0.52,,,4.23,5.35,0.33,0.68,1.42,1.01,11.14,16.16,15.54,17.67,,12.19,,13.28,19.74,,,8,21080871317.0,Integrated Oil,Energy Minerals
CTRE,11.09,60.61,,4.3,3.8,,,,0.5,72.07,6.72,10.76,65.94,2.74,,4.18,0.49,23.05,4.39,,1007.6,0.74,4.08,0.42,,1.34,4.97,34.29,22.24,22.56,19.97,14.85,14.99,16.33,2.92,0.68,72.4,4.85,4.97,,,,,19.97,95.17,2.84,,,27.06,,58.41,2.09,47.38,27.14,,12.11,,,,16.67,16.81,1.61,1.24,,,15.61,28.04,,1.18,2.1,4.39,3.04,237.2,5.91,5.34,,6.53,,,48.7,,,8,2017379031.0,Real Estate Investment Trusts,Finance
CTS,,53.64,0.8,8.6,,14.3,14.9,37,8.7,49.69,0.36,,52.91,6.35,,1.69,1.69,44.78,3.29,63.69,51.38,60.25,0.97,0.18,,0.07,0.36,16.67,13.09,21.09,,,2.15,2.38,6,0.71,11.97,4.79,0.36,,6.66,,,44.16,34.68,24.65,,,11,,14.92,2.61,22.98,20.25,,2.55,,,,,21.35,2.19,1.22,,13.29,17.09,23.93,,1.38,5.19,2.67,8.08,41.3,12.18,11.68,,13.15,,1.84,47.97,,,8,1306892131.0000002,Electronic Production Equipment,Electronic Technology
CTSH,14.95,44.68,2.1,9.1,9.6,10.2,10,,7.6,23.45,2.3,11.26,36.84,7.18,,0.79,2,76.54,2.25,,9.64,71.39,0.39,0.1,,0.25,1.54,12.83,10.76,18.28,12.09,10.39,1.87,1.88,7.79,0.72,10.4,5.35,1.59,16.42,11.4,12.5,3.2,74.66,34.56,71.17,,,10.99,,15.08,2.84,17.98,16.59,3.32,1.97,,1.36,1.29,,18.93,2.18,0.77,,16.92,16.38,20.08,2.92,1.05,6.28,2.25,11.74,78.91,19.04,16.61,,15.47,,4.63,20.08,,,10,35438754979.99999,Information Technology Services,Technology Services
CTVA,,64.91,1.9,2.3,6,12.2,21.5,,8.5,60.53,1.16,,64.93,1.93,,0.26,1.1,54.15,1.56,237.27,148.57,110.36,0.98,0.1,,0.23,1.16,28.19,14.74,31.59,12.59,10.29,2.13,2.17,3.55,0.58,6.82,3.12,1.19,18.94,,15.95,3.47,57.88,42.41,9.32,,,4.27,,12.6,1.5,52.58,20.01,,2.19,,,,,31.57,2.66,,,,21.32,274.99,,1.46,7.83,0.9,1.68,16.25,4.06,2.88,,5.44,,,,,,6,37298096453.0,Chemicals: Agricultural,Process Industries
CUBE,,40.61,,10.6,11.3,13.2,13.9,14.8,10,28.2,6.9,7.58,35.55,1.82,,0.02,,43.55,0.3,,260.56,2.76,4.27,1.06,,1.17,4.61,26.56,18.05,20.98,25.39,17.98,16.6,12.07,3.77,0.45,58.32,6.32,4.75,24.33,16.32,,,35.12,71.71,5.04,,,36.32,,45.31,3.44,25.7,25.7,2.57,9.25,,1.6,1.02,16.06,15.91,2.01,0.97,,,15.91,,2.28,1.31,3.44,0.3,6.03,955.13,8.08,13.48,,7.54,,5.84,45.18,,,10,9239632233.0,Real Estate Investment Trusts,Finance
CUK,46.33,36.05,,,,,,,36,25.46,,0.79,31.15,0.67,,0.21,0.08,13.92,0.46,10.29,23.84,8.21,7.35,4.63,,,,23.4,10.72,48.46,15.56,8.42,1.98,2.17,4.27,0.14,4.62,5.73,,15.31,32.84,384.1,3.66,35.58,22.58,0.93,,,,,8.89,2.49,,,,0.82,,,,,19.9,,0.35,,,4.21,,,,3.34,0.41,,4.75,4.88,,,3.9,,11.76,,,,6,19067138407.462,Hotels/Resorts/Cruise lines,Consumer Services
CUZ,,44.64,,,2.2,,,0.9,2,42.46,6.85,2.39,43.46,0.64,,0.01,,22.68,0.44,,,4.98,4.98,0.56,,2.34,5.71,31.2,11.71,16.58,,,,7.35,3.21,0.59,45.88,10.84,5.71,,13.56,,,29.85,66.82,1.79,,,10.33,,23.57,0.75,40.73,40.95,16.38,4.22,,,,8.57,9.26,1.2,0.57,,,9.26,,,0.51,0.77,0.44,1.09,963.88,2.65,1.81,,2.5,,2.11,13.83,,,10,3452869308.0,Real Estate Investment Trusts,Finance
CVAC,,35.34,,,,,,,50.9,31.67,,,34.49,,,3.1,11.1,3.45,3.56,49.28,76.45,55.05,,0.07,,,,,,,,,4.77,6.61,,0.72,,,,,,,,10.07,,,,,,,,1.18,,,,15.59,,,,,,,,3.19,2.44,,,,,1.25,3.41,,,,,,,,,,,,,1793303457.0000002,Pharmaceuticals: Major,Health Technology
CVCO,8.6,57.93,1.9,19.4,,49.8,49.3,36,28,51.26,,7.71,56.83,9.37,,1.36,11.11,366.96,3.07,63.17,7.87,16.3,0.14,0.03,,,,12.09,11.14,12.92,,,,1.41,8.27,0.76,11.62,7.29,,,24.06,,,309.47,24.23,117.5,,,9.25,,10.57,2.93,17.95,17.95,0.59,1.68,,0.6,0.5,,14.31,1.72,1.25,59.25,5.95,13.25,35.84,0.75,1.17,3.44,2.2,12.93,57.11,20.9,17.18,,19.94,,3.63,30.6,,,10,2397590873.9999995,Homebuilding,Consumer Durables
CVE,,52.29,,,29.6,26.7,29.1,30.6,26.5,53.87,2.64,,54.7,2.67,,0.18,0.13,16.15,1.49,36.7,44.19,23.91,0.96,0.35,,0.27,2.42,8.7,4.9,17.29,,,0.95,0.9,11.49,0.53,5.3,7.17,2.61,7.15,,,,17.49,22.39,7.81,,,7.36,,10.32,1.45,10.34,9.81,,0.77,,,,,14.51,0.83,0.92,,,5.83,9.48,,0.74,1.62,0.82,7.6,14.48,12.33,14.89,,10.42,,11.85,28.96,,,7,39257405542.46527,Integrated Oil,Energy Minerals
CVI,,66.85,,,,10.1,20.2,5.6,19.6,67.56,5.7,,69.18,3.77,,0.68,0.56,35.18,1.44,26.3,22.79,12.19,1.04,1.68,,0.29,5.7,3.39,2.74,5.19,6.91,4.68,0.51,0.44,29.5,0.22,8.48,23.39,5.7,12.72,11.78,,,30.53,14.41,19.79,,,8.12,,12.82,3.68,4.47,5.28,,0.37,,,,,4.33,0.93,0.99,,,3.27,6.16,,0.74,3.68,0.97,18.66,55.76,43.87,113.57,,37.58,,6.18,13.81,,,9,3473332205.0,Oil Refining/Marketing,Energy Minerals
CVLT,22.1,65.09,1.4,,,,37.8,26.2,6.2,46.05,,12.33,60.52,3.2,,0.66,21.66,94.59,1.31,,0.6,91.1,0.44,0.08,,,,159.21,125.01,20.21,,,4.24,4.55,0.63,0.22,22.87,4.69,,28.9,22.78,,5.13,74.03,82.03,164.69,,,,,9.41,22.94,,36.76,,5.02,,,,,21.84,12.37,1.36,,,21.36,325.67,,3.06,88,1.31,,61,6.13,,,,,4.81,,,,5,2971634520.0,Packaged Software,Technology Services
CVNA,288.2,60.39,,,,,,4.8,17.1,62.09,,4.09,62.85,1.88,,0.39,0.09,54.38,2.28,62.85,9.5,10.49,,18.84,,,,,,68.31,,109.73,0.99,1.05,,0.05,1.55,2.92,,,,,2.38,23.86,13.55,,,,,,,17.5,,,,0.55,,,,,,,,,,493.48,9.09,,,20.96,1.51,,,,,,,,,,,,,9888969311.0,Specialty Stores,Retail Trade
CVS,,55.14,0.6,3.9,6.6,2.7,3.5,,10.7,63.14,3.89,2.26,58.19,2.24,,0.14,0.14,76.52,0.86,21.81,16.97,14.3,4.36,1.04,,0.32,3.24,11.88,9.03,15.89,10.77,8.49,0.44,0.46,8.42,0.31,2.91,10.78,3.47,9.17,15.8,8.3,4.28,110.57,15.21,5.49,,,2.33,,4.08,1.29,11.86,10.22,1.14,0.28,,,,,9.48,,0.66,,,7.34,9.74,,0.56,,0.63,3.42,45.2,8.29,11.39,,5.92,,,14.18,,,9,91025364049.0,Drugstore Chains,Retail Trade
CVX,,53.64,1.3,8.3,5.4,30.6,,,28.6,45.73,5.35,,52.51,1.81,,,0.4,150.63,,24.12,52.88,38.27,0.5,0.13,,0.46,4.01,9.76,7.08,25.28,8.35,5.53,1.47,1.49,10.25,0.62,5.95,4.2,4.09,11.31,20,,,166.17,30.67,55.83,,,10.85,,13.3,1.73,13.26,11.55,2.89,1.44,,,,,24.24,0.94,0.97,,,12.27,13.75,0.82,0.91,1.73,,8.28,20.35,12.96,13.3,,8.52,,9.4,21.73,,,8,317615070740.0,Integrated Oil,Energy Minerals
CW,29.82,64.25,3.6,7.8,4.4,4.8,2.5,,4.6,75.44,0.47,7.42,68.01,4.65,,0.19,0.13,233.81,1.99,107.69,45.73,54.77,1.88,0.54,,0.09,0.35,19.34,15.75,23.43,16.16,13.04,11.06,3.47,5.17,0.5,14.79,4.76,0.35,102.04,9.19,,,51.32,37.45,8.89,,,12.2,,17.08,4.01,25.69,25.27,4.36,3.14,,1.37,1.14,,21.19,12.48,1.55,,,19.28,21.8,4.32,1.81,132.32,1.3,7.81,64.29,14.01,16.76,,9.45,,1.09,36.33,,,10,7683305789.0,Aerospace & Defense,Electronic Technology
CWAN,4.91,46.5,,,,,,,19,44.52,,18.25,46.47,17.18,,4.52,3.89,19.45,6.35,,9.44,45.59,,0.23,,,,,,51.22,30.52,27.95,8.45,10.57,,0.61,20.67,1.85,,48.78,,20,19.94,0.0,71.08,,,,,,,11.79,,86.27,,10.59,,,,,51.45,7.75,,52.55,20.47,47.56,,,,14.94,6.35,,,,,,,,,,,,1,4673896621.0,Packaged Software,Technology Services
CWEN,,36.44,,5.4,21.3,38.4,,36.2,2.4,34.7,8.54,1.06,34.88,0.48,,0.67,0.07,23.08,2.05,39.93,85.3,50.05,7.67,3.85,,2.54,6.73,29.25,9.62,19.72,22.66,8.66,7.25,7.63,3.42,0.16,38.71,19.63,6.92,17.01,36.08,71,3.97,35.57,65.72,1.09,,,4.05,,23.78,1.18,46.46,35.92,2.64,1.88,,,,,4.85,,0.99,,,3.7,4.2,2.2,0.38,,1.99,0.42,4,2.89,2.47,,0.23,,15.74,26.22,,,8,5070976519.0,Alternative Power Generation,Utilities
CWEN.A,,36.82,,5.4,21.3,38.4,,36.2,2.4,35.77,9.22,,35.52,0.48,,0.67,0.07,21.44,2.05,39.93,85.3,50.05,7.67,3.85,,2.54,7.22,29.25,9.62,19.72,22.66,8.66,7.25,7.63,3.42,0.16,38.71,19.63,7.43,17.01,36.08,71,3.97,33.1,65.72,1.09,,,4.05,,23.78,1.18,46.46,35.92,2.64,1.88,,,,,4.85,,0.99,,,3.7,4.2,2.19,0.38,,1.99,0.42,4,2.89,2.47,,0.23,,15.74,26.22,,,8,5070976519.0,Alternative Power Generation,Utilities
CWH,,55.2,,,98.4,92.9,,,7.5,61.29,45.77,,57.08,1.93,,0.03,0.02,26.36,1.31,160.02,14.5,6.46,9.83,23.53,,1.89,5.8,15.99,12.93,,12.57,,0.7,0.72,6.25,0.03,,,1.93,19.31,28.44,,,15.37,29.05,1.44,,,0.23,,4.61,7.77,117.64,24.42,1.74,0.21,,,,,,,,,,,,0.99,1.65,,0.2,0.31,9.3,9.82,9.44,,3.6,,,13.55,,,9,1784505416.0,Specialty Stores,Retail Trade
CWK,,50.91,,7.5,,8.6,224.8,,4.4,47.95,,0.1,49.62,1.46,,0.27,0.17,10.81,1.18,,51.99,51.83,6.81,2.26,,,,18.93,10.14,34.58,13.12,9.67,0.65,0.55,5.28,0.21,1.59,6.56,,13.04,19.2,5.1,0.7,13.97,17.29,0.85,,,,,2.46,1.48,,17.73,0.56,0.22,,,,,14.65,,,,,11.46,67.63,3.1,1.12,,1.18,,63.04,5.11,,,25.56,,2.2,,,,3,1878535349.0,Real Estate Development,Finance
CWST,6.52,57.55,,55.4,,15.7,11.8,80.2,10.6,51.83,,8.34,56.85,2.7,,0.87,0.2,91.55,1.63,7.08,37.54,34.86,4.76,1.09,,,,69.21,25.4,68.26,38.15,16.91,4.05,5.09,1.44,0.41,7.57,1.75,,86.96,13.23,,12.8,91.69,33.97,2.62,,,3.03,,8.67,4.94,137.11,87.14,4.17,4,,,,,53.75,24.06,2.01,,,21.33,51.92,7.59,3.51,137.13,1.56,1.94,9.93,5.26,5.05,,4.93,,,250.71,,,5,4831716726.0,Environmental Services,Industrial Services
CWT,,41.97,,13.8,8.2,3,15,10.8,1.6,41.66,3.24,,43.09,1.06,,0.09,0.03,45.92,0.79,14.79,158.73,30.83,5.52,0.83,,1.61,2.31,41.29,17.88,,20.67,11.88,3.86,4.84,2.42,0.35,,,2.44,21.46,,,5.91,59.74,58.18,1.34,,,5.29,,8.31,1.88,63.78,71.64,28.66,3.32,,5.86,,,,2.48,1.07,,,13.91,,,36.19,1.93,0.75,1.06,2.95,2.57,3.09,,1.65,,,28.7,,,10,2878752728.0,Water Utilities,Utilities
CX,49.24,42.21,0.8,5.9,,7.8,44.6,,9.6,27.29,,0.9,36.35,1.48,,0.09,,7.58,0.74,56.78,104.9,40.35,,,,,,9.77,8.81,40.91,7.95,5.48,1.08,1.11,10.24,0.42,,,,8.94,1.6,,1.96,6.83,33.63,3.97,,,1.12,,12.12,0.91,1.03,1.04,,0.62,,,,,,0.2,0.83,,,6.51,,,0.84,0.91,0.47,0.69,16.32,8.93,1.7,,1.09,,9.74,4.04,,,7,10350916433.208002,Construction Materials,Non-Energy Minerals
CXM,14.47,47.52,,,,,,,19.4,38.06,,,45.14,5.61,,1.65,22.07,12.82,2.23,,48.37,87.76,1.05,0.05,,,,203.25,98.24,52.45,,,3.48,3.95,0.48,0.61,7.84,1.62,,33.56,,30,12.57,0.0,75.67,,,,4.21,,1.94,5.14,116.17,38.84,,4.8,,,,,61.43,3.2,,15.45,7.63,44.61,,,,5.57,2.23,2.9,29.8,2.26,5.07,,2.28,,,,,,,4037198954.0,Packaged Software,Technology Services
CXT,,54.4,,,,30.4,33.4,,0.9,41.95,0.71,,50.97,4.83,,0.73,0.32,59.92,2,53.04,30.64,34.27,0.9,0.83,,0.03,0.72,5.59,4.76,,,,2.65,0.98,17.89,0.42,,,0.72,13.37,,,,0.0,40.05,11.43,,,11.71,,15.68,3.82,7.3,7.13,,0.83,,,,,,,,,,,,,,,1.47,13.38,99.01,26.39,31.21,,16.46,,3.06,,,,4,3249352440.0,Industrial Machinery,Producer Manufacturing
CXW,17.07,49.31,1.2,2.5,,,,,,41.53,,29.46,47.11,1.3,,0.41,0.11,14.28,1.6,,56.15,54.34,3.7,0.74,,,,15.34,8.74,15.45,,,,1.36,6.52,0.48,8.97,10.53,,,5.1,,,10.22,22.89,2.34,,,3.56,,9.01,1.09,24.29,24.08,,0.9,,,,,9.6,1.08,0.66,,,6.7,12.54,,0.55,1.1,1.6,2.18,7.56,6.07,4.68,,4.37,,19.93,9.95,,,9,1174677172.0,Real Estate Development,Finance
CYBR,50.89,68.25,,1.6,,,,,14.5,61.69,,43.25,66.42,5.71,,0.88,1.74,263.62,1.08,,30.09,60.13,,0.72,,,,,,206.82,126.56,292.17,11.45,14.1,,0.39,6.82,0.46,,152.47,2.22,20,20.35,195.97,79.24,,,,,,,15.79,,243.63,,15.21,,,,,241.2,14.69,,,,217.85,,,7.21,20.21,1.08,,,,,,,,,,,,6,6975267314.0,Packaged Software,Technology Services
CYTK,95.12,49.1,,,,,,,31.1,38.41,,161.37,43.11,,,6.94,0.72,77.28,7.22,,19.1,64.74,,,,,,,,,,,776.13,993.13,,,,,,,,,,3.31,,,,,,,,,,,,939.38,,,,,,,48.84,,,,,,,,7.22,,,,,,,,,,,,1,3286011534.0000005,Pharmaceuticals: Major,Health Technology
CZR,,40.25,,6.3,,19.4,,,16.5,30.99,,,36.79,0.63,,0.33,0.07,42.73,0.73,3.57,21.55,17.36,3.59,2.67,,,,9.44,6.02,31,7.66,5.23,1.75,1.79,10.59,0.14,5.77,7.26,,11.25,20.2,,4.95,62.25,53.89,1.1,,,6.16,,22.53,1.99,12.94,8.85,0.32,0.79,,0.77,1.2,,13.69,,,,,4.99,6.59,,2.05,,0.71,2.12,14.8,7.07,17.49,,,,78.1,,,,6,11382375260.999998,Casinos/Gaming,Consumer Services
D,,41.16,0.1,,,6.2,24.3,,5.4,38.82,4.78,,40.07,0.73,,0.01,,44.8,1.14,60.31,40.26,45.21,4.63,1.5,,0.74,6.02,15.43,8.91,,20.75,11.59,4.87,4.05,6.48,0.27,,,6.02,13.99,1.98,,,80.73,47.07,3.22,,,8.63,,26.27,1.41,22.63,12.2,,1.83,,,,,,0.96,0.48,,,5.98,,2,3.93,1.68,1.07,1.63,7.8,5.79,6.08,,4.2,,,13.86,,,9,40558385870.0,Electric Utilities,Utilities
