Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
COTY,7.3,49.76,,4.4,,,,,0.3,55.54,,5.24,50.53,0.89,,0.16,0.11,11.9,0.85,133.43,240.09,27.1,3.27,0.88,,,,18.1,11.76,40.68,17.99,12.6,2.38,2.4,5.52,0.35,5.77,3.24,,25.71,,7.9,6.71,10.8,63.67,2.39,,,5.39,,10.62,2.42,34.37,21.75,,1.76,,,,,31.89,,1.17,,,18.43,23.13,,1.82,,0.58,2.55,80.51,8.06,8.12,,3.86,,3.42,,,,4,10156910967.0,Household/Personal Care,Consumer Non-Durables
COUR,48.56,35.56,,,,,,,23.2,25.1,,26.27,31.82,4.93,,2.42,109.47,16.86,2.79,,106.74,37.28,,0.01,,,,,,142.2,168.69,56.48,2.55,2.96,,0.67,2.08,0.51,,142.98,,,16.88,19.75,51.87,,,,,,,4.22,,,,4.05,,,,,198.14,,,6.15,4.87,87.38,,,,4.3,2.79,,,,,,,,0.27,,,,,2727373427.0,Internet Software/Services,Technology Services
CP,,69.14,,59.4,2.2,,2.8,1.8,5.8,69.44,0.97,,69.89,2.02,,0.08,0.02,85.38,0.53,20.65,29.71,43.26,,0.54,,0.2,0.66,,,78.75,22.03,16.58,8.97,10.26,,0.52,13.02,1.53,0.66,26.74,7.41,,10.38,89.93,50.79,5.91,,,31.28,,36.28,2.58,27.31,30.79,,8.54,,,,,65.43,2.63,1.44,,,25.91,,,2.18,5.15,0.46,5.07,,,9.75,,,,,32.47,,,10,74405082759.37338,Railroads,Transportation
CPA,,53.97,0.3,18.6,60.1,,,,65.9,57.49,3.32,,55.62,2.53,,0.68,0.52,99.02,0.94,19.54,32.04,16.61,2.26,0.82,,0.22,3.29,6.5,6.5,4.91,6.56,4.37,1.37,1.45,15.38,0.41,29.5,24.33,6.45,6.4,4.7,,10.94,122.9,43.38,5.13,,,14.97,,23.45,1.97,7.81,6.84,,1.16,,,,,3.93,0.78,0.73,,,3.93,21.87,,0.55,2.06,0.86,10.42,23.47,21.81,29.49,,14.14,,1.85,17.27,,,8,3693262972.0,Airlines,Transportation
CPB,,37.39,0.4,13.1,1.9,6.1,9.9,,2.8,28.96,3.81,1.44,32.9,2.48,,0.04,0.02,41.45,0.97,74.07,77.76,24.16,2.89,1.25,,0.56,3.59,13.67,10.38,25.71,12.25,9.48,1.8,1.82,7.32,0.31,7.03,5.31,3.59,13.48,11.73,8.9,4.27,51.25,30.87,6.52,,,8.55,,13.31,3.28,15.58,15.6,3.9,1.33,,,,,18.99,,0.76,,,11.38,17.97,,1.04,,0.39,6.57,50.99,12.9,22,,9.01,,5.86,13.67,,,10,12829876464.000002,Food: Major Diversified,Consumer Non-Durables
CPE,,53.58,,,,23.4,59,,22,66.24,,,57.68,0.91,,,,32.78,0.4,,51.33,28.08,1.94,0.51,,,,8.08,4.08,,5.65,3.12,1.75,1.68,12.38,0.57,,,,4.86,,,4.65,30.81,42.24,14.83,,,26.35,,39.25,0.57,4.07,3.12,,0.84,,,,,,0.28,0.36,,,1.61,37.57,,1.05,0.57,0.4,10.01,8.65,8.89,19.01,,22.41,,17.87,,,,7,2629514166.9999995,Oil & Gas Production,Energy Minerals
CPG,,56.76,,5.3,89,18.3,33.5,36.6,9.9,73.38,1.18,,63.15,,,0.04,0.02,6.8,1.29,,146.85,36.92,2.1,0.54,,0.21,4.46,21.62,5.92,8.55,,,2.14,2.26,4.63,0.55,25.56,17.36,4.51,7.14,21.27,,1.35,7.96,69.51,14.59,,,,,38.5,0.79,,4.9,,1.23,,,,,4.8,0.42,0.7,,,2.16,,0.58,0.51,0.82,1.29,,4.41,4.37,,,16.07,,1.76,,,,4,4540839274.133391,Integrated Oil,Energy Minerals
CPK,,56.66,,11.1,9.6,9.8,10.7,,9.5,64.39,3.49,,59.23,1.76,,0.01,,105.0,0.48,20.91,41.93,27.12,3.47,0.92,,0.44,2.18,21.2,13.71,80,13.36,9.62,3.76,4.67,4.72,0.39,5.69,1.63,2.24,19.38,7.3,5.65,12.34,139.86,36.73,5.33,,,13.09,,22.35,2.17,21.37,20.72,2.09,2.8,,,,,49.17,1.46,1.06,,,9.13,61.59,2.29,10.06,2.34,0.39,4,7.96,7.77,10.39,,4.89,,1.61,23.94,,,10,1977751620.0000005,Gas Distributors,Utilities
CPNG,,61.29,,,,,50.3,23.7,43.8,79.17,,,69.11,3.47,,0.75,1.74,15.7,1.14,33.37,79.65,2.85,3.48,0.95,,,,47.75,32.57,13.55,21.35,16.86,0.9,1.08,2.09,0.25,7.95,6.53,,,,,,20.19,25.01,10.23,,,1.86,,1.84,9.61,65.67,65.67,,1.18,,,,,15.14,5.27,,,,10.67,,,,9.61,0.89,4.33,16.63,11.79,16.71,,7.32,,,,,,,32713861306.0,Internet Retail,Retail Trade
CPRI,0.67,42.99,7.7,2.8,,12.3,38,,4.4,52.36,,,45.33,2.49,,0.14,0.07,47.32,1.06,219.04,86.94,26.62,6.2,1.92,,,,21.84,15.02,40.27,13.56,10.53,1.66,1.7,4.58,0.25,4.22,4.03,,10.02,12.4,11,0.65,58.93,65.11,18.52,,,3.96,,8.07,2.85,26.67,14.06,5.02,1.08,,,,,25.87,,0.66,,,13.65,58.55,,0.79,,0.49,2.81,15.58,6.93,10.74,,6.83,,1.2,13.08,,,8,6061260402.0,Apparel/Footwear Retail,Retail Trade
CPRT,38.98,53.39,,33.2,,20.7,,37,20.1,47.35,,9.55,51.78,34.77,,4.21,19.8,48.94,5.74,7.87,67.53,14.59,0.08,0.02,,,,28.82,26.1,49.64,28.13,25.46,10.75,11.32,3.47,0.87,22.56,1.89,,33.56,21.2,10.88,9.13,47.33,45.83,,,,33.14,,39.3,7.44,36.43,42.32,2,12.06,,1.33,1.68,,53.48,3.86,1.54,27.49,17.67,33.74,47.87,1.98,3.68,8.06,5.67,20.73,54.94,26.77,23.6,,32.14,,0.42,66.31,,,10,42124801025.0,Miscellaneous Commercial Services,Commercial Services
CPRX,,46.9,,49.9,,45.4,30.2,47.3,25.8,59.18,,,49.53,17.52,,2.09,33.21,13.99,3.32,67.91,29.16,30.18,0.04,0.01,,,,20.24,15.32,30.58,13.5,,3.26,4.41,4.94,0.84,13.95,2.94,,8.82,,,,20.25,86.41,,,,17.81,,21.79,4.25,26.71,22.77,,4.45,,,,,34.3,2.9,,26.4,11.76,12.08,,,2.37,8.23,3.17,15.72,891.93,22.28,19.05,,36.86,,0.02,138.9,,,4,1328022474.9999998,Pharmaceuticals: Major,Health Technology
CPT,,55.06,,7.8,5.5,24.6,,22.3,8.3,68.28,5.07,,59.05,1.62,,0.6,0.07,96.16,0.65,,128.65,2.91,3.31,0.75,,2.37,4.11,25.65,12.51,36.93,38.99,15.36,9.01,9.11,3.9,0.53,23.99,3.49,4.23,54.05,18.15,,12.72,147.57,62.11,2.43,,,26.15,,21,2.13,26.32,57.75,4.07,6.9,,4.94,2.1,11.45,28.7,2.31,0.76,,,13.77,28.04,3.57,1.66,2.13,0.65,4.34,,6.16,8.17,,3.48,,2.96,23.58,,,10,10983485571.0,Real Estate Investment Trusts,Finance
CQP,1.9,49.18,,,17,15.7,13.4,157.8,36,60.11,15.63,3.08,52.24,2.64,,0.32,0.03,52.01,0.87,15.72,4.7,22.58,2.18,,,0.41,8.01,6.04,5.49,11.04,12.91,10.63,3.74,3.46,16.56,,31.07,14.58,8.01,11.21,23,,,48.64,67.77,7.89,,,50.08,,57.24,,5.07,5.04,0.34,2.13,,,,,6.86,,0.69,,,6.39,4,0.31,1.19,,0.79,30.33,40.23,40.05,,,36.43,,11,42.93,,,6,25687797421.0,Gas Distributors,Utilities
CR,45.72,55.92,0.8,,,,5.1,,,44.09,0.7,29.57,52.33,6.18,,0.71,1.33,122.0,2.34,130.58,66.82,57.54,0.6,0.18,,0.22,0.82,19.05,16.78,37.59,17.93,16.03,3.05,2.86,5.25,0.58,7.68,2.65,0.67,25.06,16.56,10.89,,50.29,53.77,10.83,,,10.59,,14.84,5.15,27.64,27.21,6.05,2.92,,,,,38.22,3.69,2.77,,58.94,31.05,39.92,2,2.12,11.45,1.58,8.29,48.29,15.52,16.42,,11.52,,9.97,25.31,,,10,4928627634.999999,Aerospace & Defense,Electronic Technology
CRC,23.13,60,,,,,99.7,,,69.44,2.14,,63.93,3,,0.69,0.73,53.92,1.34,15.33,63.6,31.18,0.75,0.32,,0.18,2.15,5.98,4.48,5.99,,3.35,1.35,1.3,16.72,0.52,21.06,17.02,2.3,9.98,,17,2.11,41.21,49.07,16.38,,,15.2,,30.36,1.8,8.66,8.45,,1.29,,,,,6.16,0.82,,,,6.16,,,0.56,1.8,1.24,11.59,23.22,20.46,23.02,,20.39,,7.08,,,,5,3944638993.0,Integrated Oil,Energy Minerals
CRCT,,44.42,0.3,77.6,,19.7,16.5,,22.3,54.29,,,48.28,5.85,,1,11.41,5.29,3.37,260.06,48.21,43.69,0.16,0.03,,,,15.72,10.83,3.44,,,,1.25,6.36,0.73,35.26,24.45,,,,,,9.91,40.49,,,,6.54,,7.93,2.24,22.33,22.33,,1.44,,,,,4.09,1.47,,,2.96,3.76,,,,2.24,1.62,6.14,19.86,10.01,8.54,,11.11,,1.44,,,,5,2036178584.0,Wholesale Distributors,Distribution Services
CRDO,86.18,62.68,,,,,,,48.4,67.77,,32.61,64.43,39.28,,6.46,16.9,22.3,8.82,236.92,74.62,90.5,,0.04,,,,,,,,49.19,11.83,20.57,,0.86,,,,69.44,,,30.03,0.0,58.9,,,,,,,9.7,,,,19.43,,,,,,,,18.28,12.32,205.98,,,,9.7,7.86,,,,,,,,,,,,,2244429841.0000005,Information Technology Services,Technology Services
CRGY,,50.71,,,,,8.3,,,62.99,4.75,,55.11,0.71,,0.26,0.12,11.09,1.03,,112.7,74.8,1.96,1.25,,0.28,4.73,7.58,2.74,,4.79,1.88,1.01,1.13,13.19,0.23,,,4.29,,,,,0.0,80.05,4.69,,,0.87,,25.3,0.62,13.02,5.5,,0.79,,,,,,0.39,,,,2.23,,,,0.62,1.03,0.33,6.59,6.76,1.85,,9.59,,,,,,2,2216186091.0,Integrated Oil,Energy Minerals
CRH,49.17,68.71,1.9,6.5,14.6,10.2,17.4,0.8,7.1,73.65,1.75,17.79,70.42,3.23,,0.38,0.39,77.59,1.34,66.44,89.65,57.83,1.85,0.54,,0.32,1.75,14.12,9.91,22.19,12.46,8.96,1.64,1.75,7.08,0.45,7.78,5.01,1.75,15.95,14.45,6.05,3.28,54.54,33.68,9.6,,,8.63,,12.22,2.68,19.63,19.47,1.79,1.69,,,,,21.89,2.2,1.8,,,13.27,11.24,2,1.46,5.39,0.96,6.44,20.38,11.84,13.87,,9.6,,5.84,32.97,,,9,39023586201.48319,Construction Materials,Non-Energy Minerals
CRI,,67.6,5,1.8,14.5,1.9,1.8,,1.7,70.76,4.58,1.35,69.86,3.7,,0.36,0.15,81.4,2.3,161.77,57.52,25.27,3.09,1.44,,0.52,3.68,13.19,10.84,8.69,12.58,10.02,1.3,1.32,7.58,0.34,15.19,15.19,3.68,13.7,12.7,,,81.94,46.45,8.59,,,6.87,,10.2,3.84,14.87,14.17,7.87,1,,0.94,0.58,,6.66,2.75,0.73,,,5.93,6.72,,0.88,12.07,0.96,8.63,23.23,15.88,26.14,,12.45,,17.26,13.1,,,10,2580510520.0,Apparel/Footwear Retail,Retail Trade
CRK,,40.65,,15.8,,10.5,,128.7,12.3,50.81,6.56,,43.99,0.97,,0.02,0.01,7.63,0.68,11.3,143.48,65.5,2.65,1.15,,1.74,6.64,11.52,4.68,,,6.43,3.04,3.06,8.68,0.38,,,,,24.54,,,7.58,17.01,1.34,,,13.49,,14.47,0.89,9.91,26.24,,1.33,,,,,,1.11,1.45,,,2.05,5.97,1.54,0.68,1.04,0.68,3.58,8.09,7.99,9.1,,3.51,,4.21,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
CRL,,70.53,,18.1,,9.7,8.6,,11.6,82.79,,2.21,76.04,2.86,,0.26,0.09,244.96,1.52,41.04,21.44,51.41,2.97,0.85,,,,21.44,14.91,42.08,19.16,14.57,3.63,3.73,4.66,0.44,8.85,2.9,,21.51,19.79,10.58,5.65,264.65,36.39,4.52,,,11.49,,14.95,3.5,26.59,22.19,1.46,3.06,,0.87,2.52,,34.56,,1.09,,,18.46,27.89,1.32,1.5,,1.16,6.1,36.14,10.64,14.61,,7.12,,1.44,39.2,,,10,10658289460.0,Miscellaneous Commercial Services,Commercial Services
CRM,60.13,63.42,,16.2,,22.8,,13.4,16.1,63.12,,30.05,62.5,5.81,,0.61,0.93,289.72,1.04,,,64.31,1.35,0.22,,,,52.6,30.07,31.86,30.28,21.51,7.32,8.35,1.9,0.64,25.95,3.12,,30.49,21.86,18.71,11.84,244.04,74.99,,,,7.63,,15.87,4.87,111,43.99,1.64,8.47,,3.78,1.04,,32.66,12.07,1.05,,,29.92,75.63,1.75,2.44,75.63,1.04,2.77,83.87,7.45,4.45,,4.79,,2.37,249.52,,,7,208815530594.0,Packaged Software,Technology Services
CRNX,85.39,49.62,,6.7,,,,,,43.18,,129.26,46.58,14.46,,13.71,10.63,37.83,14.23,,,,,0.1,,,,,,,,,1571,415.87,,0.85,,,,,,,,0.66,,,,,,,,4.5,,,,424.37,,,,,,,,5.47,5.23,,,,,4.5,14.23,,,,,,,,,,,,,1950120506.0000005,Pharmaceuticals: Major,Health Technology
CROX,,72.83,3.3,90,,89.5,73.1,121.2,49.5,86.23,,7.15,78.97,3.73,,0.2,0.06,119.04,1.51,94.26,46.36,35.38,2.07,1.91,,,,8.75,8.33,10.43,8.85,8.39,2.23,2.33,11.43,0.26,21.18,11.35,,10.24,24.55,,5.1,140.04,55.12,5.99,,,17.14,,26.53,6.16,11.21,10.23,0.12,1.92,,,,,9.06,,1.46,,,8.09,9.79,0.4,1.31,,0.91,14.82,134.22,26.77,70.39,,20.38,,3.23,37.22,,,7,5424078005.999999,Apparel/Footwear,Consumer Non-Durables
CRS,30.28,55.43,,,,20.5,,,4.6,71.01,1.29,12.54,61.01,3.21,,0.03,0.02,65.82,2.9,115.29,48.33,67.19,1.88,0.49,,0.28,1.21,16.03,10.44,37.59,,,1.22,1.46,6.24,0.47,3.76,3.13,1.21,16.86,4.53,,,61.03,16.86,3.56,,,5.27,,8.85,2.22,22.92,23.03,,1.21,,,,,32.2,1.66,1.18,,,16.41,62.25,,2.24,2.71,1.26,4.65,11.06,9.54,10.33,,7.04,,3.16,67.58,,,8,3273790465.9999995,Other Metals/Minerals,Non-Energy Minerals
CRSP,25.5,73.6,,15.6,,,,,,83.87,,34.39,78.7,10.75,,15.64,7.2,82.22,15.83,,98.79,50.18,,0.14,,,,,,,,,22.34,32.6,,0.83,,,,,,,84.74,263.96,31.14,,,,,,,3.88,,,,35.42,,,,,,,,4.73,4.66,,,,13.55,3.88,15.83,,,,,,,,,,,,2,4016631451.000001,Biotechnology,Health Technology
CRSR,,58.25,,37.6,,,,10.8,6.1,69.43,,,62.77,2.68,,0.37,0.53,13.54,1.72,72.55,62.79,54.92,4.28,0.42,,,,104.4,22.52,39.76,15.84,14.32,0.94,0.99,0.97,0.49,5.23,2.51,,,,,,17.14,24.66,0.66,,,,,0.78,2.21,154.78,42.21,,0.95,,,,,37.83,4.38,,,64.48,25.71,,,,14.52,1.12,,6.35,1.49,,,0.65,,1.31,,,,2,1562284374.0000002,Packaged Software,Technology Services
CRTO,,79.82,2.8,1.7,,,39.9,4.6,,75.97,,,80.68,2.12,,0.29,2.89,31.43,1.15,,233.08,120.89,0.77,0.11,,,,19.1,10.07,11.79,11.45,5.6,0.76,0.79,5.24,0.44,6.76,7.47,,10.19,,11.85,0.42,31.38,44.27,12.87,,,2.73,,3.96,1.63,35.95,21.99,,0.98,,,,,14.49,2.13,0.95,,,8.44,18.25,,0.85,4.68,1.15,2.37,33.15,6.64,5.16,,4.61,,6.92,25.31,,,10,1680423782.0,Advertising/Marketing Services,Commercial Services
CRUS,,65.93,1.8,12.5,,11.3,12.9,5.3,16.1,68.62,,,67.98,8.88,,2.89,3.26,90.27,6.64,105.54,34.7,44.71,0.53,0.09,,,,18.59,15.19,17.64,,9.94,2.73,2.56,5.38,0.81,14.37,5.2,,16.75,22.38,2,,89.24,50.83,357.33,,,9.84,,18.25,2.74,29.09,18.1,1.77,2.88,,0.97,1.42,,19.78,1.7,1.16,48.53,6.33,17.03,64.62,1.01,1.12,3.71,5.2,8.3,32.61,12.87,10.31,,15.23,,4.02,26.69,,,10,4003109599.000001,Semiconductors,Electronic Technology
CRVL,27.46,59.9,1.5,3.7,,11.7,13.9,6.9,8.7,65.35,,2.04,61.98,17.32,,0.57,3.3,248.06,1.56,,9.01,27.43,0.27,0.14,,,,44.02,34.62,58.7,,,,5.41,2.27,0.53,9.1,1.65,,,12.79,,,211.46,22.01,,,,9.69,,12.29,18.28,57.79,57.79,5.4,5.61,,3.12,3.97,,61.56,7.44,2.63,,51.15,44.8,65.04,4.99,4.66,21.66,1.56,17.86,85.63,40.25,35.36,,27.38,,1.43,87.46,,,10,3414019509.0000005,Insurance Brokers/Services,Finance
CRWD,148.69,71.02,,21.2,,39.3,6.3,225.4,43.5,70.56,,92.14,71.08,13.26,,1.35,3.98,329.32,1.74,,24.81,68.55,4.76,0.39,,,,2125.48,462.26,90.3,142.4,101.71,19.69,27.12,0.05,0.35,30.34,1.09,,90.6,,34.13,29.06,350.94,74.62,,,,,,,39.22,,163.08,5.97,28,,,,,92.2,21.08,,,286.36,72.88,594.94,,,61.67,1.74,,6.48,1.18,,,3.54,,,,,,,39507534420.00001,Packaged Software,Technology Services
CSAN,23.05,49.82,,17.9,19.6,9.5,,14.8,23.8,55.58,5.1,1.98,51.37,0.94,,1.14,0.32,15.19,1.62,22.72,48.34,34.01,4.51,3.37,,,2.26,10.47,7.92,15.31,6.68,3.88,0.5,2.66,9.55,0.13,12.47,14.46,2.26,12.99,28.32,,,89.79,26.67,1,,,,,17.08,1.84,,,,0.84,,,,,6.81,,0.52,,,3.18,,,0.62,,1.51,,37.81,9.31,,,4.52,,,19.04,,,10,7103442474.705,Gas Distributors,Utilities
CSCO,,38.81,1.4,6.8,2.7,3.4,5.9,10.4,6.2,30.36,3.96,,34.89,3.41,,0.83,2.21,48.44,1.37,59.92,39.27,33.05,0.64,0.25,,0.46,3.18,11.25,10.2,13.9,10.36,9.56,3.42,3.24,8.89,0.46,23.69,6.8,3.26,12.67,9.74,4.2,0.09,54.91,64.22,35.47,,,23.49,,27.95,4.31,14.91,14.39,3.79,3.51,,1.12,1.1,,14.82,4.76,0.93,,,13.99,18.78,,1.1,36.36,1.26,13.57,815.54,23.54,30.61,,16.28,,6.39,19.33,,,10,227234227316.0,Information Technology Services,Technology Services
CSGP,4.58,48.46,,22.1,,6.8,2.6,,12.8,50.77,,3.01,48.65,14.52,,12.66,4.72,81.39,13.31,,28.13,26.21,2.48,0.15,,,,87.5,66.6,59.34,63.59,50.76,10.65,12.46,1.14,0.82,20.81,1.47,,72.99,8.06,20.84,14.38,90.13,80.55,,,,16.86,,14.24,4.7,83.8,69.13,4.73,14.12,,3.27,2.5,,67.78,4.66,1.1,9.05,8.43,64.06,139.9,10.05,2.94,7.33,13.31,4.73,81.57,4.19,5.78,,7.68,,0.04,136.56,,,9,32307593617.0,Internet Software/Services,Technology Services
CSGS,,57.46,3.3,,6,6.9,24,,8.2,64.5,2.82,,60.25,3.1,,0.33,0.31,53.1,1.54,,25.02,82.98,3.04,2.17,,0.35,2.09,16.12,10.23,18.93,,7.84,1.71,1.7,6.2,0.19,8.89,6.56,2.24,13.59,7.2,10,5.18,61.05,47.4,4.5,,,5.67,,11.99,5.8,24.49,16.92,8.91,1.38,,1.27,1.3,,15.1,,0.86,,,11.98,20.31,,1.22,,1.54,4.94,61.27,14.4,20.19,,8.85,,5.92,23.89,,,10,1673161598.0,Data Processing Services,Technology Services
CSIQ,,55.66,,8.7,,10.5,0.7,,25.8,64.46,,,58.9,1.28,,0.34,0.42,22.96,1.16,87.62,47.48,48.15,7.12,1.82,,,,6.52,6.52,,6.54,3.59,0.43,0.53,15.34,0.22,,,,6.23,1.8,25,15.54,43.76,17.95,5.78,,,4.48,,7.41,0.62,4.75,4.84,0.91,0.22,,,,,,0.35,0.56,,,2.03,,,0.88,0.62,0.91,3.53,13.31,14.21,16.49,,6.45,,,7.33,,,10,1767140366.9999998,Semiconductors,Electronic Technology
CSL,15.79,67.76,3,7.8,12.7,25.6,30.4,13.4,17.2,65.27,1.71,7.42,68.09,5.64,,0.12,0.25,341.92,4.18,72.98,42.98,62.76,1.88,0.81,,0.2,0.96,18.17,15.64,18.03,13.54,11.47,3.92,3.73,5.5,0.43,20.8,6.3,0.98,18.66,23.39,15,1.84,271.26,34.62,13.52,,,15.07,,20.07,5.94,22.66,21.65,1.16,3.43,,1.1,1.02,,16.32,2.37,1.48,,,14.4,17.04,1.08,1.62,5.94,3.73,10.64,46.65,17.08,25.81,,16.33,,8.79,37.57,,,10,13442193050.0,Building Products,Producer Manufacturing
CSTM,28.6,53.94,,,,14.2,113.2,,14.5,58.56,,6.78,55.05,2.37,,0.13,0.1,19.13,1.32,65.32,72.12,32.28,3.21,2.15,,,,14.81,7.35,32.8,9.93,5.98,0.66,0.58,6.75,0.19,1.75,4.95,,11.01,8.13,,,16.06,8.57,3.23,,,1.91,,4.93,2.98,18.32,15.29,5.66,0.35,,,,,20.43,2.23,1.46,,,5.91,8.75,,1.9,7.39,0.56,2.89,12.65,9.14,18.51,,9.02,,4.69,106.78,,,5,2529606971.0,Miscellaneous Commercial Services,Commercial Services
CSWI,54.11,62.39,,21.9,8,32.4,27.5,21.6,24.3,64.36,0.33,14.79,62.73,7.83,,0.22,0.16,232.17,2.77,134.04,36.81,54.66,0.82,0.26,,0.12,0.33,24.71,19.8,22.1,15.89,,4.43,4.73,4.05,0.59,20.82,4.56,0.33,28.09,22.36,15,4.73,170.77,44.04,10.89,,,12.47,,19.87,6.03,36.71,36.71,1.76,4.58,,1.81,0.71,,21.98,12.08,,,,19.85,22.92,1.49,2.26,87.94,1.4,9.45,50.8,16.25,17.56,,12.35,,2.68,73.59,,,9,2771970504.0,Industrial Specialties,Process Industries
CSX,11.67,70.42,4.8,2.4,8.2,13.2,15.1,12.4,16.6,67.64,1.79,15.07,70.36,2.55,,0.45,0.08,36.73,1.05,16.27,47.1,25.64,2.6,1.57,,0.24,1.19,15.8,12.32,27.56,15.71,12.04,5.99,6.15,6.33,0.29,22.3,4.51,1.3,18.59,8.91,5.79,3.32,37.04,37.71,6.87,,,25.35,,37.91,6.03,20.11,20.24,2.18,5.08,,0.97,0.72,,22.77,2.36,1.17,,,13.41,18.8,,1.57,6.25,0.91,8.89,16.28,14.55,30.31,,10.81,,4.53,22.7,,,10,61895279910.0,Railroads,Transportation
CTAS,33.35,62.9,0.5,6.7,21.7,14.1,17,7.3,8.8,64.79,2.54,20.05,62.96,11.42,,0.06,0.03,614.64,2.24,115.58,23.27,46.79,1.22,0.72,,0.36,0.84,34.23,28.04,49.01,29.98,25.09,6.39,7.15,2.92,0.45,14.39,2.1,0.87,38.91,13.23,10.84,7.67,521.61,47.92,18.14,,,15.57,,20.86,15.76,45.07,45.07,3.52,6.99,,1.52,1.56,,48.54,15.06,2.09,,,37.59,46.39,3.89,3.73,115.65,1.12,16.66,57.91,26.47,37.68,,19.91,,2.05,65.79,,,10,52752238731.0,Other Consumer Services,Consumer Services
CTLT,,66.74,,12.8,,,,,5,65.24,,9.6,66.06,1.09,,0.22,0.05,58.14,2.48,87.57,42.52,82.65,,1.36,,,,,,,,47.85,3.43,3.7,,0.37,,,,70.42,3.98,18.44,3.5,83.48,17.94,,,,,,,2.81,,,,2.55,,,,,,,,,,61.17,,,6.19,24.44,1.71,,,,,,,,,70.91,,,9,8862158146.0,Pharmaceuticals: Major,Health Technology
CTOS,,65.33,,,,,,23.5,,68.16,,,66.78,1.06,,0.01,,6.9,1.35,187.03,29.93,33.75,5.08,2.25,,,,19.7,9.26,,,,2,2.05,5.08,0.28,,,,17.44,,,17.18,8.57,24.9,1.55,,,3.58,,10.28,1.87,25,19.83,,0.94,,,,,,,,,,44.3,,,,,0.28,2.15,10.94,8.09,7.3,,6.32,,,,,,1,1608094655.0000002,Finance/Rental/Leasing,Finance
CTRA,0.85,48.92,,45,92.3,38.4,46.4,43.9,31.8,59.12,48.88,,52.21,2.69,,0.52,0.33,24.68,1.04,7.16,7.19,44.21,0.56,0.2,,0.57,4.74,6.92,4.45,8.76,8,5.03,3.13,3.07,14.45,0.64,34.07,12.12,3.24,11.21,27.73,,9.92,32.75,52.9,35.91,,,33.97,,43.54,1.45,8.53,8.54,0.2,2.87,,,,,8.47,0.74,0.54,,,4.33,5.48,0.34,0.71,1.45,1.01,11.14,16.16,15.54,17.67,,12.19,,13.29,20.21,,,8,21080871317.0,Integrated Oil,Energy Minerals
CTRE,8.09,60.55,,4.3,3.8,,,,0.5,67.77,6.8,12.67,64.68,2.74,,4.18,0.49,22.67,4.39,,1007.6,0.74,4.08,0.42,,1.34,4.93,34.5,22.38,22.91,19.97,14.26,14.69,16.43,2.9,0.68,72.4,4.85,4.93,,,,,19.96,95.17,2.84,,,27.06,,58.41,2.08,47.29,27.09,,12.09,,,,16.64,16.78,1.58,1.22,,,15.58,27.99,,1.16,2.09,4.39,3.04,237.2,5.91,5.34,,6.53,,,48.3,,,8,2017379031.0,Real Estate Investment Trusts,Finance
CTS,,58.42,0.8,8.6,,14.3,14.9,37,8.7,60.85,0.35,,59.48,6.27,,1.69,1.69,45.57,3.29,63.69,51.38,60.25,0.97,0.18,,0.07,0.35,17.34,13.62,20.14,,,2.15,2.47,5.77,0.71,11.97,4.61,0.35,,6.72,,,44.18,34.68,24.65,,,11,,14.92,2.71,23.87,21.03,,2.63,,,,,22.14,2.23,1.25,,13.52,17.75,24.87,,1.4,5.39,2.67,8.08,41.3,12.18,11.68,,13.15,,1.87,49.82,,,8,1306892131.0000002,Electronic Production Equipment,Electronic Technology
