Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
LII,41.46,46.38,1.15,2.5,,12.3,20.2,21.8,,40.48,14,29.35,1.25,13.29,40.43,9.73,,0.19,0.18,619.88,1.39,78.37,43.77,50.74,1.33,1.89,,0.22,0.7,24.46,22.32,34.6,22.13,20.33,4.25,4.64,4.09,0.23,13.41,3.04,0.72,26.52,16.96,12.9,6.18,371.69,32.45,19.88,,,14.63,,18.84,30.17,30.31,30.86,2.68,4.44,,1.25,1.38,,33.12,1.67,7.42,1.89,,,24.9,28.83,2.02,2.95,42.58,0.87,24.78,58.75,51.87,175.69,,37,,1.89,52.11,,,10,13368666846.0,Industrial Machinery,Producer Manufacturing
LIN,7.76,23.8,,2.7,,9.8,16.8,19.9,13.9,,9.2,12.85,2.07,0.92,18.57,3.82,,0.37,0.23,419.59,0.96,44.31,60.75,53.69,1.77,0.57,,0.36,1.32,24.98,17.42,44.42,20.9,16.01,6.26,6.65,4,0.48,14.97,2.46,1.32,24.78,14.72,9.52,4.07,385.94,47.76,17.89,,,19.33,,26.38,5.13,32.06,27.91,5.07,6.2,,1.79,1.9,,41.39,1.09,,1.5,,,21.9,32.99,2.25,2.3,,0.81,7.94,35.66,13.32,16.38,,8.53,,1.94,47.66,,,10,189318110161.0,Chemicals: Specialty,Process Industries
LITE,63.39,45.93,34.9,2.4,,,,,,,,26.03,,66.36,38.41,1.2,,3,0.35,83.56,5.36,137.6,46.71,57.79,,2.93,,,,,,,79.04,21.12,4.74,5.37,,0.23,,,,53.02,,66.04,19.69,50.07,18.33,,,,,,,6.35,,,,4.07,,,,,,1.67,,,,,84.76,,,1.87,,4.04,,,,,,,,,688.47,,,5,3218274853.0,Electrical Products,Producer Manufacturing
LIVN,1.68,34.02,0.25,,1.3,,,,,,3.4,18.54,,,28.18,1.61,,1.07,0.51,47.49,3.37,142.26,69.12,59.52,12.38,0.52,,,,6370.31,53.15,26.85,33.15,21.14,2.38,2.35,0.02,0.52,8.75,4.21,,13.17,6.23,12.55,6.17,60.47,67.78,1.49,,,1.91,,7.57,1.97,113.31,13.87,,2.09,,,,,23.88,0.79,2.38,0.62,,,16.39,,,2.32,9.22,2.87,0.97,0.07,0.02,1.89,,,,,,,,3,3114436002.0,Medical Specialties,Health Technology
LKQ,,37.83,,4.2,7.4,,15.3,17.5,,15.68,10.7,27.88,3.24,,33.03,2.68,,0.12,0.06,36.0,1.72,127.86,72.79,33.02,3.54,0.93,,0.36,3.24,12.23,9.23,20.13,10.35,8.45,1.03,1.04,8.18,0.4,5.16,7.77,3.24,10.23,22.24,3.8,2.53,60.06,39.21,5.06,,,4.9,,9.08,1.55,13.81,10.99,0.75,0.68,,0.52,0.46,,13.11,0.6,,0.59,,,8.95,12.96,0.84,0.55,,0.67,4.67,24.82,10.2,11.6,,7.68,,,13.58,,,10,13361764548.999998,Automotive Aftermarket,Consumer Durables
LLY,25.86,37.69,,2,26.6,15.2,,,,15.99,12,20.85,1.37,,33.3,8.11,,0.14,0.11,757.54,1.27,287.39,124.61,83.01,2.49,2.19,,0.49,0.68,65.97,57.17,,29.52,27.53,12.25,17.51,1.52,0.19,,,0.78,33.65,8.3,68.06,27.61,687.25,80.91,21.8,,,20.48,,37.02,48.31,82.67,75.19,7.03,16.92,,,,,,1.1,34.15,2.84,,,114.7,,9.4,13.16,355.68,0.97,12.55,68.24,25.38,66.85,,24.99,,,135.35,,,9,546471229775.0,Pharmaceuticals: Major,Health Technology
LMAT,85.05,31.06,15.04,,16.6,13.8,6.5,9.9,,76.13,11,14.42,1.4,24.11,22.97,28.68,,4.22,6.76,92.25,7.74,294.19,16.06,48.75,0.3,0.06,,0.34,0.71,37.07,31.27,57.44,,27.64,7.87,9.1,2.68,0.88,15.72,1.65,0.71,42.57,10.67,19.81,10.44,66.76,68.34,,,,19.4,,23.29,6.13,49.37,49.86,7.12,9.6,,1.7,2,,61.06,1.38,4.54,1.56,26.59,11.45,51.54,80.01,5.5,3.43,8.92,5.79,11.64,47.75,15.87,13.37,,17.17,,0.61,77.88,,,10,1270780165.0,Medical Specialties,Health Technology
LMT,19.09,20.34,,4.9,9.7,7.4,4.9,4.3,2.8,1.91,5,6.63,3.92,15.93,14.26,3.74,,0.18,0.16,479.66,1.3,18.67,18.79,12.15,1.86,2.68,,0.45,2.64,14.73,12.57,20.08,15.01,12.95,1.76,1.83,6.79,0.13,9.13,5.68,2.73,17.11,10.53,2.52,4.3,528.18,11.97,8.42,,,9.36,,12.12,15.7,17.49,17.1,2.59,1.64,,0.85,1.08,,17.9,0.91,,0.94,,,14.02,17.97,3.13,1.53,,1.12,12.15,106.59,23.78,92.36,,15.97,,5.56,21.19,,,10,106789130369.00002,Aerospace & Defense,Electronic Technology
LNG,26.91,40.84,20.85,2.1,,,80.5,213.2,,195.88,31.4,15.74,0.87,36.58,30.12,1.96,,0.64,0.1,205.94,1.07,16.61,5.6,16.33,3.23,5.21,,0.11,0.87,10.61,9.05,23.95,12.88,10.46,4.04,4.63,9.43,0.12,19.35,6.71,0.97,18.27,,,,119.73,45.67,6.56,,,22.7,,42.41,9.13,13.12,13.09,0.46,2.99,,,,,15.44,1.72,2.3,1.36,,,8.79,13.8,,1.13,9.13,0.98,8.57,19.8,18.41,79.32,,14.29,,6.55,51.79,,,4,39332272294.0,Oil & Gas Pipelines,Industrial Services
LNN,,36.49,,0.2,12.6,2.7,11.6,15.7,56.3,22.76,2.2,9.71,1.33,6.72,25.24,5.86,,1.52,1.42,123.09,3.92,142.73,38.06,83.27,1.3,0.28,,0.23,1.16,15.48,12.31,19.07,,9.79,1.72,2.1,6.46,0.63,11,5.02,1.18,21.52,23.08,5.88,4.63,121.25,31.47,23.69,,,10.91,,12.62,2.76,20.35,20.35,0.63,2.22,,,,,20.06,1.02,1.81,1.15,,6.24,14.02,18.55,0.82,1.86,3.58,2.69,8.73,25.42,13.12,14,,11.93,,1.28,31.41,,,10,1257111509.9999998,Trucks/Construction/Farm Machinery,Producer Manufacturing
LNTH,32.62,47.89,,,15.7,,155.5,,271.2,634.43,43.3,44,,,49.74,6.66,,1.1,1.4,91.94,1.65,45.92,29.15,77.18,0.95,0.53,,,,10.32,9.33,14.35,,,3.57,4.14,9.69,0.58,28.33,6.69,,13.37,,21.21,10.4,106.5,64.78,24.12,,,28.57,,31.69,5.37,15.16,16.73,,4.32,,,,,15.31,0.86,2.25,,,15,12.99,16.4,,2.05,6.7,1.56,23.77,166.63,40.15,45.82,,36.5,,,63.25,,,6,4434993149.0,Medical Specialties,Health Technology
LNW,5.24,29.7,,1.8,,,83.7,,2.1,,20.4,8.38,,,20.99,2.27,,0.51,0.09,86.54,1.88,70.58,85.18,60.99,3.89,4.55,,,,17.04,11.12,35.72,12.47,8.72,3.3,3.54,5.87,0.15,9.9,4.11,,16.11,19.09,37.76,7.38,92.24,70.43,2.51,,,9.33,,23.94,8.95,26.88,21.16,52.9,2.51,,,,,25.42,0.94,,2.1,,,13.31,22.64,1.26,3.23,,1.61,5.24,118.71,13.23,35.09,,13.93,,3.36,184.84,,,3,7138625370.0,Casinos/Gaming,Consumer Services
LNZA,,32.91,,,,,,,,,55.9,21.96,,,29.5,,,1.85,0.96,0.88,2.91,60.23,42.91,68.84,,6.66,,,,,,,,,1.42,3.37,,0.06,,,,,,23.84,33.95,0.0,44.17,,,,,,,12.81,,,,3,,,,,,,,,,,,,,,12.81,2.91,,,,,,,,,,,,,1614314621.0000002,Engineering & Construction,Industrial Services
LOGI,,46.72,,2.9,1.1,8.6,,,,,,33.17,2.53,,43.12,9.05,,1.13,14.33,81.06,2.21,68.52,74.13,51.01,0.12,0.05,,0.28,1.69,17.35,15.54,12.02,15.84,13.81,2.14,2.62,5.76,0.58,21.78,7.49,1.69,17.38,11.75,5,4.93,68.82,42.85,,,,15.65,,15.08,6.35,19.1,17.69,1.36,2.98,,0.36,0.3,,13.75,1.18,2.54,1.21,,11.8,13.07,15.27,2.73,1.29,8.32,1.78,19.28,271.92,27.22,31.98,,50.06,,5.96,30.68,,,10,12000990235.092283,Computer Peripherals,Electronic Technology
LOPE,16.12,45.67,14,13.7,,,7.5,7.7,3.6,1.83,21.2,23.21,,19.37,36.67,17.98,,2.47,2.46,163.22,3.69,,18.43,31.59,0.33,0.14,,,,15.71,13.98,19.48,,,4.11,4.44,6.37,0.77,22.81,4.96,,18.61,11.28,,,145.63,52.66,27317.1,,,22.09,,26.82,6.15,21.14,21.14,3.11,4.65,,1.1,0.79,,20.53,1.12,3.21,1.1,137.16,29.04,17.61,20.74,2.83,1.21,10.66,3.69,23.37,103.1,33.95,30.82,,32.85,,2.23,27.51,,,10,3364750932.0,Miscellaneous Commercial Services,Commercial Services
LOW,15.01,29.22,,7.7,,23.7,19.6,13.9,,,7.4,7.81,4.48,13.83,20.08,3.73,,0.17,0.08,244.52,1.13,113.66,66.97,,3.2,,,0.36,1.8,16.95,14.28,22.69,16.63,14.25,2.11,2.12,5.9,,9.34,5.55,1.84,19.51,23.58,,,213.69,33.22,6.97,,,8.19,,12.33,,20.83,20.1,0.74,1.7,,0.63,0.81,,18.23,1.14,,1.29,,,14.52,19.46,1.02,2.36,,0.23,15.62,43.88,40.24,,,25.47,,3.63,30.43,,,10,126976896333.00002,Home Improvement Chains,Retail Trade
LPG,,34.63,,0.7,3.4,,38.5,60,39.6,332.35,29.8,41.42,17.15,,37.61,2.02,,3.45,0.48,23.17,4.22,4.7,19.63,0.91,2.16,0.69,,0.67,17.15,4.99,3.94,4.73,10.73,6.97,4.07,2.75,20.04,0.59,58.88,29.56,17.15,7.5,38.96,,,27.68,61.41,7.37,,,47.87,,53.33,0.92,3.95,3.9,0.08,1.91,,0.12,0.1,,3.24,0.83,0.4,0.76,,,2.96,4.06,0.16,0.3,0.92,4.2,13.02,19.46,15.87,23.34,,17.16,,8.13,10.42,,,7,1101901442.0000002,Marine Shipping,Transportation
LPLA,41.3,55.65,42.43,2.1,19,6.3,31.3,38.9,,21.33,21.1,29.68,0.41,11.23,45.55,3.89,,0.49,0.34,327.69,2.06,,121.38,20.73,2.34,1.69,,0.08,0.37,17.1,13.63,283.38,16.38,12.97,2.04,2.41,5.73,0.23,0.83,0.4,0.37,17.19,22.38,12.73,16.46,314.48,27.82,6.46,,,8.73,,13.82,8.69,24.21,20.43,1.05,2.11,,0.67,10.07,,252.75,1.04,13.68,1.6,,,40.63,,0.91,2.3,198.89,2.06,9.25,144.83,21.33,42.87,,17.56,,,44.27,,,10,18851560200.0,Investment Banks/Brokers,Finance
LRCX,,48.45,,2.9,15.7,15.4,3.4,2.7,13.1,,3.9,40.42,2.12,,46.76,9.2,,1.14,1.22,71.21,2.53,195.44,25.65,61.7,0.96,0.59,,0.26,1.14,19.88,18.48,19.77,17.79,16.59,5.41,6.14,5.03,0.43,31.04,5,1.22,19.83,20.58,18.79,12.93,59.97,47.47,24.46,,,26.02,,29,11.46,24.31,23.46,1.26,6.33,,0.71,0.62,,20.41,1.19,3.68,1.56,,37.88,18.73,21.15,1.29,1.64,14.46,1.74,21.61,91.76,33.78,49.11,,33.32,,4.26,34.65,,,10,82569365621.0,Industrial Machinery,Producer Manufacturing
LRN,67.76,53.29,20.58,,12,,22.2,40,36.6,143.31,8.5,35.45,,46.32,45.45,6.32,,2.26,0.93,106.08,5.6,6.79,13.1,99.09,1.29,0.46,,,,14.59,10.66,21.84,,,2.03,2.24,6.85,0.62,10.04,4.62,,16.27,21.88,18.96,10.21,50.6,38.21,32.28,,,11.38,,13.91,3.78,19.14,19.14,0.67,2.18,,,,,21.71,2.1,2.25,2.55,,8.67,16.91,30.95,0.77,2.2,5.88,5.5,12.87,49.79,20.16,21.9,,16.98,,0.25,61.04,,,10,1908451964.0,Other Consumer Services,Consumer Services
LSCC,,51.98,,,21.3,,45.8,76.3,50,106.37,22.2,32.83,,,46.67,34.01,,1.35,7,58.26,3.98,210.39,71.56,65.42,0.12,0.03,,,,78.56,54.43,60.51,,42.16,15.18,14.17,1.27,0.82,23.42,1.63,,56.24,21.79,,,54.98,68.9,,,,25.48,,18.04,11.48,56.84,55.03,1.31,14.42,,,,,61.7,1.06,7.28,2.25,,37.11,48.51,96.46,2.19,3.09,21.93,2.84,17.4,45.3,13.84,21.06,,23.87,,1.95,308.16,,,6,12053836380.000002,Semiconductors,Electronic Technology
LSPD,,34.62,25.96,,4,,26.2,,3.4,,44.6,18.41,,29.85,26.76,8.67,,4.55,30.01,15.42,6.08,11.22,22.68,13.28,,0.01,,,,,,,,2511.67,1.36,1.82,,0.94,,,,26.14,,62.77,21.31,22.25,41.81,,,,,,,1.07,,380.51,,2.52,,,,,,0.69,7.27,,5.02,3.47,,,,3.77,3.18,5.94,,,,,,,,1.69,,,,,2339085228.51802,Packaged Software,Technology Services
LSTR,,35.67,,2.4,15.2,16.8,12.1,10.7,30,,11.3,16.39,1.57,,28.56,11.04,,0.9,4.31,174.01,2.21,,35.71,56.07,0.4,0.12,,0.24,0.79,22.92,18.65,20.53,18.44,15.28,1.11,1.2,4.36,0.58,5.83,4.55,0.79,25.75,13.34,,,137.23,13.19,,,,4.32,,5.22,6.07,29.96,31.62,2.9,1.29,,1.4,0.94,,22.19,1.27,2.97,1.22,,10.79,19.76,22.7,3.8,1.32,6.33,2.21,11.65,49.36,21.75,20.52,,22.9,,2.53,24.22,,,10,6701860359.0,Trucking,Transportation
LSXMA,,44.59,2.32,1.2,8.5,,77,15.5,,26.06,2.9,22.97,,,38.2,0.68,,0.06,0.02,22.29,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,10.26,38.92,,0.98,26.44,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7217329999.999999,Movies/Entertainment,Consumer Services
LSXMB,,41.01,3.61,1.2,8.5,,77,15.5,,26.06,2.9,17.31,,,33.63,0.68,,0.06,0.02,22.51,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,6.39,38.92,,0.98,26.7,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7318570000.0,Movies/Entertainment,Consumer Services
LSXMK,,44.65,2.64,1.2,8.5,,77,15.5,,26.06,2.9,23.23,,,38.29,0.68,,0.06,0.02,22.29,0.38,,107.6,26.96,4.17,1.01,,,,9.07,6.9,16.86,10.45,7.98,2,2.01,11.03,0.35,11.93,14.58,,17.28,38.92,,0.98,26.44,48.98,3.71,,,10.99,,21.65,0.68,8.78,8.38,0.73,0.89,,,,,7.34,0.84,,,,,4.55,7.96,0.37,0.38,,0.38,3.22,157.2,7.37,9.72,,5.02,,27.37,12.21,,,9,7357760000.0,Movies/Entertainment,Consumer Services
LTH,62.82,33.85,,,3.9,,,,23.1,45.98,18.5,22.74,,33.68,28.47,0.97,,0.26,0.03,22.25,0.59,14.65,20.49,3.4,6.89,1.61,,,,26.02,14.31,,,11.3,2.96,3.51,3.72,0.36,,,,22.8,,25.22,12.1,21.58,46.88,2.26,,,5.67,,13.08,1.78,32.44,25.95,,1.82,,,,,,1.03,2.15,,,,8.41,58.67,,,3.95,0.46,2.02,6.11,5,6.1,,3.65,,,,,,3,2945473978.0,Other Consumer Services,Consumer Services
LTHM,,38.64,107.6,,39.4,,352.2,,43.9,18.47,28.9,22.83,,54.46,30.82,1.41,,0.19,0.18,4.88,1.18,181.29,83.95,40.09,2.95,0.12,,,,38.09,25.79,,24.42,15.15,5.19,7.58,2.95,0.63,,,,33.89,,,15.67,5.55,34.2,127,,,17.22,,21.15,0.84,29.49,19.94,0.76,4.99,,,,,,0.88,0.97,,,,,,,1.72,1.07,0.65,2.2,3.56,2.7,3.48,,2.13,,,,,,7,3626656687.0,Chemicals: Specialty,Process Industries
LULU,,58.82,11.48,1.1,19.5,,37,39.9,43.4,62.91,31.1,37.19,,,53.23,12.39,,0.66,0.79,373.54,2,131.77,28.27,4.5,0.54,0.38,,,,19.2,16.34,28.62,17.82,15.24,4.04,4.48,5.21,0.56,15.66,3.52,,24.63,21.77,8.97,8.02,477.58,58.85,,,,17.05,,23.35,11.4,26.88,26.88,0.99,4.58,,0.78,0.86,,29.39,0.78,3.79,0.81,,90.01,20.74,25.45,1.08,3.17,11.94,1,25.7,70.67,45.66,43.4,,37.77,,2.3,61.58,,,10,51337121333.00001,Internet Retail,Retail Trade
LUMN,337.29,33.64,15.52,2.8,,,,,,15.39,,21.3,,623.36,27.81,,,0.67,0.14,6.06,1.2,10.69,56.49,35.32,9.41,55.03,,,,,11.02,17.07,45.2,6.54,1.79,1.66,,0.01,9.72,21.99,,,45.6,,,3.38,49.35,0.23,,,,,2.26,17.03,,,,0.43,,,,,4.43,1.79,,0.71,,,1.29,643.33,,0.28,,1.16,,,,,,0.92,,20.36,,,,5,1552298625.0,Major Telecommunications,Communications
LUV,9.62,48.17,11.82,,5.5,58.7,,,41.6,43.21,34.4,28.54,2.22,13.82,41.57,1.88,,0.7,1.03,32.78,0.88,12.38,4.97,1.12,4.86,0.87,,0.96,2.22,92.24,10.24,,14.82,6.88,0.67,0.7,1.08,0.3,,,2.22,20.14,8.98,,5.25,38.64,14.47,,,,,,,1.87,,43.29,,0.74,,,,,,0.85,2.04,0.53,,,50.81,,,1.65,2.13,0.83,,1.01,0.9,,,,,3.29,13.09,,,9,17684365702.999996,Airlines,Transportation
LVS,,43.79,16.82,0.5,12,,,,,267.13,52.2,27.69,1.57,11.02,37.76,2.41,,0.79,0.3,51.28,0.9,2.42,9.7,13.82,3.35,4.09,,0.35,1.57,16.63,11.25,24.29,14.4,10.37,3.74,4.15,6.01,0.16,17.11,5.23,1.57,18.58,,18.12,8.05,102.11,49.41,3.5,,,13.29,,22.8,10.79,25.26,22.09,,3.36,,,,,19.74,0.5,3.58,0.83,,,11.56,19.86,,6.62,12.92,0.89,6.99,20.69,16.42,37.97,,12.55,,8.81,22.98,,,8,37259155059.99999,Casinos/Gaming,Consumer Services
LVWR,,38.38,,,366.3,,,,,,7.3,31.83,,,35.6,13.47,,2.46,88.18,5.23,3.54,280.47,21.71,42.34,,0.01,,,,,,,,,,33.08,,0.77,,,,,,22.92,74.04,0.0,,,,,,,,8.06,,,,35.8,,,,,,,,,21.79,12.16,,,,,8.7,2.62,,,,,,,,0.2,,,,,2025436401.0,Recreational Products,Consumer Durables
LXP,,23.14,,,2.5,6.1,,,,,,6.95,5.24,3.15,15.98,0.59,,0.39,0.04,8.22,1.82,,88.09,4.52,14.77,0.7,,8.67,6.2,40.44,40.44,22.11,,,,11.73,2.47,0.55,53.07,7.31,6.26,559.17,,,5.69,10.11,26.93,0.81,,,7.67,,15.4,1.23,139.83,,,7.18,,,,83.9,13.53,0.81,,0.99,,,12.34,364.78,,0.7,1.45,1.82,0.65,540.73,2.56,1.2,,1.38,,,11.99,,,10,2842474638.0,Real Estate Investment Trusts,Finance
LYB,,26.38,,1,18.6,5.6,13,12,33.9,,14.9,25.65,8.71,,25.46,2.6,,0.44,0.21,72.97,2.13,50.51,33.69,33.33,2.71,0.92,,0.72,7.05,10.97,7.4,21.66,9.7,6.83,1.03,0.85,9.12,0.37,3.9,6.54,7.17,9.11,15.35,9.56,,89.24,11.79,6.25,,,5.29,,7.46,1.77,11.39,10.41,9.46,0.6,,,,,15.35,0.82,0.96,0.63,,,7.16,14.6,,0.54,2.12,1.25,5.83,15,10.32,16.25,,8.7,,8.43,6.2,,,10,32432688644.000004,Chemicals: Specialty,Process Industries
LYFT,9.95,34.05,32.24,,,,54.3,45.9,48.5,401.19,14.7,15.99,,20.25,25.98,,,0.5,1.68,13.58,0.75,,10.45,,9.69,1.75,,,,,41.01,7.59,,43.08,0.74,0.89,,0.13,11.74,11.36,,13.1,,,19.19,16.14,41.27,,,,,,,8.61,,,,1.01,,,,,8.7,0.84,,,,,7.52,13.93,,,16.07,0.75,,,,,,,,,,,,,4356764249.0,Other Transportation,Transportation
LYV,41.65,48.88,28.87,,67.5,,,,,43.37,124,28.56,,46.23,40.16,2.3,,0.57,0.67,132.19,1.01,0.94,44.8,37.6,4.63,28.44,,,,28.52,19.77,52.75,21.71,16.22,1.25,1.5,3.51,0.02,2.84,2.17,,50.02,14.49,39.08,9.02,105.15,24.78,2.8,,,2.04,,4.11,106.07,157.85,164.91,,1.36,,,,,43.06,1.26,,1.28,,,23.09,55.55,,4.08,,1.01,2.42,32.6,13.01,712.31,,4.92,,0.21,,,,5,19291276016.0,Movies/Entertainment,Consumer Services
LZ,,43.52,12.54,1,,,,47.4,,,,25.67,,,36.55,0.4,,0.41,13.98,7.75,0.61,,48.42,7.39,0.11,0.13,,,,29.32,15.9,15.61,10.4,7.53,1.75,1.8,3.41,0.17,11.52,6.07,,13.81,,12.64,3.33,12.32,64.26,58.77,,,3.61,,4.32,21.3,57.35,33.89,,2.11,,,,,18.29,0.63,,,,,12.38,41.21,,2.39,,0.61,6,68.86,30.6,20.24,,4.83,,12.39,,,,4,1962089557.0,Miscellaneous Commercial Services,Commercial Services
LZB,13.01,46.19,,2.2,11.5,28.5,8.2,7.2,,13.47,8.1,24.75,3.09,3.96,38.32,3.22,,0.7,0.62,42.54,1.88,85.22,30.06,22.65,1.66,0.49,,0.28,1.89,11.96,6.78,18.22,,,,0.96,8.36,0.52,5.3,6.09,2.03,14.24,20.38,8.4,2.65,28.37,43.34,284.29,,,6,,7.43,1.79,15.02,14.97,0.76,0.9,,0.83,1.44,,17,1.5,1.25,1.01,,,10.98,18.48,1.05,0.72,2.45,1.22,6.49,18.7,11.33,12.53,,9.21,,4.73,16.89,,,10,1374205172.0,Home Furnishings,Consumer Durables
M,,45.82,,4.1,22.4,20.5,,,24,,13.8,27.51,1.61,,40.16,2.22,,0.05,0.05,15.85,1.26,135.78,118.07,3.94,4.7,1.41,,0.21,4.38,28.32,8,44.25,10.43,5.34,0.46,0.42,3.53,0.24,0.96,5.09,4.38,6.81,16.09,,,17.52,40.87,9.88,,,0.74,,5.11,1.06,26.86,4.82,,0.19,,,,,19.42,0.9,0.57,0.69,,,3.97,,,0.53,1.52,0.17,1.02,4.02,2.95,4.11,,7.86,,8.34,8.61,,,9,3048285264.0000005,Department Stores,Retail Trade
MA,22.09,46.01,5.37,2.1,4.9,12.5,22.3,24,21.1,45.25,20.4,29.09,1.08,15.41,40.13,11.06,,0.66,0.62,523.28,1.29,,44.14,54.76,1.14,2.47,,0.18,0.51,32.32,30.58,37.65,26.03,24.54,15.36,18.16,3.09,0.16,47.25,2.7,0.58,32.09,17.47,15.31,12.05,503.75,75.95,25.89,,,45.26,,58,64.27,39.33,37.22,2.51,17.79,,1.5,1.58,,37.62,1.04,,1.11,,,34.38,44.33,2.4,3.48,,1.29,28.75,732.89,57.19,174.33,,43.59,,2.23,62.65,,,10,390217001311.0,Miscellaneous Commercial Services,Commercial Services
MAA,17.33,30.79,,,0.6,11.9,10.1,29.3,,39.64,7.9,12.02,5.73,11.95,21.71,1.98,,0.04,0.01,149.43,0.07,,23.7,,3.82,0.82,,1.31,3.9,32.3,17.73,37.12,32.79,17.49,10.04,10.37,3.1,0.51,27.93,3.46,4.02,36.86,11.13,,2.67,163.36,33.38,4.12,,,23.88,,30.74,2.95,34.06,34.06,3.87,8.07,,2.04,2.48,16.31,28.89,0.91,2.09,1.04,,,15.67,24.39,4.37,1.52,2.95,0.07,4.52,,6.62,8.59,,5.66,,2.29,36.18,,,10,16101422058.0,Real Estate Investment Trusts,Finance
MAC,25.11,44.06,13.38,,,,,14.6,17.1,,,23.19,0.55,32.21,35.84,0.23,,0.2,0.03,19.92,0.62,,62.21,61.76,12.55,1.76,,1.89,3.39,163.73,26.79,33.92,53.39,20.62,11.63,10.68,0.61,0.33,31.47,5.5,3.39,44.62,,,,12.13,54.08,0.87,,,8.98,,18.83,1.8,55.64,,,4.91,,,,11.6,15.62,1.64,,1.11,,,15.62,,,0.91,1.89,0.62,1.05,1.17,0.82,3.25,,2.34,,3.02,10.02,,,7,2632579808.0,Real Estate Investment Trusts,Finance
MAG,46.25,32.22,11.76,,15.6,,,,,,,15.14,,29.88,25.51,,,31.5,,,32.54,,2111.86,,,,,,,,,,,,23.37,,,,,,,17.34,,17.23,,,,,,,,,,2.66,20.42,20.4,,,,,,,,,1.56,,15.58,15.08,,19.6,,3.96,2.66,32.54,13.76,,,14.13,,,,0.01,,,,3,1226059249.8522868,Precious Metals,Non-Energy Minerals
MAN,,28.68,,4.5,1.5,9.2,17.4,31.4,,25.54,6.7,11.82,7.87,,21.97,3.21,,0.09,0.31,56.9,1.15,,64.1,93.15,4.01,0.61,,0.62,5.38,14.93,10.9,32.02,9.59,7.8,0.2,0.2,6.7,0.26,0.62,4.19,5.38,11.11,12.35,29.25,,76.45,17.38,2.91,,,0.21,,1.4,1.24,72.41,11.71,,0.15,,,,,25.23,0.74,4.08,0.57,,,16.09,118.43,,0.42,32.32,1.15,0.44,30.8,6.03,1.71,,1.78,,8.98,8.36,,,10,3719578282.999999,Personnel Services,Commercial Services
MANH,21.99,42.72,,1,9.5,,21.7,40.1,21.6,39.5,17.6,25.14,,14.06,36.48,28.03,,0.59,4.3,282.54,1.25,,19.62,68.47,0.19,0.18,,,,65.55,64.02,62.8,59.29,56.74,12.92,16.62,1.53,0.4,26.46,1.58,,57.4,18.49,13.42,10.73,237.88,54.65,,,,21.38,,25.35,61.85,79.97,61.33,6.13,17.13,,4.03,3.65,,64.78,1.19,14.79,1.89,,533.09,63.04,94.62,3.53,6.08,79.74,1.25,33.35,505.64,87.24,87.87,,41.13,,1.23,129.45,,,10,12264691316.0,Packaged Software,Technology Services
