Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BLMN,,42.69,,0.3,364.3,68.7,349.3,,54.7,180.79,10.1,52.04,7.29,,45.1,1.04,,0.1,0.04,12.72,0.31,6.84,17.42,5.09,9.26,9.93,,0.44,7.29,56.11,13.09,,16.06,8.8,0.86,0.75,1.8,0.07,,,7.29,6.99,30.41,,,26.9,16.02,4.54,,,,,5.82,4.61,,6.07,0.34,0.26,,,,,,0.47,,0.49,,,4.44,,0.23,0.74,,0.22,,2.87,2.46,,,1.04,,15.15,13.59,,,9,2316787745.0000005,Restaurants,Consumer Services
BMBL,,56.52,26.09,,,,,,,,,53.2,,,54.87,,,1.38,0.4,8.51,2.09,,6.98,34.34,,0.74,,,,,,7.85,5.01,4.63,1.28,1.17,,0.33,15.37,17.96,,11.75,,,1.07,25.33,70.35,4.57,,,,,13.8,1.14,,8.65,,1.01,,,,,6.49,0.34,,,,,5.59,,,,,2.09,,,,,,5,,19.44,,,,2,2933404805.0,Packaged Software,Technology Services
BMI,48.27,70.49,14.49,,12.4,12.2,17.1,22.9,6.5,50.64,17.9,89.65,0.89,20.16,78.2,22.73,,2,,237.67,4.1,117.43,64.72,42.19,,,,0.29,0.52,44.08,36.5,50.83,,31.49,7.45,8.27,2.27,0.74,16.26,1.89,0.52,48.81,16.92,18.13,10.62,179.11,39.55,,,,14.8,,18.75,11.68,58.24,58.24,3.6,8.62,,3.04,1.85,,52.99,1.33,6.55,2.17,147.62,22.01,49.16,53.74,3.77,4.02,16.15,2.87,15.93,72.54,24.54,22.03,,25.09,,0.53,111.76,,,10,4715197863.0,Industrial Machinery,Producer Manufacturing
BMRN,,51.45,,,5.1,,54.8,,,,9.2,58.55,,,55.65,6.23,,1.3,1.54,65.97,4.27,728.98,191.13,87.83,1.19,0.11,,,,30.3,24.34,40.99,16.51,14.5,3.94,4.48,3.3,0.79,10.93,2.38,,22.05,20.85,26.14,11.85,112.92,79.48,20.03,,,11.71,,11.35,2.34,39.78,28.05,,4.74,,,,,43.85,0.58,1.77,0.48,,7.76,31.68,158.92,1.11,2.57,2.55,2.62,4.69,17.08,6.97,6.29,,4.8,,0.95,,,,3,16589487435.0,Biotechnology,Health Technology
BMY,7.61,53.26,9.86,3.1,,7.9,62.2,5.3,1.1,,4.8,37.91,6.07,27.18,48.29,1.56,,0.36,0.16,56.65,1.24,88.89,103.24,69.53,10.14,3,,2.05,4.13,,31.79,11.68,9.22,8.7,3.44,3.4,,0.18,29.1,11.71,4.13,8.04,14.3,,,70.98,74.91,4.12,,,,,15.35,6.88,,49.68,2.03,2.49,,1.69,0.27,,8.55,0.8,,0.66,,,7.86,,,0.8,,1.09,,,,,,9.22,,,43.05,,,9,123319734742.0,Pharmaceuticals: Major,Health Technology
BN,58.98,55.59,20.85,,10.9,,28.1,22.5,,4.16,15.1,32.57,0.47,37.1,49.55,0.49,,0.25,0.07,60.05,0.73,35.21,159.52,82.96,7.7,5.32,,0.16,0.52,15.09,10.5,,,,3.02,3.7,6.63,0.09,,,0.54,14.96,15.67,62.29,,41.71,18.62,1.01,,,0.99,,18.54,2.2,132.67,33.08,2.35,1.05,,1.05,,,,1.44,,1.39,,,16.26,,2.24,1.9,,0.64,0.18,15.37,5.28,1.99,,3.01,,,44.86,,,9,59006212101.80238,Investment Managers,Finance
BNL,7.69,37.76,,,1,64.9,,13.4,,7.9,,28.14,5.09,16.13,35.26,0.99,,0.04,0.01,16.89,0.7,,680.15,1.45,5.33,0.67,,1.26,5.08,23.41,13.99,21.15,21.79,13.14,11.74,12.33,4.24,0.57,57.87,7.65,6.81,21.89,11.27,,3.19,16.23,94.36,2.87,,,33.56,,49.64,1.07,22.41,24.86,3.71,7.88,,,,11.98,13.61,1.04,1.21,,,,12.26,12.69,,0.76,1.35,0.7,2.7,,4.36,4.66,,4.09,,7.89,,,,9,3007585330.0,Real Estate Investment Trusts,Finance
BNTX,6.97,53.45,9.95,0.5,137.8,,,151.4,,16.31,93.7,46.72,,12.92,52.62,6.73,,6.62,68.57,119.34,7.33,267.1,383.36,162.94,,0.01,,,,,,9.5,,,3.84,2.92,,0.85,30.72,3.66,,,,,,27.15,84.34,,,,,,,1.32,,,,8.48,,,,,27.02,4.36,,,1.92,1.7,17.15,16.96,,0.46,1.45,7.21,,,,,,,,,,,,4,27108526312.0,Biotechnology,Health Technology
BOOT,82.35,54.53,,,32.1,,29.4,33.7,,11.2,21.6,53.21,,4.1,56.16,5.36,,0.1,0.07,146.16,2.25,203.12,45.5,1.89,1.97,0.51,,,,24.1,18.92,1066.22,18.93,14.86,2.32,2.83,4.12,0.55,0.27,0.1,,22.35,20.88,17.44,13.49,93.29,36.87,136.91,,,8.73,,11.58,4.42,29.56,29.56,1,2.58,,0.94,77.33,,897.62,1.57,2.77,2.04,,,36.38,,1.17,3.31,5.88,0.26,8.92,18.48,14.89,16.3,,10.93,,,49.91,,,10,2653971645.0,Apparel/Footwear Retail,Retail Trade
BORR,,44.89,,,,,,,14.6,73.61,,61.89,7.17,,50.6,0.36,,0.45,0.09,3.86,1.41,,156.11,32.31,4.55,2.02,,0.85,7.16,9.1,6.49,,6.5,4.74,2.44,2.95,10.99,0.3,,,7.16,5.08,,93.61,15.74,8.47,86.96,1.85,,,8.69,,36.47,0.97,11.64,10.87,,1.06,,,,,,0.46,0.7,,,,197.57,,,,0.97,1.41,2.63,12.04,11.23,8.6,,8.48,,,,,,1,1937812684.869802,Contract Drilling,Industrial Services
BOWL,4.36,54.13,8.29,3.8,,,63.1,41.2,,11.74,47.2,59.19,1.82,,55.38,0.65,,0.2,0.02,11.69,0.46,6.07,22.97,1.79,10.37,,,,1.82,51.82,18.23,,,11.25,3.41,3.58,1.93,,,,1.82,25.58,,,7.11,16.28,29.96,0.86,,,,,13.65,,,,,1.49,,,,,,0.72,,,,,10.43,,,,,0.39,,4.27,2.8,,,3.89,,,,,,1,1732531523.0,Movies/Entertainment,Consumer Services
BOX,40.64,42.57,3.18,3.3,,,41.3,27.8,20.4,,12.2,33.22,,27.56,38.26,2.25,,1.19,0.93,32.27,1.64,,79.26,65.11,6.79,54.6,,,,63.09,47.09,17.58,23.47,20.6,4.51,4.87,1.59,0.01,27.65,6.39,,17.22,,13.42,6.18,32.19,78.38,13.54,,,13.96,,7.72,,40.43,19.02,,4.47,,,,,16.18,1,,0.95,,,15.03,42.14,,2.1,,1.64,12.64,74.26,14.23,429.55,,14.82,,3.46,,,,2,3601136397.9999995,Information Technology Services,Technology Services
BP,,55.21,,6.1,8.2,,,,,,33.9,69.33,3.58,,61.04,1.24,,0.45,0.51,30.33,1.22,54.02,125.5,53.3,2.25,1.06,,0.54,6.09,8.83,3.85,8.31,5.28,2.96,0.53,0.58,11.33,0.24,6.95,17.18,6.38,8,17.86,,,38.16,18.06,4.01,,,1.4,,9.06,1.28,31.9,9.22,,0.44,,,,,6.29,0.79,0.92,0.88,,,2.93,7.89,,0.49,2.02,0.94,0.98,12.26,6.59,3.93,,3.52,,8.72,104.08,,,7,110847634122.2264,Integrated Oil,Energy Minerals
BPMC,36.29,52.68,17.26,,,,,,,173.48,,48.84,,,51.3,2.11,,2.85,1.56,94.47,3.32,539.72,147.24,49.51,,1.51,,,,,,,399.74,270.79,7.71,13.34,,0.26,,,,,,,54.07,134.03,97.01,,,,,,,19.33,,,,13.81,,,,,,0.71,,,,,,,,,19.33,3.27,,,,,,,,,,,,1,3070849537.0,Biotechnology,Health Technology
BR,17.69,65.55,5.16,,6,11.6,11,10.9,20,,8.8,63.28,2.32,14.41,64.93,4.73,,0.3,0.08,235.59,1.39,,14.68,55.43,2.54,1.72,,0.43,1.39,30.64,20.77,36.06,25.84,20.19,4.48,4.74,3.26,0.28,13.26,3.13,1.49,27.64,14.27,10.12,5.57,194.84,29.64,6.7,,,10.57,,15.44,12.5,40.81,30.84,2.8,4.31,,1.48,2.14,,32.59,1.21,,1.37,,,28.3,31.18,2.51,2.96,,1.39,8.47,210.11,14.44,31.74,,10.87,,3.74,50.7,,,10,21868155284.0,Information Technology Services,Technology Services
BRBR,32.28,61.62,23.5,,72.6,,,37.8,,72.26,,48.5,,23.26,56.66,10.28,,0.35,0.09,77.24,2.91,62.3,29.06,36.8,1.97,,,,,27.56,25.26,54.02,19.46,16.91,3.69,5.33,3.65,,9.91,1.99,,35.45,,15,12.13,45.96,35.43,6.65,,,12.35,,19.42,,41.21,42.11,,5.1,,,,,51.55,1.68,,,,,51.07,57.64,,9.8,,1.51,32.32,147.13,66.48,,,49.7,,2.37,,,,7,5347238804.0,Beverages: Non-Alcoholic,Consumer Non-Durables
BRC,35.05,56.59,5.41,3,6.6,2.2,15.5,17.9,2,219.31,8.2,62.36,1.37,16.72,58.83,6.78,,0.48,0.92,75.81,1.84,87.58,45.31,50.78,0.56,0.14,,0.23,1.24,14.51,12.84,25.96,,,,2.63,6.89,0.68,10.12,3.87,1.26,16.34,17.97,,,59.83,50.91,65.29,,,14.19,,17.5,3.27,18.62,18.15,1.46,2.65,,,,,26.09,1.27,3.01,1.36,,97.19,16.98,21.07,1.27,1.38,11.31,1.25,13.37,74.44,20.74,18.81,,16.28,,2.12,28.24,,,10,2696282512.0,Miscellaneous Manufacturing,Producer Manufacturing
BRDG,34.03,35.44,28.14,,,,,23.4,3.6,2.17,12.1,14.3,4.48,36.91,27.46,1.1,,0.71,0.17,9.53,4.65,,43.68,,9.36,5.2,,,4.49,26.21,15.68,5.61,,,1.8,1.94,3.82,0.07,34.2,34.64,4.28,10.9,,,14.32,3.05,32.96,1.57,,,1.92,,11.07,4.47,,,,1.19,,,,,2.53,3.03,,,,,2.52,67.15,,,,4.65,0.62,,2.61,9.34,,7.58,,4.82,,,,4,1533763635.0000002,Investment Managers,Finance
BRFS,52.16,59.24,,,,,,,,,,61.03,2.06,22.61,61.57,2.22,,0.55,0.46,4.77,1.45,80.9,107.29,29.46,2.56,1.42,,,2.11,8.09,6.32,7.8,9.29,5.34,0.62,1,12.36,0.27,12.59,16.42,2.59,16.49,,,6.74,1.64,24.99,2.03,,,5.61,,10.18,2.75,12.4,13.4,1.34,0.8,,,,,6.2,2.91,1.7,1.26,,,4.79,12.74,,1.42,4.49,0.93,5.52,48.73,18.35,21.35,,13.45,,9.2,,,,5,3082906478.745,Food: Meat/Fish/Dairy,Consumer Non-Durables
BRKR,,54.78,,1.5,14.5,7.7,30.3,31.6,2.8,14.61,16.1,59.19,0.43,,57.91,2.76,,0.11,0.06,59.65,1.66,235.62,45.49,56.27,4.05,1.34,,0.09,0.33,26.52,19.05,72.51,19.72,17.08,3.44,3.51,3.77,0.3,4.83,1.72,0.33,21.97,18.52,7.65,8.85,85.23,48.95,9.95,,,9.41,,11.26,5.03,28.84,25.52,1.47,2.74,,0.93,3.43,,56,0.7,,0.85,,,33.07,33.79,1.53,2.31,,0.73,6.2,34.82,11.57,20.07,,6.5,,,39.99,,,10,9755451719.0,Medical Specialties,Health Technology
BRO,51.63,29.34,9.02,,13.9,10.9,23,19.1,12.9,5.02,16.5,6.38,0.81,25.42,18.71,2.7,,0.15,0.26,104.11,1.15,,55.38,109.88,2.09,0.58,,0.16,0.52,20.29,17.83,31.43,18.68,18.16,6.4,7.09,4.93,0.37,22.54,3.48,0.58,25.47,22.83,15.69,9.75,87.34,47.76,6.27,,,23.14,,28.49,4.55,28.05,31.57,1.62,6.4,,1.52,1.64,,28.37,1.19,,1.45,,,26.01,24.96,1.58,1.78,,1.15,6.82,335.29,15.64,18.12,,6.99,,0.73,50.46,,,10,20598818539.0,Insurance Brokers/Services,Finance
BROS,70.57,62.15,46.43,,40.6,,50.4,35,,1.23,30.5,35.24,,18.3,53.6,2.83,,1.56,0.3,52.9,1.9,18.86,13.62,3.22,4.94,1.78,,,,65.21,34.94,,45.46,25.31,4.34,5.51,1.45,0.22,,,,96.01,,30.45,23.78,26.76,26.1,3.51,,,2.54,,7.75,11.5,182.41,110.21,,4.2,,,,,,1.97,7.7,,,,22.63,,,,12.08,1.68,1.47,8.37,5.27,7.05,,3.76,,,,,,2,4166443062.000001,Food: Specialty/Candy,Consumer Non-Durables
BRP,139.32,36.44,1.77,,2.2,,41.3,36.5,,1.19,33.1,19.87,,33.85,30.45,1.05,,0.18,0.11,42.86,0.98,,247.3,182.94,10.29,2.86,,,,74.03,26.73,61.86,11.87,11.87,2.84,3.31,1.35,0.17,5.35,2.46,,20.74,21.55,33.82,15.03,39.07,25.94,0.47,,,,,4.47,4.87,,31.32,0.78,2.04,,,,,37.51,1.1,,,,,25.05,29.84,1.25,3.47,,0.98,,43.49,2.37,,,2.15,,,,,,1,3066913422.0,Multi-Line Insurance,Finance
BRX,26.55,49.27,5.43,,1.6,28.2,8.8,25.6,9.4,56.34,5.2,29.74,3.67,29.23,42.05,1.2,,0.89,0.09,29.03,1.38,,,74.7,5.89,1.85,,1.2,3.73,25.73,15.23,22.62,21.59,12.81,8.33,10.84,3.89,0.33,47.51,6.89,3.94,29.53,10.58,4.76,4.1,23.53,75.34,2.28,,,25.81,,37.15,3.05,26.9,32.03,160.15,6.95,,,,13.68,14.61,1.23,2.08,1.32,,,14.61,,,1.18,3.05,1.38,3.84,,6.76,11.48,,5.84,,0.5,27.15,,,10,6883575795.0,Real Estate Investment Trusts,Finance
BRZE,,66.33,0.87,,,,,10.8,17.1,,42.5,57.47,,,65.1,6.45,,1.6,5.35,42.38,1.99,,10.05,52.65,,0.2,,,,,,4327.6,106.89,78.75,5.58,7.17,,0.54,0.16,0.21,,149.75,,,19.43,60.89,68.64,,,,,,,9.5,,2119,,7.76,,,,,487.83,0.7,30.93,,39.98,19,186.32,,,,10.21,1.99,,,,,,,,,,,,,4601126072.0,Internet Software/Services,Technology Services
BSM,,33.51,2.74,,4.2,40.8,26.4,54.6,18.5,,15.8,15.07,14.79,,25.98,42.56,,1.08,,14.52,5.61,,17.16,55.31,,,,1.24,11.07,8.13,7.38,8.71,,,6.28,6.47,12.3,0.96,74.31,11.5,10.37,10.23,24.68,,,12.85,76.55,114.54,,,79.03,,64.45,2.61,8.93,10.53,2.63,6.59,,,,,8.89,1.13,1.11,,,46.84,7.2,7.37,0.8,0.75,2.61,5.61,30.23,32.64,31.12,31.6,,25.9,,11.2,13.23,,,8,3641039398.999999,Investment Trusts/Mutual Funds,Miscellaneous
BSX,60.6,56.37,6.25,,6.7,,33.4,28.8,13.4,31,11.6,52.87,,13.99,54.45,5.46,,0.42,0.22,90.56,1.48,189.37,68.08,52.92,3.02,0.54,,,,56.86,38.03,74.89,30.42,25.82,7.7,8.91,1.76,0.54,11.89,1.42,,32.49,21.06,15.42,12.92,62.09,68.96,9.75,,,11.25,,17.77,6.42,74.55,38.22,5.16,8.41,,2.54,3.54,,70.75,1.46,,1.67,,,45.53,77.76,1.79,3.93,,1.02,4.94,49.03,8.03,9.02,,7.42,,,100.22,,,7,77457413037.0,Medical Distributors,Distribution Services
BTDR,43.82,70.93,42.9,,31.3,,,,,,25.8,66.35,,22.91,70.54,3.86,,1.51,1.7,19.93,2.05,45.61,37.01,16.47,,0.33,,,,,,,,,6.24,8.58,,0.5,,,,119.84,,,36.91,0.0,22.33,,,,,,,6.07,,,,5.78,,,,,,,,,,,,,,,8.41,1.69,,,,,,,,,,,,1,1446751869.0,Data Processing Services,Technology Services
BTE,,27.4,0.34,,65.3,,,,39.2,11.5,40.2,10.67,2.63,,19.87,0.27,,0.03,0.01,2.6,0.69,,70.41,36.15,1.89,0.57,,0.3,2.64,,4.19,8.8,,,1.76,1.19,,0.52,13.54,20.54,2.57,8.44,26.52,,,3.47,27.35,3.45,,,,,17.35,0.7,,11.83,,0.68,,,,,5.05,0.75,0.63,0.75,,,1.52,8.54,,0.4,0.7,0.69,,,,,,7.78,,,,,,3,3733325968.3887954,Integrated Oil,Energy Minerals
BTG,,40.31,7.27,,7.8,15.1,,,,,,45.76,5.87,10.49,41.41,1.47,,0.86,1.8,2.82,1.83,110.74,54.18,5.93,,0.08,,1.72,5.88,,,22.82,,4.89,1.21,1.85,,0.63,8.17,4.15,5.88,6.59,8.99,34.12,14.55,3.07,38.55,20.86,,,,,31.52,1.19,,29.92,10.32,1.95,,,,,23.98,0.92,1.32,0.74,,,3.88,,,0.75,1.27,1.08,,,,,,21.85,,3.74,38.98,,,8,4211490508.3333335,Precious Metals,Non-Energy Minerals
BTI,21.49,63.21,,0.9,,3.1,,4.2,4.9,99.11,2.9,58.83,9.23,15.24,63.26,0.76,,0.37,0.17,37.74,0.88,424.3,745.15,53.33,4.16,0.74,,0.65,7.93,,10.26,10.01,8.04,7.54,3.65,3.78,,0.45,37.73,15.11,7.96,8.12,11.91,,,37.25,82.58,,,,,,,1.22,,8.17,,2.53,,,,,6.7,1.01,,0.78,,,6.3,11.6,,0.54,,0.58,,,,,,,,12.7,7.32,,,9,74762668880.541,Tobacco,Consumer Non-Durables
BTU,21.35,31.39,39.59,,42.6,,,,,139.86,2.8,13.71,1.34,21.56,23.86,2.48,,0.99,1.79,22.19,2.32,43.2,30.17,25.04,0.39,0.12,,0.09,1.34,3.08,2.16,6.91,,,0.82,0.55,32.47,0.62,7.91,12.66,1.34,8.36,,,,22.64,23.27,10.98,,,12.24,,12.47,0.75,5.92,7.08,,0.74,,,,,9.34,0.98,0.48,,,,4.19,5.94,,0.45,0.75,1.75,9.13,24.53,15.45,14.97,,10.16,,9.01,,,,4,3188528104.0,Coal,Energy Minerals
BUD,,23.24,,,6.2,13.2,18,33.9,6.4,,7.9,23,0.35,,22.22,1.26,,0.25,0.1,52.38,0.69,81.19,285.26,32.51,5.42,1,,0.27,1.65,12.17,12.17,20.36,10.02,7.81,2.78,2.96,8.22,0.37,14.52,8.21,1.65,14.29,5.77,10.37,3.25,63.01,54.92,4.03,,,10.99,,25.47,1.33,16.27,16.4,,1.78,,,,,12.61,0.83,,0.6,,,8.2,14.01,2.61,0.72,,0.51,3.03,54.75,7.95,8.23,,5.6,,3.78,15.31,,,10,112434307341.68082,Beverages: Alcoholic,Consumer Non-Durables
BURL,49.36,61.65,,1.2,30.6,,,,,41.68,19.7,57.36,,14,61.15,3.29,,0.37,0.16,295.49,1.17,76.39,60.72,3.27,4.97,4.57,,,,32.05,21.62,120.03,26.39,18.17,1.92,2.18,3.11,0.14,1.81,1.03,,31.57,,23.06,9.55,225.75,43.29,9.64,,,4.49,,6.51,16.07,39.79,23.28,,1.78,,,,,99.03,1.31,4.79,1.22,,,20.39,43.95,,5.01,21.39,0.54,6.01,13.82,12.44,46.15,,7.58,,0.26,61.57,,,9,9583537205.0,Apparel/Footwear Retail,Retail Trade
BVN,29.03,55.85,2.78,,4.6,,,57.2,,27.17,6.8,67.14,0.56,,61.53,2.68,,1.03,1.54,13.39,1.82,37.61,119.16,75.77,0.42,0.09,,0.06,0.57,5.12,4.26,88.79,,,,2.75,19.53,0.68,3.1,1.07,0.57,12.02,7.95,,11.79,10.06,30.34,3.94,,,32.4,,13.66,0.96,8.96,10.06,,2.9,,,,,93.44,1.33,0.69,1.17,,,7.57,8.01,,1.53,0.96,1.64,7.78,35.98,14.13,11.55,,2.51,,3.84,,,,3,2220336538.8582,Precious Metals,Non-Energy Minerals
BWA,3.1,52.99,7.48,1.3,,,,,,,8.4,59.46,1.11,,54.86,2.59,,0.54,0.42,35.09,1.84,42.12,73.97,79.78,2.81,0.77,,0.1,1.27,9.97,6.12,11.86,7.06,5.03,0.7,0.73,10.03,0.41,6.13,11.48,1.27,7.58,5.04,14.16,3.02,40.6,18.52,11.6,,,6.33,,8.68,1.23,8.78,8.22,,0.56,,,,,9.21,0.86,1.04,0.74,,,5.02,10.33,,0.73,2.89,1.48,6.24,20.05,9.7,15.11,,10.98,,8.67,10.39,,,10,9649336742.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
BWXT,57.21,41.08,30.09,1.3,16.3,6.6,0.9,,,0.2,7,17.87,1.18,39.86,32.16,6.19,,0.08,0.03,122.84,2.25,6.47,27.64,23.97,2.56,1.16,,0.29,0.79,31.04,25.66,61.38,20.1,16.03,4.34,4.61,3.22,0.36,7.51,1.79,0.79,35.86,3.72,12.95,6.19,77.1,24.95,8.57,,,10.32,,13.43,10.62,40.73,37.16,7.29,4.18,,2.03,4.86,,55.78,1.59,5.61,1.52,,,31.76,91.6,,6.5,19.1,2.16,9.82,32.31,16.4,28.78,,11.03,,1.99,47.86,,,10,6843504044.000001,Trucks/Construction/Farm Machinery,Producer Manufacturing
BXP,29.37,49.89,11.26,,0.2,,,,3.6,4.18,5.4,51.4,5.28,40.32,50.66,0.72,,1.15,0.08,79.99,2.52,,118.69,11.27,8.57,2.95,,1.67,4.83,25.7,14.34,22.94,28.33,14.94,8.4,8.41,3.89,0.22,36.65,9.64,4.83,46.83,8.23,12.73,2.62,73.45,61.55,1.63,,,10.75,,30.3,2.23,35.15,34.55,38.39,3.78,,2.95,0.84,10.33,10.33,1.09,1.82,0.53,,,10.33,,,0.79,2.23,2.52,1.42,,4.47,6.24,,4.29,,,19.24,,,10,10396982032.0,Real Estate Investment Trusts,Finance
BYD,23.36,64.18,24.17,4.7,21.5,,57.2,464.9,74.5,,24.3,60.35,0.89,40.59,63.21,2.23,,0.47,0.08,75.64,0.82,4.11,23.21,10.89,3.52,2.35,,0.11,0.89,12.36,9.33,19.26,8.81,6.91,2.62,2.65,8.09,0.26,13.74,7.98,0.91,11.62,26.6,4.23,2.17,76.02,52.22,5.38,,,13.01,,24.33,4.08,14.3,11.95,0.54,1.87,,,,,13.58,1,,1.31,,,7.86,15.72,0.48,0.99,,0.79,7.97,24.56,14.49,29.04,,12.16,,10.59,24.89,,,8,6469779059.0,Casinos/Gaming,Consumer Services
BZ,,50.95,23.06,,,,,,96.1,26.71,41.7,52.35,,,52.69,8.49,,3.44,35.99,14.49,3.58,0.85,112.89,1.12,0.42,0.03,,,,40.69,40.69,10.93,25.34,16.35,3.88,5.64,2.46,0.77,51.64,6.73,,15.3,,18.27,17.29,21.71,83.04,,,,20.89,,13.87,3.09,32.44,22.94,,6.81,,,,,13.17,0.67,1.84,,4.75,4.49,13.17,,,,3.15,3.58,7.93,51.03,6.78,10.34,,11.16,,,,,,2,6395129110.582629,Internet Software/Services,Technology Services
CAAP,30.8,59.34,27.62,,13.9,,,,,,31.8,70.61,,8.37,62.39,1.72,,0.95,0.44,20.29,1.32,5.21,41.23,34.23,2.08,0.98,,,,8.04,6.53,8.96,,,,2.69,12.44,0.3,30.11,13.56,,10.38,,20.57,16.46,13.81,32.58,16.02,,,21.53,,27.44,2.54,9.18,13.67,,2.23,,,,,7.37,1.47,,,,,7.19,7.78,,2.06,,1.3,7.81,561.35,14.72,32.29,,7.4,,5.09,104.47,,,7,2237334415.0,Other Transportation,Transportation
CABO,,47.89,21.44,2.3,9.1,6.9,8,,2,5.32,7.4,28.47,4.7,10.53,40.59,1.17,,0.63,0.07,382.13,0.93,,33,13.03,3.91,1.86,,0.36,2.98,9.98,6.15,17.63,,10.77,5.65,3.42,10.02,0.28,19.42,14.02,2.98,9.43,22.11,7.73,,653.82,73.62,2.98,,,13.92,,29.85,1.18,9.89,11.94,0.9,1.49,,0.74,0.24,,7.66,0.58,,,,,3.68,9.73,1.24,0.47,,0.93,3.28,30.75,8.38,11.89,,6.04,,12.01,10.04,,,10,3492224297.0000005,Cable/Satellite TV,Consumer Services
CACC,,62.91,6.16,9.9,1.3,,,20.1,19.2,172.39,15.9,68.75,,,65.78,2.19,,0.44,0.03,495.76,23.4,,159.5,,22.24,3.8,,,,47.64,42.96,10.59,,,5.05,5.86,2.1,0.19,55.29,19.05,,13.54,7.04,,10.33,628.56,63.28,,,,9.2,,12.29,3.63,33.18,25.59,,3,,,,,5.44,0.79,2.04,0.63,,4.01,5.43,28.53,,0.38,3.63,23.4,2.37,139.23,3.31,11.41,,2.49,,,15.18,,,10,6464569137.0,Finance/Rental/Leasing,Finance
CACI,76.15,33.35,20.83,1.8,11.7,,9.7,4.8,,1.98,12,33.51,,35.32,32,4.1,,0.44,0.2,430.0,1.75,6.69,15.97,39.68,2.64,0.6,,,,16.94,14.06,29.25,15.2,12.01,1.35,1.49,5.9,0.51,5.09,4.02,,18.47,16.09,12.94,7.71,402.57,8.8,6.69,,,5.77,,8.8,2.72,22.03,20.18,1.59,1.27,,0.77,1.35,,24.94,1.07,,1.19,,,21.63,35.85,1.66,1,,1.62,6.64,113.77,11.96,13.41,,9.02,,,30.57,,,10,7202515113.999999,Information Technology Services,Technology Services
CAE,,68.93,5.3,,7.4,,,93.5,,11.69,7.1,54.33,,4.2,65.57,1.69,,0.07,0.06,23.53,0.84,69.06,99.35,46.73,18.6,0.74,,,,,77.99,104.86,,,2.74,3.07,,0.43,2.99,1.23,,23.46,,23.89,7.16,23.27,26.05,2.59,,,,,10.36,2.4,,40.83,,2.4,,,,,83.51,1.01,4.2,1.08,,,18.19,,,2.37,9.56,0.59,,,,,,4.18,,0.91,43.57,,,8,7740247374.525821,Miscellaneous Commercial Services,Commercial Services
CAG,,49.05,,0.1,,10.5,,0.1,19.8,67.53,3.1,59.51,8.9,,54.09,1.77,,0.04,0.02,27.73,0.94,93.38,62.64,28.53,6.29,1.01,,0.59,5.03,22.12,15.72,14.99,10.98,9.18,1.85,1.84,4.52,0.41,12.25,11.01,5.03,10.78,5.8,1.58,,33.96,27.21,1.76,,,4.14,,6.41,1.53,27.03,11.7,,1.12,,,,,9.13,0.82,,0.74,,,7.26,43.7,,0.8,,0.33,2.28,25.7,5.48,5.59,,3.72,,9.7,22.27,,,8,13829465179.999998,Food: Specialty/Candy,Consumer Non-Durables
