Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
IAC,,31.3,,1.1,,,31.9,,,4.42,18.4,17.84,,,25.75,1.27,,2,0.87,42.23,2.75,,32.46,46.85,3.71,0.35,,,,24.11,7.53,17.73,27.21,9.46,1.12,1.06,4.15,0.59,5.91,6.02,,1229.62,,,,46.33,71.56,,,,,,,0.66,,,,0.99,,,,,16.39,0.91,,,,,12.93,25.96,,,1.79,2.75,,38.87,1.82,,,0.88,,1.57,,,,6,4537791340.0,Internet Software/Services,Technology Services
IAG,102.46,46.17,,,,,,,,,,36.31,,37.22,43,1.62,,0.54,0.59,5.08,0.89,98.79,107.75,11.09,0.88,0.29,,,,4.44,3.38,,,,1.51,2.47,22.52,0.59,,,,6.32,16.61,128.66,37.63,3.9,32.15,,,,49.59,,26.54,0.98,4.41,10.24,,2.01,,,,,,1.3,0.64,1.3,,,6.55,6.03,,5.98,0.98,0.61,14.94,21.68,19.67,28.77,,7.77,,,,,,4,1231616032.6492753,Precious Metals,Non-Energy Minerals
IART,,45.71,33.33,2.5,4.2,,,,,,6,20.23,,,36.33,1.22,,0.3,0.14,22.16,1.2,208.82,48.16,59.53,10.6,1.31,,,,65.24,18.58,91.72,13.38,12.27,2.05,2.23,1.53,0.37,2.43,2.14,,8.81,10.37,43.56,5.16,49.52,54.92,0.44,,,,,1.84,1.17,,9.29,1.15,1.14,,0.31,1.68,,47.29,0.45,,0.35,,,13,50.62,,0.66,,0.73,,5.31,1.53,,,0.47,,,20.56,,,9,3226033929.0,Medical Specialties,Health Technology
IAS,,38.63,,,25.5,,4.8,,49.5,14.56,17.8,24.12,,5.75,33.32,7.51,,0.94,0.63,10.36,3.71,,24.94,55.03,0.8,0.09,,,,33.74,15.34,25.11,,,2.91,3.39,2.97,0.87,13.5,4.06,,30.71,,108.09,11.7,14.32,78.71,6.89,,,6.39,,9.81,1.72,52.25,53.59,,3.38,,,,,26.06,0.73,6.18,,,23.07,16.43,72.07,,,16.15,3.71,2.82,67.73,4.7,3.52,,3.6,,5.52,,,,2,1956560484.0,Packaged Software,Technology Services
IBKR,125.86,50.11,36.72,,15.9,,46.9,32.2,,65.19,34.8,35.07,0.48,48.86,42.29,0.45,,0.03,108.94,173.79,1.12,,37853.12,2053.2,,0.01,,0.11,0.48,2.12,2.09,1.73,4.45,4.32,3.15,1.77,47.17,0.03,102.44,47.29,0.56,25.06,52.12,7.96,,97.64,88.84,1.84,,,7.76,,83.91,4.7,27.91,27.4,1.52,2.16,,0.85,0.07,,2.11,1.78,2.32,1.16,,,2.1,2.97,1.06,0.24,4.7,1.12,0.52,99.92,26.43,18.59,,27.82,,37.75,57.45,,,10,38859295883.0,Investment Banks/Brokers,Finance
IBP,10.61,31.44,,1.4,29.9,,27.8,38.1,25.7,25.8,20.8,12.05,0.72,,24.22,5.36,,1.08,0.42,182.55,2.99,32.32,29.83,54.31,1.88,1.35,,0.13,0.73,15.46,11.52,21.64,21.71,11.8,1.95,2.06,6.47,0.35,9.39,5.13,0.73,15.79,23.43,13.41,5.57,150.54,33.95,10.86,,,8.74,,13.27,7.5,21.23,17.97,0.6,1.87,,0.55,0.6,,19.87,1.21,9.28,1.2,,,15.4,18.41,0.69,1.64,117.92,2.5,12.72,60.31,23.17,37.65,,19.39,,0.42,45.27,,,10,3623768065.0,Engineering & Construction,Industrial Services
ICE,26.36,34.64,,,8.9,11.9,7.6,8.4,6.7,10.46,5.7,18.21,2.05,14.21,28.58,0.86,,0.01,0.04,149.6,1,,72.96,48.33,3.77,0.79,,0.3,1.18,25.91,18.99,31.6,23.03,17.24,11.09,9.52,3.86,0.2,30.12,3.91,1.18,22.24,9.85,10.28,,112.13,56.22,4.55,,,21.31,,37.84,3.22,36.29,26.03,3.25,7.71,,1.3,1.21,,25.6,1.33,,1.06,,,21.58,29.13,3.9,1.5,,1,1.79,195.65,8.2,9.25,,2.5,,,34.41,,,10,66099421495.99998,Investment Banks/Brokers,Finance
ICL,,60.22,13.04,,13.4,58.9,37.7,89.9,65.6,46.66,14,46.76,13.23,1.61,57.3,2.35,,0.21,0.21,4.83,1.56,128.6,69.01,74.55,1.89,0.42,,0.49,3.92,11.7,6.41,13.05,,,,1.16,8.55,0.51,9.22,10.06,3.92,11.05,30.56,,,4.94,32.92,11.36,,,5.83,,11.47,1.09,15.91,12.64,1.13,0.92,,,,,9.95,0.98,0.83,0.84,,,4.77,7.88,0.61,0.55,1.29,0.91,3.53,9.34,7.86,7.01,,6.23,,8.3,8.5,,,9,7285168352.073617,Chemicals: Agricultural,Process Industries
ICLR,,36.98,,,47.3,,28.6,8.7,7.6,4.8,23.2,23.51,,,34.77,2.34,,0.25,0.19,204.4,1.34,,6.51,74.42,2.25,0.37,,,,18.76,12.37,16,14.33,11.49,2.32,2.37,5.33,0.57,14.79,7.32,,13.66,24.95,24.46,3.56,267.68,29.58,4.74,,,9,,13.77,1.72,22.66,14.49,0.8,2.04,,0.63,0.51,,13.75,0.76,,0.68,,,12.17,15.85,0.66,0.97,,1.34,4.39,208.32,7.38,7.96,,6.44,,4.93,31.71,,,10,21441486365.0,Miscellaneous Commercial Services,Commercial Services
ICUI,68.86,39.25,,,7.2,,7.1,,,,16.8,33.86,,41.64,38.1,1.99,,0.57,0.19,154.2,2.29,164.35,36.05,24.78,7.55,0.81,,,,,23.63,32.56,54.68,17.55,2.31,2.22,,0.48,6.82,4.15,,22.04,5.8,,1.73,174.14,32.87,0.43,,,,,1.96,1.88,,131.85,10.81,1.63,,11.2,2.03,,23.92,0.88,,0.44,,,14.96,62.02,,1.51,,1.03,,,,,,1.23,,0.71,69.24,,,8,3089391357.0,Medical Specialties,Health Technology
IDA,20.39,40.75,13.24,,4.2,5.6,4.4,1.5,,1.06,9.2,17.81,3.98,28.55,29.03,1.36,,0.71,0.14,108.79,1.7,44.02,57.01,25.51,4.77,0.96,,0.75,2.99,20.03,13.24,,18.06,12.07,4.64,4.71,4.99,0.36,,,3.07,18.68,2.21,13.73,5.52,109.85,17.74,2.39,,,15.35,,17.22,1.83,20.8,25.29,7.23,3.16,,2.13,,,,0.99,1.39,0.91,,,10.38,843.01,,3.06,1.83,1.34,3.29,7.3,5.39,9.29,,3.74,,,20.46,,,10,4988593387.0,Electric Utilities,Utilities
IDCC,66.58,62.69,34.18,6,,11.4,37.1,74.3,15.6,26.38,19.2,54.12,0.82,55.43,58.54,5.71,,1.14,1.66,189.73,1.62,,20.39,77.79,1.16,0.68,,0.17,0.84,13.21,10.98,661.99,,16.77,8.81,6.43,7.57,0.42,0.97,0.14,0.92,40.52,22.58,,,137.88,76.56,7.2,,,36.69,,41.92,6.84,20.92,20.92,0.87,7.71,,,,,3916.6,1.38,3.28,1.45,,31.71,110.58,124.34,0.81,2.2,12.34,1.62,15.09,781.02,34.28,41.23,,21.32,,4.18,40.38,,,10,2170663125.0,Telecommunications Equipment,Electronic Technology
IDXX,,45.24,,1,34.2,,16.7,14.8,13.9,32.66,11.8,34.02,,,43.56,16.66,,0.31,0.31,410.76,1.42,93.5,27.49,46.75,0.8,0.62,,,,31.67,28.48,44.99,29.64,26.34,8.49,9.28,3.16,0.48,20.61,2.27,,34.28,18.04,10.52,7.25,533.38,60.72,33.72,,,22.53,,28.92,21.66,41.19,38.97,2.18,9.28,,1.2,1.49,,45.03,0.77,7.15,0.91,,,38.94,48.32,2.28,3.65,31.87,1.03,26.3,92,49.13,57.37,,35.51,,2.32,64.03,,,10,37412861190.00001,Medical Specialties,Health Technology
IDYA,,43.9,,,12.5,,,,,,,46.54,,,44.73,22.8,,22.63,48.95,25.63,22.93,,,125.77,,0.02,,,,,,,,,55.78,350.46,,0.95,,,,,,,,1.17,,,,,,,,1.93,,,,438.83,,,,,,21.87,,,2.57,2.53,,,,6.53,1.93,22.93,,,,,,,,,,,,,1679002878.0,Pharmaceuticals: Major,Health Technology
IE,,31.35,28.53,,90.4,,,,,,,17.89,,,25.49,1.19,,1.62,0.8,7.07,2.5,1012.09,3565.37,347.99,,0.34,,,,,,,,,1191.94,291.91,,0.67,,,,,,35.03,10.42,0.0,43.86,,,,,,,3.71,,,,285.56,,,,,,,,,,,,,,,3.71,2.5,,,,,,,,,,,,,1390862687.0,Other Metals/Minerals,Non-Energy Minerals
IEP,,26.48,,,,,,,,88.73,,16.28,31.73,,21.17,1.44,,2,0.76,9.77,4.79,41.7,32.13,17.28,15.84,2.44,,666.67,35.46,,16.07,16,,,,0.64,,0.15,4,8.22,20.26,12.24,,,,15.55,13.95,0.05,,,,,0.25,1.88,,1645,,0.43,,,,,11.1,0.63,13.57,0.41,,,6.37,4.42,,0.63,2.57,4.42,,,,,,0.23,,42.79,,,,2,8582602859.0,Oil Refining/Marketing,Energy Minerals
IESC,207.5,32.23,57.15,1.2,22.4,,48.8,45,85.7,50.87,24.7,9.51,,91.95,22.59,8.36,,0.26,2.18,205.41,1.67,17.44,24.02,63.82,0.18,0.1,,,,13.75,12.26,22.21,,,,1.46,7.27,0.49,6.56,4.43,,,21.87,,,79.78,24.15,285.35,,,7.6,,10.4,7,21.65,22.27,0.5,1.52,,0.68,0.71,,23.07,2.57,2.87,3.13,,17.17,18.63,21.7,0.85,2.66,9.07,1.47,19.83,90.01,46.74,41.31,,30.71,,1.31,65.88,,,9,1369392807.9999998,Engineering & Construction,Industrial Services
IEX,7.8,43.06,11.3,0.1,11.8,8,17.5,16.6,6.8,8.24,11.9,22.85,1.8,13.75,34.48,5.01,,1.12,0.3,211.65,2.97,90.62,37.92,49.4,2.53,0.55,,0.35,1.22,27.4,21.98,29.26,22.86,18.5,5.14,5.73,3.65,0.55,19.57,3.72,1.24,24.69,14.63,4.58,5.11,221.35,44.29,17.27,,,15.35,,21.3,4.41,34.39,28.97,2.96,5.28,,1.68,1.97,,26.97,0.96,,1.05,,,24.21,27.83,2.42,1.72,,2.11,8.09,71.77,12.01,13.61,,10.51,,1.2,34.83,,,10,16196900413.999998,Industrial Machinery,Producer Manufacturing
IFF,8.19,30.21,,,,2.1,,,,0.63,0.3,14.98,2.65,,25.41,1.14,,0.18,0.06,85.36,2.62,123.57,62.24,58.07,,0.66,,1.23,2.32,,,33.96,20.01,13.96,2.79,2.75,,0.49,8.1,4.17,1.84,18.45,0.14,51.71,,92.9,35.07,2.43,,,,,6.92,1.5,,53.23,,1.95,,,,,23.99,0.92,,0.66,,,16.49,,,1.28,,1.89,,,,,,2.92,,7.2,48.21,,,8,17625193448.0,Food: Specialty/Candy,Consumer Non-Durables
IGT,,27.7,,0.7,23.8,58.7,62.9,,1.9,,11.7,11.21,4.47,,21.54,1.36,,0.2,0.09,17.18,2.36,38.47,98.92,45.84,3.78,3.89,,0.53,4.47,9.25,5.82,12.26,8.82,5.53,2.28,1.72,10.81,0.15,14.02,20.04,4.47,15.38,38.52,,,16.52,48.78,3.2,,,2.38,,22.46,2.44,29.83,11.88,2.33,0.71,,,,,5.02,1.04,,0.76,,,3.25,25.83,0.56,0.52,,2.31,1.2,52.76,11.87,8.29,,5.87,,11.3,,,,5,6588585020.0,Casinos/Gaming,Consumer Services
IHG,34.17,60.62,16.2,3.4,,,260,146.6,147.4,154.3,30,48.69,1.23,16.1,55.93,3.6,,0.4,0.24,124.64,0.85,0.48,49.56,57.74,2.91,,,0.39,1.23,21,18.51,34.46,17.9,16.66,5.95,4.8,4.76,,13.92,3.3,1.23,22.98,22.2,10.11,,61.02,29.34,6.07,,,13.51,,21.23,,32.54,32.22,1.54,4.42,,,,,31.78,2.04,,1.17,,,28.22,18.34,1.33,9.7,,0.85,14.11,252.48,41.79,,,17.13,,2.05,48.85,,,9,12959089667.5198,Hotels/Resorts/Cruise lines,Consumer Services
IHS,,59.56,,,,,,,,,14,54.83,,,59.27,,,0.54,0.1,3.15,1.15,17.05,111.8,66.99,,,,,,,,19.71,10.18,3.68,2.78,2.7,,,13.75,22.81,,9.29,,,,6.2,50.46,1.3,,,,,31.88,,,,,0.62,,,,,4.39,0.51,,,,,1.97,,,,,1.11,,,,,,13.05,,,,,,,1626408097.0,Engineering & Construction,Industrial Services
IIPR,4,31.19,,,3,17.3,19.8,20.8,16.9,17.17,22.4,19.3,40.67,,27.51,4.11,,1.05,0.5,98.06,1.21,,287.22,,1.2,0.15,,1.3,7.35,17.12,12.32,11.41,,12.22,9.62,9.86,5.84,0.81,85.78,9.3,7.51,17.41,27.51,,1.47,107.39,90.98,10.92,,,52.51,,55.88,1.49,18.02,17.72,0.42,9.27,,,,12.43,10.81,0.91,1.05,,,,10.81,,0.72,0.69,1.5,1.21,6.83,14293.16,7.94,8.37,,7.58,,7.02,,,,6,2442562835.0,Real Estate Investment Trusts,Finance
ILMN,9.31,49.23,3.72,,4,,,,,,9.2,40.76,,27.38,47.47,3.39,,0.96,0.35,134.03,2.43,134.7,49.62,56.52,,1.26,,,,,,44.75,24.87,20.86,5.38,5.57,,0.35,12.44,2.41,,30.28,,73.08,,173.85,63.94,2.6,,,,,5.44,10.64,,82.73,,5.18,,,,,41.73,0.77,10.15,0.41,,,32.68,,,3.33,31.95,1.85,,,,,,3.66,,1.74,,,,8,23135544480.0,Biotechnology,Health Technology
IMAX,51.69,52.47,17.52,3.3,,,,,,,43.2,36.5,,54.4,46.04,2.09,,0.44,0.38,24.65,1.97,85.99,58.8,219.84,2.72,0.96,,,,38.5,14.82,79.86,17.33,9.16,3.56,4.35,2.6,0.34,5.45,1.41,,19.23,,15.12,5.87,21.17,53.69,4.32,,,6.74,,10.31,4.61,57.5,29.76,,3.95,,,,,71.67,1.16,2.94,1.01,,,21.51,281.11,,3.96,6.89,1.81,2.8,12.86,6.61,8.47,,5.58,,1.57,632.5,,,7,1023580340.0,Electronics/Appliances,Consumer Durables
IMCR,,35.14,,,46.2,,31.1,34.7,73.6,,58.1,26.64,,,30.39,1.22,,3.39,1.87,28.25,3.78,530.84,2431.26,67.64,,1.27,,,,,,52.87,,,2.93,3.55,,0.35,6.71,1.35,,,,,15.02,85.7,99.12,,,,,,,3.89,,,,5.02,,,,,79.03,0.33,,,7.26,4.73,70.17,,,,3.89,3.76,,,,,,,,,,,,,2583613859.0,Biotechnology,Health Technology
IMKTA,,41.76,,2.1,23.8,,4.3,7.2,,3.72,10.9,23.99,0.77,0.72,34.5,4.53,,1.1,0.62,67.27,2.99,39.96,16.03,6.69,1.64,0.37,,0.06,0.97,6.5,4.33,15.32,,,,0.26,15.38,0.61,1.7,7.64,0.97,,22.01,,,90.96,23.51,9.29,,,2.74,,3.6,0.84,8.13,8.55,0.52,0.22,,0.27,0.41,,13.09,0.74,0.55,0.99,,,4.66,7.84,0.79,0.43,0.84,1.49,6.45,12.74,10.78,10.73,,8.37,,2.36,8.4,,,10,1416127943.0,Food Retail,Retail Trade
IMO,33.95,30.2,9.96,10,12.4,30.1,125.5,,,1403.55,44.2,16.96,6.87,14.61,24.51,4.12,,0.23,0.35,64.22,1.44,23.25,53.96,37.94,0.1,0.18,,0.26,2.66,1.28,1.22,14.51,10.25,7.46,0.89,1.02,78.13,0.56,6.99,7.28,2.59,11.58,26.23,,6.55,68.24,14.02,737.85,,,9.61,,79.09,2.09,10.31,10.66,0.31,0.99,,,,,14.16,0.94,0.97,0.87,,,9.23,11.58,0.42,0.68,2.1,1.08,11.52,127.65,114.22,21.12,,90.92,,2.72,22.42,,,9,34511741578.01074,Integrated Oil,Energy Minerals
IMVT,,48.34,,,2,,,,,,,50.64,,,49.1,,,7.1,,,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11,,,,,,,,,,,,,9.48,8.72,,,,,9.11,7.61,,,,,,,,0.02,,,,,2849948864.9999995,Biotechnology,Health Technology
INCY,21.78,41.03,14.21,,24.8,,,,,63.5,10.2,32.08,,21.02,36.69,5.31,,1.18,48.61,67.58,1.87,88.32,184.15,65.26,0.1,0.01,,,,42.06,31.88,692.28,8.81,8.22,2.43,2.85,2.38,0.63,0.41,0.13,,11,,61.9,11.47,93.08,92.8,2.28,,,0.8,,0.15,4.22,495.71,73.05,,3.66,,,,,415.57,0.73,3.77,0.42,,13.46,123.05,,,1.79,4.62,1.82,0.54,35.76,5.91,0.75,,0.03,,15.01,83.61,,,7,14016684980.0,Pharmaceuticals: Major,Health Technology
INDI,,50.07,17.06,,,,12.3,,,,90.3,48.64,,,48.76,0.75,,0.96,0.5,4.12,2.39,110.7,59.09,87.33,,0.43,,,,,,,,,3.1,3.92,,0.58,,,,,,,27.83,10.87,40.87,,,,,,,1.74,,,,3.22,,,,,,0.38,,,,,,,,,,1.87,,,,,,,,,,,,,1105730371.0,Semiconductors,Electronic Technology
INDV,,66.14,3.26,2.4,164.5,,,60.8,,10.47,24.9,63.96,,,66.98,2.35,,0.33,1.12,11.52,0.83,225.84,70.05,78.21,4.07,,,,,60.37,21.67,,,,,1.24,1.66,,,,,10.71,3.93,10.38,2.76,18.35,78.12,,,,,,,,,6.72,,1.39,,,,,,0.63,,0.62,,,,,,67.71,,0.65,,22.5,4.18,,,,,8.48,18.66,,,8,3048455870.425649,Pharmaceuticals: Major,Health Technology
INFA,,55.16,,,20.7,,,,17,,4.6,56.5,,,55.94,2.08,,1.46,0.66,26.07,2.17,,17.15,72.52,6.49,0.78,,,,63.63,30.84,24.68,14.46,13.9,4.96,5.36,1.56,0.47,21.73,4.36,,21.16,,14.35,6.99,22.15,79.89,0.91,,,3.89,,8.38,3.43,128.76,25.75,,4.94,,,,,22.88,1.18,,,,,22.63,88.37,,,,2.17,1.27,69.08,3.34,2.86,,,,,,,,,7042756013.000001,Packaged Software,Technology Services
INFY,15.32,58.63,,0.8,5.7,19.4,12.6,12.6,4.3,27.41,17,51.31,5.65,20.01,58.52,12.01,,0.72,4.61,22.65,2.19,,12.33,70.61,0.17,0.07,,0.71,2.52,21.36,21.36,33.25,19.59,18.39,4.45,5.06,4.68,0.64,15.3,2.92,2.15,26.65,11.98,9.16,7.45,21.49,30.17,302.5,,,17.15,,20.79,9.06,30.4,30.4,2.19,5.18,,2.1,1.95,,34.24,1.05,3.71,1.2,,20.97,31.35,32.15,2.91,2.76,10.64,2.19,19.71,161.41,39.17,31.93,,23.42,,2.24,36.61,,,10,75486007221.84811,Information Technology Services,Technology Services
INMD,,42.21,3.68,,40.8,,38,37.2,29.8,148.32,32.7,24.96,,,35.74,11.63,,9.05,128.81,17.15,10.68,232.32,65.1,33.95,0.04,0.01,,,,5,4.98,4.22,4.42,4.39,1.61,1.63,20,0.89,38,11.84,,8.12,29.41,,,31.67,81.64,,,,36.26,,32.07,1.84,9.64,8.83,0.22,3.51,,,,,9.33,0.54,0.82,,2.19,1.81,9.3,9.39,0.34,0.54,1.84,9.91,18.15,425.39,17.57,20.14,,108.97,,11.99,,,,7,2829043449.0,Medical Specialties,Health Technology
INNV,,21.18,,,,,,16.4,,,2.9,5.39,,24.64,13.89,2.68,,0.65,0.78,3.74,1.21,,28.12,20.32,13.24,0.42,,,,,69.45,,,,,0.73,,0.49,,,,223.68,,,11.35,6.51,17.64,,,,,,,2.1,,,,0.68,,,,,,0.58,,,,,,,,,4.72,1.21,,,,,,,,0.22,,,,2,1031314318.0,Packaged Software,Technology Services
INSP,,49.66,,,31.7,,34.6,31,,12.05,68.9,52.54,,5.52,50.6,35.71,,5.53,16.23,186.97,7.84,149.38,121.33,38.95,0.65,0.04,,,,157.39,137.53,139.5,175.5,138.55,5.61,6.98,0.64,0.88,5.06,0.67,,93.72,,,21.32,440.07,84.77,,,,4.37,,1.79,8.2,178.23,178.23,17.3,7.59,,,,,152.32,0.43,7.9,,18,11.6,73.69,,,16.66,8.2,6.94,4.69,23.71,5.35,5.43,,6.33,,,,,,,6187198837.0,Medical Specialties,Health Technology
INSW,,18.57,,,0.4,110.5,60.2,56.9,18.6,49.67,13.4,7.92,13.77,,14.13,2.82,,1.48,0.23,33.38,3.6,0.83,26.98,2.82,0.94,0.36,,0.38,13.73,3.79,3.02,6.17,4.86,3.58,2.24,2.17,26.39,0.72,34.55,21.27,14.42,4.24,,,,47.2,53.94,9.75,,,50.91,,48.72,0.87,3.22,3.66,,1.64,,,,,4.66,0.71,0.38,,,,2.85,3.02,,0.5,0.87,3.6,19.89,28.26,23.38,28.74,,20.8,,29.58,14.71,,,3,2003007393.0,Marine Shipping,Transportation
INTA,46.36,59.72,18.24,,,,20.5,,,,,35.8,,66.46,52.49,9.9,,0.93,13.63,64.43,1.3,,36.18,62.83,,0.04,,,,,,67.15,76.51,60.52,9.77,10.85,,0.6,16.15,1.42,,85.45,,37.85,14.88,38.24,72.3,,,,,,,11.5,,177.84,,10.76,,,,,67.01,1.69,18.05,,,88.26,60.48,401.22,,,42.98,1.3,,,,,,,,,,,,,2449734412.0,Packaged Software,Technology Services
INTC,,36.78,13.41,,7.8,,,,,,,36.37,1.86,,34.27,1.16,,0.69,0.48,19.3,1.31,118.22,95.78,21.29,15.27,0.51,,1.79,2.45,,34.73,,23.79,6.97,2.09,2.11,,0.51,,,,19.73,,,3.66,29.02,34.67,,,,,,,0.88,,73,,1.61,,,,,,0.67,1.9,0.52,,,9.02,,,0.77,1.24,0.97,,,,,,,,,6.68,,,10,158641444473.00003,Semiconductors,Electronic Technology
INTU,13.04,59.37,6.68,,22.1,15.1,14.3,20.3,12.5,6.98,17.6,69.74,1.05,14.17,62.92,9.22,,0.39,0.5,649.81,1.24,,76.1,13.08,1.53,0.37,,0.24,0.55,51.53,44,37.55,26.52,25.78,10.57,11.64,1.94,0.55,31.01,2.71,0.61,33.69,18.07,14.51,12.3,632.18,78.73,15.39,,,17.6,,23.09,10.47,65.8,43.61,2.91,11.59,,1.34,1.39,,37.41,1.03,,1.19,,,36.02,63.93,2.58,2.86,,1.24,9.41,253.62,15.41,16.36,,11.81,,1.83,94.93,,,10,150802031689.0,Packaged Software,Technology Services
INVH,,34.91,,,3.4,30.1,7.9,37.5,15.2,19.7,6.5,14.77,9.52,,27.06,1.43,,0.89,0.11,31.61,1.33,,,9.22,5.97,0.91,,2.69,3.46,34.67,18.45,34.35,34.01,17.86,10.13,10.77,2.88,0.51,31.35,4.08,3.58,42.43,9.96,9.8,5.38,37.61,59.03,2.02,,,17.04,,28.28,2,45.63,63.16,11.08,7.69,,,,20.65,24.56,0.84,2.34,,,,19.18,21.69,10.2,1.27,2.06,1.33,2.28,384.29,4.25,4.36,,3.98,,,1528.42,,,5,21595936192.0,Real Estate Investment Trusts,Finance
IONQ,95.18,70.52,258.87,,103.4,,,,,,,79.75,,285.45,72.87,89.93,,9.34,16.49,37.5,12.23,321.3,113.26,52.87,,0.04,,,,,,,,,108.27,245.62,,0.88,,,,,,,89.68,26.85,50.05,,,,,,,21.74,,,,246.29,,,,,,1.4,,,33.78,24.35,,,,,21.99,11.68,,,,,,,,,,,,,3460328599.9999995,Computer Processing Hardware,Electronic Technology
IONS,,52.71,,,,,,2.8,,,1.7,54.85,,,54.88,1.41,,8.15,1.72,36.25,8.91,988.61,440.31,,,2.18,,,,,,,,,6.34,6.12,,0.22,,,,,,,,33.33,98.7,,,,,,,8.97,,,,6.82,,,,,,1.09,,0.62,88.41,19.39,,,,,8.97,8.82,,,,,,,,,,,,3,6150127323.0,Pharmaceuticals: Major,Health Technology
IOSP,,39.52,6.25,,6.3,10.7,31.5,33.5,3.5,80.02,17.4,17.1,2.11,,30.62,5.74,,0.81,6.65,109.18,2.59,87.36,44.15,62.78,0.2,0.04,,0.25,1.36,14.08,11.41,15.29,,11.35,1.39,1.37,7.1,0.69,8.99,5.95,1.39,17.47,14.26,8.3,,108.45,30.02,,,,7.68,,9.77,2.28,19.83,19.02,5.28,1.52,,1.59,1.41,,16.91,1.01,1.68,1.03,,6.63,12.33,15.46,1.72,1.32,3.6,1.73,8.4,29.34,13.51,12.2,,12.33,,1.35,24.23,,,10,2656681839.0,Chemicals: Major Diversified,Process Industries
IOT,45.66,38.67,4.12,,,,,,53.9,,48.3,32.27,,75.07,34.32,17.45,,1.03,7.82,43.64,1.59,40.14,52.04,48.18,,0.09,,,,,,1351.1,,,16.96,21.77,,0.54,1.61,0.07,,166.48,,72.83,26.14,37.68,75.66,,,,,,,26.28,,246.21,,21.88,,,,,1417.58,1.16,15.99,,,140.77,742.54,,,,26.85,1.53,,,,,,,,0.07,,,,,15138007798.0,Packaged Software,Technology Services
IOVA,5.14,35,,,,,0.2,,3.6,,,20.49,,1.24,29.93,2.47,,3.37,5.04,7.27,4.22,91.33,114.77,88.14,,0.1,,,,,,,,,4.46,22.69,,0.78,,,,,,48.58,647.64,0.0,8.85,,,,,,,3.07,,,,25.44,,,,,,,,,12.31,7.89,,,,,5.1,3.9,,,,,,,,,,,,,1305782978.0,Biotechnology,Health Technology
IP,53.83,44.99,16.35,4.2,6.5,,4.6,0.3,,,6.9,36.44,3.12,26.91,38.63,2.37,,0.27,0.2,53.64,1.53,49.61,64.86,56.68,2.97,0.68,,1.18,3.35,50.09,12.12,29.61,14.4,8.73,1.21,1.28,2,0.37,4.33,4.21,3.35,18.21,5.98,29.6,2.76,36.05,28.07,0.9,,,2.25,,2.08,2.22,47.21,35.18,,1.04,,,,,24.07,1.49,2.28,1.19,,,10.94,27.12,,0.87,3.53,1.11,1.8,4.13,2.48,4.92,,19.69,,4.17,15.09,,,10,11847010277.999998,Containers/Packaging,Process Industries
IPAR,,49.12,5.77,,8.8,96.4,50.5,56,,31.29,34,23.03,6.89,11.33,41.15,7.93,,0.46,0.73,129.08,2.82,282.4,70.63,76.21,0.77,0.28,,0.6,2.25,16.79,15.43,53.67,,16.95,2.93,3.05,5.96,0.53,5.69,1.89,2.25,24.36,20.8,6.6,6.26,145.06,63.89,22.85,,,10.61,,18.15,5.49,28.57,27.8,1.22,3.03,,1.15,4.46,,53.24,0.89,3.18,1.04,,16.24,32.71,120.3,1.07,3.47,8.77,1.6,10.82,40.92,24.35,20.95,,19.9,,2.72,49.23,,,10,4429269926.0,Household/Personal Care,Consumer Non-Durables
