Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
GMS,20.45,25.22,8.98,2.6,24.4,,27.4,48.9,47.8,15.5,20.9,5.21,,16.47,15.56,3.2,,0.11,0.05,86.01,2.23,56.01,37.32,48.69,3.33,1.21,,,,12.96,9.43,14.31,,9.39,0.89,0.9,7.72,0.37,6.27,10.57,,11.91,27.39,5.85,3.69,76.88,31.81,4.53,,,3.92,,6.79,2.26,15.71,11.56,0.47,0.61,,,,,9.83,1.12,,,,,8.58,10.15,0.47,0.69,,1.44,6,26.1,13.1,15.22,,8.95,,,25.27,,,9,2554926872.0,Wholesale Distributors,Distribution Services
GNL,,35.78,,,,,,,,1.41,,34.08,13.28,1.96,35.62,,,0.07,0.03,7.15,0.17,,250.77,,8.83,2.15,,,16.79,37.86,11.54,27.76,,,,7.86,2.64,0.31,28.3,13.93,15.67,702,10.15,,11.73,10.46,82.29,0.71,,,,,28.94,0.73,,,,1.99,,,,7.87,7.03,0.68,,,,,5.68,10.95,,0.49,0.74,0.17,,219.99,2.81,,,2.66,,,,,,7,2570259192.0,Real Estate Investment Trusts,Finance
GNRC,41.77,24.65,27.11,1.5,20.7,,1.3,,,,18.5,6.53,,30.96,14.97,4.09,,0.21,0.13,156.26,2.03,167.72,55.28,51.61,2.55,0.69,,,,22.12,16.38,18.4,15.57,12.36,2.25,2.61,4.52,0.47,14.16,6.29,,18.89,9.63,20.54,7.93,147.37,37.65,5.18,,,7.09,,11.88,3.85,32.39,23.84,2.23,2.3,,1.1,1.41,,16.24,1.06,7.71,1.15,,,13.19,16.25,3.74,1.52,56.06,0.96,5.69,26.07,11.52,12.34,,8.97,,1.02,34.06,,,10,6950628415.0,Electrical Products,Producer Manufacturing
GNTX,,37.73,,1.7,7.4,0.3,7.4,8.9,,15.75,13,18.42,2.28,,30.94,15.05,,0.71,,29.15,3.69,100.32,43.73,51.87,,,,0.2,1.65,12.78,10.78,18.45,11.71,9.79,2.56,2.72,7.82,0.88,14.75,5.25,1.65,13.96,7.88,8.94,5.69,36.42,33.81,,,,18.37,,21.3,2.74,15.58,15.81,26.35,2.82,,1.23,1.66,,19.14,0.8,1.61,0.79,,9.11,12.97,18.32,,1.12,3.66,2.11,16.24,42.87,21.09,18.42,,20.05,,5.5,16.74,,,10,7479283447.0,Auto Parts: OEM,Producer Manufacturing
GO,,36.03,15.47,,8.1,,8.5,,29.2,,7.3,15.35,,,27.18,2.19,,0.19,0.04,16.73,1.46,43.94,25.21,1.08,8.05,1.29,,,,33.62,15.9,,18.53,11.11,0.65,0.73,2.97,0.39,,,,17.6,11.4,,9.09,35.4,30.42,3.62,,,1.2,,2.01,1.36,33.08,21.09,3.57,0.45,,,,,,0.47,2.03,,,,16.89,,2.3,1.22,4.47,0.33,1.7,5.35,3.52,4.21,,2.4,,,,,,8,2972213273.0,Food Retail,Retail Trade
GOLD,0.68,26.63,,0.4,2,10.6,,,,,,12.95,10.62,5.48,21.46,1.65,,1.39,0.89,15.46,2.65,80.75,58.48,16.05,0.8,0.2,,0.38,2.63,9.72,6.43,39.67,7.79,5.19,1.75,3.07,10.29,0.5,7.72,3.38,2.63,8.69,,36,13.9,20.69,34.32,8.9,,,13.18,,28.37,1.19,17.4,15.41,4.06,2.3,,,,,29.69,0.75,1,0.91,,,6.92,14.74,,0.9,1.41,2.06,3.52,14.16,8.92,6.93,,6.21,,3.1,93.14,,,7,29210986078.50733,Precious Metals,Non-Energy Minerals
GOLF,11.6,40.32,9.04,5,0.8,8,29.8,22.6,7.9,26.11,18,13.73,3.01,6.72,29.35,3.74,,0.19,0.14,69.92,2.1,172.26,49.3,53.62,2.16,0.85,,0.28,1.24,17.2,14.57,19.88,,11.63,1.94,2.04,5.75,0.38,10.13,5.83,1.24,19.63,21.44,8.62,3.3,63.75,53.48,5.46,,,7.78,,11.74,4.9,23.16,23.16,1.67,1.84,,,,,17.91,1.1,6.3,,,,13.75,19.34,1.3,1.64,37.84,1.14,8.33,33.35,16.54,21.41,,12.29,,5.44,30.7,,,9,3766308610.999999,Recreational Products,Consumer Durables
GOOG,26.97,58.96,7.71,2.6,11.3,,19.6,32.3,20.6,41.62,22.1,50.07,0.31,,57.4,14.59,,1.15,3.46,192.96,1.95,6.61,16.63,49.34,0.21,0.09,,0.05,0.32,20.02,17.74,40.27,17.85,14.85,5.8,6.61,5,0.73,16.43,2.41,0.42,21.61,22.32,19.11,12.03,169.14,57.85,370.12,,,27.74,,30.93,7.36,25,25.51,1.21,7.05,,0.84,1.41,,43.04,1.14,3.1,1.1,,56.75,22.83,41.22,1.27,2.29,8.19,1.95,22.98,71.52,34.07,32.19,,32.52,,3.09,50.17,,,10,1737697476151.0,Internet Software/Services,Technology Services
GOOGL,27.21,59.32,7.57,2.6,11.3,,19.6,32.3,20.6,41.62,22.1,51.24,0.32,,58,14.59,,1.15,3.46,191.41,1.95,6.61,16.63,49.34,0.21,0.09,,0.05,0.32,20.02,17.74,40.27,17.85,14.85,5.8,6.61,5,0.73,16.43,2.41,0.42,21.36,22.32,19.11,12.03,167.8,57.85,370.12,,,27.74,,30.93,7.36,25,25.51,1.21,7.05,,0.83,1.4,,43.04,1.14,3.09,1.1,,56.63,22.83,41.22,1.26,2.28,8.19,1.95,22.98,71.52,34.07,32.19,,32.52,,3.09,50.14,,,10,1737697476151.0,Internet Software/Services,Technology Services
GOOS,,50.07,,4.4,,,11.6,8.7,,0.01,17.2,45.47,,,50.95,2.25,,0.17,0.08,10.13,1.85,412.99,44.6,26.19,3.34,2.5,,,,16.16,8.24,10.61,,,1.09,1.67,6.19,0.23,16.02,15.17,,13,12.3,11.3,5.63,19.28,67.94,2.99,,,4.8,,9.56,3.83,23.6,17.06,4.27,1.06,,,,,7.11,0.53,2.69,,,,6.18,6.45,3.06,1.19,9.41,0.71,4.14,16.09,11.79,17.01,,7.52,,9.84,18.23,,,10,1624875076.9999998,Apparel/Footwear,Consumer Non-Durables
GPC,,30.25,,1.1,12.4,6.3,44,21,,29.79,12.8,9.1,4.58,,21.48,2.47,,0.12,0.18,115.73,1.17,120.85,141.63,37.44,3.16,1.28,,0.45,3.49,13.81,11.01,23.15,13.07,10.25,0.86,0.9,7.24,0.23,3.87,5.65,3.49,13.66,27,,3.09,165.18,36.42,19.49,,,4.67,,6.92,3.39,14.75,13.03,0.85,0.69,,0.98,1.56,,17.8,0.7,,0.77,,,11.06,14.47,0.55,1.03,,0.57,5.88,39.22,15.02,24.47,,10.49,,,18.49,,,9,20901381511.0,Wholesale Distributors,Distribution Services
GPCR,,39.97,,,,,,,,,,40.06,,,39.45,,,27.38,,,27.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,,,,,,,,,,,,,1.82,1.8,,,,,1.91,27.63,,,,,,,,,,,,,1168728571.0,Miscellaneous Commercial Services,Commercial Services
GPK,16.07,29.44,,,19.5,10.1,24,55,19.8,16.18,9.1,8.36,1.85,4.24,20.07,2.04,,0.07,0.02,26.79,1.73,90.78,51.33,35.2,3.1,1.8,,0.15,1.46,11.57,7.76,,10.47,7.93,1.48,1.51,8.64,0.27,,,1.46,9.98,19.89,,,24.07,22.43,4.91,,,7.99,,12.93,2.73,11.71,10.34,0.73,0.94,,0.51,,,,1.11,3.72,1.09,,,10.6,47,0.56,2.56,31.49,0.72,6.45,19.72,13.14,25.58,,9.35,,4.5,21.92,,,10,7219458466.0,Containers/Packaging,Process Industries
GPN,,39.59,3.74,4.4,,8.6,17.5,29.1,,12.52,14.3,19.19,17.34,21.68,30.28,1.09,,0.34,0.17,112.03,0.93,,185.96,40.32,4.37,0.77,,0.09,0.9,20.13,10.84,15.08,10.07,9.57,4.42,4.35,4.97,0.46,28.81,10.26,0.9,8.76,19.45,46.66,,126.84,62.79,3.09,,,13.61,,19.92,1.23,20.82,9.83,1.14,2.84,,0.67,0.32,,9.82,0.88,,0.73,,,8.02,11.11,0.8,0.72,,0.93,2.71,97.05,5.17,6.05,,3.68,,0.74,36.14,,,10,32327640137.0,Miscellaneous Commercial Services,Commercial Services
GPOR,33.16,44.86,17.29,51.5,,,,,,73.54,123.2,20.63,,14.79,35.56,3.07,,0.01,0.01,165.52,0.68,,45.64,47.81,1.05,0.34,,,,10.67,5.53,22.6,,4.3,2.7,4.08,9.37,0.66,18.04,5.54,,7.46,8.43,,14.92,110.67,56.97,1.63,,,28.41,,10,1.44,14.96,,,3.38,,,,,18.81,1.5,,,,,4.67,16.2,,1.26,1.44,0.68,8.01,14.84,12.07,12.01,,2.7,,4.96,39.75,,,5,2164854226.0,Oil & Gas Production,Energy Minerals
GPRE,,33.63,,,,,,9.4,,,0.3,22.29,,,29.12,1.9,,0.72,0.37,9.39,1.78,30.8,20.59,14.07,5.37,0.66,,,,47.59,8.71,93.23,9.05,5.41,0.35,0.39,2.1,0.53,0.41,1.79,,22.02,,,,17.78,8.71,,,,,,,0.64,,,,0.24,,,,,44.29,0.53,,0.82,,,5.32,,,,0.64,1.16,,1.67,1.41,,,,,14.94,,,,5,2012055505.0000005,Chemicals: Specialty,Process Industries
GPS,,48.85,1.48,0.2,,,,,,,2.4,31.65,2.51,,42.76,2.76,,0.67,0.41,24.11,1.54,87.8,57.3,6.92,3.27,1.74,,0.28,2.51,10.43,7.32,11.06,12.85,8.31,0.81,0.8,9.59,0.26,7.27,12.3,2.51,12.3,4.66,14.55,1.51,12.67,41.27,11.6,,,5.4,,7,2.87,11.06,11.06,,0.6,,,,,8.28,1.9,1.2,1.04,,,5.84,8.81,,1.51,2.87,0.84,7.3,19.8,14.41,29.82,,10.79,,6.1,16.7,,,8,4142663162.0,Apparel/Footwear Retail,Retail Trade
GRAB,78.55,46.93,55.49,0.1,,,37.5,51.1,77.4,46.82,72,23.93,,60.8,38.46,2.52,,2.33,17.24,4.89,2.7,11.51,187.69,25.38,2.62,0.05,,,,,116.48,30.27,69.06,39.25,4.33,5.42,,0.69,17.91,2.43,,98,,,18.84,5.12,41.66,,,,,,,3.12,,,,7.37,,,,,42.41,0.96,,,7,5.33,35.4,,,,3.64,2.67,,,,,,,,3.45,,,,,13705301047.999998,Other Transportation,Transportation
GRBK,32.77,19.68,,3.9,30.1,,46.5,39.8,91.7,24.22,26.3,3.63,,20.64,11.82,5.99,,0.29,0.26,57.63,7.35,458.61,16.43,2.03,0.7,0.2,,,,6.79,6.52,,,,1.25,1.49,14.73,0.7,,,,6.71,21.65,14.46,13.04,53.79,32.85,,,,17.7,,21.91,1.71,7.35,7.35,0.15,1.29,,,,,,1.07,0.76,1.25,,1.92,,,0.3,1.58,1.71,0.42,17.57,29.14,24.56,25.46,,20.61,,3.93,17.42,,,10,1950362088.0,Homebuilding,Consumer Durables
GRFS,,47.39,,0.3,4.8,,,,,,7.6,54.14,,23.21,50.01,0.98,,0.34,0.08,7.54,2.26,390.12,94.07,54.92,10.49,1.99,,,,21.17,16.71,,13.53,9.3,1.9,3.15,4.72,0.26,,,,8.23,,39.76,,16.01,39.03,1.66,,,2.6,,15.16,1.21,46.57,44.19,,1.3,,,,,,0.47,,0.34,,,31.05,,,0.89,,0.79,0.65,11.68,4.25,2.45,,2.68,,3.41,11.63,,,10,8431989861.04669,Pharmaceuticals: Major,Health Technology
GRMN,63.1,42.59,20.23,,8.3,6.8,2.4,8.5,7.6,17.1,7.7,13.45,2.06,28.53,29.83,15.34,,1.54,22.07,208.99,3.3,203.82,43.36,48.55,0.07,0.02,,0.38,1.45,26.18,23.25,29.58,22.17,19.75,5.52,6.23,3.82,0.8,21.08,3.18,1.46,27.3,7.48,7.93,11.26,134.95,58.43,,,,25.48,,23.81,5.26,26.07,26.6,3.91,6.65,,1.06,1.52,,31.56,1.55,2.68,1.72,68.97,11.92,28.01,33.74,5.14,2.41,5.87,2.35,17.47,57.62,19.44,21.61,,26.02,,1.44,42.53,,,10,20316840986.0,Telecommunications Equipment,Electronic Technology
GRND,77.72,69.94,22.74,,,,,,,,,73.91,,51.34,71.71,4.32,,0.62,0.13,17.31,1.46,,11.55,42.6,27.08,,,,,,294.5,43.93,,,,10.14,,,23.07,2.47,,39.61,,,23.99,0.0,74.36,2.9,,,,,27.75,,,213.29,,9.33,,,,,40.5,,,,,,38.04,,,,,1.46,,,,,,29.72,,1.37,,,,3,1103580945.0,Internet Software/Services,Technology Services
GRP.U,,32.56,,,9.4,3.3,,8,7.2,6.57,14.3,14.45,5.81,9.94,25.17,1.06,,0.14,0.04,49.15,0.17,,26.15,7.69,7.38,0.57,,0.66,4.92,17.61,17.55,21.65,,,12.39,13.48,5.68,0.58,62.31,7.74,4.88,12.33,8.29,14.11,6.66,67.32,83.66,4.93,,,55.94,,76.44,0.81,14.5,14.21,,8.11,,,,14.38,13.02,0.73,0.72,0.79,,,13.01,13.15,,0.62,0.81,0.17,3.34,10563.87,4.86,5.72,,4.08,,4.95,8.3,,,10,3632712312.41072,Real Estate Investment Trusts,Finance
GSAT,,49.31,39.02,,,,27.8,36.4,,,16.1,34.41,,58.33,43.51,1.14,,0.44,0.12,1.95,1.09,61.22,86.96,66.77,5.21,1.07,,,,,48.42,,,,,16.26,,0.43,,,,,20.17,,3.02,1.82,67.34,,,,,,,9.04,,,,14.69,,,,,,1.07,,1.08,,,34.18,,,10.26,13.93,0.99,,,,,,,,,,,,2,2517908493.0,Wireless Telecommunications,Communications
GSK,,38.82,,,,,3.3,15,,,6.9,33.41,2.74,,37.92,1.6,,0.15,0.2,33.6,0.81,233.23,512.57,83.75,2.4,1.15,,0.84,4.68,16.79,9.88,13.83,7.14,6.05,2.04,2.12,5.96,0.24,15.3,8.88,4.68,8.07,6.11,11.59,3.89,43.25,71.55,6.91,,,8.02,,14.37,3.85,21.67,18.44,18.44,1.74,,,,,11.38,0.78,,0.82,,,7.35,12.5,,0.86,,0.53,4.26,40.39,10.41,18.28,,8.01,,11.67,8.57,,,10,76246139524.7986,Pharmaceuticals: Major,Health Technology
GSM,,26.34,6.67,,39,,,,,90.29,8.6,5.91,1.06,,16.57,2.08,,0.25,0.85,3.87,1.83,134.15,63.21,62.9,0.87,0.18,,0.12,1.03,8.07,4.38,4.78,,6.39,0.45,0.45,12.39,0.48,9.27,21.56,1.38,8.23,,,4.28,4.61,36.31,5.2,,,2.45,,7.6,0.89,15.75,12,,0.43,,,,,4.63,0.84,0.79,,,4.03,2.97,4.63,,0.45,1.12,1,2.41,10.81,7.64,5.38,,6.03,,31.13,,,,4,1017764133.0,Other Metals/Minerals,Non-Energy Minerals
GT,,33.13,9.94,,7.6,,153.7,38.8,,25.19,10.2,8.38,,,22.59,1.34,,0.12,0.09,8.62,1.14,92.41,99.75,59.66,7.59,2.12,,,,42.77,8.88,,,,,0.62,2.34,0.21,,,,5.78,,,,11.56,19.74,1.69,,,,,4.6,0.52,,7.57,,0.13,,,,,,0.75,0.51,0.42,,,3.78,,,0.79,0.77,0.65,,2.56,1.85,,,6.41,,9.57,5.21,,,7,3628509820.0,Automotive Aftermarket,Consumer Durables
GTES,66.85,32.15,19.02,3.1,8.1,,16.2,35.7,21.6,,10.6,5.59,,29.94,19.01,2.11,,0.72,0.23,20.38,3.02,118.96,77.83,84.98,3.76,0.81,,,,16.6,11.4,26.49,12.14,8.85,2,2.2,5.9,0.44,8.15,5.44,,12.96,12.72,21.75,,14.01,39.54,3.66,,,6.43,,14.46,1.66,24.37,14.55,8.56,1.56,,,,,19.16,1.45,,,,,14.23,15.67,1.88,1.03,,2.11,3.11,26.13,7.06,7.01,,6.86,,5.22,27.75,,,9,3081886116.0000005,Industrial Machinery,Producer Manufacturing
GTLB,0.63,34.34,19.4,,,,10.1,,,,48.5,14.39,,44.87,25.57,10.9,,1.97,3581.92,59.83,2.57,,14.4,82.08,,,,,,,,,60.64,61.07,8.68,11.47,,0.58,,,,70.63,,66,25.71,71.83,89,,,,,,,12.45,,99.39,,12.69,,,,,,0.83,8.17,,24.93,14.59,,,,,14.04,2.57,,,,,,,,0.01,,,,,7577566207.0,Packaged Software,Technology Services
GTLS,29.77,48.24,37.73,,13.7,,32.4,48.4,,5.03,30.4,21.82,,17.82,36.93,1.58,,0.15,0.08,184.83,1.27,76.71,115.98,69.19,4.66,1.34,,,,19.84,13.59,49.96,12.57,9.52,2.46,2.84,5.04,0.31,5.69,2.99,,15.55,20.81,32.86,14.87,296.4,33.2,1.94,,,4.64,,15.12,2.6,52.4,22.32,1.07,2.21,,,,,41.35,0.62,,1.1,,,26.42,26.39,0.91,2.7,,1,2.04,65.79,7.95,6.8,,6.03,,,121.34,,,9,7329335277.0,Industrial Machinery,Producer Manufacturing
GTX,,59.11,,,53.4,,,,,,,41.48,,,55.03,1.65,,0.08,0.06,9.02,0.94,34.87,128.69,62.18,2.56,,,,,6.75,5.68,10.62,,,0.95,0.95,14.81,,8.86,16.31,2.64,6.97,13.1,,,2.92,19.91,2.46,,,6.54,,13,,7.46,7.91,,0.59,,,,,6.65,3.1,,,,,5.12,7.69,,,,0.72,9.84,101.42,47.11,,,27.4,,7.56,,,,8,2054877976.0000005,Auto Parts: OEM,Producer Manufacturing
GTY,11.04,28.21,2.25,,5.4,5.1,,,2.1,3.19,1.9,8.34,7.85,23.58,19.17,1.29,,0.05,0.01,30.55,1.53,,898.7,7.83,5.26,0.88,,1.52,5.95,24.38,15.54,20.17,,17.89,11.21,12.68,4.1,0.51,62.85,7.48,6.21,24.64,10.38,3.49,8.7,29.97,91.32,2.74,,,32.97,,52.09,1.73,25.86,25.62,4.83,8.24,,2.24,1.15,13.11,13.11,1.02,1.51,1.03,,,13.04,13.71,,1.02,1.98,1.53,3.53,260.13,5.84,6.88,,5.81,,,20.17,,,10,1498370317.0,Real Estate Investment Trusts,Finance
GVA,94.07,35.75,21.14,1.3,1.3,,,137.4,,10.65,,21.44,0.58,55.7,27.14,3.11,,0.53,0.74,90.67,1.56,11.43,46.44,59.19,2.7,0.82,,0.12,0.58,22.4,13.7,14.34,,8.45,0.99,1.06,4.46,0.32,7.4,7.46,0.58,16.95,,68.39,8.53,44.88,13.02,5.11,,,2.8,,3.6,3.91,41.28,20.5,,1.24,,,,,18.46,2.02,2.34,2.06,,,12.09,20.68,,3.56,5.92,1.46,3.96,25.62,10.68,11.51,,6.22,,,142.86,,,8,1717718167.0,Engineering & Construction,Industrial Services
GWRE,87.62,33.07,13,0.1,,,,40.2,29.6,10.77,10.2,30.83,,45.44,30.09,7.06,,2.18,1.36,176.03,2.66,,19.99,39.49,22.17,0.78,,,,647.63,316,75.1,1292.33,258.24,12.06,13.53,0.15,0.49,18.01,1.3,,86.54,,34.32,16.31,110.58,60.76,,,,2.91,,,11.33,477.94,97.21,,13.89,,,,,75.56,1.59,8.55,1.31,1466.92,47.58,68.74,537.69,,9.9,16.18,2.66,1.39,21.35,1.34,2.37,,,,,,,,4,7455466267.0,Information Technology Services,Technology Services
GWW,44.42,23.85,14.17,2.1,22,7.1,35,31.4,22.4,78.79,14.4,1.64,1,28.75,11.14,11.35,,0.61,0.45,1092.96,2.59,77.91,37.65,50.25,1.14,0.92,,0.21,0.74,21.18,19.44,29.19,19.01,17.52,2.99,3.24,4.72,0.38,11.09,3.56,0.76,25.92,22.12,8.17,5.9,784.95,39.25,30.86,,,10.8,,15.13,15.04,29.32,28.78,1.52,3.15,,1.64,1.73,,28.38,1.39,4.88,1.92,,93.1,23.29,29.77,1.19,2.74,18.23,1.68,21.69,51.98,41.55,56.51,,32.27,,2.56,49.77,,,10,34656610529.99999,Wholesale Distributors,Distribution Services
GXO,,14.66,13.57,,,,24.1,129.6,34.9,,14.8,1.38,,22.51,7.02,1.36,,0.16,0.1,41.96,0.86,,25.35,59.17,9.27,1.78,,,,50.36,16.99,39.85,17.37,11.11,0.81,0.94,1.99,0.26,2.3,4.97,,13.08,,14.03,11.96,65.94,12.47,4.25,,,0.97,,3.23,1.64,47.51,17.17,1.64,0.46,,,,,20.16,0.64,,,,,8.85,17.34,1.54,,,0.86,1.04,5.97,2.73,3.67,,3.9,,,,,,5,7163504936.0,Air Freight/Couriers,Transportation
H,21.86,46.91,,,3,31,,,,11.39,44.8,41.21,0.39,3.21,44.05,2.55,,0.39,0.33,159.84,0.79,0.61,30.12,47.53,1.57,0.93,,0.14,0.39,9.62,7.69,29.19,26.09,17.04,2.45,2.51,10.4,0.31,8.78,3.95,0.39,40.6,11.35,39.53,3.06,143.72,19.22,1.86,,,20.55,,4.65,4.03,11.69,35.62,,2.42,,,,,28.07,1.11,,1.26,,,21.34,8.81,,3.24,,0.79,11.2,71.82,19.67,37.54,,2.16,,7.89,47.07,,,8,11269745339.999998,Hotels/Resorts/Cruise lines,Consumer Services
HAE,,34.38,13.48,0.1,9.5,,14.5,54.1,17.1,20.22,14.5,16.28,,,26.2,2.7,,1.09,0.24,75.44,3.49,188.18,40.35,54.03,4.42,1.39,,,,28.61,17.29,235.25,17.54,,3.32,3.52,3.5,0.35,1.5,0.53,,14.56,9.65,15.34,5.97,93.5,52.61,10.69,,,9.1,,12.15,4.41,31.91,24.11,3.71,2.9,,,,,191.29,0.81,,0.8,,,46.38,826.88,3.37,2.05,,2.09,5.4,26.19,8.28,13.51,,6.8,,,67.46,,,8,4569659544.0,Medical Specialties,Health Technology
HAL,,22.09,5.8,,23.4,26.7,,68.9,20.8,83.5,15.9,4.75,1.89,,13.18,3.4,,0.4,0.25,25.97,2.21,63.73,61.72,81.48,1.78,0.85,,0.21,2.64,7.61,5.96,12.15,7.12,5.61,1.25,1.27,13.14,0.41,10.42,10.62,2.64,8.25,,3.86,1.87,39.82,19.11,7.4,,,11.04,,18.06,2.2,8.98,8.18,,0.99,,,,,9.54,0.65,1.06,0.72,,,6,9.74,,1.08,3.04,1.62,10.25,37.14,19.83,26.27,,17.3,,7.78,,,,5,37837783753.00001,Oilfield Services/Equipment,Industrial Services
HALO,25.78,42.12,,2.1,,,46.1,30.1,95.2,14.98,48.4,40.31,,,41.58,4.23,,6.12,0.44,46.93,10.36,307.98,31.1,88.47,2.59,3.32,,,,13.75,11.82,17.46,,9.28,6.01,7.24,7.27,0.21,41.45,6.52,,9.62,,45.3,18.84,66.3,82.09,25.41,,,41.43,,50.35,13.29,15.67,15.25,,6.49,,,,,15.64,0.71,,0.51,,,15.24,17.47,,1.97,,9.15,20.54,130.47,27.86,156.62,,30.11,,,58.42,,,5,5173936601.000001,Biotechnology,Health Technology
HAS,23.7,22.78,,,,1,,,,12.38,,6.45,5.52,2.03,16.04,1.79,,0.58,0.3,57.57,1.47,85.12,71,78.05,,3.1,,0.71,4.95,,,13.68,11.98,10.07,2.51,2.48,,0.18,18.12,9.94,4.95,13.05,11.04,23.55,,47.12,59.95,2.77,,,,,11.15,6.12,,14.34,,1.83,,,,,10.09,1.22,,0.84,,,8.07,,,1.26,,1.29,,,,,,8.35,,7.04,25.34,,,9,9208232271.000002,Recreational Products,Consumer Durables
HAYW,19.59,37.63,6.78,2.3,20.5,,6.8,18.2,,18.49,5.7,19.22,,19.59,30.12,2.35,,1.1,0.28,15.44,2.62,159.67,48.67,72.48,4.1,0.72,,,,21.52,16.83,18.48,16.39,13.42,3.62,4.04,4.65,0.48,21.68,6.58,,20.48,,27.7,6.32,11.51,49.84,2.88,,,9.47,,19.67,2.41,36.52,27.15,,3.38,,,,,15.62,1.34,,,,,13.96,17.41,,,,1.69,3.27,46.03,7.04,7.15,,6.13,,2.56,,,,5,2987912906.9999995,Recreational Products,Consumer Durables
HBI,114.72,44.36,21.2,,,,32.2,,9.7,,,20.33,,81.55,35.36,1.73,,0.2,0.09,8.23,1.49,119.18,72.08,35.17,13.21,23.93,,,,36.54,22.59,14.19,13.28,10.9,1.67,1.05,2.74,0.03,7.37,14.98,,14.02,,118.89,,3.75,35.35,0.73,,,,,3.5,18.98,,,,0.5,,,,,6.67,2.19,,0.52,,,6.11,15.6,,0.77,,0.9,,11.3,4.11,,,4.18,,19.06,12.95,,,7,1619975124.0,Apparel/Footwear,Consumer Non-Durables
HBM,65.5,35.1,15.35,,,1.7,26.9,,,17.06,10.8,21.58,0.19,1.58,29.67,1.31,,0.96,0.41,8.24,1.86,51.05,51.06,28.03,1.61,0.46,,0.04,0.19,13.73,5.68,12.92,,,1.77,2.04,7.28,0.46,15.8,9.69,0.19,8.87,,49.19,11.42,5.43,27.73,5.31,,,4.21,,19.36,1.31,38,24.26,,1.52,,,,,9.56,1.52,1.27,1.38,,,4.74,10.94,,1.16,1.37,1.47,1.6,7.07,6.24,3.8,,2.94,,,,,,5,1731128077.5480058,Other Metals/Minerals,Non-Energy Minerals
HCA,26.39,17.17,,7.9,,77.4,17.6,17.8,,21.38,16.2,6.39,1.87,,11.39,2.53,,0.19,0.06,303.62,1.12,65.97,147.93,51.73,3.21,,,0.12,0.89,11.18,8.59,20.46,10.48,7.99,1.57,1.73,8.94,,8.45,7.8,0.89,12.38,22.17,12.72,6.53,351.14,84.85,5.19,,,8.52,,15.09,,13.36,13.74,0.96,1.14,,0.5,0.54,,13.41,0.86,,1.17,,,7.43,13.29,0.85,1.14,,1,10.42,31.42,24.77,,,17.86,,4.87,20.42,,,10,69705085997.0,Hospital/Nursing Management,Health Services
HCC,15.23,27.09,27.01,,36.5,11.9,93.5,,101.6,106.65,28.2,6.39,0.78,5.28,17.26,6.1,,3.54,3.48,54.93,5.81,52.75,14.99,41.97,0.3,0.08,,0.04,0.57,5.84,4.4,49.08,5.39,3.98,1.44,1.63,17.12,0.81,3.2,1.74,0.57,13.68,28.36,,,44.94,28.38,77.03,,,23.77,,24.71,1.4,7.72,7.69,0.63,1.83,,,,,57,1.22,0.68,,29.06,6,5.22,9.55,0.3,0.49,1.4,4.67,15.51,27.97,18.77,19.44,,21.65,,4.64,,,,6,2457335707.0,Coal,Energy Minerals
