Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ARRY,,31.02,,,,22.4,,,13,13.78,,,24.27,2.22,,1.01,0.42,9.01,2.73,76.12,57.85,102.83,2.84,1.14,,,,11.17,8.65,9.5,8.63,7.21,1.58,1.53,8.95,0.37,16.12,16.58,,14.54,,31.78,,16.89,27.84,4.3,,,8.37,,13,5.69,22.82,15.85,,0.97,,,,,6.03,,,,,5.64,6.76,,,,2.1,6.46,56.3,13.57,19.17,,10.41,,5.31,,,,4,3800910996.0,Semiconductors,Electronic Technology
ARVN,5.68,36.72,,,,,,,29.2,19.5,,,30.57,,,3.54,,,3.62,,,30.91,,,,,,,,,,,2.76,4.79,,,,,,,,11.34,46.21,,,,,,,,,2.79,,,,18.02,,,,,,,,3.12,2.97,,,,113.45,2.85,3.62,,,,,,,,0.13,,,,,1305034553.0,Biotechnology,Health Technology
ARW,,47.55,10.4,16.6,,28.6,31.2,,16.8,39.72,,4.74,46.25,2.66,,0.02,0.06,127.58,1.48,72.71,128.74,137.49,2.72,0.58,,,,9.11,7.84,7.81,5.77,5.18,0.26,0.32,10.98,0.29,4.16,18.27,,14.71,28.52,,,116.81,12.38,3.89,,,1.97,,4.08,1.18,12.02,9.64,0.26,0.23,,0.39,0.46,,5.69,0.9,0.97,,2.81,5.3,5.85,0.39,0.59,1.89,1.07,2.83,15.16,11.8,10.34,,9.71,,8.96,12.71,,,9,7080284193.000001,Electronics Distributors,Distribution Services
ASAI,,44.97,,50.5,,7.7,,12.7,22.3,64.9,,,50.72,2.03,,0.26,0.18,9.36,0.77,41.36,69.34,4.36,4.95,5.36,,,,9.73,6.78,10.64,8.92,6.3,0.46,0.5,10.28,0.11,4.77,23.34,,17.23,,39.76,11.72,23.67,16.31,1.17,,,1.02,,5,2.96,19.96,18.8,1.15,0.2,,,,,4.33,,,,,2.19,42.39,1.29,,,0.39,1.7,17.28,14.32,16.04,,12.43,,,,,,7,3440961240.925,Food Retail,Retail Trade
ASAN,,34.15,,,,12.7,16.3,53.7,11.5,13.23,,,26.03,0.52,,1.33,1.89,12.79,1.71,,47.44,45.74,,0.87,,,,,,,,,3.56,3.83,,0.33,,,,,,,14.64,23.91,89.97,,,,,,,8.82,,,,4.1,,,,,,,,,182.71,,,,,9.14,1.71,,,,,,,,,,,,,4009118271.0,Packaged Software,Technology Services
ASGN,8.75,33.04,4.1,10.5,,11.1,22.3,5.2,11.6,12.84,,,25.52,3.59,,0.34,0.12,88.67,2.34,,3.33,65.27,2.54,0.61,,,,14.36,11.06,12.11,13.24,10.78,1.16,1.12,6.96,0.52,9.24,9.94,,23.05,16.69,,,94.98,28.65,4.86,,,4.56,,7.8,2.21,21.52,15.69,1.67,0.95,,0.51,0.39,,10.62,,0.92,,,9.81,13.06,1.65,0.82,,2.34,5.53,61.82,10.68,10.38,,7.89,,9.54,20.72,,,10,3760679971.0,Information Technology Services,Technology Services
ASH,1.77,24.74,5.8,6.9,9.4,,13.1,5.6,7.1,13.04,2.75,1.18,19.48,1.4,,0.86,0.28,83.11,2.98,142.96,48.81,47.11,5.95,0.49,,0.53,1.87,,20.71,16.85,17.85,10.34,2.6,2.39,,0.52,14.18,7.37,1.92,19.66,4.49,36.11,3.36,100.69,27.17,0.39,,,7.02,,0.85,1.4,28.25,28.17,,2.09,,,,,14.29,2.47,1.03,,,9.18,14.03,,1.17,4.88,1.84,2.51,,,4.81,,,,7.05,22.58,,,8,4266327133.999999,Food: Specialty/Candy,Consumer Non-Durables
ASML,58.59,38.64,1.9,0.9,32.7,32.6,32.9,,28,39.85,3.1,16.73,38.2,8.72,,0.31,1.09,876.65,1.52,270.61,69.35,58.16,0.52,0.31,,0.36,0.78,39.49,35.77,106.96,34.05,30.81,10.88,12.41,2.53,0.36,11.53,0.92,0.78,41.22,21.57,23.97,15.07,819.59,51.44,655.49,,,26.5,,30.66,22.3,47.39,47.39,1.66,12.93,,1.25,2.87,,112.51,8.67,1.54,,,65.78,104.57,1.95,4.17,34.75,0.84,17.36,131.7,35.17,52.23,,20.34,,0.75,82.31,,,10,239246304033.90967,Semiconductors,Electronic Technology
ASND,45.03,32.5,,,,6.7,,,213.9,17.58,,,25.36,2.42,,0.4,0.48,126.01,0.83,1458.95,865.42,30.99,,,,,,,,,,,14.15,20.82,,,,,,,,,63,1580.7,85.62,,,,,,,,,,,19.56,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,5771786041.0,Pharmaceuticals: Major,Health Technology
ASO,,32.65,6.6,29.2,,17.5,21.4,,4.4,14.87,0.82,,25.94,3.07,,0.34,0.22,49.55,1.62,121.73,62.86,0.9,2.13,0.9,,0.06,0.82,6.96,5.97,9.88,7.76,6.48,0.78,0.78,14.37,0.39,7.87,14.02,0.9,7.75,,7.07,5.41,52.02,34.18,14.76,,,8.17,,10.65,1.82,7.33,7.09,0.24,0.6,,,,,7.57,1.53,,,,5.36,6.7,,,7.46,0.41,10.54,33.71,18.51,27.65,,14.12,,10.87,,,,7,3737174710.0,Specialty Stores,Retail Trade
ASR,9.4,29.13,,10.1,,46.1,81.9,,26.9,14.54,,,22.67,7.2,,3.43,1.43,276.39,4.54,2.17,10.27,30.92,0.62,0.25,,,,8.48,7.54,12.93,8.58,7.61,4.65,5.3,11.79,0.65,43.57,8.23,,13.37,24.19,13.19,15.3,326.24,60.84,14.7,,,40.19,,58.97,3.34,13.17,12.7,0.82,5.94,,0.66,1.49,,13.64,,0.79,,,12.15,16.72,0.73,1.11,,4.54,15.21,3763.26,25.85,24.69,,21.79,,3.28,23.38,,,10,7713028977.774977,Other Transportation,Transportation
ASTE,,42.4,,0.4,5.7,2.5,,,9.5,24.87,2.02,,36.71,3.37,,0.21,0.47,31.74,2.51,166.63,42.43,47.91,2.03,0.21,,0.28,1.65,18.94,11.58,,,,,0.59,5.28,0.58,,,1.65,23.36,,,,47.04,24.51,4.02,,,1.91,,2.97,1.11,29.12,16.84,,0.56,,,,,,0.96,0.59,,2.36,15870,,,1.52,1.23,0.95,2.35,7.32,5.28,3.85,,3.76,,,28.09,,,8,1095447967.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ASX,55,27.77,,10.6,63.9,5.3,7.3,70.6,6.4,25.77,14.46,24.92,24.74,2.22,,0.33,0.43,9.21,1.17,51,52.39,63.57,1.64,0.58,,0.8,3.41,15.32,6.98,15.64,10.64,5.64,1.06,1.28,6.53,0.44,8.03,7.45,3.41,17.1,15.11,29.61,10.75,7.33,16.1,6.53,,,6.02,,7.03,2.16,20.47,23.08,2.14,1.14,,1.44,0.77,,14.12,1.72,1.16,,,6.49,13.03,2.21,1.2,2.79,0.9,5.19,15.54,10.86,12.09,,6.44,,4.35,20.93,,,10,15617369101.695332,Semiconductors,Electronic Technology
ATAT,,39,1.8,,,78.8,162.3,590.1,37,41.81,0.93,4.32,39.12,4.12,,1.64,1.95,16.77,1.93,11.05,45.37,9.73,1.53,0.83,,0.16,0.93,11.25,11.25,8.18,9.28,8.6,2.26,2.65,8.89,0.35,32.33,10.82,0.93,13.93,,32.17,25.75,0.0,39.46,316.06,,,18.21,,22.12,6.86,16.52,17.06,,3.01,,,,,9.31,2.38,,,1677,9.11,,,,7.17,1.89,16.12,60.52,31.38,52.76,,29.04,,4,,,,5,2556826701.0,Hotels/Resorts/Cruise lines,Consumer Services
ATEC,,19.42,,,,,,,22.6,10.86,,,14.67,,,0.59,0.18,6.33,2.22,315.15,121.98,49.95,,32.47,,,,,,,,,2.18,2.44,,0.02,,,,,,35.47,21.18,15.52,69.44,,,,,,,52.75,,,,1.55,,,,,,,0.87,,,,,,,,1.21,,,,,,,,,,,,,1619496829.0,Medical Specialties,Health Technology
ATEN,,30.6,0.9,22.6,,18.5,49.2,,5.7,15.61,1.92,6.96,24.65,4.25,,1.54,36.34,12.76,2.39,179.77,49.41,92.61,0.11,0.02,,0.35,1.92,20.98,16.16,12.74,,,2.89,2.98,4.77,0.54,23.38,6.37,1.92,19.41,,,3.89,14.09,80.81,60.52,,,17.51,,14.2,4.26,20.97,17.93,,3.75,,,,,16.04,1.91,1.59,,10.21,13.26,18.77,,1.93,4.42,2.17,11.3,104.83,12.89,21.23,,15.71,,4.76,522.62,,,4,1082754998.0,Information Technology Services,Technology Services
ATGE,52.74,35.91,8.5,11.2,,27.5,32,27.6,31.2,14.7,,38.7,26.33,3.23,,0.45,0.26,71.51,0.86,,46.15,29.67,2.6,0.62,,,,14.67,9.82,12.97,,,1.94,2.02,6.82,0.5,15.58,9.16,,12.24,17.79,15.85,6.68,56.06,55.92,4.63,,,8.63,,15.97,1.97,20.97,14.25,0.89,1.83,,,,,11.67,,1.07,,,9.77,16.14,1.04,0.91,,0.86,4.97,50.6,9.55,9.92,,8.36,,12.03,35.58,,,8,1793027452.9999998,Other Consumer Services,Consumer Services
ATHM,,30.13,,7.2,26.8,,,,,23.07,7.45,8.47,26.43,3.74,,5.4,117.8,22.95,5.84,,,70.51,0.16,0.01,,0.5,7.45,,,,0.06,0.05,0.01,,,0.8,32.88,12.08,7.45,11.51,,,2.84,29.68,80.98,,,,28.04,,16.75,0.82,10.61,10.01,,2.74,,,,,8.39,0.66,0.38,1.15,1.03,8.12,8.75,,,0.98,5.84,6.66,518.71,4.66,8.39,,17.13,,7.13,8.38,,,10,3640910837.94968,Internet Software/Services,Technology Services
ATKR,,20.7,7.7,70.2,,55.6,78,49.6,34.5,6.28,0.64,,14.47,4.32,,0.65,0.33,95.24,3.26,89.27,45.55,59.07,1.08,0.59,,0.04,0.64,5.73,4.76,10.38,7.61,6.9,1.12,1.24,17.45,0.53,11.95,11.35,1.35,7.15,30.87,3.66,2.11,141.57,35.43,20.55,,,16.47,,21.68,2.21,6.76,6.75,0.14,1.1,,,,,9.25,1.06,,,29.04,6.11,7.65,0.27,0.49,3.81,2.03,18.46,51.59,29.41,36.02,,24.67,,9.61,12.03,,,8,5579881730.0,Electrical Products,Producer Manufacturing
ATMU,24.18,54.21,,,,7.2,10.5,,9.7,52.46,0.16,30.43,53.65,4.33,,0.44,0.25,32.55,2.07,77.82,58.23,48.16,2.18,3.56,,,0.16,11.28,10.42,46.36,,,,1.83,8.87,0.15,3.98,2.43,0.64,15.25,,5.28,3.79,0.0,27.32,5.35,,,10.52,,13.77,15.21,15.65,14.03,,1.63,,,,,41.48,4.25,,,,23.85,,,,29.06,1.3,16.01,79.82,36.85,209,,28.11,,,,,,4,1866700000.0,Auto Parts: OEM,Producer Manufacturing
ATO,,65.37,,10.7,8.8,5.3,6.5,,8.7,57.48,3.75,1.02,63.68,1.58,,0.25,0.04,126.95,1.36,43.07,65.75,41.33,3.81,0.65,,0.46,2.45,20.22,13.68,,17.66,11.57,5.32,6.68,4.95,0.48,,,2.5,17.93,,9.52,8.5,112.95,56.55,7.47,,,24.65,,31.4,1.65,19.03,19.03,4.64,4.72,,,,,,1.22,1.3,,,12.22,,,,1.77,1.22,4.41,6.78,6.23,9.16,,4.89,,2.56,22.67,,,10,17074669985.0,Gas Distributors,Utilities
ATR,16.83,47.76,,7.1,3.1,6.6,11.1,,6.4,44.5,1.36,7.11,46.63,4.75,,0.19,0.2,145.56,1.36,81.42,53.47,73.38,1.59,0.47,,0.31,1.16,23.02,14.71,32.32,24.39,15.07,2.88,2.94,4.34,0.54,9.08,3.34,1.25,27.67,6.88,10.2,5.36,130.54,36.94,11.76,,,9,,13.47,4.03,30.58,27.83,5.25,2.77,,2.23,2.43,,30.27,3.17,1.15,,,15.54,31.74,,2.47,8.12,0.95,7.28,21.68,14.09,14.01,,10.57,,2.23,35.07,,,10,8265681011.000001,Containers/Packaging,Process Industries
ATRC,,37.32,,2.6,,39.7,13.2,,20.7,24.49,,,31.74,4.44,,1.86,1.51,21.53,4.13,223.27,88.59,44.7,,0.16,,,,,,,,34.13,2.08,2.22,,0.77,,,,,,16.17,14.14,58.44,74.84,,,,,,,2.26,,,,2.35,,,,,,,0.46,,8.88,,,,15.46,6.27,2.93,,,,,,,,0.73,,,,1,2114173076.0000005,Medical Specialties,Health Technology
ATS,,28.19,,20.7,,30.8,38.2,,25.7,19.89,,,23.38,2.46,,0.17,0.13,27.95,1.7,49.04,108.86,56.89,3.19,0.77,,,,17.18,11.59,,,,1.63,1.64,5.82,0.41,,,,19.89,21.54,9.99,1.95,43.08,28.45,4.03,,,5.47,,10.33,2.25,22.85,19.95,0.82,1.23,,0.69,,,,,0.83,,,33.15,102.27,0.82,1.92,,1.42,4.2,72.83,9.94,10.64,,8,,,43,,,10,4379463751.127088,Industrial Machinery,Producer Manufacturing
ATSG,,34.97,,13.5,,,,,1.5,14.13,,,26.47,1.05,,0.06,0.01,13.28,0.75,11.8,54.96,39.33,3.42,1.28,,,,17.56,5.07,,,,1.28,1.27,5.69,0.36,,,,19.41,0.88,,2.63,30.03,19.99,2.35,,,2.38,,9.02,0.63,21.39,10.78,1.28,0.47,,0.31,,,,0.7,0.4,,,1.71,26.96,,1.26,1.03,0.63,1.28,5.34,4.35,3.51,,3.61,,,20.4,,,10,1508629737.0,Airlines,Transportation
ATUS,,37.32,1.5,27.1,,2.8,,,6.2,26.37,,,34.52,0.4,,0.17,0.01,1.63,0.46,,119.47,13.29,7.72,,,,,15.14,7.83,75.03,14,7.55,2.88,2.84,6.61,,3.79,45.94,,10.68,114,,,3.89,67.52,1.09,,,,,20.57,,,22.33,2.66,0.09,,,,,2.3,,,,,0.46,,4.08,0.06,,0.46,,20.36,5.79,,,10,,83.49,,,,7,1491528332.0,Major Telecommunications,Communications
AU,41.35,53.62,,,33.3,,,,,52.75,0.79,58.38,51.84,2.41,,0.82,0.43,29.73,2.07,81.05,62.6,15.29,3.18,0.59,,0.46,0.79,17.82,17.82,47.75,,6.44,1.78,2.62,5.61,0.47,5.48,2.17,1.51,11.47,,,5.34,22.14,27.1,5.44,,,2.32,,17.58,3.16,110.11,60.67,,2.53,,,,,46.18,2.96,1.85,,,9.28,,,1.83,3.24,1.43,1.41,15.28,10.28,2.94,,3.17,,,76.23,,,5,7445257350.291,Precious Metals,Non-Energy Minerals
AUPH,,43.59,,,,20.3,14.7,28.4,42.5,36.17,,,40.53,1.22,,4.3,3.84,5.47,5.33,466.73,81.23,47.92,,0.24,,,,,,,,,2.22,2.5,,0.7,,,,219,,,25.6,14.75,86.08,,,,,,,2.15,,,,3.8,,,,,,,,4.56,3.13,,,,,2.17,4.82,,,,,,,,,,,,,1267854658.0,Biotechnology,Health Technology
AVA,,56.14,,2.8,4.3,1.5,7.1,14.4,5.7,43.07,6.06,2.04,52.21,0.89,,0.02,,38.04,0.97,62.44,51.6,35.79,5.2,1.18,,0.77,4.91,19.75,10.5,229.97,,,,3.19,5.06,0.33,1.38,0.87,4.99,15.64,,7.19,4.15,45.11,57.45,2,,,9.96,,14.96,1.18,15.72,15.72,,1.54,,,,,110.93,0.92,0.83,,,5.44,288.2,,2.94,1.21,0.69,2.5,5.13,4.41,7.7,,4.41,,,13.99,,,10,2669962314.0,Electric Utilities,Utilities
AVAV,75.65,42.15,,5.8,,19.2,31.4,,17.4,41.08,,36.57,42.21,16.28,,0.51,1.23,176.43,3.56,136.21,27.71,37.1,0.58,0.07,,,,69.5,45.42,,,,5.77,6.54,1.44,0.81,,,,55.41,,29.16,12.77,134.8,39.62,17.02,,,8.33,,10.02,6.03,79.47,60.84,,6.46,,,,,,5.32,1.46,,15.4,344.88,,,5.87,10.45,2.52,6.41,30.29,8.3,8.39,,9.16,,1.96,608.38,,,8,2928229091.0000005,Aerospace & Defense,Electronic Technology
AVB,9.53,53.03,,2.5,1.2,3.7,4.8,7.7,6,50.87,3.57,16.38,52,2.33,,,0.07,208.39,,,31.81,,4.43,0.71,,1.33,3.22,35.5,19.88,27.43,39.78,20.81,12.88,13.21,2.82,0.56,49.55,4.75,3.27,39.75,8.55,8.09,3.23,200.22,64.09,4.35,,,29.61,,32.09,2.52,35.26,41.45,11.84,10.44,,3.11,1.69,19.72,21.04,2.16,0.87,,,18.42,19.33,,1.42,2.52,,4.05,696.97,5.24,7.15,,4.49,,1.9,26.51,,,10,26116621146.0,Real Estate Investment Trusts,Finance
AVDL,12.88,50.41,,,,,,,,41.9,,3.74,47.64,2.01,,1.86,36.97,15.74,2.85,1118.78,2018.17,70.84,,0.03,,,,,,,96.6,1166.84,8.72,26.64,,0.47,,,,,,,135.27,0.0,95.71,,,,,,,19.2,,,,25.83,,,,,,,,,32.79,,,,,24.59,2.6,,,,,,,,,,,,3,1159699093.0,Pharmaceuticals: Major,Health Technology
AVDX,14.46,20.74,,,,,25.9,47.3,19.5,13.65,,3.69,16.74,0.47,,0.36,3.26,7.86,1.36,,49.64,40.53,3.7,0.21,,,,784.78,32.52,52.64,34.32,16.85,2.87,3.03,0.13,0.33,6,1.52,,30.74,,,14.51,12.55,70.4,,,,,,,2.38,,,,4.06,,,,,68.31,,,,5.28,38.23,,,,3.69,1.36,,1.56,0.2,,,,,0.68,,,,,1974975121.0,Packaged Software,Technology Services
AVGO,97.68,37.23,,,12.3,22.2,24.1,14.5,14,28.98,3.44,36.96,33.62,4.35,,0.49,0.13,145.83,1.25,46,29.25,33.52,3.63,1.06,,0.45,1.41,51.29,34.35,39.77,18.89,18.48,11.51,16.45,1.95,0.4,43.32,2.72,1.47,34.37,22.31,19.24,22.48,89.19,65.05,5.13,,,24.1,,33.51,9.68,62.68,33.46,1.66,14.48,,0.97,1.03,,33.12,,2.41,,,32.29,47.35,1.62,2.73,,1.16,9.02,534.65,13.5,24.66,,13.14,,0.65,100.51,,,9,351518571152.0,Semiconductors,Electronic Technology
AVNT,7.13,47.42,,11,6.8,5.5,17.4,,,46.31,3.15,14.02,46.52,1.77,,0.33,0.24,44.98,0.97,58.61,69.78,53.4,4.86,0.9,,0.39,2.27,22.43,12.99,34.7,,10.84,1.72,1.76,4.46,0.39,5.08,3.9,2.29,24.43,10.14,13.07,4.51,37.56,29.83,2.21,,,3.7,,7.74,1.77,35.42,17.23,2.78,1.3,,,,,25.83,,1.28,,,14.27,16.68,3.13,1.2,,0.73,1.97,20.6,4.93,5.04,,4.32,,11.16,14.8,,,9,3489300131.0,Chemicals: Major Diversified,Process Industries
AVPT,74.62,38.5,,,,9.7,,19.6,21,24.38,,28.61,31.51,4.82,,1.34,27,10.16,1.86,,12.3,60.01,,0.04,,,,,,42.86,,,,5.57,,0.51,13,2.06,,,,,17.99,8.21,72.1,,,,,,,8.56,,,,6.19,,,,,47.84,,,108.44,17.75,43,,,,9.92,1.86,,,,,,,,2.97,,,,,1247728407.0,Data Processing Services,Technology Services
AVT,11.53,38.05,2.5,11.2,11.4,84.5,83.2,,17.4,25.4,3.58,14.87,33.19,3.64,,0.05,0.07,53.26,2.33,95.21,55.53,67.66,2.76,0.64,,0.2,2.36,7.38,6.47,19.05,7.48,6.63,0.22,0.3,13.55,0.41,1.59,8.15,2.36,11.81,20.84,,,45.52,11.89,3.46,,,2.31,,4.11,0.97,8.64,8.67,0.27,0.2,,,,,12.39,0.66,0.89,,1.53,7.54,10.79,0.35,1.04,1.15,1.05,4.57,14.1,12.44,11.8,,9.75,,,13.24,,,8,4371448853.0,Electronics Distributors,Distribution Services
AVTR,1.45,54.11,,39.2,,7.2,8.1,,,38.8,,,50.78,2.4,,0.19,0.05,24.98,1.59,67.36,51.61,61.77,4.59,0.94,,,,30.02,19.23,29.8,19.03,17.41,3.1,3.14,3.33,0.43,10.79,4.34,,39.3,5.14,27.26,3.29,22.3,33.71,2.72,,,5.28,,10.48,3.12,47.13,46.95,31.3,2.55,,,,,23.86,,,,,19.41,26.93,,1.65,,1.05,2.8,42.79,6.28,6.89,,4.79,,4.17,,,,5,14782337223.0,Chemicals: Specialty,Process Industries
AVY,16.53,35.08,1.1,14,10.5,4.4,,1.7,7.6,28.03,2.53,5.98,32.22,3.84,,0.06,0.07,207.73,0.9,57.26,76.26,61.68,2.5,1.41,,0.37,1.6,19.8,15.06,28.25,17.55,13.8,2.2,2.25,5.05,0.28,7.96,4.09,1.72,22.8,23.65,14.46,5.18,187.17,28.81,9.1,,,7.34,,12.54,7.32,26.67,23.16,1.36,1.95,,0.72,0.85,,24.6,,1.36,,,17.69,30.04,1.14,2.31,,0.6,7.66,44.96,18.44,29.47,,11.67,,2.65,32.41,,,10,14550036009.999998,Containers/Packaging,Process Industries
AWK,,59.87,,12.2,8.9,5,7.8,,1.9,53.9,3.07,6.64,58,1.18,,0.03,,144.71,0.64,23.26,50.61,29.96,5.38,1.3,,0.59,1.96,24.01,16.79,,25.72,17.44,9.2,9.46,4.16,0.33,,,2.09,26.81,3.66,7.63,6.48,156.0,59.83,3.17,,,21.93,,35.6,2.78,29.53,29.53,4.76,6.41,,1.95,,,,2.03,1.16,,,14.78,,4.57,16.79,3.13,0.58,3.15,6.75,6.02,9.65,,4.08,,,32.3,,,10,27039472927.0,Water Utilities,Utilities
AWR,,61.99,,6.5,8.9,13.1,13,,6.8,53.32,3.26,,59.39,2.01,,0.01,,81.85,0.7,45.4,191.12,20.82,4.03,1.13,,0.6,2.08,21.16,17.27,,22.51,18.35,7.42,7.12,4.73,0.36,,,2.24,26.97,6.44,,3.48,95.01,76.25,3.65,,,18.86,,31.24,3.68,28.62,28.62,3.41,5.38,,,,,,2.16,1.02,,,25.26,,3.53,15.68,3.68,0.64,4.76,9.82,9.31,13.59,,6.23,,,31.85,,,10,3094956687.0,Water Utilities,Utilities
AXNX,16.96,60.03,,20.4,,,,63.6,35.3,49.27,,,57.98,20.74,,6.01,10.58,68.55,8.96,313.74,59.55,46.67,2.34,0.05,,,,2349.35,229.59,168.51,,,6.99,7.8,0.04,0.86,4.63,0.54,,359.27,,89.21,19.95,92.11,75.89,,,,,,,5.43,,580.08,,8.41,,,,,180.61,13.86,,14.59,8.55,132.91,1021.64,,,7.46,7.11,,1.19,0.21,,,1.28,,,,,,,2984251691.0,Medical Specialties,Health Technology
AXON,72.13,70.82,,11.8,,,,,23.4,83.26,,12.45,75.51,10.19,,1.41,1.49,368.46,2.88,133.31,43.89,84.48,2.07,0.37,,,,84.98,74.49,127.48,39.58,35.3,7.82,14.34,1.18,0.52,11.26,0.73,,88.53,,34.01,22.69,281.98,59.81,83.76,,,16.06,,8.12,14.42,97.22,82.06,,15.61,,,,,138.17,8.13,1.77,,70.86,104.43,173.83,,10.72,18.11,2.52,8.49,113.25,11.35,17.46,,6.15,,,484.82,,,8,15416258969.000002,Aerospace & Defense,Electronic Technology
AXSM,15.27,51.27,,9.8,,,,,,42.59,,,47.75,2.21,,1.69,1.65,85.04,2.48,168.35,588.57,115.81,,1.87,,,,,,,,,10.22,13.38,,0.19,,,,,,,64.03,0.0,90.3,,,,,,,38.95,,,,13.62,,,,,,,,,226.54,,,,,98.5,2.4,,,,,,,,,,,,,3551592318.9999995,Biotechnology,Health Technology
AY,,54.47,,,2.4,,,,,56.72,10.45,19.51,55.26,0.47,,0.8,0.1,22.11,1.35,74.37,223.43,81.57,6.73,3.98,,98.89,8.03,19.73,9.28,30.65,19.41,9.1,6.23,6.61,5.07,0.16,21.57,9.37,8.03,37.08,12.08,,6.46,26.59,85.62,0.92,,,3.11,,27.99,1.91,79,1228.89,,2.37,,,,,11,,0.98,,,6.77,7.46,,0.56,,1.3,0.4,52.45,4.61,2.42,,3.06,,12.92,,,,4,2655341103.0000005,Alternative Power Generation,Utilities
AYI,44.47,31.99,7.2,5.9,,15.6,19.3,11.9,13.5,15.49,0.26,,25.38,6.3,,1.15,1.21,228.35,2.77,65.96,55.62,50.17,0.94,0.26,,0.04,0.26,12.77,10.88,13.69,12.57,10.71,1.73,1.76,7.83,0.62,12.88,7,0.27,15.35,16.43,7.63,1.9,200.6,45.45,20.86,,,10.12,,13.82,3.11,18.57,16.78,2.33,1.89,,0.82,0.6,,14.59,2.72,1.02,,24.53,13.03,14.58,1.54,1.07,9.94,2.15,11.06,67.61,18.22,18.49,,15.32,,2.33,23.25,,,10,4977995912.000001,Electrical Products,Producer Manufacturing
AYX,,76.54,,,,,,,22.2,84.77,,31.05,79.5,1.3,,0.89,0.56,48.26,1.45,,37.91,67.78,,6.76,,,,,,817.58,,,3.82,4.21,,0.1,0.52,0.14,,37.77,,,,85.67,86.44,,,,,,,18.36,,,,3.54,,,,,731.21,,,,,119.16,,,24.5,,1.45,,,,,,,,,,,,2,2476140435.0,Packaged Software,Technology Services
AZEK,31.19,29.46,1.5,4.2,,83.7,7.8,329,6.9,13.63,,,23.24,4.66,,1.62,0.6,39.16,3.07,86.33,21.17,17.98,1.47,0.42,,,,22.92,15.02,27.56,20.44,13.72,3.71,3.99,4.36,0.6,13.18,3.53,,36.2,21.72,25.75,5.72,33.84,37.41,5.16,,,10.94,,14.89,3.85,36.09,32.01,2.48,3.69,,,,,29.52,,,,,18.44,27.13,,,20.52,2.11,6.97,41.77,12.47,11.6,,8.4,,4.45,,,,4,4595803321.000001,Building Products,Producer Manufacturing
AZN,9.44,57.09,,31.1,2.9,14,37.2,38.8,15.4,60.25,1.91,21.43,58.35,3.08,,0.25,0.21,81.84,0.89,221.96,694.67,78.67,2.36,0.85,,0.64,1.79,29.37,19.6,39.33,18.57,15.78,5.4,5.62,3.4,0.38,14.18,2.75,1.83,30.09,11.22,33.18,8.29,77.72,82.08,5.92,,,13.1,,19.96,6.43,39.54,36.23,5.66,5.15,,1.16,2.68,,36.35,,1.14,,,22.91,27.39,3.89,3.08,,0.69,6.43,91.61,13.14,16.87,,9.53,,1.86,66.54,,,10,210354611596.6222,Pharmaceuticals: Major,Health Technology
