Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DSGR,56.71,53.72,7.67,,28.2,,15.8,,1.7,15.12,23.2,66.58,,14.96,56.34,2.35,0.22,0.07,39.12,2.81,103.39,35.07,50.25,7.99,1.24,,,,75.13,24.84,142.09,,,1.33,1.51,1.33,0.38,1.06,1,,22.86,20.58,,10.21,30.66,34.21,0.68,,0.13,,2.06,2.69,1955.75,135.82,4.99,1.06,,11.78,8.56,,98.76,1.28,,1.34,,,47.12,157.71,7.01,2.47,,1.55,0.14,5.5,2.56,0.34,,,,,93.13,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DSGX,32.81,64.83,7.45,,12.4,,19.6,34.4,18.2,25.07,19.6,63.65,,9.98,65.3,25.42,1.24,34.87,116.87,1.79,2.64,41.88,31.42,0.03,0.01,,,,56.72,40.49,50.48,40.89,30.31,12.38,15.92,1.76,0.84,32.86,2,,58.45,19.72,17.87,13.08,100.32,75.91,149.15,,21.02,,29.45,7.86,78.97,76.74,4.1,17.4,,2.23,1.84,,52.93,1.16,15.22,1.61,,92.75,51.5,58.1,4.38,3.3,65.29,1.79,8.65,948.98,13.44,10.4,,10.89,,,166.96,,,10,6354964279.391107,Packaged Software,Technology Services
DTE,19,60.65,,,,,5.9,11.8,,31.22,1.5,86.45,3.32,11.68,69.41,0.93,0.3,0.08,125.78,0.83,52.55,56.41,45.31,5.95,2.14,,0.56,3.25,20.02,11.72,,18.21,11.11,3.3,3.94,5,0.23,,,3.25,17.47,1.68,5.01,1.44,95.35,35.47,2.5,,12.33,,18.37,2.25,17.04,17.17,5.92,2.1,,1.49,,,,1.32,1.45,1.46,,,7.62,153.4,,9.55,2.76,0.62,3.3,8.2,5.99,13.73,,4.94,,,17.99,,,10,22015430118.0,Electric Utilities,Utilities
DUK,26.13,61.57,1.26,,0.7,2.1,16,34.2,,,6,86.04,3.99,13.93,70.12,0.71,0.02,,117.05,0.7,101.1,89.03,51.85,5.76,1.73,,0.77,3.58,20.94,11.95,,20.3,12.02,5.94,5.84,4.78,0.27,,,3.61,18.44,4.61,9.18,4.03,107.41,48.81,2.32,,14.31,,25.38,1.88,21.52,21.99,4.58,2.98,,1.91,,,,1.09,1.75,1.17,,,7.84,57.02,3.13,5.92,3.13,0.45,2.4,6.93,5.14,8.77,,3.78,,,25.9,,,10,73355947753.99998,Electric Utilities,Utilities
DUOL,34.3,67.3,42.04,,,,32.5,,91.5,1.7,31.2,65.48,,50.34,67.16,24.47,2.57,16.12,348.27,3.09,,5.85,42.25,0.87,0.07,,,,270.33,230.54,63.3,53.79,50.08,14.82,20.98,0.37,0.67,33.14,1.49,,117.18,,120.63,30.9,218.17,73.13,,,12.59,,7.76,18.57,189.97,189.97,,23.96,,,,,72.23,1.6,12.8,,31.63,23.14,65.68,121.51,,,19.37,3.09,8.26,102.11,7.08,12.15,,13.37,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DV,,64.56,,,32.8,,38.1,45.9,100,8.93,28.1,64.78,,,65.6,12.68,4.11,3.85,20.33,6.57,,38.58,111.4,0.68,0.08,,,,33.36,22.59,20.98,,,4.22,4.92,3,0.86,23.47,4.39,,40.83,,21.08,14.48,40.64,82.42,74.39,,10.33,,12.74,3.07,55,53.98,1.75,5.59,,,,,23.8,0.5,3.91,,19.18,8.73,20.45,57.98,1.98,,6.37,6.57,5.26,38.77,8.04,6.08,,6.44,,1.47,,,,6,4841300506.0,Packaged Software,Technology Services
DVA,58.93,60.83,3.31,6.9,,,10.7,6.3,14.6,,11.4,64.55,,7.92,64.12,1.78,0.37,0.09,166.17,1.37,5.61,20.77,64.41,4.73,31.54,,,,13.47,9.58,17.44,12.35,9.08,1.88,1.95,7.42,0.02,11.18,10.39,,14.72,20.2,16.64,4.02,122.29,32.8,4.4,,6.53,,14.88,35.51,17.93,17.72,1.19,1.18,,0.96,0.49,,10.3,1.36,,1.1,,,7.46,16.23,1.43,0.76,,1.33,4.82,30.83,12.72,98.51,,9.45,,8.75,27.7,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVAX,,60.51,4.88,,108.1,,,,,110.27,57.8,69.35,,2.43,61.96,2.78,10.91,3.05,12.86,13.23,472.32,36.63,74.48,6.43,0.37,,,,38.19,30.4,52.19,,,3.68,4.54,2.62,0.64,8.69,1.34,,50.62,,188.97,18.38,8.23,82.85,,,7.85,,,2.48,98.92,98.92,,7.07,,,,,91.87,1.56,3.31,0.42,4.4,3.1,74.36,,,2.13,2.49,12.34,2.03,23.34,3.27,3.23,,,,0.32,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,41.64,,,35.9,89.8,,,99.2,27.3,22.9,38.07,105.06,,40.73,2.34,0.23,0.07,37.95,1.11,8.83,29.26,39.4,1.21,0.65,,0.26,5.29,7.16,4.4,,7.11,4.21,2.33,2.13,13.97,0.47,,,3.85,8.29,,,5.25,50.43,33.19,13.05,,21.71,,29.96,1.75,7.04,4.94,,1.53,,,,,,0.75,0.64,0.88,,,3.56,7.1,,0.86,1.85,1.01,13.18,22.39,20.51,27.15,,16.08,,7.23,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,57.62,0.97,11.1,,,,8.8,,1.38,,63.03,,38.63,59.33,1,0.31,0.26,22.5,1.25,,26.67,76.02,2.71,1.58,,,,20.97,4.32,7.57,,3.93,0.58,0.57,4.77,0.22,7.5,24.4,,7.07,41.51,5.54,,28.25,23.26,0.15,,0.18,,0.32,1.37,281.25,6.41,,0.31,,,,,4.26,0.8,1.59,0.63,,,2.96,27.05,,0.39,8.86,1.25,0.17,14.4,3.73,0.81,,0.1,,22.74,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,,64.31,3.76,,4.1,,30.6,0.6,19.3,,19.9,71.76,,,67.61,6,1.44,0.96,77.99,2.46,135.11,68.52,86.5,2.66,1.31,,,,40.12,31.38,57.2,37.19,23.29,6.62,7.74,2.49,0.31,13.53,1.76,,38.31,,23.37,13.81,148.87,61.68,33.05,,17.22,,15.88,15.38,46.7,44.82,,8.19,,,,,60.66,0.52,5.73,0.54,,,39.42,61.03,,5.49,16.49,2.12,10.48,58.88,15.76,30.96,,27.39,,,169.54,,,5,37371446919.0,Medical Specialties,Health Technology
DY,78.1,46.13,4.79,1.7,11,,27.5,55.2,,40.54,12.1,42.48,,,44.96,4.56,0.03,0.01,181.16,3.12,10.81,22.35,47.22,2.22,0.98,,,,18.19,11.87,60.59,14.23,9.62,1.22,1.41,5.5,0.4,2.33,2.02,,19.42,20.85,18.25,11.11,136.34,19.62,5.5,,4.91,,7.21,4.28,23.84,23.85,2.39,1.17,,1.38,4.4,,50.82,1.33,2.88,1.33,,335.48,15.54,34.07,1.23,3.33,7.85,2.93,8.19,43.57,16.06,20.08,,10.68,,,41.27,,,10,2843287466.0,Engineering & Construction,Industrial Services
EA,6.05,60.69,,2.3,1,30.8,21,19.2,7.9,12.28,13,42.05,0.47,10.34,55.29,6.33,0.92,1.31,163.67,1.43,,26.15,38.66,1.04,0.26,,0.18,0.47,29.06,22.38,21.32,21.02,17.94,5.53,5.69,3.44,0.56,26.7,4.61,0.47,21.34,13.51,23.14,4.76,139.71,78.34,33.16,,14.12,,19.69,5.81,42.07,39.12,3.37,5.95,,3.28,1.39,,22.38,1.17,6.67,1.06,,,20.13,30.61,3.96,1.51,25.61,1.43,7.92,257.54,14.06,13.97,,9.3,,3.56,33.75,,,10,32634017305.0,Packaged Software,Technology Services
EAT,168.06,79.56,38.19,0.7,,,5.1,11,,24.94,10.5,83.47,,41.52,80.87,3.24,0.03,0.01,132.27,0.32,8.27,14.23,4.68,4.59,158.19,,,,29.73,17.83,35.92,22.52,14.63,1.64,1.72,3.36,0.01,4.78,3.69,,24.16,5.96,19.19,4.74,43.39,14.88,4.92,,4.11,,6.75,456.1,32.26,27.87,,1.33,,,,,27.99,3.05,,2.19,,,14.26,23.71,,4.58,,0.17,7.4,13.47,13.52,,,11.35,,3.5,38.9,,,10,1402226934.0,Restaurants,Consumer Services
EBAY,54.45,58.23,7.12,8.9,33.4,16,11.7,7.5,10.7,25.41,15.3,67.18,1.67,20.5,62.64,4.99,0.87,0.62,63.29,1.25,,37.42,17.82,2.39,1.45,,0.23,1.67,11.44,10.25,24.26,12.81,11.18,3.21,3.29,8.74,0.27,13.56,4.59,1.7,12.12,7.69,9.83,2.99,55.21,72.02,8.44,,19.68,,21.28,5.63,15.9,13.49,,3.15,,,,,22.96,1.15,4.08,0.8,,,17.23,31.49,,0.86,27.76,1.25,9.66,172.41,18.79,34.22,,11.83,,10.95,11.68,,,8,23712932186.0,Internet Retail,Retail Trade
EBR,,35.27,,,2.2,,,,,31.19,,32.96,1.4,,34.66,0.71,1.06,0.39,5.71,2.06,22.61,109.42,49.68,4.3,0.6,,0.11,1.4,8.42,6.43,25.73,4.96,4.47,2.29,2.75,11.88,0.43,11.88,6.78,1.4,8.13,,54.3,3.04,6.87,80.74,1.65,,26.69,,25.33,0.6,7.02,8.15,,2.01,,,,,15.95,0.83,0.8,1.15,,,8.8,18.91,,0.84,1.7,2.04,3.73,34.68,5.31,8.86,,5.58,,,12.15,,,7,17034658709.929998,Electric Utilities,Utilities
EBR.B,,40.16,,,2.2,,,,,31.19,,41.23,5.63,,40.78,0.71,1.06,0.39,6.34,2.06,22.61,109.42,49.68,4.3,0.6,,0.49,5.63,9.09,6.94,25.73,4.96,4.47,2.29,2.97,11,0.43,11.88,6.11,5.63,42.26,,54.3,3.04,7.8,80.74,1.65,,26.69,,25.33,0.59,7.8,9.04,,1.98,,,,,15.63,0.81,0.78,1.13,,,8.65,18.48,,0.82,1.67,2.04,3.73,34.68,5.31,8.86,,5.58,,,11.74,,,7,17034658709.929998,Electric Utilities,Utilities
EC,,50.4,,,14.9,39.3,51.1,187.1,,21.68,41.8,51.67,83.72,,53.28,1.23,0.31,0.12,8.03,1.48,45.99,54.25,30.72,2.9,1.64,,1.31,29.86,4.56,4.56,,4.28,3.06,1.16,1.36,21.93,0.25,,,37.35,4.52,26.08,,,9.58,35.86,4.39,,12.38,,28.05,1.03,4.54,4.28,0.2,0.55,,,,,,0.84,0.53,0.46,,,3.68,184.95,0.21,0.81,1.47,1.21,5.86,27.37,16.6,22.63,,11.49,,34.13,6.22,,,9,25278749861.60169,Integrated Oil,Energy Minerals
ECL,34.53,48.91,1.47,,9.3,4.6,10.4,9,6.6,9.4,9.6,62.69,1.15,12.22,52.26,5.05,0.27,0.15,248.77,1.3,62.87,66.94,66.15,2.15,0.97,,0.36,0.92,26.34,19.99,38.55,26.35,19.44,4.73,4.92,3.8,0.39,12.77,2.84,0.92,33.21,8.78,17.09,4.04,202.11,43.13,7.16,,13.05,,16.25,8.24,34.89,38.87,14.95,4.53,,,,,35.63,1.23,,1.36,,,24.64,27.48,5.85,2.8,,0.97,9.42,57.23,16.77,25.01,,10.9,,3.42,55.65,,,9,50724635653.0,Chemicals: Specialty,Process Industries
ECPG,3.78,58.74,,9.1,0.8,,,,,11.47,2.9,65.02,,5.67,60.66,0.85,1.08,0.07,49.19,1.48,,,,29.46,3.39,,,,50.79,37.12,39.23,8.2,,2.75,3.37,1.97,0.21,8.58,9.78,,6.57,,,,56.01,47.79,1.35,,,,24.94,1.11,,,,0.9,,,,,10.49,0.88,,1.01,,,7.03,,,0.46,2.77,1.48,,52.75,2.04,,,8.11,,,10.69,,,9,1111549275.0,Finance/Rental/Leasing,Finance
ECVT,,58.48,,5.2,,,23,5.3,,100.54,16.8,37.12,,,53.03,1.07,1.1,0.14,7.95,2.54,36.7,25.33,42.29,4.53,1.22,,,,15.78,8.62,15.78,,8.26,2.25,2.43,6.34,0.4,15.41,11.57,,9.54,31.05,20.63,4.42,10.34,28.03,1.93,,7.72,,14.27,1.27,17.28,15.29,,1.34,,,,,8.67,0.77,1.7,,,,5.46,14.05,0.84,0.49,4.27,2.06,2.94,15.84,6.23,7.58,,5.79,,1.74,,,,6,1227091533.0,Chemicals: Specialty,Process Industries
ECX,,56.56,3.93,,,,,,,,24,68.48,,60.87,60.71,,0.17,0.32,2.0,0.62,16.9,150.35,96.04,,,,,,,,,,,,1.13,,,,,,,,,26.7,0.0,21.41,,,,,,,,,,0.82,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,1177509931.0,Packaged Software,Technology Services
EDN,67.46,76.63,46.75,,66.6,,,,,,37.7,70.96,,49.89,75.2,0.63,0.26,0.77,39.98,0.82,45.34,193.37,39.19,2.84,0.29,,,,,,,,,,18.03,,0.32,,,,,,,,5.19,24.81,0.44,,12.19,,4.53,1.72,,412.16,,2.3,,,,,,7.7,0.94,5.19,,,26.46,,,2.42,1.72,0.69,4.25,0.65,0.7,14.01,,,,,266.53,,,6,1083721499.6483402,Electric Utilities,Utilities
EDR,19.57,78.28,6.55,,144.6,,51,48.5,,2.81,,95.26,0.79,9.34,85.71,0.73,0.19,0.18,30.37,0.63,,59.51,49.64,10.57,1.34,,,0.79,,26.12,31.65,8.2,7.45,1.99,1.85,,0.2,5.85,4.74,0.79,12.57,,35.77,9.25,31.64,53.68,,,,,,2.21,,,,1.22,,,,,21.34,0.96,,,,,13.6,,2.02,,,0.63,,,,,,,,0.57,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EDU,,47.09,1.88,0.8,,,2.5,113.9,6.2,,,70.73,,,54.2,2.93,1.62,6.77,58.32,1.85,14.46,17.69,2.57,1.22,0.18,,,,9.75,9.75,5.85,20.11,15.91,1.09,1.22,10.26,0.52,20.87,10.13,,17.97,9.97,,19.83,75.27,52.82,,,8.38,,9.43,2.4,24.3,7.99,,2.12,,,,,10.17,0.77,0.94,0.51,8.94,5.45,10.17,1135.66,,2.35,2.48,1.82,5.38,54.7,12.87,10.15,,8.58,,,57.18,,,9,10014240538.71236,Other Consumer Services,Consumer Services
EE,39.93,71.39,19.92,,,,,,,161.77,,75.3,0.43,39.35,72.95,1.26,3.51,0.91,30.97,4.12,3.3,6.74,27.97,2.22,1.43,,0.1,0.43,3.71,2.5,4.68,,,,0.99,26.95,0.18,21.23,23.29,0.76,20.26,,22.24,,10.29,35.42,3.09,,3.14,,23.83,1.51,31,31,,1.24,,,,,5.19,3.01,1.45,,,,3.87,,,,1.52,4.12,0.89,13.28,8.15,5.11,,7.03,,15.96,,,,5,1954373713.0,Gas Distributors,Utilities
EEFT,13.02,59.76,,4.6,,,51.5,71.6,52.9,44.9,14.7,59.7,,,60.94,2.06,0.67,0.96,105.13,1.26,,39.3,33.32,3.57,1.78,,,,8.63,6.94,6.93,7.76,5.73,1.08,1.21,11.59,0.22,17.43,14.72,,10.76,25.87,13.48,7.91,126.27,39.88,6.31,,8.46,,12.25,3.39,15.19,12.46,2.23,1.31,,0.82,0.36,,7.41,0.83,3.24,0.61,,,6.44,7.23,0.74,0.78,19.01,1.26,5.67,115.34,19.76,26.57,,8.22,,,25.39,,,9,4154993368.0,Data Processing Services,Technology Services
EFX,23.95,47.16,,,12.2,,8.5,16.5,,5.86,8.1,60.53,0.6,16.29,52.06,4.03,0.25,0.09,261.56,0.88,,27.64,63.33,3.28,1.12,,0.22,0.6,37.33,22.42,47.71,23.42,16.63,5.88,6.69,2.68,0.4,14.02,2.42,0.6,28.16,21.48,20.55,10.57,241.33,55.52,4.28,,10.07,,17.88,6.6,58.12,37.47,0.69,5.82,,,,,41.72,1.08,,1.16,,,24.74,43.31,1.5,3.77,,0.88,4.58,50.72,9.6,12.23,,6.16,,1.33,61.4,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGO,39.07,43.8,4.1,,,,,,,,,45.1,,12.07,44.27,1.13,1.93,0.77,16.0,3.37,120.61,43.29,14.98,1.51,0.23,,,,10.44,5.91,,,,2.12,2.9,9.58,0.68,,,,8.71,10.61,67.39,27.28,12.99,34.4,12.21,,23.25,,26.46,0.9,11.68,11.17,,2.86,,,,,,1.23,0.69,1.25,,,6.19,11.37,,1.12,0.92,2.54,5.37,8.4,6.79,7.69,,6.76,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EGP,1.14,48.63,,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,58.45,5.83,9.55,52.07,2.87,0.08,0.01,172.21,0.57,,29.6,47.83,3.61,0.58,,1.16,3,37.82,22.46,25.53,,20.18,,16.36,2.64,0.6,64.09,4.7,3.23,35.81,12.94,8.55,11.1,190.32,72.75,6.56,,37.19,,39.81,2.99,35.58,38.48,4.37,13.24,,1.94,1.5,20.92,20.74,0.9,2.27,1,,,20.74,,4.29,1.45,3.02,0.57,5.07,11197.79,6.17,8.78,,5.55,,,46.29,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,,46.01,17.12,,,,,,20.6,,,48.02,,4.23,45.24,4.61,2.07,3.29,15.52,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,17.48,,0.54,,,,117.53,,,121.97,56.98,62.23,,,,,,9.79,,,,20.31,,,,,,0.27,,,19.16,13.73,,,,31.04,10.14,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,55.45,61.21,9.15,,0.9,,10.9,22.1,,,9.9,65.93,0.36,18.72,62.52,3.07,0.16,0.05,102.94,1.04,,259.36,41.05,2.45,1.43,,0.15,0.6,15.27,11.37,48.28,14.54,10.64,2.23,2.5,6.55,0.3,5.17,2.6,0.66,21.55,6.33,13.18,9.64,74.1,95.49,5.9,,8.1,,15.76,5.3,24.86,24.45,10.19,2.01,,2.12,3.38,,39.01,1.39,5.45,1.61,,,11.37,39.7,,2.58,27.31,1.04,6.78,22.91,15.45,24.14,,11.71,,1.16,28.52,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,26.39,67.65,,,,5.1,17.6,29.6,21.1,10.62,5.3,84.27,4.42,13.35,75.06,0.76,0.02,0.01,87.75,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.56,20.84,11.4,,15.24,9.26,4.02,4.17,4.8,0.19,,,3.56,15.42,5.82,28.81,5.34,71.61,41.7,1.6,,8.72,,16.93,2.42,25.81,29.29,1.57,1.96,,,,,,1.23,1.78,1.19,,,7.24,,1.82,,2.42,0.81,1.82,5.86,4.65,9.75,,3.41,,,30.9,,,9,27428144722.0,Electric Utilities,Utilities
EL,,52.74,,0.3,,8.4,,,,,,86.54,6.8,,65.1,2.8,0.43,0.24,72.12,1.32,208.04,107.08,43.56,5.72,1.97,,1,3.69,37.14,19.54,25.66,25.98,16.06,2.3,2.21,2.69,0.24,8.63,5.15,1.96,45.33,,,,187.32,72.29,4.26,,1.31,,10.35,5.09,128.79,27.42,,1.69,,,,,19.57,0.39,,0.43,,,12.41,314.96,,1.67,,0.9,0.91,17.16,5.58,3.73,,3.95,,1.25,16.58,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
ELAN,4.08,43.3,,,,,,,,,6.6,26.62,,,39.18,1.06,0.37,0.11,13.21,2.55,300.46,51.3,75.07,3.26,0.67,,,,15.51,7.75,27.84,43.16,11.34,2.27,2.33,6.45,0.49,8.35,5.73,,14.35,,,2.5,13.91,54.69,0.99,,4.6,,5.68,0.99,32.83,20.42,,1.46,,,,,17.46,0.95,,,,,12.47,6.99,,1.02,,1.31,1.47,22.82,5.27,3.32,,0.95,,8.69,,,,2,5907180309.0,Biotechnology,Health Technology
ELF,,58.03,,,30.3,,74.1,172.6,34.7,25.15,42.5,59.31,,,59.31,9.76,0.31,0.32,129.52,1.78,202.91,80.9,38,1.67,0.41,,,,55.56,40.93,324.11,27.26,24.51,5.53,6.05,1.8,0.59,1.87,0.32,,36.08,20.64,17.96,19.86,173.04,71,6.44,,8.87,,10.47,9.84,68.73,44.46,,6.1,,,,,330.26,0.75,9.27,,,163.95,230.76,,1.81,6,42.75,1.01,9.95,63.73,16.32,16.85,,14.63,,,,,,9,6849097099.999999,Household/Personal Care,Consumer Non-Durables
ELME,29.59,54.24,,,,,,42.2,,,6.7,74.17,2.24,13.19,59.97,0.75,0.02,0.01,16.94,0.09,,141.56,21.66,5.71,0.63,,,4.26,88.43,17.99,23.27,,,,9.09,1.13,0.59,39.07,6.28,4.26,,,,4.49,18.68,60.31,0.62,,,,9.76,1.36,,,,6.23,,,,17.98,15.9,0.91,,0.83,,,15.9,,,0.8,1.36,0.09,,,1.48,,,1.16,,,18.22,,,7,1306813146.0,Real Estate Investment Trusts,Finance
ELP,,47.5,,,3.2,2.5,,,,,3.7,49.67,6.49,,49.46,1.48,0.73,0.46,6.47,1.45,3.58,47.71,61.4,3.48,0.65,,0.17,2.38,9.86,6.88,10.26,9.32,6.78,2.01,1.48,10.14,0.45,16.05,14.23,2.38,8.95,4.42,,4.04,3.87,20.95,49.37,,13.97,,17.6,0.98,8.12,7.45,8.28,1.13,,,,,7.06,1.67,0.78,,,,6.76,,,0.51,1.84,1.43,5.54,30.57,7.16,12.73,,6.09,,,8.74,,,10,5415668451.629999,Electric Utilities,Utilities
ELS,,59.6,,,4.2,9.3,9.3,9.4,,4.1,7.7,77.07,4.24,12.65,64.98,2.36,0.03,0.01,71.33,0.14,,89.48,,4.88,2.44,,1.03,2.62,34.32,24.21,47.96,33.9,23.99,11.03,11.9,2.91,0.25,24.8,2.64,2.66,36.13,9.01,8.51,5.75,73.67,49.46,3.04,,25.06,,29.2,9.32,36.77,39.17,6.42,9.61,,2.2,3.36,24.31,38.82,0.97,4.03,1.02,,,22.47,36.64,5.5,3.4,9.32,0.14,6.44,,10.09,25.31,,7.37,,2.22,46.93,,,10,12506578788.0,Real Estate Investment Trusts,Finance
EMN,26.02,50.86,3.8,4.8,1.6,6,16.3,1.3,,7.8,7.5,53.87,4.3,6.49,52.98,2.72,0.24,0.12,104.72,1.52,91.73,93.74,35.7,2.64,0.89,,0.44,3.11,11.63,8.61,27.75,11.81,8.55,1.68,1.77,8.6,0.38,6.37,4.9,3.11,12,13.37,15.08,3.8,89.77,23.55,5.52,,9.47,,12.65,2.15,14.02,14.29,10.21,1.31,,,,,20.88,1.17,2.88,1.12,,,10.36,13.77,1.89,0.94,13.09,0.78,5.98,22.38,11.67,16.02,,7.06,,7.76,13.91,,,10,9365902885.0,Chemicals: Major Diversified,Process Industries
EMR,23.33,74.62,4.63,1.5,31.8,1.3,16.3,22.2,,2.97,12.3,74.18,1.69,,75.13,4.69,0.62,0.44,132.6,1.77,95.65,53.99,57.77,2.04,0.38,,0.38,1.58,34.56,20,27.54,23.32,15.82,4.39,4.59,2.89,0.49,16.65,3.85,1.58,22.22,7.23,8.49,4.89,120.06,50.8,6.73,,11.25,,15.24,3.49,38.77,24.15,4.93,4.34,,,,,26.11,1.1,,1.55,,,22.83,23.66,,1.92,,1.4,4.36,48.63,6.05,9.4,,5.47,,1.27,21.32,,,10,56498490349.0,Electronic Equipment/Instruments,Electronic Technology
ENB,17.07,57.94,2.12,,,3.1,14.3,5,30.1,3.05,3.1,52.88,8.08,13.23,56.62,0.87,0.1,0.02,43.38,0.62,18.07,56.41,35.44,5.27,1.45,,1.35,6.18,16.98,12.33,33.06,14.69,10.65,7.57,4.59,5.89,0.32,14.44,5.49,5.99,20.36,11.22,5.42,,33.85,38.45,2.13,,13.73,,19.5,2.25,19.99,21.88,4.47,2.67,,,,,18.63,1.28,2.61,1.49,,,10.23,16.31,3.26,1.36,6.74,0.54,3.48,11.54,7.53,10.29,,3.78,,,29.11,,,10,74115354831.26869,Oil & Gas Pipelines,Industrial Services
ENFN,,60.89,12.8,,,,8.9,3.6,,9.24,2.8,54.59,,,60,15.04,2.05,2.29,9.94,3.62,,10.14,56,1.13,0.3,,,,136.98,49.04,43.59,22.85,18.01,3.83,4.71,0.73,0.52,10.8,2.23,,33.91,,71.09,17.35,10.41,67.16,,,1.7,,3.44,13.36,250.5,100.2,,5.96,,,,,62.63,0.95,7.65,,,45.18,39.92,,,,13.25,3.62,2.88,11.85,6.97,5.6,,5.97,,,,,,3,1094982384.0,Packaged Software,Technology Services
ENIC,,44.22,,,9.9,,98,,,9.63,18.7,37.31,1.48,,41.34,1.02,,,2.72,1.16,6.96,108.09,106.83,1.79,0.57,,0.5,9.05,4.8,3.87,5.42,,,,1.26,20.83,0.38,23.22,29.06,9.05,11.79,35.09,,,2.72,33.76,8.47,,16.68,,21.37,0.78,4.79,5.94,0.35,0.8,,,,,3.44,1,0.46,,,,3.44,,0.24,0.33,0.78,1.16,6.31,60.87,12.46,17.05,,6.26,,1.17,,,,9,4471484632.186967,Electric Utilities,Utilities
ENLC,11.24,64.9,3.06,2.6,,2.2,28.1,,23.9,27.33,22.6,66.19,1.26,19.77,65.59,1.64,0.01,,16.01,0.42,4.87,7.26,4.06,3.91,5.15,,1.65,3.3,21.44,9.71,18.4,14.32,8.41,1.67,1.82,4.66,0.12,9.89,8.99,3.3,21.1,17.55,44.51,3.98,10.3,20.59,2.38,,1.97,,9.6,7.77,76.24,50.35,,1.1,,,,,11.12,1.55,8.13,1.82,,,6.76,14.28,5.23,1.29,29.65,0.36,1.6,8.9,8.04,13.49,,7.14,,7.86,,,,5,5681037018.0,Oil & Gas Pipelines,Industrial Services
ENLT,,50.96,,,30.7,,,,,2.28,32,45.66,,,50.33,0.44,0.2,0.06,16.84,0.53,,163.5,46.38,10.88,2.61,,,,25.83,16.95,,32.36,15.69,11.76,13.71,3.87,0.24,,,,61.68,,84.04,35.47,25.03,52.29,1.55,,13.58,,41.96,1.71,38.27,38.27,,5.78,,,,,,0.67,1.99,0.43,,,11.42,,,,2.25,0.53,1.04,5.76,4.72,4.13,,2.58,,,187.11,,,8,1957609651.067926,Alternative Power Generation,Utilities
