Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AUPH,,71.82,,,,20.3,14.7,28.4,12.53,42.5,80.39,,28.26,75,3.1,,4.44,3.97,8.77,5.6,493.37,93.93,50.67,20.01,0.23,,,,,209.32,32.47,,,3.17,4.17,,0.71,12.84,2.25,,15.33,,,23.55,14.18,87.25,,,,,,,3.24,,,,5.75,,,,,45.01,,,6.69,4.5,44.35,,,,3.27,5.11,,,,,,,,,,,,,1267854658.0,Biotechnology,Health Technology
AUR,173.3,52.75,,,,,,,,,56.52,,143.55,53.76,,,13.42,,,13.71,,,,,,,,,,,,,,920.37,,,,,,,,,12.59,,,,,,,,,,5.1,,,,,,,,,,,,10.24,9.9,,,,,7.24,13.71,,,,,,,,,,,,,5019541059.0,Packaged Software,Technology Services
AVA,9.4,60.47,,2.8,4.3,1.5,7.1,14.4,8.18,5.7,73.33,5.94,,65.4,0.86,,0.01,,39.04,0.75,75.83,51.19,32.8,5.12,1.21,,0.75,4.81,18.73,10.22,,,,,3.17,5.34,0.33,,,4.86,15.32,,7.4,5.84,41.71,58.42,2.11,,,10.25,,15.78,1.22,15.49,15.49,,1.57,,,,,,0.93,0.84,,,6.13,,,3.73,1.26,0.48,2.57,5.37,4.65,7.9,,4.34,,,15.31,,,10,2669962314.0,Electric Utilities,Utilities
AVAV,71.18,37.03,,5.8,,19.2,46,,17.83,17.4,25.13,,12.06,31.17,23.63,,0.69,1.72,194.26,4.26,130.62,28.38,30.22,0.46,0.06,,,,85.49,54.15,161.52,,,6.66,7.38,1.17,0.85,4.57,0.63,,55.69,,21.99,14.54,140.1,39.76,27.95,,,7.82,,9.09,6.48,91.2,66.53,,7.16,,,,,161.84,5.68,1.54,,15.81,90.44,,,6.52,10.91,3.04,6.1,29.81,7.67,7.66,,8.22,,1.88,498.1,,,8,2928229091.0000005,Aerospace & Defense,Electronic Technology
AVB,31.27,55.23,,2.5,1.2,3.7,4.8,7.7,12.65,6,58.56,3.22,12.94,56.16,2.43,,0.68,0.07,230.63,0.98,,30.53,,4.06,0.72,,1.33,2.9,32.04,19.22,28.45,39.38,21.15,13.12,14.05,3.12,0.56,49.4,4.33,2.92,41.56,8.09,6.11,4.04,202.76,63.79,4.22,,,36.2,,31.82,2.76,31.55,45.31,12.95,11.35,,3.68,2,21.04,23.1,2.36,0.96,,,20.17,18.85,,1.51,2.76,0.98,4.99,910.65,6.27,8.84,,4.51,,2.67,29.16,,,10,26116621146.0,Real Estate Investment Trusts,Finance
AVDL,21.23,40.13,,,,,,,544.5,,44.3,,,39.37,0.66,,1.54,33.9,11.66,2.97,372.94,401.49,58.92,,0.03,,,,,,,6.85,6.65,3.35,7.04,,0.47,,,,22.08,,,136.1,0.0,91.92,,,,,,,14.95,,,,7.93,,,,,,,,,25.91,,,,,19.43,2.6,,,,,,,,5.94,,,,3,1159699093.0,Pharmaceuticals: Major,Health Technology
AVDX,,78.46,,,,,25.9,47.3,1.26,19.5,82.2,,,81.25,0.75,,0.32,4.88,10.87,1.32,,49.28,41.43,1.61,0.12,,,,142.97,37.63,43.88,28.39,18.14,3.86,4.42,0.7,0.34,10.07,1.95,,32.35,,,12.89,12.44,71.46,,,,,,,3.25,,111.56,,5.18,,,,,51.99,5.08,,,7.39,35.46,,,,5.1,1.32,,13.01,1.63,,,1.24,,0.76,,,,,1974975121.0,Packaged Software,Technology Services
AVGO,83.44,39.01,,,12.3,22.2,24.1,14.5,,14,25.4,3.07,28.64,33.19,5.01,,0.52,0.14,163.94,1.04,40.58,29.79,33.06,3.2,1.07,,0.45,1.26,60.65,37.57,44.09,21.78,21.2,13.43,17.57,1.65,0.39,39.85,2.44,1.27,26.59,22.06,20.63,23.33,102.94,63.9,4.16,,,10.88,,30.55,11.66,142.43,36.1,1.8,16.5,,1.16,1.29,,41.15,,2.52,,,40.03,60.13,1.81,2.95,,0.94,3.83,514.53,11.47,10.11,,6.31,,,115.45,,,9,351518571152.0,Semiconductors,Electronic Technology
AVNT,41.96,57.49,,11,6.8,5.5,17.4,,,,62.07,2.82,7.3,58.96,1.98,,0.57,0.25,51.17,1.63,59.35,69.84,51.44,4.42,0.88,,0.38,2.03,21.15,13.07,37.39,,11.09,1.79,1.9,4.73,0.39,5.09,3.5,2.11,17.35,9.28,12.71,4.13,39.07,31.31,2.68,,,4.66,,8.93,1.98,31.59,19.02,3.07,1.45,,,,,28.83,,1.41,,,16.29,19.27,3.42,1.36,,1.21,2.53,24.8,5.79,6.46,,4.95,,3.77,16.83,,,9,3489300131.0,Chemicals: Major Diversified,Process Industries
AVPT,46.54,89.21,,,,9.7,,19.6,,21,95.42,,28.16,92.36,7.51,,1.28,27.82,18.3,1.75,,19.97,61.85,1.06,0.04,,,,952.82,359.43,41.51,,,5.47,9.62,0.1,0.46,23.18,2.23,,78.21,,,19.1,8.32,74.61,,,,,,1.01,15.34,,,,10.39,,,,,45.57,,,,37.35,43,,,,18.48,1.75,,17.01,1.24,,,1.52,,0.9,,,,,1247728407.0,Data Processing Services,Technology Services
AVT,14.44,48.09,3.7,10.5,13.4,36.7,26.4,131.8,13.42,9.9,53.83,3.72,,48.1,3.34,,0.06,0.08,53.73,2.25,102.72,60.87,71.24,3.76,0.63,,0.27,2.31,10.62,8.87,11.47,7.48,6.63,0.22,0.33,9.42,0.4,2.85,14.03,2.31,13.43,20.23,11.77,3.46,44.74,11.4,2.91,,,1.51,,3.5,0.93,14.07,11.58,0.33,0.21,,,,,7.46,0.76,0.96,,1.5,5.83,7.54,0.46,0.99,1.11,1.07,2.77,9.86,8.85,7.03,,7.87,,9.23,13.67,,,8,4371448853.0,Electronics Distributors,Distribution Services
AVTR,23.69,27.07,,39.2,,7.2,8.1,,,,33.81,,,27.69,2.09,,0.18,0.06,20.36,1.54,65.45,51.31,60.45,4.76,0.89,,,,29.19,17.75,24.55,15.64,14.41,2.64,2.69,3.43,0.43,10.96,5.45,,18.1,5.93,24.18,1.45,22.15,33.53,2.63,,,4.54,,9.24,2.47,44.76,31.87,21.25,2.01,,,,,18.36,,,,,14.94,21.09,,1.29,,1.06,2.42,38.49,5.55,5.8,,4.22,,5.46,,,,5,14782337223.0,Chemicals: Specialty,Process Industries
AVY,13.69,36.66,1.1,14,10.5,4.4,,1.7,2.04,7.6,45.87,2.7,,37.48,3.8,,0.06,0.07,199.59,0.92,57.12,77,62.42,2.35,1.32,,0.37,1.71,18.26,14.03,29.36,15.3,12.24,2.03,2.17,5.48,0.28,7.39,4,1.78,18.97,19.49,13.64,4.87,189.4,29,9.33,,,7.77,,12.63,6.71,23.96,21.69,1.28,1.84,,0.74,0.95,,25.17,,1.26,,,17.93,31.72,1.38,2.15,,0.62,8.15,47.32,19.87,30.42,,11.77,,3.54,30.38,,,10,14550036009.999998,Containers/Packaging,Process Industries
AWI,67.52,76.51,2.9,12.7,8.8,,,,528.07,13.9,85.05,3,21.44,79.6,6.43,,0.34,0.12,157.09,1.64,47.97,43.21,31.25,1.32,0.87,,0.19,0.74,19.62,15.48,45.6,17.05,13.69,4.72,5.23,5.1,0.4,11.48,2.33,0.8,22.97,,14.74,7.96,111.44,40.08,6.8,,,17.95,,19.18,9.57,27.71,26.82,,4.97,,,,,43.3,9.9,1.38,,,29.11,26.78,,3.31,82.25,1.11,14.34,51.43,24.03,39.11,,13.1,,2.48,46.89,,,9,3265067264.9999995,Miscellaneous Manufacturing,Producer Manufacturing
AWK,7.81,54.33,,12.2,8.9,5,7.8,,4.6,1.9,72.89,3.4,4.98,60.47,1.14,,0.06,0.01,138.79,0.58,22.33,49.46,30.56,5.28,1.3,,0.58,2.17,22.58,15.81,,21.7,14.94,8.3,8.9,4.43,0.33,,,2.21,24.32,2.96,7.83,6.7,155.84,59.89,3.2,,,21.77,,35.81,2.61,27.54,27.54,4.44,5.99,,1.98,,,,1.9,1.03,,,14.01,,4.72,15.95,2.93,0.53,3.19,6.84,6.16,9.79,,4.13,,,30.44,,,10,27039472927.0,Water Utilities,Utilities
AWR,6.96,48.64,,6.5,8.9,13.1,13,,10.39,6.8,38.68,3.32,8.89,45.92,2.02,,0.05,0.02,84.05,0.69,44.81,192.76,22.66,3.93,1.08,,0.59,2.12,20.89,17.1,,20.7,16.94,6.63,7.13,4.79,0.36,,,2.22,25.63,6.93,,3.61,92.76,76.47,3.61,,,19.27,,31.27,3.61,28.4,28.4,3.38,5.46,,,,,,2.14,1.01,,,21.64,249.44,3.37,14.42,3.62,0.64,4.83,9.9,9.53,13.7,,6.16,,,32.33,,,10,3094956687.0,Water Utilities,Utilities
AXNX,22.82,79.35,,20.4,,,,63.6,19.24,35.3,89.58,,3.83,84.34,20.4,,5.36,10.62,70.98,8.16,337.45,63.77,46.75,4.35,0.05,,,,,443.84,616.98,,,6.06,7.68,,0.86,1.24,0.15,,81.59,,108.41,20.25,83.82,76.59,,,,,,,5.46,,780,,8.33,,,,,669.62,16.17,,15.4,8.72,251.7,,,,7.54,6.4,,,,,,,,,,,,,2984251691.0,Medical Specialties,Health Technology
AXON,94.37,84.07,,11.8,,,,,16.1,23.4,87.84,,54.19,85.38,16.14,,1.41,1.61,631.27,2.96,125.87,40.99,84.04,1.77,0.34,,,,129.17,113.14,209.81,39.58,35.3,7.82,23.72,0.77,0.52,11.3,0.46,,101.62,,38.83,25.04,303.66,59.65,16.17,,,15.27,,5.87,22.87,163.12,128.31,,25.13,,,,,221.5,12.66,2.76,,90.96,163.18,337.96,,16.59,28.09,2.63,8.21,128.59,12.56,16.51,,4.4,,,760.57,,,8,15416258969.000002,Aerospace & Defense,Electronic Technology
AXSM,54.61,61.45,,9.8,,,,,,,67.99,,17.13,64.06,2.67,,1.67,1.7,98.19,2.44,169.85,602.94,111.96,,2.07,,,,,,,182.76,142.74,6.48,13.15,,0.17,,,,,,,60.43,0.0,91.09,,,,,,,49.32,,,,13.32,,,,,,,,,446.32,,,,,146.55,2.37,,,,,,,,,,,,,3551592318.9999995,Biotechnology,Health Technology
AXTA,15.42,60.14,2.1,8.7,,14.8,31.1,2.9,25.02,13.8,56.21,,2.15,58.81,2.43,,0.4,0.16,39.78,2,79.65,73.66,73.36,3.72,1.85,,,,17.02,12.07,22.11,13.03,9.81,2.09,2.17,5.88,0.25,9.83,6.1,,16.41,10.46,19.64,2.82,32.97,33.72,3.19,,,6.22,,12.93,4.45,26.28,19.25,10.13,1.63,,,,,16.6,,1.09,,,13.66,17.74,3.36,1.43,,1.42,4.53,37.03,11.47,18.73,,9.22,,1.16,45.67,,,10,6076842888.999999,Industrial Specialties,Process Industries
AY,15.75,68.79,,,2.4,,,,,,76.06,10.47,,74.85,0.48,,0.76,0.11,22.14,1.25,101.4,304.06,79.58,6.61,4.28,,7.42,8.05,18.49,8.93,38.22,16.62,8.77,6.26,6.45,5.41,0.15,16.87,7.6,4.02,32.56,13.07,,6,27.33,89.95,0.83,,,2.59,,25.81,1.99,92.29,,,2.29,,,,,13.58,,0.96,,,7.26,7.3,,0.55,,1.2,0.35,52.61,5.06,2.16,,2.18,,12.58,,,,4,2655341103.0000005,Alternative Power Generation,Utilities
AYI,67.19,57.75,4.3,9.9,3.7,14.1,15.2,20.9,,8.9,46.54,0.21,14.21,53.05,7.38,,1.23,1.48,320.41,2.72,66.27,56.56,50.22,0.86,0.24,,0.04,0.19,16.5,14.24,17.05,13.56,11.55,2.36,2.47,6.06,0.62,14.45,5.61,0.19,19.11,16.38,7.06,3.6,203.7,46.39,21.87,,,11,,14.41,4.16,23.84,22.98,2.09,2.6,,1.37,0.98,,18.16,3.47,1.42,,22.69,16.26,18.14,1.86,1.43,11.78,2.16,11.83,75.46,19.43,19.45,,16.2,,1.16,31.85,,,10,4977995912.000001,Electrical Products,Producer Manufacturing
AYX,,78.15,,,,,,,,22.2,84.77,,31.05,79.58,1.3,,0.89,0.56,48.26,1.45,,37.91,67.78,,6.76,,,,,,817.58,,,3.82,4.21,,0.1,0.52,0.14,,37.77,,,,85.67,86.44,,,,,,,18.36,,,,3.54,,,,,731.21,,,,,119.16,,,24.5,,1.45,,,,,,,,,,,,2,2476140435.0,Packaged Software,Technology Services
AZEK,38.73,70.51,2.3,0.7,,20.6,8.1,68.7,109.92,9.1,82.56,,,75.61,6.36,,0.76,0.37,49.81,2.17,89.21,22.22,17.32,1.14,0.33,,,,27.97,20.28,48.69,25.94,17.64,4.72,4.98,3.58,0.63,10.22,2.14,,35.83,21.23,29.4,6.4,34.33,37.59,4.33,,,10.64,,14.85,5.13,46.37,43.72,1.5,4.93,,,,,47.98,7.52,,,,31.54,54.86,1.66,,30.75,1.14,6.71,43.08,12.4,11.1,,8.29,,4.85,,,,5,4595803321.000001,Building Products,Producer Manufacturing
AZN,20.47,29.13,,31.1,2.9,14,37.2,38.8,11.23,15.4,44.91,2.46,,32.67,2.75,,0.19,0.16,64.26,0.93,206.09,643.9,77.11,2.06,0.78,,0.6,2.31,23.11,14.99,33.39,14.95,11.31,4.02,4.35,4.33,0.39,13.2,3.39,2.31,11.13,14.31,34.52,9.35,84.43,80.92,6.27,,,12.7,,21.07,5.1,30.82,25.94,4.05,3.95,,0.83,2.17,,30.16,,0.87,,,17.97,23.26,2.25,2.33,,0.71,6.35,90.14,13.08,16.64,,10.15,,1.81,50.6,,,10,210354611596.6222,Pharmaceuticals: Major,Health Technology
AZO,20.27,45.6,7.1,,,18.4,16.3,,40.52,17.4,38.56,,14.1,43.31,2.76,,0.03,0.02,3068.69,0.84,250.98,305.19,10.52,2.84,,,,,16.74,14.63,32.94,16.47,14.42,3.36,3.44,5.97,,10.45,3.72,,19.76,23.71,9.19,4.98,3086.68,53.09,8.18,,,14.4,,20.49,,20.52,20.52,1.04,2.98,,0.76,1.01,,28.22,,1.24,,,18.14,23.82,1,1.94,,0.13,15.98,42.6,48.34,,,29.74,,2.25,33.6,,,10,45928791986.99999,Specialty Stores,Retail Trade
AZPN,29.17,62.47,2.3,158,,2.5,12.2,9.6,,19.6,67.06,,7.33,64.33,8.1,,0.83,2.26,248.49,3.11,,11.94,38.49,0.26,0.01,,,,,41.04,49.21,,34.14,12.94,14.07,,0.92,28.59,1.99,,33.24,5.25,9.95,7.34,233.65,65.27,,,,,,,1.23,,209.52,,14.44,,,,,50.47,20.19,1.18,,,49.57,66.7,,1.16,43.75,3.11,,,,,,,,1.38,108.04,,,7,12698188730.0,Packaged Software,Technology Services
AZTA,,55.17,7.8,38.7,,29.7,,,,24,67.24,,,59.36,5,,2.26,7.86,45.53,4.07,113,36.58,89.81,,0.03,,,,,,39.86,,,,2.49,,0.84,6.24,1.97,,110.78,21.56,32.92,,74.75,40.13,,,,,,,1.17,,,,3.68,,,,,65.78,,0.85,15.81,4.14,34.51,,,2.27,2.5,3.5,,,,,,,,27.82,11.27,,,8,3073863816.0,Medical/Nursing Services,Health Services
AZZ,59.77,76.4,,4,,59.9,29,33.5,11.45,49,90.71,0.73,,82.92,2.79,,0.01,,95.41,1.85,37.27,32.75,35.62,2.81,0.94,,0.32,0.73,14.12,10.67,26.58,,9.68,2.08,2.26,7.08,0.45,8.51,4.69,0.73,16.88,23.87,13.21,5.37,75.13,23.9,2.44,,,7.63,,14.81,2.85,73.96,45.22,2.76,1.68,,,,,19.52,,1.15,,,10.64,15.8,1.81,1.49,,1.32,5.4,38.7,12.51,12.69,,8.85,,,43.17,,,9,1184874932.0,Electrical Products,Producer Manufacturing
B,79.62,69.55,,,,0.3,,,,8.8,64,1.4,13.35,67.63,2.31,,0.21,0.07,46.74,2.28,115.51,49.5,76.05,4.89,0.88,,0.65,1.37,31.98,14.71,111.02,11.25,7.49,2.08,2.13,3.13,0.42,1.92,1.3,1.37,22.62,,96.08,5.6,44.17,30.57,1.74,,,,,9.54,1.82,,47.69,,1.48,,,,,76.98,,0.83,,,26.24,,,1.12,,1.35,,13.48,3.83,,,,,,23.97,,,10,1839775167.0,Industrial Machinery,Producer Manufacturing
BA,,42.14,,3.5,,,37,,1380.47,7.9,42.92,,,41.97,1.11,,0.11,0.18,143.41,1.12,422.78,60.51,14.69,,,,,,,,,65.13,23.05,1.81,2.13,,,,,,311.76,3.96,,9.86,189.95,3.13,,,,,,,,,,,1.2,,,,,,,0.73,,,,,,,,0.27,,,,,,,,0.25,651.86,,,5,125532691626.0,Aerospace & Defense,Electronic Technology
BABA,27.83,31.19,3.6,2,,,,,,8.6,16.44,2.32,17.16,24.28,2.61,,0.87,1.92,85.58,1.37,15.56,182.04,11.59,1.38,0.21,,0.24,2.32,10.81,9.34,9.19,9.87,7.39,1.31,1.44,9.25,0.54,15.93,10.45,2.32,9.91,4.07,8.79,7.68,99.7,38.21,6.46,,,9.01,,12.17,1.52,17.48,10.13,,1.64,,,,,10.12,0.99,0.19,,,10.12,,,0.42,2.16,1.37,4.86,61.99,9.48,8.83,,7.28,,0.89,16.49,,,10,224091197163.6808,Internet Retail,Retail Trade
BAK,,20.21,,,,,,,129.78,6.4,5.72,,,13.32,0.66,,0.54,0.22,4.96,1.28,69.27,77.67,16.49,,,,,,,,,13,6.41,0.84,0.73,,,,,,330.75,13.66,,6.42,7.72,7.82,,,,,,,,,,,0.16,,,,,,,0.45,,,4.47,,,0.6,,0.76,,,,,,,,,14.17,,,5,3714015978.575,Chemicals: Specialty,Process Industries
BALL,23.14,43.61,1.2,6.1,10.1,8.1,,39.1,5.65,7.7,50.59,2.56,,45.65,2.73,,0.28,0.25,60.83,1.09,50.26,111.35,39.96,3.05,0.87,,0.26,1.3,18.69,11.76,,14.36,10.87,1.8,1.62,5.35,0.36,,,1.3,17.24,6.45,11.04,,57.75,20.39,4.38,,,30.42,,10.69,2.73,4.59,19.56,2.92,1.39,,1.55,,,,3.49,0.98,,,50.79,4.95,3.04,2.81,14.02,0.82,21.64,16.52,8.73,73.29,,7.75,,25.75,19.88,,,10,16282228221.0,Containers/Packaging,Process Industries
BAM,52.97,60.54,,,,,,,,,48.57,2.62,26,55.47,13.65,,0.01,0.08,55.56,0.87,,764.7,524.02,0.56,0.07,,1.35,2.62,64.63,63.94,162.88,,,4.07,63.72,1.55,0.74,37.04,0.62,2.72,32.34,,22.33,136.76,0.0,1.36,,,,118.95,,,7.41,52.53,52.53,,61.67,,,,,257.19,4.2,,,,257.19,,,,7.49,0.87,12.39,583.07,14.3,17.37,,,,2.2,,,,4,14874503718.180237,Investment Managers,Finance
BATRK,12.3,44.46,,15.3,,2.1,30.2,21.9,,51.2,38.15,,1.49,42.16,1.28,,0.31,0.14,39.61,0.7,,55.04,37.56,14.6,1.4,,,,,61.18,,,18.57,4.47,4.59,,0.34,,,,,,,,38.07,20.73,,,,,,,4.83,,,,3.82,,,,,,,,,,230.39,,,,11.16,0.7,,,,,,,,,,,,1,2211254972.0,Movies/Entertainment,Consumer Services
BAX,2.44,36.29,,,6.7,,,,,9,46.25,5.69,6.15,37.97,2.14,,0.23,0.11,32.99,1.43,87.38,37.48,51.07,8.65,1.68,,0.78,3.53,123.63,18.65,72.72,14.92,9.6,2.1,1.65,0.81,0.3,2.26,2.32,2.03,13.14,10.86,,,39.61,33.42,1.3,,,0.63,,3.21,2.14,164.95,22.23,,0.96,,,,,42.97,,0.32,,,15.81,,,0.98,,1.09,0.39,3.11,1.06,1.34,,3.18,,22.87,11.07,,,9,19790301124.0,Medical Specialties,Health Technology
BB,,43.45,,,,,38.8,,,,34.48,,,40.69,,,0.69,0.84,2.32,1.44,,24.74,92.3,,0.34,,,,,,,,,2.21,2.21,,0.56,,,,41.43,42.23,,,4.25,70,,,,,,,1.93,,,,2.26,,,,,,,0.59,,,,,,17.85,38.67,1.44,,,,,,,,14.31,,,,3,3143662544.1810694,Packaged Software,Technology Services
BBU,53.32,58.16,2,3.3,1.5,24,,,6.86,18.2,57.91,1.25,19.68,58.03,0.96,,0.31,0.09,24.69,1.17,37.48,65.09,47.02,5.64,21.49,,0.03,1,9.87,5.54,195.96,,,0.57,0.9,10.13,0.03,0.47,11.86,1,34.77,42.92,,,17.58,11.83,1.32,,,1.4,,9.09,0.91,3.02,,,0.04,,,0.73,,8.43,,,,,0.65,2.59,,0.17,,0.95,0.79,26.94,6.26,36.07,,6.54,,253.56,15.29,,,6,1266182575.792287,Miscellaneous Commercial Services,Commercial Services
BBUC,53.46,54.1,0.5,,,19.5,,,3.84,,48.62,0.96,18.4,52.23,0.19,,0.14,0.08,26.0,0.6,9.53,45.85,71.84,8.3,23.35,,,0.96,39.86,9.69,,,,,1.3,2.51,0.02,,,0.96,,,,,24.54,8.4,0.31,,,,,3.25,5.05,,,,0.24,,,,,,,,,,,,,,,0.58,,8.97,1.54,,,1.1,,246.63,,,,3,1980748365.8733337,Engineering & Construction,Industrial Services
BBWI,3.03,49.8,6.7,,38.7,,,,3.17,12.3,44.35,1.05,,48.61,2.51,,0.34,0.1,30.75,1.11,77.89,41.14,8.31,3.22,,,0.24,2.58,8.35,6.93,16.82,8.89,7.22,1.51,1.56,11.98,,9.29,10.18,2.58,8.69,21.68,5.57,1.41,42.42,44.03,3.91,,,12.69,,17.43,,7.45,9.35,2.92,0.93,,,,,10.31,,0.75,,,7.75,7.8,1.05,0.94,,0.54,17.97,57.92,35.54,,,31.63,,14.94,9.02,,,9,8249375640.0,Apparel/Footwear Retail,Retail Trade
BBY,37.78,33.55,5.7,,18.7,,,,,3.4,24.01,9.49,28.21,30.03,4.23,,0.16,0.34,86.51,1.01,64.27,60.62,7.44,1.58,1.32,,0.57,4.31,12.55,8.25,15.57,11.4,7.88,0.5,0.5,7.97,0.2,3.22,7.38,4.33,12.66,11.34,6.91,,75.72,22.29,33.72,,,2.96,,4.2,5.99,14.92,13.21,2.75,0.44,,0.58,0.85,,13.67,2.61,1.06,,,8.93,14.92,,0.84,11.58,0.34,8.12,33.64,24.24,42.31,,14.74,,5.9,13.69,,,10,15754825768.0,Electronics/Appliance Stores,Retail Trade
BC,4.18,49.92,4.3,16.4,17.4,18.3,20.2,,4.84,18.5,55.5,4.5,0.77,50.65,3.05,,0.24,0.11,81.13,1.97,136.86,43.67,36.33,3.48,1.34,,0.29,2.08,15.32,9.75,35.38,14.11,10.43,1.44,1.4,6.53,0.34,3.95,4.02,2.08,15.33,25.6,,,72.2,26.86,4.31,,,5.02,,9.63,2.64,20.18,14.06,0.45,1,,0.59,0.88,,25.77,9.82,0.87,,,13.55,42.58,0.56,1.01,153.08,0.74,4.37,20.59,10.63,13.31,,8.68,,2.88,19.46,,,9,5407256656.0,Auto Parts: OEM,Producer Manufacturing
BCC,22.12,52.45,,36.8,20.5,24.8,37.1,29.4,29.32,7.3,54.15,1.25,,52.88,6.15,,1.18,1.47,140.36,3.13,51.52,26.71,23.24,0.73,0.24,,0.08,0.59,8.98,7.09,19.5,,2.52,0.25,0.74,11.14,0.62,3.8,4.79,0.61,13.49,28.77,,2.48,69.14,20.1,20.98,,,5.96,,7.62,2.54,13.73,13.67,0.3,0.8,,0.44,0.69,,21.07,1.36,2.43,,7.78,10.72,14.46,0.55,0.89,3.04,1.9,11.36,35.82,19.3,18.1,,19,,3.59,17.74,,,10,3962545407.000001,Wholesale Distributors,Distribution Services
BCE,,17.43,,,5.1,3.1,,,,2.2,19.76,13.9,,17.1,0.59,,0.18,0.07,26.68,0.62,22.25,193.56,58.32,5.22,2.27,,1.58,10.84,27.86,9.55,25.44,14.15,7.64,3.08,2.99,3.59,0.24,12.14,8.99,10.73,13.03,7.55,,,43.93,68.47,3.21,,,1.1,,22.51,2.41,416.88,14.47,16.08,1.4,,,,,11.5,,0.61,,,4.52,30.89,,0.81,,0.6,0.37,8.73,4.42,1.37,,2.56,,,11.6,,,10,37203168910.46311,Major Telecommunications,Communications
BCO,37.91,29.44,3.5,50.8,12.7,26,25,39.5,18.12,12.7,36.49,1.56,6.22,28.65,1.63,,0.68,0.3,93.26,1.57,,23.22,59,5.3,14.91,,0.12,1.03,14.17,8.9,29.41,,,,1.39,7.06,0.04,4.73,5.8,1.05,11.85,26.16,11.22,4.41,83.54,25.29,2.19,,,2.39,,9.99,14.71,34.93,12.53,0.54,0.83,,,,,18.15,,1.04,,,9.13,17.84,0.52,1.05,,1.57,1.82,34.87,10.37,32.2,,5.64,,,85.56,,,7,3551612246.0,Miscellaneous Commercial Services,Commercial Services
BCPC,37.29,59.92,0.1,8.5,10.8,9.9,8.8,7.8,9.45,9.5,69.55,0.74,7.9,62.82,10.26,,0.67,0.32,180.31,2.98,67.6,31.44,49.43,1.02,0.2,,0.19,0.44,34.24,26.47,36.68,27.5,25.55,5.77,6.32,2.92,0.74,17.24,2.77,0.44,36.91,11.56,15.08,4.8,144.63,34.47,9.26,,,12.9,,18.44,4.98,48.47,42.93,5.37,6.23,,3,2.53,,36.17,7.15,1.31,,,29.83,39.43,4.54,2.43,26.83,1.9,7.63,40.2,11.83,11.16,,9.57,,3.12,56.88,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,47.45,48.27,,,,15.5,2.3,14.6,124.48,153.4,54.34,,17.13,48.94,,,2.15,0.41,7.49,2.78,914.5,590.49,55.27,,,,,,,,,65.77,,3.69,4.83,,,,,,,,,22.41,11.36,98.06,,,,,,,,,,,3.68,,,,,,,0.25,,,,,,,,2.73,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
BDC,71.66,52.52,2.7,19,,19.3,63.2,36.8,,14.6,53.65,0.17,24.24,51.29,3,,0.56,0.24,120.64,2.07,90.6,73.59,64.67,3.79,1.08,,0.03,0.17,23.92,16.47,27.42,14.55,12.75,2.13,2.47,4.18,0.37,9.01,4.34,0.17,15.77,11.99,8.04,5,80.35,37.46,6.8,,,7.61,,10.29,3.97,28.06,20.41,13.61,2.15,,,,,23.77,,1.71,,,14.92,21.19,2.39,1.66,,1.43,5.46,30.43,9.15,14.93,,9.66,,1.15,73.56,,,8,4097331655.000001,Electrical Products,Producer Manufacturing
