Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DNUT,,61.73,,17.7,,14.4,,,3.57,12.6,76.65,1.2,,67.73,0.88,,0.06,0.02,11.53,0.34,31.04,138.69,10.9,10.09,1.29,,0.58,1.2,421.27,23.41,,,,,1.95,0.24,0.35,,,1.2,33.01,,30.09,7.8,15.8,75.33,0.3,,,,,0.94,1.72,,48.17,4.26,1.12,,,,,,,,,,131.36,,3.78,,,0.26,,0.82,0.3,,,0.56,,,,,,,2208465979.0,Food Distributors,Distribution Services
DO,,35.94,,,,,51.8,13.4,,12.3,29.56,,27.93,33.34,1.56,,0.64,0.25,13.99,1.77,2.85,18.57,70.18,3.13,0.99,,,,20.82,9.17,,6.47,4.56,1.66,1.81,4.8,0.4,,,,7,,,4.04,0.0,15.75,1.54,,,,,8.5,2.14,,,,1.35,,,,,,,,,,16.12,,,,2.14,1.74,,7.82,6.36,,,,,,,,,,1601339238.9999998,Contract Drilling,Industrial Services
DOC,1.67,57.11,,,,2.7,16.1,7,29.97,8.8,45.35,4.13,21.71,53.88,1,,0.07,0.01,22.09,0.3,,97.01,9.03,6.28,1.02,,2.53,5.42,44.67,17.12,25.51,34.34,14.46,9.26,10.14,2.24,0.43,39.75,6.17,5.42,42.48,6.01,8.88,7.87,23.73,59.36,1.9,,,12,,18.9,1.77,47,46.6,,5.53,,,,13.68,13.87,2.04,0.68,,,13.87,,,1.02,2.01,0.3,1.64,172.01,3.45,3.89,,2.46,,,24.01,,,9,3133290786.0,Real Estate Investment Trusts,Finance
DOCN,2.87,53.59,5,,,53.3,143.6,,5.35,33.5,45.76,,,51.51,1.77,,2.01,0.27,36.17,2.47,,10.45,30.86,7.27,,,,,45.45,19.96,38.14,33.53,13.11,5.14,6.12,2.2,,16.04,3.57,,19.71,,10.37,12.5,49.34,60.21,8.62,,,9.3,,10.87,,49.83,20.04,0.5,4.66,,,,,29.12,,,,,12.51,49.83,0.91,,,2.47,4.62,21.21,7.67,,,5.6,,2.91,,,,1,2160777385.0,Packaged Software,Technology Services
DOCS,7.44,61.87,,134.4,,40.4,54.2,25.4,58.37,25.8,38.03,,,56.2,27.25,,5.55,53.49,35.7,6.72,,10.13,75.42,0.07,0.02,,,,31.77,30.13,36.86,,30.41,11.56,12.11,3.15,0.85,32.86,2.42,,34.1,,9.66,8.67,43.95,89.66,,,,32.53,,38.12,7.35,45.21,41.1,0.52,14.81,,,,,44.82,3.82,,11.23,8.86,43.21,,1.5,,8.1,6.72,15.05,487.47,20.06,17.67,,52.41,,4.63,,,,6,4131794326.999999,Packaged Software,Technology Services
DOCU,,52.71,,48.2,,,,54.3,29.99,19.1,37.28,,,49.24,4.15,,0.68,7.85,56.91,0.93,,8.98,50.12,0.61,0.12,,,,83.34,47.74,11.95,20.19,17.24,3.69,3.85,1.2,0.39,32.19,7.7,,17.55,,87.33,6.7,63.64,79.16,17.85,,,3.82,,3.19,10.34,110.42,18.58,,4.28,,,,,13.29,3.59,,,,12.01,124.56,,1.87,15.76,0.93,3.43,36.12,11.28,11.1,,2.4,,5.28,,,,1,8930863338.999998,Packaged Software,Technology Services
DOLE,22.64,74.99,,31.8,,53.5,28.8,21.2,6.03,22.9,73.64,1.93,24.24,74.63,2.78,,0.15,0.17,16.24,1.26,17.9,29.92,30.24,2.93,0.95,,0.22,1.93,7.58,5.87,17.46,9.5,6.68,0.31,0.31,13.19,0.31,1.78,9.73,1.93,11.11,,13.08,3,12.22,8.54,3.16,,,2.61,,2.88,1.12,7.04,11.28,0.38,0.18,,,,,10.3,1.14,,,,6.76,,0.52,,2.57,1.02,4.81,21.4,12.08,17.12,,5.32,,15.96,,,,5,1136892285.9999998,Food Distributors,Distribution Services
DOOO,,41.44,4.7,,87.1,26.6,31.8,21.5,28,25.3,23.32,2.11,6.17,35.14,2.9,,0.21,0.18,66.13,1.35,114.6,66.22,19.17,2.23,4.65,,0.08,0.84,9.77,6.88,9.41,11.16,7.38,0.99,0.94,10.24,0.1,10.07,15.22,0.9,14.18,25.19,,,82.65,24.65,6.19,,,5.83,,11.42,10.28,11.85,9.07,0.31,0.72,,0.26,0.2,,7.26,,0.77,,,4.69,7.25,0.36,1.11,,0.46,8.64,36.26,22.71,82.88,,18.23,,5.14,17.91,,,10,6041098855.314668,Trucks/Construction/Farm Machinery,Producer Manufacturing
DORM,25.44,58.91,0.9,12,,18.2,11.2,7.4,5.54,21.9,50.3,,11.98,56.15,4.15,,0.09,0.08,110.43,2.4,192.05,47.82,92.51,1.95,0.53,,,,14.62,12.11,20.98,11.94,10.65,1.87,2.02,6.84,0.53,9.61,5.56,,16.58,20.19,,,103.74,38.8,6.05,,,8.75,,13.73,2.83,20.23,18.94,1.74,1.76,,1.4,1.48,,18.42,2.47,0.73,,22.86,14.99,17.18,1.1,1.46,7.26,1.19,7.56,26.31,15.51,14.85,,11.09,,2.3,27,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOV,20.14,40.97,0.9,15.7,1,13,23.5,8,17.28,9.3,25.84,1.25,3.27,35.82,5.36,,0.15,0.1,175.05,1.53,86.75,66.6,65.21,1.38,0.59,,0.25,1.17,13.77,11.78,25.07,14.45,14.12,3.13,3.18,7.26,0.48,12.67,4.49,1.18,18.02,17.49,6.18,2.08,153.56,37.01,10.53,,,17.58,,16.3,4.49,16.31,21.67,1.85,2.91,,,,,22.67,,1.42,,,19.29,14.36,1.55,1.64,,0.95,13.32,94.43,22.33,29.86,,12.34,,3.68,25.59,,,10,20204773605.0,Industrial Machinery,Producer Manufacturing
DOW,,37.91,1.9,16.6,,,4.4,,,6.6,20.22,5.44,,32.01,2.07,,0.32,0.19,51.31,1.75,60.21,43.87,43.96,3.83,0.97,,1.33,5.44,26.5,10.93,28.88,12.13,7.1,1.09,1.17,3.77,0.31,4.09,4.89,5.44,13.64,23.14,28.73,2.39,48.96,10.96,2.5,,,2.68,,4.56,1.96,31.67,24.32,5.07,0.85,,,,,20.79,2.22,,,,7.93,25.92,1.89,0.7,4.56,1.12,1.97,7.4,3.95,6.07,,4.7,,4.06,,,,7,37853535762.0,Chemicals: Specialty,Process Industries
DPZ,10.09,36.69,3.7,,15.8,9.5,5.8,2.6,9.64,6.8,39.9,2.98,,36.64,2.91,,0.56,0.06,410.26,1.94,9.42,13.48,21.59,5.32,,,0.33,1.32,21.38,19.54,37.33,19.92,18.15,3.73,4.14,4.68,,11.09,3.57,1.47,23.08,14.91,10.51,6.98,427.71,38.94,4.36,,,12.42,,18.5,,25.23,25.23,1.99,3.13,,0.73,0.82,,28.23,,0.92,,,23.19,26.36,2.14,10.63,,1.81,33.73,118.46,76.79,,,56.48,,3.04,37.81,,,10,13634675294.000002,Restaurants,Consumer Services
DRH,,47.14,0.1,,,,,,,50.5,30.41,1.42,,42.81,0.87,,0.4,0.1,8.31,1.09,,117.79,53.09,5.13,0.78,,0.43,1.42,20.95,11.58,28.11,15.65,9.53,2.56,2.62,4.77,0.51,9.34,5.99,1.42,16.86,,13.32,3.3,9.92,54.44,1.98,,,6.43,,11.94,1.05,28.66,29.78,,1.62,,,,10.2,17.1,1.18,0.65,,,8.4,60.68,,1.95,1.05,1.09,2.19,4.87,4.72,4.34,,4.29,,5.83,48.88,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,,64.92,3.1,,50.1,25,21.2,5.1,23,20,64.15,7.5,,67.52,2.49,,0.09,0.04,157.94,0.38,11.98,16.87,1.89,3.05,2.42,,0.59,3.35,18.28,13.56,24.51,16.79,12.49,2.03,2.12,5.47,0.2,8.64,5.26,3.52,16.59,,9.52,4.61,176.11,21.16,9.56,,,9.02,,11.65,8.37,18.54,17.89,0.68,1.68,,0.64,0.82,,19.36,,1.03,,,11.8,17.4,,1.89,,0.24,9.26,17.59,14.77,47.52,,9.96,,1.55,26.63,,,9,18138252624.0,Restaurants,Consumer Services
DRS,49.86,50.66,,,,,8,4.9,11.15,,43.78,,14.51,47.96,3.42,,0.17,0.32,27.72,2.01,55.27,46.06,22.14,1.36,0.2,,,,29.6,22.07,31.43,,,1.44,2.49,3.38,0.63,7.92,3.32,,27.32,,16.7,8.18,0.0,22.61,8.45,,,6.12,,8.53,3.04,39.08,33.43,5.57,2.4,,,,,29.9,3.25,,,18.6,22.78,29.12,6.34,,7.14,1.6,4.97,63.58,9.13,8.16,,6.73,,0.9,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
DRVN,,56.23,1.2,,,,170.4,,33.01,38.8,55.92,,,56.03,0.19,,0.41,0.04,14.22,2.11,26.52,25.97,27.66,,4.46,,,,,,,15.99,10.56,2.46,2.74,,0.16,,,,11.39,,26.19,8.89,34.87,52.15,1.85,,,,,12.8,2.43,,14.41,,0.97,,,,,,,,,,9.9,,,,,1.91,,,,,,4.7,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,33.63,49.5,,28.2,,15.8,,1.7,15.12,23.2,27.25,,2.98,42.49,2.41,,0.18,0.07,34.79,2.5,103.47,32.84,49.29,7.1,1.06,,,,78.76,23.37,27.61,,,1.15,1.35,1.27,0.41,4.88,5.1,,20.38,21.82,,6.67,30.08,34,0.59,,,,,1.73,2.49,,,,0.97,,,1.58,,19.67,,1.23,,,15.88,19.97,,2.11,,1.28,,4.73,2.19,,,2.14,,,91.55,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DT,,57.37,,19.9,,4.7,66.5,17.1,4.99,24.9,37.2,,,52.66,8.11,,0.96,12.44,49.27,1.36,,15.82,83.41,0.43,0.04,,,,101.24,71.99,30.62,98.96,72.4,8.32,9.21,0.99,0.64,30.07,3.06,,38.34,,13.1,16.35,60.11,81.37,,,,10.36,,9.1,7.12,94.98,71.58,,9.9,,,,,32.99,8.21,,,62.37,31.26,67.38,,3.09,21.24,1.36,5.11,114.86,6.71,8.16,,4.93,,0.69,,,,6,13614524493.000002,Packaged Software,Technology Services
DTE,17.91,56.64,,,,5.9,11.8,,31.22,1.5,39.55,3.31,8,50.99,0.93,,0.17,0.05,123.66,0.69,48.35,54.15,44.76,5.69,2.09,,0.6,3.24,20.23,11.82,,17.86,10.76,3.26,3.89,4.94,0.23,,,3.29,17.21,0.87,4.94,2.1,94.88,35.28,2.66,,,11.18,,18.46,2.3,18.48,18.56,6.4,2.04,,1.49,,,,1.54,1.45,,,7.85,176.89,,8.99,2.86,0.52,3.08,8.05,5.96,12.68,,4.65,,,18.03,,,10,22015430118.0,Electric Utilities,Utilities
DTM,36.49,58.5,,0.5,,5.4,6.8,,,6.7,51.09,3.75,21.74,56.66,1.42,,0.24,0.02,76.82,0.84,,173.28,54.86,3.59,0.76,,0.69,3.75,15.67,11.86,37,17.11,9.78,8.46,10.96,6.38,0.47,29.63,3.84,3.81,17.89,,6.46,7.25,57.65,79.42,3.19,,,42.1,,51.66,1.77,18.43,18.46,1.39,7.77,,,,,26.23,1.86,,,,9.17,18.64,1.47,,4.18,0.84,4.55,15.18,7.89,9.81,,4.55,,5,,,,6,5129037450.0,Oil & Gas Pipelines,Industrial Services
DUK,28.11,71.14,,0.7,2.1,16,34.2,,,6,82.45,3.92,19.76,75.12,0.73,,0.03,0.01,116.85,0.81,100.42,85.97,50.06,5.69,1.68,,0.72,3.52,20.92,11.97,,20.18,11.95,5.91,5.84,4.78,0.27,,,3.57,18.45,3.2,8.99,3.73,107.07,48.76,2.41,,,14.29,,25.71,1.89,21.52,20.5,4.27,2.98,,1.64,,,,1.7,1.18,,,7.8,65.01,3.43,6.03,3.17,0.53,2.39,6.97,5.14,8.74,,3.93,,,25.51,,,10,73355947753.99998,Electric Utilities,Utilities
DUOL,3.19,60.11,,,,32.5,,91.5,1.7,31.2,59.59,,,60.91,15.83,,2.8,16.22,210.08,3.28,,5.82,41.22,1.27,0.07,,,,231.69,188.78,38.88,30.48,29.57,8.11,12.88,0.43,0.67,33.12,2.33,,74.4,,117.14,29.84,203.82,73.31,,,,10.44,,5.56,11.73,147.71,147.71,,15.4,,,,,46.51,9.06,,17.71,13.66,42.02,,,,12.31,3.28,6.8,77.52,5.01,9.9,,9.97,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DV,,45.71,,32.8,,38.1,45.9,100,8.93,28.1,36.64,,,43.91,13.14,,4.26,3.74,19.09,7.04,,36.61,113.99,0.71,0.08,,,,36.02,23.63,22.91,,,3.81,4.95,2.78,0.87,21.59,4.03,,42.42,,12.7,17.7,40.71,82.18,71.81,,,9.97,,12.05,2.99,55.14,53.61,1.74,5.52,,,,,25.56,3.91,,19.09,8.34,21.81,71.48,1.86,,6.49,7.04,5.06,35.12,7.44,5.85,,6.29,,0.79,,,,6,4841300506.0,Packaged Software,Technology Services
DVA,40.1,51.69,6.9,,,10.7,6.3,14.6,,11.4,29.89,,0.56,45.78,1.73,,0.15,0.04,148.74,1.16,5.51,20.45,63.64,4.58,18.45,,,,13.28,9.39,18.87,12.07,8.84,1.81,1.91,7.53,0.04,10.13,10.17,,13.18,21.2,15.88,4.12,116.35,32.72,4.71,,,6.86,,14.71,19.99,15.84,15.81,1.06,1.1,,0.79,0.47,,10.72,,1.02,,,7.54,17.41,1.19,0.73,,1.12,5.04,29.89,12.5,88.96,,9.29,,9.81,25.47,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVAX,,44.38,,108.1,,,,,110.27,57.8,29.99,,,39.97,2.3,,11.83,2.93,10.85,14.18,455.64,30.26,69,7.58,0.39,,,,37.07,28.38,26.56,,,2.99,3.76,2.7,0.63,14.15,2.48,,29.48,,179.28,18.89,8.12,82.03,,,,6.88,,,2.21,98.64,103.33,,6.23,,,,,48.65,3.19,0.32,3.93,2.8,43.57,,,2.16,2.22,13.18,1.75,19.46,2.73,2.8,,,,0.26,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,35.3,,35.9,89.8,,,99.2,27.3,22.9,18.49,96.91,,29.69,2.92,,0.39,0.18,42.08,1.11,8.3,28.58,38.65,0.87,0.51,,0.25,4.88,6.8,4.26,10.66,5.79,3.64,2.45,2.05,14.71,0.5,19.22,11.3,4.76,7.04,,,6.85,51.78,33.26,13.19,,,22.6,,30.22,2.1,7.64,5.11,,1.73,,,,,9.01,0.71,0.97,,,4.01,6.89,,0.84,2.24,1.03,14.33,23.84,21.8,29.46,,17.35,,8.44,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,63.75,11.1,,,,8.8,,,,73.13,,,67.67,1.01,,0.32,0.27,21.12,1.21,,26.09,75.9,2.66,1.7,,,,18.11,4.01,6.95,,4.05,0.57,0.54,5.52,0.21,7.8,27.5,,7.37,43.09,5.27,,29.62,22.84,0.57,,,0.6,,1.29,1.34,62.12,6.44,,0.3,,,,,3.85,1.88,0.59,,,2.73,16.07,,0.36,12.42,1.21,0.56,15.47,4.12,2.67,,1.12,,27.44,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,,36.7,,4.1,,30.6,0.6,19.3,,19.9,35.71,,,37.77,5.65,,1.81,1.2,69.05,2.82,131.37,67.94,82.26,2.52,1.07,,,,33.23,26.62,41.25,33.45,20.73,5.9,6.98,3.01,0.36,16.91,2.41,,34.12,,23.62,14.87,153.05,62.74,35.49,,,16.95,,17.32,11.36,42.62,43.7,,7.36,,,,,43.62,4.84,0.48,,57.07,32.51,48.57,,4.76,12.05,2.48,10.12,65.5,16.97,29.99,,25.72,,,164.4,,,5,37371446919.0,Medical Specialties,Health Technology
DY,69.32,46.57,1.7,11,,27.5,55.2,,40.54,12.1,48.4,,26.19,45.67,5.01,,0.04,0.02,174.09,3.44,11.2,22.37,45.31,1.85,0.88,,,,16.21,10.94,553.32,16.31,10.82,1.31,1.36,6.17,0.42,0.25,0.22,,21.82,17.72,18.55,11.24,128.41,19.88,6.15,,,5.37,,7.83,4.37,21.63,23.13,2.31,1.18,,1.23,40.77,,509.05,2.67,1.33,,36.27,21.32,70.18,1.4,3.59,6.95,3.25,9.18,48.01,17.77,22.41,,11.86,,,41.25,,,10,2843287466.0,Engineering & Construction,Industrial Services
EA,19.75,46.49,2.3,1,30.8,21,19.2,7.9,12.28,13,34.07,0.52,6.77,41.58,6.28,,1.12,1.42,145.91,1.45,,21.79,34.3,1.06,0.26,,0.17,0.52,26.37,20.69,20.51,19.06,16.58,5.12,5.21,3.79,0.58,25.42,4.81,0.52,19.25,14.14,22.7,4.32,136.19,78.01,31.89,,,15.77,,19.22,5.23,34.33,33.1,2.85,5.45,,2.65,1.22,,21.36,5.88,0.97,,,19.07,29.56,3.26,1.38,23.46,1.45,8.72,259.16,14,15.41,,9.83,,3.8,30.91,,,10,32634017305.0,Packaged Software,Technology Services
EAF,,39.69,1.3,,,,,,342.71,,27.19,,,36.85,,,0.87,0.13,0.6,4.22,220.01,42.03,64.59,,57.16,,,,,,,,,1.73,1.71,,0.01,,,,,226.96,29.73,10.68,2.27,,,,,,,,10.03,,,,0.27,,,,,,,,,,6.59,,,0.04,,2.01,,,,,,,,,0.91,,,6,1011823109.0000002,Electrical Products,Producer Manufacturing
EAT,88.48,58,0.7,,,5.1,11,,24.94,10.5,63.72,,23.93,60.49,2.47,,0.1,0.03,71.76,0.38,8.53,14.02,4.92,4.99,50.74,,,,22.49,12.9,23.18,17.24,10.77,1.12,1.17,4.45,0.02,5.05,6.91,,15.32,5.12,12.02,3.38,41.92,14.21,4.18,,,3.52,,6.16,81.55,20.98,17.84,,0.74,,,,,14.78,,1.22,,,7.79,12.92,,2.49,,0.23,6.18,11.83,11.86,,,10.19,,5.69,21.29,,,10,1402226934.0,Restaurants,Consumer Services
EBAY,23.41,63.17,8.9,33.4,16,11.7,20.1,10.7,25.41,15.3,63.21,1.8,9.12,63.78,4.92,,0.89,0.63,59.1,1.25,,37.99,15.52,1.92,1.48,,0.23,1.8,8.15,7.49,20.9,11.73,10.41,3.02,3.12,12.27,0.27,14.95,5.27,1.83,11.43,8.06,9.57,3.21,53.33,72.03,5.86,,,26.41,,20.07,5.29,11.48,13.05,,3,,,,,20.33,3.7,0.77,,,15.66,14.07,,0.85,23.55,1.25,12.87,228.26,24.2,45.83,,11.65,,11.09,11.05,,,8,23712932186.0,Internet Retail,Retail Trade
EBR,,60.04,,2.2,,,,,31.19,,62.62,1.04,,60.68,0.71,,1.13,0.35,7.62,2.35,26.38,128.42,51.03,6.2,0.66,,0.31,1.04,23.23,10.81,35.34,5.78,5.22,2.67,3.61,4.3,0.42,11.46,4.76,1.04,19.24,,55.36,2.54,6.14,82.52,1.22,,,12.41,,20.91,0.84,20.16,30.73,,2.77,,,,,23.99,2.01,1.71,,,11.55,,,1.39,2.72,2.33,1.65,15.43,2.37,3.94,,,,,21.17,,,7,17034658709.929998,Electric Utilities,Utilities
EBR.B,,58.39,,2.2,,,,,31.19,,60.02,4.27,,58.8,0.71,,1.13,0.35,8.36,2.35,26.38,128.42,51.03,6.2,0.66,,1.39,4.27,24.67,11.48,35.34,5.78,5.22,2.67,3.83,4.05,0.42,11.46,4.34,4.27,55.73,,55.36,2.54,6.66,82.52,1.22,,,12.41,,20.91,0.85,22.12,33.71,,2.78,,,,,24.1,2.03,1.73,,,11.61,,,1.4,2.75,2.33,1.65,15.43,2.37,3.94,,,,,21.44,,,7,17034658709.929998,Electric Utilities,Utilities
ECL,27,54.36,,9.3,4.6,10.4,9,6.6,9.4,9.6,43.43,1.15,3.51,52.68,5.11,,0.1,0.05,246.7,1.5,62.98,63.7,65.84,2.4,0.98,,0.37,0.92,31.77,23.04,37.61,26.09,19.3,4.74,4.99,3.15,0.39,13.26,2.95,0.93,33.19,6.95,17.06,4.19,196.47,42.54,6.75,,,10.95,,15.59,8.47,41.39,40.38,15.53,4.49,,,,,34.16,,1.39,,,24.4,31.11,,3.13,,1.1,7.93,47.57,14.11,21.46,,10.71,,2.34,56.71,,,9,50724635653.0,Chemicals: Specialty,Process Industries
ECPG,,46.54,9.1,0.8,,,,,11.47,2.9,31.21,,,40.91,0.83,,1.21,0.07,47.81,1.59,,,,38.8,3.5,,,,80.84,48.63,35.91,7.93,,2.7,3.41,1.24,0.21,9.49,10.65,,5.97,,,,54.13,47.22,1.35,,,,,23.66,1.15,,,,0.91,,,,,9.63,,1.02,,,6.54,,,0.44,2.94,1.59,,31.56,1.3,,,7.07,,,10.39,,,9,1111549275.0,Finance/Rental/Leasing,Finance
ECVT,,37.81,5.2,,,23,5.3,,100.54,16.8,36.78,,,39.27,1,,0.86,0.09,6.82,2.72,36.12,25.73,43.08,4.43,1.24,,,,14.12,7.99,19.97,,8.26,2.27,2.32,7.08,0.39,11.63,10.05,,7.84,24.81,22.81,4.84,10.6,28.05,1.93,,,8.13,,14.56,1.11,14.27,12.02,,1.17,,,,,9.99,1.44,,,,5.61,19.3,1.11,0.44,3.9,2.18,3.07,16.58,6.6,8.05,,5.49,,2.76,,,,6,1227091533.0,Chemicals: Specialty,Process Industries
ECX,,52.54,,,,,,,,24,52.82,,,52.7,,,0.2,0.42,1.74,0.65,17.83,157.58,99.3,,,,,,,,,,,,1.08,,,,,,,,,,0.0,24.51,,,,,,,,,,,0.83,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,1177509931.0,Packaged Software,Technology Services
EDN,16.17,71.59,,66.6,,,,,,37.7,83.51,,,76.86,1.23,,0.22,0.81,20.9,0.76,19.06,97.58,17.72,0.31,0.24,,,,0.72,0.63,,,,,0.46,138.89,0.3,,,,,,,,4.89,15.34,,,,14.46,,,1.32,2.88,2.21,,0.97,,,,,,0.54,2.17,,,12.78,7.24,,1.74,1.32,0.63,9.72,41.76,45.99,33.5,,,,,,,,6,1083721499.6483402,Electric Utilities,Utilities
EDR,26.76,48.11,,144.6,,51,48.5,,2.81,,21.69,0.87,10.82,39.58,0.62,,0.13,0.13,27.39,0.62,,80.29,57.04,13.25,1.25,,,0.87,,31.78,37.96,7.74,7.04,1.83,2.03,,0.21,5.35,4.14,0.87,11.65,,32.34,9.86,30.1,58.34,,,,,,,1.9,,,,1.28,,,,,24.56,,,,,14.49,,1.82,,,0.62,,,,,,,,4.86,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EE,,40.64,,,,,,,161.77,,26.84,0.54,21.54,34.93,1.07,,3.06,0.85,18.3,3.43,6.19,10.49,30.73,2.16,1.47,,0.1,0.54,2.52,1.65,1.85,,,,0.63,39.68,0.17,33.84,66.65,0.54,16.11,,7.54,,0.0,32.58,3.09,,,3.4,,22.51,0.91,17.52,17.52,,0.93,,,,,2.9,0.85,,,,2.29,,,,0.92,3.43,1.06,13.33,8.34,6.12,,7.16,,11.33,,,,5,1954373713.0,Gas Distributors,Utilities
EEFT,8.11,47.56,4.6,,,51.5,71.6,52.9,44.9,14.7,30.89,,,43.55,2.01,,0.58,0.86,102.33,1.19,,37.88,33.57,3.97,1.99,,,,10.61,8.3,9.62,7.76,5.73,1.01,1.33,9.43,0.2,13.81,11.42,,10.54,19.56,13.12,7.58,131.22,39.88,6.96,,,7.43,,12.16,3.79,17.78,12.6,2.25,1.33,,0.76,0.43,,9.76,4.36,0.62,,,8.04,9.98,1.05,0.93,33.88,1.19,5.04,100.52,17.13,22.69,,8.34,,4.22,26.33,,,9,4154993368.0,Data Processing Services,Technology Services
EFX,36.46,57.11,,12.2,,8.5,16.5,,5.86,8.1,31.5,0.52,6.82,48.97,4.42,,0.1,0.03,296.59,0.79,,28.19,64.52,3.33,1.17,,0.24,0.52,42.55,25.85,63.3,26.23,19.3,6.8,7.82,2.35,0.39,12.36,1.84,0.52,31.08,,21.87,10.85,237.67,55.62,4.16,,,10.67,,18.27,7.81,63.37,46.05,0.85,6.75,,,,,54.65,,1.36,,,30.18,55.67,,4.51,,0.79,4.82,51.03,9.64,13.09,,6.53,,0.72,70.12,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGO,68.34,43,,,,,,,,,30.54,,36.53,36.97,1.09,,2.16,0.77,16.41,3.62,119.21,44.98,15.06,1.57,0.21,,,,14.15,6.98,,,,2.3,3.15,7.07,0.7,,,,11.12,10.65,50.92,17.03,11.24,31.79,10.36,,,15.76,,23.38,0.9,18.86,16.17,,3.07,,,,,,0.81,1.33,,,6.95,15.38,,1.16,0.93,2.65,3.49,6.38,5.21,4.94,,4.87,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EGP,2.69,56.47,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,59.25,5.28,,56.99,2.98,,0.19,0.02,186.35,0.7,,31.15,47.11,3.81,0.61,,1.15,2.72,40.29,24.09,26.81,,21.72,,17.58,2.48,0.59,65.55,4.4,2.99,37.27,12.9,9.41,10.73,192.02,72.59,6.21,,,37.16,,40.1,3.28,38.99,42.21,4.8,14.52,,1.95,1.47,22.99,22.08,2.49,1.11,,,22.08,,4.55,1.6,3.31,0.7,5.06,11540.92,6.21,8.96,,5.58,,,50.78,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,,42.52,,,,,,20.6,,,29.38,,9.55,38.55,2.96,,1.8,3.12,12.32,2.12,261.11,173.35,30.81,,0.48,,,,,,,,,,19.54,,0.49,,,,67.96,,,119.65,47.31,63.04,,,,,,,8.67,,,,22.32,,,,,,,,20.2,12.44,,,,34.22,8.93,1.99,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,27.39,66.8,,0.9,,10.9,22.1,,,9.9,80.53,0.39,19.88,72.76,2.86,,0.22,0.05,93.39,1.35,,262.33,41.59,2.69,1.6,,0.15,0.64,14.99,11.15,56.87,14.63,10.57,2.1,2.41,6.67,0.29,4.23,2.28,0.73,20.06,5.55,12.5,9.41,71.57,95.49,5.65,,,7.88,,15.63,5.11,23.82,23.12,9.63,1.88,,1.85,3.55,,44.37,6.19,1.5,,,10.9,43.65,,2.46,37.21,1.35,6.54,22.51,14.96,24.17,,11.5,,0.99,26.23,,,10,6812686863.0,Medical/Nursing Services,Health Services
