Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AY,1.19,49.57,,,2.4,,,,,,66.12,10.54,28.18,53.81,0.48,,0.8,0.1,21.97,1.35,74.37,250.57,87.13,6.64,3.98,,6.12,8.1,19.08,9.12,30.58,18.54,8.63,5.83,6.59,5.24,0.16,21.57,9.43,8.1,42.25,12.45,,5.11,26.88,85.62,0.87,,,3.11,,27.48,1.9,75.5,,,2.33,,,,,10.83,,0.96,,,6.66,7.41,,0.56,,1.3,0.4,53.33,4.75,2.42,,3.01,,13.85,,,,4,2655341103.0000005,Alternative Power Generation,Utilities
AYI,45.42,71.19,7.2,5.9,,15.6,19.3,11.9,82.88,13.5,87.87,0.21,,78.16,6.96,,1.15,1.21,272.23,2.77,65.96,55.62,50.17,0.94,0.26,,0.04,0.21,15.67,13.36,16.78,13.56,11.55,2.07,2.16,6.38,0.62,12.88,5.87,0.22,16.55,15.42,7.63,1.9,201.28,45.45,20.86,,,10.12,,13.82,3.71,22.13,20,2.78,2.24,,0.97,0.71,,17.4,3.25,1.21,,29.24,15.51,17.38,1.83,1.28,11.85,2.15,11.06,67.61,18.22,18.49,,15.32,,1.9,27.71,,,10,4977995912.000001,Electrical Products,Producer Manufacturing
AYX,,76.52,,,,,,,,22.2,84.77,,31.05,79.5,1.3,,0.89,0.56,48.26,1.45,,37.91,67.78,,6.76,,,,,,817.58,,,3.82,4.21,,0.1,0.52,0.14,,37.77,,,,85.67,86.44,,,,,,,18.36,,,,3.54,,,,,731.21,,,,,119.16,,,24.5,,1.45,,,,,,,,,,,,2,2476140435.0,Packaged Software,Technology Services
AZEK,33.1,68.43,1.5,4.2,,83.7,7.8,329,36.44,6.9,83.55,,,76.6,5.53,,1.62,0.59,46.51,3.07,86.6,21.24,17.98,1.47,0.42,,,,25.48,17.26,34.5,25.16,17.03,4.55,4.7,3.92,0.6,13.61,3,,33.75,21.36,28.73,6.19,34.15,37.61,4.78,,,11.08,,15.07,4.83,41.16,36.62,2.84,4.66,,,,,34.22,6.48,,,,23.77,35.05,1.5,,25.7,2.11,7.06,42.75,12.79,11.75,,8.45,,4.3,,,,4,4595803321.000001,Building Products,Producer Manufacturing
AZN,25.26,33.21,,31.1,2.9,14,37.2,38.8,11.23,15.4,24.9,2.02,29.51,27.05,2.92,,0.25,0.21,78.38,0.89,221.96,694.67,78.67,2.36,0.85,,0.64,1.89,27.21,18.14,36.61,16.82,13.77,4.9,5.2,3.68,0.38,14.18,3.03,1.89,13.82,11.37,31.96,7.34,78.89,82.08,5.92,,,13.1,,19.96,5.88,35.94,32.94,5.15,4.73,,1.01,2.37,,33.26,,1.05,,,20.96,25.01,3.55,2.81,,0.69,6.43,91.61,13.14,16.87,,9.53,,1.99,60.83,,,10,210354611596.6222,Pharmaceuticals: Major,Health Technology
AZO,23.36,36.53,8.6,,,21.2,22.5,6.1,51.2,20.3,15.5,,,27.67,2.61,,0.03,0.02,3020.66,0.79,254.72,313.27,10.52,2.88,,,,,17.06,14.93,33.3,15.55,13.58,3.28,3.54,5.86,,10.62,3.7,,18.56,23.57,10.69,4.85,3029.59,53.18,8.86,,,14.6,,20.66,,20.89,20.89,0.98,3.04,,0.73,0.86,,28.73,,1.29,,,18.25,23.27,1,2.02,,0.12,16.06,42.68,49.07,,,29.91,,2.72,34.53,,,10,45928791986.99999,Specialty Stores,Retail Trade
AZPN,4.8,65.71,2.3,158,,2.5,12.2,9.6,,19.6,66.36,,7.68,66.8,7.22,,0.7,2.42,235.76,2.6,,13.37,38.63,0.24,0.01,,,,,36.62,44.07,,31.47,12.38,13.1,,0.91,29.74,2.25,,31.54,4.87,7.64,7.69,238.78,66.07,,,,,,,1.16,,73.45,,13.33,,,,,44.73,12.74,1.09,,,44.12,60.61,,1.09,49.74,2.6,,,,,,,,2.62,97.17,,,7,12698188730.0,Packaged Software,Technology Services
AZTA,0.58,49.25,7.8,38.7,,29.7,,,,24,66.1,,,55.32,5.68,,2.94,8.35,49.29,4.78,116.89,35.05,88.42,1.05,0.04,,,,,27.74,46.08,,,,2.86,,0.86,6.21,1.7,,117.59,21.41,22.96,4.12,78.92,39.78,,,,,,,1.25,,,,4.19,,,,,71.22,,0.92,9.44,3.91,37.31,,,2.46,2.35,4.21,,,,,,,,23.48,12.19,,,8,3073863816.0,Medical/Nursing Services,Health Services
AZZ,68.8,59.03,,4,,59.9,29,33.5,11.45,49,73.11,0.82,0.45,64.24,2.64,,0.05,0.01,81.88,1.77,39.23,32.78,36.67,2.93,0.99,,0.34,0.83,13.86,10.4,20.63,,9.73,2.12,2.17,7.22,0.43,10.52,6.72,0.83,16.64,23.83,12.25,4.32,81.48,23.66,2.23,,,7.22,,14.48,2.52,75.81,40.74,2.48,1.44,,,,,13.77,,0.99,,,8.36,10.18,1.63,1.23,,1.26,5.09,37.33,12.14,12.27,,8.84,,,37.9,,,9,1184874932.0,Electrical Products,Producer Manufacturing
B,6.84,56.06,,,,0.3,,,,8.8,69.66,1.67,2.75,60.87,2.17,,0.17,0.06,39.45,2.24,112.31,49.86,76.64,5.67,0.91,,0.59,1.62,40.14,15.08,343.97,11.25,7.49,1.81,1.95,2.49,0.42,0.57,0.45,1.62,18.85,,93.67,7.85,46.68,29.77,1.31,,,,,7.6,1.57,,36.53,,1.27,,,,,220.39,,0.71,,,27.63,,,0.95,,1.33,,9.87,2.87,,,18.49,,,19.47,,,10,1839775167.0,Industrial Machinery,Producer Manufacturing
BA,,34.45,,3.5,,,37,,1380.47,7.9,23.76,,,30.46,1.25,,0.13,0.22,153.29,1.18,445.26,63.06,14.69,45.97,,,,,,110.93,,32.02,17.49,1.46,1.9,,,,,,39.35,3.57,,11.67,209.94,9.47,,,,,,,,,,,1.27,,,,,,,0.77,,,,,,,,0.3,,,,,,,,3.02,104.94,,,5,125532691626.0,Aerospace & Defense,Electronic Technology
BABA,,65.7,3.6,2,,,,,,8.6,77.22,2.26,9.25,70,2.58,,0.97,2.16,88.29,1.41,17.15,125.88,12.38,1.52,0.22,,0.24,2.27,12.16,10.28,8.19,9.38,7.24,1.27,1.47,8.22,0.53,18,11.21,2.27,9.91,4.48,9.47,8.54,98.88,37.9,6.54,,,7.36,,12.12,1.62,23.11,10.43,,1.69,,,,,9.4,1.04,0.19,,,9.4,,,0.44,2.33,1.41,3.9,57.3,8.4,7,,7.13,,1.57,17.91,,,10,224091197163.6808,Internet Retail,Retail Trade
BAH,35.02,59.22,1.6,0.9,13.9,16.6,12.1,,2.31,12.9,65.6,3.07,2.6,61.51,5.08,,0.17,0.08,157.89,1.55,,44.25,24.73,2.97,3.35,,0.36,1.27,22.39,19.4,80.76,,,,2.17,4.47,0.16,2.68,1.44,1.29,26.38,10.12,10.71,7.94,130.91,53.97,5.35,,,5.57,,9.45,18.84,34.03,29.18,3.07,1.88,,1.22,4.94,,69.92,,1.41,,,53.74,84.39,3.67,3.11,,1.55,9.07,297.84,21.22,57.44,,14.12,,0.35,46.69,,,10,14602163956.0,Miscellaneous Commercial Services,Commercial Services
BALL,21.81,59.82,1.2,6.1,10.1,8.1,,39.1,5.62,7.7,53.26,2.34,,59.32,2.78,,0.28,0.23,66.31,1.18,58.13,120.58,39.22,3.3,0.84,,0.27,1.21,22.61,14,,15.74,11.76,1.95,1.92,4.42,0.37,,,1.21,18.7,4.92,11.25,,56.04,20.06,3.31,,,32.8,,10.13,2.93,5,22.2,3.31,1.64,,1.62,,,,3.58,1.17,,,41.11,5.33,4.31,3.21,12.98,0.88,21.37,14.64,7.97,81.51,,6.52,,14.86,21.75,,,10,16282228221.0,Containers/Packaging,Process Industries
BATRA,12.63,42.45,,15.3,,2.1,30.2,21.9,,51.2,39.2,,12.21,40.02,1.23,,0.31,0.17,43.56,0.64,,58.07,34.92,15.29,1.37,,,,,69.07,,,18.57,4.56,4.81,,0.33,,,,,,,,39.45,22.71,,,,,,,5.27,,,,4.14,,,,,,,,,,121,,,20.07,12.66,0.64,,,,,,,,,,,,1,2211254972.0,Movies/Entertainment,Consumer Services
BATRK,15.74,47.22,,15.3,,2.1,30.2,21.9,,51.2,54.29,,12.2,48.33,1.23,,0.31,0.17,41.28,0.64,,58.07,34.92,15.29,1.37,,,,,69.07,,,18.57,4.56,4.81,,0.33,,,,,,,,37.39,22.71,,,,,,,5.27,,,,4.14,,,,,,,,,,121,,,20.04,12.66,0.64,,,,,,,,,,,,1,2211254972.0,Movies/Entertainment,Consumer Services
BAX,,52.65,,,6.7,,,,,9,30.65,4.85,,45.9,2.19,,0.34,0.16,38.49,1.4,110.89,48.01,62.58,8.12,1.75,,1.04,3.01,80.22,18.8,60.09,15.58,10.03,2.28,2.06,1.25,0.29,3.43,2.62,3.01,12.05,9.73,,3.2,48.82,36.05,1.67,,,16.51,,5.13,2.57,7.92,34.58,,1.31,,,,,37.96,,0.43,,,16.66,8.2,,1.13,,0.91,8.79,5.07,1.75,32.68,,7.05,,14.59,12.61,,,9,19790301124.0,Medical Specialties,Health Technology
BB,,50.74,,,,,38.8,,,,44.69,,,49.8,,,0.71,0.93,2.38,1.43,,30.76,90.47,,0.33,,,,,,,,,2.35,2.28,,0.56,,,,26.99,42.4,,,4.63,70.04,,,,,,,1.88,,,,2.29,,,,,,,0.6,,,,,,15.87,39.67,1.43,,,,,,,,12.52,,,,3,3143662544.1810694,Packaged Software,Technology Services
BBIO,,48.62,,,,4.3,,2,,,43.9,,,46.29,,,3.33,0.26,26.73,4.59,,1277.35,,,,,,,,,,,,33.93,28.79,,,,,,,,,204.66,42.52,98.91,,,,,,,,,,,21.77,,,,,,,,,,,,,,,4.59,,,,,,,,,,,,,4732821227.999999,Biotechnology,Health Technology
BBU,22.26,71.02,2,3.3,1.5,24,,,6.86,18.2,90.88,1.4,,78.91,0.92,,0.22,0.07,22.4,1,36.08,58.06,43.13,8.89,23.49,,0.04,1.12,12.61,8.51,,,,0.59,0.82,7.93,0.02,,,1.12,17.5,34.03,,,20.58,9.14,1,,,1.05,,6.51,0.88,3.47,,,0.03,,,,,,,,,,3.91,,,0.22,,0.74,0.64,21.28,4.92,31.99,,5.03,,228.59,14.43,,,6,1266182575.792287,Miscellaneous Commercial Services,Commercial Services
BBUC,8.77,67.37,0.5,,,19.5,,,3.84,,87.07,1.02,,74.58,0.17,,0.17,0.09,24.25,0.63,22.1,68.19,107.09,7.73,10.15,,0.04,1.03,35.94,8.55,,,,,1.7,2.78,0.04,,,1.03,,,,,0.0,8.02,0.37,,,9.21,,4.74,2.07,3.41,,,0.31,,,,,,,,,,9.53,,,,,0.61,2.26,8.76,1.53,82.19,,1.05,,198.32,,,,3,1980748365.8733337,Engineering & Construction,Industrial Services
BC,,61.91,4.3,16.4,17.4,18.3,20.2,,4.84,18.5,69.25,4.37,,66,2.98,,0.36,0.2,82.94,1.7,130.39,44.64,35.75,3.44,1.47,,0.23,2,13.54,9.13,24.46,11.13,8.76,1.39,1.37,7.39,0.32,5.59,5.86,2.03,12.99,25.63,,,75.19,27.3,5.37,,,5.92,,10.86,2.73,16.72,11.81,0.38,0.99,,0.45,0.55,,17.83,8.35,0.85,,,10.63,22.24,0.47,0.96,133.77,0.75,5.41,24.5,12.42,16.51,,10.37,,4.93,19.59,,,9,5407256656.0,Auto Parts: OEM,Producer Manufacturing
BCC,27.78,56.83,,36.8,20.5,24.8,37.1,29.4,29.32,7.3,57.6,1.23,,58.39,6.06,,1.33,1.75,137.5,3.28,49.71,26.93,23.57,0.68,0.23,,0.07,0.59,7.82,6.37,14.32,,2.52,0.25,0.71,12.79,0.63,4.99,6.46,0.61,13.34,28.67,,3,64.71,20.54,23.49,,,6.6,,8.48,2.33,11.99,11.94,0.26,0.79,,0.35,0.46,,15.89,1.21,2.35,,5.97,9.69,12.43,0.48,0.87,2.75,2.08,12.79,41.71,21.75,20.34,,22.11,,2.29,17.71,,,10,3962545407.000001,Wholesale Distributors,Distribution Services
BCE,,50.9,,,5.1,3.1,,,,2.2,46.8,10.66,0.47,48.61,0.83,,0.18,0.06,35.04,0.65,24.51,193.22,57.31,4.07,2.01,,1.42,8.31,17.93,8.66,29.08,14.42,7.79,3.39,3.42,5.58,0.27,11.78,6.66,8.38,15.66,7.07,7.14,0.75,45.71,68.18,3.35,,,8.75,,22.3,2.69,22.12,17.23,19.14,1.77,,,,,15.01,,0.78,,,5.71,12.7,,0.99,,0.62,2.99,15.54,7.9,10.53,,5.57,,,13.76,,,10,37203168910.46311,Major Telecommunications,Communications
BCO,36.78,66.37,3.5,50.8,12.7,26,25,39.5,18.12,12.7,83.85,1.25,18.84,72.81,1.76,,0.66,0.3,112.93,1.57,,23.28,59.39,5.06,12.5,,0.11,0.82,15.35,9.85,20.93,,,,1.57,6.51,0.05,7.51,7.48,0.86,12.66,25.09,14.2,4.79,82.61,25.28,2.37,,,2.74,,10.44,15.57,37.77,13.79,0.59,1.04,,,,,14.07,,1.31,,,8.76,15.69,0.6,1.64,,1.57,2.09,35.53,10.8,32.12,,6.01,,1.59,105.17,,,7,3551612246.0,Miscellaneous Commercial Services,Commercial Services
BCPC,28.38,56.09,0.1,8.5,10.8,9.9,8.8,7.8,9.45,9.5,57.56,0.74,6.61,57.33,9.31,,0.56,0.22,174.84,2.83,68.49,32.67,50.32,1.28,0.26,,0.19,0.45,34.81,26.39,37.19,27.5,24.03,5.63,6.32,2.87,0.71,17,2.79,0.45,35.81,11.39,15.07,5,144.59,33.9,7.87,,,12.53,,18.17,5.1,48.7,42.54,5.32,6.1,,2.73,2.31,,35.89,8.03,1.3,,,29.58,38.52,4.57,2.46,34.08,1.79,7.31,38.97,11.48,11.06,,9.39,,2.64,56.03,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,9.99,55.79,,,,15.5,2.3,14.6,124.48,153.4,65.45,,42.96,57.26,,,2.11,0.33,8.11,2.82,1479.76,804.93,56.84,,,,,,,,,65.77,,4.26,5.83,,,,,,,,,20.68,14.82,98.46,,,,,,,,,,,4.27,,,,,,,0.27,,,,,,,,2.78,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
BDC,8,71.96,2.7,19,,19.3,63.2,36.8,,14.6,91.47,0.18,13.48,79.62,2.72,,0.68,0.44,112.43,1.7,91.03,74.05,67.96,3.49,1.05,,0.04,0.18,20.18,14.48,24.04,14.55,12.75,2.13,2.29,4.96,0.35,9.51,4.8,0.18,14.8,10.34,8,5.17,78.18,37.79,7.51,,,8.51,,10.76,3.75,23.92,19.81,13.21,2.03,,,,,21.46,,1.62,,,13.47,17.55,2.91,1.67,,1.25,6.1,33.69,10.05,16.7,,10.3,,2.23,69.81,,,8,4097331655.000001,Electrical Products,Producer Manufacturing
BDX,,46.83,,2.7,4.8,12.1,87.7,,,5.7,46.94,2,,45.83,2.37,,0.8,0.28,233.5,1.85,105.79,52.13,45.54,4.35,0.75,,0.33,1.63,37.75,18.33,25.3,27.67,15.71,3.8,4.11,2.65,0.47,16.24,4.77,1.63,16.37,6.4,8.39,5.12,260.62,42.06,5.24,,,7.13,,12.85,2.61,48.05,20.75,10.92,3.43,,1.66,1.69,,21.16,,0.93,,,17.28,25.11,,1.51,,1.36,2.64,25.73,4.64,5.49,,4.83,,1.7,45.42,,,10,76513226414.0,Medical Specialties,Health Technology
BEAM,,51.85,,41,,9.5,15.7,0.4,,1598,57.16,,,54.31,2.31,,5.69,6.1,25.67,5.81,,,,,0.19,,,,,,,,,18.72,3.61,,0.68,,,,,,,,86.16,,,,,,,,2.48,,,,5.89,,,,,,,,3.52,3.4,,,,,2.48,5.81,,,,,,,,,,,,,1983947441.0000005,Biotechnology,Health Technology
BECN,11.54,49.84,2.8,4.1,,32.6,32,18.6,,18.5,56.74,,,53.11,2.57,,0.04,0.02,85.84,1.9,72.88,62.24,51.46,4.3,2.11,,,,13.22,10.37,77.17,11.96,8.9,0.88,0.94,7.56,0.24,1.22,2.18,,10.31,25.31,,4.84,91.96,25.57,4.34,,,4.11,,7.16,3.03,,,,0.58,,,1.77,,45.56,,0.95,,,22.43,40.99,,0.95,,1.09,5.82,27.28,13.97,20.29,,10.4,,,75.08,,,7,4856517453.0,Wholesale Distributors,Distribution Services
BEKE,,50.44,,,,,79.7,,3.38,,53.24,2.42,2.45,51.53,2.45,,1.19,2.55,14.37,1.63,2.16,42.2,16.61,3.42,0.29,,0.56,2.44,16.02,16.02,12.48,16.45,13.9,1.01,1.3,6.24,0.58,10.41,6.02,2.44,12.35,,28.55,12.23,16.88,28.46,126.87,,,5.71,,4.98,1.81,29.63,22.99,,1.7,,,,,16.27,1.42,,,6.81,16.27,,,,1.97,1.63,3.46,30.57,7.38,5.81,,3.85,,,,,,2,20433143094.29588,Real Estate Development,Finance
BEN,,53.1,,5.6,3.6,19.1,,0.5,1.99,12.3,78.13,7.54,,61.54,1.41,,2.52,0.3,20.81,3.48,,251.66,63.51,7.14,1.06,,0.46,5.91,14.01,10.69,18.69,16.43,12.2,2.59,2.47,7.14,0.39,13.24,10.04,5.96,7.84,14.68,4.42,,20.77,80.4,13.08,,,10.24,,15.31,0.84,12.77,7.85,2.12,1.27,,,,,9.61,1.64,0.5,,,8.56,10.48,1.44,0.48,7.74,3.48,2.7,96.01,4.91,6.86,,3.91,,,6.98,,,10,13098167610.0,Investment Managers,Finance
BEP,,64.61,,,2.8,27.8,,,3.25,13.7,77.11,5.25,6.26,70.03,0.19,,0.15,0.04,26.55,0.52,13.51,52.55,45.26,7.81,7.36,,,5.28,19.4,9.38,,21.02,9.09,5.29,6.61,5.15,0.06,,,5.35,57.81,5.16,17.63,7.67,35.21,56.93,0.52,,,,,17.03,1.85,,,,1.41,,,,,,,0.79,,,5.67,,,6.67,3.47,0.51,,3.1,2.88,,,2.37,,,,,,3,7582230018.728956,Electric Utilities,Utilities
BEPC,1.52,63.05,,70.3,34.7,,47.8,,1.28,8.9,74.86,4.6,17.17,68.08,0.27,,0.05,0.03,30.37,0.4,6.7,30.87,42.89,3.81,2.57,,0.44,4.62,8.09,5.14,,10.77,5.7,3.58,4.7,12.36,0.13,,,4.68,128.14,,,16.76,40.47,57.3,0.68,,,18.07,,22.3,0.98,7.36,9.53,,1.33,,,,,,0.7,,,,4.75,4.15,,,1.14,0.4,1.66,6.01,6.4,12.66,,1.86,,,,,,4,5042983863.0,Alternative Power Generation,Utilities
BF.B,,54.46,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,43.54,2.41,,51.88,4.88,,0.25,0.13,46.37,2.47,564.55,143.17,76.25,2.16,0.91,,0.42,1.88,17.7,16.64,60.26,19.89,18.39,5.85,5.98,5.65,0.42,9.92,1.87,1.88,25.75,5.25,6.5,2.88,65.85,59.64,8.47,,,24.15,,26.91,6.33,22.4,22.4,6.05,5.39,,1.79,4.35,,54.3,4.66,0.73,,,35.18,30.93,,2.52,21.87,0.9,12.11,35.16,20.7,29.03,,12.64,,0.32,22.57,,,10,30790147377.0,Beverages: Alcoholic,Consumer Non-Durables
BFAM,55.88,57.11,1.5,,,21.2,22.4,11.2,3.21,18.4,56.11,,16.56,54.92,2.89,,0.2,0.08,139.06,0.56,,4.57,31.18,5.88,1.43,,,,47.84,31.33,46.73,26.12,21.52,3.35,3.82,2.09,0.33,8.18,2.59,,33.37,1.32,20.47,9.38,113.98,22.36,3.91,,,3.98,,7.99,6.28,79.92,44.86,,3.17,,,,,38.84,,1.07,,,26.86,55.91,,3.04,,0.56,2.65,15.05,6.6,8.42,,3.49,,1.02,67.25,,,10,5073462824.0,Miscellaneous Commercial Services,Commercial Services
BG,,49.29,,23.4,8.8,23.6,29,,,12.6,55.69,3.64,,52.49,4.3,,0.17,0.22,98.8,2.03,54.8,27.83,16.04,2.09,0.59,,0.23,2.72,7.88,6.57,14.96,8.51,6.98,0.28,0.33,12.69,0.41,2.22,8.87,2.75,10.17,,,,92.23,6.88,3.97,,,2.33,,3.6,1.4,11.24,8.6,,0.26,,,,,12.43,0.76,1.16,,13.65,6.36,9.49,,,1.52,0.97,5.15,18.93,13.69,12.47,,8.17,,6.63,15.96,,,9,16933712176.0,Agricultural Commodities/Milling,Process Industries
BGC,75.89,55.45,,,,0.9,89.8,21,57.49,2.6,54.83,0.02,14.88,55.24,1.52,,0.36,0.4,9.77,1.64,,164.57,16.2,4.16,1.69,,0.06,0.61,21.22,16.16,14.11,4.99,4.16,1.66,2.71,4.71,0.2,19.23,8.39,0.82,9.86,4.21,,,5.69,45.01,2.64,,,5.98,,10.58,5.57,39.08,11.1,,2.25,,,,,11.67,3.96,1.99,,,10.09,53.98,,1.94,31.52,1.64,3.14,129.89,11.69,14.65,,8.18,,4.83,31.11,,,9,2653681184.0,Investment Banks/Brokers,Finance
BGNE,0.71,60.06,,,,18,24.3,2.4,27.56,85.3,64.43,,14.5,60.16,4.37,,1.34,2.38,201.99,1.98,305.21,253.2,45.53,,0.32,,,,,,,317.42,,3.82,6.77,,0.59,,,,,,,30.81,483.67,84.98,,,,,,,6.35,,,,6.85,,,,,,,,86.69,14.32,,,,,6.45,1.75,,,,,,,,,,,,,22038513172.07468,Pharmaceuticals: Major,Health Technology
BHC,,80.73,,,,,,,,3.6,85.99,,,85.71,0.06,,0.14,0.03,8.03,1.19,197.79,81.84,77.79,9.44,,,,,22.81,10.35,26.37,12.69,6.38,2.42,2.61,4.38,,9.9,30.9,,1.93,23.49,,5.11,9.14,70.8,1.22,,,,,18.65,,,,,0.32,,,,,3.24,,0.37,,,2.34,14.16,,0.59,,0.82,,45.61,4.72,,,10.55,,,,,,2,3104128054.0,Pharmaceuticals: Major,Health Technology
BHP,,50.53,,,3.8,,,,,4,52.9,10.1,,52.12,3.33,,0.88,0.61,53.79,1.7,132.74,156.36,32.97,0.88,0.48,,0.78,5.43,7.9,6.13,12.17,6.38,5.31,2.83,2.59,12.66,0.42,21.29,8.7,5.43,11.8,17.49,,,58.45,72.85,10.52,,,14.23,,41.25,3.13,17.25,13.74,2.02,2.45,,0.8,0.61,,11.51,1.41,0.9,,,6.6,22.59,2.03,0.65,3.26,1.29,7.84,25.68,21.52,18.63,,15.91,,3.13,15.5,,,9,149060748001.38754,Steel,Non-Energy Minerals
BHVN,140.33,59.67,,124.2,,,,,,,81.8,,,66.66,,,2.8,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.72,,,,,,,,,,,,15.66,11.95,,,,,10.25,3.27,,,,,,,,,,,,,1304856209.0,Pharmaceuticals: Major,Health Technology
BIDU,,53.65,,5.3,,,,6.1,32.27,3.8,64.65,,,58.55,1.78,,1.86,1.82,86.22,2.32,7.88,207.57,29.96,2.99,0.33,,,,6.21,6.21,4.93,7.24,5.4,1.06,1.27,16.1,0.61,25.77,15.91,,7.55,,16.03,4.9,132.39,51.49,7.36,,,14.96,,17.12,0.87,11.36,11.4,7.13,1.63,,,,,6.33,0.73,0.42,,8.95,6.33,11.51,,0.5,1.05,2.32,4.9,72.61,8.3,8.24,,8.65,,4.54,11.13,,,10,48169995936.37334,Internet Software/Services,Technology Services
BIIB,,43.7,1.7,13.3,,,,,,,49.11,,,45.81,3.3,,0.61,0.29,199.36,2.29,366.1,62.64,79.34,3.1,0.42,,,,21.39,15.71,23.02,12.16,9.08,3.6,3.49,4.68,0.59,15.17,5.05,,11.64,,7.48,,232.0,75.54,7.39,,,11.98,,20.31,1.82,25.11,12.79,,3,,,,,19.77,3.39,0.7,,,16.26,65.8,,0.65,20.2,1.48,4.34,27.57,6.83,7.74,,8.04,,,9.41,,,10,36899536231.0,Biotechnology,Health Technology
BILI,4.1,58.76,,14,,,5,18.2,,12.9,69.54,,13.6,62.98,0.75,,0.81,2.76,15.9,1.02,4.54,94.8,22.82,,0.37,,,,,,16.27,,20.28,1.29,1.62,,0.43,9.95,5.01,,27.8,,,13.97,20.09,27.35,,,,,,,3.52,,,,1.99,,,,,20.05,,,,,20.05,,,3.37,6.44,1.01,,,,,,,,17.06,,,,,5694428123.33465,Packaged Software,Technology Services
BILL,,56.8,,13.1,,,,,,61.7,65.32,,,59.2,0.95,,0.39,1.63,54.26,1.55,,11.84,7.75,10.17,0.24,,,,,53.92,20.08,27.04,90.54,3.59,4.01,,0.45,19.99,4.45,,35.51,,,15.06,165.44,81.82,,,,,,,1.4,,35.23,,4.52,,,,,22.6,2.49,,,4.56,20.91,113.75,,,3.97,1.55,,,,,,,,10.41,,,,,11665850671.0,Packaged Software,Technology Services
BIO,,52.17,1.5,,,,3.5,,6.18,2.7,45.15,,,50.15,2.98,,3.32,1.16,330.01,6.28,242.62,39.33,66.33,,0.21,,,,,,50.49,23.98,17.72,3.32,3.5,,0.7,6.92,1.93,,29.95,22.99,,1.95,401.26,53.97,6.74,,,,,12.97,1.37,,30.47,,3.7,,,,,53.47,1.44,0.97,,63.46,27.4,,,1.13,1.54,4.63,,,,,,2.63,,3.36,16.62,,,8,10954690016.000002,Medical Specialties,Health Technology
BIP,,64.35,,5.4,6.5,21.7,9.6,15,3.37,26.8,70.97,5.79,7.1,66.79,0.46,,0.24,0.05,33.79,0.81,12.03,106.85,78.92,6.33,8.52,,54.34,4.73,13.56,7.97,107.08,,,5.39,3.2,7.37,0.06,3.02,3.78,4.79,35.46,24.67,75.34,,41.91,25.43,1.69,,,1.22,,23.46,2.65,,1147.5,51.92,0.79,,68.96,0.79,,26.3,,0.38,,,3.48,16.42,52.8,1.06,,0.76,0.25,9.97,5.43,3.93,,3.88,,,83.09,,,10,21344390856.0,Alternative Power Generation,Utilities
BIPC,5.09,66.02,,50.1,18.2,26.9,,,39.11,,74.21,3.74,13.31,68.74,0.72,,0.1,0.04,42.45,0.59,,253.29,97.09,3,88.51,,0.17,3.76,5.98,4.12,12.99,,,,5.6,16.72,0.01,43.26,25.13,3.82,,,,,55.17,64.92,2.34,,,36.96,,62.81,37.35,4.64,4.49,14.97,1.72,,,,,3.98,,,,,2.61,2.96,,,,0.59,5.72,25.19,19.8,,,7.25,,,,,,5,4182775059.205295,Gas Distributors,Utilities
