Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DDOG,22.94,46.29,33.06,,25,,58.9,81.7,83.3,,44.6,29.87,,18.3,39.55,15.76,,1.8,3.3,143.63,2.13,,68.28,68.54,3.67,0.37,,,,217.47,175.28,62.98,87.62,78.45,14.14,18.26,0.46,0.57,29,1.51,,70.27,,22.55,23,143.74,81.23,13.01,,,7.58,,2.86,18.53,271,76.4,,21.21,,,,,73.72,1,8.53,,40.69,27.25,65.6,245.39,,7.99,21.44,2.13,4.65,68.56,7.46,8.68,,3.59,,,,,,1,30728700213.0,Packaged Software,Technology Services
DDS,10.02,59.19,13.46,9.6,16.9,14.5,140.4,,75,,28.7,69.93,0.51,3.61,61.26,6.84,,0.9,1.99,450.71,2.38,128.95,87.86,3.2,0.56,0.28,,0.03,0.23,7.73,6.32,9.45,13.75,9.79,1.02,0.94,12.94,0.48,9.98,9.33,0.23,16.25,28.35,,,354.95,40.96,19.31,,,9.4,,11.72,3.65,11.6,11.61,0.24,1.06,,,,,10.94,1.27,1.37,2.6,,9.28,9.27,10.27,0.46,0.77,3.65,1.02,16.5,50.27,29.39,33.86,,36.28,,0.39,21.28,,,9,5229484166.0,Department Stores,Retail Trade
DE,16.02,45.96,11.48,4.1,12,17.7,16,10.4,,12.74,10,35.37,2.95,23.68,40.76,2.85,,0.22,0.13,418.18,2.03,95.29,35.05,53.77,4.46,2.87,,0.23,1.44,13.71,11.73,38.87,25.71,22.27,4.33,3.41,7.29,0.21,8.77,3.9,1.55,21.39,23.21,,,372.73,38.59,3.41,,,14.05,,22.62,4.98,16.34,16.34,0.73,2.3,,0.54,2.23,,25.72,1.12,2.18,1.47,,,12.41,20.62,0.65,1.68,6.54,1.84,6.75,77,18.93,31.57,,10.14,,0.05,25.51,,,10,118687902160.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
DECK,67.3,60.35,20.29,2.8,16.8,,27.4,29.4,22.2,107.95,22.5,49.82,,15.07,56.38,19.7,,1.4,4.74,204.54,3.08,119.54,92.89,30.67,0.22,0.12,,,,26.35,24.91,34.9,24.16,23.01,5.44,6.42,3.8,0.65,18.39,2.76,,32.31,21.38,14.49,12.13,113.11,57.11,391.96,,,18.8,,22.98,13.98,35.97,35.97,1.41,6.77,,,,,37.01,1.81,4.76,3,619.82,20.37,33.96,38.44,1.44,3.87,14.17,2.2,27.3,126.17,47.89,42.48,,75.96,,1.46,88.55,,,10,13665184813.0,Apparel/Footwear,Consumer Non-Durables
DEI,31.5,45.82,11.69,1.6,,,2.7,,18.3,24.81,5.8,42.85,3.28,47.33,43.69,0.37,,2.8,0.1,18.75,4.04,,87.01,44.55,9.28,2.64,,,4.06,52.5,16.21,42.71,27.48,10.93,6.67,9.65,1.9,0.22,22.59,7.2,4.06,36.63,1.19,,,15.21,64.84,0.84,,,,,18.95,1.5,,,,3.15,,,,8.17,13.88,1.23,,0.45,,,7.34,23.33,,0.89,1.5,4.04,,1278.64,1.95,,,2.12,,,27.99,,,9,2250959381.0,Real Estate Investment Trusts,Finance
DELL,60.99,42.01,3.46,2.1,,,,,,,2.1,45.34,1.48,,42.11,1.74,,0.11,0.21,116.53,0.77,24.32,106.64,39.01,2.83,,,0.23,1.48,17.76,11.36,35.62,12.06,8.9,0.98,1.07,5.63,,3.01,3.46,1.54,12.5,4.37,14.6,7.87,58.91,22.08,3.74,,,4.36,,5.77,,20.4,15.52,31.04,0.89,,,,,29.73,1.98,,,,,15.34,48.94,,1.68,,0.63,5,87.87,17.32,,,7.72,,9.71,130.93,,,5,50402428016.0,Computer Processing Hardware,Electronic Technology
DEO,,55.04,,1.7,6.8,5.9,8.3,6.8,,14.66,9.9,54,3.87,,55.82,2.65,,0.14,0.06,126.12,1.53,441.06,207.12,58.85,3.11,2.2,,0.56,3.29,14.17,13.19,36.41,12.59,11.2,3.61,4.61,7.06,0.22,12.8,3.7,3.29,17.94,10.98,3.23,3.69,181.63,60.18,5.29,,,19.1,,29.61,7.09,18.25,17.59,2.51,3.53,,1.52,2.36,,27.56,0.69,,0.67,,,17.47,,2.54,1.64,,0.55,8.46,45.96,18.46,39.07,,12.04,,4.53,18.66,,,10,88071847728.48419,Beverages: Alcoholic,Consumer Non-Durables
DFH,,23.12,,,93.7,,60.1,52.3,50,21.49,41.6,10.64,,30.59,16.05,2.92,,0.12,0.14,22.93,1.52,193.93,17.25,2.82,3.47,1.17,,,,8.87,8.52,,,,0.89,0.9,11.27,0.38,,,,6.97,,3.24,5.6,32.75,19.59,,,,7.65,,10.14,1.92,7.59,7.1,,0.59,,,,,,0.7,0.91,,,7.35,,,,,2.63,0.27,11.02,24.48,26.24,27.4,,14.65,,,,,,6,2237392005.0000005,Homebuilding,Consumer Durables
DFIN,,55.98,,4.4,22.9,,37.3,47.7,,,,65.08,,3.39,60.02,5.13,,0.16,0.24,60.72,1.15,,43.56,84.7,0.66,0.32,,,,13.61,8.94,16,,,,2.39,7.35,0.53,14.95,6.84,,14.94,20.63,16.92,2.88,46.03,61.45,8.77,,,12.06,,17.83,3.95,19.09,18.77,2.13,2.33,,,,,15.55,1.32,,,,,9.87,17.46,1.23,1.45,,1.15,11.4,229.27,21.61,23.22,,16.87,,6.84,24.58,,,9,1516379982.0,Packaged Software,Technology Services
DG,,46.05,,3,3.6,17.9,,,,,9.2,50.25,6.65,,46.65,2.09,,0.08,0.03,75.63,1.15,91.42,48.09,,5.97,2.39,,0.39,3.1,16.86,11.46,20.45,16.92,11.13,0.8,0.84,5.93,0.23,4.1,9.91,3.1,12.74,11.7,,4.53,182.47,29.61,7,,,3.33,,4.98,2.26,12.46,12.46,1.12,0.42,,0.63,0.87,,10.09,0.41,2.26,0.34,,,5.29,8.38,,0.67,9.2,0.15,4.29,10,8.24,19.19,,6.03,,2.78,9.05,,,10,25389041756.0,Discount Stores,Retail Trade
DGII,24.32,39.14,19.85,,4.9,,27.6,22.6,9.6,9.02,7.5,27.19,,44.05,33.43,4.06,,0.31,0.2,29.31,1.73,131.71,42.19,56.85,1.91,0.24,,,,32.03,17.05,15.16,,8.13,2.89,2.89,3.12,0.71,19.07,7.48,,14.91,24.44,,3.22,29.17,58.93,3.12,,,5.31,,11.34,1.84,48.04,14.73,0.64,2.56,,0.47,0.65,,13.36,1,,1.5,,,13.01,20.12,0.59,1,,1.13,2.73,37.59,5.15,4.05,,6.11,,5.57,62.35,,,10,1124044895.0,Telecommunications Equipment,Electronic Technology
DGX,18.71,39.74,5.5,5.7,3.7,7.6,,,,,5.7,38.23,2.39,18.92,37.53,2.8,,0.37,0.11,150.96,1.25,10.48,21.5,49.8,3.92,1.02,,0.42,1.94,17.64,13.01,22.64,14.73,10.7,2.21,2.43,5.67,0.42,10.72,6.07,1.97,15.47,10.07,7.09,6.43,144.42,32.73,6.26,,,8.82,,13.13,2.49,20.29,17.08,1.74,1.78,,,,,16.54,1.05,,1.03,,,12.12,20.59,,0.84,,1.17,5.89,43.87,10.66,12.9,,7.62,,,17.12,,,10,14166301913.999998,Services to the Health Industry,Health Services
DH,,41.76,5.67,,,,,,10.8,8.62,18.2,40.78,,,38.89,,,2.06,1.19,4.12,2.49,,44.84,69.51,,0.51,,,,,,11.67,14.42,13.33,1.78,2.41,,0.43,20.61,11.08,,13.97,,,,10.5,79.46,,,,,,,0.94,,2.24,,1.85,,,,,9.11,0.39,,,,,8.77,,,,,2.49,,,,,,,,2.31,,,,,1342168701.9999998,Packaged Software,Technology Services
DHI,11.65,27.52,,3.1,23.2,14.5,7.1,7.9,103,3.61,13.5,28.76,1.79,19.99,25.96,6.38,,2.22,0.76,137.64,17.06,325.84,17.81,,0.99,0.24,,0.08,0.92,7.89,7.77,23.13,7.54,7.43,1.24,1.27,12.67,0.7,5.5,4.58,1.14,9.82,23.46,7.94,4.57,128.79,25.91,,,,12.93,,16.13,1.76,9.58,9.58,0.34,1.26,,0.31,0.71,,22.16,1.07,0.87,1.12,,1.86,20.53,25.73,0.38,1.09,1.77,4.83,13.86,21.87,18.43,19.88,,15.77,,5.11,15.75,,,10,38014386480.0,Homebuilding,Consumer Durables
DHR,2.56,42.79,,,12.1,13.4,3.5,6.3,1.1,11.1,1.2,51.6,0.81,,45.41,4.68,,0.36,0.15,229.81,1.37,103,64.93,56.29,2.44,0.34,,0.18,0.47,37.14,25.17,36.3,27.2,21.95,7.2,7.61,2.69,0.64,20.97,3,0.47,27.6,12.94,7.5,4.28,228.65,59.37,16.07,,,16.39,,20.44,3.24,43.86,39.14,2.56,7.22,,1.75,2.27,,34.23,1.01,,1.29,,,27.07,36.43,4.16,1.57,,1.01,4.69,79.69,6.48,7.47,,5.84,,5.12,36.36,,,10,188464376541.0,Medical Specialties,Health Technology
DHT,,43.94,,1.9,,,,,,95.66,,52.19,40.12,,47.25,2.78,,0.98,0.18,9.64,2.41,35.13,9.02,42.64,1.32,0.4,,0.97,10.4,9.39,5.96,9.73,9.4,5.97,3.84,3.15,10.65,0.7,32.36,12.14,9.09,6.85,10.97,22.13,,8.38,36.24,5.85,,,27.72,,33.26,1.51,9.64,9.64,1.1,2.7,,,,,8.3,1.15,0.8,1.29,,,5.7,8.63,,0.78,1.51,1.97,10.9,14.16,13.83,15.69,,13.92,,10.23,15.55,,,8,1463880156.9999998,Marine Shipping,Transportation
DINO,,24.92,,,16.9,8.7,,,133.6,38.9,34.6,25.98,5.51,,22.85,3.04,,0.41,0.4,35.13,1.81,41.59,30.53,20.81,2.26,0.32,,0.68,5.65,15.49,6.2,8.05,10.85,5.53,0.26,0.29,6.46,0.57,3.56,16.04,5.65,12.16,26.06,,,49.38,11.28,2.39,,,1.1,,1.41,0.69,21.69,12.24,,0.23,,,,,6.37,0.71,0.8,0.56,,,4.58,6.53,,0.28,1.16,0.9,1.85,6.14,3.73,3.3,,2.97,,25.6,7.74,,,8,10910561780.0,Oil Refining/Marketing,Energy Minerals
DIOD,,53.82,1.07,,20.3,,25.5,33.9,9.6,27.74,15,57.61,,,55.12,5.5,,0.91,5.52,61.31,3.58,179.41,66.05,108.36,0.27,0.03,,,,33.09,12.26,,8.57,6.44,1.99,2.06,3.02,0.76,,,,29.75,14.18,,,56.41,33.79,25.3,,,4.72,,4.54,1.57,46.45,45.55,2.7,2.21,,1.46,,,,1.09,1.89,1.31,,4.15,37.53,,4.66,0.97,1.76,2.21,2.58,6.23,4.07,3.48,,2.84,,1.83,20.78,,,9,3542799268.0000005,Semiconductors,Electronic Technology
DIS,30.12,48.51,22.49,0.2,4.6,,17.2,29.5,62.6,124.97,10.6,36.03,0.85,15.1,40.91,2.26,,0.17,0.12,110.82,0.73,12.28,93.03,47.64,3.33,0.48,,0.15,0.85,25.85,17.04,29.12,17.32,12.84,2.6,2.73,3.87,0.51,9.37,4.26,0.9,20.47,11.28,11.71,4.78,108.97,35.75,5.76,,,5.44,,13.04,1.99,40.89,22.02,7.34,2.23,,1.91,2.05,,23.62,1.02,3.43,0.73,,,14.53,51.98,2.36,1.7,12.05,0.67,2.5,26.94,5.83,4.97,,4.92,,1.3,24.14,,,9,156380769842.0,Movies/Entertainment,Consumer Services
DK,,47.9,1.43,4.6,,,,,,108.93,37.2,60.96,5.42,,50.58,2.14,,0.42,0.36,18.45,1.04,27.03,48.14,21.33,10.09,4.12,,,5.42,,11.23,,264.61,8.01,0.24,0.23,,0.1,,,5.49,61.35,,,,20.34,1.72,,,,,,,1.67,,,,0.08,,,,,,0.91,,0.41,,,6.27,,,0.48,,0.67,,,,,,,,19.04,131.79,,,7,1928981221.0,Oil Refining/Marketing,Energy Minerals
DKL,,65.04,,,,4.8,5.2,,,10.59,11.7,79.28,13.69,0.15,71.99,1.62,,0.11,,42.07,1.24,1.47,14.58,30.26,4.98,,,1.5,10.23,14.46,10.64,27.66,13.39,8.15,3.55,4.14,6.92,,14.95,6.8,10.45,18.9,12.32,,,43.77,27.32,1.53,,,13.15,,23.5,,14.92,14.85,5.5,1.94,,,,,12.82,0.96,,1.31,,,7.03,10.6,,1.64,,1.17,7.54,28.21,17.14,,,13.86,,5.44,12.02,,,10,1808826221.0,Oil & Gas Pipelines,Industrial Services
DKNG,20.23,37.45,6.62,,,,20.3,47.1,31.8,3.35,57.9,29.16,,15.95,32.96,2.04,,0.53,0.65,36.29,1,,4.4,25.59,,1.25,,,,,,386.83,58.87,20.07,2.91,4.04,,0.25,1.04,0.27,,73.02,,,27.39,44.36,38.5,,,,,,,16.42,,154.43,,3.91,,,,,383.2,0.82,,,,,109.96,,,,,1,,,,,,,,0.45,,,,,14401777983.0,Movies/Entertainment,Consumer Services
DKS,44.92,65.96,2.16,1.8,5.7,47.4,20.7,28.3,,52.34,13.5,76,7.42,,69.75,4.39,,0.45,0.33,226.91,1.72,137.4,63.65,4.35,2.26,1.47,,0.3,1.93,13.79,10.92,30.99,13.46,10.79,1.55,1.61,7.25,0.29,5.21,3.78,1.93,15.34,24.07,7,3.65,164.27,35.74,26.76,,,8.65,,10.87,5.96,16.24,15.92,0.62,1.42,,0.51,0.86,,26.98,1.38,2.16,1.83,,,13.04,18.6,0.64,1.64,6.61,0.56,11.93,30.81,23.26,42.47,,18.68,,2.09,29.09,,,10,9600853826.0,Specialty Stores,Retail Trade
DLO,,55.83,43.04,0.5,117.1,,78.5,47.1,46.5,95.88,82,39.93,,39.36,49.97,4.61,,0.95,163.61,11.68,1.54,,514.17,189.11,0.03,0.01,,,,20.6,18.16,17.12,12.9,11.94,2.79,3.49,4.85,0.39,20.36,4.46,,20.1,,37.67,22.6,27.21,38.48,,,,16.35,,18.98,7.3,29.2,53.33,,4.69,,,,,22.91,0.43,4.48,,,8.85,19.99,25.27,,,8.4,1.54,10.62,609.54,26.93,26.36,,124.13,,3.15,,,,5,6012145584.0,Packaged Software,Technology Services
DLR,43.47,39.42,21.17,,,2.9,8.5,11.7,,1,6,30.89,3.33,31.31,33.46,1.76,,0.5,0.12,177.0,0.79,,300.36,62.91,6.81,0.86,,7.07,2.75,81.31,28.84,39.73,126.39,25.24,11.91,14.15,1.23,0.47,35.61,3.33,2.75,148.86,2.37,17.78,7.71,132.12,54.39,1.64,,,8.04,,13.8,2.86,151.28,256.52,320.65,10.5,,22.24,2.56,30.98,29.54,1.34,8.74,1.33,,,29.54,,,1.81,6.7,0.79,1.01,75.05,2.44,2.25,,1.52,,,74.68,,,10,38973821030.0,Real Estate Investment Trusts,Finance
DLTR,,66.67,,2.3,2.4,,,1.4,,,9.1,79.84,,,72.1,2.29,,0.11,0.07,76.47,1.03,89.11,38.56,,365.04,1.38,,,,,898.52,30.42,14.62,9.24,0.81,0.83,,0.33,2.73,5.19,,12.6,23.92,6.2,2.96,159.81,31.06,1.26,,,,,0.43,2.15,,13.25,,0.54,,,,,19.46,0.48,1.46,0.51,,,5.45,,,1.14,3.6,0.17,,,,,,0.68,,1.29,23.24,,,8,24717620250.0,Discount Stores,Retail Trade
DMLP,8.09,56.23,14.46,,24.4,34.7,54.6,67.2,47,143.41,46.1,75.81,20.8,10.68,61.4,139.03,,9.34,51.01,34.68,14.21,,41.54,34.17,0.01,,,1.2,10.03,13.24,13.24,10.95,,,,8.84,7.55,0.98,80.72,8.47,10.03,,28.04,,,34.17,73.5,,,,66.76,,66.76,4.14,12.43,12.43,0.65,8,,,,,9.99,1.01,1.51,0.94,33.03,20.77,9.99,,0.5,0.81,4.14,14.21,50.1,66.28,51.32,51.55,,63.76,,10.48,18.65,,,10,1112288841.0,Investment Trusts/Mutual Funds,Miscellaneous
DNA,,52.43,2.1,67.7,313.1,,,,,,363.4,49.91,,,51.22,,,5.39,1.38,10.22,5.79,1.49,150.79,49.09,,0.56,,,,,,,,,7.7,1.81,,0.54,,,,,,26.3,,35.55,80.87,,,,,,,0.68,,,,2.34,,,,,,0.29,,,,,,,,,0.76,5.79,,,,,,,,12.72,,,,,4050786110.999999,Medical/Nursing Services,Health Services
DNB,7.71,49.7,11.39,,,,2.1,2.1,37.7,17.11,4.3,49.3,1.61,39.67,48,0.74,,0.29,0.08,12.35,0.7,,41.91,33.4,4.87,1.11,,0.2,1.61,48.92,11.72,39.13,10.23,9.61,3.54,3.76,2.04,0.37,9.6,4.19,1.61,11.17,24.03,6.87,4.57,12.35,63.75,0.76,,,,,8.28,1.64,,12.11,0.53,2.26,,,,,23.28,1,,,,,11.7,35.5,0.48,,,0.7,,128.03,2.27,,,0.97,,1.97,,,,2,4524028333.999999,Packaged Software,Technology Services
DNLI,13.28,30.74,,,,,,,,669.08,,24.14,,9.53,26.93,,,9.61,,,9.98,,,,,,,,,,,,,,52.42,6.5,,,,,,,,,,,,,,,,,,2.27,,,,8.5,,,,,,12.63,,,4.28,4.09,,,,,2.27,9.98,,,,,,,,,,,,1,3236290801.0,Biotechnology,Health Technology
DNN,30.68,35.03,22.99,,29.1,,,,,,,28.47,,9.52,30.58,13.74,,5.88,272.65,2.08,6.28,267.04,494.29,233.32,,,,,,,,,,,110.53,524,,0.87,,,,,,,94.15,0.52,,,,,,,,4.52,,,,753.95,,,,,,4,,,104,69.33,,,,13,4.52,6.09,,,,,,,,,,,,3,1379195183.4841628,Other Metals/Minerals,Non-Energy Minerals
DNOW,30.88,29.96,17.93,1.1,16.2,,,,,72.59,13,18.05,,11.99,22.24,3.29,,0.63,5.93,12.95,2.54,78.88,59.36,61.88,0.29,0.04,,,,9.62,7.66,4.26,,,,0.49,10.4,0.7,11.58,19.92,,16.33,,,1.77,13.7,22.57,,,,8.7,,5.13,1.23,6.93,15.85,,0.59,,,,,5.06,0.95,1.06,1.02,,2.35,4.91,3.98,,0.63,1.58,1.66,13.4,22.49,10.97,19.53,,22.56,,0.98,,,,5,1230470062.0000002,Wholesale Distributors,Distribution Services
DNUT,,36.45,0.64,,17.7,,14.4,,,3.57,12.6,53.34,1.42,3.48,39.43,0.95,,0.05,0.02,9.73,0.35,31.01,124.42,11.61,5.96,1.11,,0.7,1.42,36.25,13.69,,,,,1.75,2.76,0.39,,,1.42,31.49,,25.27,5.61,14.27,75.26,,,,1.64,,,1.4,57.24,48.65,4.31,0.98,,,,,,0.68,,,,,82.45,,3.19,,,0.28,0.88,8.49,3.08,2.43,,,,,,,,,2208465979.0,Food Distributors,Distribution Services
DOC,11.09,35.97,,,,,2.7,16.1,7,29.97,8.8,34.53,4.56,15.59,34.41,0.98,,0.11,0.02,20.16,0.6,,100.14,8.84,5.66,1.04,,3.02,5.99,39.31,15,23.13,54.53,13.75,7.98,9.25,2.54,0.43,40.01,7.22,5.99,96,9.01,,9.51,21.39,59.83,1.74,,,12.16,,17.95,1.65,42.89,50.65,,5.01,,,,12.63,12.74,0.94,2.03,0.63,,,12.74,,,0.93,1.84,0.6,1.68,168.67,3.59,3.97,,2.38,,,23.44,,,9,3133290786.0,Real Estate Investment Trusts,Finance
DOCN,,36.15,,5,,,53.3,143.6,,5.35,33.5,26.44,,11.84,31.84,1.82,,2.5,0.27,34.26,3.14,,10.96,31.13,7.29,,,,,47.35,19.41,43.79,19.34,12.3,4.91,5.72,2.11,,13.07,3.13,,18.56,,10.07,12.87,43.36,60.18,7.55,,,10.86,,9.18,,40.31,18.32,0.45,4.33,,,,,32.77,0.79,,,,,11.18,61.02,0.86,,,3.14,5.53,19.14,7.06,,,6.24,,1.83,,,,1,2160777385.0,Packaged Software,Technology Services
DOCS,88.79,64.93,24.45,,134.4,,40.4,54.2,25.4,58.37,25.8,69.82,,91.84,67.73,40.15,,6.09,59.71,53.56,7.24,,13.02,76.53,0.06,0.01,,,,45.44,43.25,42.21,,38.56,15.68,17.75,2.2,0.86,42.06,2.17,,42.58,,13.41,11.09,45.53,89.94,,,,33.69,,39.06,10.4,61.56,57.65,0.73,20.94,,,,,49.85,1.18,5.43,,15.44,12.48,48.39,66.79,2.26,,11.52,7.24,16.43,474.43,21.69,19.29,,54.5,,1.7,,,,6,4131794326.999999,Packaged Software,Technology Services
DOCU,34.5,54.86,30.34,,48.2,,,,54.3,29.99,19.1,40.21,,52.55,50.24,6.55,,0.59,7.21,90.35,0.83,,9.32,43.01,0.41,0.07,,,,81.63,55.04,19.52,27.82,24.02,5.5,5.96,1.23,0.53,30.53,4.87,,24.16,,10.33,7.08,63.45,79.08,62.68,,,34.73,,6.15,9.17,18.63,26.19,,6.52,,,,,21.38,1.42,3.83,,,,19.36,435.74,,2.37,12.58,0.83,30.18,56.66,13.13,70.42,,25.3,,6.91,,,,1,8930863338.999998,Packaged Software,Technology Services
DOLE,20.53,22.66,,,31.8,,53.5,28.8,21.2,6.03,22.9,9.2,2.38,22.89,15.56,2.65,,0.17,0.2,13.54,1.24,18.1,29.74,29.77,3.23,0.94,,0.25,2.38,8.11,6.11,15.06,8.29,5.87,0.28,0.3,12.33,0.31,1.96,12.77,2.38,9.52,,9.25,1.03,12.17,8.49,3.3,,,2.23,,2.87,0.93,6.91,10.63,0.36,0.15,,,,,7.84,1.11,0.99,,,,5.19,5.58,0.44,,2.09,1,4.14,19.07,10.69,14.28,,4.98,,17.48,,,,5,1136892285.9999998,Food Distributors,Distribution Services
DOOO,,47.85,,4.7,,87.1,26.6,31.9,21.5,28,25.3,40.79,3.04,,46.57,2.31,,0.1,0.08,50.15,1.37,117.44,67.36,20.2,3.69,5.74,,0.2,1.21,19.19,9.36,15.93,10.49,6.6,0.97,0.87,5.21,0.08,5.83,10.31,1.18,14.41,25.62,,,61.8,21.64,3.07,,,2.2,,6.58,9.93,26.52,16.49,0.56,0.62,,0.48,0.29,,10.98,0.81,,0.7,,,5.35,12.95,0.91,0.93,,0.57,2.93,15.1,9.68,30.05,,8.14,,6.8,14.41,,,10,6041098855.314668,Trucks/Construction/Farm Machinery,Producer Manufacturing
DORM,64.63,45.07,23.09,0.9,12,,18.2,11.2,7.4,5.54,21.9,40.82,,54.34,40.71,4.38,,0.08,0.07,128.43,2.34,194.23,51.32,96.17,1.92,0.51,,,,15.89,13.83,25.64,13.13,11.77,2.16,2.3,6.29,0.52,8.99,4.52,,17.06,22.1,20.67,4.41,106.84,39.54,6.76,,,9.43,,14.39,3.17,21.48,19.73,1.81,2.05,,1.58,1.96,,22.59,1.2,2.6,0.84,,21.02,18.29,21.2,1.01,1.64,7.73,1.16,8.13,27.66,16.22,15.73,,11.73,,5.54,30.65,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOW,,31.86,,1.9,16.6,,,4.4,,,6.6,39.95,7.07,,34.23,1.89,,0.27,0.16,39.55,1.66,60.36,45.15,43.53,3.88,0.98,,1.31,7.07,23.97,9.45,63.17,12.04,6.57,0.96,1.01,4.17,0.31,1.6,2.5,7.07,13.98,24.81,19.71,1.43,48.75,10.76,2.36,,,2.46,,4.33,1.51,26.37,18.48,3.85,0.66,,,,,40.78,0.81,1.71,,,,7.47,71.84,1.56,0.57,3.56,1.04,1.82,7.04,3.77,5.71,,4.54,,5.03,,,,7,37853535762.0,Chemicals: Specialty,Process Industries
DPZ,14.13,38.72,10.09,3.7,,15.8,9.5,5.8,2.6,9.64,6.8,31.86,3.14,,33.58,2.93,,0.37,0.04,434.93,1.71,9.43,13.54,21.64,5.26,,,0.35,1.39,21.62,19.73,39.12,20.69,18.89,3.87,4.18,4.63,,10.69,3.32,1.39,24.66,14.3,9.53,6.27,428.51,39.05,4.41,,,12.26,,18.49,,26.73,26.73,2.1,3.28,,0.86,0.98,,30.62,1.01,,0.96,,,24.81,28.48,2.39,13.5,,1.57,32.99,121.3,74.79,,,56.18,,3.51,38.76,,,10,13634675294.000002,Restaurants,Consumer Services
DQ,,51.52,2.96,3.4,90.3,,53.8,179.5,67.5,16.91,50.6,68.84,,32.05,56.46,1.57,,3.68,,20.24,4.61,47.53,19.48,23.55,,,,,,6.11,6.11,1.35,1.3,1.22,0.8,,16.37,0.67,,,,54.23,59.41,,,12.07,,,,,,,,0.29,,9.93,0.1,1,,,,,,1.68,0.36,0.86,,2.42,,,,0.13,0.3,4.28,,,,,,,,,4.66,,,10,2436091878.0,Chemicals: Specialty,Process Industries
DRH,,44.6,2.79,0.1,,,,,,,50.5,32.77,3.57,10.71,39.34,0.95,,0.24,0.06,8.92,0.92,,118.06,52.92,4.81,0.74,,0.43,3.57,21.73,11.99,24.11,16.55,10.43,2.67,2.71,4.6,0.52,11.24,6.76,3.57,19.18,,13.89,3.27,9.89,54.53,1.98,,,6.3,,12.06,1.12,31.86,31.97,,1.71,,,,10.81,15.06,0.9,1.26,0.7,,,9.39,73.13,,1.99,1.12,0.92,2.17,4.89,4.75,4.27,,4.36,,6.5,59.47,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,6.99,66.36,4.96,3.1,,50.1,25.2,21.2,5.2,21.61,20,71.57,6.5,15.03,68.94,2.37,,0.09,0.03,186.51,0.37,12.15,16.35,2.35,3.46,3.06,,0.6,2.9,20.83,15.3,27.02,19.36,14.29,2.32,2.42,4.8,0.17,8.97,4.74,3,19.65,,10.41,6.27,176.63,21.4,8.68,,,9.01,,11.63,10.58,21.36,20.75,0.78,1.93,,0.81,1,,21.53,1.06,,1.16,,,13.41,19.55,,2.1,,0.23,9.01,17.4,14.54,48.85,,9.59,,2.78,31.94,,,9,18138252624.0,Restaurants,Consumer Services
DRS,76.21,43.65,24.36,,,,,8,4.9,11.15,,35.78,,35.55,39.9,4.09,,0.23,0.43,32.38,2.11,52.77,44.4,22.27,1.26,0.19,,,,32.13,24.19,32.73,,,1.44,2.77,3.11,0.64,8.46,3.14,,30.58,,17.87,8.86,0.0,22.37,10.69,,,6.23,,8.75,3.46,43.76,37.22,6.2,2.73,,,,,31.49,,3.59,,,18.09,24.77,31.01,7.41,,7.8,1.7,5.18,67.09,9.52,8.39,,6.88,,1.05,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
