Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ACM,7.97,45.96,4.6,,,0.1,22.9,46.8,7.7,62.37,0.91,,51.19,2.14,0.19,0.44,86.59,1.06,,54.74,60.22,4.7,1.23,,0.15,0.91,33.6,23.35,19.51,12.57,10.95,1.72,0.87,2.98,0.19,4.48,5.84,1.01,17.12,7.07,14.85,8.1,94.56,6.56,4.98,,,,5.49,5.35,,22.82,8.15,0.77,,,,,16.99,,1.8,,,14.52,61.44,,1.7,,1.06,,45.39,7.23,,,9.55,,4.53,137.44,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ADBE,0.86,43.18,1.7,9.4,,17.7,14.1,11.4,16.8,46.64,,,44.32,12.36,0.72,1.67,525.31,1.05,,48.61,35.22,0.57,0.26,,,,30.98,27.37,31.39,20.66,19.13,9.5,9.97,3.23,0.54,31.17,2.71,,29.2,22.71,13.36,11.45,587.27,88.08,64.55,,24.08,,34.97,15.39,47.2,30.33,1.42,12.09,,1.07,1.19,,37.11,14.69,0.95,,,35.5,51.53,1.68,2.48,144.71,1.05,16.89,262.83,31.21,31.26,,21.53,,2.47,73.26,,,10,241068062221.0,Packaged Software,Technology Services
ADC,,57.37,,5.9,6.7,5.7,1.7,14.6,5.9,57.67,6.63,,56.79,1.48,0.05,,61.27,0.81,,533.39,51.33,5.22,0.49,,1.65,4.84,33.3,18.3,22,28.98,17.58,15.35,15.73,3,0.66,71.49,6.5,4.91,33.87,12.56,,7.66,74.86,87.76,3.11,,30.91,,48.58,1.23,36.04,34.46,5.56,10.76,,2.99,1.18,15.26,15,1.51,0.86,,,15,,5.24,0.91,1.48,0.81,2.31,,3.58,3.41,,3.6,,,27.98,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADEA,4.61,43.55,,,,,,,,27.86,0.33,4.21,36.78,1.7,0.96,0.16,10.94,2.23,,,36.57,2.76,1.59,,0.26,1.85,15.68,8.29,11.82,,,4.18,4.71,6.38,0.32,39.85,11.91,1.85,8.51,20.37,,,7.78,,1.81,,11.06,,31.03,3.39,32.18,14.13,4.56,3.46,,,,,8.73,,1.65,,,7.87,11.11,,0.57,,2.23,3.51,616.28,10.4,11.57,,9.33,,16.34,28.79,,,5,1062196184.9999998,Packaged Software,Technology Services
ADI,8.32,60.64,,30.2,11.6,25.1,26.1,12.4,17.3,47.33,2.73,8.38,56.9,5.85,0.72,0.29,231.19,1.58,139.52,42.88,48.16,1.69,0.23,,0.58,1.54,47.21,25.6,39.75,41.97,29.69,13.08,11.64,2.12,0.72,29.28,2.67,1.59,36.55,18.06,,10500,163.4,59.84,9.13,,20.45,,25.76,3.25,54.02,38.02,3.12,11.06,,2.09,1.87,,37.7,,1.63,,,27.04,33.63,2.47,1.87,,1.13,4.37,59.43,5.61,6,,5.53,,2.23,54.65,,,10,90112565563.0,Semiconductors,Electronic Technology
ADM,,47.36,2.6,9.4,7.7,25.1,24.8,,15,40.66,4.22,,45.22,3.31,0.04,0.07,59.5,1.47,53.05,24.6,21.4,2.04,0.49,,0.29,3.21,9.1,7.32,7.67,11.82,8.76,0.45,0.44,10.99,0.42,5.75,17.93,3.36,10.76,20.93,,,80.9,7.73,5.35,,3.32,,3.89,1.29,10.4,9.43,0.52,0.35,,,,,6.05,0.88,0.85,,,4.68,5.52,0.41,3.55,1.85,0.88,5.45,20.57,12.3,12.43,,6.06,,18.57,12.74,,,10,42539663009.00001,Agricultural Commodities/Milling,Process Industries
ADNT,,37.13,0.1,22.6,,89.8,,,6.1,27.82,,,33.91,1.91,0.25,0.36,25.16,1.13,21.96,65.87,45.82,3.38,1.22,,,,9.76,5.34,11.14,7.01,4.4,0.27,0.26,10.25,0.22,2.37,15.93,,7.83,,33.4,1.3,40.36,6.77,2.43,,1.04,,3.06,1.09,15.44,8.79,,0.16,,,,,6.86,,,,,3.98,9.3,,0.87,,0.91,1.68,29.5,7.18,7.21,,8.37,,11.28,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,12.39,45.96,1.4,,10.8,13.1,11.6,16.2,8.7,36.99,3.95,3.59,43.33,2.09,0.06,1,242.62,1.01,,2.83,61.8,0.58,0.71,,0.59,2.2,19.39,17.47,28.69,18.78,14.93,4.93,5.29,5.16,0.07,18.43,3.51,2.32,23.99,14.82,10.46,5.92,265.76,45.38,13.25,,19.56,,25.65,21.49,27.08,27.02,2.05,5.34,,1.34,1.69,,28.81,11.06,1.13,,,24.8,44.25,2.24,2.46,101.94,1.01,6.57,490.28,60.08,94.27,,7.17,,3.24,38.39,,,10,101064499899.00002,Data Processing Services,Technology Services
ADSK,1.58,57.16,0.9,25.4,,21.7,23.3,,14.2,68.94,,,62.51,4.39,0.49,0.76,225.87,0.69,,89.81,32.86,1.93,1.21,,,,40.32,35.98,48.94,37.68,34.16,8.06,8.64,2.48,0.22,17.66,2.04,,27.95,23.07,12.04,9.3,253.09,90.77,1210,,17.66,,21.44,22.52,48.89,28.45,0.52,8.63,,,,,49,,0.83,,,45.07,142.25,1.14,2.43,,0.69,10.57,330.24,22.42,65.58,,9.75,,0.8,207.22,,,6,45606470933.0,Packaged Software,Technology Services
ADT,12.24,61.77,,3.7,,,,,,54.24,2.48,5.85,59.92,0.47,,,7.29,0.71,87.19,98.69,33.05,3.76,2.12,,0.32,2.48,19.2,6.94,15.44,,5.23,3.02,2.77,5.21,0.23,17.97,14.25,3.03,14.88,9.35,,3.01,6.96,77.47,2.28,,12.8,,21.23,1.78,9.85,14.67,,1.32,,,,,7.3,,,,,4.03,6.49,,0.6,,0.56,4,22.76,5.09,19.36,,6.01,,19.48,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,17.15,63.7,,9.9,,22.2,30.1,,10.6,53.5,,14.15,61.09,5.84,0.54,0.51,116.43,1.35,,11.08,38.32,1.34,0.21,,,,20.2,17.64,16.17,17.12,15.01,1.74,1.82,4.95,0.72,11.22,6.41,,23.62,23.88,9,9.6,107.02,32.14,8.42,,6.04,,8.83,2.63,28.89,24.51,1.31,1.74,,1.01,0.5,,15.58,,1.17,,,14.39,16.6,1.19,1.23,,1.35,6.66,133.37,11.51,9.57,,8.9,,1.61,50.84,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,,35.9,,6.5,8,7.3,6.3,10.2,6.9,23.14,5.12,,31.21,0.81,0.02,0.01,70.12,0.59,68.97,80.91,27.22,4.96,1.5,,0.61,3.7,18.46,10.32,,17.59,10.16,4.39,4.93,5.42,0.28,,,3.82,15.24,,5.5,3.7,85.52,48.75,3.18,,15.84,,25.99,1.63,16.12,16.79,3.05,2.55,,1.22,,,,1.12,1,,,7.24,,2.67,,1.69,0.4,2.89,5.86,5.32,10.42,,4.03,,,18.03,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,65.12,,63.2,,,,,31.7,73.18,,,69.57,17.33,5.18,7.55,13.21,10.06,299.51,63.69,51.98,0.45,0.07,,,,26.91,25.03,78.57,,,,4.93,3.72,0.85,6.28,1.18,,,,20,,24.12,49.49,,,21.43,,18.33,4.42,25.4,22.39,,5.43,,,,,88.68,2.1,2.33,11.79,4.95,61.75,97.83,,5.67,4.42,5.91,15.69,34.84,15.37,19.35,,32.71,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEIS,,58.07,0.9,13,,,,,6.1,60.39,0.38,,58.13,3.73,3.42,0.99,106.74,5.61,134.35,54.68,63.28,5.73,0.9,,0.1,0.38,36.26,22.74,32.68,,12.08,2.8,2.62,2.76,0.45,8.02,3.13,0.38,35.55,22.59,,2.54,88.57,35.3,7.02,,6.58,,6.45,3.5,39.24,25.35,1.89,2.54,,1.3,2.1,,32.17,2.52,0.91,,13.76,21.56,35.38,1.17,1.57,5.65,4.4,4.45,17.02,5.69,9.14,,9.37,,,37.32,,,9,3937546139.0,Electronic Production Equipment,Electronic Technology
AEO,105.25,33.45,,10.5,45.5,,,66.4,5.8,25.06,1.89,16.59,28.97,4.21,0.39,0.23,20.55,1.7,75.33,27.97,17.12,2.06,0.75,,0.3,2.17,12.76,8.08,13.23,10.58,7.27,0.95,0.96,7.84,0.49,7.25,9.56,2.43,11.09,0.57,12.7,4.5,17.78,38.98,418.66,,4.12,,7.48,2.3,18.51,13.52,,0.78,,,,,10.38,1.28,0.93,,,7.32,18.29,,1.35,2.73,0.81,6.29,17.29,14.86,12.87,,10.26,,12.25,19.03,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,10.09,44.02,,5.1,5.9,3.4,,1.3,6.7,28.68,5.28,9.51,37.59,0.86,0.04,0.01,88.0,0.54,80.42,103.82,18.7,5.75,1.71,,0.66,3.98,20.09,11.72,,17.27,10.89,4.25,4.66,4.98,0.26,,,4.04,15.66,0.83,6.36,5.7,94.66,60.01,2.25,,14.57,,21.27,1.8,16.42,16.99,3.09,2.37,,,,,,1.16,1.05,,,8.02,,3.15,23.22,1.8,0.37,2.93,5.88,5.33,11.35,,4.4,,,18.92,,,10,41234689544.0,Electric Utilities,Utilities
AER,47.07,48.51,,6.4,,,5.5,,,38.85,0.28,21.2,44.27,0.76,0.78,0.03,89.03,3.52,5.31,60.32,4.14,9.72,2.7,,,0.28,28.22,13.24,,15.95,9.39,7.73,8.07,3.54,0.24,,,1.15,,,,2.43,71.83,34.73,,,42.81,,28.61,1.04,5.88,9.13,,2.47,,,,,,0.71,1.45,,,3.61,5.07,,1.65,1.24,3.48,4.68,3.68,3.2,20.12,,2.94,,17.38,14.29,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,,44.7,,,5,,6.9,,7.2,29.63,4.45,3.26,37.77,0.49,0.26,0.08,19.34,0.78,27.69,79.26,48.64,11.26,10.21,,0.33,3.49,28.14,15.65,,21.03,12.65,3.23,3.29,3.55,0.06,,,3.49,10.1,,7.5,2.4,24.17,20.21,1.66,,4.24,,17.9,4.74,26.86,9.48,,1.09,,,,,,4.44,1.19,,,5.02,,,,47.17,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESC,,35.72,,,5,,6.9,,7.2,31.65,,,33.54,0.49,0.26,0.08,62.61,0.78,27.69,79.26,48.64,11.26,10.21,,,,28.14,15.65,,,,,3.29,3.55,0.06,,,,10.23,,7.5,2.4,0.0,20.21,1.66,,4.24,,17.9,4.8,27.22,9.61,,1.1,,,,,,,,,,5.11,,,,,0.71,1.23,5.18,4.21,20.35,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,30.22,30.89,,14.3,,129.9,,,64.1,18.79,4.15,34.81,25.09,2.37,0.98,0.39,19.87,2.24,22.42,62.54,60.37,1.7,0.45,,0.42,4.15,10.75,8.78,,,6.91,2.24,3.81,9.3,0.55,,,4.41,12.12,,,34.65,0.0,45.95,25.04,,19.98,,35.36,2.06,11.1,11.1,,2.27,,,,,,1.11,,,,4.99,,,,2.52,2.05,9.67,25.04,18.9,32.76,,20.13,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,70.81,54.94,,,,,,5.8,30.4,59.35,,,57.88,1.59,14.67,0.32,30.9,56.68,,15.45,40.55,,2.44,,,,,,52.61,25.44,28.71,5.34,6.96,,0.29,13.24,2.7,,,,,16,39.45,59.46,,,,,,3.93,,,,4.85,,,,,36.98,,,,7.01,24.22,,,,4.6,56.68,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,40.39,37.11,1.2,12.1,,32.7,10.6,54.7,37.5,39.47,,,36.11,2.21,0.62,0.23,17.03,1.28,1.55,144.86,62,2.26,0.7,,,,10.15,7.54,10.61,13.17,10.07,3.85,2.98,9.85,0.5,28.12,11.32,,,26.29,,6.29,20.75,61.88,2.28,,16.04,,27.76,2,15.96,18.21,0.44,2.46,,,,,8.81,,,,,6.53,13.79,0.73,0.91,,1.28,6.21,64.41,13.31,13.65,,11.44,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AGCO,,43.66,0.2,16.3,20.1,25.7,36.4,,16.7,64.12,2.09,,49.03,2.95,0.58,0.64,103.68,1.99,130.37,46.5,41.84,2.44,0.81,,0.08,1.12,7.2,5.85,11.56,6.58,5.19,0.69,0.66,13.89,0.35,5.73,10.37,1.12,8.62,24.82,,4.6,140.24,26.36,22.8,,7.9,,11.43,1.63,7.01,7.25,0.29,0.55,,,,,9.68,0.89,0.88,,,6.01,7.73,0.29,0.81,2.46,1.09,9.47,33.15,17.19,25.11,,18.59,,,14.52,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,24.46,39.24,,2,17.3,10.3,15.9,23.9,12.4,21.32,3.13,10.22,31.87,3.82,1.26,641.77,15.31,2.79,146.7,93.11,14.73,,,,0.19,0.65,19.49,11.81,43.22,,,5.16,5.54,5.13,0.74,13.12,2.26,0.65,27.34,17.37,,10.15,12.42,37.48,271.05,,19.37,,30.91,2.09,29.44,28.89,1.66,5.93,,,,,45.29,1.65,1.52,,,12.82,26.34,1.76,2.31,2.09,1.55,5.19,8.77,8.06,7.05,,6.36,,0.61,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGL,,66.3,,,,,,,49.4,74.31,,,70.03,2.29,0.27,8.74,6.9,1.33,,94.58,95.84,,0.07,,,,,,,,,0.4,0.52,,0.3,,,,,,,21.7,53.59,1.41,,,,,,4.11,,,,0.59,,,,,,,,,6.9,,,,,4.79,1.33,,,,,,,,7.05,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,,38.56,,1.1,,,4.2,,1.7,31.63,4.99,11.81,34.16,0.61,0.02,0.01,35.43,0.58,32.22,112.77,67.74,5.35,0.66,,0.76,4.97,21.55,10.84,,22.19,11.04,3.18,3.23,4.64,0.44,,,4.97,15.64,,9.83,2.8,45.97,35.64,2.44,,10.8,,12.98,0.69,15.34,15.34,,1.66,,,,,,0.75,,,,15.83,,,4.22,0.83,0.5,2.08,3.8,3.26,4.55,,2.42,,,12.01,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,14.58,29.16,3.3,13.7,,38.8,25.1,37.8,20.3,33.27,3.71,,28.41,1.62,0.52,0.15,9.05,2.87,221.52,57.52,29.18,1.64,0.87,,0.18,3.71,4.44,2.69,10.26,,,,1.5,22.52,0.43,14.6,20.36,3.71,,28.61,3.8,5.5,10.93,31.48,1.86,,19.18,,16.48,0.68,3.84,4.99,0.17,0.74,,0.13,0.13,,5.15,0.39,0.68,,,2.19,2.81,0.25,0.46,0.7,1.16,7.82,17.45,16.39,20.21,,5.97,,7.26,18.1,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.92,,15.9,,,21.1,,3.7,41.6,,67.89,47.79,1.19,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.56,18.64,34.4,0.77,,,,5.52,1.45,,,,1.17,,,,,16.53,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,10.12,46.12,,37.4,,,,9,14.8,34.3,,,41.16,14.84,1.62,6.06,91.07,2.11,29.03,37.96,47.5,0.85,0.1,,,,103.12,83.85,58.96,,,8.53,9.95,0.97,0.68,16.87,1.6,,,,,23.2,81.41,60.75,,,36.3,,6.65,10.54,28.82,82.79,,10.33,,,,,63,7.01,3.32,80.59,33.24,51.95,80.26,,6.3,13.35,2.06,29.79,63.26,11,47.35,,36.52,,,,,,3,1743842454.0,Packaged Software,Technology Services
