Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ATSG,,50.29,,13.5,,,,,1.5,68.97,,,56.89,1.07,,0.13,0.03,13.02,0.86,12.16,52.45,41.91,3.49,1.33,,,,16.75,5.05,,,,1.25,1.27,5.97,0.35,,,,16.92,2.72,,1.87,30.82,20.62,2.75,,,2.91,,9.65,0.62,17.59,9.75,1.16,0.48,,0.31,,,,0.64,0.41,,,1.51,7.25,1.41,1.44,0.96,0.74,1.61,5.76,4.63,4.32,,4.1,,,20.34,,,10,1508629737.0,Airlines,Transportation
ATUS,,50.97,1.5,27.1,,2.8,,,6.2,44.49,,,49.19,0.41,,0.13,0.01,2.52,0.36,,125.5,13.51,7.45,,,,,14.91,7.71,215.67,13.86,7.46,2.9,2.84,6.71,,1.32,10.58,,5.26,85.73,63.76,,8.64,67.2,1.17,,,0.58,,20.75,,21,7.3,0.87,0.14,,,,,9.82,,,,,0.71,47.2,0.8,0.08,,0.36,0.16,21.4,5.97,,,3.91,,112.74,,,,7,1491528332.0,Major Telecommunications,Communications
AUPH,,27.39,,,,20.3,14.7,28.4,42.5,24.35,,,25.24,0.78,,4.54,3.59,4.97,5.5,836.79,127.73,47.44,,0.26,,,,,,,,,2.02,2.69,,0.69,,,,136.38,,,32.67,19.04,91.94,,,,,,,1.89,,,,4.04,,,,,,,,3.98,2.81,,,,,1.92,4.99,,,,,,,,,,,,,1267854658.0,Biotechnology,Health Technology
AUR,105.65,44.01,,,,,,,,56.06,,,48.42,,,10.81,,,10.96,,,,,,,,,,,,,,812.1,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,3.77,3.71,,,,,2.6,10.96,,,,,,,,,,,,,5019541059.0,Packaged Software,Technology Services
AVA,,50,,2.8,4.3,1.5,7.1,14.4,5.7,49.52,6.76,0.47,50.19,0.79,,0.05,0.01,33.67,0.85,65.52,69.36,40.12,5.59,1.22,,0.82,5.48,20.35,10.4,,,,,3.22,4.91,0.32,,,5.64,12.89,,4.5,,45.09,59.9,1.85,,,9.77,,14.71,1.06,15.03,15.03,,1.49,,,,,,0.85,0.78,,,5.74,716.4,,3.12,1.09,0.65,2.29,4.71,4.09,7.12,,4.36,,,12.56,,,10,2669962314.0,Electric Utilities,Utilities
AVAV,38.55,54.42,,,,,,,12.3,45.46,,10.17,51.09,16.28,,1,1.55,148.91,4.66,133.26,24.23,35.87,,0.09,,,,,,443.4,,,5.23,5.91,,0.83,1.33,0.22,,52.19,,,15.61,129.27,39.2,8.37,,,,,7.97,5.15,,43.04,,5.65,,,,,593.63,4.17,1.23,,12.57,148.39,,,4.71,9.1,3.16,,,,,,7.32,,1.89,480.35,,,8,2928229091.0000005,Aerospace & Defense,Electronic Technology
AVB,13.05,57.87,,2.5,1.2,3.7,4.8,7.7,6,60.77,4.03,,58.95,2.11,,0.57,0.05,183.17,0.76,,31.78,,4.15,0.69,,1.29,3.63,29.69,17.32,24.94,36.64,19.04,11.72,12.28,3.37,0.57,49.23,5.24,3.73,37.41,9.06,7.45,,217.2,64.3,4.3,,,33.56,,32.02,2.21,27.96,35.86,10.25,9.38,,2.91,1.65,17.79,19.04,1.88,0.78,,,16.63,16.21,,1.26,2.21,0.76,4.52,831.55,5.77,8.03,,4.41,,1.98,23.85,,,10,26116621146.0,Real Estate Investment Trusts,Finance
AVDL,45.5,68.54,,,,,,,,82.88,,11.11,74.15,3.59,,2.85,40.06,17.22,3.64,2459.94,4693.66,87.53,,0.03,,,,,,,96.6,1028.11,8.6,51.69,,0.53,,,,,,,,0.56,96.98,,,,,,,17.57,,,,55.05,,,,,,,,55.55,26.91,,,,,21.8,3.36,,,,,,,,,,,,3,1159699093.0,Pharmaceuticals: Major,Health Technology
AVDX,56.17,59.88,,,,,25.9,47.3,19.5,66.1,,33.22,61.11,0.62,,0.27,3.14,12.86,1.25,,47.59,40.92,43.54,0.22,,,,,714.18,,72.44,32.45,5.25,6.19,,0.26,,,,48.17,,,17.65,0.0,68.14,,,,,,,4,,,,6.94,,,,,,,,,9.68,319.14,,,,6.47,1.25,,,,,,,,1.31,,,,,1974975121.0,Packaged Software,Technology Services
AVGO,106.82,59.51,,,12.3,22.2,87.5,14.5,14,74.17,3.56,57.39,62.68,4.02,,0.58,0.16,1353.47,1.33,53.85,31.08,32.5,3.82,1.08,,0.47,1.46,46.71,34.62,37.44,23.61,22.75,13.64,17.72,2.14,0.4,47.33,2.93,1.55,26.3,22.41,18.37,20.79,766.13,67.06,7.02,,,29.93,,38.7,8.92,50.17,33.21,1.65,15.05,,1.06,1.03,,31.72,,2.4,,,30.92,42.07,1.54,2.54,,1.24,12.46,598.3,17.68,35.98,,17.18,,2.33,98.22,,,9,351518571152.0,Semiconductors,Electronic Technology
AVNT,3.02,63.28,,11,6.8,5.5,17.4,,,69.71,3.42,10.84,65.24,1.82,,0.71,0.26,41.36,1.82,58.4,69.84,52.69,5.47,0.92,,0.51,2.46,26.73,13.84,65.88,,11.01,1.68,1.72,3.74,0.39,2.62,2.18,2.51,16.9,9.15,,0.05,37.54,28.4,1.71,,,2.41,,6.26,1.63,49.83,21.21,3.42,1.21,,,,,46.24,,1.21,,,18.82,14.07,,1.06,,1.37,1.26,16.91,3.89,3.26,,3.67,,6.83,13.97,,,9,3489300131.0,Chemicals: Major Diversified,Process Industries
AVPT,93.14,56.68,,,,9.7,,19.6,21,71.89,,17.09,61.68,3.5,,1.28,15.41,7.89,1.84,,7.21,63.34,,0.07,,,,,,40.61,,,,4.66,,0.48,11.47,2.14,,,,,,7.56,71.5,,,,,,,6.93,,,,5.33,,,,,46.51,,,,15.49,41.33,,,,8.06,1.84,,,,,,,,2.74,,,,,1247728407.0,Data Processing Services,Technology Services
AVT,8.94,57.21,2.5,11.2,11.4,84.5,83.2,,17.4,64.5,3.85,,59.67,3.56,,0.06,0.07,47.79,2.34,89.65,53.05,66.74,2.85,0.74,,0.17,2.54,6.71,5.97,,7.48,6.63,0.22,0.3,14.9,0.39,,,2.54,,18.83,,,48.93,12.04,3.86,,,2.62,,4.4,0.86,6.6,6.73,0.21,0.17,,,,,,0.55,0.76,,1.36,26.18,,0.27,1.12,1.02,1.05,5.39,16.21,14.14,14.16,,10.71,,,12.07,,,8,4371448853.0,Electronics Distributors,Distribution Services
AVTR,16.54,67.45,,39.2,,7.2,8.1,,,75.9,,16.49,70.21,2.33,,0.18,0.05,26.07,1.61,69.56,55.38,62.99,5.04,1.05,,,,32.94,20.87,31.59,20.26,18.04,3.26,3.29,3.04,0.41,10.39,4.09,,25.88,7.23,,0.56,23.76,33.93,3.01,,,4.61,,12.3,3.36,55.47,55.23,36.82,2.51,,,,,24.4,,,,,20.31,37.06,,1.83,,1.05,2.44,40.9,6.01,6.37,,5.54,,4.01,,,,5,14782337223.0,Chemicals: Specialty,Process Industries
AVY,26.81,66.87,1.1,14,10.5,4.4,3.7,1.7,7.6,74.8,2.34,19.66,68.56,3.9,,0.08,0.07,215.58,1.04,58.86,76.19,61.09,2.92,1.53,,0.41,1.48,25.36,18.55,38.15,18.86,14.87,2.36,2.47,3.94,0.26,6.47,3.12,1.48,23.21,23.32,9.8,2.52,182.94,27.23,8.1,,,6.01,,11.52,8.15,34.71,27.54,1.62,2.13,,1.33,1.22,,32.22,,1.5,,,21.14,36.34,1.1,2.46,,0.69,6.17,38.2,14.91,24.46,,10.82,,0.97,35.99,,,10,14550036009.999998,Containers/Packaging,Process Industries
AWI,77.04,71.05,2.9,12.7,8.8,,,,13.9,72.95,3.49,69.64,70.85,5.68,,0.36,0.11,124.57,1.61,49.72,44.35,31.24,1.52,1.08,,0.21,0.86,18.09,14.27,40.31,16.35,13.06,4.46,4.66,5.53,0.35,11.56,2.74,0.9,21.91,,,6.59,101.48,38.37,6.81,,,17.28,,18.56,9.24,24.91,24.51,,4.3,,,,,37.14,39.05,1.27,,,23.81,22.19,,2.89,1384.11,1.07,13.21,48.3,22.04,39.63,,12.27,,3.64,41.94,,,9,3265067264.9999995,Miscellaneous Manufacturing,Producer Manufacturing
AWK,,44.19,,12.2,8.9,5,7.8,,1.9,47.05,3.76,,45.15,1.04,,0.15,0.03,117.75,0.65,22.62,51.57,29.74,5.27,1.27,,0.57,2.4,21.22,14.89,,21.83,14.83,7.95,8.3,4.71,0.32,,,2.4,22.79,4.7,7.72,5.62,157.73,59.38,3.27,,,22.3,,35.52,2.34,24.13,24.13,3.89,5.29,,1.73,,,,1.69,1.04,,,12.16,151.49,3.09,13.49,2.65,0.59,3.24,6.81,6.12,10.12,,4.15,,,27.58,,,10,27039472927.0,Water Utilities,Utilities
AWR,,43.26,,6.5,8.9,13.1,13,,6.8,48.3,3.7,,44.7,1.99,,0.08,0.02,71.13,1.24,40.72,180.69,17.32,3.64,1.18,,0.59,2.36,16.95,14.05,,19.78,16.12,6.52,5.96,5.9,0.35,,,2.4,23.44,6.05,,,99.03,75.47,4.6,,,20.97,,33.01,3.39,21.17,25.22,3,4.43,,,,,,1.95,0.85,,,38.95,,3.21,13.76,3.39,1.13,5.85,11.22,11.04,16.69,,7.04,,,29.03,,,10,3094956687.0,Water Utilities,Utilities
AXNX,22.78,56.95,,20.4,,,,63.6,35.3,54.13,,24.1,56.34,25.84,,7.53,12.49,68.32,10.73,275.67,54.94,47.55,2.29,0.04,,,,,262.29,,,,6.99,8.62,,0.89,,,,157.1,,,20.63,101.94,74.94,,,,,,,5.43,,250.04,,9.13,,,,,,9.19,,13.2,8.47,,,,28.92,7.58,8.98,,,,,,,,,,,,,2984251691.0,Medical Specialties,Health Technology
AXON,27.18,71.98,,11.8,,,,,23.4,78.01,,38.95,73.08,9.21,,1.65,1.86,316.36,3,144.37,45.29,92.02,3.65,0.44,,,,143.15,119.15,179.77,39.58,35.3,7.82,14.83,0.7,0.47,8.25,0.54,,76.52,,,,252.03,61.11,2.96,,,11.14,,9.9,14.77,137.53,81.95,,15.31,,,,,189.31,7.52,1.81,,41.68,128.21,,,9.99,15.52,2.66,5.57,60.97,6.6,12.02,,9.88,,,585.78,,,8,15416258969.000002,Aerospace & Defense,Electronic Technology
AXSM,27.81,53.63,,9.8,,,,,,73.27,,9.51,60.16,3.7,,2.78,2.07,80.66,3.63,130.6,524.04,87.17,,0.98,,,,,,,,,9.18,13.42,,0.33,,,,,,,,0.0,90.37,,,,,,,20.01,,,,13.58,,,,,,,,,35.69,,,,,30.44,3.52,,,,,,,,,,,,,3551592318.9999995,Biotechnology,Health Technology
AXTA,14.86,62.62,2.1,8.7,,14.8,31.1,2.9,13.8,70.12,,19.13,66.09,2.26,,0.49,0.2,33.46,1.98,79.56,70.88,72.09,4.19,2.05,,,,18.07,12.17,23.46,13.58,10,1.93,1.98,5.53,0.24,8.44,5.94,,17.8,7.15,,2.23,32.67,31.22,2.75,,,5.16,,11.33,4.26,27.88,24.09,12.68,1.44,,,,,17.05,,,,,12.95,19.59,,1.42,,1.46,3.78,30.52,9.93,16.71,,8.46,,2.54,45.84,,,10,6076842888.999999,Industrial Specialties,Process Industries
AY,,39.66,,,2.4,,,,,43.66,12.76,,40.18,0.44,,0.76,0.08,18.17,1.62,76.35,208.18,70.15,6.81,3.85,,4.71,9.81,18.19,8.75,23.21,20.15,8.6,5.84,6.41,5.5,0.16,27.62,14.4,9.81,40.8,16.09,7.1,3.16,28.02,85.48,0.87,,,3.94,,27.85,1.48,48.07,,,1.88,,,,,6.84,,0.77,,,5.34,6.87,,0.43,,1.57,0.49,76.6,4.63,2.86,,3.61,,19.84,,,,4,2655341103.0000005,Alternative Power Generation,Utilities
AYI,36.26,75.89,7.2,5.9,,15.6,19.3,11.9,13.5,88.21,0.2,47.15,80.26,6.92,,0.85,0.88,267.93,2.45,69.42,56.73,51.15,0.98,0.28,,0.04,0.2,16.38,13.94,16.14,14.86,12.8,2.2,2.15,6.11,0.6,13.33,6.28,0.22,19.07,13.3,10,,194.63,44.36,19.6,,,9.56,,13.3,4.01,22.92,20.56,2.86,2.19,,1.09,0.74,,16.44,3.91,1.19,,111.17,14.64,16.01,2.3,1.3,16.7,1.85,10.85,63.06,18.22,18.77,,14.72,,3.26,29.12,,,10,4977995912.000001,Electrical Products,Producer Manufacturing
AYX,,76.53,,,,,,,22.2,84.77,,31.05,79.5,1.3,,0.89,0.56,48.26,1.45,,37.91,67.78,,6.76,,,,,,817.58,,,3.82,4.21,,0.1,0.52,0.14,,37.77,,,11.56,84.41,86.44,,,,,,,18.36,,,,3.54,,,,,731.21,,,,,119.16,,,24.5,,1.45,,,,,,,,,,,,2,2476140435.0,Packaged Software,Technology Services
AZEK,108.94,69.77,1.5,4.7,,84.4,7.8,329,6.9,79.35,,53.64,71.61,5.82,,1.38,0.46,49.48,2.99,102.01,20.2,20.1,1.74,0.44,,,,36.31,22.38,28.88,32.84,20.97,5.39,5.47,2.75,0.59,18.93,3.66,,50.57,,,5.93,32.72,34.53,4.25,,,8.57,,12.3,5.31,62.63,52.64,3.87,5.41,,,,,28.66,9.01,,,,22.22,30.01,4.9,,34.6,1.67,5.09,29.12,9.71,8.45,,6,,2.32,,,,4,4595803321.000001,Building Products,Producer Manufacturing
AZN,,52.39,,31.1,2.9,14,37.2,38.8,15.4,50.34,2.31,,52.4,2.68,,0.19,0.21,66.26,0.82,225.57,579.92,77.3,2.09,0.73,,0.71,2.17,27.03,17.1,33.94,14.6,12.67,4.51,5.01,3.7,0.39,14.33,3.17,2.17,15.73,6.6,18.4,10.12,74.72,81.96,5.47,,,13.03,,19.05,5.23,34.6,32.45,5.07,4.45,,0.94,2.12,,30.87,,1.01,,,19.54,22.54,,2.73,,0.64,6.1,86.78,12.1,15.93,,8.68,,3,59.16,,,10,210354611596.6222,Pharmaceuticals: Major,Health Technology
AZO,17.43,76.89,8.6,,,21.2,22.5,6.1,20.3,84.44,,7.33,80.16,2.72,,0.03,0.03,3239.32,0.82,251.8,313.81,10.19,2.81,,,,,18.2,15.95,33.06,17.33,15.19,3.62,3.76,5.49,,11.38,3.62,,21.35,23.28,13.18,5.83,2817.32,52.94,9.44,,,14.7,,20.6,,22.81,22.81,1.07,3.33,,0.88,0.97,,29.49,,1.44,,,19.56,24.66,1.08,2.25,,0.14,16.35,43.16,49.81,,,30.62,,2.91,39.03,,,10,45928791986.99999,Specialty Stores,Retail Trade
AZPN,,55.41,1.6,208.8,,2.9,19.6,8.7,22.9,58.03,,,56.68,5.61,,0.35,1.34,200.59,1.91,,14.63,41.21,0.31,0.01,,,,,40.96,44.49,,26.61,10.26,12.04,,0.9,27.06,2.24,,27.58,5.11,6.06,,236.4,63.83,,,,,,,0.99,,97.45,,12.19,,,,,45.32,24.72,1.01,,,44.48,81.17,,0.96,141.37,1.91,,,,,,,,3.36,85.06,,,8,12698188730.0,Packaged Software,Technology Services
AZTA,53.54,35.44,7.8,38.7,,29.7,,,24,31.17,,31.38,31.85,6.69,,4.18,14.8,59.28,5.87,129.85,40.14,96.27,1.41,0.03,,,,,50.57,73.54,,,,3.72,,0.87,5.06,0.98,,,21.17,,,91.7,39.12,,,,,,,1.35,,,,5.73,,,,,99.37,,1.41,5.48,3.3,48.46,97.7,,2.31,2.44,5.33,,,,,,,,13.3,13.96,,,8,3073863816.0,Medical/Nursing Services,Health Services
AZZ,87.86,81.9,1.6,12.2,,27.3,8.7,,9.5,93.22,0.86,56.83,86.54,2.45,,0.04,0.01,78.02,1.96,43.51,34.42,41.34,3.27,1.09,,0.17,0.86,13.34,9.96,35.7,,9.09,1.94,2.03,7.5,0.42,5.68,4.37,0.86,16.52,21.88,14,8.35,81.17,22.8,1.97,,,5.63,,14.3,2.12,28.17,20.01,2.13,1.48,,,,,28.28,,0.97,,,13.16,15.59,1.11,1.36,,1.33,3.84,34.63,11.38,9.64,,8.15,,1.38,33.63,,,9,1184874932.0,Electrical Products,Producer Manufacturing
B,,58.47,,,,0.3,,,8.8,56.18,1.8,6.49,57.05,1.95,,0.23,0.07,36.55,2.29,116.28,55.21,80.71,6.28,0.96,,0.55,1.76,33.77,14.9,54.48,11.25,7.49,1.87,2.13,2.96,0.41,3.91,3.06,1.76,21.52,,10,9.11,47.79,30.47,1.53,,,1.1,,6.13,1.36,117.9,31.24,,1.29,,,,,32.99,,0.71,,,16.63,28.12,,0.81,,1.37,0.58,12.59,3.76,1.18,,1.8,,,16.69,,,10,1839775167.0,Industrial Machinery,Producer Manufacturing
BA,2.72,39.35,,3.5,,,37,,7.9,54.29,,1.92,42.83,1.42,,0.17,0.3,188.85,1.14,410.15,56.8,13.31,22.72,,,,,332.95,65.3,34.1,56.92,32.06,1.69,1.94,0.3,,5.7,3.85,,61.34,2.15,,13.15,241.66,9.93,,,,,,,,,,,1.48,,,,,25.89,,0.89,,,19.22,47.26,,,,0.31,,4.13,1.06,,,,,3.69,87.43,,,5,125532691626.0,Aerospace & Defense,Electronic Technology
BABA,,49.34,1.5,11.8,,,1.6,8,20.6,47.43,1.38,,48.56,2.61,,1.37,3.7,72.13,1.8,18.66,121,13.08,1.14,0.16,,0.11,1.38,7.94,6.73,5.25,6.01,4.68,0.87,1.05,12.59,0.56,20.51,14.8,1.38,8.04,11.37,14.25,4.3,103.42,37.75,20.58,,,10.81,,13.35,1.27,13.29,8.22,7.47,1.46,,0.26,0.22,,7.07,0.81,,,,7.07,,,0.36,1.78,1.8,5.58,62.7,8.84,9.93,,8.74,,1.19,,,,10,224091197163.6808,Internet Retail,Retail Trade
BAH,63.61,60.96,1.7,6.9,19.2,,12.8,9.8,9.7,72.37,3.43,37.41,62.65,4.82,,0.38,0.17,147.61,1.68,,42.94,23.6,4.05,3.35,,0.36,1.3,30.5,24.79,80.4,,,,2.16,3.28,0.17,2.68,1.45,1.38,,7.35,,,118.87,53.56,4.13,,,3.97,,6.84,17.66,47.46,28.5,4.75,1.9,,1.48,4.64,,70.61,,1.57,,,55.5,41.27,5.66,3.06,,1.68,6.15,200.73,14.82,38.09,,10.17,,1.85,46.42,,,10,14602163956.0,Miscellaneous Commercial Services,Commercial Services
BAK,25.04,80.05,,14.4,,66.6,,,22.7,94.97,,,86.79,0.98,,0.77,0.31,10.81,1.54,70.15,64.41,20.82,20.81,11.95,,,,,22.13,,32.88,8.7,0.93,0.86,,0.06,,,,,4.99,,,10.14,2.66,,,,,,,4.19,,,,0.28,,,,,,,0.82,,,,,,0.5,11.03,1.03,,,,,,,,,12.72,,,6,3714015978.575,Chemicals: Specialty,Process Industries
BALL,16.99,65.18,1.2,6.1,10.1,7.2,,39.1,7.7,66.67,2.38,24.38,65.08,2.23,,0.11,0.08,66.22,0.79,61.69,118.96,29.88,4.37,2.27,,0.29,1.21,22.39,14.55,34.85,19.66,13.38,2.09,2.03,4.47,0.2,5.83,3.92,1.21,22.09,8.07,14.9,,58.15,19.03,3.11,,,5.04,,10.17,5.55,29.56,23.75,3.54,1.49,,1.89,0.82,,25.7,,1.12,,,11.23,33.79,3.34,3.13,,0.54,3.56,16.59,9.74,18.96,,6.97,,,34.85,,,10,16282228221.0,Containers/Packaging,Process Industries
BATRK,18.3,42.42,,15.3,,2.1,30.2,21.9,51.2,45.68,,5.08,41.97,1.19,,0.54,0.19,37.98,0.93,,52.85,35.29,,1.27,,,,,,,,18.57,4.4,4.6,,0.35,,,,,,,3.63,35.52,29.37,,,,,,,4.8,,,,3.92,,,,,,,,,,174.52,,,21.95,11.07,0.93,,,,,,,,0.04,,,,1,2211254972.0,Movies/Entertainment,Consumer Services
BAX,7.28,52.82,,,6.7,,,,9,46.58,4.48,11.43,49.48,2.16,,0.49,0.22,41.94,1.48,104.65,45.17,62.58,8.31,1.71,,1.58,2.78,69.9,18.81,31.44,18.46,10.84,2.15,2.17,1.43,0.3,6.92,4.85,2.78,14.43,9.2,,4.34,68.16,33.76,0.92,,,17.77,,3.14,2.53,8.03,57.3,,1.42,,,,,20.55,,0.47,,,12.31,6.74,,1.12,,1.04,9.26,5.9,2.01,39.31,,1.06,,7.26,12.75,,,9,19790301124.0,Medical Specialties,Health Technology
BB,,48.84,,,,,,,,52.07,,,50.07,,,0.41,1.07,2.67,0.89,,21.66,59.55,,0.24,,,,,,,,,2.45,1.94,,0.59,,,,,35.02,,3.02,6.56,59.12,,,,,,,1.87,,,,1.92,,,,,,,0.5,,,276.32,,,,24.27,0.89,,,,,,,,8.21,,,,3,3143662544.1810694,Packaged Software,Technology Services
BBIO,161.68,40.16,,,,4.3,,2,,54.36,,23.21,41.55,,,3.02,0.25,29.58,3.32,,1033.67,,,,,,,,,,,,617.26,713.67,,,,,,,,,,1.95,73.71,,,,,,,,,,,505.67,,,,,,,,,,,,,,,3.32,,,,,,,,,,,,,4732821227.999999,Biotechnology,Health Technology
BBU,32.91,62.76,2,3.3,1.5,24,,,18.2,82.01,1.38,40.21,69.48,0.99,,0.27,0.08,22.23,1.04,38.52,55.43,42.78,8.52,23.85,,0.04,1.11,12.35,8.15,,,,0.66,0.79,8.1,0.02,,,1.11,,58.43,,7.3,25.77,9.17,0.98,,,1.02,,6.38,0.87,3.43,,,0.03,,,,,,,,,,2.71,3.96,,0.17,,0.78,0.64,20.99,4.92,36.85,,4.71,,,13.39,,,6,1266182575.792287,Miscellaneous Commercial Services,Commercial Services
BBUC,34.57,64.1,0.5,,,19.5,,,,83.3,1.01,23.14,71.14,0.35,,0.16,0.09,23.92,0.57,34.35,70.29,98.26,5.52,10.38,,0.04,1.01,16.34,6.17,,,,,1.32,6.12,0.04,,,1.01,,,,,0.0,23.61,0.7,,,6.67,,8.09,1.99,3.36,,,0.22,,,,,,,,,,13.35,,,,,0.56,1.98,17.67,3.15,118.86,,2.63,,,,,,3,1980748365.8733337,Engineering & Construction,Industrial Services
BBWI,33.67,65.64,6.7,,38.7,,,,12.3,84.53,0.7,41.01,71.69,3.29,,0.84,0.2,46.75,1.64,73.37,41.72,9.29,3.41,,,0.24,1.73,11.28,9.42,23.47,12.04,9.99,2.07,2.07,8.87,,8.83,6.21,1.73,14.17,16.96,11.53,0.91,43.79,43.57,3.73,,,11.82,,17.31,,12.14,14.3,4.47,1.43,,,,,16.09,,1.13,,,11.16,13.85,2,1.19,,1.09,16.41,57.6,33.8,,,31.08,,5.48,13.87,,,9,8249375640.0,Apparel/Footwear Retail,Retail Trade
BBY,,61.64,5.7,,18.7,,,,3.4,75.38,9.97,8.61,65.6,4.39,,0.18,0.36,81.66,1,61.53,59.96,7.89,1.53,1.3,,0.58,4.53,11.87,7.65,29.42,12.14,8.11,0.47,0.46,8.42,0.2,1.55,3.84,4.59,13.45,15.24,8.95,,78.43,22.1,33.21,,,2.86,,3.98,5.76,14.35,12.8,2.67,0.41,,0.57,1.61,,26.06,2.45,1.02,,,12.07,26.77,,0.71,10.54,0.37,7.99,32.95,24.3,43.43,,14.21,,6.62,13.3,,,10,15754825768.0,Electronics/Appliance Stores,Retail Trade
BC,13.07,65.12,4.3,16.4,17.4,18.3,20.2,,18.5,77.92,3.72,13.01,70.03,3.3,,0.27,0.18,92.27,1.43,116.81,45.2,33.26,2.56,1.24,,0.18,1.72,11.48,8.39,19.15,11.58,8.98,1.4,1.33,8.71,0.34,6.94,7.09,1.8,12.49,24.8,14.5,1.21,87.01,27.92,7.02,,,6.57,,12.34,3.02,15.51,10.5,0.34,1.03,,0.44,0.49,,14.45,6.11,0.87,,,8.85,13.94,0.42,0.98,80.23,0.59,6.73,32.56,15.77,20.25,,11.81,,6.12,22.56,,,9,5407256656.0,Auto Parts: OEM,Producer Manufacturing
BCE,,27.03,,,5.1,3,,,2.2,24.86,11.08,,24.98,0.88,,0.15,0.05,33.71,0.65,28.42,181.36,56.96,3.7,1.78,,1.52,8.64,16.72,8.25,25.08,15.91,8.22,3.2,3.25,5.98,0.28,13,7.7,8.8,14.91,7.86,,1.79,48.73,67.88,3.73,,,9.17,,22.29,2.51,20.01,17.85,19.83,1.7,,,,,12.99,,0.74,,,5.24,11.3,,0.93,,0.61,3.22,16.11,8.24,10.63,,5.52,,,13.02,,,10,37203168910.46311,Major Telecommunications,Communications
BCO,31.67,67.66,3.5,50.8,12.7,26.5,25,39.5,12.7,85.02,1.54,11.61,74.96,1.57,,0.61,0.3,87.39,1.43,,24.28,59.5,5.42,9.76,,0.12,1.02,15.04,9.24,13.23,,,,1.36,6.65,0.06,10.25,12.78,1.02,,27.51,,,80.07,23.95,2.36,,,1.8,,9.87,9.79,46.48,11.91,0.51,0.84,,,,,8.09,,1.14,,,5.76,9.83,0.49,1.14,,1.43,1.37,31,9.38,18.84,,4.57,,0.14,126.65,,,7,3551612246.0,Miscellaneous Commercial Services,Commercial Services
BCPC,25.89,60.02,0.1,8.5,10.8,9.9,8.8,7.8,9.5,60.34,0.84,22.09,59.53,7.41,,0.43,0.2,155.38,2.12,70.04,32.04,50.83,1.54,0.31,,0.21,0.5,33.32,24.8,36.52,27.5,21.81,5.48,5.78,3,0.66,15.81,2.91,0.5,37.57,10.48,8,3.11,143.88,32.75,7.04,,,11.77,,17.26,4.76,46.43,41.48,5.19,5.46,,2.9,2.42,,34.59,10.5,1.17,,,27.46,35.74,5.05,2.3,59.83,1.38,6.72,36.71,10.74,10.86,,8.75,,0.18,52.91,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,,51.82,,,,15.5,2.3,14.6,153.4,68.62,,,56.62,,,2.59,0.47,5.02,3.31,2198.07,1033.04,58.92,,,,,,,,,65.77,,3.93,4.72,,,,,,,,,20.44,19.75,98.59,,,,,,,,,,,2.92,,,,,,,0.17,,,,,,,,3.12,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
