Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CRDO,293.79,59.33,120.2,,,,4,,,,43.7,53.71,,133.43,57.18,104.79,,7.71,23.95,73.8,10.84,130.24,69.66,86.43,,0.03,,,,,,,,62.05,20.42,48.23,,0.89,,,,72.64,,141.34,57.37,26.55,63.24,,,,,,,21.71,,335.45,,49.48,,,,,,2.78,18,,39.47,26.36,1982.96,,,,21.71,10.11,,,,,,,,,,,,,2244429841.0000005,Information Technology Services,Technology Services
CRH,49.49,34.67,15.43,4.1,6.4,37.1,21.7,56.4,5.7,76.79,13.6,35.36,3.96,38.76,32.59,3.1,,0.29,0.2,91.78,1.39,72.01,48.64,46.29,2.29,0.71,,0.41,1.52,15.19,11.29,31.74,13.08,9.94,1.99,2.16,6.58,0.43,6.8,3.87,1.52,15.03,,13.71,5.36,69.21,35.3,8.72,,,9.91,,13.38,2.85,18.36,17.77,1.42,1.8,,,,,26.69,1.33,2.24,,,,13.63,25.9,1.58,2.7,6.33,0.96,7.27,21.24,13.23,16.81,,8.76,,,20.44,,,10,39023586201.48319,Construction Materials,Non-Energy Minerals
CRI,,36.59,,5.8,2.6,71,18.5,23,0.1,,4.9,25.11,11.99,,32.22,3.16,,0.36,0.16,51.77,2.21,140.93,61.75,25.83,3.02,1.34,,0.51,6.2,8.58,7.54,10,10.95,8.21,0.99,0.98,11.66,0.35,9.77,14.88,6.2,10.34,19.44,,,70.71,48.28,9.99,,,8.11,,10.82,2.25,8.19,8.35,2.39,0.64,,0.63,0.58,,6.73,0.73,1.53,0.5,,,5.57,6.67,1.56,0.53,6.28,0.96,9.84,27.67,17.39,28.02,,13.41,,13.05,7.84,,,10,2580510520.0,Apparel/Footwear Retail,Retail Trade
CRK,62.96,69.02,20,,15.8,,10.5,,,4.15,12.3,74.78,0.62,37.63,70.86,1.26,,0.03,0.01,19.88,0.6,12.63,116.66,50.03,3.51,1.32,,,0.62,102.58,10.2,,,7.88,4.88,6.8,0.97,0.36,,,,49.45,15.44,,10.03,6.04,,,,,,,,2.53,,,,4.28,,,,,,3.29,,4.66,,,9.6,,,3.25,2.97,0.6,,1.55,1.52,,,,,,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
CRL,,47.9,2.67,,18.1,,9.7,8.6,,6.12,11.6,54.93,,,50.07,2.6,,0.21,0.08,186.12,1.48,47.39,19.4,51.89,2.79,0.73,,,,18.77,12.32,21.77,17.88,13.26,2.94,3.01,5.33,0.47,13.8,5.89,,18.18,17.96,6.76,1.57,221.39,34.76,4.01,,,10.17,,13,2.52,23.24,16.47,1.08,2.37,,0.64,1.25,,17.17,0.84,,0.84,,,12.04,17.47,1.22,1.12,,1.14,5.18,30.76,9.3,11.44,,5.89,,2.55,28.2,,,10,10658289460.0,Miscellaneous Commercial Services,Commercial Services
CRM,38.76,41.57,24.15,,10.8,,41.8,18.7,29.9,12.81,15.7,28.41,0.5,40.65,34.58,6.63,,0.66,1.12,317.85,1.11,,,60.2,1.05,0.2,,0.12,0.5,42.42,28.59,26.23,22.21,18.34,7.53,8.38,2.36,0.64,31.93,3.9,0.5,28.47,22.12,15,9.11,262.96,76.95,,,,15.96,,19.75,5.19,52.28,32.77,0.97,8.32,,1.05,0.84,,26.22,1.21,9.13,1.05,,,24.86,45.97,1.31,2.21,57.17,1.11,6.31,124.74,10.17,10.11,,7.07,,3.89,169.07,,,8,208815530594.0,Packaged Software,Technology Services
CRNX,63.76,34.32,13.87,,15.6,,,,,,,24.01,,29.76,30.16,24.63,,16.11,16.42,40.59,16.38,,,,,0.06,,,,,,,,,565.2,3549.23,,0.89,,,,,,,121.37,6.56,,,,,,,,3.94,,,,3442.64,,,,,,6.19,,,4.33,4.25,,,,,3.94,16.38,,,,,,,,,,,,,1950120506.0000005,Pharmaceuticals: Major,Health Technology
CROX,5.5,48.22,,2.8,76,,71.1,39.2,58.9,18.41,46.8,41.31,,,47.03,3.89,,0.27,0.11,110.04,1.43,81.85,51.09,35.14,1.62,1.03,,,,7.74,7.27,8.49,8.33,7.77,1.9,1.96,12.92,0.37,23.09,14.66,,8.5,27.58,1.51,3.3,133.84,58.15,8.51,,,20.5,,25.56,3.73,7.98,8.33,0.11,1.63,,,,,7.09,0.82,,1.06,,,6.54,5.55,0.33,0.82,,0.9,17.8,136.79,25.66,54.7,,23.57,,13.53,22.93,,,7,5424078005.999999,Apparel/Footwear,Consumer Non-Durables
CRS,189.79,57.39,19.92,,4.1,,,,4.6,153.81,21.6,68.37,0.45,81.37,61.26,5.7,,0.37,0.21,185.96,3.84,126.25,48.07,69.04,1.52,0.42,,0.14,0.45,29.81,21.07,47.12,,,1.22,3.44,3.35,0.51,7.3,2.22,0.45,26.63,2.9,27.41,8.81,67.44,22.53,6.13,,,8.05,,14.24,5.58,41.42,33.42,,3.32,,,,,45.74,2.76,3.11,3.27,,,30.6,128.06,,5.28,6.53,2,7.12,14.23,11.9,14.78,,12.62,,1.26,158.94,,,8,3273790465.9999995,Other Metals/Minerals,Non-Energy Minerals
CRSR,,59.36,5.65,,10.8,,,,,,,73.16,,,64.71,1.92,,0.16,0.24,7.58,1.58,94.07,73.51,59.5,28.58,0.41,,,,,116.05,36.62,15.84,14.32,0.94,0.75,,0.5,2.04,3.4,,14.72,,,,11.85,24.4,,,,,,,1.33,,,,0.61,,,,,39.06,0.64,,,,,26.03,,,,12.03,0.77,,,,,,,,5.22,,,,2,1562284374.0000002,Packaged Software,Technology Services
CRTO,72.56,41.76,3.21,2.8,1.7,,,39.9,4.6,,,35.81,,5.42,38.11,2.7,,0.24,2.04,36.97,1.17,,251.37,123.38,0.49,0.11,,,,14.11,9.01,11.59,15.75,5.41,0.86,1.07,7.09,0.48,9.2,8.78,,8.56,,12.42,,18.12,49.25,26.58,,,5.21,,7.46,1.93,21.62,10.5,,1.24,,,,,15.02,2.04,1.63,1.19,,,10.37,33.98,,1.06,5.71,1.17,4.55,63.63,12.08,9.72,,9.06,,8.29,28.66,,,10,1680423782.0,Advertising/Marketing Services,Commercial Services
CRUS,29.29,54.84,,2.5,12.1,,14.7,22,7.8,12.24,11.9,75.76,,,62.4,9.82,,2.09,3.13,101.14,5.34,103.94,29.08,44.63,0.32,0.08,,,,12.26,10.99,9.59,,9.94,2.84,2.76,8.16,0.82,28.8,10.22,,14.88,19.36,4.69,4.1,90.84,51.48,434.72,,,17.19,,20.89,2.79,17.14,15.99,0.83,2.93,,0.68,0.73,,10.25,1.11,1.61,1.11,106.46,6.74,9.71,12.29,1.07,1.22,3.66,4.16,14.67,53.48,21.09,18.01,,18.89,,3.49,26.48,,,10,4003109599.000001,Semiconductors,Electronic Technology
CRVL,52.6,41.44,12.72,1.4,5.4,,15.4,20,,67.96,14.6,37.83,,37.62,38.59,19.25,,0.65,4.36,106.01,1.71,,8.01,24.13,0.25,0.11,,,,54.31,42.63,75.8,,,,6.53,1.84,0.55,8.61,1.34,,,14.13,,,84.05,21.81,,,,9.64,,12.02,19.27,67.52,67.52,6.37,6.51,,3.5,4.13,,75.64,1.26,8.17,2.67,,42.75,51.32,72.85,5.15,5.26,22.22,1.71,17.43,91.52,37.22,32.6,,28.14,,0.72,100.96,,,10,3414019509.0000005,Insurance Brokers/Services,Finance
CRWD,39.95,51.81,24.79,,34.8,,,125.4,41.6,3.15,46.2,51.52,,,50.87,12.09,,1.42,5.38,348.84,1.86,,16.3,70.12,2.01,0.26,,,,434.15,215.27,77.2,119.12,90.35,17.91,22.7,0.23,0.39,29.41,1.28,,79.46,,21.18,23.58,339.93,75.24,,,,3.39,,,28.08,683.82,90.58,,23.75,,,,,80.79,1.03,12.46,,,101.38,64.23,549.31,,8.59,38.58,1.86,1.85,28.24,4.69,4.96,,,,,,,,1,39507534420.00001,Packaged Software,Technology Services
CSAN,,35.88,,,48.3,4.7,23.7,66.1,34.4,8.96,23.8,42.9,12.25,,39.05,0.83,,1.15,0.29,5.28,1.86,25.18,50.82,33.29,4.77,3.42,,0.15,6.59,7.51,5.54,21.49,4.78,2.91,0.39,1.92,13.32,0.14,10.1,32.89,6.59,26.8,41.16,53.51,53.83,12.95,30.57,1.37,,,5.36,,20.98,0.75,5.43,2.29,0.1,0.37,,,,,3.51,0.41,,0.22,,,1.36,,0.14,0.24,,1.73,1.58,40.32,8.44,11.2,,7.52,,,7.65,,,10,7103442474.705,Gas Distributors,Utilities
CSCO,18.69,55.27,13.58,1.7,5,2.7,1.8,5,,,4,58.2,3.16,30.03,54.93,2.51,,0.46,0.58,58.74,0.88,63.58,40.4,35.81,2.24,0.71,,0.45,2.73,21.9,17.46,21.82,13.4,11.58,4.45,4.7,4.57,0.37,21.55,4.88,2.73,16.08,7.44,4.93,4.47,50.47,64.92,8.83,,,17.73,,21.89,5.16,25.21,16.64,15.13,4.46,,1.36,1.79,,20.79,1.16,,1.19,,,19.52,28.79,,1.36,,0.8,8.23,558.49,14.52,20.6,,10.03,,,22.42,,,10,227234227316.0,Information Technology Services,Technology Services
CSGP,,42.36,2.89,,9.7,,,7.2,,,11.7,46.18,,6.46,42.33,12,,9.15,4.45,69.87,9.63,,45.86,26.36,6.72,0.15,,,,876.53,153.78,,75.21,54.2,8.17,9.53,0.11,0.82,,,,61.72,,,13.16,93.43,79.23,,,,6.58,,1.09,3.82,158.8,70.58,28.23,10.71,,2.26,,,,0.75,4.34,0.81,8.7,8.07,63.78,720.3,,2.83,6,9.63,1.95,3.77,0.34,2.38,,0.52,,,107.49,,,9,32307593617.0,Internet Software/Services,Technology Services
CSGS,6.06,39.06,11.65,3.3,,6,6.9,24,,16.1,8.2,35.05,3.24,34.01,36.03,3.19,,0.24,0.21,49.81,1.58,,28.13,84.55,3,2,,0.29,2.42,16.19,10.02,17.35,,7.35,1.63,1.64,6.18,0.21,9.44,7.67,2.42,11,9.14,8.16,2.56,61.54,47.67,4.31,,,5.52,,11.35,5.06,21.94,12.42,6.54,1.21,,0.94,1.11,,12.85,0.81,,0.76,,,10.79,19.7,,1.1,,1.58,4.78,62.6,13.58,23.83,,8.4,,1.42,20.75,,,10,1673161598.0,Data Processing Services,Technology Services
CSIQ,,55.62,,,13.8,,19.9,10.9,,3.51,23.6,63.71,,,59.85,0.73,,0.36,0.36,12.21,1.06,91.29,61.33,56.01,32.25,2.08,,,,31.35,31.35,,14.94,4.67,0.65,0.94,3.19,0.21,,,,7.67,,,,30.52,16.13,0.68,,,0.01,,1.5,0.28,,,,0.14,,,,,,0.4,,0.39,,,,,,,0.28,0.85,0.01,3.38,2.86,0.03,,1.11,,45.36,4.24,,,10,1767140366.9999998,Semiconductors,Electronic Technology
CSL,42.15,31.81,,3.4,7.3,16,23.3,37.1,24.3,34.1,8,48.84,1.98,7.29,34.89,5.91,,1.43,0.67,369.1,2.73,48.06,37.31,55.2,1.65,0.83,,0.18,1,14.38,12.7,18.86,13.54,11.47,3.29,3.53,6.95,0.43,18.69,5.59,1.08,16.24,23.76,17.05,6.52,330.75,37.98,15.72,,,27.05,,23.42,6.06,13.06,18.54,1.05,3.53,,0.84,0.83,,18.88,1.12,,1.79,,,16.84,13.34,0.92,1.46,,2.29,20.34,53.03,22.01,47.1,,17.36,,11.09,31.49,,,10,13442193050.0,Building Products,Producer Manufacturing
CSTM,,46.84,,,,,11.2,52.8,,275.42,7.3,72.97,,,55.29,2.02,,0.12,0.1,10.35,1.28,66.3,76.58,31.8,3.26,2.03,,,,10.81,5.3,28.3,6.62,4.21,0.45,0.45,9.25,0.19,1.58,7.7,,7.36,21.3,34.9,,14.8,9.47,2.68,,,1.45,,4.35,1.52,14.08,14.08,3.06,0.22,,,,,13.33,0.7,1.47,0.87,,,2.95,4.99,1.21,0.72,3.44,0.52,2.06,11.99,8.51,11,,5.41,,11.92,103.5,,,5,2529606971.0,Miscellaneous Commercial Services,Commercial Services
CSWI,102.52,39.12,12.19,0.3,14.3,12.1,34.4,24.6,35.7,53.75,22.5,57.14,0.24,52.31,41.68,13.88,,1.71,2.38,362.1,3.82,125.71,40.72,56.3,0.55,0.11,,0.11,0.24,36.39,29.52,34.08,15.89,,6.62,7.36,2.75,0.76,21.61,2.98,0.27,37.36,21.83,17.18,8.14,184.74,45.12,19.26,,,13.77,,21.26,5.9,49.27,49.27,2.04,6.74,,1.94,1,,31.21,1.96,5.49,,,21.68,28.5,34,1.97,2.59,13.79,2.67,10.59,59.31,17.57,16.65,,14.34,,2,99.48,,,9,2771970504.0,Industrial Specialties,Process Industries
CSX,,38.46,1.71,5.1,2.7,8.2,13.2,15.1,12.4,22.46,16.6,45.15,2.23,3.17,39.06,2.38,,0.64,0.09,31.78,1.39,17.17,49.68,25.75,2.6,1.47,,0.25,1.5,14.02,10.86,26.65,13.94,10.48,5.24,5.41,7.13,0.3,20.31,4.87,1.5,15.87,7,7.25,2.46,35.38,37.58,6.69,,,25.06,,37.78,4.74,17.09,17.14,1.84,4.23,,0.83,0.67,,20.85,0.9,1.94,0.94,,,11.55,16.68,,1.33,4.95,1.23,8.66,16,14.33,29.56,,10.56,,3.66,18.16,,,10,61895279910.0,Railroads,Transportation
CTAS,53.19,43.87,8.06,0.9,6.3,2.5,13.9,14,12.7,77.28,12,70.19,1.85,25.85,50.8,12.86,,0.06,0.04,189.3,1.58,107.66,25.92,47.33,1.06,0.66,,0.35,0.75,36.12,29.81,43.38,34.76,28.93,7.82,8.09,2.77,0.46,18.66,2.43,0.81,43.78,14.89,11.46,7.19,142.78,49.62,21.8,,,17.23,,22.34,17.79,45.64,45.64,3.77,7.86,,1.62,1.35,,42.02,1.33,15.48,1.93,,,34.5,41.23,3.45,3.83,118.31,0.84,18.86,65.77,30.15,41.05,,22.86,,1.98,69.6,,,10,52752238731.0,Other Consumer Services,Consumer Services
CTLT,42.48,74.48,,,,,,,39.7,,1,82.53,,7.05,78.77,1.6,,0.34,0.07,63.48,2.51,75.6,39.85,69.81,12.4,1.4,,,,,40.44,162.97,446.65,34.77,3.47,3.65,,0.37,2.24,0.86,,57.5,4.11,114.01,7.76,61.66,21.82,,,,,,,3.25,,,,2.61,,,,,115.84,1.03,,1.1,,,28.88,,,7.81,31.58,1.93,,,,,,,,,90.85,,,8,8862158146.0,Pharmaceuticals: Major,Health Technology
CTRA,,69.77,2.05,,46.2,43,43.4,62.1,59.7,9.42,28.6,92.52,22.4,,78.96,2.69,,0.78,0.36,27.77,1.61,5.65,7.42,41.54,0.67,0.18,,0.5,3.01,12.47,6.09,19.14,6.17,4.04,2.79,3.8,8.02,0.65,19.86,5.5,3.01,9.69,27.18,25.43,13.74,23.57,39.3,13.77,,,21.91,,28.96,1.57,16.83,16.84,0.75,3.67,,,,,18.56,1.18,1.08,0.76,,,7.1,11.87,0.67,0.7,1.57,1.56,6.06,9.44,9.12,9.54,,6.65,,4.51,21.53,,,8,21080871317.0,Integrated Oil,Energy Minerals
CTRE,34.16,37.37,,,4.3,3.8,,,,5.42,0.5,52.27,6.11,13.24,41.27,6.19,,3.79,0.95,26.08,3.96,,1073.24,1.05,2.13,0.16,,1.2,4.44,38.31,27.13,24.62,19.97,13.27,16,23.07,2.61,0.83,93.69,4.21,4.44,19.15,1.18,25.22,20.57,16.4,94.27,3.77,,,45.21,,57.52,1.84,36.22,27.25,,17.26,,,,19.66,18.67,1.59,1.49,1.63,,,18.12,27.81,,1.25,1.84,3.96,4.2,,5.78,5.79,,6.26,,,44.97,,,8,2017379031.0,Real Estate Investment Trusts,Finance
CTS,25.51,39,14.12,1.5,9.2,,13.6,26.3,7.3,56.72,10.2,25.88,0.31,10.73,33.14,5.94,,0.91,0.73,49.9,2.46,64.68,49.76,59.84,1.23,0.24,,0.08,0.31,21.07,15.07,17.75,,,2.15,3.09,4.75,0.67,17.42,5.95,0.31,21.05,6.39,6.61,2.41,41.52,35.73,19.86,,,11.66,,14.57,2.84,25.72,23.65,,2.99,,,,,17.25,1.2,3.19,1.41,,,14.59,17.33,,1.39,9.71,1.91,7.99,40.96,11.58,11.4,,12.06,,3.74,46.2,,,9,1306892131.0000002,Electronic Production Equipment,Electronic Technology
CTSH,10.12,37.2,6.59,2.1,9.1,9.6,10.6,10,,38.84,7.6,29.33,2.36,20.13,32.12,6.66,,0.6,1.09,75.32,2.23,,8.91,73.92,0.53,0.13,,0.25,1.57,12.54,10.64,22.76,11.42,9.85,1.79,1.93,7.97,0.72,8.49,4.42,1.57,15.07,12.4,6.38,4.92,73.98,34.36,65,,,11.6,,15.4,2.58,16.66,15.96,3.07,1.97,,1.29,1.53,,22.76,1.02,2.17,0.79,,20.36,19.35,24.85,2.36,1.04,6.62,2.23,12.02,81.64,19.22,16.57,,14.49,,3.79,18.92,,,10,35438754979.99999,Information Technology Services,Technology Services
CTVA,26.55,44.73,4.57,1.9,2.3,6,12.2,21.5,,182.5,8.5,55.07,1.16,15.02,46.47,2.03,,0.24,0.44,57.09,1.5,232.76,144.59,124.17,2.45,0.23,,0.27,1.16,38.89,18.3,65.66,13.32,11.18,2.42,2.57,2.57,0.59,3.91,1.66,1.2,18.12,15.91,11.62,1.6,58.07,43.51,8.23,,,4.18,,11.63,1.59,57.67,23.99,,2.41,,,,,64.95,0.98,2.89,,,,32.89,,1.67,1.61,7.83,0.96,1.63,12.14,3.4,2.78,,4.49,,3.5,,,,6,37298096453.0,Chemicals: Agricultural,Process Industries
CUBE,2,30.62,,,10.3,14.2,15,26.8,14.5,18.53,10,31.63,8.31,6.29,30.33,1.76,,0.11,0.02,40.23,0.43,,251.67,3.05,4.19,1.06,,1.15,5.07,24.95,17.57,20.26,24.3,17.23,13.01,11.59,4.01,0.45,57.23,6.69,5.16,22.78,16.82,,2.24,45.39,70.55,5.36,,,37.79,,45.91,3.26,22.73,22.73,2.1,8.57,,0.73,0.94,14.97,15,0.89,1.82,0.87,,,15,,2.03,1.13,3.27,0.43,6.47,986.94,8.48,14.41,,7.96,,5.35,36.24,,,10,9239632233.0,Real Estate Investment Trusts,Finance
CUK,53.49,41.96,40.8,,,,,,,145.68,36,33.68,,50.06,36.79,1.01,,0.1,0.04,21.92,0.29,10.36,22.31,8.56,5.21,3.12,,,,15.26,10.06,47.35,14.9,8.65,2.2,2.24,6.55,0.19,4.9,4.31,,13.13,27.78,413.78,8.67,19.11,27.22,2.02,,,7.55,,14.2,3.18,15.77,15.88,,1.21,,,,,24.53,1.15,1.7,0.51,,,4.88,22.52,,,3.93,0.25,3.79,8.45,9.73,24.58,,6.25,,17.28,,,,6,19067138407.462,Hotels/Resorts/Cruise lines,Consumer Services
CUZ,25.03,40.88,7.01,,,2.2,,,0.9,2.19,2,29.48,5.47,35.53,37.45,0.81,,0.13,0.03,28.51,0.56,,,5.31,5.22,0.61,,3.89,4.5,45.22,14.67,21.05,,,,9.2,2.21,0.57,43.7,7.57,4.5,77.68,6.77,,5.99,26.41,67.29,1.47,,,6.17,,20.73,0.98,86.39,86.66,34.66,5.23,,,,10.83,12.04,1.08,1.97,0.7,,,12.04,,,0.64,1,0.56,0.67,796.95,2.35,1.14,,2.24,,1.15,17.49,,,10,3452869308.0,Real Estate Investment Trusts,Finance
CVAC,,68.17,7.27,,,,,,,,,66.45,,,68.91,3.62,,5.88,13.83,4.21,6.2,34.57,45.44,8.41,0.24,0.06,,,,2.49,2.2,3.73,,,3.68,0.69,40.16,0.85,18.54,11.82,,6.6,,,,37.87,71.43,56.03,,,20.92,,24.88,1.17,7.53,7.78,,1.62,,,,,8.57,0.11,0.65,,2,1.87,6.6,,,,1.22,6.19,15.52,57.07,25.4,21.7,,25.34,,0.05,,,,,1793303457.0000002,Pharmaceuticals: Major,Health Technology
CVCO,55.49,40.38,18.36,3.4,18.8,,31.7,30.6,36.3,22.13,20.6,43.61,,45.37,39.21,9.45,,1.25,11.97,431.31,2.9,61.82,8.64,16.38,0.16,0.03,,,,17.36,15.77,21.97,,,,1.75,5.76,0.75,7.98,4.23,,18.43,23.84,,,317.76,22.77,123.05,,,8,,8.91,3.38,24.38,24.38,0.83,1.95,,0.78,0.78,,24.45,1.36,2.07,1.29,108.37,6.45,21.68,82.42,0.98,1.26,3.94,2.11,10.85,47.73,17.41,14.41,,16.29,,3.58,33.18,,,10,2397590873.9999995,Homebuilding,Consumer Durables
CVE,,52.29,,,3.5,102.7,104.9,,,41.16,36.5,59.3,9.2,,57.24,2.76,,0.49,0.31,15.4,1.59,33.53,38.8,21.05,0.96,0.34,,0.39,3.15,8.15,4.32,8.76,,,0.93,0.74,12.27,0.54,8.99,14.29,3.23,10.65,28.06,,,17.05,20.95,7.98,,,6.18,,8.59,1.39,10.65,10.55,,0.68,,,,,7.54,0.9,0.88,0.87,,,4.05,5.34,0.45,0.57,1.55,0.95,6.82,13.34,11.44,12.73,,8.63,,10.15,29.06,,,7,39257405542.46527,Integrated Oil,Energy Minerals
CVI,,48.84,,,,18.6,,,,250.58,33,57.01,7.93,,52.03,2.36,,0.51,0.34,18.95,1.33,27.55,25.41,13.31,3.35,2.36,,7.14,7.93,17.78,6.54,75.9,17.78,6.41,0.4,0.4,5.62,0.17,0.52,2.15,10.56,82.39,17.58,,,23.95,3.79,2.49,,,0.89,,2.06,2.82,27.46,67.68,,0.24,,,,,45.86,0.79,2.92,0.68,,,6.94,143.92,,0.39,2.82,0.86,1.66,7.58,5.84,8.32,,5.58,,0.38,8,,,9,3473332205.0,Oil Refining/Marketing,Energy Minerals
CVLT,133.43,46.42,10.18,2.1,,,,105.4,21.3,63.13,6.3,53.89,,44,48.15,5.79,,0.65,24.24,153.98,1.2,,0.53,84.61,0.14,0.05,,,,79.53,73.09,30.14,,,6.12,7.36,1.26,0.29,24.42,3.26,,39.37,21.64,14.45,11.79,83.2,82.09,205.14,,,19.75,,9.5,24.25,38.98,47.38,,7.69,,,,,31.64,1.85,10.76,2.04,,,30.86,35.12,,4.17,54.99,1.2,20.09,423.02,19.08,74.28,,27.58,,2.98,733.24,,,5,2971634520.0,Packaged Software,Technology Services
CVNA,419.78,37.13,31.53,,,,,,,8.34,,43.33,,105.37,37.07,4.31,,0.75,0.14,193.06,3.25,43.09,9.11,9.58,6.01,10.06,,,,42.63,29.59,56.68,20.42,16.19,1.89,2.41,2.35,0.08,4.25,2.15,,84.27,,,19.43,38.01,20.04,1.05,,,0.14,,5.58,39.97,,,,2.52,,,,,43.79,5.08,,,,,39.14,,,,42.71,2.12,0.24,13.22,12.18,4.23,,12.57,,7,,,,1,9888969311.0,Specialty Stores,Retail Trade
CVS,,39.7,,0.6,3.9,6.6,2.7,5.2,,37.77,10.7,60.98,6.62,,44.9,2.05,,0.11,0.12,48.01,0.8,19.84,16.98,14.52,5.82,1.1,,0.44,5.55,13.63,9.23,77.7,10.29,8.02,0.34,0.36,7.34,0.3,0.46,2.79,5.55,7.94,17.51,,4.37,87.85,14.2,3.7,,,1.36,,2.9,0.81,12.19,8.1,0.9,0.16,,,,,34.51,0.55,,0.41,,,13,81.95,,0.33,,0.59,2,32.06,5.69,6.69,,4.15,,3.12,8.87,,,9,91025364049.0,Drugstore Chains,Retail Trade
CVX,3.84,52.21,4.36,1.3,8.3,5.4,64,,130.2,366.52,28.6,77.62,5.75,0.59,60.23,3.77,,0.13,0.18,153.14,1.07,25.84,55.98,38.63,0.62,0.17,,0.56,4.3,11.39,6.97,15.46,10.11,5.87,1.49,1.49,8.78,0.6,9.67,6.87,4.3,14.03,26.44,,,161.9,29.85,42.54,,,8.6,,11.29,1.75,16.83,13.39,0.89,1.44,,,,,15.02,0.95,1.04,0.96,,,8.04,13.25,0.54,0.81,1.8,0.8,6.38,16.45,11.17,10.4,,6.56,,9.33,22.49,,,8,317615070740.0,Integrated Oil,Energy Minerals
CW,74.37,44.23,11.21,2.3,11.7,5.1,18.4,16.2,27.2,29.38,9.1,44.54,0.31,37.93,42.84,5.67,,0.45,0.38,350.18,1.98,103.19,42.81,55.05,1.74,0.48,,0.08,0.24,24.73,20.73,29.67,16.16,13.04,11.87,4.57,4.04,0.51,15.41,3.58,0.24,29.58,12.79,11.01,6.42,216.04,37.01,12.24,,,13.2,,17.54,5.33,33.08,32.4,4.21,4.36,,1.86,1.96,,28.35,1.62,7.15,2.02,,,25.59,28.58,3.12,2.29,35.42,1.39,8.74,75.64,15.03,17.18,,10.64,,2.33,49.03,,,10,7683305789.0,Aerospace & Defense,Electronic Technology
CWAN,52.02,40.36,18.34,,,,31.3,24.5,,2.11,16.2,41.19,,55.84,38.73,23.15,,3.31,4.16,27.03,4.66,,9.82,40.36,2.95,0.18,,,,444.63,242.67,49.74,37.08,34.28,11.23,14.26,0.22,0.65,28.66,1.97,,50.81,,,20.21,21.58,72.25,,,,0.16,,3.21,14.69,3378.75,84.47,,14.43,,,,,49.53,1.25,8.69,,69.31,28.16,47.3,,,,20.17,4.66,0.12,31.19,2.76,0.18,,5.67,,0.02,,,,1,4673896621.0,Packaged Software,Technology Services
CWEN,3.63,37.64,0.39,,4.5,13.6,5.2,37.5,,,2.8,32.65,10.15,15.36,35.41,0.43,,0.44,0.04,24.92,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,6.63,47.58,12.83,35.08,28.38,8.47,7.09,10.19,2.1,0.15,29.03,13.76,6.79,29.35,27.03,8.23,6.89,33.95,64,0.54,,,8.94,,16.72,1.29,24.19,20.68,1.99,2.07,,,,,7.19,0.73,,1.01,,,3.63,4.35,2.01,0.42,,1.49,0.85,2.77,2.16,5.78,,1.16,,,27.38,,,8,5070976519.0,Alternative Power Generation,Utilities
