Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CSTM,,51.75,,,,,11.2,52.8,,275.42,7.3,76.26,,,61.48,2.06,0.12,0.1,12.48,1.28,66.3,76.58,31.8,3.26,2.03,,,,11.66,5.71,30.53,6.62,4.21,0.45,0.48,8.58,0.19,1.58,6.39,,8.74,19.94,34.74,,15.24,9.47,2.68,,1.45,,4.35,1.83,16.98,16.98,3.69,0.25,,,,,16.24,0.82,1.77,1.04,,,3.64,6.05,1.46,0.87,4.15,0.52,2.06,11.99,8.51,11,,5.41,,10.23,124.8,,,5,2529606971.0,Miscellaneous Commercial Services,Commercial Services
CSX,1.93,62.17,,5.1,2.7,8.2,13.2,15.1,12.4,22.46,16.6,75.41,1.92,,66.19,2.55,0.64,0.09,36.69,1.39,17.17,49.68,25.75,2.6,1.47,,0.25,1.29,15.52,12.03,29.51,15.43,11.6,5.8,5.99,6.44,0.3,20.31,4.21,1.32,18.06,6.39,7.49,2.51,35.34,37.58,6.69,,25.06,,37.78,5.47,19.73,19.79,2.13,4.86,,0.95,0.77,,24.08,1.04,2.24,1.09,,,13.31,19.28,,1.54,5.71,1.23,8.66,16,14.33,29.56,,10.56,,3.2,20.97,,,10,61895279910.0,Railroads,Transportation
CTAS,49.51,68.38,4.53,0.9,6.3,2.5,13.9,14,12.7,58.45,12,81.29,1.58,21.5,72.25,14.41,0.05,0.04,226.47,1.53,109.2,24.65,46.93,1.1,0.71,,0.35,0.64,43.56,35.97,51.29,40.94,34.01,9.04,9.54,2.3,0.44,18.59,1.99,0.69,53.45,13.9,10.83,7.16,141.17,49.17,20.91,,16.8,,21.82,22.72,57.17,57.17,4.72,9.58,,2.02,1.65,,51.48,1.6,21.84,2.44,,,42.3,50.28,4.57,4.8,187.17,0.8,18.31,63.38,28.75,39.69,,22.06,,2.12,85.78,,,10,52752238731.0,Other Consumer Services,Consumer Services
CTLT,47.76,61.41,,,,,,,39.7,,1,68.08,,7.79,65.31,1.56,0.34,0.07,60.75,2.51,75.6,39.85,69.81,12.4,1.4,,,,,39.44,158.96,435.65,33.92,3.39,3.56,,0.37,2.24,0.9,,57.35,4.07,113.67,7.8,61.17,21.82,,,,,,3.11,,,,2.52,,,,,111.56,0.99,,1.05,,,27.81,,,7.47,30.22,1.93,,,,,,,,,86.79,,,8,8862158146.0,Pharmaceuticals: Major,Health Technology
CTOS,,82.13,,,,,,,,6.11,7.1,84.32,,,84.61,0.78,0.01,,5.8,1.28,278.01,29.93,35.76,7.15,3.04,,,,31.09,10.98,,,,2.08,2.17,3.22,0.23,,,,207.14,,,2.99,7.61,22.11,0.82,,,,7.28,1.62,,,,0.77,,,,,,0.76,,,,,111.51,,,,,0.19,,5.72,5.12,,,4.66,,,,,,2,1608094655.0000002,Finance/Rental/Leasing,Finance
CTRA,,64.37,,,46.2,43,43.4,62.1,59.7,9.42,28.6,57.42,23.3,,64.25,2.68,0.78,0.36,26.78,1.61,5.65,7.42,41.54,0.67,0.18,,0.5,3.13,12.41,6.05,19.04,5.92,3.97,2.77,3.78,8.06,0.65,19.86,5.7,3.13,9.36,27.22,24.95,13.49,23.61,39.3,13.77,,21.91,,28.96,1.51,16.23,16.24,0.72,3.56,,,,,17.89,1.13,1.04,0.73,,,6.85,11.41,0.65,0.68,1.51,1.56,6.06,9.44,9.12,9.54,,6.65,,4.56,20.76,,,8,21080871317.0,Integrated Oil,Energy Minerals
CTRE,33.95,43.76,5.85,,4.3,3.8,,,,5.42,0.5,34.48,5.27,21.87,40.66,6.89,3.79,0.95,30.02,3.96,,1073.24,1.05,2.13,0.16,,1.2,3.83,42.7,30.23,27.44,19.97,14.79,17.84,25.71,2.34,0.83,93.69,3.66,3.86,22.54,0.62,23.29,17.31,15.65,94.27,3.77,,45.21,,57.52,2.12,41.69,31.37,,18.88,,,,21.53,20.43,1.92,1.72,1.87,,,19.84,30.42,,1.44,2.12,3.96,4.2,,5.78,5.79,,6.26,,,51.76,,,8,2017379031.0,Real Estate Investment Trusts,Finance
CTS,20.07,56.05,,1.5,9.2,,13.6,26.3,7.3,56.72,10.2,53.05,0.3,,54.35,6.21,0.91,0.73,54.46,2.46,64.68,49.76,59.84,1.23,0.24,,0.08,0.3,22.65,16.21,19.08,,,2.15,3.32,4.42,0.67,17.42,5.45,0.3,23,6.2,6.61,2.41,41.05,35.73,19.86,,11.66,,14.57,3.1,28.07,25.81,,3.26,,,,,18.86,1.33,3.49,1.54,,,15.96,18.93,,1.52,10.6,1.91,7.99,40.96,11.58,11.4,,12.06,,3.47,50.43,,,9,1306892131.0000002,Electronic Production Equipment,Electronic Technology
CTSH,5.13,60.87,,2.1,9.1,9.6,10.6,10,,38.84,7.6,71.44,2.24,9.51,63.78,6.9,0.6,1.09,81.06,2.23,,8.91,73.92,0.53,0.13,,0.25,1.49,13.3,11.29,24.15,12.12,10.6,1.9,2.05,7.52,0.72,8.49,4.1,1.49,16.26,12.08,6.34,4.93,73.24,34.36,65,,11.6,,15.4,2.78,17.93,17.17,3.3,2.08,,1.39,1.65,,24.56,1.11,2.33,0.85,,21.91,20.88,26.79,2.54,1.12,7.13,2.23,12.02,81.64,19.22,16.57,,14.49,,3.57,20.37,,,10,35438754979.99999,Information Technology Services,Technology Services
CTVA,29.31,68.23,8.45,1.9,2.3,6,12.2,21.5,,182.5,8.5,84.91,1.02,8.72,73.96,2.13,0.24,0.44,63.25,1.5,232.76,144.59,124.17,2.45,0.23,,0.27,1.02,43.04,20.25,69.59,14.82,12.45,2.69,2.84,2.32,0.59,3.91,1.5,1.07,19.91,15.81,11.79,1.6,57.3,43.51,8.23,,4.18,,11.63,1.76,63.89,26.58,,2.67,,,,,71.92,1.1,3.2,,,,36.45,,1.85,1.79,8.68,0.96,1.63,12.14,3.4,2.78,,4.49,,3.28,,,,6,37298096453.0,Chemicals: Agricultural,Process Industries
CUBE,25.03,56.45,,,10.3,14.2,15,26.8,14.5,18.53,10,73.17,6.74,14.61,62.29,2.11,0.11,0.02,49.92,0.43,,251.67,3.05,4.19,1.06,,1.15,4.11,28.68,20.2,23.28,28.13,19.94,15.06,13.32,3.49,0.45,57.23,5.39,4.11,28.17,15.86,,2.5,45.98,70.55,5.36,,37.79,,45.91,4.05,28.2,28.2,2.61,10.68,,0.9,1.17,18.58,18.6,1.09,2.25,1.09,,,18.6,,2.52,1.4,4.05,0.43,6.47,986.94,8.48,14.41,,7.96,,4.46,44.97,,,10,9239632233.0,Real Estate Investment Trusts,Finance
CUK,47.59,73.51,26.14,,,,,,,145.68,36,71.27,,39.06,73.4,1,0.12,0.05,22.83,0.3,10.36,22.4,8.39,5.05,3.52,,,,16.87,9.74,47.52,15.75,9.03,2.26,2.35,5.93,0.17,5,4.25,,13.62,27.61,383.25,7.26,18.37,26.67,1.85,,6.24,,13.76,3.45,20.38,19.53,,1.24,,,,,25.06,1.24,1.96,0.52,,,4.98,23,,,4.33,0.26,3.08,7.92,8.98,21.25,,5.89,,17.49,,,,6,19067138407.462,Hotels/Resorts/Cruise lines,Consumer Services
CUZ,59.45,60.51,12.64,,,2.2,,,0.9,2.19,2,68.76,4.92,37.67,62.77,0.82,0.13,0.03,31.76,0.56,,,5.31,5.22,0.61,,3.89,4.04,45.57,14.79,21.21,,,,9.27,2.19,0.57,43.7,7.21,4.04,108.37,6.16,,4.36,26.26,67.29,1.47,,6.17,,20.73,1.09,96.24,96.53,38.61,5.86,,,,12.05,13.36,1.21,2.19,0.78,,,13.36,,,0.71,1.12,0.56,0.67,796.95,2.35,1.14,,2.24,,0.86,19.48,,,10,3452869308.0,Real Estate Investment Trusts,Finance
CVCO,47.52,72.78,2.16,3.4,18.8,,31.7,30.6,36.3,22.13,20.6,75.64,,18.73,75.45,10.66,1.25,11.97,521.23,2.9,61.82,8.64,16.38,0.16,0.03,,,,21.21,19.27,26.84,,,,2.14,4.71,0.75,7.98,3.5,,26.08,23.2,,,312.14,22.77,123.05,,8,,8.91,4.08,29.46,29.46,1.01,2.36,,0.94,0.95,,29.55,1.67,2.5,1.56,130.96,7.79,26.21,99.63,1.18,1.53,4.76,2.11,10.85,47.73,17.41,14.41,,16.29,,2.98,40.09,,,10,2397590873.9999995,Homebuilding,Consumer Durables
CVE,,36.49,,,3.5,102.7,104.9,,,41.16,36.5,24.34,8.85,,33.01,2.77,0.49,0.31,15.48,1.59,33.53,38.8,21.05,0.96,0.34,,0.39,3.03,8.45,4.47,8.79,,,0.94,0.77,11.83,0.54,8.99,14.14,3.33,10.05,28.03,,,17.75,20.95,7.98,,6.18,,8.59,1.36,10.71,10.6,,0.69,,,,,7.67,0.87,0.86,0.85,,,4.11,5.46,0.44,0.56,1.52,0.95,6.82,13.34,11.44,12.73,,8.63,,9.87,28.67,,,7,39257405542.46527,Integrated Oil,Energy Minerals
CVI,,46.31,,,,18.6,,,,250.58,33,62.82,10.43,,51.9,2.37,0.51,0.34,19.14,1.33,27.55,25.41,13.31,3.35,2.36,,7.14,10.43,17.14,6.3,73.18,13.98,5.92,0.41,0.38,5.83,0.17,0.52,2.13,10.43,67.63,17.14,,,24.4,3.79,2.49,,0.89,,2.06,2.85,27.74,68.36,,0.25,,,,,47.73,0.78,2.94,0.69,,,7.27,149.76,,0.4,2.85,0.86,1.66,7.58,5.84,8.32,,5.58,,2.97,8.08,,,9,3473332205.0,Oil Refining/Marketing,Energy Minerals
CVLT,88.78,64.54,,2.1,,,,105.4,21.3,63.13,6.3,76.05,,21.36,68.11,6.48,0.65,24.24,177.6,1.2,,0.53,84.61,0.14,0.05,,,,88.9,81.69,33.68,,,7.52,8.23,1.12,0.29,24.42,2.82,,51.74,21.47,14.45,11.86,81.95,82.09,205.14,,19.75,,9.5,27.98,44.97,54.66,,8.88,,,,,36.4,2.17,12.41,2.35,,,35.54,40.45,,4.81,63.43,1.2,20.09,423.02,19.08,74.28,,27.58,,2.68,845.95,,,5,2971634520.0,Packaged Software,Technology Services
CVNA,544.79,68.4,28.19,,,,,,,8.34,,63.61,,85.55,66.77,4.99,0.75,0.14,256.0,3.25,43.09,9.11,9.58,6.01,10.06,,,,54.63,37.92,72.29,26.68,21.02,2.41,3.09,1.83,0.08,4.25,1.62,,108.7,,,19.14,34.81,20.04,1.05,,0.14,,5.58,53,,,,3.22,,,,,55.97,7.35,,,,,50.09,,,,56.64,2.12,0.24,13.22,12.18,4.23,,12.57,,5.32,,,,1,9888969311.0,Specialty Stores,Retail Trade
CVS,,54.57,,0.6,3.9,6.6,2.7,5.2,,37.77,10.7,64.96,5.41,1.71,58.75,2.1,0.11,0.12,59.01,0.8,19.84,16.98,14.52,5.82,1.1,,0.44,4.53,15.45,10.47,88.1,11.68,9.11,0.39,0.4,6.47,0.3,0.46,2.27,4.53,9.57,12.88,,4.45,87.26,14.2,3.7,,1.36,,2.9,0.99,14.98,9.95,1.11,0.21,,,,,42.34,0.68,,0.51,,,15.98,100.71,,0.41,,0.59,2,32.06,5.69,6.69,,4.15,,2.39,10.91,,,9,91025364049.0,Drugstore Chains,Retail Trade
CVX,4.08,66.07,1.56,1.3,8.3,5.4,64,,130.2,366.52,28.6,65.75,5.38,,66.62,3.87,0.13,0.18,162.53,1.07,25.84,55.98,38.63,0.62,0.17,,0.56,4.02,12.06,7.38,16.37,10.8,6.16,1.57,1.58,8.29,0.6,9.67,6.47,4.02,14.62,26.03,,,159.98,29.85,42.54,,8.6,,11.29,1.86,17.86,14.21,0.94,1.54,,,,,15.97,1.02,1.1,1.02,,,8.5,14.04,0.57,0.86,1.91,0.8,6.38,16.45,11.17,10.4,,6.56,,8.77,23.87,,,8,317615070740.0,Integrated Oil,Energy Minerals
CW,61.45,59.9,10.12,2.3,11.7,5.1,18.4,16.2,27.2,29.38,9.1,67.7,0.28,23.14,60.77,5.85,0.45,0.38,375.05,1.98,103.19,42.81,55.05,1.74,0.48,,0.08,0.22,26.03,21.81,31.18,16.16,13.04,11.87,4.81,3.84,0.51,15.41,3.34,0.23,31.7,12.67,10.89,6.23,215.62,37.01,12.24,,13.2,,17.54,5.72,35.48,34.76,4.51,4.69,,1.99,2.1,,30.4,1.74,7.66,2.16,,,27.47,30.67,3.35,2.45,38,1.39,8.74,75.64,15.03,17.18,,10.64,,2.2,52.6,,,10,7683305789.0,Aerospace & Defense,Electronic Technology
CWAN,24.88,70.81,8.41,,,,31.3,24.5,,2.11,16.2,79.91,,37.7,73.15,27.15,3.31,4.16,32.21,4.66,,9.82,40.36,2.95,0.18,,,,527.28,287.79,58.99,44.34,41,13.48,16.91,0.19,0.65,28.66,1.64,,60.41,,,20.24,21.24,72.25,,,0.16,,3.21,17.64,4050,101.25,,17.29,,,,,59.34,1.52,10.36,,82.59,33.55,56.64,,,,24.04,4.66,0.12,31.19,2.76,0.18,,5.67,,0.02,,,,1,4673896621.0,Packaged Software,Technology Services
CWEN,14.34,64.16,,,4.5,13.6,5.2,37.5,,,2.8,87.83,8.44,,72.48,0.46,0.44,0.04,29.62,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,5.51,36.76,9.91,27.11,29.31,8.75,7.32,7.87,2.72,0.15,29.03,11.59,5.75,96.17,25.29,,7.61,33.65,64,0.54,,8.94,,16.72,1.53,28.76,24.58,2.36,2.4,,,,,8.31,0.88,,1.2,,,4.18,4.99,2.38,0.5,,1.49,0.85,2.77,2.16,5.78,,1.16,,,32.55,,,8,5070976519.0,Alternative Power Generation,Utilities
CWEN.A,15.41,65.11,,,4.5,13.6,5.2,37.5,,,2.8,88.12,8.94,,73.21,0.46,0.44,0.04,27.93,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,5.84,36.76,9.91,27.11,29.31,8.75,7.32,7.87,2.72,0.15,29.03,11.56,6.09,90.65,25.29,,7.61,31.66,64,0.54,,8.94,,16.72,1.54,27.12,23.18,2.23,2.48,,,,,8.32,0.88,,1.2,,,4.16,5.01,2.38,0.5,,1.49,0.85,2.77,2.16,5.78,,1.16,,,32.48,,,8,5070976519.0,Alternative Power Generation,Utilities
CWH,,59.32,,,63.4,64,,,,,,66.72,17.81,9.74,62.43,1.75,0.02,0.01,24.75,1.23,169.57,17.69,6.9,15.44,33.13,,,2.01,33.21,21.86,74.4,14.54,12.74,0.79,0.84,3.01,0.02,1.13,4.57,2.01,25.71,31.71,,3.98,15.3,29.84,0.7,,,,2.84,10.4,,,,0.27,,,,,11.67,1.62,,,,,6.8,,,1.21,,0.19,,4.79,5.17,,,2.93,,,8.94,,,9,1784505416.0,Specialty Stores,Retail Trade
CWK,56.73,65.4,0.75,,14.4,,7.6,67.8,,36.4,5.6,80.81,,24.19,70,1.61,0.35,0.23,15.23,1.18,,51.87,51.85,5.97,1.98,,,,17.81,10.76,24.58,14.01,10.04,0.7,0.65,5.61,0.23,2.64,7.1,,12.96,8.4,,4.34,10.83,17.89,1.41,,0.94,,3.48,2.04,41,19.78,2.79,0.37,,,,,14.19,1.41,,,,,11.88,16.84,,1.31,,1.18,1.17,72.17,6.43,5.37,,4.18,,3.7,,,,3,1878535349.0,Real Estate Development,Finance
CWST,25.22,63.89,,,35.5,,14.4,,29.6,,13.1,63.09,,0.26,65.34,3.37,1.78,0.45,111.5,2.55,6.93,36.67,37.93,3.85,0.76,,,,98.4,25.77,139.93,47.34,19.38,4.63,5.23,1.02,0.49,3.74,0.79,,107.31,14.95,23.38,13.2,106.15,34.14,1.59,,0.46,,6.71,4.61,929.17,182.79,13.54,4.38,,11.72,3.76,,117.64,1.05,12.8,1.52,,,26.38,66.89,13.13,3.2,20.16,2.48,0.26,7.22,3.35,0.61,,1.87,,,253.41,,,6,4831716726.0,Environmental Services,Industrial Services
CWT,0.92,45.53,,,10.5,7,,,7.4,,,41.91,3.07,2.64,45.21,1.06,0.1,0.05,50.96,0.64,13.58,117.53,24.67,3.32,0.81,,0.33,2.17,16.5,10.98,,20.32,12.27,4.53,4.22,6.06,0.33,,,2.17,22.12,,,7.4,63.7,55.03,4.19,,19.56,,22.41,1.86,14.69,15.08,,2.88,,,,,,0.8,1.13,0.89,,,10.01,,,15.12,1.9,0.6,4.32,6.99,6.3,13.46,,4.18,,,27.55,,,10,2878752728.0,Water Utilities,Utilities
CX,,45.43,,0.5,8.4,,68.6,,,31.7,6.3,43.85,0.76,,45.64,1.35,0.07,0.06,5.44,0.98,53.19,93.98,39.55,3.88,0.59,,0.11,0.76,8.85,7.82,19.08,6.81,4.81,0.93,0.9,11.3,0.43,5.6,12.47,1.48,7.49,11.79,58.66,8.68,5.69,34.06,3.56,,2.8,,11.86,0.68,18.32,14.02,1.34,0.53,,1.83,1.06,,9.58,0.96,0.67,0.79,,,4.38,,1.83,0.7,0.68,0.73,1.76,15.11,8.24,4.16,,2.38,,20.01,21.76,,,8,10350916433.208002,Construction Materials,Non-Energy Minerals
CXM,,63.34,,,,,,111.8,254.4,19.82,15.1,77.15,,,68.07,2.76,1.02,9.15,8.18,1.61,,45.49,92.05,0.94,0.11,,,,45.32,30.98,20.88,,,2.02,2.18,2.21,0.48,10.45,3.84,,19.52,,11.2,5.98,14.43,74.22,,,6.54,,4.82,4.49,46.17,21.87,,3.04,,,,,29.16,0.57,2.18,,,9.09,23.21,,,,4.96,1.61,4.61,54.44,5.75,8.33,,4.81,,11.98,,,,1,4037198954.0,Packaged Software,Technology Services
CXT,4.6,74.98,,,,,,,,1.16,,93.56,1.03,,83.76,2.78,0.36,0.21,63.24,1.38,76.25,46.99,51.41,2.26,0.75,,0.2,1.03,15.35,11.81,25.91,,,2.73,2.9,6.51,0.44,11.21,4.55,1.05,14.38,,22.73,10.26,0.0,45,5.88,,12.18,,18.94,3.32,20.39,20.1,,2.49,,,,,22.2,,,,,,16.99,,,,,1.01,7.91,69.7,14.86,18.1,,11.36,,5.18,,,,5,3249352440.0,Industrial Machinery,Producer Manufacturing
CXW,,69.61,0.81,2,4.1,,2.1,,,13.93,1.6,63.72,,,68.04,1.82,0.39,0.11,21.94,1.51,,55.43,51.58,3.29,0.67,,,,19.12,10.98,18.65,,,1.68,1.68,5.23,0.51,8.98,7.33,,25.62,4.29,13.57,2.27,12.63,24.34,2.94,,3.85,,10.32,1.64,32.75,31.08,,1.22,,,,,13.87,1.74,1.51,1.29,,,9.75,18.27,,0.86,1.64,1.51,2.53,7.93,6.4,5.21,,5.63,,6.68,16.88,,,9,1174677172.0,Real Estate Development,Finance
CYBR,49.9,68.87,3.4,,1.1,,,,,,14.5,73.74,,20.08,71.68,7.68,1.31,2.76,328.01,1.73,,16.19,61.56,20.44,0.44,,,,1312.18,503.76,63.97,81.79,116.24,10.45,14.51,0.08,0.5,22.68,1.44,,89.68,2.04,57.56,28.06,228.52,80.84,,,1.38,,,11.62,1214.85,107.9,,16.22,,,,,72.03,1.44,8.03,1.56,58.57,20.1,69.44,297.81,,7.1,13.45,1.73,0.6,59.58,0.9,1.41,,,,0.05,,,,6,6975267314.0,Packaged Software,Technology Services
CYTK,60.53,48.45,,,,,,,,,,56.85,,6.25,50.1,,9.21,1.28,52.02,9.28,,15.3,137.77,,,,,,,,,,,301.36,1773.27,,,,,,,,9.63,282.19,3.66,,,,,,,,,,,1678.05,,,,,,14.21,,70.3,,,,,,,,9.28,,,,,,,,,,,,1,3286011534.0000005,Pharmaceuticals: Major,Health Technology
CZR,,44.74,18.1,,,,128.6,,,3159.57,24.1,54.43,,31.37,46.75,0.6,0.35,0.03,38.68,0.84,3.01,25.96,17.68,7.34,6.08,,,,15.25,9.53,,12.6,8.66,2.84,2.93,6.56,0.13,,,,29.06,20.36,,1.74,45.97,52.05,0.99,,,,20.84,1.96,,,,0.75,,,,,,0.84,,0.71,,,6.7,,,2.42,,0.82,,14.61,7.06,,,10.47,,2.03,,,,6,11382375260.999998,Casinos/Gaming,Consumer Services
D,26.87,56.82,5.41,,1.4,,,,,,0.3,74.62,3.22,12.86,61.74,0.74,0.16,0.04,59.12,0.74,83.61,41.7,55.04,6.23,1.56,,0.98,4.53,22.19,13.29,,20.04,12.34,6.05,6.29,4.51,0.28,,,4.53,17.52,,10.54,5.29,58.21,49,1.92,,16.95,,27.08,1.9,20.74,21.72,31.03,3.36,,,,,,1.02,1.47,0.86,,,8.58,,,137.49,2.25,0.58,2.39,6.1,4.77,8.99,,3.18,,9.14,18.36,,,9,40558385870.0,Electric Utilities,Utilities
DAC,19.45,36.61,0.31,1.7,45.3,,39.8,62.3,57.1,77.74,36.1,20.5,4.13,,30.68,2.82,3,0.71,79.22,3.93,20.17,21.02,5.67,0.95,0.2,,0.12,4.13,3.01,2.46,,,,,1.75,33.22,0.8,,,4.29,2.71,33.75,,,77.12,61.46,27.15,,56.16,,53.46,0.45,2.74,2.89,0.12,1.55,,,,,,1.03,0.24,1.52,,,2.52,3.73,0.12,0.27,0.45,3.78,14.61,18.32,15.77,17.95,,15.71,,0.88,6.71,,,7,1265117299.9999998,Marine Shipping,Transportation
DADA,,39.48,44.83,,,,17.2,34.4,41.4,,2.5,33.12,,,35.31,2.27,2,2002.09,1.34,3.59,0.5,0.41,20.31,,,,,,0.12,0.12,0.67,,0.01,,,833.33,0.77,,,,,,55.73,4.53,5.03,27.63,,,,,,0.53,,,,0.26,,,,,,0.27,,,1.79,0.69,,,,,0.68,3.58,,,,,,,,2.84,,,,,1133815046.0,Air Freight/Couriers,Transportation
DAL,49.92,64.77,32.06,,92.9,,,,,49.46,49.8,58.7,0.77,4.4,62.63,1.37,0.14,0.16,64.14,0.39,11.55,37.93,21.13,3.75,1.79,,0.08,0.77,9.54,9.54,49.86,28,12.43,1.07,1.03,10.48,0.18,2.06,3.01,0.92,8.99,14.71,9.08,3.3,45.42,24.27,6.93,,7.71,,8.88,3.03,8.91,11.7,,0.69,,,,,33.5,1.41,,0.79,,,6.2,312.86,,2.89,,0.34,6.24,15.24,13.95,40.43,,5.4,,7.82,24.76,,,9,25672394982.000004,Airlines,Transportation
DAN,,58.47,,,,58.7,15.1,48.1,,,14.1,85.41,5.07,,68.61,1.83,0.15,0.14,9.55,1.49,63.77,67.31,51.89,4.16,2.02,,0.85,4.17,13.47,5.37,67.6,9.43,4.52,0.37,0.37,7.42,0.19,0.55,4.12,4.17,8.17,8.93,42.52,,14.99,8.7,2.22,,,,3.35,0.94,,20.32,,0.12,,,,,24.41,0.64,1.09,0.4,,,3.22,51.62,,0.73,1.31,0.86,,8.17,5.48,,,,,1.13,6.68,,,8,2201136311.0,Auto Parts: OEM,Producer Manufacturing
DASH,64.03,72.07,19.64,,4.6,,43.9,1.4,125.8,,33.4,72.17,,36.38,71.32,9.83,1.21,9.33,179.01,1.65,,12.66,19.44,1.74,0.07,,,,,228.65,38.87,57.42,37.65,5.46,6.89,,0.62,17.53,2.39,,102.68,,,19.36,116.84,47.62,,,,,,9.82,,,,7.29,,,,,41.34,1.53,,,288.73,36.24,34.96,126.54,,,16.39,1.65,,,,,,,,0.32,,,,,31829603131.0,Air Freight/Couriers,Transportation
DAVA,,60.6,,,22.7,,,,,,13.5,67.86,,,63.88,4.09,0.39,0.28,28.8,1.9,,46.1,85.35,8.87,0.3,,,,67.95,67.95,41.15,25.48,21.12,2.34,1.98,1.47,0.65,4.82,2.68,,19.98,24.02,81.78,10.46,69.07,23.28,17.92,,0.94,,1.18,2.08,205.6,46.61,2.16,1.78,,,,,36.65,0.42,12.74,,,,31.58,,2.51,0.9,77.84,1.9,0.81,15.21,2.93,1.13,,0.7,,,,,,9,2961938754.0,Information Technology Services,Technology Services
DAWN,19.77,40.67,1.25,,,,,,,,,36.85,,6.03,38.02,17.96,14.05,213.53,13.54,14.62,229.3,642.22,31.92,,0.01,,,,,,,,,5.33,7.82,,0.93,,,,,,45.29,,0.0,97.75,,,,,,2.46,,,,12.76,,,,,,,,,2.66,2.55,,,,,2.53,14.55,,,,,,,,,,,,,1210675629.9999998,Pharmaceuticals: Major,Health Technology
DBD,88.2,60.28,16.15,21.5,,,,,,,,81.99,,4.82,66.8,1.72,0.2,0.24,46.97,1.45,80.05,64.81,65.37,3.43,1.03,,,,11.41,8.07,,,,,0.68,8.76,0.27,,,,9.51,,26.61,,0.0,24,1.2,,0.13,,5.17,1.66,361.31,20.32,,0.46,,,,,,,,,,,,,,,,0.96,0.12,51.47,8.76,0.47,,0.61,,45.99,,,,2,1522300000.0,Electronic Equipment/Instruments,Electronic Technology
DBRG,2.68,43.31,31.62,,,,124,,22,,11.2,59.19,0.32,30.09,47.26,,5.09,0.86,12.75,7.13,,24.31,9.39,0.82,0.17,,0.05,0.32,9.58,7.42,44.2,,18.33,7.2,3.46,10.44,0.56,7.82,3.14,0.32,30.49,22.37,,,17.33,57.62,15.73,,21.42,,31.21,1.87,17.47,14.69,0.46,2.58,,,,,35.13,0.74,1.51,,,,33.17,4.33,,0.61,3.47,7.13,4.56,586.91,7.96,10.29,,7.43,,168.88,,,,4,3139778053.0,Real Estate Investment Trusts,Finance
DBX,,63,7.08,6,,,33.3,28.6,22.9,47.1,16.1,70.1,,13.59,64.92,1.82,0.74,0.44,28.37,0.87,,30.91,9.66,3.11,,,,,19.14,14.96,11.43,12.82,11.33,3.81,3.83,5.22,,33.51,9.9,,11,26.63,9.96,1.24,29.5,82.43,,,22.71,,20.02,,16.49,12.51,,3.72,,,,,11.02,0.96,,,,,10.66,13.96,0.5,1.02,,0.87,20.47,99.91,31.24,,,17,,14.55,,,,3,9373154089.0,Data Processing Services,Technology Services
DCBO,,60.94,2.7,2.4,,,,,55,10.77,37.3,70.29,,28.73,62.41,7.14,0.66,40.49,48.86,1.13,,285.53,62.9,0.09,0.05,,,,77.86,66.94,59.25,,,5.77,7.02,1.28,0.26,11.85,1.6,,47.92,,28.12,17.92,58.44,80.92,79.02,,8.63,,8.14,34.37,88.36,50.83,,7.86,,,,,66.48,0.84,10.86,,,128.58,63.45,77.1,,14.72,52.54,1.13,9.68,524.13,26.11,27.1,,14.44,,0.04,,,,2,1324788107.6935596,Packaged Software,Technology Services
