Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DORM,82.49,59.37,23.45,0.9,12,,18.2,11.2,7.4,5.54,21.9,52.71,,51.95,56.15,4.58,,0.08,0.07,139.84,2.34,194.23,51.32,96.17,1.92,0.51,,,,17.17,14.94,27.7,14.18,12.71,2.34,2.49,5.82,0.52,8.99,4.1,,18.58,21.88,20.67,4.41,106.21,39.54,6.76,,,9.43,,14.39,3.5,23.66,21.74,1.99,2.24,,1.72,2.13,,24.91,1.32,2.83,0.92,,22.89,20.11,23.39,1.1,1.78,8.51,1.16,8.13,27.66,16.22,15.73,,11.73,,5.08,33.77,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOV,39.08,51.96,8.39,0.9,15.7,1,13,23.5,8,17.28,9.3,32.8,1.09,11.33,45.76,5.55,,0.16,0.11,201.36,1.57,80.35,61.37,61.33,1.39,0.59,,0.26,1.02,14.58,12.54,28,18.32,16.16,3.72,3.43,6.86,0.48,12.26,3.96,1.02,21.39,18.41,6.42,,145.28,36.77,10.83,,,17.47,,16.26,4.84,18,25.55,2.18,3.15,,,,,25.66,1.39,,1.52,,,22.03,15.12,1.68,1.77,,1.06,13.59,99.01,23.26,29.77,,12.45,,2.6,28.99,,,10,20204773605.0,Industrial Machinery,Producer Manufacturing
DOW,,26.38,,1.9,16.6,,,4.4,,,6.6,21.03,6.7,,24.61,1.91,,0.27,0.16,41.28,1.66,60.36,45.15,43.53,3.88,0.98,,1.31,6.75,24.47,9.64,63.79,12.31,6.71,0.99,1.03,4.09,0.31,1.6,2.38,6.75,13.57,24.38,24.1,1.74,48.78,10.76,2.36,,,2.46,,4.33,1.59,27.67,19.39,4.04,0.68,,,,,42.48,0.85,1.78,,,,7.8,74.77,1.63,0.59,3.73,1.04,1.82,7.04,3.77,5.71,,4.54,,4.81,,,,7,37853535762.0,Chemicals: Specialty,Process Industries
DOX,7.93,56.19,9.01,2.7,1.5,10,,18.9,,,8.7,72.94,3.61,21.35,61.74,3.25,,0.35,0.65,88.44,1.2,,34.04,56.86,0.94,0.23,,0.3,2.15,16,12.31,16.63,,9.05,2.28,2.06,6.25,0.54,12.37,6.18,2.2,12.7,9.83,7.69,,95.62,35.07,20.24,,,9.85,,15.18,2.9,20.55,14.2,3.09,1.99,,0.97,1.42,,16.11,0.92,3.8,0.86,,,13.77,22.23,,1.02,22.17,1.2,7.69,69.23,12.85,14.02,,12.42,,7.83,20.17,,,10,10502587476.000002,Information Technology Services,Technology Services
DPZ,11.04,58.87,8.56,3.7,,15.8,9.5,5.8,2.6,9.64,6.8,61.18,2.85,,58.85,3.06,,0.37,0.04,464.89,1.71,9.43,13.54,21.64,5.26,,,0.35,1.26,23.06,21.04,41.72,22.01,20.14,4.12,4.46,4.34,,10.69,3.16,1.32,25.93,14.04,9.53,6.27,426.65,39.05,4.41,,,12.26,,18.49,,28.11,28.1,2.21,3.44,,0.91,1.05,,32.2,1.09,,1.02,,,26.09,29.92,2.55,14.43,,1.57,32.99,121.3,74.79,,,56.18,,3.14,40.76,,,10,13634675294.000002,Restaurants,Consumer Services
DRH,3.62,64.66,8.4,0.1,,,,,,,50.5,68.21,1.24,9.44,67.11,1,,0.24,0.06,9.69,0.92,,118.06,52.92,4.81,0.74,,0.43,1.24,22.62,12.48,25.1,17.28,10.89,2.79,2.82,4.42,0.52,11.24,6.24,3.31,20.84,,13.89,3.27,9.86,54.53,1.98,,,6.3,,12.06,1.21,34.54,34.66,,1.84,,,,11.69,16.33,0.98,1.37,0.76,,,10.17,79.26,,2.16,1.21,0.92,2.17,4.89,4.75,4.27,,4.36,,4.02,64.47,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,3.72,43.45,5.41,3.1,,50.1,25,21.2,5.1,23,20,18.34,7.23,13.51,35.62,2.5,,0.08,0.04,164.99,0.35,12.04,16.63,2.03,2.95,2.48,,0.61,3.23,18.64,13.77,25.04,17.37,12.93,2.1,2.18,5.36,0.19,8.69,5.03,3.34,17.47,,10.11,6.05,177.46,21.16,9.18,,,9.11,,11.75,9.24,19.36,19.07,0.72,1.77,,0.73,0.93,,20.34,0.93,,1.06,,,12.49,18.34,,1.94,,0.22,9.19,17.53,14.69,48.36,,9.81,,2.94,29.92,,,9,18138252624.0,Restaurants,Consumer Services
DRS,91.47,49.86,31,,,,,8,4.9,11.15,,42.14,,45.04,46.38,4.4,,0.23,0.43,34.22,2.11,52.77,44.4,22.27,1.26,0.19,,,,34.82,26.21,35.46,,,1.44,3,2.87,0.64,8.46,2.9,,33.14,,17.87,8.86,0.0,22.37,10.69,,,6.23,,8.75,3.75,47.42,40.33,6.72,2.94,,,,,34.27,,3.79,,,19.12,26.95,33.74,7.83,,8.45,1.7,5.18,67.09,9.52,8.39,,6.88,,0.97,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
DRVN,29.81,63.5,21.87,1.2,,,,170.4,,33.01,38.8,67.62,,46.67,64.16,0.79,,0.52,0.05,17.2,1.9,26.04,26.17,26.64,10.15,4.24,,,,30.25,16.65,,15.99,10.56,2.6,2.87,3.31,0.17,,,,13.8,,23.36,7.3,31.81,53.09,1.86,,,0.27,,13,2.93,429.25,16.67,,1.18,,,,,,0.54,,,,,11.87,,,,,1.72,0.11,7.32,4.07,0.69,,0.62,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,48.63,50.63,13.31,,28.2,,15.8,,1.7,15.12,23.2,40,,26.82,48.86,2.35,,0.22,0.07,39.04,2.81,103.39,35.07,50.25,7.99,1.24,,,,75.09,24.83,142.01,,,1.33,1.51,1.33,0.38,1.06,1,,22.83,20.59,,10.21,30.77,34.21,0.68,,,0.13,,2.06,2.7,1958.5,136.01,5,1.07,,11.76,8.54,,98.91,1.27,,1.33,,,47.19,157.94,7,2.47,,1.55,0.14,5.5,2.56,0.34,,,,,93.26,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DSGX,35.88,67.74,17.59,,12.4,,19.6,34.4,18.2,25.07,19.6,71.25,,22.43,69.1,25.17,,0.83,26.11,121.24,1.34,2.16,43.6,29.74,0.03,0.01,,,,56.78,41.05,51.29,40.89,30.31,12.61,16.55,1.76,0.84,32.28,1.92,,59.99,19.86,21.56,14.17,101.02,75.43,167.66,,,21.8,,29.21,7.78,78.18,74.31,3.97,17.16,,2.1,1.87,,53.15,1.2,21.5,1.56,,346.4,51.81,58.48,4.1,3.28,136.31,1.34,9.01,1014.83,14,10.82,,10.67,,,163.52,,,10,6354964279.391107,Packaged Software,Technology Services
DT,,54.18,5.69,,19.9,,4.7,66.5,17.1,4.99,24.9,41.85,,13.65,51.46,9.26,,0.96,12.47,56.42,1.42,,17.9,82.91,0.4,0.04,,,,107.35,77.93,36.4,37.12,34.33,8.15,10.28,0.92,0.64,27.9,2.6,,37.51,,13.11,16.23,60.5,81.3,,,,10.44,,9.46,7.84,102.35,59.88,,10.84,,,,,38.85,0.93,7.61,,,56.42,36.69,86.6,,3.56,21.68,1.42,5.17,125.2,6.97,8.21,,5,,0.54,,,,6,13614524493.000002,Packaged Software,Technology Services
DTE,9.23,40.63,,,,,5.9,11.8,,31.22,1.5,22.84,3.44,6.61,35.28,0.91,,0.3,0.08,120.78,0.83,52.55,56.41,45.31,5.95,2.14,,0.56,3.37,19.59,11.47,,18.23,11.06,3.24,3.85,5.1,0.23,,,3.6,16.76,1.56,4.95,2.57,96.81,35.47,2.5,,,12.33,,18.37,2.16,16.4,16.52,5.7,2.01,,1.43,,,,1.25,1.39,1.41,,,7.35,147.56,,9.17,2.65,0.62,3.3,8.2,5.99,13.73,,4.94,,,17.31,,,10,22015430118.0,Electric Utilities,Utilities
DTM,84.13,54.11,32.1,,0.5,,5.4,6.8,,,6.7,49.83,2.87,43.68,50.37,1.94,,0.29,0.03,101.64,0.95,,146.71,53.55,3.06,0.65,,0.7,2.85,18.89,14.54,33.59,17.11,9.78,8.46,12.91,5.29,0.49,39.45,3.74,2.9,22.19,,8.93,11.03,59.74,79,3.18,,,41.19,,50.82,2.34,24.7,24.7,1.86,10.18,,,,,25.79,1.7,2.44,,,,12.49,25.74,1.95,,5.42,0.95,4.53,14.79,7.82,9.66,,4.59,,5.35,,,,6,5129037450.0,Oil & Gas Pipelines,Industrial Services
DUK,17.36,33.09,,,0.7,2.1,16,34.2,,,6,13.62,4.21,10.42,25.59,0.69,,0.02,,109.16,0.7,101.1,89.03,51.85,5.76,1.73,,0.77,3.78,20.23,11.54,,19.6,11.6,5.74,5.64,4.94,0.27,,,3.81,17.22,4.43,9.15,3.65,107.5,48.81,2.32,,,14.31,,25.38,1.76,20.15,20.58,4.29,2.8,,1.78,,,,1.02,1.63,1.09,,,7.34,53.38,2.92,5.52,2.93,0.45,2.4,6.93,5.14,8.77,,3.78,,,24.25,,,10,73355947753.99998,Electric Utilities,Utilities
DUOL,38.91,51.04,37.29,,,,32.5,,91.5,1.7,31.2,27.8,,56.35,43.21,24.25,,2.57,16.12,339.52,3.09,,5.85,42.25,0.87,0.07,,,,267.62,228.23,62.67,53.26,49.58,14.67,20.77,0.35,0.67,33.14,1.51,,114.97,,120.63,30.9,220.81,73.13,,,,12.59,,7.76,18.4,188.17,188.17,,23.73,,,,,71.55,1.54,12.48,,30.84,22.56,65.06,120.36,,,19.15,3.09,8.26,102.11,7.08,12.15,,13.37,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DV,,52.68,16.7,,32.8,,38.1,45.9,100,8.93,28.1,37.81,,9.32,47.44,12.91,,4.11,3.85,20.1,6.57,,38.58,111.4,0.68,0.08,,,,34.1,23.09,21.45,,,4.32,5.03,2.98,0.86,23.47,4.3,,39.8,,13.55,14.33,40.95,82.42,74.39,,,10.33,,12.74,3.13,56.14,55.09,1.79,5.7,,,,,24.29,0.49,3.87,,18.96,8.63,20.87,59.17,1.96,,6.51,6.57,5.26,38.77,8.04,6.08,,6.44,,1.44,,,,6,4841300506.0,Packaged Software,Technology Services
DVA,45.69,40.73,0.25,6.9,,,10.7,6.3,14.6,,11.4,22.82,,10.76,33.65,1.75,,0.37,0.09,153.9,1.37,5.61,20.77,64.41,4.73,31.54,,,,13.01,9.25,16.85,11.94,8.77,1.81,1.88,7.69,0.02,11.18,11.1,,13.66,20.7,16.64,4.02,123.12,32.8,4.4,,,6.53,,14.88,33.23,16.77,16.58,1.11,1.1,,0.89,0.46,,9.66,1.25,,1.02,,,7.01,15.2,1.32,0.7,,1.33,4.82,30.83,12.72,98.51,,9.45,,9.32,25.92,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVAX,0.82,60.16,23.06,,108.1,,,,,110.27,57.8,70.04,,11.57,61.98,2.78,,10.91,3.05,12.99,13.23,472.32,36.63,74.48,6.43,0.37,,,,38.19,30.4,52.19,,,3.68,4.54,2.62,0.64,8.69,1.34,,50.83,,188.97,18.38,8.21,82.85,,,,7.85,,,2.49,99.31,99.31,,7.1,,,,,92.21,1.58,3.34,0.43,4.45,3.13,74.62,,,2.15,2.5,12.34,2.03,23.34,3.27,3.23,,,,0.32,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,27.03,,,35.9,89.8,,,99.2,27.3,22.9,15.84,114.19,,21.97,2.26,,0.23,0.07,34.13,1.11,8.83,29.26,39.4,1.21,0.65,,0.26,5.75,6.73,4.13,,6.7,3.97,2.19,2,14.86,0.47,,,4.17,7.34,,,5.16,50.51,33.19,13.05,,,21.71,,29.96,1.6,6.45,4.53,,1.4,,,,,,0.68,0.57,0.79,,,3.29,6.49,,0.77,1.69,1.01,13.18,22.39,20.51,27.15,,16.08,,7.91,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,49.8,9.97,11.1,,,,8.8,,1.38,,39.33,,20.73,46.52,1,,0.31,0.26,21.72,1.25,,26.67,76.02,2.71,1.58,,,,20.55,4.24,7.42,,3.73,0.58,0.56,4.87,0.22,7.5,25.47,,6.62,42.34,4.93,,28.23,23.26,0.15,,,0.18,,0.32,1.31,269.5,6.14,,0.3,,,,,4.1,0.77,1.53,0.61,,,2.85,25.91,,0.38,8.49,1.25,0.17,14.4,3.73,0.81,,0.1,,23.6,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,,57.86,8.02,,4.1,,30.6,0.6,19.3,,19.9,49.94,,,55.88,6.13,,1.44,0.96,78.93,2.46,135.11,68.52,86.5,2.66,1.31,,,,41.33,32.33,58.93,38.31,24,6.82,7.97,2.42,0.31,13.53,1.7,,38.92,,23.33,13.71,149.46,61.68,33.05,,,17.22,,15.88,15.87,48.19,46.25,,8.45,,,,,62.57,0.53,5.8,0.55,,,40.68,62.97,,5.56,17.01,2.12,10.48,58.88,15.76,30.96,,27.39,,,174.93,,,5,37371446919.0,Medical Specialties,Health Technology
DY,72.38,45.12,2.63,1.7,11,,27.5,55.2,,40.54,12.1,35.53,,3.63,42.34,4.55,,0.03,0.01,180.56,3.12,10.81,22.35,47.22,2.22,0.98,,,,18.07,11.79,60.19,14.13,9.56,1.22,1.4,5.53,0.4,2.33,2.04,,19.27,20.87,18.52,11.9,136.66,19.62,5.5,,,4.91,,7.21,4.24,23.58,23.59,2.36,1.16,,1.38,4.39,,50.28,1.32,2.87,1.32,,334.37,15.35,33.71,1.23,3.32,7.76,2.93,8.19,43.57,16.06,20.08,,10.68,,,40.82,,,10,2843287466.0,Engineering & Construction,Industrial Services
EA,16.06,51.27,12.52,2.3,1,30.8,21,19.2,7.9,12.28,13,28.1,0.46,20.08,43.01,6.35,,0.92,1.31,162.59,1.43,,26.15,38.66,1.04,0.26,,0.18,0.46,29.21,22.5,21.43,18.87,16.67,5.25,5.72,3.42,0.56,26.7,4.6,0.46,19.19,13.49,23.14,4.76,140.22,78.34,33.16,,,14.12,,19.69,5.82,42.14,39.18,3.38,5.96,,3.26,1.38,,22.43,1.16,6.63,1.05,,,20.18,30.62,3.93,1.5,25.65,1.43,7.92,257.54,14.06,13.97,,9.3,,3.53,33.8,,,10,32634017305.0,Packaged Software,Technology Services
EAF,,47.07,182.31,1.3,,,,,,342.71,,38.33,,73.02,43.25,,,0.96,0.15,1.92,3.79,204.43,40.24,65.03,,,,,,,,,,28.4,2.33,2.37,,,,,,,62.06,32.42,,2.05,,,,,,,,,,,,0.91,,,,,,0.94,,,,,,,,0.14,,1.98,,,,,,,,,2.82,,,6,1011823109.0000002,Electrical Products,Producer Manufacturing
EAT,189.4,59.42,71.74,0.7,,,5.1,11,,24.94,10.5,48.09,,74.51,53.92,3.23,,0.03,0.01,127.45,0.32,8.27,14.23,4.68,4.59,158.19,,,,29.57,17.73,35.73,22.4,14.55,1.63,1.71,3.38,0.01,4.78,3.77,,23.27,5.98,19.63,4.92,43.48,14.88,4.92,,,4.11,,6.75,447.38,31.64,27.34,,1.31,,,,,27.43,2.93,,2.11,,,13.99,23.23,,4.41,,0.17,7.4,13.47,13.52,,,11.35,,3.52,38.16,,,10,1402226934.0,Restaurants,Consumer Services
EBAY,49.6,54.06,,8.9,33.4,16,11.7,7.5,10.7,25.41,15.3,55.22,1.71,15.62,54.95,4.97,,0.87,0.62,63.9,1.25,,37.42,17.82,2.39,1.45,,0.23,1.71,11.26,10.09,23.87,12.6,11,3.16,3.24,8.88,0.27,13.56,4.6,1.71,12.21,7.76,9.83,2.99,55.47,72.02,8.44,,,19.68,,21.28,5.62,15.87,13.47,,3.14,,,,,22.91,1.15,4.12,0.81,,,17.21,31.43,,0.87,27.71,1.25,9.66,172.41,18.79,34.22,,11.83,,11.15,11.65,,,8,23712932186.0,Internet Retail,Retail Trade
EBR.B,,43.79,,,2.2,,,,,31.19,,46.39,5.17,,45.38,0.73,,1.06,0.39,6.62,2.06,22.61,109.42,49.68,4.3,0.6,,0.49,5.17,9.77,7.54,26.82,5.07,4.58,2.34,3.34,10.24,0.43,11.88,5.71,5.17,44.13,,54.3,2.89,7.44,80.74,1.65,,,26.69,,25.33,0.7,8.26,9.45,,2.28,,,,,17.31,0.89,0.86,1.25,,,9.56,20.47,,0.91,1.92,2.04,3.73,34.68,5.31,8.86,,5.58,,,14.06,,,7,17034658709.929998,Electric Utilities,Utilities
EC,,57.51,,,14.9,39.3,51.1,187.1,,21.68,41.8,65.63,74.64,,61.67,1.24,,0.31,0.12,8.31,1.48,45.99,54.25,30.72,2.9,1.64,,1.21,26.62,4.46,4.46,,4.34,3.1,1.18,1.33,22.42,0.25,,,38.21,5.21,25.88,,,9.6,35.86,4.39,,,12.38,,28.05,1.07,5.18,4.89,0.23,0.56,,,,,,0.87,0.55,0.47,,,3.8,191.1,0.22,0.84,1.52,1.21,5.86,27.37,16.6,22.63,,11.49,,31.14,6.44,,,9,25278749861.60169,Integrated Oil,Energy Minerals
ECL,27.98,51.39,,,9.3,4.6,10.4,9,6.6,9.4,9.6,56.45,1.16,2.74,53.65,5.02,,0.27,0.15,248.81,1.3,62.87,66.94,66.15,2.15,0.97,,0.36,0.93,26.12,19.83,38.23,26.14,19.28,4.69,4.88,3.83,0.39,12.77,2.88,1.06,33.17,8.8,17.09,4.05,202.37,43.13,7.16,,,13.05,,16.25,8.13,34.43,38.35,14.75,4.49,,,,,35.17,1.23,,1.36,,,24.28,27.08,5.85,2.8,,0.97,9.42,57.23,16.77,25.01,,10.9,,3.44,54.91,,,9,50724635653.0,Chemicals: Specialty,Process Industries
ECPG,11.67,53.25,6.39,9.1,0.8,,,,,11.47,2.9,50.11,,16.3,52.04,0.85,,1.08,0.07,49.06,1.48,,,,29.46,3.39,,,,50.76,37.1,39.21,8.19,,2.75,3.37,1.97,0.21,8.58,9.77,,6.58,,,,56.49,47.79,1.35,,,,,24.94,1.11,,,,0.9,,,,,10.52,0.87,,1.01,,,7.04,,,0.46,2.78,1.48,,52.75,2.04,,,8.11,,,10.71,,,9,1111549275.0,Finance/Rental/Leasing,Finance
ECVT,,43.23,26.4,5.2,,,23,5.3,,100.54,16.8,22.45,,,35.11,1.06,,1.1,0.14,7.57,2.54,36.7,25.33,42.29,4.53,1.22,,,,15.54,8.49,15.53,,8.26,2.21,2.4,6.44,0.4,15.41,11.91,,9.26,31.43,20.63,4.42,10.39,28.03,1.93,,,7.72,,14.27,1.23,16.78,14.85,,1.3,,,,,8.42,0.73,1.62,,,,5.3,13.64,0.8,0.47,4.15,2.06,2.94,15.84,6.23,7.58,,5.79,,1.79,,,,6,1227091533.0,Chemicals: Specialty,Process Industries
ED,5.79,28.02,,,3.6,1.9,11.7,8.7,,,4.8,9.81,4.03,6.47,21.34,1.08,,0.02,,92.61,1.01,23.78,77.79,58.62,4.78,1.2,,0.65,3.58,17.31,10.61,,17.03,10.15,3.62,3.88,5.78,0.32,,,3.58,16.46,1.91,6.4,3.77,96.01,53.27,2.33,,,12.26,,17.79,1.47,17.43,18.14,3.7,2.14,,,,,,0.96,1.1,1.04,,,9.82,,3.01,4.93,1.49,0.93,2.76,6.57,5.56,8.59,,3.43,,,17.37,,,10,31557057962.0,Electric Utilities,Utilities
EDN,65.72,81.21,40.1,,66.6,,,,,,37.7,83.32,,97.04,81.83,0.7,,0.26,0.77,47.85,0.82,45.34,193.37,39.19,2.84,0.29,,,,185.07,19.12,,,,,2.77,0.54,0.32,,,,,,,,5.58,24.81,0.44,,,12.19,,4.53,1.91,21.91,12.95,,2.67,,,,,,8.58,1.06,5.82,,,30.34,,,2.72,1.91,0.69,4.25,0.65,0.7,14.01,,,,,290.18,,,6,1083721499.6483402,Electric Utilities,Utilities
EDR,25.88,78.08,4.88,,144.6,,51,48.5,,2.81,,87.24,0.79,7.97,82.53,0.74,,0.19,0.18,30.73,0.63,,59.51,49.64,10.57,1.34,,,0.78,,26.18,31.83,8.24,7.5,2,1.86,,0.2,5.85,4.69,0.78,12.93,,35.77,9.25,31.05,53.68,,,,,,,2.24,,,,1.22,,,,,21.55,0.98,,,,,13.7,,2.04,,,0.63,,,,,,,,0.57,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EDU,,51.81,,0.8,,,2.5,113.9,6.2,,,48.44,,,52.4,3.02,,1.62,6.77,62.53,1.85,14.46,17.69,2.57,1.22,0.18,,,,10.61,10.61,6.37,21.9,17.32,1.18,1.33,9.43,0.52,20.87,9.44,,19.31,9.81,,19.9,75.7,52.82,,,,8.38,,9.43,2.6,26.32,8.65,,2.27,,,,,10.87,0.83,1.01,0.55,9.59,5.84,10.87,1214.81,,2.52,2.69,1.82,5.38,54.7,12.87,10.15,,8.58,,,61.81,,,9,10014240538.71236,Other Consumer Services,Consumer Services
EE,78.77,63.68,51.05,,,,,,,161.77,,60.79,0.44,58.77,62.15,1.27,,3.51,0.91,31.43,4.12,3.3,6.74,27.97,2.22,1.43,,0.1,0.43,3.73,2.56,4.77,,,,1,26.81,0.18,21.23,22.74,0.76,22.2,,19.12,,10.7,35.42,3.09,,,3.14,,23.83,1.55,31.75,31.75,,1.27,,,,,5.31,2.96,1.48,,,,3.95,,,,1.55,4.12,0.89,13.28,8.15,5.11,,7.03,,15.61,,,,5,1954373713.0,Gas Distributors,Utilities
EEFT,13.24,49.9,7.07,4.6,,,51.5,71.6,52.9,44.9,14.7,37.7,,,45.4,2.06,,0.67,0.96,103.4,1.26,,39.3,33.32,3.57,1.78,,,,8.61,6.92,6.92,7.76,5.73,1.08,1.21,11.61,0.22,17.43,14.75,,10.61,25.89,13.5,7.85,127.08,39.88,6.31,,,8.46,,12.25,3.38,15.16,12.43,2.22,1.31,,0.81,0.35,,7.42,0.81,3.19,0.6,,,6.41,7.23,0.73,0.76,18.97,1.26,5.67,115.34,19.76,26.57,,8.22,,,25.34,,,9,4154993368.0,Data Processing Services,Technology Services
EFX,14.17,52.32,,,12.2,,8.5,16.5,,5.86,8.1,60.68,0.59,9.87,56.32,4.04,,0.25,0.09,265.29,0.88,,27.64,63.33,3.28,1.12,,0.22,0.59,37.52,22.54,47.95,23.54,16.72,5.91,6.72,2.67,0.4,14.02,2.41,0.59,28.83,21.47,20.35,10.74,241.95,55.52,4.28,,,10.07,,17.88,6.63,58.39,37.64,0.69,5.87,,,,,41.92,1.1,,1.18,,,24.84,43.49,1.52,3.82,,0.88,4.58,50.72,9.6,12.23,,6.16,,1.31,61.68,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGO,28.62,51.51,,,,,,,,,,52.28,,2.33,53.15,1.24,,1.93,0.77,16.53,3.37,120.61,43.29,14.98,1.51,0.23,,,,11.82,6.69,,,,2.29,3.29,8.46,0.68,,,,9.4,10.41,70.32,28.39,13.17,34.4,12.21,,,23.25,,26.46,0.98,13.17,12.6,,3.11,,,,,,1.26,0.72,1.31,,,6.74,12.41,,1.18,1,2.54,5.37,8.4,6.79,7.69,,6.76,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EGP,,44,,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,43.34,5.92,4.13,44.21,2.82,,0.08,0.01,169.62,0.57,,29.6,47.83,3.61,0.58,,1.16,3.05,37.24,22.12,25.14,,19.87,,16.11,2.69,0.6,64.09,4.74,3.28,35.26,13.02,8.55,11.02,190.46,72.75,6.56,,,37.19,,39.81,2.96,35.26,38.14,4.33,13.12,,1.91,1.48,20.75,20.57,0.89,2.24,0.98,,,20.57,,4.23,1.43,2.99,0.57,5.07,11197.79,6.17,8.78,,5.55,,,45.88,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,,47.31,30.8,,,,,,20.6,,,45.19,,6.31,46.8,4.75,,2.07,3.29,15.16,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,17.91,,0.54,,,,90.24,,,119.72,58.38,62.23,,,,,,,10.01,,,,20.76,,,,,,0.26,,,18.72,13.42,,,,30.32,10.04,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,55.49,40.02,10.81,,0.9,,10.9,22.1,,,9.9,16.13,0.37,20.18,30.29,3.05,,0.16,0.05,98.66,1.04,,259.36,41.05,2.45,1.43,,0.15,0.61,15.12,11.26,47.81,14.4,10.53,2.21,2.47,6.61,0.3,5.17,2.63,0.67,20.67,6.36,13.14,9.65,74.36,95.49,5.9,,,8.1,,15.76,5.23,24.54,24.13,10.05,1.99,,2.03,3.24,,38.49,1.33,5.22,1.55,,,11.21,39.17,,2.47,26.94,1.04,6.78,22.91,15.45,24.14,,11.71,,1.18,28.14,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,22.38,36.38,,,,5.1,17.6,29.6,21.1,10.62,5.3,16.38,4.74,12.51,28.92,0.73,,0.02,0.01,81.62,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.82,20.08,10.99,,14.69,8.93,3.88,4.02,4.98,0.19,,,3.82,14.33,4.96,28.71,5.09,71.6,41.7,1.6,,,8.72,,16.93,2.25,23.99,27.23,1.46,1.82,,,,,,1.14,1.65,1.11,,,6.73,,1.69,,2.25,0.81,1.82,5.86,4.65,9.75,,3.41,,,28.73,,,9,27428144722.0,Electric Utilities,Utilities
EL,,61.75,,0.3,,8.4,,,,,,68.4,5.29,,68.21,2.9,,0.43,0.24,81.02,1.32,208.04,107.08,43.56,5.72,1.97,,1,2.87,39.97,21.03,27.62,27.95,17.29,2.47,2.38,2.5,0.24,8.63,4.57,1.72,50.89,,,,186.98,72.29,4.26,,,1.31,,10.35,5.74,145.04,30.88,,1.9,,,,,22.02,0.43,,0.48,,,13.98,354.67,,1.88,,0.9,0.91,17.16,5.58,3.73,,3.95,,0.78,18.67,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
