Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BCE,,51.59,,,5.1,3.1,,,,2.2,48.68,10.66,3.74,49.65,0.83,,0.18,0.06,35.1,0.65,24.51,193.22,57.31,4.07,2.01,,1.42,8.31,17.91,8.65,29.08,14.42,7.79,3.39,3.42,5.58,0.27,11.78,6.67,8.38,15.65,7.07,7.14,0.75,45.71,68.18,3.35,,,8.75,,22.3,2.69,22.15,17.24,19.16,1.77,,,,,15.05,,0.78,,,5.75,12.72,,0.99,,0.62,2.99,15.54,7.9,10.53,,5.57,,,13.76,,,10,37203168910.46311,Major Telecommunications,Communications
BCO,50.44,66.54,3.5,50.8,12.7,26,25,39.5,18.12,12.7,84.16,1.25,24.98,73.05,1.76,,0.66,0.3,113.01,1.57,,23.28,59.39,5.06,12.5,,0.11,0.83,15.35,9.85,20.93,,,,1.57,6.51,0.05,7.51,7.47,0.87,12.72,25.09,14.2,4.79,82.57,25.28,2.37,,,2.74,,10.44,15.59,37.8,13.8,0.59,1.04,,,,,14.06,,1.32,,,8.76,15.71,0.6,1.64,,1.57,2.09,35.53,10.8,32.12,,6.01,,1.59,105.62,,,7,3551612246.0,Miscellaneous Commercial Services,Commercial Services
BCPC,35.81,57.25,0.1,8.5,10.8,9.9,8.8,7.8,9.45,9.5,60.83,0.75,11.05,59.1,9.31,,0.56,0.22,175.66,2.83,68.49,32.67,50.32,1.28,0.26,,0.19,0.45,34.81,26.39,37.19,27.5,24.03,5.63,6.32,2.87,0.71,17,2.78,0.45,36,11.39,15.07,5,144.61,33.9,7.87,,,12.53,,18.17,5.12,48.93,42.74,5.34,6.1,,2.75,2.32,,36.06,8.07,1.3,,,29.74,38.68,4.59,2.48,34.24,1.79,7.31,38.97,11.48,11.06,,9.39,,2.64,56.3,,,10,4345276023.999999,Food: Specialty/Candy,Consumer Non-Durables
BCRX,10.2,46.58,,,,15.5,2.3,14.6,124.48,153.4,34.09,,61.68,41.51,,,2.11,0.33,7.79,2.82,1479.76,804.93,56.84,,,,,,,,,65.77,,4.26,5.83,,,,,,,,,20.68,14.83,98.46,,,,,,,,,,,4.1,,,,,,,0.26,,,,,,,,2.78,,,,,,,,,,,,,1298032022.9999998,Biotechnology,Health Technology
BDC,13.42,73.83,2.7,19,,19.3,63.2,36.8,,14.6,92.93,0.18,15.03,81.71,2.72,,0.68,0.44,113.94,1.7,91.03,74.05,67.96,3.49,1.05,,0.04,0.18,20.18,14.48,24.04,14.55,12.75,2.13,2.29,4.96,0.35,9.51,4.74,0.18,15,10.34,8,5.17,78.21,37.79,7.51,,,8.51,,10.76,3.8,24.24,20.08,13.39,2.04,,,,,21.74,,1.65,,,13.65,17.79,2.95,1.69,,1.25,6.1,33.69,10.05,16.7,,10.3,,2.23,70.77,,,8,4097331655.000001,Electrical Products,Producer Manufacturing
BDX,,49.45,,2.7,4.8,12.1,87.7,,,5.7,55.1,2,,50.19,2.37,,0.8,0.28,234.73,1.85,105.79,52.13,45.54,4.35,0.75,,0.33,1.64,37.75,18.33,25.3,27.67,15.71,3.8,4.11,2.65,0.47,16.24,4.75,1.64,16.46,6.4,8.39,5.12,260.67,42.06,5.24,,,7.13,,12.85,2.62,48.3,20.86,10.98,3.41,,1.67,1.7,,21.3,,0.93,,,17.37,25.21,,1.52,,1.36,2.64,25.73,4.64,5.49,,4.83,,1.7,45.67,,,10,76513226414.0,Medical Specialties,Health Technology
BE,,49.18,,68.3,,,,,,3.1,66.17,,20.16,54.19,,,1.48,0.34,10.86,4.65,160.42,43.68,104.35,,4.06,,,,,,,23.24,16.19,2.16,2.73,,0.17,,,,24.13,,,16.57,17.83,14.59,,,,,,,5.84,,,,1.78,,,,,,,,,,,,,,5.84,3.33,,,,,,,,,,,,,3403472506.0,Electrical Products,Producer Manufacturing
BEAM,12.84,46.54,,41,,9.5,15.7,0.4,,1598,38.33,,,44.91,2.31,,5.69,6.1,24.72,5.81,,,,,0.19,,,,,,,,,18.72,3.61,,0.68,,,,,,,,84.83,,,,,,,,2.38,,,,5.72,,,,,,,,3.39,3.27,,,,,2.38,5.81,,,,,,,,,,,,,1983947441.0000005,Biotechnology,Health Technology
BECN,19.16,47.91,2.8,4.1,,32.6,32,18.6,,18.5,50.1,,,49.73,2.57,,0.04,0.02,85.03,1.9,72.88,62.24,51.46,4.3,2.11,,,,13.22,10.37,77.17,11.96,8.9,0.88,0.94,7.56,0.24,1.22,2.2,,10.22,25.31,,4.84,91.98,25.57,4.34,,,4.11,,7.16,3,,,,0.59,,,1.76,,45.11,,0.94,,,22.21,40.61,,0.95,,1.09,5.82,27.28,13.97,20.29,,10.4,,,74.59,,,7,4856517453.0,Wholesale Distributors,Distribution Services
BEKE,,59.5,,,,,79.7,,3.38,,69.19,2.28,10.7,63.4,2.45,,1.19,2.55,15.45,1.63,2.16,42.2,16.61,3.42,0.29,,0.56,2.28,17.38,17.38,12.48,16.45,13.9,1.01,1.41,5.75,0.58,10.41,5.6,2.28,13.27,,28.52,12.21,16.92,28.46,126.87,,,5.71,,4.98,1.94,31.86,24.72,,1.78,,,,,17.45,1.52,,,7.32,17.45,,,,2.11,1.63,3.46,30.57,7.38,5.81,,3.85,,,,,,2,20433143094.29588,Real Estate Development,Finance
BEN,,52.44,,5.6,3.6,19.1,,0.5,1.99,12.3,73.91,7.57,,60.13,1.41,,2.52,0.3,20.76,3.48,,251.66,63.51,7.14,1.06,,0.46,5.93,14.01,10.69,18.69,16.43,12.2,2.59,2.47,7.14,0.39,13.24,10.06,5.98,7.85,14.68,4.42,,20.7,80.4,13.08,,,10.24,,15.31,0.84,12.74,7.83,2.12,1.27,,,,,9.6,1.64,0.5,,,8.54,10.45,1.44,0.48,7.72,3.48,2.7,96.01,4.91,6.86,,3.91,,,6.97,,,10,13098167610.0,Investment Managers,Finance
BEP,,66.77,,,2.8,27.8,,,3.25,13.7,82.08,5.19,6,73.11,0.19,,0.15,0.04,26.83,0.52,13.51,52.55,45.26,7.81,7.36,,,5.22,19.35,9.36,,21.02,9.09,5.29,6.6,5.17,0.06,,,5.29,58.4,5.16,17.63,7.67,35.2,56.93,0.52,,,,,17.03,1.87,,,,1.43,,,,,,,0.8,,,5.74,,,6.74,3.5,0.51,,3.1,2.88,,,2.37,,,,,,3,7582230018.728956,Electric Utilities,Utilities
BEPC,3.69,67.34,,70.3,34.7,,47.8,,1.28,8.9,84.16,4.58,17.04,74.1,0.27,,0.05,0.03,31.03,0.4,6.7,30.87,42.89,3.81,2.57,,0.44,4.58,8.05,5.11,,10.77,5.7,3.58,4.68,12.42,0.13,,,4.63,130.93,,,16.76,40.24,57.3,0.68,,,18.07,,22.3,1,7.51,9.74,,1.36,,,,,,0.71,,,,4.8,4.21,,,1.17,0.4,1.66,6.01,6.4,12.66,,1.86,,,,,,4,5042983863.0,Alternative Power Generation,Utilities
BERY,9.39,57.15,4.7,21.1,,0.9,7,2.4,1.73,5.9,57.5,1.63,13.97,56.89,1.68,,0.22,0.06,67.75,1.82,61.38,47,48.16,5.13,2.73,,0.16,1.63,17.32,9.1,19.92,11.58,7.68,1.29,1.34,5.77,0.21,6.73,10.56,1.63,8.27,15.36,15.8,,60.48,18.46,3.73,,,4.55,,9.28,2.3,14.48,10.05,0.96,0.65,,0.29,0.5,,10.55,,0.93,,,5.88,9.4,1.58,0.61,,1.08,3.41,14.78,6.81,16.69,,6.84,,10.37,16.48,,,10,7528874903.0,Miscellaneous Manufacturing,Producer Manufacturing
BF.A,,53.46,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,51.64,2.45,,53.08,4.88,,0.25,0.13,46.05,2.47,564.55,143.17,76.25,2.16,0.91,,0.42,1.89,17.7,16.64,60.26,19.89,18.39,5.85,5.98,5.65,0.42,9.92,1.83,1.89,25.55,5.25,6.5,2.88,66.48,59.64,8.47,,,24.15,,26.91,6.45,22.25,22.25,6.01,5.46,,1.78,4.32,,55.35,4.75,0.74,,,35.88,31.59,,2.57,22.25,0.9,12.11,35.16,20.7,29.03,,12.64,,0.32,23.03,,,10,30790147377.000004,Beverages: Alcoholic,Consumer Non-Durables
BF.B,,59.12,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,56.47,2.41,,59,4.88,,0.25,0.13,47.04,2.47,564.55,143.17,76.25,2.16,0.91,,0.42,1.86,17.7,16.64,60.26,19.89,18.39,5.85,5.98,5.65,0.42,9.92,1.84,1.86,26.12,5.25,6.5,2.88,65.85,59.64,8.47,,,24.15,,26.91,6.42,22.72,22.72,6.14,5.47,,1.82,4.41,,55.09,4.73,0.74,,,35.7,31.4,,2.55,22.19,0.9,12.11,35.16,20.7,29.03,,12.64,,0.32,22.95,,,10,30790147377.0,Beverages: Alcoholic,Consumer Non-Durables
BFAM,60,56.73,1.5,,,21.2,22.4,11.2,3.21,18.4,54.83,,19.56,54.29,2.89,,0.2,0.08,138.93,0.56,,4.57,31.18,5.88,1.43,,,,47.84,31.33,46.73,26.12,21.52,3.35,3.82,2.09,0.33,8.18,2.59,,33.34,1.32,20.47,9.38,114.01,22.36,3.91,,,3.98,,7.99,6.28,79.84,44.82,,3.22,,,,,38.83,,1.07,,,26.86,55.87,,3.03,,0.56,2.65,15.05,6.6,8.42,,3.49,,1.02,67.12,,,10,5073462824.0,Miscellaneous Commercial Services,Commercial Services
BG,,44.71,,23.4,8.8,23.6,29,,,12.6,42.45,3.6,,44.93,4.3,,0.17,0.22,97.44,2.03,54.8,27.83,16.04,2.09,0.59,,0.23,2.74,7.88,6.57,14.96,8.51,6.98,0.28,0.33,12.69,0.41,2.22,9,2.77,10.03,,,,92.22,6.88,3.97,,,2.33,,3.6,1.38,11.09,8.48,,0.26,,,,,12.28,0.75,1.15,,13.46,6.27,9.38,,,1.5,0.97,5.15,18.93,13.69,12.47,,8.17,,6.63,15.74,,,9,16933712176.0,Agricultural Commodities/Milling,Process Industries
BGC,86.54,56.68,,,,0.9,89.8,21,57.49,2.6,59.51,0.02,18.15,57.32,1.52,,0.36,0.4,9.82,1.64,,164.57,16.2,4.16,1.69,,0.06,0.61,21.22,16.16,14.11,4.99,4.16,1.66,2.71,4.71,0.2,19.23,8.35,0.82,9.92,4.21,,,5.7,45.01,2.64,,,5.98,,10.58,5.58,39.28,11.16,,2.25,,,,,11.71,3.98,2,,,10.12,54.28,,1.95,31.68,1.64,3.14,129.89,11.69,14.65,,8.18,,4.83,31.68,,,9,2653681184.0,Investment Banks/Brokers,Finance
BGNE,1.7,59.18,,,,18,24.3,2.4,27.56,85.3,61.1,,27.5,58.71,4.37,,1.34,2.38,201.31,1.98,305.21,253.2,45.53,,0.32,,,,,,,317.42,,3.82,6.77,,0.59,,,,,,,30.81,484.59,84.98,,,,,,,6.33,,,,6.83,,,,,,,,86.4,14.27,,,,,6.43,1.75,,,,,,,,,,,,,22038513172.07468,Pharmaceuticals: Major,Health Technology
BHC,,80.04,,,,,,,,3.6,84.35,,,84.68,0.06,,0.14,0.03,8.01,1.19,197.79,81.84,77.79,9.44,,,,,22.8,10.35,26.37,12.69,6.38,2.42,2.61,4.39,,9.9,30.99,,1.93,23.49,,5.11,9.15,70.8,1.22,,,,,18.65,,,,,0.32,,,,,3.25,,0.37,,,2.33,14.15,,0.59,,0.82,,45.61,4.72,,,10.55,,,,,,2,3104128054.0,Pharmaceuticals: Major,Health Technology
BHP,,53.92,,,3.8,,,,,4,60.7,10.04,,56.92,3.33,,0.88,0.61,54.59,1.7,132.74,156.36,32.97,0.88,0.48,,0.78,5.38,8.08,6.26,12.17,6.38,5.31,2.83,2.65,12.38,0.42,21.29,8.38,5.38,12.45,17.49,,,57.78,72.85,10.52,,,14.23,,41.25,3.18,17.55,13.99,2.06,2.46,,0.81,0.62,,11.65,1.43,0.91,,,6.68,22.92,2.06,0.66,3.31,1.29,7.84,25.68,21.52,18.63,,15.91,,3.13,15.73,,,9,149060748001.38754,Steel,Non-Energy Minerals
BIDU,,58.99,,5.3,,,,6.1,32.27,3.8,76.1,,,66.31,1.78,,1.86,1.82,88.28,2.32,7.88,207.57,29.96,2.99,0.33,,,,6.4,6.4,4.93,7.24,5.4,1.06,1.31,15.63,0.61,25.77,15.54,,7.71,,16.03,4.9,132.4,51.49,7.36,,,14.96,,17.12,0.89,11.63,11.67,7.29,1.69,,,,,6.53,0.75,0.43,,9.17,6.53,11.75,,0.51,1.08,2.32,4.9,72.61,8.3,8.24,,8.65,,4.54,11.39,,,10,48169995936.37334,Internet Software/Services,Technology Services
BIIB,,38.24,1.7,13.3,,,,,,,34.33,,,37.06,3.3,,0.61,0.29,195.81,2.29,366.1,62.64,79.34,3.1,0.42,,,,21.39,15.71,23.02,12.16,9.08,3.6,3.49,4.68,0.59,15.17,5.15,,11.43,,7.48,,232.0,75.54,7.39,,,11.98,,20.31,1.78,24.66,12.56,,2.95,,,,,19.44,3.33,0.69,,,15.93,64.64,,0.64,19.84,1.48,4.34,27.57,6.83,7.74,,8.04,,,9.24,,,10,36899536231.0,Biotechnology,Health Technology
BILL,,51.49,,13.1,,,,,,61.7,48.1,,,50.47,0.95,,0.39,1.63,52.65,1.55,,11.84,7.75,10.17,0.24,,,,,53.92,20.08,27.04,90.54,3.59,4.01,,0.45,19.99,4.59,,34.46,,,15.06,165.56,81.82,,,,,,,1.36,,34.19,,4.39,,,,,21.93,2.42,,,4.42,20.33,110.38,,,3.85,1.55,,,,,,,,10.41,,,,,11665850671.0,Packaged Software,Technology Services
BIPC,9.49,64.55,,50.1,18.2,26.9,,,39.11,,68.54,3.8,20.09,66.22,0.72,,0.1,0.04,42.3,0.59,,253.29,97.09,3,88.51,,0.17,3.8,5.96,4.11,12.99,,,,5.58,16.78,0.01,43.26,25.4,3.85,,,,,54.89,64.92,2.34,,,36.96,,62.81,37.11,4.63,4.48,14.93,1.73,,,,,3.96,,,,,2.57,2.93,,,,0.59,5.72,25.19,19.8,,,7.25,,,,,,5,4182775059.205295,Gas Distributors,Utilities
BJ,13.55,50.22,1.1,67.7,,9.8,8.6,,7.73,10,68.31,,7.01,55.98,4.72,,0.02,0.01,81.48,0.76,33.82,27.45,4.05,2.77,1.71,,,,17.45,13.23,35.7,18.27,13.43,0.66,0.66,5.73,0.24,1.86,3.51,,21.21,19.75,7.18,5.16,79.39,18.16,13.67,,,2.61,,3.9,6.53,21.05,20.22,1.16,0.53,,,,,28.89,4.24,,,,12.57,18.68,1.26,1.55,19.97,0.15,7.86,20.84,18.45,36.83,,10.74,,3.05,,,,9,9278294719.0,Specialty Stores,Retail Trade
BKE,35.42,54.44,,0.7,32.6,14.9,18.3,,137.63,11.1,45.38,5.14,13.36,52.42,5.75,,1.5,0.94,43.28,2.28,78.4,32.58,2.52,1.2,0.72,,0.34,3.19,8.94,8.22,10.75,10.09,9.19,1.9,1.82,11.19,0.49,16.98,9.51,3.19,12.01,29.21,,,35.34,48.8,,,,16.69,,20.41,4.79,10.56,10.56,0.54,1.76,,,,,10.45,1.5,1.36,,,8.72,10.19,0.54,0.9,4.79,1.64,22.73,57.81,36.17,46.35,,33.92,,2.08,11.57,,,10,1690947485.0,Apparel/Footwear Retail,Retail Trade
BKH,8.51,69.01,,4.9,4.8,2.1,1.4,,3.35,8.5,75.13,5.44,11.46,71.67,0.93,,0.56,0.13,61.53,1.06,41.06,41.09,31.57,6.25,1.44,,0.63,4.18,16.49,10.9,50.63,15.12,9.91,3.35,3.97,6.06,0.33,7.85,3.89,4.22,14.87,,4.17,3.43,59.13,38.92,2.67,,,12.96,,23.41,1.28,15.23,15.23,10.88,1.97,,1.21,2.02,,25.26,1.19,0.94,,,5.22,36.3,,3.16,2.09,0.94,2.82,7.15,5.98,8.52,,4.54,,,17,,,9,3718617967.0,Electric Utilities,Utilities
BKNG,25.08,70.34,5.7,,,71.8,218.5,,291.24,52.4,85.08,0.65,5.68,77.3,5.9,,0.9,0.94,4097.08,1.17,,,54.15,2.15,,,0.11,0.65,18.64,17.02,18.29,17.26,16.28,5.57,6.13,5.36,,33.51,5.46,0.86,20.55,20.89,14.97,8.02,4037.08,,6.73,,,22.46,,28.38,,28.69,25.01,3.79,6.4,,2,1.52,,19.03,,0.9,,,18,20.66,1.4,2.28,,1.17,18.94,512.46,62.28,,,34.08,,4.41,53.63,,,10,112792568813.00002,Other Consumer Services,Consumer Services
BKR,,64.38,,,2.7,,,54.7,,,80.74,2.42,5.32,71.63,1.84,,0.18,0.39,36.45,1.27,86.61,74.76,78.1,1.46,0.38,,0.42,2.27,13.46,9.77,24.46,10.4,7.91,1.36,1.46,7.43,0.43,5.96,4.45,2.3,13.9,,22.71,5.74,35.93,20.56,16.68,,,7.37,,11.23,2.32,18.5,18.89,,1.38,,,,,22.89,2.36,,,,12.81,18.98,,1.62,6.64,0.86,5.43,58.61,12.24,12.98,,7.55,,5.85,,,,4,36509085979.0,Contract Drilling,Industrial Services
BL,,58.46,,,,155.5,,30.3,7.12,9.8,61.54,,,61.28,2.12,,1.69,0.9,51.24,1.95,,11.84,81.25,6.1,3.56,,,,24.07,17.61,23.12,50.71,32.46,5.65,5.36,4.15,0.17,23.19,4.55,,23.55,,6.78,10.2,65.98,75.36,4.12,,,19.46,,4.31,9.78,56.93,26.08,,5.98,,,,,25.65,,,,,21.81,23.07,,3.98,,1.95,6.03,409.45,9.61,48.27,,2.14,,2.15,,,,1,3391767130.0,Packaged Software,Technology Services
BLCO,,72.02,,,,,,,15.87,8.3,73.63,,0.62,74.87,1.04,,0.17,0.06,19.48,1.65,191.18,85.31,69.91,8.75,0.71,,,,97.52,21.47,,30.57,14.13,1.68,2.56,1.03,0.49,,,,22.76,,,8.59,0.0,60.84,0.51,,,,,4.26,1.06,,,,1.53,,,,,,,,,,58.8,,,,,1.01,,5.52,1.04,,,2.86,,,,,,4,6161040343.0,Medical Specialties,Health Technology
BLD,64.68,57.27,1.3,25.5,,37.3,37.6,37.4,23.56,26.1,64.05,,,61.74,5.58,,0.62,0.29,407.16,2.34,37.69,46.67,58.56,1.54,0.68,,,,14.8,12.85,20.18,18.59,15.38,2.33,2.55,6.76,0.48,12.62,5.4,,17.88,23.34,8.47,4.14,293.92,30.87,11.5,,,11.74,,16.5,5.28,20.94,20.03,0.54,2.44,,0.58,0.57,,19.5,,,,,17.67,19.54,0.8,1.67,,1.82,12.22,84.6,21.11,25.13,,17.3,,0.32,44.79,,,10,8268964786.0,Engineering & Construction,Industrial Services
BLDP,,40.12,,2.8,,,,,,,38.28,,,40.26,1,,9.4,24.26,1.67,10.9,175.41,52.8,87.01,,0.03,,,,0.99,1.09,1.24,,,0.24,,101.01,0.9,,,,,,11,24.01,6.28,,,,,,,,0.54,,,,4.83,,,,,,,0.59,0.85,0.72,,,,,0.56,10.05,,,,,,,,,,,,,1257536897.916084,Electrical Products,Producer Manufacturing
BLK,33.74,71.88,0.9,4.6,11.3,4.5,3,3.4,0.16,4.2,81.91,3.74,7.03,76.32,1.92,,9.01,1.04,937.61,15.76,,,76.4,1.38,0.29,,0.5,2.16,17.04,16.16,32.19,15.86,15.36,6.37,7.34,5.87,0.32,22.79,3.07,2.17,20.13,10.34,11.76,11.04,782.63,47.41,17.72,,,32.36,,36.23,3.46,23.28,23.01,3.07,7.54,,1.36,2.58,,33.03,4.78,1.33,,,31.07,22.64,3.02,1.86,22.3,15.76,4.93,80.25,6.62,15.43,,4.93,,2.21,27,,,10,104125152121.00002,Investment Managers,Finance
BLKB,13.38,63.97,,20,,4.8,10.6,17.3,,3.1,61.42,,14.2,64.16,1.57,,0.02,0.03,84.69,0.8,,28.45,40.79,4.46,1.84,,,,44.36,22.69,30.73,39.1,24.96,4.31,4.75,2.25,0.19,15.45,4.02,,17.66,2.13,10.49,6.5,76.33,55.36,2.43,,,3.64,,9.41,7.58,107.2,19.83,,4.01,,,,,25.51,,1,,,18.57,92.94,,2.46,,0.8,1.46,89.26,7.18,5.95,,2.34,,5.33,153.98,,,9,3922245268.0,Packaged Software,Technology Services
BLMN,,46.12,0.3,364.3,68.7,349.3,,54.7,180.79,10.1,46.88,5.71,,46.87,1.18,,0.14,0.05,16.76,0.35,6.62,17.98,4.99,7.72,8.04,,0.4,5.71,35.18,12.08,75.58,13.06,7.58,0.79,0.79,2.84,0.09,1.04,3.35,5.71,7.38,29.36,,,26.9,16.33,5.33,,,0.71,,6.4,5.02,64.46,6.98,0.39,0.33,,,,,32.63,,0.65,,,4.3,,0.29,0.9,,0.26,0.96,4.85,4.19,9.18,,6.47,,14.12,17.64,,,9,2316787745.0000005,Restaurants,Consumer Services
BMBL,,35.63,,,,,,,,,28.16,,,33.52,0.84,,1.63,0.45,5.91,2.38,,7.32,34.01,3.26,0.38,,,,8.9,5.75,7.39,3.94,3.68,1.08,1.03,11.24,0.47,13.92,20.2,,8.14,,,2.3,30.96,70.35,4.45,,,3.93,,11.56,0.45,17.38,16.79,,0.77,,,,,5.88,,,,,5.47,6.12,,,,2.38,1.18,453.5,3.67,2.59,,3.16,,12,,,,2,2933404805.0,Packaged Software,Technology Services
BMI,33.2,67.55,,12.4,12.2,17.1,22.9,6.5,50.64,17.9,76.14,0.91,26.65,71.92,20.66,,1.64,,219.16,3.69,118.06,66.8,42.51,,,,0.28,0.53,43.52,35.83,52.56,,29.59,6.91,7.88,2.3,0.72,14.99,1.82,0.53,45.34,16.35,17.91,11.08,174.93,39.25,,,,14.44,,18.11,11.44,57.22,57.22,3.53,8.25,,2.7,1.73,,55.17,6.4,2.16,782.71,22.14,50.76,55.78,3.81,3.89,16.13,2.52,15.72,68.89,24.08,21.85,,24.24,,0.53,107.96,,,10,4715197863.0,Industrial Machinery,Producer Manufacturing
BMRN,4.06,21.21,,5.1,,54.8,,,,9.2,12.27,,5.74,15.84,5.34,,1.15,1.11,69.13,3.05,769.32,204.41,88.69,2.61,0.21,,,,42.32,31.64,62.66,19.87,16.96,4.27,5.15,2.36,0.75,8.22,1.62,,22.27,,30.3,12.82,108.43,80.07,14.56,,,9.91,,9.22,2.49,51.98,36.04,,5.2,,,,,63.64,2.09,0.51,,8.9,41.07,,,3.07,2.73,1.95,3.76,13.46,5.43,5.13,,3.9,,,,,,3,16589487435.0,Biotechnology,Health Technology
BMY,,58.01,3.1,,7.9,62.2,5.3,1.1,,4.8,62.89,6.95,,58.76,1.38,,0.29,0.12,50.01,1.16,86.22,104.76,69.04,10.49,3.17,,1.73,4.73,,28.65,11.4,8.72,7.97,3.17,3.17,,0.18,27.83,12.77,4.8,7.15,20.35,,,70.51,75.38,4.58,,,,,15.2,5.96,,36.5,1.49,2.16,,1.16,0.23,,7.9,,0.59,,,7.21,,4.2,0.73,,1.02,,,,,,8.69,,0.61,37.32,,,9,123319734742.0,Pharmaceuticals: Major,Health Technology
BN,49.59,70.2,,10.9,,28.1,22.5,,4.16,15.1,84.84,0.53,17.54,76,0.47,,0.27,0.08,52.54,0.74,34.91,149.95,79.54,8.1,5.35,,0.16,0.59,14.8,10.13,,,,3.02,3.24,6.76,0.09,,,0.61,12.47,15.17,56.42,,42.8,15.84,0.91,,,1.13,,15.77,1.9,90.43,28.08,1.99,0.87,,0.92,,,,,1.12,,,13.94,46.69,1.96,1.6,,0.63,0.22,14.72,5.04,2.38,,2.5,,,36.74,,,9,59006212101.80238,Investment Managers,Finance
BNL,22.27,69.17,,1,64.9,,13.4,,7.9,,77.47,4.5,20.97,72.2,1.13,,0.09,0.01,18.92,0.9,,708.09,1.4,4.98,0.64,,1.23,4.5,22.89,13.95,21.55,,,,12.83,4.37,0.58,59.54,7.11,6.12,23.86,12.04,,4.18,16.26,94.68,2.82,,,36.78,,49.62,1.17,22.52,27.26,4.07,8.69,,,,13.22,14.69,1.33,,,,13.27,12.95,5.02,0.82,1.47,0.9,2.95,2724.21,4.66,5.08,,4.07,,9.72,,,,9,3007585330.0,Real Estate Investment Trusts,Finance
BNTX,,65.73,0.5,137.8,,,151.4,,16.31,93.7,54.91,,,63.34,6.82,,7.13,67.93,113.05,7.54,303.06,315.32,231.5,,0.01,,,,,,3.3,,,2.38,2.83,,0.86,86.94,9.41,,,,,,28.14,82.94,,,,,,,1.31,,,,9.34,,,,,10.7,,,1.77,1.65,8.5,13.59,,0.57,1.4,7.4,,,,,,,,1.17,,,,4,27108526312.0,Biotechnology,Health Technology
BOOT,76.16,70.63,,32.1,,29.4,33.7,,11.2,21.6,71.73,,68.61,73.05,6.11,,0.26,0.17,164.35,2.34,199.28,43.8,2.11,1.91,0.5,,,,27.1,21.49,60.98,26.13,20.44,2.99,3.24,3.69,0.55,5.31,1.81,,30.78,20.91,16.1,12.52,90.5,36.87,129.11,,,8.89,,11.85,5.11,33.34,33.34,1.12,2.97,,0.97,4.45,,55.58,3.2,2.42,,,24.4,87.54,1.33,3.51,6.91,0.4,9.2,19.25,15.41,16.84,,11.33,,,57.67,,,10,2653971645.0,Apparel/Footwear Retail,Retail Trade
BORR,,46.74,,,,,,14.6,73.61,,55.1,5.24,,49.59,0.48,,0.56,0.11,5.66,1.57,,145.47,26.25,4.42,1.85,,0.62,5.24,10.54,7.38,,6.75,5.22,2.68,3.35,9.49,0.31,,,5.24,6.27,,105.81,17.07,7.48,86.39,1.86,,,8.12,,36.3,1.43,19.45,17.47,,1.68,,,,,,1.06,,,,,,,,1.43,1.57,2.38,11.25,10.68,7.75,,7.76,,1.3,,,,1,1937812684.869802,Contract Drilling,Industrial Services
BOWL,23.24,49.39,3.8,,,63.1,41.2,,11.74,47.2,46.3,1.44,,49.97,0.6,,0.37,0.03,11.54,0.62,5.81,23.3,1.67,11.4,,,,1.44,63.03,19.69,,,11.25,3.34,3.61,1.59,,,,1.9,65.2,,,7.03,16.28,27.21,0.86,,,,,13.25,,,,,1.54,,,,,,,,,,11.55,,,,,0.55,,3.55,2.29,,,3.84,,,,,,1,1732531523.0,Movies/Entertainment,Consumer Services
