Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CVS,,48.68,,0.6,3.9,6.6,2.7,5.2,,37.77,10.7,79.82,6.17,,58.83,2.05,,0.11,0.12,51.52,0.8,19.84,16.98,14.52,5.82,1.1,,0.44,5.17,13.89,9.41,79.2,10.48,8.18,0.35,0.36,7.2,0.3,0.46,2.6,5.17,8.45,16.69,,4.37,87.88,14.2,3.7,,,1.36,,2.9,0.86,13.08,8.69,0.97,0.18,,,,,37.01,0.59,,0.44,,,13.99,87.92,,0.36,,0.59,2,32.06,5.69,6.69,,4.15,,2.98,9.52,,,9,91025364049.0,Drugstore Chains,Retail Trade
CVX,8.65,58.79,4.24,1.3,8.3,5.4,64,,130.2,366.52,28.6,85.73,5.61,1.21,68.64,3.8,,0.13,0.18,155.35,1.07,25.84,55.98,38.63,0.62,0.17,,0.56,4.19,11.59,7.09,15.73,10.28,5.98,1.52,1.52,8.63,0.6,9.67,6.77,4.19,14.24,26.32,,,161.87,29.85,42.54,,,8.6,,11.29,1.77,17.07,13.58,0.9,1.48,,,,,15.26,0.96,1.05,0.98,,,8.09,13.47,0.54,0.82,1.83,0.8,6.38,16.45,11.17,10.4,,6.56,,9.16,22.81,,,8,317615070740.0,Integrated Oil,Energy Minerals
CW,68.09,42.98,7.95,2.3,11.7,5.1,18.4,16.2,27.2,29.38,9.1,39.24,0.31,30.46,40.68,5.66,,0.45,0.38,350.66,1.98,103.19,42.81,55.05,1.74,0.48,,0.08,0.24,24.62,20.63,29.53,16.16,13.04,11.87,4.55,4.06,0.51,15.41,3.57,0.24,29.62,12.81,11.03,6.42,216.15,37.01,12.24,,,13.2,,17.54,5.34,33.18,32.5,4.22,4.4,,1.86,1.96,,28.43,1.62,7.16,2.02,,,25.72,28.68,3.13,2.29,35.53,1.39,8.74,75.64,15.03,17.18,,10.64,,2.33,49.18,,,10,7683305789.0,Aerospace & Defense,Electronic Technology
CWAN,46.27,38.77,13.63,,,,31.3,24.5,,2.11,16.2,35.77,,62.76,36.28,22.81,,3.31,4.16,25.9,4.66,,9.82,40.36,2.95,0.18,,,,440.76,240.56,49.31,36.75,33.98,11.14,14.13,0.23,0.65,28.66,2.05,,48.68,,,20.21,21.62,72.25,,,,0.16,,3.21,14.08,3237.5,80.94,,13.8,,,,,47.43,1.2,8.33,,66.41,26.98,45.32,,,,19.33,4.66,0.12,31.19,2.76,0.18,,5.67,,0.02,,,,1,4673896621.0,Packaged Software,Technology Services
CWEN,5.51,31.72,2.14,,4.5,13.6,5.2,37.5,,,2.8,21.18,10.23,14.43,27.17,0.43,,0.44,0.04,24.82,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,6.68,47.26,12.74,34.85,28.13,8.4,7.02,10.12,2.12,0.15,29.03,13.81,6.84,29.23,27.57,8.23,6.89,34.59,64,0.54,,,8.94,,16.72,1.28,24.1,20.6,1.98,2.04,,,,,6.97,0.72,,1.01,,,3.51,4.21,2,0.42,,1.49,0.85,2.77,2.16,5.78,,1.16,,,27.27,,,8,5070976519.0,Alternative Power Generation,Utilities
CWEN.A,6.74,33,3.2,,4.5,13.6,5.2,37.5,,,2.8,21.84,10.81,16.48,28.38,0.43,,0.44,0.04,23.45,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,7.06,47.26,12.74,34.85,28.13,8.4,7.02,10.12,2.12,0.15,29.03,13.81,7.23,27.62,27.57,8.23,6.89,32.1,64,0.54,,,8.94,,16.72,1.29,22.77,19.46,1.87,1.99,,,,,6.99,0.73,,1.01,,,3.49,4.25,2,0.42,,1.49,0.85,2.77,2.16,5.78,,1.16,,,27.27,,,8,5070976519.0,Alternative Power Generation,Utilities
CWST,30.99,50.41,10.17,,35.5,,14.4,,29.6,,13.1,59.04,,7.33,52.6,3.22,,1.78,0.45,108.69,2.55,6.93,36.67,37.93,3.85,0.76,,,,93.62,24.52,133.13,45.04,18.43,4.4,4.98,1.07,0.49,3.74,0.81,,104.61,15.01,23.38,13.2,107.78,34.14,1.59,,,0.46,,6.71,4.49,905.75,178.18,13.2,4.23,,11.43,3.67,,114.66,1.01,12.48,1.48,,,25.7,65.22,12.8,3.12,19.65,2.48,0.26,7.22,3.35,0.61,,1.87,,,247.02,,,6,4831716726.0,Environmental Services,Industrial Services
CWT,,17.73,,,10.5,7,,,7.4,,,9.88,3.72,,13.39,0.96,,0.1,0.05,42.3,0.64,13.58,117.53,24.67,3.32,0.81,,0.33,2.63,14.23,9.47,,20.24,10.95,3.9,3.64,7.03,0.33,,,2.63,18.06,,35.14,7.7,62.24,55.03,4.19,,,19.56,,22.41,1.54,12.19,12.51,,2.41,,,,,,0.68,0.94,0.74,,,8.32,,,12.55,1.58,0.6,4.32,6.99,6.3,13.46,,4.18,,,22.86,,,10,2878752728.0,Water Utilities,Utilities
CX,,45.61,,0.5,8.4,,68.6,,,31.7,6.3,32.29,1.12,,41.83,1.35,,0.07,0.06,5.38,0.98,53.19,93.98,39.55,3.88,0.59,,0.11,1.12,8.87,7.84,19.42,1.58,4.87,0.92,0.91,11.27,0.43,5.6,12.61,1.12,7.62,11.82,58.23,6.61,5.47,34.06,3.56,,,2.8,,11.86,0.68,18.11,13.87,1.32,0.53,,1.81,1.05,,9.66,0.98,0.68,0.8,,,4.41,,1.84,0.71,0.68,0.73,1.76,15.11,8.24,4.16,,2.38,,20.51,22.42,,,8,10350916433.208002,Construction Materials,Non-Energy Minerals
CXM,,41.16,28.01,,,,,111.8,254.4,19.82,15.1,29.02,,,35.33,3.02,,1.14,9.32,8.26,1.74,,46.46,90.07,1.02,0.1,,,,52.41,33.54,23.98,,,2.02,2.13,1.91,0.51,8.87,3.33,,21.97,,7.27,5.9,14.66,73.25,,,,5.59,,4.06,4.24,51.63,22.32,,2.92,,,,,33.17,0.56,2.16,,826,8.18,25.8,242.95,,,4.69,1.74,4.09,43.77,5.08,7.56,,3.92,,11.94,,,,1,4037198954.0,Packaged Software,Technology Services
CXW,60.3,55.6,72.75,2,4.1,,2.1,,,13.93,1.6,51.34,,69.2,53.9,1.82,,0.39,0.11,22.09,1.51,,55.43,51.58,3.29,0.67,,,,19.19,11.02,18.72,,,1.69,1.68,5.21,0.51,8.98,7.28,,27,4.25,20.86,3.13,12.66,24.34,2.94,,,3.85,,10.32,1.65,32.97,31.29,,1.23,,,,,13.94,1.74,1.52,1.3,,,9.83,18.44,,0.86,1.66,1.51,2.53,7.93,6.4,5.21,,5.63,,6.65,16.99,,,9,1174677172.0,Real Estate Development,Finance
CYTK,,38.44,,,,,,,,,,27.23,,,35.16,,,9.21,1.28,46.71,9.28,,15.3,137.77,,,,,,,,,,,175.99,1640.19,,,,,,,,9.69,273.87,5.69,,,,,,,,,,,,1506.78,,,,,,8.21,,63.12,,,,,,,,9.28,,,,,,,,,,,,1,3286011534.0000005,Pharmaceuticals: Major,Health Technology
CZR,,29.19,,,,,128.6,,,3159.57,24.1,23.36,,0.85,26.71,0.57,,0.35,0.03,32.07,0.84,3.01,25.96,17.68,7.34,6.08,,,,14.56,9.1,,11.96,8.21,2.69,2.8,6.87,0.13,,,,25.99,20.96,,1.69,46.15,52.05,0.99,,,,,20.84,1.62,,,,0.6,,,,,,0.69,,0.58,,,5.42,,,2,,0.82,,14.61,7.06,,,10.47,,2.55,,,,6,11382375260.999998,Casinos/Gaming,Consumer Services
D,14.77,40.27,,,1.4,,,,,,0.3,37.54,3.55,10.57,40.06,0.7,,0.16,0.04,53.46,0.74,83.61,41.7,55.04,6.23,1.56,,0.98,5,21.14,12.66,,19.09,11.76,5.77,5.99,4.73,0.28,,,5,15.81,,10.58,5.34,59.17,49,1.92,,,16.95,,27.08,1.72,18.76,19.64,28.06,3.04,,,,,,0.9,1.33,0.78,,,7.76,,,124.33,2.04,0.58,2.39,6.1,4.77,8.99,,3.18,,10.02,16.6,,,9,40558385870.0,Electric Utilities,Utilities
DADA,,37.54,,,,,17.2,34.4,41.4,,2.5,26.64,,4.86,33.87,2.17,,2,2002.09,1.22,3.59,0.5,0.41,20.31,,,,,,0.28,0.28,1.29,,0.06,,,357.14,0.77,,,,,,56.08,4.87,4.92,27.63,,,,,,,0.47,,,,0.23,,,,,,0.25,,,1.63,0.63,,,,,0.62,3.58,,,,,,,,3.14,,,,,1133815046.0,Air Freight/Couriers,Transportation
DAL,49.06,68.06,24.82,,92.9,,,,,49.46,49.8,87.31,0.79,33.95,75.45,1.38,,0.14,0.16,65.1,0.39,11.55,37.93,21.13,3.75,1.79,,0.08,0.79,11.64,9.41,50.56,12.98,8.31,1.06,1.02,8.59,0.18,4.68,6.87,0.92,8.79,14.49,9.74,3.4,44.48,24.27,6.93,,,7.71,,8.88,3.08,12.21,10.75,,0.69,,,,,33.95,1.46,,0.81,,,6.3,317.6,,2.93,,0.34,6.24,15.24,13.95,40.43,,5.4,,7.54,25.14,,,9,25672394982.000004,Airlines,Transportation
DAN,,50.93,22.4,,,58.7,15.1,48.1,,,14.1,41.26,4.21,14.91,46.12,1.87,,0.15,0.14,11.49,1.49,63.77,67.31,51.89,4.16,2.02,,0.85,3.46,15.71,6.26,78.84,10.22,4.96,0.42,0.43,6.37,0.19,0.55,3.42,3.46,11.33,7.93,37.94,,14.89,8.7,2.22,,,,,3.35,1.13,,24.45,,0.16,,,,,29.32,0.77,1.31,0.48,,,3.91,62.17,,0.88,1.58,0.86,,8.17,5.48,,,,,0.87,8.03,,,8,2201136311.0,Auto Parts: OEM,Producer Manufacturing
DAR,,55.06,2.67,0.6,17.4,,25.2,26.7,1.1,8.17,25.1,74.09,,0.14,62.84,1.88,,0.11,0.03,36.88,1.41,56.62,29.72,40.89,4.27,0.98,,,,19.21,9.77,21.82,10.83,7.31,1.71,1.73,5.21,0.43,7.91,7.98,,12.47,22.41,,,53.92,23.35,1.31,,,4.42,,5.92,1.29,22.77,25.56,1.05,0.97,,0.82,1.1,,12.74,0.68,2.44,1,,,6.6,9.98,1.59,0.7,5.25,0.83,2.42,14.25,5.42,5.79,,3.58,,,16.25,,,10,9127674943.0,Food: Specialty/Candy,Consumer Non-Durables
DASH,64.69,47.51,20.35,,4.6,,43.9,1.4,125.8,,33.4,41.36,,64.06,45.38,9.45,,1.21,9.33,168.37,1.65,,12.66,19.44,1.74,0.07,,,,,216.48,37.22,52.74,34.63,5.15,6.53,,0.62,17.53,2.55,,86.61,,,19.78,118.23,47.62,,,,,,,9.24,,,,6.85,,,,,38.84,1.42,,,271.56,34.08,32.98,118.99,,,15.42,1.65,,,,,,,,0.34,,,,,31829603131.0,Air Freight/Couriers,Transportation
DAVA,,57.34,25.55,,22.7,,,,,,13.5,49.7,,3.55,55.07,4.26,,0.39,0.28,31.07,1.9,,46.1,85.35,8.87,0.3,,,,71.71,71.71,43.99,27.2,22.54,2.5,2.09,1.39,0.65,4.82,2.5,,22.35,23.63,78.88,9.23,68.64,23.28,17.92,,,0.94,,1.18,2.23,220.35,49.95,2.31,1.93,,,,,39.29,0.45,13.75,,,,33.85,,2.7,0.97,83.97,1.9,0.81,15.21,2.93,1.13,,0.7,,,,,,9,2961938754.0,Information Technology Services,Technology Services
DAWN,,30.04,,,,,,,,,,17.25,,,24.66,15.4,,14.05,213.53,11.56,14.62,229.3,642.22,31.92,,0.01,,,,,,,,,4.24,6.22,,0.93,,,,,,45.11,,0.0,97.75,,,,,,,2.1,,,,10.93,,,,,,,,,2.27,2.18,,,,,2.16,14.55,,,,,,,,,,,,,1210675629.9999998,Pharmaceuticals: Major,Health Technology
DBD,70.57,31.2,8.59,21.5,,,,,,,,9.9,,23.49,21.75,1.67,,0.2,0.24,40.6,1.45,80.05,64.81,65.37,3.43,1.03,,,,10.52,7.44,,,,,0.63,9.51,0.27,,,,8.23,,26.61,,0.0,24,1.2,,,0.13,,5.17,1.43,312.31,17.57,,0.4,,,,,,,,,,,,,,,,0.96,0.12,51.47,8.76,0.47,,0.61,,52.29,,,,2,1522300000.0,Electronic Equipment/Instruments,Electronic Technology
DBRG,,31.19,,,,,124,,22,,11.2,24.11,0.39,,29.04,,,5.09,0.86,10.4,7.13,,24.31,9.39,0.82,0.17,,0.05,0.39,10,7.74,46.15,,19.63,6.29,3.61,10,0.56,7.82,3.85,0.39,23.8,30.28,,,15.09,57.62,15.73,,,21.42,,31.21,1.53,14.25,11.98,0.38,2.11,,,,,28.63,0.69,1.23,,,,27.08,3.59,,0.49,2.83,7.13,4.56,586.91,7.96,10.29,,7.43,,204.54,,,,4,3139778053.0,Real Estate Investment Trusts,Finance
DBX,,48.37,10.23,6,,,33.3,28.6,22.9,47.1,16.1,31.1,,30.54,41.94,1.87,,0.74,0.44,29.61,0.87,,30.91,9.66,3.11,,,,,19.67,15.37,11.75,13.17,11.65,3.91,3.94,5.08,,33.51,9.53,,11.53,26.43,10,1.25,30.04,82.43,,,,22.71,,20.02,,17.12,12.99,,3.87,,,,,11.46,0.99,,,,,11.09,14.48,0.52,1.07,,0.87,20.47,99.91,31.24,,,17,,14.11,,,,3,9373154089.0,Data Processing Services,Technology Services
DCBO,5.85,26.22,14.61,2.4,,,,,55,10.77,37.3,13.42,,31.77,19.85,6.26,,0.66,40.49,41.87,1.13,,285.53,62.9,0.09,0.05,,,,63.73,54.79,51.49,,,4.86,5.74,1.57,0.26,11.85,1.95,,38.2,,35.06,19.26,61.55,80.92,79.02,,,8.63,,8.14,29.91,72.19,41.46,,6.82,,,,,57.87,0.68,9.6,,,113.16,55.22,67.1,,13,46.52,1.13,9.68,524.13,26.11,27.1,,14.44,,0.05,,,,2,1324788107.6935596,Packaged Software,Technology Services
DCI,15.54,29.47,,1.3,10.9,6.3,11.9,15.1,7.5,34.99,9.5,28.82,2.06,3.04,28.76,6.39,,0.28,0.35,66.98,1.85,71.67,55.17,61.79,0.97,0.42,,0.3,1.61,14.82,12.6,24.6,14.2,12.08,2.23,2.3,6.75,0.51,9.34,4.25,1.64,18.45,14.05,8.28,4.88,68.72,35.52,25.71,,,11.56,,15.12,5.18,19.47,19.14,2.15,2.24,,1.32,1.54,,24.15,0.97,2.76,0.96,,,19.27,24.88,1.87,1.69,8.94,1.2,14.64,48.92,27.44,29.12,,20.11,,4.56,26.58,,,10,7475793263.0,Auto Parts: OEM,Producer Manufacturing
DD,7.74,21.47,,16.3,2.5,6.3,30,124.9,,0.41,11.1,11.15,0.74,3.15,16.17,1.09,,0.58,0.23,74.43,2.28,103.23,78.26,56.44,3.38,0.29,,0.39,2.07,39.64,17.25,29.28,12.76,10.43,2.72,2.98,2.52,0.65,10.17,3.99,2.07,17.02,12.05,12.18,4.33,83.34,36.19,4.57,,,6.55,,14.37,1.28,39.17,19.54,,2.54,,,,,25.32,0.89,3.91,1.09,,,14.79,2400.95,1.79,1.25,17.64,1.49,2.11,12.1,2.63,3.34,,5.34,,5.69,9.65,,,9,34227589660.0,Chemicals: Major Diversified,Process Industries
DDOG,28.89,40.54,19.08,,25,,58.9,81.7,83.3,,44.6,25.4,,22.66,33.3,15.51,,1.8,3.3,138.0,2.13,,68.28,68.54,3.67,0.37,,,,213.53,172.11,61.83,86.03,77.03,13.89,17.93,0.47,0.57,29,1.57,,67.51,,22.53,22.98,144.97,81.23,13.01,,,7.58,,2.86,17.81,260.38,73.4,,20.23,,,,,70.34,0.95,8.2,,39.09,26.19,62.64,234.31,,7.68,20.6,2.13,4.65,68.56,7.46,8.68,,3.59,,,,,,1,30728700213.0,Packaged Software,Technology Services
DDS,17.63,52.42,29.24,9.6,16.9,14.5,140.4,,75,,28.7,47.63,0.49,4.55,50.71,6.9,,0.9,1.99,437.86,2.38,128.95,87.86,3.2,0.56,0.28,,0.03,0.22,8.01,6.55,9.8,14.26,10.15,1.06,0.98,12.48,0.48,9.98,9.6,0.22,15.82,28.07,,,353.52,40.96,19.31,,,9.4,,11.72,3.55,11.27,11.28,0.23,1.08,,,,,10.59,1.24,1.33,2.53,,9.01,9.04,9.98,0.45,0.75,3.55,1.02,16.5,50.27,29.39,33.86,,36.28,,0.38,20.67,,,9,5229484166.0,Department Stores,Retail Trade
DEA,,38.46,,,,0.6,,,,2.95,,36.72,9.62,,39.56,0.57,,0.09,0.02,11.31,0.42,,341.67,84.23,8.51,1.12,,5.76,9.38,34.39,15.53,17.3,,12.82,8.13,9.08,2.91,0.42,52.5,13.02,9.38,43.5,12.96,23.42,7.79,13.23,66.01,1.27,,,6.25,,25.11,0.91,66.53,61.47,614.7,3.87,,,,10.41,7.52,0.85,1.67,0.62,,,7.52,,,0.51,1.02,0.42,0.63,,2.92,1.42,,2.47,,,56.55,,,9,1214404137.0,Real Estate Investment Trusts,Finance
DECK,74.26,58.09,27.71,2.8,16.8,,27.4,29.4,22.2,107.95,22.5,55.1,,35.75,55.54,20.04,,1.4,4.74,204.59,3.08,119.54,92.89,30.67,0.22,0.12,,,,26.94,25.47,35.68,24.7,23.53,5.57,6.56,3.71,0.65,18.39,2.76,,31.97,21.35,15.01,12.29,113.64,57.11,391.96,,,18.8,,22.98,13.98,35.98,35.98,1.41,6.79,,,,,36.97,1.8,4.76,3,619.97,20.38,33.94,38.42,1.44,3.87,14.18,2.2,27.3,126.17,47.89,42.48,,75.96,,1.43,88.57,,,10,13665184813.0,Apparel/Footwear,Consumer Non-Durables
DEI,34.32,27.67,12.23,1.6,,,2.7,,18.3,24.81,5.8,11.41,3.66,43.23,20.69,0.32,,2.8,0.1,16.69,4.04,,87.01,44.55,9.28,2.64,,,4.54,50.31,15.54,40.94,27.48,10.93,6.67,9.25,1.99,0.22,22.59,8.09,4.54,32.59,2.09,,,15.25,64.84,0.84,,,,,18.95,1.34,,,,2.77,,,,7.25,12.38,1.09,,0.4,,,6.53,20.79,,0.79,1.33,4.04,,1278.64,1.95,,,2.12,,,24.91,,,9,2250959381.0,Real Estate Investment Trusts,Finance
DELL,49.25,41.13,,2.1,,,,,,,2.1,31.69,1.55,,38.83,1.73,,0.11,0.21,110.17,0.77,24.32,106.64,39.01,2.83,,,0.23,1.55,17.71,11.33,35.5,12.02,8.87,0.98,1.07,5.65,,3.01,3.66,1.64,11.82,4.4,14.6,7.87,59.22,22.08,3.74,,,4.36,,5.77,,19.29,14.67,29.34,0.84,,,,,28.24,1.86,,,,,14.55,46.47,,1.59,,0.63,5,87.87,17.32,,,7.72,,9.75,123.79,,,5,50402428016.0,Computer Processing Hardware,Electronic Technology
DEO,,36.38,,1.7,6.8,5.9,8.3,6.8,,14.66,9.9,22.95,4.15,,30.99,2.61,,0.14,0.06,116.67,1.53,441.06,207.12,58.85,3.11,2.2,,0.56,3.53,13.58,12.63,35.58,12.3,10.94,3.52,4.42,7.36,0.22,12.8,3.93,3.53,16.72,11.12,3.82,4.24,181.15,60.18,5.29,,,19.1,,29.61,6.8,16.88,16.28,2.33,3.39,,1.41,2.18,,26.45,0.64,,0.64,,,16.68,,2.44,1.57,,0.55,8.46,45.96,18.46,39.07,,12.04,,4.7,17.89,,,10,88071847728.48419,Beverages: Alcoholic,Consumer Non-Durables
DFH,,22.27,,,93.7,,60.1,52.3,50,21.49,41.6,10.91,,20.63,16.54,2.87,,0.12,0.14,22.07,1.52,193.93,17.25,2.82,3.47,1.17,,,,8.49,8.16,,,,0.85,0.86,11.78,0.38,,,,6.71,,3.24,5.6,32.76,19.59,,,,7.65,,10.14,1.85,7.31,6.83,,0.54,,,,,,0.67,0.88,,,7.07,,,,,2.53,0.27,11.02,24.48,26.24,27.4,,14.65,,,,,,6,2237392005.0000005,Homebuilding,Consumer Durables
DFIN,1.64,37.92,,4.4,22.9,,37.3,47.7,,,,28.79,,4.51,33.64,4.94,,0.16,0.24,59.14,1.15,,43.56,84.7,0.66,0.32,,,,12.68,8.33,14.91,,,,2.23,7.89,0.53,14.95,7.03,,14.56,21.05,16.92,2.88,46.1,61.45,8.77,,,12.06,,17.83,3.85,18.6,18.28,2.08,2.23,,,,,14.93,1.28,,,,,9.53,16.76,1.2,1.41,,1.15,11.4,229.27,21.61,23.22,,16.87,,7.38,23.94,,,9,1516379982.0,Packaged Software,Technology Services
DG,,34.41,,3,3.6,17.9,,,,,9.2,19.9,7.04,,28.94,2.07,,0.08,0.03,71.59,1.15,91.42,48.09,,5.97,2.39,,0.39,3.28,16.37,11.13,19.85,16.43,10.81,0.77,0.81,6.11,0.23,4.1,10.47,3.28,12.03,12.19,,4.51,182.68,29.61,7,,,3.33,,4.98,2.14,11.79,11.79,1.06,0.39,,0.6,0.83,,9.55,0.39,2.14,0.32,,,5.03,7.9,,0.63,8.71,0.15,4.29,10,8.24,19.19,,6.03,,2.96,8.56,,,10,25389041756.0,Discount Stores,Retail Trade
DGII,39.06,30.7,18,,4.9,,27.6,22.6,9.6,9.02,7.5,16.6,,46.72,24.13,3.88,,0.31,0.2,28.42,1.73,131.71,42.19,56.85,1.91,0.24,,,,30.21,16.08,14.3,,8.13,2.73,2.73,3.31,0.71,19.07,7.72,,14.46,24.74,,3.22,29.16,58.93,3.12,,,5.31,,11.34,1.79,46.59,14.28,0.62,2.44,,0.46,0.63,,13.02,0.97,,1.46,,,12.66,19.5,0.57,0.97,,1.13,2.73,37.59,5.15,4.05,,6.11,,5.94,60.47,,,10,1124044895.0,Telecommunications Equipment,Electronic Technology
DGX,15.58,41.68,7.21,5.7,3.7,7.6,,,,,5.7,40.31,2.36,12.82,41.1,2.81,,0.37,0.11,154.02,1.25,10.48,21.5,49.8,3.92,1.02,,0.42,1.91,17.72,13.07,22.74,14.8,10.75,2.22,2.44,5.64,0.42,10.72,5.95,1.94,15.79,10.03,7.09,6.43,144.79,32.73,6.26,,,8.82,,13.13,2.54,20.7,17.42,1.78,1.83,,,,,16.92,1.06,,1.05,,,12.37,21.04,,0.86,,1.17,5.89,43.87,10.66,12.9,,7.62,,,17.46,,,10,14166301913.999998,Services to the Health Industry,Health Services
DH,,45.39,10.67,,,,,,10.8,8.62,18.2,45.03,,,45.24,,,2.06,1.19,3.93,2.49,,44.84,69.51,,0.51,,,,,,11.92,14.42,13.33,1.83,2.46,,0.43,20.61,11.62,,13.32,,,,10.48,79.46,,,,,,,0.9,,2.14,,1.78,,,,,8.75,0.38,,,,,8.42,,,,,2.49,,,,,,,,2.25,,,,,1342168701.9999998,Packaged Software,Technology Services
DHI,1.6,30.62,,3.1,23.2,14.5,7.1,7.9,103,3.61,13.5,31.93,1.86,12.47,30.93,6.32,,2.22,0.76,138.4,17.06,325.84,17.81,,0.99,0.24,,0.08,0.96,7.71,7.6,22.61,7.43,7.3,1.22,1.24,12.97,0.7,5.5,4.56,1.17,9.88,23.55,7.86,4.55,128.85,25.91,,,,12.93,,16.13,1.77,9.64,9.64,0.34,1.22,,0.31,0.71,,22.26,1.07,0.87,1.13,,1.87,20.62,25.86,0.39,1.1,1.78,4.83,13.86,21.87,18.43,19.88,,15.77,,5.23,15.84,,,10,38014386480.0,Homebuilding,Consumer Durables
DHR,2.05,50.65,,,12.1,13.4,3.5,6.3,1.1,11.1,1.2,51.65,0.79,,53.59,4.76,,0.36,0.15,239.88,1.37,103,64.93,56.29,2.44,0.34,,0.18,0.46,37.96,25.72,37.1,27.8,22.44,7.35,7.78,2.63,0.64,20.97,2.87,0.46,28.93,12.86,7.33,4.2,228.99,59.37,16.07,,,16.39,,20.44,3.38,45.78,40.86,2.67,7.52,,1.83,2.37,,35.75,1.05,,1.35,,,28.3,38.08,4.34,1.64,,1.01,4.69,79.69,6.48,7.47,,5.84,,5,37.96,,,10,188464376541.0,Medical Specialties,Health Technology
DHT,,68.93,,1.9,,,,,,95.66,,87.1,34.95,,77.57,3.09,,0.98,0.18,11.09,2.41,35.13,9.02,42.64,1.32,0.4,,0.97,9.06,10.56,6.7,10.95,10.58,7.27,4.32,3.54,9.47,0.7,32.36,10.55,7.92,8.05,9.65,22.06,,8.38,36.24,5.85,,,27.72,,33.26,1.74,11.09,11.09,1.26,3.06,,,,,9.48,1.32,0.93,1.48,,,6.5,9.87,,0.89,1.74,1.97,10.9,14.16,13.83,15.69,,13.92,,8.88,17.89,,,8,1463880156.9999998,Marine Shipping,Transportation
DINO,,45.9,,,16.9,8.7,,,133.6,38.9,34.6,71.68,5.31,,55.25,3.05,,0.41,0.4,36.85,1.81,41.59,30.53,20.81,2.26,0.32,,0.68,5.44,15.77,6.32,8.2,10.87,5.63,0.26,0.29,6.34,0.57,3.56,15.29,5.44,12.93,25.81,,,49.27,11.28,2.39,,,1.1,,1.41,0.72,22.75,12.84,,0.23,,,,,6.59,0.75,0.83,0.58,,,4.72,6.79,,0.29,1.22,0.9,1.85,6.14,3.73,3.3,,2.97,,25,8.12,,,8,10910561780.0,Oil Refining/Marketing,Energy Minerals
DIOD,,48.58,,,20.3,,25.5,33.9,9.6,27.74,15,39.7,,,46.15,5.55,,0.91,5.52,59.33,3.58,179.41,66.05,108.36,0.27,0.03,,,,33.62,12.46,,8.57,6.44,1.99,2.09,2.97,0.76,,,,28.79,14.12,,,56.6,33.79,25.3,,,4.72,,4.54,1.52,44.95,44.08,2.61,2.15,,1.41,,,,1.05,1.83,1.26,,4.01,36.27,,4.51,0.94,1.71,2.21,2.58,6.23,4.07,3.48,,2.84,,1.8,20.11,,,9,3542799268.0000005,Semiconductors,Electronic Technology
DIS,28.49,37.87,23.38,0.2,4.6,,17.2,29.5,62.6,124.97,10.6,18.51,0.87,18.31,28.23,2.23,,0.17,0.12,108.08,0.73,12.28,93.03,47.64,3.33,0.48,,0.15,0.87,25.35,16.7,28.55,16.97,12.58,2.55,2.67,3.94,0.51,9.37,4.37,0.92,19.94,11.33,11.71,4.8,109.12,35.75,5.76,,,5.44,,13.04,1.94,39.88,21.47,7.16,2.16,,1.86,2,,23.07,0.99,3.35,0.72,,,14.12,50.68,2.3,1.66,11.75,0.67,2.5,26.94,5.83,4.97,,4.92,,1.34,23.55,,,9,156380769842.0,Movies/Entertainment,Consumer Services
