Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CNK,144.32,41.23,22.77,,,,,,,,50.8,40.63,,61.68,37.39,1.27,,0.8,0.27,30.98,0.98,9.38,137.54,10.41,6.45,6.24,,,,18.61,11.77,27.86,13.84,8.2,1.9,2.21,5.37,0.11,7.94,6.02,,15.51,,13.12,5.56,15.68,64.89,1.72,,,8.36,,10.15,6.79,19.99,18.78,,1.67,,,,,21.02,1.98,,1.19,,,12.67,19.6,,3.77,,0.96,4.98,16.02,8.47,63.74,,9.91,,4.76,98.12,,,7,2039795372.0000005,Movies/Entertainment,Consumer Services
CNM,16.58,53.76,2.93,7.3,31.6,,40.9,140.8,75.3,32.03,24.8,43.39,,,49.72,3.18,,0.01,,50.91,2.14,61.56,47.75,60.72,2.94,1.57,,,,17.41,13.83,19.02,12.95,13.35,1.66,1.72,5.74,0.27,9.06,6.72,,21.09,,9.51,6.42,39.02,26.63,5.55,,,5.71,,9.9,5.79,23.9,23.9,0.7,1.45,,,,,16.18,1.3,,,,,15.48,16.91,0.95,,,1.28,7.2,44.71,15.04,25.29,,10.85,,0.55,,,,6,6383981289.0,Wholesale Distributors,Distribution Services
CNMD,,46.74,,,3.4,,15,120.9,24.4,,10.5,49.1,1.17,8.39,45.76,2.26,,0.14,0.04,68.44,2.27,208.47,61.03,67.12,3.49,1.01,,0.21,1.17,15.23,11.18,18.16,24.24,16.5,3.66,2.34,6.57,0.4,12.9,7.86,1.17,14.2,3.05,17.41,6.27,120.72,55.65,5.22,,,10.23,,15.37,2.27,16.26,17.64,,1.66,,,,,12.88,0.57,,0.69,,,11.88,11.32,,1.42,,1.06,5.71,46.57,9.89,15.32,,7.47,,4.74,52.79,,,9,3310056485.0,Medical Specialties,Health Technology
CNNE,9.32,39.27,13.01,8.4,,,,,5.7,,4.4,34.56,1.81,20.81,34.59,2.14,,2.01,0.51,19.86,2.55,,50.74,,,0.18,,,1.81,,,,,,3.08,3,,0.82,,,2.42,,,49.15,,18.75,3.03,,,,,,,0.66,,,,2.84,,,,,,1.06,,,,,,,,4.9,0.69,2.55,,,,,,,,21.72,,,,4,1438823501.0,Restaurants,Consumer Services
CNS,35.08,36.43,9.33,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,38.84,4.63,47.8,35.09,14.99,,26.29,2.08,92.34,33.58,,12.25,50.77,0.68,0.29,,0.83,2.56,25.21,21.86,45.55,19.64,18.98,7.6,8.8,3.97,0.68,19.33,2.13,2.56,25.7,9.27,12.3,9.97,62.32,48.51,,,,26.24,,34.93,9.51,34.46,32.74,5.12,9.04,,2.17,4,,46.73,1.48,3.8,1.54,83.95,34.07,38.6,66.67,4.98,3.08,9.9,33.58,18.77,82.01,25.66,32.5,,30.82,,1.29,31.74,,,10,3134484051.9999995,Investment Managers,Finance
CNX,98.23,45.33,28.1,11.2,12.1,,246.7,,,39.84,12.9,50.26,,66.49,44.36,1.5,,,,36.67,0.37,5.87,53.34,25.48,1.8,0.57,,,,9.12,5.9,47.59,,,3.97,5.58,10.96,0.5,11.72,3.02,,18.21,,57.18,12.09,14.25,28.03,1.15,,,40.23,,12.35,1.29,11.53,219.58,731.93,4.36,,,,,38,2.57,3.72,2.31,,,8.61,13.3,,1.21,1.42,0.36,6.62,11.55,11.24,13.44,,1.59,,4.41,187.93,,,4,3505403598.0,Integrated Oil,Energy Minerals
CNXC,,54.5,,,12.2,,17.2,23.2,12.2,4.99,12.9,69.74,2.87,,59.42,1.36,,0.14,0.05,43.27,1.57,,12.12,39.25,3.86,1.18,,0.11,2.87,12.89,5.87,20.26,,6.11,0.75,0.79,7.76,0.34,3.92,13.14,3.08,3.59,,3.92,10.84,128.91,36.18,2,,,2.18,,6.73,0.67,14.05,3.77,0.16,0.3,,,,,7.45,0.34,,,,,4.51,8.37,0.16,,,1.57,1.78,86.64,5.92,5.28,,5.03,,,,,,7,3846238240.0,Miscellaneous Commercial Services,Commercial Services
CNXN,6.64,41.51,,,9.5,,10.9,14.5,95.6,,3.1,35.55,0.58,14.44,38.28,6.92,,1.17,211.39,69.27,3.13,20.6,43.65,74.72,0.02,,,0.11,0.58,13.56,12.03,9.08,,,0.46,0.5,7.37,0.7,5.5,8.43,0.58,18.87,6.98,9.04,3.86,47.9,18.63,,,,3.23,,3.68,2.03,20.31,20.54,6.04,0.66,,1.41,0.47,,11.97,1.45,1.42,1.76,44.69,2.39,11.41,12.32,,1.27,2.22,2.82,7.39,23.76,11.72,10.52,,14.19,,1.13,23.25,,,10,1402899899.0,Information Technology Services,Technology Services
COCO,36.16,58.25,20.79,,24.5,,6,25.6,45.2,100.1,14.5,60.79,,30.09,56.62,15.95,,1.56,10447.07,36.91,3.28,65.81,28.09,50.9,,,,,,25.13,24.9,26.83,34.17,31.94,3.08,3.91,3.98,0.71,14.59,3.45,,33.1,,18.81,8.89,23.32,39.87,,,,11.99,,15.15,8.31,37.28,35.32,,4.42,,,,,30.35,1.58,3.67,,37.66,9.11,30.01,,,,8.56,2.64,19.53,118.25,35.29,27.26,,62.45,,0.57,,,,5,1511912235.9999998,Food: Major Diversified,Consumer Non-Durables
CODI,3.41,47.79,7.02,,3.5,,6.4,,,44.81,7.6,40.66,2.85,8.89,44.31,1.32,,0.2,0.04,23.08,4.22,251.39,28.51,58.55,6.27,1.44,,1.82,4.33,29.75,14.27,,12.98,,1.51,1.83,3.36,0.31,,,4.33,9.36,19.6,,9.13,23.31,46.1,2.2,,,6.24,,10.43,1.93,41.96,,,0.78,,,,,,0.99,,0.86,,,,,,1.4,,1.62,3.58,11.8,3.86,11.21,,,,6.66,27.74,,,9,1419944567.0,Investment Managers,Finance
COGT,63.2,32.09,,,,,6.3,42.3,15.3,,,29.03,,13.51,30.3,,,6.32,,,6.44,,,,,,,,,,,,4.6,,,,,,,,,,,10.22,,,,,,,,,,4.22,,,,,,,,,,,,,3.24,5.34,,,,,4.22,6.44,,,,,,,,,,,,,1005071337.0,Biotechnology,Health Technology
COHR,118.9,43.58,9.2,,6.7,,,,,,4.8,32.58,,37.67,39.44,1.64,,0.75,0.24,94.73,2.67,140.61,61.69,62.39,5.25,0.77,,,,75.3,22.73,147.68,14.26,,2.02,3.64,1.33,0.37,2.46,0.84,,31.3,12.18,44.68,12.61,57.71,32.17,0.86,,,,,4.82,2.66,,113.18,15.94,2.89,,9.81,10.21,,117.82,1.64,,1.54,,,28.99,253.97,10.98,2.01,,1.65,,7.46,1.84,,,3.19,,1.73,144.46,,,7,4874377234.999999,Electronic Equipment/Instruments,Electronic Technology
COHU,,51.39,0.12,,18.4,,17.4,,33.8,,,52.41,,,51.51,6.24,,3.17,12.85,26.7,6.38,233.78,44.57,92.88,,0.02,,,,,,,,18.51,2.08,2.24,,0.86,,,,35.22,,,,18.79,46.36,,,,,,,1.41,,178,,2.83,,,,,,1.42,4.36,1.72,10.23,3.15,172.26,,,1.04,2.4,4.69,,,,,,,,5.9,63.94,,,7,1657865250.9999998,Semiconductors,Electronic Technology
COKE,38.29,46.39,1.27,,40.9,26,25.5,39,22,266.68,10.1,54.27,0.52,22.55,46.85,4.07,,1.39,0.76,1259.99,2.47,29.94,35.28,31.2,1.77,1.48,,0.03,0.32,12.99,10.7,25.15,,,,1.69,7.7,0.24,6.73,4.14,0.79,,23.09,,,729.4,39.75,404.37,,,7.81,,13.04,8.59,21.93,17.92,0.53,1.71,,0.57,0.81,,25.28,1.73,5.29,2.79,,,13.22,23.02,0.72,1.91,35.12,2.15,11.2,58.51,24.35,37.64,,21.84,,,58.09,,,9,6040592380.0,Beverages: Non-Alcoholic,Consumer Non-Durables
COLD,,34.95,,,,1.6,,,,,0.3,34.48,5.07,,34.14,0.64,,0.07,0.02,21.4,0.6,6.11,40.02,58.51,17.67,1.12,,2.21,4.11,,46.1,81.96,43.09,15.21,3.54,3.66,,0.43,4.46,1.97,4.11,50.35,,,4.46,26.3,31.55,1.73,,,,,8.7,1.81,,53.77,,2.27,,,,19.24,50.71,0.81,2.92,,,,14.4,,,2.73,3.57,0.6,,,,,,2.96,,4.66,,,,4,8921115243.0,Real Estate Investment Trusts,Finance
COLM,8.46,45.08,5.32,3.3,5.3,66.5,21,39.6,36.7,135.7,14.9,23.39,2.36,11.1,37.13,5.98,,0.66,0.89,83.93,3.22,169.23,45.5,49.97,1.06,0.24,,0.33,1.43,17.86,12.17,10.05,16.65,11.07,1.41,1.46,5.6,0.65,14.48,10.05,1.43,19.59,10.18,,1.76,84.53,50.02,,,,6.42,,8.15,2.69,23.19,23.19,3.27,1.5,,1.27,0.34,,10.68,0.99,1.72,0.82,,5.63,9.55,10.97,3.78,1.4,2.86,1.81,7.63,18.23,11.97,11.44,,11.66,,6.34,20.84,,,10,4401059129.0,Apparel/Footwear,Consumer Non-Durables
COMP,80.9,34.48,14.83,,,,5.7,0.8,32.1,,3.8,20.75,,95.12,27.69,3.15,,0.59,0.42,5.85,0.92,,1.5,5.26,,1.19,,,,,,85.82,13.19,11.48,0.5,0.61,,0.36,0.71,1.28,,112.5,,,13.9,3.39,17.85,,,,,,,6.94,,,,0.55,,,,,82.39,1.73,,,,,58.5,,,,26.59,0.92,,,,,,,,6.62,,,,,1560443712.0,Packaged Software,Technology Services
COO,8.87,30.44,,,4.8,,8.9,,,,9.8,29.01,,18.04,28.69,4.02,,0.11,0.04,91.93,1.91,215.71,66.13,63.82,2.41,0.32,,,,29.89,19.43,72.28,27.4,16.9,5.05,5.35,3.35,0.66,7.4,1.57,,23.09,9.5,10.42,6.4,102.47,66.64,6.17,,,10.07,,18.12,2.27,47.14,30.01,3.95,4.73,,0.96,5.55,,64.02,0.9,3.16,0.88,,,25.98,107.65,3.92,1.68,7.47,1.12,3.26,27.61,6.3,5.02,,4.07,,,26.92,,,10,16955086253.000002,Medical Specialties,Health Technology
COOP,48.76,45.43,7.97,10.3,33.3,,13.7,24.6,,,4,41.93,,20.11,43.48,0.86,,0.12,0.08,96.01,0.61,,482.55,142.44,12.45,2,,,,20.7,19.72,,,,5.21,5.42,4.83,0.29,,,,7.19,38.5,33.74,9.06,48.2,48.74,,,,18.87,,26.18,1.32,12.4,12.4,,2.34,,,,,,1.99,,,,,31.39,,,1.08,,0.61,3.44,98.28,8.07,11.5,,3.25,,,18.66,,,8,3620517398.0,Finance/Rental/Leasing,Finance
COR,22.26,30.52,11.01,2.2,45.6,5,6.4,15.1,11.9,44.63,12.7,24.71,1.19,9.53,24.37,4.88,,0.06,0.71,224.68,0.88,23.4,61.87,28.08,1.3,6.79,,0.15,0.93,19.9,13.29,14.95,13.02,10.73,0.14,0.15,5.03,0.01,1.02,6.9,0.98,15.02,20.42,8.69,7,222.39,3.37,12.69,,,0.51,,1.07,67.82,29.92,16.8,,0.15,,,,,14.96,1.01,,1.17,,,12.87,18.16,,1.5,,0.53,2.32,106.21,16.47,184.58,,11.78,,5.07,59.22,,,8,35810259008.0,Medical Distributors,Distribution Services
CORT,78.55,42.82,33.39,4,3,,,3.4,,,14.9,41.52,,82.78,39.69,24.72,,3.01,56.01,50.39,3.7,289.18,630.97,29.13,0.05,0.01,,,,34.22,33.95,33.92,,,6.08,7.81,2.92,0.82,23.01,2.74,,28.78,4.78,55.05,30.7,41.77,98.44,,,,22.56,,22.81,8.26,39.99,39.99,7.41,8.94,,,,,39.12,1.21,3.83,1.1,22.5,16.41,39.12,58.25,,2.15,8.26,3.64,21.04,4325.34,25.42,25.77,,51.14,,,61.95,,,8,3432235094.0000005,Pharmaceuticals: Major,Health Technology
COST,44.2,39.76,8.57,,10.3,13.5,12,13.9,7.2,26.58,9.1,20.32,0.88,13.04,30.59,9.31,,0.31,1.47,916.27,0.98,29.76,31.62,3.83,0.65,0.33,,0.27,0.49,39.86,32.52,80.36,38.93,31.74,1.47,1.56,2.51,0.33,1.94,1.23,0.51,50.21,15.37,10.14,6.72,636.29,12.67,56.53,,,2.93,,3.67,16.64,53.8,54.17,3.93,1.58,,2.59,3.16,,81.32,1.44,6.33,1.85,,,40.98,79.88,3.88,4.09,16.64,0.43,10.79,32.73,29.62,32.45,,16.33,,0.75,80.37,,,10,246550075175.00003,Specialty Stores,Retail Trade
COTY,,35.5,,,5.7,,,15.5,,,,26.28,,,31.27,0.51,,0.11,0.07,6.96,0.85,132.96,230.81,31.58,4.45,1.01,,,,19.62,10.97,44.26,11.4,8.31,1.62,1.7,5.1,0.34,3.83,3.89,,13.38,,23.46,4.19,10.47,64.93,2.43,,,2.78,,9.69,1.49,39.55,16.19,,1.01,,,,,27.51,0.66,,0.66,,,12.75,116,,1.13,,0.55,1.36,54.27,5.4,4.12,,3.78,,6.02,,,,5,10156910967.0,Household/Personal Care,Consumer Non-Durables
COUR,,55.2,,,,,,,,,23.2,46.61,,19.19,52.38,2.38,,2.29,193.03,8.5,2.61,,114.62,31.26,,0.01,,,,,,9.05,24.72,12.57,0.86,0.92,,0.65,10.19,5.18,,24.93,,211.52,7.68,16.89,53.37,,,,,,,2.27,,26.56,,1.94,,,,,19.1,0.5,1.67,,3.37,2.69,15.15,,,,2.35,2.61,,,,,,,,3.25,,,,,2727373427.0,Internet Software/Services,Technology Services
CP,,38.88,,,59.4,2.2,,2.8,1.8,,5.8,37.68,1.1,,38.18,2.24,,0.08,0.02,72.37,0.53,15.75,26.44,48.08,3.01,0.5,,0.18,0.75,22.04,16.39,57.36,22.94,17.24,7.69,8.27,4.54,0.54,14.44,2.15,0.73,20.89,7.61,14.65,10.54,96.04,35.03,6.29,,,24.5,,35.03,2.2,27.39,25.08,,6.73,,,,,46.65,0.75,2.17,1.12,,,19.85,26.38,,1.87,4.22,0.46,4.34,10.29,7.16,8.29,,4.74,,,28.13,,,10,74405082759.37338,Railroads,Transportation
CPA,,41.08,,0.3,18.6,60.1,,,,53.26,65.9,42.43,7.33,,41.47,2.43,,0.78,0.56,87.88,1.09,18.94,30.72,19.27,2.28,0.8,,0.36,7.33,5.49,5.49,4.77,6.18,4.14,1.22,1.29,18.21,0.42,26.96,25.71,7.33,5.5,5.06,7.2,5.43,104.99,35.61,9.21,,,18.2,,22.04,1.58,5.81,5.65,,1.06,,,,,3.92,0.84,0.64,0.71,,,3.92,,,0.32,1.65,0.99,12.05,22.92,20.84,29.15,,13.25,,5.57,21.04,,,8,3693262972.0,Airlines,Transportation
CPB,7.51,35.42,,0.4,6.8,0.5,,,,,4.9,40.83,3.77,2.33,35.46,1.81,,0.23,0.1,41.88,0.91,70.73,72.22,25.36,5.49,2.06,,0.54,3.53,19.25,13.59,26.06,12.42,9.5,1.86,1.98,5.19,0.24,7.6,6.02,3.72,12.96,8.07,6.76,3.9,52.3,30.84,4.37,,,5.57,,12.69,3.25,22.89,15.28,16.98,1.27,,,,,16.73,0.8,,0.72,,,10.18,24.48,,1.12,,0.5,3.88,38.11,9.07,14.38,,7.42,,,14.43,,,10,12829876464.000002,Food: Major Diversified,Consumer Non-Durables
CPG,,45.84,,,27.6,181.1,,63.8,80,14.56,26.4,61.31,17.52,,51.09,,,0.01,,5.14,0.88,,115.69,33.36,1.44,0.43,,0.37,6.51,9.74,3.69,10.51,,,2.54,1.73,10.27,0.58,16.49,15.56,6.29,4.15,16.36,11.56,7.69,7.28,57.88,5.82,,,25.09,,25.44,0.68,3.79,6.07,,1.04,,,,,6.17,0.71,0.44,0.69,,,2.01,3.06,,0.39,0.7,0.88,9.29,7.28,7.4,16.74,,7.5,,,,,,4,4540839274.133391,Integrated Oil,Energy Minerals
CPK,24.2,37.33,6.88,,12.2,10.1,4.4,8.1,,2.76,7.7,37.49,3.3,22.84,34.51,1.32,,,,121.35,0.38,22.6,55.42,28.3,4.87,1.05,,0.45,2.07,19.76,14.32,,16.1,9.62,4.9,5.5,5.06,0.39,,,2.11,19.4,5.83,9.09,10.52,119.82,42.02,3.28,,,14.16,,28.8,2.04,24.61,22.31,2.82,3.49,,,,,,1.01,1.82,1.23,,,11.31,63.4,3.33,3.94,3.33,0.32,3.41,8.66,7.62,8.89,,4.99,,,25.91,,,10,1977751620.0000005,Gas Distributors,Utilities
CPRI,,37.85,,8.3,,,7.2,28.5,,,17.9,32.92,,,37.53,1.88,,0.1,0.05,21.06,0.93,206.81,83.5,26.61,8.79,2.34,,,,28.31,14.62,15.61,19.75,11.77,1.26,1.2,3.53,0.22,7.71,14.9,,10.74,14.77,,,45.28,64.18,168,,,,,3.5,1.67,,13.46,6.41,0.52,,,,,6.72,0.47,,0.36,,,4.61,,,0.45,,0.38,,7.84,3.8,,,2.09,,2.31,7.1,,,7,6061260402.0,Apparel/Footwear Retail,Retail Trade
CPRT,29.93,42.89,21.99,,28,,11.3,13,21.6,22.19,15.8,29.27,,15.98,35.4,37.72,,5.17,31.64,57.39,6.62,6.92,68.26,15.38,0.07,0.02,,,,32.68,28.99,52.05,29.42,26.24,11.01,11.86,3.06,0.89,22.78,1.8,,36.88,18.31,13.14,10.99,51.21,44.81,,,,31.92,,36.28,7,40.42,40.42,2.28,12.84,,1.29,1.8,,56.38,1.12,3.69,1.48,20.28,14.72,35.47,49.14,2.37,3.53,7.56,6.55,17.3,48.94,21.29,19.45,,28.54,,0.01,64.83,,,10,42124801025.0,Miscellaneous Commercial Services,Commercial Services
CPRX,29.21,47.52,14.21,,30.4,,39.2,,8.7,,46.2,43.9,,48.54,46.13,15.94,,4.2,134.78,20.87,5.11,95.77,56,43.99,0.02,0.01,,,,11.78,9.7,9.24,7.28,,3.52,4.45,8.49,0.86,48.17,8.91,,13.14,23.79,44.01,17.95,20.97,86.32,,,,31.01,,37.78,3.77,17.69,17.66,,5.52,,,,,11.47,1,1.99,,7.51,5.81,11.32,15.39,0.71,2.1,5.03,4.92,23.73,1452.29,33.49,27.81,,52.33,,,82.38,,,5,1328022474.9999998,Pharmaceuticals: Major,Health Technology
CPT,28.47,38.27,2.68,,9.7,6.4,20.4,10.4,56.3,4.82,10.6,36.78,4.6,15.76,36.13,1.96,,0.07,0.01,116.04,0.11,,132.32,2.51,3.23,0.73,,2.82,3.55,32.6,14.86,40.56,48.09,17.52,9.97,10.27,3.07,0.53,25.32,3.16,3.55,73.96,17.41,,2.3,120.02,61.35,2.31,,,22.32,,19.66,2.61,36.72,79.92,4.96,8.15,,,,16.88,32.18,0.97,3.04,0.91,,,15.46,23.08,5.23,1.87,2.61,0.11,3.77,,5.58,7.08,,3.33,,4.94,27.76,,,10,10983485571.0,Real Estate Investment Trusts,Finance
CQP,11.93,45.19,18.14,,,17.5,29.6,42.8,54.8,,16.2,41.84,12.66,17.01,41.64,2.02,,0.19,0.02,53.12,0.69,11.9,4.42,19.06,3.65,,,0.8,6.52,11.39,9.58,14.37,13.41,11,3.95,4.59,8.78,,31.95,11.1,6.52,12.58,27.27,,4.24,38.99,52.88,4.43,,,31.28,,39.97,,11.47,11.46,0.64,2.88,,,,,9.01,1.36,,1,,,8.55,8.67,0.6,1.22,,0.61,15.77,22.25,22.81,,,20.25,,9.38,29.04,,,7,25687797421.0,Gas Distributors,Utilities
CR,54.07,29.96,15.37,0.7,,,,5.1,,1.57,,28.15,0.46,25.5,25.5,7.07,,0.45,0.75,151.75,2.18,97.77,42.36,56.22,0.83,0.22,,0.17,0.54,23.99,21.02,35.17,19.57,17.49,3.72,3.85,4.17,0.59,10.96,2.87,0.54,26.49,1.63,14.01,6,96.06,38.49,12.84,,,11.56,,15.73,5.52,33.43,31.61,,3.87,,,,,35.32,1.58,4.53,3.5,,51.97,30.6,48.51,,2.63,14.62,1.48,10.87,51.81,18.98,18.54,,14.79,,2.8,29.98,,,10,4928627634.999999,Aerospace & Defense,Electronic Technology
CRC,4.65,35.36,13.6,6.2,33.2,,,,,,,25.08,2.69,11.08,30.43,1.86,,0.27,0.2,51.89,0.97,17.8,68.24,31.46,1.1,0.35,,0.34,2.69,7.03,5.13,10.7,6.77,4.46,1.64,2.17,14.22,0.49,20.24,11.28,2.99,13.18,,,4.99,43.78,46.61,5.72,,,20.09,,15.59,1.33,8.17,13.27,,1.51,,,,,7.55,1.19,0.88,,,,7.55,,,0.59,1.33,0.89,11.31,23.52,20.26,22.28,,7.43,,0.88,,,,5,3944638993.0,Integrated Oil,Energy Minerals
CRCT,,46.77,,0.5,33.4,,,,5.6,,,28.84,1.75,,42.93,6.15,,1.44,23.61,5.7,3.16,218.49,54.29,44.42,0.09,0.02,,0.36,1.75,10.83,8.13,4.2,,,,1.34,9.23,0.72,31.96,19.2,3.51,19.32,,11.2,,6.65,48.45,240.1,,,8.47,,10.72,2.57,20.36,20.36,1.08,1.69,,,,,5.28,0.86,1.52,,20.36,3.45,4.88,7.41,1.26,,2.57,2.18,8.64,43.87,17.33,12.25,,16.7,,5.93,,,,6,2036178584.0,Wholesale Distributors,Distribution Services
CRDO,130.39,58.88,45.34,,,,4,,,,43.7,48.25,,46.09,55.3,96.35,,7.71,23.95,67.21,10.84,130.24,69.66,86.43,,0.03,,,,,,,,111.41,28.28,44.27,,0.89,,,,66.15,,141.34,57.37,25.79,63.24,,,,,,,19.79,,305.5,,45.35,,,,,,2.61,16.39,,35.94,24,1816.49,,,,19.77,10.11,,,,,,,,,,,,,2244429841.0000005,Information Technology Services,Technology Services
CRGY,8.42,46.52,33.06,,,,14.7,,,22.89,,46.97,3.29,24.14,44.63,0.76,,0.15,0.04,14.61,0.93,,113.01,68.47,2.76,1.17,,1.39,3.29,18.82,6.01,,4.79,1.88,1.01,2.68,5.31,0.31,,,3.29,7.45,,73.69,18.23,8.65,81.08,2.17,,,2.17,,15.22,0.83,17.82,42.35,,1.01,,,,,,1.69,1.25,,,,2.38,,,,0.83,0.93,0.79,5.93,5.8,2.87,,5.3,,,,,,3,2216186091.0,Integrated Oil,Energy Minerals
CRH,47.67,32.83,10.21,4.1,6.4,37.1,21.7,56.4,5.7,76.79,13.6,25.43,3.93,36.83,27.15,3.1,,0.29,0.2,92.52,1.39,72.01,48.64,46.29,2.29,0.71,,0.41,1.51,15.2,11.3,31.75,13.6,10.14,1.99,2.16,6.58,0.43,6.8,3.84,1.51,15.14,,13.71,5.36,69.09,35.3,8.72,,,9.86,,13.38,2.88,18.5,17.92,1.43,1.81,,,,,26.87,1.34,2.25,,,,13.76,26.28,1.59,2.72,6.38,0.96,7.23,21.24,13.23,16.72,,8.76,,,20.61,,,10,39023586201.48319,Construction Materials,Non-Energy Minerals
CRK,69.82,64.78,38.92,,15.8,,10.5,,,4.15,12.3,71.54,0.69,46.02,66.08,1.2,,0.03,0.01,18.22,0.6,12.63,116.66,50.03,3.51,1.32,,,0.69,97.82,9.73,,,7.51,4.66,6.48,1.02,0.36,,,,45.32,15.45,,10.03,5.99,,,,,,,,2.32,,,,3.97,,,,,,3.04,,4.27,,,8.81,,,2.98,2.72,0.6,,1.55,1.52,,,,,,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
CRL,,42.62,0.65,,18.1,,9.7,8.6,,6.12,11.6,41.61,,,40.53,2.58,,0.21,0.08,184.6,1.48,47.39,19.4,51.89,2.79,0.73,,,,18.51,12.15,21.47,17.63,13.07,2.9,2.96,5.4,0.47,13.8,5.94,,18.03,18.04,6.76,1.57,221.32,34.76,4.01,,,10.17,,13,2.5,23.05,16.34,1.08,2.35,,0.64,1.24,,17,0.83,,0.83,,,11.97,17.3,1.21,1.11,,1.14,5.18,30.76,9.3,11.44,,5.89,,2.59,27.97,,,10,10658289460.0,Miscellaneous Commercial Services,Commercial Services
CRM,23.73,48.74,19.29,,10.8,,41.8,18.7,29.9,12.81,15.7,34.09,0.48,30.52,42.98,6.76,,0.66,1.12,334.33,1.11,,,60.2,1.05,0.2,,0.12,0.48,43.39,29.24,26.83,22.72,18.76,7.71,8.57,2.3,0.64,31.93,3.71,0.48,29.95,22.08,15,9.11,262.18,76.95,,,,15.96,,19.75,5.46,54.99,34.47,1.02,8.77,,1.1,0.88,,27.59,1.28,9.6,1.11,,,26.15,48.37,1.38,2.33,60.13,1.11,6.31,124.74,10.17,10.11,,7.07,,3.8,177.79,,,8,208815530594.0,Packaged Software,Technology Services
CRNX,58.52,38.92,13.64,,15.6,,,,,,,27.69,,32.67,35.1,26.03,,16.11,16.42,51.13,16.38,,,,,0.06,,,,,,,,,602.58,3783.97,,0.89,,,,,,,121.37,6.34,,,,,,,,4.96,,,,3652.14,,,,,,8.06,,,5.45,5.35,,,,,4.96,16.38,,,,,,,,,,,,,1950120506.0000005,Pharmaceuticals: Major,Health Technology
CROX,11.73,50.27,,2.8,76,,71.1,39.2,58.9,18.41,46.8,47.64,,,50.82,3.89,,0.27,0.11,109.53,1.43,81.85,51.09,35.14,1.62,1.03,,,,7.73,7.27,8.48,8.33,7.76,1.9,1.96,12.94,0.37,23.09,14.73,,8.45,27.59,1.51,3.3,133.76,58.15,8.51,,,20.5,,25.56,3.71,7.94,8.29,0.11,1.63,,,,,7.04,0.82,,1.05,,,6.49,5.47,0.33,0.81,,0.9,17.8,136.79,25.66,54.7,,23.57,,13.55,22.84,,,7,5424078005.999999,Apparel/Footwear,Consumer Non-Durables
CRS,169.86,41.64,22.29,,4.1,,,,4.6,153.81,21.6,37.22,0.47,81.64,38,5.43,,0.37,0.21,169.71,3.84,126.25,48.07,69.04,1.52,0.42,,0.14,0.47,27.65,19.54,43.7,,,1.22,3.19,3.62,0.51,7.3,2.44,0.47,24.38,2.98,26.92,8.69,67.27,22.53,6.13,,,8.05,,14.24,5.09,37.8,30.5,,3.04,,,,,41.76,2.52,2.84,2.98,,,27.95,116.88,,4.82,5.96,2,7.12,14.23,11.9,14.78,,12.62,,1.36,144.68,,,8,3273790465.9999995,Other Metals/Minerals,Non-Energy Minerals
