Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BSM,,37.06,3.48,,4.2,40.8,26.4,54.6,18.5,,15.8,28.02,14.72,,32.26,42.79,,1.08,,14.54,5.61,,17.16,55.31,,,,1.24,11,8.18,7.29,8.76,,,6.28,6.51,12.22,0.96,74.31,11.44,10.32,10.29,24.62,,,12.86,76.55,114.54,,,79.03,,64.45,2.62,8.98,10.59,2.65,6.62,,,,,8.94,1.13,1.11,,,46.9,7.24,7.41,0.8,0.75,2.62,5.61,30.23,32.64,31.12,31.6,,25.9,,11.15,13.3,,,8,3641039398.999999,Investment Trusts/Mutual Funds,Miscellaneous
BSX,57.17,55.09,6.55,,6.7,,33.4,28.8,13.4,31,11.6,48.63,,15.35,52.47,5.46,,0.42,0.22,90.11,1.48,189.37,68.08,52.92,3.02,0.54,,,,56.81,37.99,74.82,30.39,25.79,7.69,8.9,1.76,0.54,11.89,1.42,,32.26,21.06,15.47,12.95,62.21,68.96,9.75,,,11.25,,17.77,6.41,74.47,38.18,5.16,8.4,,2.53,3.52,,70.67,1.45,,1.66,,,45.49,77.68,1.78,3.91,,1.02,4.94,49.03,8.03,9.02,,7.42,,,100.45,,,7,77457413037.0,Medical Distributors,Distribution Services
BSY,,41.52,,,33.4,88.2,8.2,40,13.4,11.57,11.3,32.17,0.51,,38.09,4.1,,0.09,0.05,47.13,0.52,,34.7,74.44,4.3,1.41,,0.22,0.51,57.55,46.1,36.68,40.55,35.14,10.41,11.9,1.74,0.3,32.43,2.99,0.51,39.31,,11.59,10.52,53.21,80.39,9.72,,,27.73,,21.2,13.78,42.46,44.46,5.29,11.97,,,,,36.88,0.89,,,,,35.68,53.68,5.67,,,0.52,11.06,361.26,10.77,40.26,,11.71,,2.63,,,,6,14612630250.0,Packaged Software,Technology Services
BTDR,63.33,73.28,53.85,,31.3,,,,,,25.8,71.63,,7.61,73.53,4.24,,1.51,1.7,20.92,2.05,45.61,37.01,16.47,,0.33,,,,,,,,,6.93,8.54,,0.5,,,,132.68,,,41.82,0.0,22.33,,,,,,,6.72,,,,6.4,,,,,,,,,,,,,,,8.83,1.69,,,,,,,,,,,,1,1446751869.0,Data Processing Services,Technology Services
BTE,,30.55,,,65.3,,,,39.2,11.5,40.2,24.3,2.63,,26.56,0.27,,0.03,0.01,2.5,0.69,,70.41,36.15,1.89,0.57,,0.3,2.63,,4.2,8.81,,,1.76,1.19,,0.52,13.54,20.48,2.59,8.62,26.45,,,3.4,27.35,3.45,,,,,17.35,0.71,,11.86,,0.69,,,,,5.06,0.74,0.61,0.73,,,1.52,8.56,,0.39,0.71,0.69,,,,,,7.78,,,,,,3,3733325968.3887954,Integrated Oil,Energy Minerals
BTI,19.58,60.9,,0.9,,3.1,,4.2,4.9,99.11,2.9,53.05,9.26,15.75,59.48,0.77,,0.37,0.17,37.65,0.88,424.3,745.15,53.33,4.16,0.74,,0.65,7.95,,10.31,10.06,8.08,7.58,3.67,3.8,,0.45,37.73,14.99,7.97,8.02,11.81,,,37.34,82.58,,,,,,,1.23,,8.24,,2.55,,,,,6.75,1.01,,0.79,,,6.35,11.69,,0.54,,0.58,,,,,,,,12.64,7.38,,,9,74762668880.541,Tobacco,Consumer Non-Durables
BTU,17.6,30.15,25.33,,42.6,,,,,139.86,2.8,14.73,1.36,19.64,22.8,2.46,,0.99,1.79,22.0,2.32,43.2,30.17,25.04,0.39,0.12,,0.09,1.36,3.02,2.12,6.78,,,0.82,0.54,33.11,0.62,7.91,12.87,1.36,8.22,,,,22.63,23.27,10.98,,,12.24,,12.47,0.73,5.82,6.96,,0.73,,,,,9.19,0.97,0.48,,,,4.12,5.84,,0.45,0.73,1.75,9.13,24.53,15.45,14.97,,10.16,,9.14,,,,4,3188528104.0,Coal,Energy Minerals
BURL,43.31,59.01,,1.2,30.6,,,,,41.68,19.7,50.73,,15.54,57.02,3.29,,0.37,0.16,289.97,1.17,76.39,60.72,3.27,4.97,4.57,,,,32.02,21.6,119.93,26.37,18.15,1.92,2.17,3.12,0.14,1.81,1.03,,30.98,,23.06,9.55,225.87,43.29,9.64,,,4.49,,6.51,16.06,39.75,23.25,,1.78,,,,,98.93,1.28,4.7,1.2,,,20.37,43.9,,4.92,21.37,0.54,6.01,13.82,12.44,46.15,,7.58,,0.26,61.51,,,9,9583537205.0,Apparel/Footwear Retail,Retail Trade
BWA,4,47.61,8.07,1.3,,,,,,,8.4,39.84,1.13,3.26,45.69,2.59,,0.54,0.42,34.05,1.84,42.12,73.97,79.78,2.81,0.77,,0.1,1.29,9.85,6.05,11.72,6.97,4.97,0.69,0.72,10.15,0.41,6.13,11.67,1.29,7.36,5.16,14.08,2.95,40.63,18.52,11.6,,,6.33,,8.68,1.21,8.64,8.09,,0.55,,,,,9.06,0.84,1.01,0.71,,,4.94,10.16,,0.71,2.85,1.48,6.24,20.05,9.7,15.11,,10.98,,8.8,10.22,,,10,9649336742.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
BWXT,65.36,39.27,34.23,1.3,16.3,6.6,0.9,,,0.2,7,18.63,1.16,48.4,30.58,6.15,,0.08,0.03,120.91,2.25,6.47,27.64,23.97,2.56,1.16,,0.29,0.79,30.76,25.42,60.84,20.1,16.03,4.3,4.57,3.25,0.36,7.51,1.82,0.79,35.29,3.72,12.95,6.19,77.1,24.95,8.57,,,10.32,,13.43,10.44,40.04,36.53,7.16,4.14,,2,4.79,,55.24,1.57,5.52,1.49,,,31.45,90.71,,6.39,18.77,2.16,9.82,32.31,16.4,28.78,,11.03,,1.99,47.14,,,10,6843504044.000001,Trucks/Construction/Farm Machinery,Producer Manufacturing
BYD,20.48,60.96,20.06,4.7,21.5,,57.2,464.9,74.5,,24.3,54.72,0.89,34.9,58.64,2.23,,0.47,0.08,74.95,0.82,4.11,23.21,10.89,3.52,2.35,,0.11,0.89,12.36,9.33,19.26,8.81,6.91,2.62,2.65,8.09,0.26,13.74,7.97,0.91,11.51,26.6,4.23,2.18,76.19,52.22,5.38,,,13.01,,24.33,4.08,14.3,11.95,0.54,1.87,,,,,13.59,0.98,,1.3,,,7.87,15.73,0.48,0.99,,0.79,7.97,24.56,14.49,29.04,,12.16,,10.57,24.89,,,8,6469779059.0,Casinos/Gaming,Consumer Services
BZ,,54,14.23,,,,,,96.1,26.71,41.7,57.35,,,56.44,7.81,,3.66,40.72,14.58,3.8,0.84,102.15,1.21,0.36,0.03,,,,30.49,30.49,8.81,23.24,14.99,3.56,4.35,3.28,0.78,49.39,7.74,,15.25,,18.12,16.47,21.44,83.12,,,,20.63,,14.27,3.12,32.19,23.14,,6.69,,,,,13.55,0.68,1.81,,4.38,4.17,13.55,34.55,,,3.18,3.8,8.01,49.71,7.14,10.45,,11.56,,,,,,2,6395129110.582629,Internet Software/Services,Technology Services
CAAP,24.85,63.15,10.95,,13.9,,,,,,31.8,77.4,,9.1,67.71,1.74,,0.95,0.44,20.33,1.32,5.21,41.23,34.23,2.08,0.98,,,,8.22,6.67,9.15,,,,2.76,12.17,0.3,30.11,13.22,,10.4,,20.57,16.46,13.88,32.58,16.02,,,21.53,,27.44,2.61,9.41,14.02,,2.29,,,,,7.56,1.47,,,,,7.38,7.98,,2.07,,1.3,7.81,561.35,14.72,32.29,,7.4,,4.96,107.16,,,7,2237334415.0,Other Transportation,Transportation
CABO,,38.95,22.35,2.3,9.1,6.9,8,,2,5.32,7.4,15.99,4.91,15.07,29.29,1.16,,0.63,0.07,374.34,0.93,,33,13.03,3.91,1.86,,0.36,3.15,9.76,6.01,17.24,,10.77,5.65,3.35,10.25,0.28,19.42,14.81,3.15,9.23,22.83,7.73,,653.39,73.62,2.98,,,13.92,,29.85,1.12,9.36,11.3,0.86,1.41,,0.72,0.23,,7.24,0.57,,,,,3.48,9.21,1.21,0.46,,0.93,3.28,30.75,8.38,11.89,,6.04,,12.66,9.5,,,10,3492224297.0000005,Cable/Satellite TV,Consumer Services
CACC,,56.09,2.23,9.9,1.3,,,20.1,19.2,172.39,15.9,45.27,,,54.07,2.18,,0.44,0.03,485.59,23.4,,159.5,,22.24,3.8,,,,47.24,42.6,10.5,,,5.01,5.81,2.12,0.19,55.29,19.38,,13.27,7.3,,10.33,630.1,63.28,,,,9.2,,12.29,3.57,32.61,25.15,,2.95,,,,,5.35,0.77,2,0.62,,3.93,5.34,28.04,,0.37,3.57,23.4,2.37,139.23,3.31,11.41,,2.49,,,14.92,,,10,6464569137.0,Finance/Rental/Leasing,Finance
CACI,65.01,24.76,13.88,1.8,11.7,,9.7,4.8,,1.98,12,13.64,,27.47,19.91,3.97,,0.44,0.2,409.91,1.75,6.69,15.97,39.68,2.64,0.6,,,,15.82,13.13,27.32,14.19,11.21,1.26,1.39,6.32,0.51,5.09,4.36,,17.11,16.45,12.62,7.54,403.03,8.8,6.69,,,5.77,,8.8,2.5,20.31,18.61,1.47,1.17,,0.74,1.29,,23,1.02,,1.13,,,19.95,33.06,1.58,0.95,,1.62,6.64,113.77,11.96,13.41,,9.02,,0.01,28.19,,,10,7202515113.999999,Information Technology Services,Technology Services
CAE,4.51,65.52,20.96,,7.4,,,93.5,,11.69,7.1,45.99,,17.91,60.07,1.69,,0.07,0.06,23.28,0.84,69.06,99.35,46.73,18.6,0.74,,,,,78.19,105.13,,,2.74,3.08,,0.43,2.99,1.23,,23.3,,23.89,7.16,23.22,26.05,2.59,,,,,10.36,2.41,,40.96,,2.41,,,,,83.79,1,4.18,1.08,,,18.25,,,2.36,9.58,0.59,,,,,,4.18,,0.91,43.72,,,8,7740247374.525821,Miscellaneous Commercial Services,Commercial Services
CAG,,54.08,,0.1,,10.5,,0.1,19.8,67.53,3.1,69.07,8.78,,60.66,1.78,,0.04,0.02,28.2,0.94,93.38,62.64,28.53,6.29,1.01,,0.59,4.96,22.3,15.85,15.11,11.06,9.25,1.87,1.85,4.48,0.41,12.25,10.87,4.96,10.93,5.7,1.58,,33.94,27.21,1.76,,,4.14,,6.41,1.55,27.38,11.85,,1.13,,,,,9.25,0.83,,0.75,,,7.36,44.27,,0.82,,0.33,2.28,25.7,5.48,5.59,,3.72,,9.56,22.64,,,8,13829465179.999998,Food: Specialty/Candy,Consumer Non-Durables
CAH,15.99,45.36,10.74,5.7,,1,22,10.6,24,50.74,18.4,28.85,1.79,24.57,38.56,5.67,,0.08,0.56,118.1,0.95,28.05,53.88,19.03,2.02,,,0.26,1.7,16.81,12.08,28.64,13.52,10.75,0.14,0.14,5.95,,0.48,3.77,1.71,15.1,2.14,8.67,4.26,102.83,3.37,31.51,,,0.56,,0.97,,22.98,15.5,,0.13,,,,,27.34,1.15,,1.09,,,18.48,27.25,,1.34,,0.5,2.81,73.95,20.7,,,14.66,,2.61,107.72,,,8,21997312626.0,Medical Distributors,Distribution Services
CAKE,44.54,57.57,29.3,,,44.2,,,,163.68,15.8,50.3,2.17,19.84,54.96,2.43,,0.08,0.03,49.87,0.44,11.43,10.96,7.55,7.91,4.76,,0.34,2.17,31.34,18.34,64.34,21.24,14.02,1.17,1.24,3.19,0.14,1.92,2.68,2.17,13.53,,14.34,5.15,38.14,41.79,24.43,,,3.63,,5.84,6.41,18.96,15.58,,0.69,,,,,35.72,1.31,3.49,0.78,,,10.04,23.91,,2.09,17.62,0.33,4.5,6.58,6.33,36.82,,6.92,,2.05,29.9,,,9,1562878185.0000002,Restaurants,Consumer Services
CALM,69.27,84.62,31.58,,21,281.1,106.6,,,133.22,19.7,95.23,2.69,55.15,89.94,9.96,,2.32,,108.12,4.13,53.22,19.73,25.16,,,,0.22,2.69,8.23,7.16,11.69,,,,1.71,12.15,0.8,14.66,7.34,2.69,12.89,21.75,,,67.31,28.02,911.74,,,16.09,,18.87,2.79,12.38,12.79,0.23,1.99,,,,,13.59,1.61,1.28,1.45,19.91,6.19,9.7,13.54,,1.29,2.88,3.23,20.19,50.05,29,24.63,,31.39,,2.72,24.84,,,9,2257156531.0,Agricultural Commodities/Milling,Process Industries
CALX,,55.86,,,34.8,,,,,,19.8,65.76,,,60.87,9.68,,2.21,31.37,35.11,4.5,103.13,18.71,38.9,,0.01,,,,,,40.13,,,2.4,2.3,,0.83,5.74,2.19,,51.26,,45.26,,44.96,50.95,,,,,,,2.99,,53.85,,2.65,,,,,45.96,0.78,2.9,2.33,18.1,5.46,34.56,7022,,2.4,3.51,3.73,,,,,,,,2.15,308.2,,,4,3080564745.0000005,Telecommunications Equipment,Electronic Technology
CAMT,24.86,48.61,,,26.4,,45,52.9,36.4,12.46,18.7,52.39,1.78,,50.05,8.37,,3.52,2.02,74.87,5.28,156.06,68.69,73.6,1.53,0.39,,0.53,1.78,24.75,24.75,44.98,,19.87,6.39,7.98,4.04,0.61,17.74,2.09,1.78,23.55,20.51,20.93,19.08,57.44,47.83,31.94,,,26.53,,23.46,6.61,34.5,30.07,0.88,9.22,,,,,51.49,1.3,3.27,3.08,47.39,12.46,46.13,35.77,1.2,5.83,7.99,4.36,13.35,109.43,18.86,22.51,,23.65,,1.74,82.58,,,9,2512320605.0,Electronic Components,Electronic Technology
CAR,,39.92,38.33,20.6,,,77.6,,,15.62,60.6,17.21,,,30.81,0.63,,0.18,0.02,92.19,0.7,,50.01,29.63,15.55,,,,,41.1,17.07,,,,,2.48,2.43,,,,,8.53,,,,224.98,68.4,2.23,,,3.34,,6.38,,8.42,7.86,0.2,0.28,,0.68,,,,0.41,,0.66,,,0.94,,0.31,,,0.7,1.2,2.92,2.38,,,2.49,,,6.6,,,9,7690842705.0,Finance/Rental/Leasing,Finance
CARG,60.61,63.26,25.58,1.6,20.1,,,,,,18.2,43.2,,41.31,57.92,9.82,,2.23,1.31,37.67,2.95,0.75,90.82,17.63,1.83,0.39,,,,53.18,37.2,47.16,20.93,14.07,3.98,4.33,1.88,0.62,9.18,2.09,,19.68,19.47,113.68,5.62,21.72,79.64,,,,,,8.14,8.05,,29.59,0.97,4.55,,,,,47.93,1.74,3.48,,,121.52,21.84,,1.79,2,9.19,2.95,,28.4,9.5,,,13.34,,5.82,,,,8,2002108116.0,Internet Software/Services,Technology Services
CARS,,45.21,6.97,0.7,13.9,,,,,312.3,7.5,24.63,,,37.06,0.89,,0.45,0.11,18.34,1.79,,75.85,63.32,2.51,0.93,,,,20.99,8.64,11.17,21.05,7.1,2.11,2.23,4.76,0.45,19.98,12.09,,31.4,,,5.06,18.57,82.8,1.49,,,5.46,,6.77,2.37,31.62,19.93,,1.73,,,,,8.67,0.99,,,,,7.42,9,,0.82,,1.79,3.47,103.53,7.57,7.99,,4.36,,2.28,,,,8,1150563330.0,Internet Software/Services,Technology Services
CASY,47.09,60.4,7.2,0.6,16.7,9.2,13.8,17,0.7,10.6,19.5,61.45,0.63,8.64,60.52,4.96,,0.32,0.13,425.27,0.88,13.66,18.21,3.69,2.39,0.81,,0.13,0.44,23.5,15.77,43.94,22.87,15.27,1.16,1.19,4.26,0.43,2.71,2.62,0.45,29.73,15.39,10.78,6.14,263.01,23.36,13.74,,,3.57,,5.07,4.64,29.64,29.64,2.25,1.06,,1.53,1.25,,39.06,1.62,2.76,1.69,,,16.46,29.78,2.27,2.08,5.78,0.49,8.11,16.45,13.57,17.42,,9.93,,,42.96,,,10,10391428616.0,Specialty Stores,Retail Trade
CAT,44.45,39.79,12.09,2.9,11.6,6.7,34.2,47.9,35.4,101.68,19.7,19.81,2.11,18.6,32.19,4.06,,0.17,0.15,380.51,1.4,148.13,67.21,104.66,2.36,1.95,,0.24,1.42,15.53,13.45,22.47,16.18,14.38,3.31,3.29,6.44,0.23,14.64,5.23,1.48,17.2,20.97,4.25,,300.21,35.84,25.01,,,16.26,,20.23,9.47,17.64,17.3,1.7,2.87,,,,,19.61,1.27,3.22,1.64,,,14.91,18.49,0.97,1.89,13.47,0.86,12.48,43.46,26.59,56.7,,16.25,,6.49,36.02,,,9,142406442393.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CAVA,257.09,33.75,20.24,,,,,,,,,17.11,,59.21,26.83,19.2,,2.73,0.99,124.05,2.93,3.44,10.24,2.14,3.26,0.6,,,,254.34,125.13,326.39,217.37,88.84,12.04,15.56,0.39,0.57,4.77,0.31,,204.37,,10.2,25.61,0.0,25.2,,,,5.88,,6.12,23.05,269.67,207.44,,15.93,,,,,339.86,,14.61,,,,93.98,,,,23.19,2.87,5.28,8.69,6.21,9.17,,7.94,,,,,,1,4023030000.0,Restaurants,Consumer Services
CBOE,10.32,39.42,,0.6,6.6,10.4,15,14,,44.06,4.3,28.34,2.15,16.7,34.43,4.29,,0.34,0.5,200.98,1.39,,2.96,33.5,1.25,0.38,,0.27,1.17,19.1,17.03,13.93,17.5,15.85,10.04,5.52,5.24,0.48,39.63,7.45,1.25,21.97,15.98,7.62,,86.9,42.97,22.69,,,19.73,,29.72,5,27.38,23.42,3.12,5.37,,1.01,0.55,,13.56,2.31,,1.1,,,13.11,14.25,2.13,1.47,,1.39,9.44,405.89,18.71,19.48,,11.44,,3.07,43.34,,,10,15749444949.0,Investment Banks/Brokers,Finance
CBRE,57.43,54.56,14.23,3.1,8.7,,8,17,,3.3,13.2,47.77,,52.23,51.93,3.82,,0.11,0.15,137.3,1.13,,45.73,66.5,3.51,0.79,,,,36.78,24.48,52.41,21.93,16.52,1.25,1.39,2.72,0.35,2.66,2.17,,22.72,4.47,22.26,9.87,100.95,19.53,6.44,,,2.79,,3.79,4.83,44.15,47.18,39.32,1.23,,1.96,3.96,,46.35,1.36,12.75,1.45,,,34.65,46.09,,2.03,77.57,1.13,4.15,54.53,8.9,11.61,,6.35,,,39.59,,,10,24297503568.0,Real Estate Development,Finance
CBRL,,52.32,15.43,1.9,,21.7,,3.2,,,9.4,45.23,7.94,,49.91,2.24,,0.03,0.01,51.24,0.69,28.95,22.82,3.92,7.12,2.71,,0.84,6.05,56.97,13.85,61.38,28.73,11.57,0.67,0.67,1.76,0.2,1.08,3.32,1.95,18.82,,,0.94,96.56,32.27,3.17,,,1.16,,1.98,2.59,28.31,13.92,,0.33,,,,,30.05,0.53,1.3,0.27,,,6.33,,,0.93,2.74,0.24,1.85,2.23,2.36,9.04,,6.71,,5.3,6.64,,,9,1538043325.0,Restaurants,Consumer Services
CBZ,30.35,54.77,16,2.7,7,,22.8,19.1,1.8,11.03,21.8,49.39,,4,51.21,3.83,,,,79.6,1.49,,22.83,71,2.54,0.61,,,,24.7,20.49,30.24,,,,2.71,4.05,0.44,8.97,3.77,,25.89,22.2,12.57,20.65,66.52,13.75,7.51,,,7.08,,9.14,4.31,33.73,30.5,1.8,2.38,,1.21,1.61,,26.58,1.2,,1.7,,,24.36,29.06,1.58,1.72,,1.49,5.61,51.34,11.21,13.88,,5.84,,0.01,48.38,,,10,2677449047.9999995,Miscellaneous Commercial Services,Commercial Services
CC,,38.36,6.74,3.4,0.2,,,,,,10.7,17.73,5.94,,30.08,1.7,,0.34,0.14,19.04,1.73,108.51,77.46,45.29,7.08,6.53,,0.82,5.25,21.16,10.79,,8.94,6.68,1.08,1.14,4.73,0.09,,,5.25,8.37,2.64,,2.35,28.68,19.7,1.43,,,1.34,,6.49,4.33,38.86,15.63,,0.5,,,,,,0.66,1.8,,,,,,,1.22,4.68,0.92,0.99,7.73,5.39,10.62,,11.39,,,9.49,,,7,4716254318.0,Chemicals: Specialty,Process Industries
CCCS,0.52,50.29,6.7,,8.6,,,28.7,37,,9.6,21.7,,0.52,40.46,4.02,,1.95,0.35,12.13,3.19,,32.68,45.1,3.14,0.43,,,,59.07,30.89,40.59,,18.68,8.26,8.77,1.69,0.62,21.6,2.64,,29.59,,10.96,8.4,11.79,75.65,1.11,,,5.02,,8.45,3.91,170.85,32.78,,8.14,,,,,37.55,1.03,,,,,29.3,,,,,3.19,1.49,59.72,4.62,2.46,,2.14,,0.13,,,,1,7275796127.999999,Packaged Software,Technology Services
CCEP,19.35,55.51,,,7.7,27.3,24.6,25.2,20.3,12,17.7,57.77,2.65,4.74,57.18,2.21,,0.21,0.16,78.86,0.85,49.73,135.93,53.64,3.76,1.43,,0.5,2.65,18.75,13.71,26.1,15.82,11.78,2.1,2.3,5.33,0.27,8.79,4.95,2.65,17.45,17.12,6.25,5.6,80.21,36.27,12.26,,,8.42,,12.58,4.02,21.08,19.27,1.55,1.77,,1.4,1.14,,20.16,0.98,,,,,12.93,15.2,1.6,1.23,,0.63,5.3,41.81,10.6,19.91,,6.95,,3.14,30.15,,,10,28723770882.0,Beverages: Non-Alcoholic,Consumer Non-Durables
CCI,,22.93,,,,8.3,6.2,13.6,5.2,142.44,5.4,4.9,9.65,2.93,14.41,0.62,,0.09,0.01,97.11,0.54,,44.05,31.52,7.65,5.6,,1.99,6.45,33.54,18.48,43.93,30.97,17.31,11.05,10.87,2.98,0.14,24.74,3.86,6.45,36.25,9.53,,,115.1,72.15,2.6,,,18.63,,34.87,7.97,34.44,30.9,4.35,6.41,,0.99,2.24,14.1,25.9,0.84,,0.71,,,14.4,28.19,5.13,2.42,,0.54,3.2,9.84,5.94,20.44,,5.79,,4.61,34.33,,,10,42678305512.0,Real Estate Investment Trusts,Finance
CCJ,16.06,42.77,31.37,,3.9,14.5,47.4,,,10.53,9.3,25.36,0.33,0.11,35.92,7.57,,0.3,0.13,54.29,2.88,152.38,56.47,36.46,2.15,0.2,,0.26,0.21,94.77,58.99,89.98,,8.43,11.32,12.42,1.06,0.67,13.76,1.15,0.21,48.65,11.98,47.99,9.09,40.94,23.81,2.56,,,4.17,,12.49,5.42,297.23,164.43,109.62,12.04,,,,,87.32,1.33,6.31,4.12,,,58.41,215.26,15,4.18,5.45,0.96,1.24,8.93,4.3,1.9,,2.13,,,726.39,,,6,17462322946.59574,Other Metals/Minerals,Non-Energy Minerals
CCK,1.99,33.44,1,3.6,7,,9.1,21.1,0.6,,12.9,21.76,1.14,16.55,28.2,1.87,,0.41,0.23,87.88,1.21,62.93,91.59,32.92,5.98,3.05,,0.16,1.14,20.07,12.76,15.21,10.22,8.26,1.35,1.4,4.98,0.17,9.23,10.32,1.14,12.79,9.76,9.24,1.52,84.35,21.28,3.14,,,0.83,,12.22,4.15,108.49,14.5,12.08,0.89,,,,,9.68,1.04,,1.05,,,6.92,42.17,,1.3,,0.84,0.66,15.78,7.75,4,,8.96,,,28.08,,,9,10899463489.0,Containers/Packaging,Process Industries
CCL,34.37,58.6,42.24,,,,,,,411.76,33.3,46.94,,48.7,53.74,1.07,,0.12,0.05,25.9,0.3,12.03,26.01,8.38,5.13,3.52,,,,18.66,10.77,51.84,16.27,10.01,2.33,2.59,5.36,0.17,5,3.52,,14.95,21.28,420.45,7.43,19.77,36.95,1.87,,,6.39,,13.88,3.82,23.13,21.97,,1.38,,,,,28.21,1.31,2.16,0.62,,,5.64,27.7,,,4.8,0.26,3.15,8.01,9.08,21.77,,6.19,,10.93,,,,6,19051768883.000004,Hotels/Resorts/Cruise lines,Consumer Services
CCOI,11.4,41.39,7.87,,,10.7,113.5,81.2,,,17.3,44.01,9.14,51.87,39.66,1.19,,0.99,0.12,77.29,2.03,,23.76,37.41,5.83,6.95,,4.97,5.07,66.29,14.94,,2688.55,17.34,5.32,5.45,1.51,0.1,,,5.15,,20.31,,7.07,100.07,37.39,,,,3.73,,,11.71,99.09,,,3.49,,,,,,0.77,,0.77,,,,32.52,,6.28,,2.03,1.24,4.51,3.07,8.6,,11.35,,,27.36,,,10,3203386635.0,Major Telecommunications,Communications
CCS,7.21,34.72,,1.6,25.1,,10.4,9.2,,3.91,6.8,18.42,1.26,3.69,29.23,3.36,,0.2,0.08,82.74,5.71,346.97,16.6,5.86,3.8,0.7,,0.1,1.26,9.45,9,,,,0.88,0.98,10.58,0.53,,,1.26,6.67,20.06,18.45,13.98,74.31,21.98,,,,7.45,,10.32,1.02,8.25,7.87,0.24,0.61,,0.25,,,,1.11,0.61,1.19,,1.29,,,0.33,1.73,1.05,0.89,7.56,12.57,11.66,13.31,,8.85,,,11.21,,,10,2229578840.0,Homebuilding,Consumer Durables
CCU,,64.74,3.04,,,,1.5,16.2,1.4,29.03,11.4,79.24,2.53,,71.13,2.08,,0.79,0.43,11.78,2.06,121.65,87.91,47.83,7.83,0.98,,0.47,3.58,16.72,16.72,40.26,8.11,5.6,0.89,1.18,5.98,0.39,2.93,3.38,3.58,15.94,,,4.94,12.13,44.43,2.06,,,5.12,,6.96,1.54,16.91,15.25,,0.87,,,,,29.58,0.97,1.18,0.56,,,9.8,,,1.57,2.06,1.43,3.57,10.4,6.08,9.4,,10.97,,1.61,,,,10,2505986930.3439875,Beverages: Alcoholic,Consumer Non-Durables
CD,,39.92,38.33,20.6,,,77.6,,,15.62,60.6,17.21,,,30.81,0.63,,0.18,0.02,92.19,0.7,,50.01,29.63,15.55,,,,,41.1,17.07,,,,,2.48,2.43,,,,,8.53,,,,224.98,68.4,2.23,,,3.34,,6.38,,8.42,7.86,0.2,0.28,,0.68,,,,0.41,,0.66,,,0.94,,0.31,,,0.7,1.2,2.92,2.38,,,2.49,,,6.6,,,9,3041946134.0,Data Processing Services,Technology Services
CDAY,11.21,50.87,29.89,,2.8,,62.6,,,3.94,18.5,34.38,,51.25,44.16,1.6,,0.12,0.4,77.17,1.15,,26.79,47.98,3.94,0.48,,,,112.97,41.1,71.3,40.62,24.41,4.67,7.62,0.89,0.32,10.69,1.49,,24.2,,36.45,21.73,114.03,45.05,2.72,,,3.12,,6.75,4.76,233.85,41.05,,7.25,,,,,67.75,0.68,,,,,42.31,234.56,,5.09,,1.15,0.58,38.82,3.08,2.18,,0.98,,0.08,,,,3,11381501726.000002,Packaged Software,Technology Services
