Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DEO,,53.89,,1.7,6.8,5.9,8.3,6.8,,14.66,9.9,75.75,3.94,,63.09,2.55,0.14,0.06,123.5,1.53,441.06,207.12,58.85,3.11,2.2,,0.56,3.35,13.14,12.23,33.42,13.16,10.51,3.75,4.27,7.61,0.22,12.8,3.76,3.35,17.56,11.31,3.68,3.77,186.76,60.18,5.29,,19.1,,29.61,6.9,17.87,17.23,2.46,3.44,,1.49,2.31,,26.84,0.66,,0.65,,,16.98,17.96,2.47,1.6,,0.55,8.46,45.96,18.46,39.07,,12.04,,4.89,18.16,,,10,88071847728.48419,Beverages: Alcoholic,Consumer Non-Durables
DFH,24.38,47.71,7.39,,93.7,,60.1,52.3,50,21.49,41.6,35.02,,18.16,45.72,3.16,0.12,0.14,31.18,1.52,193.93,17.25,2.82,3.47,1.17,,,,10.84,10.42,,,,1.1,1.1,9.23,0.38,,,,9.28,,4.69,7.32,31.89,19.59,,,7.65,,10.14,2.7,10.66,9.97,,0.81,,,,,,0.98,1.24,,,9.99,,,,,3.58,0.27,11.02,24.48,26.24,27.4,,14.65,,,,,,6,2237392005.0000005,Homebuilding,Consumer Durables
DG,,54.93,1.44,3,3.6,17.9,,,,,9.2,74.76,6.4,,62.35,2.1,0.17,0.07,79.6,1.22,93.69,47.77,,6.03,2.51,,0.37,2.98,16.34,11.42,20.4,16.34,11.7,0.81,0.87,6.12,0.23,4.26,9.65,2.98,12.95,14.48,,4.89,239.4,29.67,7.03,,3.57,,5.32,2.41,12.36,12.36,1.11,0.43,,0.63,0.9,,10.38,0.33,2.36,0.36,,,5.22,8.06,1.83,0.66,10.17,0.24,4.58,10.6,8.69,20.97,,6.41,,,9.53,,,10,25389041756.0,Discount Stores,Retail Trade
DGII,28.93,54.83,4.41,,4.9,,27.6,22.6,9.6,9.02,7.5,41.21,,23.51,51.15,4.29,0.31,0.2,32.46,1.73,131.71,42.19,56.85,1.91,0.24,,,,34.37,18.3,16.26,,8.13,3.1,3.1,2.91,0.71,19.07,6.81,,15.83,24.08,,3.27,29.23,58.93,3.12,,5.31,,11.34,2.04,53.21,16.31,0.71,2.83,,0.52,0.72,,14.81,1.11,,1.67,,,14.4,22.26,0.65,1.11,,1.13,2.73,37.59,5.15,4.05,,6.11,,5.16,69.06,,,10,1124044895.0,Telecommunications Equipment,Electronic Technology
DGX,14.24,47.07,,5.7,3.7,7.6,,,,,5.7,24.12,2.3,8,39.55,2.87,0.37,0.11,158.52,1.25,10.48,21.5,49.8,3.92,1.02,,0.42,1.86,18.35,13.53,23.55,15.4,11.19,2.31,2.53,5.45,0.42,10.72,5.78,1.88,16.25,9.69,7.15,6.44,143.4,32.73,6.26,,8.82,,13.13,2.61,21.31,17.93,1.83,1.88,,,,,17.42,1.11,,1.08,,,12.75,21.67,,0.88,,1.17,5.89,43.87,10.66,12.9,,7.62,,,17.97,,,10,14166301913.999998,Services to the Health Industry,Health Services
DH,,54.37,,,,,,,10.8,8.62,18.2,46.28,,,53.38,,2.06,1.19,4.57,2.49,,44.84,69.51,,0.51,,,,,,9.51,14.42,13.33,2.09,1.96,,0.43,20.61,9.59,,15.49,,,,10.57,79.46,,,,,,1.08,,2.59,,2.18,,,,,10.58,0.43,,,,,10.19,,,,,2.49,,,,,,,,2,,,,,1342168701.9999998,Packaged Software,Technology Services
DHI,32.54,36.72,,3.1,23.2,14.5,7.1,7.9,103,3.61,13.5,23.79,1.57,18.6,33.58,6.79,2.22,0.76,159.68,17.06,325.84,17.81,,0.99,0.24,,0.08,0.81,8.98,8.85,26.32,8.68,8.54,1.43,1.45,11.14,0.7,5.5,3.95,0.99,11.37,23,7.51,4.57,128.58,25.91,,,12.93,,16.13,2.04,11.12,11.12,0.39,1.44,,0.36,0.82,,25.74,1.24,1.01,1.3,,2.16,23.82,29.88,0.44,1.27,2.06,4.83,13.86,21.87,18.43,19.88,,15.77,,4.4,18.27,,,10,38014386480.0,Homebuilding,Consumer Durables
DHR,13.96,30.29,,,12.1,13.4,3.5,6.3,1.1,11.1,1.2,18.79,0.77,,26.99,4.78,0.36,0.15,227.87,1.37,103,64.93,56.29,2.44,0.34,,0.18,0.45,38.14,25.84,37.27,27.93,22.54,7.39,7.81,2.62,0.64,20.97,3.02,0.47,27.18,12.84,7.93,4.55,227.53,59.37,16.07,,16.39,,20.44,3.21,43.49,38.81,2.54,7.11,,1.74,2.25,,33.98,1,,1.28,,,26.9,36.13,4.12,1.56,,1.01,4.69,79.69,6.48,7.47,,5.84,,4.97,36.06,,,10,188464376541.0,Medical Specialties,Health Technology
DHT,1.21,38.53,,1.9,,,,,,95.66,,37.79,40.28,,37.46,2.87,0.98,0.18,9.59,2.41,35.13,9.02,42.64,1.32,0.4,,0.97,10.44,9.71,6.16,10.07,9.75,6.19,3.98,3.26,10.3,0.7,32.36,12.2,9.16,5.85,10.54,28.43,,9.3,36.24,5.85,,27.72,,33.26,1.5,9.59,9.59,1.09,2.66,,,,,8.22,1.03,0.8,1.28,,,5.63,8.54,,0.77,1.5,1.97,10.9,14.16,13.83,15.69,,13.92,,9.82,15.47,,,8,1463880156.9999998,Marine Shipping,Transportation
DINO,,34.86,,,16.9,8.7,,,133.6,38.9,34.6,20.06,4.89,,29.41,3.11,0.41,0.4,39.54,1.81,41.59,30.53,20.81,2.26,0.32,,0.68,5.01,16.96,6.79,8.82,7.75,4.79,0.28,0.31,5.9,0.57,3.56,14.25,5.01,12.23,24.75,,,49.37,11.28,2.39,,1.1,,1.41,0.77,24.41,13.78,,0.26,,,,,7.1,0.8,0.9,0.63,,,5.15,7.31,,0.31,1.31,0.9,1.85,6.14,3.73,3.3,,2.97,,22.6,8.71,,,8,10910561780.0,Oil Refining/Marketing,Energy Minerals
DIOD,,44.52,,,20.3,,25.5,33.9,9.6,27.74,15,30.49,,,41.24,5.49,0.91,5.52,58.96,3.58,179.41,66.05,108.36,0.27,0.03,,,,32.08,11.89,,8.57,6.44,1.99,2,3.12,0.76,,,,26,14.2,,,56.23,33.79,25.3,,4.72,,4.54,1.51,44.67,43.8,2.59,2.13,,1.4,,,,1.05,1.82,1.26,,3.99,36.07,,4.48,0.94,1.7,2.21,2.58,6.23,4.07,3.48,,2.84,,1.84,19.99,,,9,3542799268.0000005,Semiconductors,Electronic Technology
DIS,6.43,74.61,9,0.2,4.6,,17.2,29.5,62.6,124.97,10.6,61.2,0.64,,72.2,2.33,0.17,0.12,116.5,0.73,12.28,93.03,47.64,3.33,0.48,,0.15,0.64,26.41,17.4,29.75,18.04,13.4,2.71,2.79,3.79,0.51,9.37,4.06,0.77,21.5,11.19,11.93,4.79,108.63,35.75,5.76,,5.44,,13.04,2.09,42.99,23.15,7.72,2.31,,2.01,2.15,,24.87,1.07,3.61,0.77,,,15.25,54.65,2.48,1.79,12.66,0.67,2.5,26.94,5.83,4.97,,4.92,,1.07,25.38,,,9,156380769842.0,Movies/Entertainment,Consumer Services
DK,,50.27,,4.6,,,,,,108.93,37.2,37.94,5.41,,47.45,2.14,0.42,0.36,18.52,1.04,27.03,48.14,21.33,10.09,4.12,,,5.41,,10.73,,15.05,5.38,0.22,0.22,,0.1,,,5.5,61.73,,,,21.25,1.72,,,,,,1.68,,,,0.09,,,,,,0.87,,0.41,,,6.36,,,0.48,,0.67,,,,,,,,18.65,132.29,,,7,1928981221.0,Oil Refining/Marketing,Energy Minerals
DKL,,52.02,,,,4.8,5.2,,,10.59,11.7,51.59,14.51,,53.42,1.57,0.11,,39.8,1.24,1.47,14.58,30.26,4.98,,,1.5,10.84,13.94,10.26,26.67,13.39,8.15,3.55,3.99,7.17,,14.95,7.19,11.05,17.45,12.96,,,44.23,27.32,1.53,,13.15,,23.5,,14.11,14.05,5.2,1.82,,,,,11.96,0.9,,1.24,,,6.57,9.89,,1.55,,1.17,7.54,28.21,17.14,,,13.86,,5.86,11.37,,,10,1808826221.0,Oil & Gas Pipelines,Industrial Services
DKNG,0.03,69.31,2.02,,,,20.3,47.1,31.8,3.35,57.9,84.34,,,74.43,2.74,0.53,0.65,44.84,1,,4.4,25.59,,1.25,,,,,,463.58,70.55,24.06,3.48,4.84,,0.25,1.04,0.22,,86.4,,,27.39,43.33,38.5,,,,,,20.27,,190.51,,4.72,,,,,461.55,1.03,,,,,132.46,,,,,1,,,,,,,,0.37,,,,,14401777983.0,Movies/Entertainment,Consumer Services
DKS,44.41,52.47,,1.8,5.7,47.4,20.7,28.3,,52.34,13.5,48.14,7.92,,52.22,4.28,0.45,0.33,208.72,1.72,137.4,63.65,4.35,2.26,1.47,,0.3,2.06,12.9,10.21,28.98,12.58,10.09,1.45,1.51,7.75,0.29,5.21,4.11,2.11,14.11,24.41,6.99,3.75,164.38,35.74,26.76,,8.65,,10.87,5.48,14.94,14.65,0.57,1.29,,0.47,0.79,,24.75,1.27,1.99,1.68,,,12,17.15,0.59,1.5,6.08,0.56,11.93,30.81,23.26,42.47,,18.68,,2.21,26.76,,,10,9600853826.0,Specialty Stores,Retail Trade
DLB,,57.52,7.72,1.9,0.3,10.9,,8.8,,,2.2,51.69,2.35,,56.48,9.56,1.15,10.26,79.32,2.86,92.19,46.16,82.47,0.13,0.02,,0.37,1.53,27.37,20.58,24.37,,15.39,5.33,5.69,3.65,0.8,23.34,3.93,1.65,19.54,2.73,8.61,5.96,83.31,88.97,,,20.56,,20.78,3.05,29.27,24.37,243.7,6.04,,1.9,1.84,,25.88,0.95,2.33,1.02,,13.47,23.48,44.36,,1.59,5.01,2.78,8.7,45.68,10.17,10.88,,11.37,,3.6,32.91,,,10,7820584258.0,Packaged Software,Technology Services
DLO,,64.93,,0.5,117.1,,78.5,47.1,46.5,95.88,82,56.81,,,63.92,4.57,0.95,163.61,11.26,1.54,,514.17,189.11,0.03,0.01,,,,20.21,17.82,16.79,12.65,11.71,2.74,3.42,4.95,0.39,20.36,4.7,,19.37,,36.04,22.1,26.76,38.48,,,16.35,,18.98,6.92,27.73,50.64,,4.58,,,,,22.4,0.42,4.31,,,8.53,19.56,24.7,,,8.1,1.54,10.62,609.54,26.93,26.36,,124.13,,3.2,,,,5,6012145584.0,Packaged Software,Technology Services
DLTR,,61.21,,2.3,2.4,,,1.4,,,9.1,64.8,,,64.93,2.32,0.1,0.05,72.56,1.02,88.78,34.74,,,1.46,,,,,890.26,55.82,14.62,9.2,0.82,0.82,,0.33,2.73,5.47,,12.01,23.98,6.57,2.96,161.19,30.78,0.94,,,,0.33,2.11,,12.58,,0.51,,,,,34.53,0.45,1.44,0.49,,,5.66,,,1.12,3.61,0.17,,,,,,0.51,,2.13,22.33,,,8,24717620250.0,Discount Stores,Retail Trade
DMLP,5.7,49.57,6.3,,24.4,34.7,54.6,67.2,47,143.41,46.1,33.76,21.83,,43.88,137.58,9.34,51.01,33.14,14.21,,41.54,34.17,0.01,,,1.2,10.53,13.1,13.1,10.83,,,,8.74,7.63,0.98,80.72,8.86,10.53,,28.12,,,33.7,73.5,,,66.76,,66.76,3.95,11.88,11.88,0.62,7.66,,,,,9.51,0.98,1.45,0.9,31.56,19.84,9.51,,0.48,0.77,3.95,14.21,50.1,66.28,51.32,51.55,,63.76,,10.6,17.82,,,10,1112288841.0,Investment Trusts/Mutual Funds,Miscellaneous
DNA,,62.12,30.13,67.7,313.1,,,,,,363.4,65.2,,,65.13,,5.39,1.38,9.67,5.79,1.49,150.79,49.09,,0.56,,,,,,,,,7.7,1.97,,0.54,,,,,,26.22,,35.19,80.87,,,,,,0.69,,,,2.45,,,,,,0.27,,,,,,,,,0.71,5.79,,,,,,,,12,,,,,4050786110.999999,Medical/Nursing Services,Health Services
DNB,12.22,55.27,1.78,,,,2.1,2.1,37.7,17.11,4.3,33.14,1.61,25.31,49.59,0.75,0.29,0.08,12.42,0.7,,41.91,33.4,4.87,1.11,,0.2,1.61,49.22,11.79,39.37,10.23,9.69,3.56,3.78,2.03,0.37,9.6,4.1,1.61,11.25,23.98,7.01,4.6,12.32,63.75,0.76,,,,8.28,1.67,,12.37,0.54,2.29,,,,,23.86,1.01,,,,,11.97,36.37,0.49,,,0.7,,128.03,2.27,,,0.97,,1.94,,,,2,4524028333.999999,Packaged Software,Technology Services
DNN,13.19,57.44,38.26,,29.1,,,,,,,58.28,,,57.21,17.19,5.88,272.65,2.32,6.28,267.04,494.29,233.32,,,,,,,,,,,135.77,656.71,,0.87,,,,,,,94.15,0.48,,,,,,,4.94,,,,817.15,,,,,,4.83,,,116,77.33,,,,14.5,4.94,6.09,,,,,,,,,,,,3,1379195183.4841628,Other Metals/Minerals,Non-Energy Minerals
DNUT,,35.23,5.99,,17.7,,14.4,,,3.57,12.6,14.97,1.33,18.43,27.79,0.99,0.05,0.02,10.43,0.35,31.01,124.42,11.61,5.96,1.11,,0.7,1.33,37.54,14.17,,,,,1.81,2.66,0.39,,,1.33,33.75,,25.27,5.61,14.46,75.26,,,1.64,,,1.54,63.12,53.65,4.75,1.06,,,,,,0.72,,,,,89.42,,3.42,,,0.28,0.88,8.49,3.08,2.43,,,,,,,,,2208465979.0,Food Distributors,Distribution Services
DOC,22.6,44.65,1.9,,,,2.7,16.1,7,29.97,8.8,41.15,4.21,15.02,43.44,1.02,0.11,0.02,21.49,0.6,,100.14,8.84,5.66,1.04,,3.02,5.53,39.41,15.03,23.19,56.25,14.18,8.23,9.28,2.54,0.43,40.01,6.77,5.53,102.33,8.63,,9.51,21.68,59.83,1.74,,12.16,,17.95,1.76,45.72,53.99,,5.41,,,,13.47,13.61,0.99,2.17,0.67,,,13.61,,,0.99,1.96,0.6,1.68,168.67,3.59,3.97,,2.38,,,24.99,,,9,3133290786.0,Real Estate Investment Trusts,Finance
DOCN,16.02,52.27,,5,,,53.3,143.6,,5.35,33.5,59.31,,,55.17,2.01,2.5,0.27,39.54,3.14,,10.96,31.13,7.29,,,,,53.28,21.84,49.28,34.57,13.84,5.53,6.44,1.88,,13.07,2.68,,21.42,,10.07,12.87,44.12,60.18,7.55,,10.86,,9.18,,47,21.36,0.53,5.05,,,,,38.19,0.9,,,,,13.07,71.21,0.99,,,3.14,5.53,19.14,7.06,,,6.24,,1.57,,,,1,2160777385.0,Packaged Software,Technology Services
DOCS,76.29,63.86,17.48,,134.4,,40.4,54.2,25.4,58.37,25.8,76.59,,47.21,66.64,40.73,6.09,59.71,55.32,7.24,,13.02,76.53,0.06,0.01,,,,46.19,43.97,42.9,,39.2,15.94,18.05,2.16,0.86,42.06,2.15,,45.27,,11.93,11.08,45.23,89.94,,,33.69,,39.06,10.53,62.3,58.34,0.74,21,,,,,50,1.22,5.61,,15.94,12.9,48.57,67,2.33,,11.9,7.24,16.43,474.43,21.69,19.29,,54.5,,1.68,,,,6,4131794326.999999,Packaged Software,Technology Services
DOCU,56.86,63.85,26.91,,48.2,,,,54.3,29.99,19.1,64.96,,34.95,63.12,6.13,0.58,6.92,83.68,0.84,,8.02,46.75,0.49,0.07,,,,91.25,58.75,17.68,26.4,22.83,5.17,5.68,1.1,0.52,32.15,5.41,,22.71,,8.84,6.62,63.02,79.17,35.39,,34.56,,4.92,8.63,17.65,25.05,,6.15,,,,,19.13,1.33,3.65,,,,17.41,213.72,,2.33,11.95,0.84,30.39,48.46,12.79,81.78,,24.07,,5.77,,,,1,8930863338.999998,Packaged Software,Technology Services
DOOO,,42.99,,4.7,,87.1,26.6,31.8,21.5,28,25.3,45.41,3.09,,45.61,2.4,0.12,0.09,48.52,1.32,121.77,68.12,19.56,3.13,5.52,,0.11,1.23,13.44,7.7,12.51,9.95,6.48,0.91,0.83,7.44,0.09,6.87,12.87,1.26,13.29,26.97,,,66.13,23.65,4.54,,2.77,,9.35,9.1,20.07,9.16,0.31,0.58,,0.27,0.24,,8.51,0.73,,0.65,,,4.47,11.67,0.38,0.85,,0.37,3.76,21.15,13.24,35.96,,12.08,,8.83,13.52,,,10,6041098855.314668,Trucks/Construction/Farm Machinery,Producer Manufacturing
DORM,81.52,61.49,24.71,0.9,12,,18.2,11.2,7.4,5.54,21.9,50.16,,50.93,57.68,4.55,0.08,0.07,139.25,2.34,194.23,51.32,96.17,1.92,0.51,,,,17.01,14.8,27.44,14.05,12.59,2.31,2.47,5.88,0.52,8.99,4.16,,18.5,21.9,20.67,4.41,105.98,39.54,6.76,,9.43,,14.39,3.44,23.29,21.39,1.96,2.2,,1.71,2.12,,24.52,1.31,2.82,0.91,,22.79,19.82,22.98,1.1,1.78,8.38,1.16,8.13,27.66,16.22,15.73,,11.73,,5.14,33.23,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOV,35.93,53.19,9.77,0.9,15.7,1,13,23.5,8,17.28,9.3,30.5,1.08,6.18,47.21,5.57,0.16,0.11,201.78,1.57,80.35,61.37,61.33,1.39,0.59,,0.26,1.01,14.72,12.66,28.26,18.49,16.31,3.76,3.47,6.79,0.48,12.26,3.95,1.01,21.44,18.38,6.42,,146.71,36.77,10.83,,17.47,,16.26,4.86,18.05,25.62,2.19,3.17,,,,,25.71,1.38,,1.52,,,22.12,15.15,1.69,1.77,,1.06,13.59,99.01,23.26,29.77,,12.45,,2.58,29.07,,,10,20204773605.0,Industrial Machinery,Producer Manufacturing
DOW,,25.53,,1.9,16.6,,,4.4,,,6.6,16.25,6.63,,22.86,1.92,0.27,0.16,42.19,1.66,60.36,45.15,43.53,3.88,0.98,,1.31,6.63,24.73,9.74,65.16,12.57,6.86,1.01,1.04,4.04,0.31,1.6,2.34,6.63,13.66,23.98,24.1,1.74,48.79,10.76,2.36,,2.46,,4.33,1.61,28.13,19.71,4.11,0.71,,,,,44.34,0.86,1.82,,,,8.11,78.05,1.67,0.6,3.79,1.04,1.82,7.04,3.77,5.71,,4.54,,4.73,,,,7,37853535762.0,Chemicals: Specialty,Process Industries
DOX,6.01,48.42,4.25,2.7,1.5,10,,18.9,,,8.7,51.46,3.57,15.55,49.45,3.25,0.35,0.65,87.05,1.2,,34.04,56.86,0.94,0.23,,0.3,2.13,16.04,12.34,16.67,,9.07,2.28,2.06,6.23,0.54,12.37,6.18,2.18,12.5,9.82,7.69,,95.8,35.07,20.24,,9.85,,15.18,2.9,20.53,14.18,3.08,2.01,,0.95,1.39,,16.1,0.91,3.74,0.84,,,13.75,22.24,,1.01,22.15,1.2,7.69,69.23,12.85,14.02,,12.42,,7.82,20.15,,,10,10502587476.000002,Information Technology Services,Technology Services
DPZ,8.62,60.57,4.32,3.7,,15.8,9.5,5.8,2.6,9.64,6.8,55.16,2.76,,59.95,3.1,0.37,0.04,465.41,1.71,9.43,13.54,21.64,5.26,,,0.35,1.22,23.43,21.37,42.38,22.36,20.46,4.19,4.53,4.27,,10.69,3.1,1.29,26.39,13.98,9.53,6.27,426.02,39.05,4.41,,12.26,,18.49,,28.61,28.6,2.25,3.46,,0.92,1.05,,32.73,1.09,,1.02,,,26.51,30.44,2.56,14.44,,1.57,32.99,121.3,74.79,,,56.18,,3.09,41.48,,,10,13634675294.000002,Restaurants,Consumer Services
DQ,,46.47,51.01,3.4,90.3,,53.8,179.5,67.5,16.91,50.6,41.15,,,44.74,1.59,3.68,,19.64,4.61,47.53,19.48,23.55,,,,,,14.96,14.96,3.3,1.3,1.22,0.8,,6.68,0.67,,,,52.66,58.6,,,13.47,,,,,,,0.28,,9.63,0.1,1,,,,,,1.46,0.35,0.84,,2.35,,,,0.13,0.29,4.28,,,,,,,,,4.53,,,10,2436091878.0,Chemicals: Specialty,Process Industries
DRH,4.04,63.02,5.29,0.1,,,,,,,50.5,66.52,1.23,4.79,65.35,1,0.24,0.06,9.57,0.92,,118.06,52.92,4.81,0.74,,0.43,1.23,22.5,12.42,24.97,17.19,10.84,2.78,2.81,4.44,0.52,11.24,6.3,1.23,20.58,,13.89,3.09,9.86,54.53,1.98,,6.3,,12.06,1.2,34.18,34.3,,1.82,,,,11.59,16.17,0.97,1.35,0.75,,,10.06,78.45,,2.14,1.2,0.92,2.17,4.89,4.75,4.27,,4.36,,4.03,63.8,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,0.84,55.75,2.18,3.1,,50.1,25,21.2,5.1,23,20,49.66,7.03,7.15,54.61,2.53,0.08,0.04,171.17,0.35,12.04,16.63,2.03,2.95,2.48,,0.61,3.14,18.94,13.99,25.44,17.65,13.14,2.14,2.21,5.28,0.19,8.69,4.93,3.24,18.09,,9.98,6.07,177.32,21.16,9.18,,9.11,,11.75,9.42,19.74,19.45,0.74,1.81,,0.76,0.97,,20.71,0.97,,1.1,,,12.72,18.71,,2.02,,0.22,9.19,17.53,14.69,48.36,,9.81,,2.87,30.51,,,9,18138252624.0,Restaurants,Consumer Services
DRS,77.21,55.62,19.36,,,,,8,4.9,11.15,,47.54,,34.2,52.25,4.5,0.23,0.43,34.93,2.11,52.77,44.4,22.27,1.26,0.19,,,,35.67,26.85,36.33,,,1.44,3.07,2.8,0.64,8.46,2.83,,32.98,,17.87,8.86,0.0,22.37,10.69,,6.23,,8.75,3.84,48.61,41.34,6.89,3.01,,,,,35.13,,3.87,,,19.51,27.63,34.59,7.99,,8.42,1.7,5.18,67.09,9.52,8.39,,6.88,,0.94,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
DRVN,16.08,59.21,7.1,1.2,,,,170.4,,33.01,38.8,48.97,,33.71,56.23,0.79,0.52,0.05,16.8,1.9,26.04,26.17,26.64,10.15,4.24,,,,30.24,16.65,,15.99,10.56,2.6,2.87,3.31,0.17,,,,13.48,,23.36,7.3,31.74,53.09,1.86,,0.27,,13,2.92,429,16.66,,1.18,,,,,,0.53,,,,,11.87,,,,,1.72,0.11,7.32,4.07,0.69,,0.62,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,36.85,52.89,0.98,,28.2,,15.8,,1.7,15.12,23.2,52.62,,11.1,53.69,2.37,0.22,0.07,39.24,2.81,103.39,35.07,50.25,7.99,1.24,,,,75.87,25.09,143.49,,,1.34,1.53,1.32,0.38,1.06,1,,22.95,20.57,,10.21,30.71,34.21,0.68,,0.13,,2.06,2.7,1962,136.25,5.01,1.08,,11.82,8.59,,99.1,1.28,,1.34,,,47.27,158.24,7.03,2.48,,1.55,0.14,5.5,2.56,0.34,,,,,93.43,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DSGX,32.62,66.03,13.03,,12.4,,19.6,34.4,18.2,25.07,19.6,66.48,,16.21,66.72,26.01,1.24,34.87,118.72,1.79,2.64,41.88,31.42,0.03,0.01,,,,54.76,39.58,52.11,40.89,30.31,12.76,15.96,1.83,0.84,32.28,2.01,,59.39,19.68,17.94,13.14,100.64,75.91,149.15,,21.02,,29.45,7.94,74.67,70.84,3.79,17.58,,2.27,1.87,,53.41,1.18,15.36,1.62,,93.48,51.94,58.6,4.42,3.33,65.96,1.79,8.65,948.98,13.44,10.4,,10.89,,,169.6,,,10,6354964279.391107,Packaged Software,Technology Services
DT,0.57,66.77,11.16,,19.9,,4.7,66.5,17.1,4.99,24.9,73.49,,17.33,70.55,9.76,0.96,12.47,58.63,1.42,,17.9,82.91,0.4,0.04,,,,114.03,82.78,38.67,39.43,36.47,8.66,10.79,0.88,0.64,27.9,2.45,,38.98,,13.11,16.23,60.11,81.3,,,10.44,,9.46,8.3,108.36,63.4,,11.47,,,,,41.13,0.98,7.91,,,58.63,38.85,91.69,,3.7,22.55,1.42,5.17,125.2,6.97,8.21,,5,,0.51,,,,6,13614524493.000002,Packaged Software,Technology Services
DTE,15.72,46.38,,,,,5.9,11.8,,31.22,1.5,34.11,3.41,7.76,44.22,0.92,0.3,0.08,122.42,0.83,52.55,56.41,45.31,5.95,2.14,,0.56,3.34,19.7,11.53,,18.33,11.12,3.26,3.87,5.08,0.23,,,3.56,16.99,1.59,4.94,2.02,96.78,35.47,2.5,,12.33,,18.37,2.19,16.59,16.71,5.76,2.04,,1.45,,,,1.26,1.41,1.43,,,7.46,149.25,,9.3,2.68,0.62,3.3,8.2,5.99,13.73,,4.94,,,17.51,,,10,22015430118.0,Electric Utilities,Utilities
DTM,61.21,62.19,20.06,,0.5,,5.4,6.8,,,6.7,54.19,2.78,35.1,57.98,1.95,0.29,0.03,104.27,0.95,,146.71,53.55,3.06,0.65,,0.7,2.78,19.44,14.59,33.68,17.11,9.78,8.46,13.29,5.14,0.49,39.45,3.73,2.83,22.76,,8.93,11.03,59.69,79,3.18,,41.19,,50.82,2.35,24.79,24.79,1.86,10.21,,,,,25.89,1.75,2.51,,,,12.54,25.83,2,,5.57,0.95,4.53,14.79,7.82,9.66,,4.59,,5.28,,,,6,5129037450.0,Oil & Gas Pipelines,Industrial Services
DUOL,38.16,75.12,44.11,,,,32.5,,91.5,1.7,31.2,85.16,,54.62,78.51,25.6,2.57,16.12,373.03,3.09,,5.85,42.25,0.87,0.07,,,,284.31,242.46,66.57,56.58,52.67,15.59,22.06,0.35,0.67,33.14,1.42,,125.6,,120.63,30.9,218.17,73.13,,,12.59,,7.76,19.48,199.26,199.26,,25.13,,,,,75.76,1.71,13.71,,33.88,24.79,68.89,127.46,,,20.75,3.09,8.26,102.11,7.08,12.15,,13.37,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DV,,61.19,,,32.8,,38.1,45.9,100,8.93,28.1,53.64,,0.27,59.52,13.08,4.11,3.85,20.56,6.57,,38.58,111.4,0.68,0.08,,,,34.62,23.44,21.77,,,4.38,5.11,2.89,0.86,23.47,4.24,,41.12,,13.55,14.3,40.64,82.42,74.39,,10.33,,12.74,3.18,56.92,55.86,1.81,5.78,,,,,24.63,0.51,3.95,,19.4,8.82,21.17,60,2.01,,6.45,6.57,5.26,38.77,8.04,6.08,,6.44,,1.42,,,,6,4841300506.0,Packaged Software,Technology Services
