Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CLX,17.39,42.83,4.49,,,2.6,,,,46.24,,45.43,3.73,25.68,42.61,4,0.18,0.1,160.63,1,57.58,130.33,31.5,3.34,48.07,,0.74,3.02,35.44,26.09,33.69,18.28,16.62,3.17,3.02,2.82,0.01,8.96,3.36,3.04,23.46,,7.4,1.66,151.22,44.49,12.51,,4.78,,15.08,327.82,55.97,24.65,,2.69,,,,,29.97,1.06,,0.92,,,22.34,409.81,,2.54,,0.62,6.17,38.58,16.14,360.61,,17.57,,3.97,27.55,,,10,18103359180.0,Household/Personal Care,Consumer Non-Durables
CMC,18.41,29.22,16.67,1.8,25.6,12.3,10,6,138.3,3.35,7,26.18,2.11,17.07,26.82,3.73,0.73,0.72,47.57,2.76,57.67,18.78,53.89,2.33,0.3,,0.2,1.42,25.92,11.57,12.36,9.26,6.49,0.77,0.75,3.86,0.59,6.08,8.81,1.45,14.49,23.57,,4,46.06,16.18,12.37,,1.7,,7.5,1.35,42.86,13.29,0.62,0.71,,,,,11.52,1.03,0.97,1.21,,11.77,6.45,41.86,0.83,0.76,1.59,1.94,1.98,5.43,3.87,3.17,,8.46,,5.55,14.03,,,10,6035518418.999999,Steel,Non-Energy Minerals
CMCO,5.64,33.36,15.27,,11.5,5.3,34,35.1,,5.97,9.1,14.98,1.1,21.88,24.73,1.82,0.24,0.11,35.24,2.04,112.08,42.25,61.84,4.85,0.56,,0.1,0.81,26.15,14.12,34.85,,,1.36,1.46,3.82,0.5,4.18,4.14,0.81,10.51,13.94,,,37.76,35.14,2.36,,1.51,,8.42,1.13,66.49,12.54,3.48,1.02,,,,,24.49,0.93,,1,,,15.43,2349.32,1.75,0.78,,1.16,0.83,17.68,3.57,1.72,,4.16,,0.95,25.54,,,10,1022304371.9999998,Trucks/Construction/Farm Machinery,Producer Manufacturing
CME,19.62,42.83,7.98,,0.4,17.8,11.5,19.5,10.2,13.53,4.4,39.82,9.58,22.78,39.38,0.68,0.02,0.71,229.3,1.02,,42.05,35.64,0.69,0.12,,0.97,4.54,17.96,16.73,22.82,19.13,18.33,13.02,13.7,5.57,0.21,60.03,4.39,4.54,22.01,11.96,4.86,5.36,235.49,86.06,24.06,,57.34,,63.66,2.92,24.11,22.68,3.19,13.67,,1.83,1.38,,22.71,0.97,,1.02,,,22.16,23.33,2.69,1.58,,1.02,2.67,557.93,12.57,12.57,,2.34,,4.57,28.03,,,10,74403329139.0,Investment Banks/Brokers,Finance
CMG,46.22,32.77,12.8,0.7,15.7,,51.5,50.2,63,42.95,19.2,10.56,,9.9,22.95,11.05,1.32,0.31,57.92,1.62,1.84,9.33,3.11,1.97,1.24,,,,42.35,36.08,65.65,35.61,30.66,6.45,7.48,2.36,0.4,11.39,1.59,,43.81,21.08,19.07,13.74,49.83,26.87,,,13.51,,17.66,21.86,53.93,53.43,1.71,7.25,,,,,63.85,1.16,7.22,1.5,,,43.37,60.42,2.14,5.46,22.02,1.57,17.55,32.78,26.14,44.62,,20.42,,0.54,128.71,,,10,52761311888.99999,Restaurants,Consumer Services
CMI,57.4,52.55,15.17,1.3,4.6,7.2,0.5,,10.2,,21.5,71.38,2.83,40.79,56.66,3.89,0.19,0.28,359.75,1.32,83.02,61.16,59.13,1.83,0.79,,1.06,1.95,16.63,12.67,166.98,12.74,10.08,1.6,1.65,6.01,0.32,0.99,0.68,2.05,16.06,11.35,65.29,3.38,297.99,24.58,4.13,,6.13,,4.5,4.78,23.87,55.53,37.02,1.46,,4.81,12.68,,165.56,1.21,4.73,1.21,,,33.96,25.73,6.64,1.73,9.07,0.79,6.58,34.43,16.78,21.64,,5.2,,3.07,24.86,,,10,33339483177.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMP,,45.56,12.06,,,,,,,,3.3,68.58,0.21,32.65,51.02,0.93,0.09,0.02,11.73,2.71,156.72,35.02,43.07,,2.9,,,2.59,,,,19.78,7.87,1.2,1.24,,0.19,,,5.08,391.01,,204.16,3.88,27.03,17.41,1.04,,,,6.49,1.53,,,,0.46,,,,,,0.43,,0.24,,,33.88,,,1.32,2.13,0.8,,,,,,5.38,,,10.57,,,7,1190898619.0000002,Chemicals: Specialty,Process Industries
CMPR,8.55,34.06,0.26,1.2,,,18.9,,11.3,,7.2,27.94,,,30.01,2.65,0.23,0.09,69.8,0.64,22.18,63.77,7.47,4.5,,,,,14.33,8.8,16.39,,,0.96,1.01,6.98,,6.14,11.68,,16.23,11.67,,5.43,76.05,48.53,2.08,,4.69,,7.59,,12.12,10.89,2.27,0.53,,0.8,0.68,,9.26,0.92,,0.48,,,6.03,12.85,,2.02,,0.47,8.4,67.66,19.53,,,23.02,,3.24,290.83,,,6,1818476602.0,Commercial Printing/Forms,Commercial Services
CMRE,19.12,43.14,,1,22.2,4.8,57.1,54.8,,10.15,48.8,43,4.32,,43.59,1.5,1.23,0.35,12.6,1.65,14.99,13.74,10.04,3.55,1,,0.17,3.64,5.94,4.55,10.28,,,,1.57,16.84,0.48,15.22,20.48,3.64,4.29,26.84,,,15.62,25.86,2.99,,19.17,,21.51,0.61,4.19,4.62,0.15,0.74,,,,,4.91,0.81,0.35,0.51,,,2.72,3.96,0.18,0.43,0.61,1.56,7.32,13.96,11.6,16.07,,9.21,,10.13,6.63,,,10,1148519851.0,Marine Shipping,Transportation
CMS,12.76,43.66,,,9.3,6.2,5,5.1,39.3,,4.5,50.08,4.27,14.43,45.23,0.93,0.19,0.03,66.3,1.23,73.46,68.21,40.26,5.27,1.99,,0.58,3.13,19.71,11.77,116.59,18.62,11.02,4.37,4.83,5.07,0.23,4.15,1.56,3.13,18.48,0.38,8.5,3.92,60.46,42.34,2.1,,14.01,,19.64,2.51,19,18.84,4.38,2.61,,,,,61.27,1.1,1.45,1.24,,,8.32,25.43,,,2.51,0.83,3.1,6.99,5.86,13.5,,3.79,,,21.53,,,10,16689683357.0,Electric Utilities,Utilities
CNC,,64.26,,2.8,2.9,,7.8,10.1,18.4,12.3,13.7,86.35,,,74.1,2.8,0.52,1,63.17,1.1,,34.68,37.34,2.99,0.65,,,,6.83,5.39,129.58,8.79,7.34,0.19,0.2,14.64,0.33,0.15,0.77,,8.83,20.57,5.91,3.94,85.26,10.37,4.03,,1.9,,1.78,1.18,10.97,9.36,1.06,0.21,,0.3,5.45,,141,0.74,1.79,0.61,,,35.37,,0.9,0.52,7.73,1.1,3.68,212.77,9.52,11.55,,3.52,,15.8,18.69,,,10,36717702349.0,Managed Health Care,Health Services
CNHI,,45.27,9.11,1.6,20.1,,65.5,59.4,,26.25,18.7,45.81,4.24,23.89,44.39,2.09,0.43,0.07,11.25,7.89,148.96,77.95,400.99,6.92,3.61,,0.34,4.24,11.85,10.06,59.91,30.19,23.2,2.3,1.85,8.44,0.17,3.08,4.77,4.24,7.48,29.7,,,13.11,32.27,2.69,,8.36,,19.69,1.84,8.33,8.21,0.92,0.67,,,,,23.2,0.86,1.36,1.3,,,8.42,15.51,0.41,0.82,5.07,6.47,4.07,11.79,9.11,23.21,,9.57,,,14.06,,,8,17987084780.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CNI,,41.94,,3.3,4.2,11.2,13.6,11.3,7.4,19.32,9.6,45.48,4.1,,44.18,2.78,0.06,0.01,102.4,0.64,27.33,79.71,27.07,2.34,1.08,,0.46,2.4,15.34,12.14,32.11,15.41,12.23,6.32,6.33,6.52,0.36,20.88,4.1,2.3,17.8,12.41,8.55,4.47,128.71,41.53,8.12,,31.66,,40.65,4.75,16.33,19,2.64,5.47,,1.25,1.35,,26.34,0.8,2.1,0.89,,,13.2,19.87,2.24,1.77,4.94,0.49,10.18,15.41,14.62,27.49,,11.58,,3.02,20.65,,,10,76311835087.66574,Railroads,Transportation
CNK,155.11,38.13,30.68,,,,,,,,50.8,27.02,,61.08,32.41,1.26,0.8,0.27,30.43,0.98,9.38,137.54,10.41,6.45,6.24,,,,18.47,11.69,27.66,13.84,8.14,1.88,2.2,5.41,0.11,7.94,6.13,,15.24,,13.12,5.56,15.72,64.89,1.72,,8.36,,10.15,6.67,19.62,18.43,,1.61,,,,,20.46,1.94,,1.17,,,12.39,19.13,,3.71,,0.96,4.98,16.02,8.47,63.74,,9.91,,4.82,95.09,,,7,2039795372.0000005,Movies/Entertainment,Consumer Services
CNP,7.65,44.51,7.43,,12.2,1.3,5.5,15.5,9.9,8.68,,37.48,1.56,4.42,40.21,0.78,0.17,0.03,31.17,1.11,56.49,79.47,29.72,6.01,1.89,,0.53,2.55,21.07,11.89,,18.07,10.3,4.13,4.6,4.75,0.25,,,2.8,17.87,11.64,10.32,2.9,28.34,44.49,2.24,,11.25,,21.35,1.93,20.64,20.7,15.92,2.33,,,,,,1.1,1.68,1.48,,,9.65,,1.03,,3.08,0.92,2.37,6.19,5.07,9.6,,4.29,,,25.55,,,8,18354833057.0,Electric Utilities,Utilities
CNQ,,59.04,,3.2,10.7,29.6,45.6,,54.8,,35.8,85.91,13.7,,69.94,3.2,0.09,0.07,32.63,0.84,28.05,16.54,31.19,0.59,0.25,,0.55,4.75,10.21,6.07,11.11,,,3.24,2.5,9.79,0.53,23.8,10.45,4.75,13.06,27.61,,,26.33,27.06,16.01,,18.47,,24.21,2.49,12.55,11.81,0.57,2.44,,,,,10.39,1.24,1.18,1.09,,,6.9,9.55,0.51,0.69,2.49,0.53,10.01,14.77,14.84,19.15,,11.22,,9.62,23.47,,,7,70102353537.55795,Oil & Gas Production,Energy Minerals
CNS,44.52,30.98,10.87,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,24.07,4.81,38.89,27.58,14.58,26.29,2.08,89.49,33.58,,12.25,50.77,0.68,0.29,,0.83,2.66,24.4,21.15,44.09,19,18.36,7.36,8.52,4.1,0.68,19.33,2.2,2.66,25.64,9.36,11.13,9.97,62.53,48.51,,,26.24,,34.93,9.22,33.39,31.73,4.96,8.72,,2.1,3.87,,45.3,1.43,3.68,1.49,81.35,33.02,37.42,64.6,4.83,2.98,9.59,33.58,18.77,82.01,25.66,32.5,,30.82,,1.34,30.75,,,10,3134484051.9999995,Investment Managers,Finance
CNX,78.82,29.71,6.57,11.2,12.1,,246.7,,,39.84,12.9,23.98,,46.34,25.82,1.37,,,31.24,0.37,5.87,53.34,25.48,1.8,0.57,,,,8.05,5.21,42.01,,,3.51,4.92,12.42,0.5,11.72,3.55,,15.51,,57.18,12.09,14.31,28.03,1.15,,40.23,,12.35,1.1,9.82,187.07,623.57,3.74,,,,,32.38,2.18,3.17,1.97,,,7.36,11.33,,1.03,1.21,0.36,6.62,11.55,11.24,13.44,,1.59,,5.3,156.2,,,4,3505403598.0,Integrated Oil,Energy Minerals
CNXC,,57.1,,,12.2,,17.2,23.2,12.2,4.99,12.9,65,2.67,,61.05,1.38,0.14,0.05,45.6,1.57,,12.12,39.25,3.86,1.18,,0.11,2.67,13.17,6,20.71,,6.11,0.77,0.81,7.59,0.34,3.92,12.47,2.88,3.81,,3.92,10.84,128.95,36.18,2,,2.18,,6.73,0.7,14.81,3.97,0.16,0.31,,,,,8.01,0.35,,,,,4.84,8.99,0.17,,,1.57,1.78,86.64,5.92,5.28,,5.03,,,,,,7,3846238240.0,Miscellaneous Commercial Services,Commercial Services
CNXN,14.49,47.75,,,9.5,,10.9,14.5,95.6,,3.1,62.11,0.57,15.05,50.14,6.93,1.17,211.39,70.37,3.13,20.6,43.65,74.72,0.02,,,0.11,0.57,13.62,12.11,9.14,,,0.46,0.5,7.34,0.7,5.5,8.29,0.57,19.17,6.95,9.04,3.86,47.95,18.63,,,3.23,,3.68,2.06,20.64,20.87,6.14,0.67,,1.43,0.48,,12.16,1.47,1.45,1.79,45.4,2.42,11.56,12.54,,1.29,2.25,2.82,7.39,23.76,11.72,10.52,,14.19,,1.12,23.62,,,10,1402899899.0,Information Technology Services,Technology Services
COCO,46.29,36.22,29.59,,24.5,,6,25.6,45.2,100.1,14.5,17.3,,27.31,26.98,14.97,1.56,10447.07,33.98,3.28,65.81,28.09,50.9,,,,,,23.05,22.85,24.55,34.17,31.94,3.08,3.59,4.34,0.71,14.59,3.75,,30.48,,18.89,8.95,23.37,39.87,,,11.99,,15.15,7.65,34.32,32.52,,4.08,,,,,27.98,1.45,3.38,,34.67,8.39,27.66,,,,7.88,2.64,19.53,118.25,35.29,27.26,,62.45,,0.62,,,,5,1511912235.9999998,Food: Major Diversified,Consumer Non-Durables
CODI,3.3,34.51,9.6,,3.5,,6.4,,,44.81,7.6,15.77,3.02,6.53,26.49,1.3,0.2,0.04,21.89,4.22,251.39,28.51,58.55,6.27,1.44,,1.82,4.58,29.1,13.96,,12.67,,1.48,1.79,3.44,0.31,,,4.58,8.88,19.69,,9.13,23.36,46.1,2.2,,6.24,,10.43,1.83,39.8,,,0.73,,,,,,0.94,,0.81,,,,,,1.33,,1.62,3.58,11.8,3.86,11.21,,,,7,26.37,,,9,1419944567.0,Investment Managers,Finance
COGT,56.24,43.18,,,,,6.3,42.3,15.3,,,59.93,,0.79,49.04,,6.32,,,6.44,,,,,,,,,,,,4.6,,,,,,,,,,,10.22,,,,,,,,,4.38,,,,,,,,,,,,,3.37,5.55,,,,,4.38,6.44,,,,,,,,,,,,,1005071337.0,Biotechnology,Health Technology
COHR,162.85,42.04,13.66,,6.7,,,,,,4.8,33.27,,45.32,38.79,1.67,0.75,0.24,93.66,2.67,140.61,61.69,62.39,5.25,0.77,,,,77.03,23.26,151.07,14.26,,2.02,3.72,1.3,0.37,2.46,0.85,,30.94,12.13,44.68,12.61,57.86,32.17,0.86,,,,4.82,2.63,,111.9,15.76,2.87,,9.7,10.09,,116.47,1.62,,1.52,,,28.62,251.14,10.85,1.99,,1.65,,7.46,1.84,,,3.19,,1.69,141.91,,,7,4874377234.999999,Electronic Equipment/Instruments,Electronic Technology
COHU,,47.63,7.58,,18.4,,17.4,,33.8,,,39.62,,,45.33,6.33,3.17,12.85,26.37,6.38,233.78,44.57,92.88,,0.02,,,,,,,,18.51,2.08,2.29,,0.86,,,,34.79,,,,18.87,46.36,,,,,,1.39,,175.8,,2.81,,,,,,1.4,4.3,1.7,10.1,3.11,170.11,,,1.03,2.37,4.69,,,,,,,,5.79,62.79,,,7,1657865250.9999998,Semiconductors,Electronic Technology
COIN,115.54,44.08,104.91,,71.1,,,,,,21.2,40.96,,55.79,41.81,0.23,0.05,2.96,260.01,1.03,,9.52,13.42,2.38,0.49,,,,34.92,32.49,36.73,37.64,33.36,9.57,11.03,2.86,0.03,30.04,2.42,,58,,122.41,23.19,137.36,73.74,17.09,,29.76,,25.68,7.46,43.7,49.61,,13.86,,,,,44.79,1.89,4.36,,,14.16,44.52,68.92,,,8.64,1.03,0.62,821.56,14.76,20.89,,0.55,,,,,,3,19484029164.0,Investment Banks/Brokers,Finance
COKE,41.12,55.78,0.95,,40.9,26,25.5,39,22,266.68,10.1,57.58,0.51,18.5,57.67,4.11,1.39,0.76,1287.15,2.47,29.94,35.28,31.2,1.77,1.48,,0.03,0.31,13.28,10.95,25.73,,,,1.73,7.53,0.24,6.73,4.05,0.79,,23.02,,,730.81,39.75,404.37,,7.81,,13.04,8.78,22.4,18.3,0.54,1.75,,0.59,0.83,,25.83,1.76,5.4,2.85,,,13.49,23.55,0.73,1.95,35.87,2.15,11.2,58.51,24.35,37.64,,21.84,,,59.34,,,9,6040592380.0,Beverages: Non-Alcoholic,Consumer Non-Durables
COLD,,35.86,,,,1.6,,,,,0.3,31.82,5.12,,35,0.63,0.07,0.02,21.17,0.6,6.11,40.02,58.51,17.67,1.12,,2.21,4.15,,45.95,81.7,42.95,15.16,3.53,3.65,,0.43,4.46,1.99,4.15,49.81,,,4.46,26.32,31.55,1.73,,,,8.7,1.78,,53.19,,2.27,,,,19.09,50.25,0.8,2.89,,,,14.26,,,2.7,3.53,0.6,,,,,,2.96,,4.74,,,,4,8921115243.0,Real Estate Investment Trusts,Finance
COLM,15.11,37.41,9.4,3.3,5.3,66.5,21,39.6,36.7,135.7,14.9,26.68,2.44,11.01,30.67,5.92,0.66,0.89,82.62,3.22,169.23,45.5,49.97,1.06,0.24,,0.33,1.48,17.54,11.95,9.87,16.35,10.87,1.38,1.43,5.7,0.65,14.48,10.21,1.48,19.29,10.26,,1.76,84.59,50.02,,,6.42,,8.15,2.65,22.82,22.82,3.21,1.45,,1.25,0.34,,10.53,0.98,1.69,0.81,,5.54,9.42,10.8,3.72,1.38,2.81,1.81,7.63,18.23,11.97,11.44,,11.66,,6.44,20.5,,,10,4401059129.0,Apparel/Footwear,Consumer Non-Durables
COMP,85.3,31.65,23,,,,5.7,0.8,32.1,,3.8,19.48,,94.49,25.46,3.05,0.59,0.42,5.59,0.92,,1.5,5.26,,1.19,,,,,,82.36,12.66,11.02,0.48,0.59,,0.36,0.71,1.34,,107.5,,,13.9,3.4,17.85,,,,,,6.65,,,,0.52,,,,,78.38,1.64,,,,,55.65,,,,25.41,0.92,,,,,,,,6.93,,,,,1560443712.0,Packaged Software,Technology Services
COO,5.68,36.8,,,4.8,,8.9,,,,9.8,42.46,,15.24,38.64,4.04,0.11,0.04,91.88,1.91,215.71,66.13,63.82,2.41,0.32,,,,30.11,19.57,72.81,27.6,17.03,5.08,5.38,3.33,0.66,7.4,1.57,,23.07,9.48,10.42,6.4,102.58,66.64,6.17,,10.07,,18.12,2.27,47.12,30,3.95,4.76,,0.96,5.54,,64,0.9,3.16,0.88,,,25.94,107.58,3.92,1.68,7.47,1.12,3.26,27.61,6.3,5.02,,4.07,,,26.87,,,10,16955086253.000002,Medical Specialties,Health Technology
COOP,52.63,44.82,5.05,10.3,33.3,,13.7,24.6,,,4,41.88,,23.72,43.3,0.85,0.12,0.08,93.54,0.61,,482.55,142.44,12.45,2,,,,20.41,19.45,,,,5.14,5.34,4.9,0.29,,,,7.09,40.22,33.44,9.02,48.6,48.74,,,18.87,,26.18,1.29,12.09,12.09,,2.31,,,,,,1.92,,,,,30.57,,,1.05,,0.61,3.44,98.28,8.07,11.5,,3.25,,,18.16,,,8,3620517398.0,Finance/Rental/Leasing,Finance
COP,,52.32,,,14.4,32.3,88.6,,346.9,36.73,38.8,73.27,11.25,,60.95,3.76,0.63,0.37,101.62,1.3,13.57,49.13,35.32,0.72,0.37,,0.36,3.03,8.89,5.65,15.47,8.43,5.23,2.35,2.59,11.25,0.52,16.74,7.03,3.03,12.68,27.13,,6.25,112.73,30.76,12.3,,18.01,,25.17,2.34,12.08,12.42,0.72,2.18,,,,,12.92,0.9,1.14,0.99,,,5.66,9.4,0.5,0.7,2.34,1.16,10.41,23.23,18.89,20.22,,11.18,,5.61,25.47,,,6,147973913149.0,Oil & Gas Production,Energy Minerals
COR,15.7,60.93,10.24,2.2,45.6,5,6.4,15.1,11.9,44.63,12.7,87.57,1.14,8.82,71.65,4.9,0.06,0.71,237.83,0.88,23.4,61.87,28.08,1.3,6.79,,0.15,0.89,20.72,13.84,15.57,13.56,11.18,0.15,0.16,4.83,0.01,1.02,6.52,0.94,15.58,20.27,10.66,7.2,223.3,3.37,12.69,,0.51,,1.07,71.85,31.67,17.79,,0.16,,,,,15.82,1.07,,1.24,,,13.64,19.22,,1.59,,0.53,2.32,106.21,16.47,184.58,,11.78,,4.88,62.75,,,8,35810259008.0,Medical Distributors,Distribution Services
CORT,121.34,44.38,32.77,4,3,,,3.4,,,14.9,51.79,,105.96,44.33,25.09,3.01,56.01,51.69,3.7,289.18,630.97,29.13,0.05,0.01,,,,34.85,34.57,34.54,,,6.19,7.95,2.87,0.82,23.01,2.67,,29.52,4.74,55.05,30.7,41.91,98.44,,,22.56,,22.81,8.47,41.02,41.02,7.6,9.17,,,,,40.17,1.23,3.93,1.13,23.08,16.84,40.17,59.8,,2.21,8.47,3.64,21.04,4325.34,25.42,25.77,,51.14,,,63.81,,,8,3432235094.0000005,Pharmaceuticals: Major,Health Technology
COST,50.01,41.6,11.48,,10.3,13.5,12,13.9,7.2,26.58,9.1,47.01,0.88,12.69,39.62,9.34,0.31,1.47,927.37,0.98,29.76,31.62,3.83,0.65,0.33,,0.27,0.49,40.09,32.7,80.81,39.15,31.92,1.48,1.57,2.49,0.33,1.94,1.22,0.5,50.91,15.36,10.15,6.73,637.14,12.67,56.53,,2.93,,3.67,16.84,54.46,54.82,3.97,1.57,,2.62,3.2,,82.34,1.46,6.4,1.86,,,41.44,80.84,3.93,4.14,16.84,0.43,10.79,32.73,29.62,32.45,,16.33,,0.75,81.35,,,10,246550075175.00003,Specialty Stores,Retail Trade
COTY,,35.17,,,5.7,,,15.5,,,,33.27,,,33.21,0.5,0.11,0.07,6.81,0.85,132.96,230.81,31.58,4.45,1.01,,,,19.6,10.96,44.22,11.39,8.3,1.62,1.69,5.1,0.34,3.83,3.98,,13.1,,23.46,4.19,10.48,64.93,2.43,,2.78,,9.69,1.46,38.69,15.84,,1,,,,,27.53,0.65,,0.65,,,12.76,116.09,,1.1,,0.55,1.36,54.27,5.4,4.12,,3.78,,6.03,,,,5,10156910967.0,Household/Personal Care,Consumer Non-Durables
COUR,,57.22,8.98,,,,,,,,23.2,54.09,,14.58,56.13,2.41,2.29,193.03,8.56,2.61,,114.62,31.26,,0.01,,,,,,9.25,25.28,12.85,0.88,0.94,,0.65,10.19,5.14,,25.1,,211.52,7.68,16.91,53.37,,,,,,2.28,,26.75,,1.95,,,,,19.38,0.51,1.68,,3.4,2.71,15.4,,,,2.36,2.61,,,,,,,,3.22,,,,,2727373427.0,Internet Software/Services,Technology Services
CP,,57.22,,,59.4,2.2,,2.8,1.8,,5.8,68.2,1.04,,62.72,2.34,0.08,0.02,76.2,0.53,15.75,26.44,48.08,3.01,0.5,,0.18,0.71,21.91,16.3,60.37,22.94,17.24,8.1,8.23,4.56,0.54,14.44,2.16,0.68,21.96,7.48,14.62,10.51,96.38,35.03,6.29,,24.5,,35.03,2.31,27.17,24.87,,7.08,,,,,49,0.79,2.28,1.18,,,20.85,27.75,,1.97,4.44,0.46,4.34,10.29,7.16,8.29,,4.74,,,29.53,,,10,74405082759.37338,Railroads,Transportation
CPB,,24.48,,0.4,6.8,0.5,,,,,4.9,11.78,4.05,,19.23,1.79,0.23,0.1,39.23,0.91,70.73,72.22,25.36,5.49,2.06,,0.54,3.8,18.68,13.19,25.29,12.05,9.22,1.81,1.92,5.35,0.24,7.6,6.43,3.98,12.14,8.39,6.76,3.9,52.38,30.84,4.37,,5.57,,12.69,3.04,21.44,14.31,15.9,1.19,,,,,15.68,0.75,,0.68,,,9.56,22.92,,1.05,,0.5,3.88,38.11,9.07,14.38,,7.42,,,13.53,,,10,12829876464.000002,Food: Major Diversified,Consumer Non-Durables
CPG,,62.29,,,27.6,181.1,,63.8,80,14.56,26.4,76.08,16.47,,69.67,,0.01,,5.44,0.88,,115.69,33.36,1.44,0.43,,0.37,6.12,9.57,3.62,10.92,,,2.54,1.7,10.45,0.58,16.49,15.63,5.89,4.39,15.55,11.56,7.69,7.29,57.88,5.82,,25.09,,25.44,0.71,3.76,6.05,,1.12,,,,,6.53,0.75,0.46,0.73,,,2.13,3.21,,0.41,0.74,0.88,9.29,7.28,7.4,16.74,,7.5,,,,,,4,4540839274.133391,Integrated Oil,Energy Minerals
CPK,23.4,38.12,10.37,,12.2,10.1,4.4,8.1,,2.76,7.7,37.98,3.37,21.5,36.83,1.3,,,118.92,0.38,22.6,55.42,28.3,4.87,1.05,,0.45,2.11,19.47,14.11,,16.1,9.62,4.83,5.42,5.14,0.39,,,2.15,19.01,5.81,9.09,10.52,119.98,42.02,3.28,,14.16,,28.8,2,24.12,21.86,2.77,3.4,,,,,,0.99,1.78,1.2,,,11.1,62.14,3.26,3.86,3.27,0.32,3.41,8.66,7.62,8.89,,4.99,,,25.41,,,10,1977751620.0000005,Gas Distributors,Utilities
CPNG,49.38,39.67,,,,,,,,40.32,24.5,41.9,,11.63,39.76,3.6,0.71,1.45,22.28,1.13,32.98,93.18,5.73,4.62,0.96,,,,81.69,45.07,42.62,54.49,32.68,1.11,1.36,1.22,0.26,3.19,2.3,,42.04,,,18.56,23.75,27.79,2.24,,3.57,,0.88,9.56,38.88,148.53,,1.43,,,,,44.29,0.94,8.25,,,,22.51,42.46,,,10.31,0.86,7.22,10.93,6.96,26.93,,8.93,,,,,,1,32713861306.0,Internet Retail,Retail Trade
CPRI,,47.73,,8.3,,,7.2,28.5,,,17.9,57.54,,,52.46,1.88,0.1,0.05,21.51,0.93,206.81,83.5,26.61,8.79,2.34,,,,28.54,14.74,15.74,19.91,11.86,1.27,1.21,3.5,0.22,7.71,14.59,,11.05,14.5,,,45.17,64.18,168,,,,3.5,1.71,,13.74,6.54,0.53,,,,,6.99,0.48,,0.37,,,4.79,,,0.46,,0.38,,7.84,3.8,,,2.09,,2.28,7.27,,,7,6061260402.0,Apparel/Footwear Retail,Retail Trade
CPRT,31.14,39.41,14.03,,28,,11.3,13,21.6,22.19,15.8,38.12,,13.31,35.34,37.02,5.17,31.64,56.78,6.62,6.92,68.26,15.38,0.07,0.02,,,,31.98,28.37,50.93,28.79,25.68,10.77,11.6,3.13,0.89,22.78,1.82,,36.49,18.33,13.14,10.99,51.31,44.81,,,31.92,,36.28,6.92,39.99,39.99,2.26,12.72,,1.28,1.78,,55.78,1.11,3.65,1.47,20.06,14.56,35.11,48.6,2.35,3.49,7.48,6.55,17.3,48.94,21.29,19.45,,28.54,,0.01,63.8,,,10,42124801025.0,Miscellaneous Commercial Services,Commercial Services
