Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DVA,55.39,42.78,,6.9,,,10.7,6.3,14.6,,11.4,50.93,,15.09,42.47,1.74,0.37,0.09,151.85,1.37,5.61,20.77,64.41,4.73,31.54,,,,13.85,9.85,17.94,11.61,8.53,1.77,2,7.22,0.02,11.18,11.37,,13.48,20.9,16.64,4.02,123.7,32.8,4.4,,6.53,,14.88,32.45,16.38,16.19,1.09,1.07,,0.88,0.45,,9.44,1.23,,1.01,,,6.85,14.85,1.31,0.69,,1.33,4.82,30.83,12.72,98.51,,9.45,,9.55,25.3,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVAX,,51.71,7.22,,108.1,,,,,110.27,57.8,30.74,,8.18,45.47,2.75,10.91,3.05,12.72,13.23,472.32,36.63,74.48,6.43,0.37,,,,37.39,29.76,51.09,,,3.62,4.44,2.67,0.64,8.69,1.36,,50.08,,188.97,18.38,8.19,82.85,,,7.85,,,2.45,97.85,97.85,,6.99,,,,,90.86,1.55,3.27,0.42,4.36,3.07,73.53,,,2.11,2.46,12.34,2.03,23.34,3.27,3.23,,,,0.33,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,18.83,,,35.9,89.8,,,99.2,27.3,22.9,12.19,93.14,,14.31,2.16,0.23,0.07,30.77,1.11,8.83,29.26,39.4,1.21,0.65,,0.26,4.69,6.21,3.81,,6.11,3.62,2,1.85,16.1,0.47,,,4.69,6.69,,,5.16,50.73,33.19,13.05,,21.71,,29.96,1.42,5.71,4.01,,1.24,,,,,,0.61,0.52,0.71,,,2.91,5.74,,0.7,1.5,1.01,13.18,22.39,20.51,27.15,,16.08,,7.08,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,40.52,,11.1,,,,8.8,,1.38,,29.68,,14.99,35.08,0.99,0.31,0.26,20.6,1.25,,26.67,76.02,2.71,1.58,,,,20.78,4.28,7.51,,3.72,0.58,0.56,4.81,0.22,7.5,26.66,,6.28,43.4,4.93,,28.21,23.26,0.15,,0.18,,0.32,1.25,257.5,5.87,,0.29,,,,,3.92,0.73,1.46,0.58,,,2.73,24.76,,0.36,8.11,1.25,0.17,14.4,3.73,0.81,,0.1,,24.7,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,,58.59,6.83,,4.1,,30.6,0.6,19.3,,19.9,65.16,,,59.82,6.1,1.44,0.96,80.04,2.46,135.11,68.52,86.5,2.66,1.31,,,,41.11,32.16,58.62,36.11,22.62,6.42,7.93,2.43,0.31,13.53,1.71,,39.47,,23.33,13.71,149.85,61.68,33.05,,17.22,,15.88,15.8,47.93,46,,8.4,,,,,62.24,0.53,5.88,0.56,,,40.47,62.63,,5.64,16.92,2.12,10.48,58.88,15.76,30.96,,27.39,,,175.37,,,5,37371446919.0,Medical Specialties,Health Technology
DY,60.1,41.74,,1.7,11,,27.5,55.2,,40.54,12.1,40.57,,5.86,39.6,4.5,0.03,0.01,173.76,3.12,10.81,22.35,47.22,2.22,0.98,,,,17.62,11.5,58.7,13.5,9.13,1.16,1.37,5.68,0.4,2.33,2.1,,18.54,20.91,18.6,11.9,136.89,19.62,5.5,,4.91,,7.21,4.11,22.86,22.88,2.29,1.12,,1.33,4.22,,48.75,1.27,2.77,1.27,,321.78,14.89,32.69,1.18,3.2,7.53,2.93,8.19,43.57,16.06,20.08,,10.68,,,39.54,,,10,2843287466.0,Engineering & Construction,Industrial Services
EA,22.05,25.86,19.46,2.3,1,30.8,21,19.2,7.9,12.28,13,4.73,0.51,20.94,15.2,5.91,0.92,1.31,147.8,1.43,,26.15,38.66,1.04,0.26,,0.18,0.51,26.29,20.25,19.29,17,15.02,4.73,5.15,3.8,0.56,26.7,5.1,0.51,17.45,13.89,23.15,4.76,140.55,78.34,33.16,,14.12,,19.69,5.25,37.99,35.33,3.05,5.37,,2.96,1.25,,20.23,1.05,6.03,0.95,,,18.19,27.61,3.57,1.37,23.13,1.43,7.92,257.54,14.06,13.97,,9.3,,3.91,30.5,,,10,32634017305.0,Packaged Software,Technology Services
EAF,,35.2,135.61,1.3,,,,,,342.71,,17.28,,90.83,28.11,,0.96,0.15,1.58,3.79,204.43,40.24,65.03,,,,,,,,,,27.2,2.24,2.2,,,,,,,80.1,19.54,,2.05,,,,,,,,,,,0.75,,,,,,0.77,,,,,,,,0.12,,1.98,,,,,,,,,2.33,,,6,1011823109.0000002,Electrical Products,Producer Manufacturing
EAT,201.74,62.6,62.74,0.7,,,5.1,11,,24.94,10.5,63.78,,74.58,61.57,3.28,0.03,0.01,134.26,0.32,8.27,14.23,4.68,4.59,158.19,,,,30.34,18.19,36.65,22.6,14.68,1.65,1.75,3.3,0.01,4.78,3.64,,24.51,5.89,21.99,5.22,43.6,14.88,4.92,,4.11,,6.75,469.44,32.75,28.29,,1.35,,,,,28.39,3.08,,2.22,,,14.48,24.04,,4.65,,0.17,7.4,13.47,13.52,,,11.35,,3.41,39.48,,,10,1402226934.0,Restaurants,Consumer Services
EBAY,41.51,59.68,,8.9,33.4,16,11.7,7.5,10.7,25.41,15.3,72.12,1.65,12.96,63.91,5.01,0.87,0.62,65.01,1.25,,37.42,17.82,2.39,1.45,,0.23,1.65,11.56,10.35,24.5,12.74,11.12,3.19,3.32,8.65,0.27,13.56,4.47,1.65,12.43,7.64,9.82,2.97,55.64,72.02,8.44,,19.68,,21.28,5.78,16.33,13.86,,3.23,,,,,23.58,1.17,4.19,0.82,,,17.71,32.34,,0.88,28.51,1.25,9.66,172.41,18.79,34.22,,11.83,,10.84,11.99,,,8,23712932186.0,Internet Retail,Retail Trade
EBR,,43.81,,,2.2,,,,,25.92,,49.94,1.35,,45.85,0.72,1.06,0.39,5.8,2.06,22.61,109.42,49.68,4.3,0.6,,0.11,1.35,9.58,7.39,26.3,4.9,4.43,2.26,3.27,10.44,0.43,11.88,5.89,1.35,13.98,,54.3,2.89,6.51,80.74,1.65,,26.69,,25.33,0.65,7.99,9.13,,2.11,,,,,16.74,0.89,0.87,1.26,,,9.24,19.79,,0.92,1.85,2.04,3.73,34.68,5.31,8.86,,5.58,,,13.14,,,7,17034658709.929998,Electric Utilities,Utilities
EBR.B,,47.02,,,2.2,,,,,25.92,,54.65,5.45,,49.66,0.72,1.06,0.39,6.56,2.06,22.61,109.42,49.68,4.3,0.6,,0.49,5.45,9.58,7.39,26.3,4.9,4.43,2.26,3.27,10.44,0.43,11.88,5.89,5.45,43.73,,54.3,2.89,7.36,80.74,1.65,,26.69,,25.33,0.65,7.99,9.13,,2.11,,,,,16.74,0.89,0.87,1.26,,,9.24,19.79,,0.92,1.85,2.04,3.73,34.68,5.31,8.86,,5.58,,,13.14,,,7,17034658709.929998,Electric Utilities,Utilities
EC,,38.45,,,14.9,39.3,51.1,187.1,,21.68,41.8,22.26,81.68,,33.05,1.22,0.31,0.12,7.64,1.48,45.99,54.25,30.72,2.9,1.64,,1.21,29.13,4.94,4.94,,4.22,3.01,1.14,1.47,20.24,0.25,,,41.84,4.99,26.4,,,9.53,35.86,4.39,,12.38,,28.05,0.98,4.76,4.49,0.21,0.52,,,,,,0.8,0.5,0.43,,,3.49,175.44,0.2,0.77,1.39,1.21,5.86,27.37,16.6,22.63,,11.49,,33.85,5.91,,,9,25278749861.60169,Integrated Oil,Energy Minerals
ECL,24.08,36.31,,,9.3,4.6,10.4,9,6.6,9.4,9.6,31.06,1.25,,33.35,4.93,0.27,0.15,238.29,1.3,62.87,66.94,66.15,2.15,0.97,,0.36,1,25.44,19.31,37.23,25.18,18.57,4.52,4.76,3.93,0.39,12.77,2.97,1.1,31.78,8.86,17.06,4.02,202.54,43.13,7.16,,13.05,,16.25,7.89,33.42,37.23,14.32,4.36,,,,,34.14,1.18,,1.3,,,23.57,26.29,5.61,2.68,,0.97,9.42,57.23,16.77,25.01,,10.9,,3.59,53.34,,,9,50724635653.0,Chemicals: Specialty,Process Industries
ECPG,,38.87,,9.1,0.8,,,,,11.47,2.9,20.86,,13.71,31.74,0.84,1.08,0.07,46.83,1.48,,,,29.46,3.39,,,,50.1,36.62,38.7,8.11,,2.72,3.32,2,0.21,8.58,10.28,,6.28,,,,56.82,47.79,1.35,,,,24.94,1.06,,,,0.85,,,,,10,0.82,,0.96,,,6.69,,,0.44,2.64,1.48,,52.75,2.04,,,8.11,,,10.18,,,9,1111549275.0,Finance/Rental/Leasing,Finance
ECVT,,45.17,23.08,5.2,,,23,5.3,,100.54,16.8,46.44,,,42.93,1.04,1.1,0.14,7.52,2.54,36.7,25.33,42.29,4.53,1.22,,,,15.32,8.37,15.31,,8.26,2.14,2.36,6.53,0.4,15.41,12.23,,9.02,31.79,20.63,4.42,10.4,28.03,1.93,,7.72,,14.27,1.2,16.35,14.46,,1.27,,,,,8.2,0.72,1.61,,,,5.16,13.29,0.8,0.47,4.04,2.06,2.94,15.84,6.23,7.58,,5.79,,1.83,,,,6,1227091533.0,Chemicals: Specialty,Process Industries
ECX,,54,,,,,,,,,24,58.49,,17.14,54.89,,0.17,0.32,1.93,0.62,16.9,150.35,96.04,,,,,,,,,,,,1.16,,,,,,,,,26.53,0.0,21.41,,,,,,,,,,0.85,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,1177509931.0,Packaged Software,Technology Services
ED,9.55,27.31,,,3.6,1.9,11.7,8.7,,,4.8,29.17,4.13,8.12,25.13,1.07,0.02,,90.03,1.01,23.78,77.79,58.62,4.78,1.2,,0.65,3.67,17.03,10.44,,16.66,9.93,3.54,3.82,5.87,0.32,,,3.67,16,1.78,6.41,3.84,96.15,53.27,2.33,,12.26,,17.79,1.42,16.92,17.61,3.59,2.08,,,,,,0.94,1.07,1.01,,,9.53,,2.93,4.79,1.45,0.93,2.76,6.57,5.56,8.59,,3.43,,,16.87,,,10,31557057962.0,Electric Utilities,Utilities
EDR,26.08,82.64,4.67,,144.6,,51,48.5,,2.81,,91.03,0.77,10.16,87.03,0.75,0.19,0.18,31.21,0.63,,59.51,49.64,10.57,1.34,,,0.77,,38.29,46.4,8.29,7.54,2.02,2.71,,0.2,5.85,4.61,0.77,13.18,,35.49,9.3,30.92,53.68,,,,,,2.27,,,,1.25,,,,,21.95,1.01,,,,,13.99,,2.07,,,0.63,,,,,,,,0.55,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EDU,,50.36,,0.8,,,2.5,113.9,6.2,,,54.44,,,51.39,2.94,1.62,6.77,61.27,1.85,14.46,17.69,2.57,1.22,0.18,,,,10.33,10.33,6.2,20.24,16.01,1.09,1.29,9.68,0.52,20.87,9.86,,18.76,9.89,,19.86,75.94,52.82,,,8.38,,9.43,2.52,25.53,8.39,,2.2,,,,,10.54,0.81,0.99,0.54,9.4,5.72,10.54,1178.27,,2.47,2.61,1.82,5.38,54.7,12.87,10.15,,8.58,,,59.96,,,9,10014240538.71236,Other Consumer Services,Consumer Services
EE,87.24,51.23,41.51,,,,,,,161.77,,42.99,0.47,67.27,46.6,1.25,3.51,0.91,29.77,4.12,3.3,6.74,27.97,2.22,1.43,,0.1,0.47,9.94,6.7,12.51,,,,2.65,10.06,0.18,21.23,24.01,0.82,21.05,,14.96,,10.8,35.42,3.09,,3.14,,23.83,1.46,30.07,30.07,,1.21,,,,,5.03,2.76,1.4,,,,3.75,,,,1.46,4.12,0.89,13.28,8.15,5.11,,7.03,,16.47,,,,5,1954373713.0,Gas Distributors,Utilities
EEFT,2.89,49.8,2.75,4.6,,,51.5,71.6,52.9,44.9,14.7,46.99,,,48.02,2.06,0.67,0.96,103.67,1.26,,39.3,33.32,3.57,1.78,,,,8.51,6.84,6.84,7.76,5.73,1.06,1.19,11.75,0.22,17.43,14.93,,10.64,26,13.5,7.85,127.6,39.88,6.31,,8.46,,12.25,3.34,14.98,12.28,2.19,1.29,,0.81,0.35,,7.33,0.81,3.2,0.6,,,6.33,7.15,0.73,0.77,18.75,1.26,5.67,115.34,19.76,26.57,,8.22,,,25.06,,,9,4154993368.0,Data Processing Services,Technology Services
EFX,3.91,45.5,,,12.2,,8.5,16.5,,5.86,8.1,41.54,0.6,3.05,44.51,4,0.25,0.09,258.43,0.88,,27.64,63.33,3.28,1.12,,0.22,0.6,37.12,22.3,47.45,22.84,16.22,5.73,6.65,2.69,0.4,14.02,2.45,0.6,28.28,21.5,20.12,10.73,242.33,55.52,4.28,,10.07,,17.88,6.52,57.43,37.02,0.68,5.78,,,,,41.23,1.07,,1.15,,,24.43,42.77,1.48,3.72,,0.88,4.58,50.72,9.6,12.23,,6.16,,1.34,60.69,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGO,27.3,39.59,,,,,,,,,,31.28,,5.75,36.44,1.11,1.93,0.77,15.19,3.37,120.61,43.29,14.98,1.51,0.23,,,,10.62,6.01,,,,2.03,2.95,9.42,0.68,,,,8.18,10.64,70.59,28.95,13.28,34.4,12.21,,23.25,,26.46,0.88,11.79,11.27,,2.78,,,,,,1.14,0.67,1.22,,,6.03,11.1,,1.1,0.9,2.54,5.37,8.4,6.79,7.69,,6.76,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EH,,48.74,28.3,,,,,,20.6,,,56.76,,8.75,50.5,4.62,2.07,3.29,15.01,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,17.51,,0.54,,,,89.35,,,119.74,58.63,62.23,,,,,,9.8,,,,20.34,,,,,,0.26,,,18.53,13.28,,,,30.02,9.81,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EIX,25.23,35.12,0.81,,,5.1,17.6,29.6,21.1,10.62,5.3,37.09,4.81,19.81,33.03,0.73,0.02,0.01,79.52,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.88,20.56,11.25,,14.39,8.75,3.8,4.11,4.86,0.19,,,4.15,13.96,4.68,28.71,5.09,71.52,41.7,1.6,,8.72,,16.93,2.2,23.39,26.54,1.43,1.78,,,,,,1.11,1.61,1.08,,,6.56,,1.65,,2.2,0.81,1.82,5.86,4.65,9.75,,3.41,,,28.02,,,9,27428144722.0,Electric Utilities,Utilities
EL,,44.11,,0.3,,8.4,,,,,,20.21,5.71,,38.12,2.81,0.43,0.24,74.36,1.32,208.04,107.08,43.56,5.72,1.97,,1,3.1,37.3,19.62,25.77,26.18,16.19,2.32,2.22,2.68,0.24,8.63,4.99,1.91,47.3,,,,186.71,72.29,4.26,,1.31,,10.35,5.25,132.79,28.27,,1.74,,,,,20.16,0.4,,0.44,,,12.8,324.72,,1.73,,0.9,0.91,17.16,5.58,3.73,,3.95,,0.79,17.08,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
ELF,,49.04,5.39,,30.3,,74.1,172.6,34.7,25.15,42.5,37.09,,,44.86,9.86,0.31,0.32,128.66,1.78,202.91,80.9,38,1.67,0.41,,,,56.2,41.4,327.85,22.82,20.38,4.84,6.12,1.78,0.59,1.87,0.31,,29.69,20.63,17.96,19.87,174.89,71,6.44,,8.87,,10.47,9.96,69.55,44.99,,6.17,,,,,334.18,0.74,9.21,,,162.86,233.5,,1.8,5.96,42.46,1.01,9.95,63.73,16.32,16.85,,14.63,,,,,,9,6849097099.999999,Household/Personal Care,Consumer Non-Durables
ELME,10.53,26.27,,,,,,42.2,,,6.7,14.07,2.52,4.45,20,0.62,0.02,0.01,14.98,0.09,,141.56,21.66,5.71,0.63,,,4.8,81.4,16.56,21.42,,,,8.37,1.23,0.59,39.07,7.1,4.8,,,,4.08,18.73,60.31,0.62,,,,9.76,1.2,,,,5.5,,,,15.89,14.08,0.8,,0.73,,,14.08,,,0.71,1.2,0.09,,,1.48,,,1.16,,,16.07,,,7,1306813146.0,Real Estate Investment Trusts,Finance
ELP,,44.33,,,3.2,2.5,,,,,3.7,51.71,6.51,0.61,46.31,1.46,0.73,0.46,6.13,1.45,3.58,47.71,61.4,3.48,0.65,,0.16,2.39,10.71,7.47,10,8.94,6.5,1.93,1.6,9.34,0.45,16.05,13.36,2.39,8.87,4.75,,3.95,3.78,20.95,49.37,,13.97,,17.6,0.98,8.09,7.45,8.28,1.13,,,,,7.06,1.62,0.78,,,,6.76,,,0.51,1.84,1.43,5.54,30.57,7.16,12.73,,6.09,,,8.73,,,10,5415668451.629999,Electric Utilities,Utilities
ELS,0.51,33.45,,,4.2,9.3,9.3,9.4,,4.1,7.7,28.56,4.63,11.84,29.63,2.21,0.03,0.01,66.61,0.14,,89.48,,4.88,2.44,,1.03,2.86,32.38,22.84,45.24,31.68,22.42,10.31,11.22,3.09,0.25,24.8,2.82,2.91,33.98,9.17,8.13,5.78,74.63,49.46,3.04,,25.06,,29.2,8.71,34.34,36.58,6,8.99,,2.05,3.14,22.67,36.26,0.89,3.76,0.95,,,20.98,34.21,5.14,3.17,8.71,0.14,6.44,,10.09,25.31,,7.37,,2.44,43.72,,,10,12506578788.0,Real Estate Investment Trusts,Finance
EME,139.95,37.76,18.42,4.9,11.9,29.2,47.3,34.4,8.1,31.93,18.6,24.96,0.47,33.66,30.72,6.38,0.26,2.96,465.82,1.28,3.39,27.95,84.32,0.25,0.13,,0.04,0.2,16.49,14.95,16.17,,,,1.46,6.06,0.38,9.01,5.99,0.22,20.53,22.91,20.85,9.47,234.61,18.45,98.98,,6.51,,8.75,7.77,23.67,23.67,1.22,1.55,,0.88,0.57,,17.13,1.99,4.51,2.69,,48.42,16.13,16.66,0.95,2.14,19.34,1.25,13.66,232.15,38.97,36.01,,21.7,,3.12,61.91,,,10,10033162267.0,Engineering & Construction,Industrial Services
EMR,36.38,40.92,22.77,1.5,31.8,1.3,16.3,22.2,,2.97,12.3,29.37,1.79,19.38,33.17,4.51,0.62,0.44,124.09,1.77,95.65,53.99,57.77,2.04,0.38,,0.38,1.67,34.97,20.24,27.86,21.6,14.66,4.06,4.64,2.86,0.49,16.65,4.12,1.67,20.79,7.44,8.84,4.92,120.36,50.8,6.73,,11.25,,15.24,3.27,36.28,22.6,4.61,4.07,,,,,24.46,1.03,,1.45,,,21.38,22.17,,1.8,,1.4,4.36,48.63,6.05,9.4,,5.47,,1.33,19.96,,,10,56498490349.0,Electronic Equipment/Instruments,Electronic Technology
ENB,21.05,42.18,5.6,,,3.1,14.3,5,30.1,3.05,3.1,44.57,8.43,23.14,40.16,0.86,0.1,0.02,41.37,0.62,18.07,56.41,35.44,5.27,1.45,,1.35,6.45,17.72,12.87,33.23,14.69,10.65,7.46,4.79,5.64,0.32,14.44,5.41,6.47,19.63,11.27,4.77,,32.2,38.45,2.13,,13.73,,19.5,2.2,20.21,22.13,4.52,2.63,,,,,18.16,1.28,2.54,1.45,,,9.98,15.89,3.18,1.32,6.57,0.54,3.48,11.54,7.53,10.29,,3.78,,,28.46,,,10,74115354831.26869,Oil & Gas Pipelines,Industrial Services
ENIC,,62.57,6.04,,9.9,,98,,,9.63,18.7,68.44,1.37,,65.34,1.04,,,2.94,1.16,6.96,108.09,106.83,1.79,0.57,,0.5,8.37,5.3,4.27,5.98,,,,1.39,18.87,0.38,23.22,27.13,8.87,8.83,34.09,,,2.8,33.76,8.47,,16.68,,21.37,0.83,5.13,6.37,0.37,0.86,,,,,3.69,1.05,0.49,,,,3.69,,0.25,0.35,0.83,1.16,6.31,60.87,12.46,17.05,,6.26,,1.04,,,,9,4471484632.186967,Electric Utilities,Utilities
ENLC,24.98,34.27,5.75,2.6,,2.2,28.1,,23.9,27.33,22.6,35.75,1.43,17.57,31.99,1.56,0.01,,14.09,0.42,4.87,7.26,4.06,3.91,5.15,,1.65,3.74,21.53,9.75,18.48,13.2,7.75,1.54,1.83,4.64,0.12,9.89,10.22,3.74,18.54,18.54,44.51,3.98,10.36,20.59,2.38,,1.97,,9.6,6.83,67.1,44.31,,0.97,,,,,9.78,1.36,7.15,1.6,,,5.98,12.56,4.6,1.14,26.09,0.36,1.6,8.9,8.04,13.49,,7.14,,8.82,,,,5,5681037018.0,Oil & Gas Pipelines,Industrial Services
ENLT,,47.18,3.83,,30.7,,,,,2.28,32,45.33,,,45.72,0.42,0.2,0.06,15.87,0.53,,163.5,46.38,10.88,2.61,,,,27.27,17.9,,31.22,15.69,11.35,14.47,3.67,0.24,,,,64.25,,85.74,36.68,26.93,52.29,1.55,,13.58,,41.96,1.52,35.2,35.2,,5.37,,,,,,0.59,1.77,0.38,,,10.62,,,,2,0.53,1.04,5.76,4.72,4.13,,2.58,,,159.23,,,8,1957609651.067926,Alternative Power Generation,Utilities
ENOV,,35.06,2.54,,,,,23.4,,0.32,8.4,21.66,,0.49,26.87,1.21,0.07,0.03,43.12,2.27,232.38,61.77,63.62,7.96,0.43,,,,,21.33,,12.97,8.89,1.67,1.89,,0.6,,,,13.68,,,11.23,69.42,56.83,,,,,,0.72,,41.7,,1.18,,,,,,0.62,,1.25,,,25.42,,,0.75,,1.12,,,,,,,,,67.62,,,7,2904237782.0,Industrial Machinery,Producer Manufacturing
ENPH,,48.21,,,24.5,,55.1,54.6,43.7,28.16,43.1,51.84,,,49.98,3.55,3.11,1.35,71.45,4.16,100.97,51.01,109.79,8.53,1.4,,,,128.38,60.02,27.34,26.13,26.94,5.1,7.35,0.78,0.29,26.89,3.48,,19.53,24.1,,,107.27,46.19,3.46,,4.91,,2.47,10.36,162.39,61.12,0.66,7.87,,,,,29.32,0.67,6.27,1.32,,340.24,25.81,121.93,2.44,1.65,14.49,3.88,1.85,19.96,2.62,6.48,,2.39,,2.97,104.24,,,5,16403552293.0,Semiconductors,Electronic Technology
ENR,19.48,40.98,29.55,,,,,,39.8,30.82,,24.1,3.37,28.8,32.37,1.33,0.26,0.07,35.34,1.8,135.15,78.69,51.38,10.03,24.36,,0.36,3.37,26.92,17.09,17,11.72,9.22,1.94,1.95,3.71,0.03,11.49,13.02,3.37,9.97,7.64,6.07,1.39,30.25,38.25,2.19,,1.32,,11.79,18.69,67.96,10.64,,0.9,,,,,7.87,1.17,,,,,6.06,14.42,,1.46,,1,0.87,21.5,5.77,22.9,,6.73,,10.51,38.32,,,7,2449083058.0,Household/Personal Care,Consumer Non-Durables
ENS,,41.15,,2,6.5,6.7,14.4,20.9,10.3,169.43,7.9,39.44,1.16,,39.99,3.46,0.59,0.33,92.46,2.97,107.57,50,54.44,2.74,0.67,,0.12,1.01,12.71,10.02,22.75,9.31,7.45,1.17,1.29,7.87,0.47,5.65,5.39,1.04,9.69,16.87,12.17,6.78,90.0,28.31,8.71,,8.25,,11.42,2,13.1,11.64,1.15,1.08,,1.01,1.17,,19.14,1.03,1.64,0.94,,,12.03,21.89,0.91,1.14,5.23,1.87,8.05,25.78,12.2,16.47,,14.42,,5.68,20.25,,,10,3967738819.000001,Electrical Products,Producer Manufacturing
ENSG,31.06,27.06,,,20.7,4.7,6.9,6.1,,1.88,14.7,11.18,0.23,20.67,19.83,3.24,0.74,0.28,134.47,1.56,,9.07,45.8,5.04,1.16,,0.06,0.18,28.64,22.86,47.41,20.39,16.81,1.93,2.23,3.49,0.38,4.7,2.51,0.18,21.87,19.52,22,11.72,129.33,15.51,34.9,,5.84,,6.82,4.41,32.64,32.64,1.53,1.9,,,,,40.45,1.04,2.59,1.35,,,23.52,42.62,1.98,1.73,4.63,1.56,5.55,10.83,8.87,15.12,,6.48,,,48.07,,,10,5225555356.0,Medical/Nursing Services,Health Services
ENTG,,40.33,,,30.4,7.7,13.4,1.3,,4.78,19.6,30.68,0.59,,36.29,2.78,0.74,0.1,99.46,2.92,131.57,29.9,52.53,4.98,1.17,,0.14,0.4,40.25,22.26,71.68,21.91,17.76,5.31,5.86,2.48,0.42,8.18,1.75,0.4,26.24,13,22.36,4.52,104.59,45.08,2.53,,7.13,,18.19,4.18,65.87,35.4,2.51,4.71,,1.13,4.99,,57.62,0.95,,1.27,,,25.2,94.72,3.01,2.65,,1.83,2.61,18.59,5.67,6.6,,7.21,,9.48,58.01,,,10,13809961425.999998,Industrial Machinery,Producer Manufacturing
ENV,69.25,70.3,,,,,,,,59.97,7.1,83.97,,,76.11,1.35,0.31,0.2,63.14,0.59,,8.68,33.12,,1.87,,,,,,25.06,21.6,12.74,2.73,3.21,,0.29,12.8,4.89,,19.08,,24.49,11.86,65.83,29.86,,,,,2.25,6.64,,25.26,,2.6,,,,,20.32,0.96,,0.79,,,12.99,,,2.99,,0.59,,,,,,1.71,,0.94,,,,4,2765973660.0,Packaged Software,Technology Services
ENVA,84.64,40.58,17.59,6.7,18.5,,,,16.9,,25.5,32.85,,64.91,34.63,2.55,0.26,0.02,96.47,17.43,,65.46,,11.24,2.82,,,,22.54,19.56,4.2,8.37,7.91,1.78,2.3,4.44,0.24,54.83,54.48,,8.88,39.94,23.37,17.99,85.05,46.61,,,7.19,,10.21,2.15,15.39,11.48,0.56,1.11,,,,,2.02,1.13,1.21,1.34,,3.49,1.96,10.26,1.02,0.19,2.86,17.43,3.9,186.09,5.91,15.1,,4.57,,,20.1,,,10,1536596524.0,Finance/Rental/Leasing,Finance
ENVX,,54.54,6.63,,83.6,,,,,,,67.49,,,58.78,0.21,3.38,1.03,9.71,3.77,69.65,187.98,21.87,,1.16,,,,,,,,,38.97,88.04,,0.37,,,,,,18.05,168.11,0.0,,,,,,,10.29,,,,79.59,,,,,,,,,,,,,,,14.71,3.61,,,,,,,,,,,,,2347460885.0,Electrical Products,Producer Manufacturing
EOG,12.19,27.74,8.09,0.2,11.6,32.7,66.4,217.6,49.1,171.24,32.5,17,14.23,11.67,20.8,4.55,1.39,1.49,119.04,2.31,68.3,138.75,41.58,0.31,0.14,,0.3,3.07,7.01,4.89,10.91,7.13,5.03,2.99,2.73,14.27,0.64,25.07,8.89,3.28,10.87,26.35,,1.02,123.9,73.39,63.57,,30.05,,36.12,2.27,9.58,10.08,0.59,2.88,,,,,11.49,0.96,1.01,0.9,,,5.48,8.35,0.4,0.93,2.27,2.07,15.96,27.54,22.92,24.93,,18.75,,7.39,23.43,,,7,76963236773.0,Oil & Gas Production,Energy Minerals
