Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
EFX,23.95,47.59,,,12.2,,8.5,16.5,,5.86,8.1,61.59,0.6,16.29,52.69,4.03,,0.25,0.09,261.56,0.88,,27.64,63.33,3.28,1.12,,0.22,0.6,37.37,22.45,47.77,23.45,16.66,5.89,6.7,2.68,0.4,14.02,2.42,0.6,28.16,21.48,20.55,10.57,241.38,55.52,4.28,,,10.07,,17.88,6.6,58.12,37.47,0.69,5.85,,,,,41.73,1.08,,1.16,,,24.72,43.29,1.5,3.77,,0.88,4.58,50.72,9.6,12.23,,6.16,,1.33,61.42,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGO,39.07,45.46,4.1,,,,,,,,,51.2,,12.07,47.07,1.13,,1.93,0.77,16.0,3.37,120.61,43.29,14.98,1.51,0.23,,,,10.87,6.15,,,,2.13,3.02,9.2,0.68,,,,8.71,10.59,67.34,27.25,13.0,34.4,12.21,,,23.25,,26.46,0.9,12.07,11.54,,2.85,,,,,,1.23,0.69,1.25,,,6.17,11.37,,1.12,0.92,2.54,5.37,8.4,6.79,7.69,,6.76,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EGP,1.14,45,,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,45.11,5.89,9.55,45.88,2.84,,0.08,0.01,172.21,0.57,,29.6,47.83,3.61,0.58,,1.16,3.03,37.52,22.28,25.33,,20.02,,16.23,2.67,0.6,64.09,4.7,3.25,35.81,12.98,8.55,11.1,190.33,72.75,6.56,,,37.19,,39.81,2.99,35.58,38.48,4.37,13.24,,1.94,1.5,20.94,20.75,0.9,2.27,1,,,20.75,,4.29,1.45,3.02,0.57,5.07,11197.79,6.17,8.78,,5.55,,,46.31,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,,48.68,17.12,,,,,,20.6,,,55.66,,4.23,49.51,4.83,,2.07,3.29,15.52,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,18.17,,0.54,,,,117.53,,,121.97,56.98,62.23,,,,,,,10.14,,,,21.03,,,,,,0.27,,,19.16,13.73,,,,31.04,10.14,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,55.45,61.52,9.15,,0.9,,10.9,22.1,,,9.9,66.94,0.36,18.72,63.04,3.07,,0.16,0.05,102.94,1.04,,259.36,41.05,2.45,1.43,,0.15,0.6,15.28,11.38,48.32,14.56,10.65,2.23,2.5,6.54,0.3,5.17,2.6,0.66,21.55,6.33,13.18,9.64,74.12,95.49,5.9,,,8.1,,15.76,5.29,24.86,24.45,10.19,2.01,,2.12,3.38,,39.01,1.39,5.45,1.61,,,11.36,39.7,,2.58,27.31,1.04,6.78,22.91,15.45,24.14,,11.71,,1.16,28.54,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,26.39,63.37,,,,5.1,17.6,29.6,21.1,10.62,5.3,66.15,4.42,13.35,67.23,0.75,,0.02,0.01,87.75,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.56,20.77,11.36,,15.19,9.23,4.01,4.16,4.81,0.19,,,3.56,15.42,5.75,28.81,5.34,71.6,41.7,1.6,,,8.72,,16.93,2.42,25.81,29.29,1.57,1.96,,,,,,1.23,1.78,1.19,,,7.24,,1.82,,2.42,0.81,1.82,5.86,4.65,9.75,,3.41,,,30.92,,,9,27428144722.0,Electric Utilities,Utilities
EL,,48.26,,0.3,,8.4,,,,,,61.1,5.95,,55.75,2.78,,0.43,0.24,72.12,1.32,208.04,107.08,43.56,5.72,1.97,,1,3.23,36.43,19.16,25.17,25.47,15.75,2.25,2.17,2.74,0.24,8.63,5.15,1.94,45.33,,,,187.29,72.29,4.26,,,1.31,,10.35,5.09,128.79,27.42,,1.68,,,,,19.56,0.39,,0.43,,,12.42,314.93,,1.67,,0.9,0.91,17.16,5.58,3.73,,3.95,,1.3,16.56,,,10,55649205490.99999,Household/Personal Care,Consumer Non-Durables
ELAN,4.08,45.07,,,,,,,,,6.6,36.58,,,42.62,1.06,,0.37,0.11,13.21,2.55,300.46,51.3,75.07,3.26,0.67,,,,15.56,7.78,27.95,43.32,11.39,2.28,2.33,6.43,0.49,8.35,5.7,,14.35,,,2.5,13.91,54.69,0.99,,,4.6,,5.68,1,33.03,20.54,,1.47,,,,,17.57,0.95,,,,,12.55,7.03,,1.02,,1.31,1.47,22.82,5.27,3.32,,0.95,,8.63,,,,2,5907180309.0,Biotechnology,Health Technology
ELF,,60.07,,,30.3,,74.1,172.6,34.7,25.15,42.5,65.03,,,62.36,9.92,,0.31,0.32,129.52,1.78,202.91,80.9,38,1.67,0.41,,,,56.57,41.67,329.98,27.76,24.95,5.63,6.16,1.77,0.59,1.87,0.31,,36.08,20.63,17.96,19.86,173.48,71,6.44,,,8.87,,10.47,10.03,70.01,45.29,,6.21,,,,,336.42,0.75,9.27,,,163.95,235.06,,1.81,6,42.75,1.01,9.95,63.73,16.32,16.85,,14.63,,,,,,9,6849097099.999999,Household/Personal Care,Consumer Non-Durables
ELME,29.59,54.04,,,,,,42.2,,,6.7,73.22,2.23,13.19,59.62,0.75,,0.02,0.01,16.94,0.09,,141.56,21.66,5.71,0.63,,,4.25,88.39,17.99,23.26,,,,9.09,1.13,0.59,39.07,6.28,4.25,,,,4.49,18.68,60.31,0.62,,,,,9.76,1.36,,,,6.22,,,,17.96,15.92,0.91,,0.83,,,15.92,,,0.8,1.36,0.09,,,1.48,,,1.16,,,18.17,,,7,1306813146.0,Real Estate Investment Trusts,Finance
ELP,,42.66,,,3.2,2.5,,,,,3.7,39.01,6.46,,42.47,1.48,,0.73,0.46,6.47,1.45,3.58,47.71,61.4,3.48,0.65,,0.17,2.37,11.04,7.69,10.3,9.26,6.73,2,1.65,9.06,0.45,16.05,12.85,2.37,8.95,4.23,,4.04,3.86,20.95,49.37,,,13.97,,17.6,1.02,8.39,7.73,8.59,1.17,,,,,7.33,1.68,0.81,,,,7.01,,,0.53,1.91,1.43,5.54,30.57,7.16,12.73,,6.09,,,9.07,,,10,5415668451.629999,Electric Utilities,Utilities
ELS,,53.26,,,4.2,9.3,9.3,9.4,,4.1,7.7,47.38,4.27,12.65,52.65,2.34,,0.03,0.01,71.33,0.14,,89.48,,4.88,2.44,,1.03,2.64,34.03,24.01,47.56,33.61,23.79,10.93,11.8,2.94,0.25,24.8,2.64,2.68,36.13,9.03,8.51,5.75,73.71,49.46,3.04,,,25.06,,29.2,9.33,36.77,39.17,6.42,9.63,,2.2,3.36,24.28,38.83,0.97,4.03,1.02,,,22.47,36.64,5.5,3.4,9.32,0.14,6.44,,10.09,25.31,,7.37,,2.23,46.82,,,10,12506578788.0,Real Estate Investment Trusts,Finance
EME,106.61,60.58,13.4,4.9,11.9,29.2,47.3,34.4,8.1,31.93,18.6,52.14,0.42,10.89,57.4,6.65,,0.26,2.96,510.12,1.28,3.39,27.95,84.32,0.25,0.13,,0.04,0.18,18.11,16.42,17.76,,,,1.6,5.52,0.38,9.01,5.47,0.2,22.94,22.65,20.85,9.47,232.57,18.45,98.98,,,6.51,,8.75,8.51,25.92,25.92,1.34,1.69,,0.96,0.62,,18.76,2.19,4.94,2.95,,53.03,17.67,18.24,1.04,2.34,21.18,1.25,13.66,232.15,38.97,36.01,,21.7,,2.84,67.8,,,10,10033162267.0,Engineering & Construction,Industrial Services
EMN,26.02,52.51,3.8,4.8,1.6,6,16.3,1.3,,7.8,7.5,59.48,4.27,6.49,55.6,2.73,,0.24,0.12,104.72,1.52,91.73,93.74,35.7,2.64,0.89,,0.44,3.09,11.67,8.64,27.85,11.86,8.58,1.69,1.77,8.57,0.38,6.37,4.9,3.09,12,13.35,15.08,3.8,89.78,23.55,5.52,,,9.47,,12.65,2.15,14.02,14.29,10.21,1.33,,,,,20.87,1.17,2.88,1.12,,,10.35,13.76,1.89,0.94,13.09,0.78,5.98,22.38,11.67,16.02,,7.06,,7.74,13.9,,,10,9365902885.0,Chemicals: Major Diversified,Process Industries
EMR,23.33,74.66,4.63,1.5,31.8,1.3,16.3,22.2,,2.97,12.3,74.25,1.7,,75.15,4.69,,0.62,0.44,132.6,1.77,95.65,53.99,57.77,2.04,0.38,,0.38,1.59,34.56,20,27.54,23.32,15.83,4.39,4.59,2.89,0.49,16.65,3.85,1.59,22.22,7.23,8.49,4.89,120.07,50.8,6.73,,,11.25,,15.24,3.49,38.77,24.15,4.93,4.35,,,,,26.13,1.1,,1.55,,,22.85,23.69,,1.92,,1.4,4.36,48.63,6.05,9.4,,5.47,,1.26,21.33,,,10,56498490349.0,Electronic Equipment/Instruments,Electronic Technology
ENB,17.07,62.24,2.12,,,3.1,14.3,5,30.1,3.05,3.1,67.33,8.05,13.23,63.46,0.87,,0.1,0.02,43.38,0.62,18.07,56.41,35.44,5.27,1.45,,1.35,6.16,17.68,12.84,33.16,14.69,10.65,7.6,4.78,5.66,0.32,14.44,5.31,5.98,20.36,11.19,5.42,,33.83,38.45,2.13,,,13.73,,19.5,2.24,20.6,22.56,4.6,2.68,,,,,18.51,1.28,2.59,1.48,,,10.17,16.2,3.24,1.35,6.69,0.54,3.48,11.54,7.53,10.29,,3.78,,,29.01,,,10,74115354831.26869,Oil & Gas Pipelines,Industrial Services
ENFN,,58.6,12.8,,,,8.9,3.6,,9.24,2.8,48.63,,,56.5,14.92,,2.05,2.29,9.94,3.62,,10.14,56,1.13,0.3,,,,135.85,48.64,43.23,22.66,17.86,3.8,4.67,0.74,0.52,10.8,2.25,,33.91,,71.09,17.35,10.41,67.16,,,,1.7,,3.44,13.25,248.5,99.4,,5.91,,,,,62.13,0.95,7.65,,,45.18,39.6,,,,13.25,3.62,2.88,11.85,6.97,5.6,,5.97,,,,,,3,1094982384.0,Packaged Software,Technology Services
ENIC,,47.68,,,9.9,,98,,,9.63,18.7,48.8,1.48,,47.14,1.02,,,,2.72,1.16,6.96,108.09,106.83,1.79,0.57,,0.5,9.05,4.79,3.86,5.41,,,,1.26,20.88,0.38,23.22,29.14,9.05,11.79,35.13,,,2.76,33.76,8.47,,,16.68,,21.37,0.77,4.78,5.93,0.35,0.8,,,,,3.43,0.99,0.45,,,,3.43,,0.24,0.32,0.77,1.16,6.31,60.87,12.46,17.05,,6.26,,1.03,,,,9,4471484632.186967,Electric Utilities,Utilities
ENLC,11.24,68,3.06,2.6,,2.2,28.1,,23.9,27.33,22.6,74.79,1.27,19.77,70.27,1.65,,0.01,,16.01,0.42,4.87,7.26,4.06,3.91,5.15,,1.65,3.31,21.57,9.77,18.51,14.4,8.46,1.68,1.83,4.64,0.12,9.89,8.99,3.31,21.1,17.47,44.51,3.98,10.31,20.59,2.38,,,1.97,,9.6,7.76,76.24,50.35,,1.1,,,,,11.12,1.55,8.13,1.82,,,6.79,14.27,5.23,1.29,29.65,0.36,1.6,8.9,8.04,13.49,,7.14,,7.76,,,,5,5681037018.0,Oil & Gas Pipelines,Industrial Services
ENLT,,58.75,,,30.7,,,,,2.28,32,68.51,,,62.52,0.44,,0.2,0.06,16.84,0.53,,163.5,46.38,10.88,2.61,,,,26.11,17.14,,32.5,15.69,11.81,13.86,3.83,0.24,,,,61.68,,84.04,35.47,26.18,52.29,1.55,,,13.58,,41.96,1.63,38.01,38.01,,5.79,,,,,,0.64,1.91,0.41,,,11.44,,,,2.16,0.53,1.04,5.76,4.72,4.13,,2.58,,,171.78,,,8,1957609651.067926,Alternative Power Generation,Utilities
ENPH,,45.98,,,24.5,,55.1,54.6,43.7,28.16,43.1,64.44,,,53.08,3.55,,3.11,1.35,71.35,4.16,100.97,51.01,109.79,8.53,1.4,,,,128.19,59.93,27.3,28.46,19.05,5.55,7.34,0.78,0.29,26.89,3.49,,19.4,24.11,,,106.07,46.19,3.46,,,4.91,,2.47,10.35,162.16,61.04,0.66,7.86,,,,,29.28,0.67,6.26,1.32,,339.76,25.78,121.76,2.44,1.65,14.47,3.88,1.85,19.96,2.62,6.48,,2.39,,2.98,104.09,,,5,16403552293.0,Semiconductors,Electronic Technology
ENR,5.24,77.04,0.09,,,,,,39.8,30.82,,71.1,3.15,17.38,77.15,1.36,,0.26,0.07,38.11,1.8,135.15,78.69,51.38,10.03,24.36,,0.36,3.15,27.84,17.67,17.58,12.08,9.5,1.99,2.02,3.59,0.03,11.49,12.1,3.15,10.74,7.28,6.06,1.39,30.29,38.25,2.19,,,1.32,,11.79,20.15,73.29,11.48,,0.97,,,,,8.48,1.26,,,,,6.54,15.56,,1.57,,1,0.87,21.5,5.77,22.9,,6.73,,9.82,41.32,,,7,2449083058.0,Household/Personal Care,Consumer Non-Durables
ENS,12.84,47.1,,2,6.5,6.7,14.4,20.9,10.3,169.43,7.9,49.96,1.09,,47.9,3.51,,0.59,0.33,96.66,2.97,107.57,50,54.44,2.74,0.67,,0.12,0.95,13.18,10.38,23.57,11.14,8.43,1.27,1.33,7.59,0.47,5.65,5.15,0.99,10.88,16.7,12.36,6.78,89.44,28.31,8.71,,,8.25,,11.42,2.09,13.69,12.17,1.2,1.13,,1.05,1.23,,20.01,1.08,1.72,0.98,,,12.58,22.89,0.95,1.19,5.47,1.87,8.05,25.78,12.2,16.47,,14.42,,5.41,21.17,,,10,3967738819.000001,Electrical Products,Producer Manufacturing
ENSG,46.77,46.72,4.54,,20.7,4.7,6.9,6.1,,1.88,14.7,50.23,0.2,34.4,46.76,3.38,,0.74,0.28,146.21,1.56,,9.07,45.8,5.04,1.16,,0.06,0.16,30.73,24.53,50.88,21.8,17.97,2.07,2.39,3.25,0.38,4.7,2.31,0.16,23.87,19.28,22,11.72,128.32,15.51,34.9,,,5.84,,6.82,4.79,35.49,35.49,1.67,2.06,,,,,43.99,1.14,2.82,1.47,,,25.57,46.34,2.15,1.88,5.03,1.56,5.55,10.83,8.87,15.12,,6.48,,,52.27,,,10,5225555356.0,Medical/Nursing Services,Health Services
ENTG,4.02,51.62,,,30.4,7.7,13.4,1.3,,4.78,19.6,57.68,0.56,,54.14,2.89,,0.74,0.1,105.63,2.92,131.57,29.9,52.53,4.98,1.17,,0.14,0.38,42.25,23.36,75.23,23.28,17.71,5.56,6.15,2.37,0.42,8.18,1.64,0.38,27.86,12.92,22.36,4.52,104.54,45.08,2.49,,,7.13,,17.88,4.44,69.95,37.59,2.67,5,,1.2,5.3,,61.2,1.01,,1.35,,,26.76,100.6,3.2,2.81,,1.83,2.61,18.59,5.67,6.6,,7.09,,8.92,61.61,,,10,13809961425.999998,Industrial Machinery,Producer Manufacturing
ENV,69.25,70.3,,,,,,,,59.97,7.1,83.97,,,76.11,1.35,,0.31,0.2,63.14,0.59,,8.68,33.12,,1.87,,,,,,25.06,21.6,12.74,2.73,3.21,,0.29,12.8,4.89,,19.08,,24.49,11.86,65.32,29.86,,,,,,2.25,6.64,,25.26,,2.6,,,,,20.32,0.97,,0.79,,,12.99,,,2.99,,0.59,,,,,,1.71,,0.94,,,,4,2765973660.0,Packaged Software,Technology Services
ENVA,112.15,69.57,3.15,6.7,18.5,,,,16.9,,25.5,69.03,,45.86,70.26,2.59,,0.26,0.02,105.51,17.43,,65.46,,11.24,2.82,,,,23.47,20.37,4.37,8.77,8.29,1.87,2.4,4.26,0.24,54.83,49.81,,9.74,37.48,23.37,17.99,83.21,46.61,,,,7.19,,10.21,2.35,16.83,12.56,0.62,1.21,,,,,2.21,1.27,1.32,1.47,,3.81,2.14,11.23,1.11,0.21,3.13,17.43,3.9,186.09,5.91,15.1,,4.57,,,21.98,,,10,1536596524.0,Finance/Rental/Leasing,Finance
ENVX,,47.25,9.93,,83.6,,,,,,,53.3,,3.1,49.01,0.02,,3.38,1.03,9.25,3.77,69.65,187.98,21.87,,1.16,,,,,,,,,44.91,83.73,,0.37,,,,,,19.84,170.62,0.0,,,,,,,,9.8,,,,75.82,,,,,,,,,,,,,,,14.02,3.61,,,,,,,,,,,,,2347460885.0,Electrical Products,Producer Manufacturing
EPAC,63.82,56.48,9.65,3.4,1.8,,27.2,,22.2,,7.1,52.3,0.08,18.44,53.99,6.18,,1.29,0.86,48.26,2.88,98.61,56.94,62.18,1.47,0.5,,0.01,0.08,22.2,19.97,37.8,15.97,13.37,2.75,4.48,4.5,0.5,11.86,2.67,0.08,25.44,19.33,,,28.56,51.06,9.55,,,14.55,,21.91,6.68,30.94,16.41,0.89,4.49,,,,,37.85,1.69,4.7,1.93,,,32.52,39.75,0.94,3.27,30.35,2.31,11.21,96.57,18.72,24.6,,17.85,,1.36,,,,6,1528265364.0,Industrial Machinery,Producer Manufacturing
EPAM,,65.06,,,19.3,,8.7,23.2,3.6,9.49,20.4,55.64,,8.66,63.13,12.09,,3.02,12.44,243.92,4.56,,3.33,73.01,0.25,0.05,,,,22.51,18.24,20.81,19.08,17.01,2.34,2.58,4.44,0.8,12.38,4.15,,21.59,14.52,6.04,7.12,292.44,30.84,,,,9.68,,11.44,3.89,31.68,22.63,1.22,3.07,,0.72,0.79,,24.75,0.83,2.21,0.7,11.97,6.28,23.66,37.22,2.01,1.53,4.84,4.56,10.4,67.92,14.44,13.05,,19.4,,3.15,44.48,,,10,15281937744.999998,Information Technology Services,Technology Services
EPD,10.06,84.98,,0.2,4.6,3.6,9.6,13.8,18.4,35.81,22.4,90.67,6.9,3.74,87.98,2.07,,0.11,0.05,34.43,1.07,24.51,8.67,50.42,3.36,1.13,,0.77,6.04,14.34,11.06,28.99,13.38,10.14,1.57,1.86,6.97,0.38,6.4,4.86,6.1,12.03,11.37,6.12,11.38,30.38,12.56,5.14,,,10.33,,12.13,2.63,12.9,12.9,2.58,1.33,,,,,20.82,1.13,1.5,0.88,,,9.29,15.9,2.27,1.01,3.9,0.83,8.11,15.61,12.47,21.06,,10.98,,4.4,15.59,,,10,58659027345.0,Oil & Gas Pipelines,Industrial Services
EPR,5.45,47.52,,,,29.6,30.6,,90.1,,17.8,52.15,5.34,16.78,50.33,0.75,,0.16,0.01,45.37,3.75,,527.96,39.33,6.24,1.28,,1.36,7.47,19.82,13.15,17.15,16.01,11.43,9.9,10.16,5.05,0.42,59.23,10.98,7.54,16.9,20.26,,1.37,45.15,90.78,2.85,,,31.4,,55.96,1.43,19.64,18.26,26.09,5.41,,,,9.7,9.13,1,1.08,0.67,,,9.13,,1.76,0.61,1.45,3.75,3.51,178.39,5.95,8.19,,6.43,,7.8,18.21,,,9,3208817779.0,Real Estate Investment Trusts,Finance
EPRT,37.39,60.78,2.41,,6.9,6.4,18.1,32.5,17.1,6.56,11.2,65.34,7.29,23.42,63.59,1.85,,0.39,0.02,34.1,6.64,405.62,,125.32,5.73,0.69,,0.96,3.37,30.38,21.17,27.73,22.95,15.78,14.91,19.07,3.29,0.58,68.75,4.92,3.4,26.85,14.62,5.94,18.53,28.2,98.83,3.86,,,46,,63.51,1.87,29.65,28.58,5.6,13.67,,,,18.23,19.86,1.21,1.54,,,,19.86,,2.75,1.37,1.87,6.56,3.92,313.16,5.43,6.35,,5.53,,,,,,7,3663922680.0,Real Estate Investment Trusts,Finance
EQC,6.53,67.56,,4.2,,,,186.2,61.6,20.76,1.6,83.41,,3.54,72.94,47.14,,79.62,,20.34,83.01,,296.72,90.96,,,,,,,,0.62,,,,1.32,,0.99,212.69,5.69,,,,,,20.04,54.38,,,,85.42,,,0.95,52.15,26.8,,37.67,,,,20.12,17.69,1.01,1.07,1.4,1,1.01,17.69,,,0.82,0.95,83.01,2.05,,,2.08,,,,0.14,14.39,,,9,2073905529.0,Real Estate Investment Trusts,Finance
EQIX,12.07,75.42,10.65,,3.5,10.8,10.6,21,146.6,8.2,8.7,91.32,2.7,19.2,81.74,2.82,,0.74,0.17,981.48,1.16,,76.33,45.52,5.25,1.41,,1.54,1.74,65.9,30.29,577.64,52.63,24.51,11.71,12.87,1.52,0.38,2.23,0.2,1.74,73.7,7.14,15.11,8.17,845.95,49.26,3.62,,,12.29,,18.27,6.97,88.5,88.5,17.35,10.87,,4.78,15.62,30.83,488.06,1.16,7.7,1.27,,,28.59,165.85,12.72,7.63,15.09,1.16,3.21,8.39,5.63,8.44,,4.33,,0.71,181.51,,,9,72626964233.0,Real Estate Investment Trusts,Finance
EQNR,,50.51,,3.2,24.1,23.2,75.9,,113.3,266.35,45.2,49.3,6.72,,51.66,2.73,,0.85,0.98,24.18,1.49,22.43,61.09,38.68,0.69,0.67,,0.43,5.58,2.1,1.62,7.85,2.17,1.67,0.73,0.67,47.62,0.33,8.46,12.87,5.58,8.4,35.84,,,27.47,41.98,30.01,,,8.98,,29,1.56,7.73,8.27,0.25,0.69,,,,,8.16,0.88,0.82,0.71,,,3.54,4.39,0.33,0.34,1.82,1.4,6.81,56.51,31.8,19.95,,9.81,,13.94,14.54,,,7,98209793093.99974,Integrated Oil,Energy Minerals
EQT,,67.33,11.34,,1.9,172.6,78.7,,13.9,19.15,6.3,58.96,1.39,,65.85,1.06,,0.04,0.01,45.44,0.51,,173.96,45.66,5.03,0.68,,0.47,1.39,59.7,14.87,81.66,18.39,8.42,5.74,8.53,1.68,0.51,10.45,1.84,1.39,17,,66.33,18.33,18.21,49.16,,,,6.57,,,1.33,54.1,33.91,,4.46,,,,,40.9,2.5,1.51,2.37,,,7.87,25.08,,1.11,1.51,0.51,1.12,2.74,2.64,1.97,,,,,,,,5,17079631506.0,Oil & Gas Production,Energy Minerals
EQX,7.55,52.65,1.57,,10.4,,,,,,,61.82,,6.76,56.01,0.97,,0.2,0.12,5.65,0.85,140.22,38.49,16.48,1.98,0.46,,,,7.47,5.37,,,,1.61,3.26,13.39,0.48,,,,5.11,,164.56,34.89,5.4,14.38,1.52,,,20.09,,9.28,0.78,11.81,,,1.82,,,,,,1.05,,,,,8.41,11.23,,2.04,0.78,0.33,4.69,12.56,11.48,9.07,,1.26,,,,,,3,1605417441.9240685,Precious Metals,Non-Energy Minerals
ERIC,71.26,50.42,15.48,,4.4,21.6,,,,,4.2,48.39,10.01,46.42,49.04,2,,0.43,1.18,8.14,1.19,90.3,70.29,63.01,1.65,0.5,,0.28,3.19,82.66,10.9,7.32,12.62,8.55,1.14,1.17,1.21,0.32,15.97,13.3,3.19,15.65,14.22,87.24,,5.97,42.64,13.58,,,,,19.53,3.41,,9.13,,1.2,,,,,7.52,1.36,2.33,1.08,,,6.84,26.94,1.34,1.14,13.34,0.95,,19.08,2.16,,,328.86,,1.34,198.58,,,7,16779336880.784998,Telecommunications Equipment,Electronic Technology
ERII,,36.55,6.93,,8.3,,,,31.7,,11,37.76,,32.88,34.52,20.74,,6.29,10.03,15.56,10.06,253.44,26.28,79.91,0.58,0.05,,,,53.93,38.66,34.88,,,,5.88,1.85,0.89,16.86,2.53,,28.37,,29.07,13.97,25.77,66.13,,,,14.35,,10.9,3.85,45.76,45.76,4.2,6.65,,,,,39.19,0.6,2.88,0.76,10.04,5.6,35.2,88.91,,3.03,4.07,8.29,7.87,19.01,6.47,8.96,,10.82,,,61.63,,,8,1297351822.0,Industrial Machinery,Producer Manufacturing
ERJ,110.87,55.49,5.25,0.1,,,,,,,10.1,46.5,,23.44,53.22,1.54,,0.35,0.54,38.23,1.56,225.51,75,14.06,2.71,0.88,,,,11.7,8.96,109.74,14.76,10.63,1.23,1.6,8.55,0.27,1.84,1.08,,19.13,,55.4,21.79,18.52,17.55,2.18,,,8.28,,9.49,2.46,16.42,16.28,,1.35,,,,,93.46,2.06,2.89,2.11,,,13.59,22.31,,5.12,11.55,0.76,4.55,42.45,11.61,17.33,,6.72,,6.78,,,,5,2668627051.265,Aerospace & Defense,Electronic Technology
ERO,55.56,32.01,,,50.2,,24.1,,,,10.3,29.58,,,30.68,2.04,,0.11,0.04,15.22,0.68,47.89,83.12,9.92,4.75,0.79,,,,85.13,18.57,,,,2.12,4.71,1.17,0.47,,,,4.27,10.63,92.46,42.48,16.56,36.64,49.47,,,3.46,,21.83,2.29,93,23.02,0.93,3.47,,,,,,0.92,1.53,,,,12.01,,1.47,,2.29,0.45,1.08,1.97,1.96,2.18,,5.13,,,,,,6,1754247366.4508257,Other Metals/Minerals,Non-Energy Minerals
ES,8.11,57.31,,,,16.6,,8,,24.08,9.1,74.98,6.1,13.7,64.78,0.65,,0.02,,64.49,0.86,32.33,105.46,47.05,12.56,1.9,,0.72,4.37,65.63,22.91,,17.31,12.12,3.9,4.48,1.52,0.26,,,4.43,13.48,,5.36,3.85,71.11,49.4,2.49,,,,,22.54,1.56,,16.43,,1.96,,,,,,0.91,1.28,0.79,,,11.45,,,,2.23,0.76,,1.93,1.56,,,9.52,,,19.17,,,9,22414799889.0,Electric Utilities,Utilities
ESAB,63.92,61.27,21.61,,,,18.3,9.7,1.2,39.05,12.1,65.38,0.22,24.91,60.99,3.5,,0.4,0.22,129.08,1.92,87.71,68.45,54.39,2.26,0.64,,0.06,0.22,19.31,16.78,28.64,18.52,16.58,3.16,3.16,5.18,0.45,11.04,3.9,0.25,23.84,,14.96,,66.51,37.47,5.97,,,9.47,,16.48,4.25,30.3,26.79,,2.85,,,,,25.85,1.94,,,,,22.43,,,,,1.25,6.71,62.2,13.84,15.75,,10.81,,1.89,,,,5,4115715080.0,Industrial Machinery,Producer Manufacturing
ESE,24.85,66.76,8.81,0.4,7.1,,17.6,17.3,,16.85,13.3,59.18,0.22,19.4,65.25,4.85,,0.19,0.42,148.41,1.91,120.33,50.25,73.57,0.78,0.13,,0.08,0.22,26.99,19.54,49.41,,,,3.82,3.71,0.67,7.72,2.07,0.22,31.07,16.15,,,113.57,39.35,9.65,,,9.92,,14.34,3.09,37.67,35.5,2.73,3.74,,2.34,3.21,,48.37,1.31,4.56,1.41,,56.65,30.08,42.54,2.5,2.15,13.18,1.31,5.73,42.7,9.91,8.66,,7.38,,,43.61,,,10,2722638535.0,Electronic Equipment/Instruments,Electronic Technology
