Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
BEKE,40.16,40.79,48.85,,,,,79.7,,3.38,,34.45,1.81,30.17,36.54,2.88,1.23,2.46,19.31,1.61,1.97,39.33,15.19,3.87,0.31,,0.84,1.81,23.54,23.54,21.76,19.65,16.89,1.26,1.73,4.25,0.58,7.8,3.61,1.81,17.03,,28.71,12.97,18.22,27,121.08,,5.37,,4.42,2.33,39.17,46.98,,2.1,,,,,27.12,1.06,2.3,,137.93,9.33,27.12,,,,2.54,1.61,3.46,27.17,7.18,5.89,,3.52,,,,,,2,20433143094.29588,Real Estate Development,Finance
BEN,,66.56,2.96,,2.2,3.5,,,,,,72.45,6.56,,69.54,1.42,2.42,0.34,22.59,3.24,,253.66,63,9.52,1.05,,0.52,5.5,22.38,14.98,25.93,15.41,11.65,2.68,2.43,4.47,0.39,9.37,6.71,5.5,9.39,12.18,6.06,,25.31,80.11,11.91,,5.48,,13.66,0.95,26.27,9.41,,1.37,,,,,14.97,0.89,1.82,0.56,,,12.2,21.42,,0.56,7.93,3.24,1.47,56.67,3.06,3.74,,3.28,,,7.95,,,10,13098167610.0,Investment Managers,Finance
BEP,,51.09,2.94,,,2.8,27.8,,,3.25,13.7,60.02,5.45,,54.11,0.22,0.14,0.04,25.79,0.73,15.68,58.55,44.34,7.41,7.61,,,5.48,18.6,8.97,,21.86,9.46,5.29,6.19,5.38,0.05,,,5.48,60.56,5.08,,13.02,34.36,56.9,0.52,,,,17.59,1.96,,,,1.33,,,,,,0.75,,0.76,,,5.14,,,,4.01,0.71,,3.12,2.91,,,,,,,,,3,7582230018.728956,Electric Utilities,Utilities
BEPC,7.65,53.58,5.23,,70.3,34.7,,47.8,,1.28,8.9,55.62,4.48,,55.01,0.13,0.06,0.04,31.82,0.51,6.93,33.76,42.29,7.88,2.83,,,4.48,50.19,10.88,1327.36,10.64,5.64,3.53,4.51,1.99,0.11,0.36,0.26,4.48,202.77,,22.89,19.42,41.65,57.93,0.74,,,,23.94,1.21,,,,1.39,,,,,397.15,0.76,,,,,5.06,,,,1.42,0.51,,0.96,1.03,,,2.18,,,,,,4,5042983863.0,Alternative Power Generation,Utilities
BERY,5.36,72.49,2.5,5.3,10.2,,,10.8,3.5,16.89,1.3,77.34,1.54,17.87,74.69,1.59,0.3,0.12,71.27,1.25,60.19,51.07,46.98,4.97,2.45,,0.16,1.54,17.44,9.04,18.83,13.97,8.14,1.38,1.31,5.73,0.22,6.97,10.4,1.72,9.8,14.06,,,54.81,18.38,3.62,,4.21,,9.19,2.27,16.23,10.59,1.96,0.69,,0.34,0.63,,9.61,1.3,,1.04,,,5.88,9.92,,0.57,,0.8,3.17,14.83,6.78,15.34,,6.73,,8.67,16.89,,,10,7528874903.0,Miscellaneous Manufacturing,Producer Manufacturing
BF.A,,45.14,,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,61.71,2.72,,51.14,4.64,0.25,0.13,41.61,2.47,564.55,143.17,76.25,2.16,0.91,,0.42,2.1,16.3,15.32,55.47,18.3,16.93,5.39,5.5,6.13,0.42,9.92,2.04,2.18,23.33,5.51,6.32,2.59,66.66,59.64,8.47,,24.15,,26.91,5.78,20.1,20.1,5.43,4.9,,1.74,4.22,,49.59,0.62,4.25,0.66,,,32.13,28.25,,2.3,20,0.9,12.11,35.16,20.7,29.03,,12.64,,0.34,20.7,,,10,30790147377.000004,Beverages: Alcoholic,Consumer Non-Durables
BF.B,,45.37,,0.4,10.3,6.2,7.1,0.8,,1.65,6.7,63.04,2.68,,51.88,4.64,0.25,0.13,42.18,2.47,564.55,143.17,76.25,2.16,0.91,,0.42,2.07,16.3,15.32,55.47,18.3,16.93,5.39,5.5,6.13,0.42,9.92,2.05,2.15,23.49,5.51,6.32,2.59,66.03,59.64,8.47,,24.15,,26.91,5.75,20.38,20.38,5.51,4.91,,1.77,4.28,,49.38,0.64,4.24,0.66,,,32.01,28.11,,2.29,19.9,0.9,12.11,35.16,20.7,29.03,,12.64,,0.34,20.58,,,10,30790147377.0,Beverages: Alcoholic,Consumer Non-Durables
BFAM,48.87,44.54,,1.5,,,21.2,22.4,11.2,3.21,18.4,70.53,,27.04,52.4,2.65,0.16,0.06,115.43,0.61,,4.45,31.71,5.58,1.32,,,,37.33,25.63,39.18,22.64,18.65,2.9,3.22,2.68,0.36,8.22,3.22,,28.41,4.81,19.14,8.96,115.7,22.64,4.4,,4.44,,8.63,4.8,58.01,34.66,,2.58,,,,,31.15,1,,0.86,,,21.54,43.65,,2.41,,0.61,3.03,16.76,7.25,9.27,,3.87,,1,53.94,,,10,5073462824.0,Miscellaneous Commercial Services,Commercial Services
BG,,52.16,,,23.4,8.8,23.6,29,,,12.6,62.85,3.98,,56.8,4.04,0.39,0.43,89.09,2.07,54,26.92,15.76,2.67,0.7,,0.25,3.03,7.64,6.26,15.21,8.33,6.66,0.26,0.3,13.09,0.4,2,8.77,3.06,9.87,,,,92.62,6.54,3.49,,2.11,,3.2,1.23,11.31,8.26,,0.24,,,,,12.14,0.96,0.7,1.05,,15.8,5.65,8.75,,,1.34,1.1,4.57,17.61,12.58,11.11,,7.08,,6.54,14.56,,,9,16933712176.0,Agricultural Commodities/Milling,Process Industries
BGC,54.52,43.96,0.4,,,,0.9,89.8,21,57.49,2.6,34.84,0.02,14.42,39.52,1.46,0.33,0.39,9.63,1.57,,163.08,15.57,4.16,1.68,,0.06,0.72,20.92,16.03,33.58,4.99,4.16,1.66,2.59,4.78,0.2,7.7,3.58,0.82,9.04,7.93,12.02,11.27,6.02,44.88,2.48,,5.67,,10.12,5.44,38.52,10.14,,2.17,,,,,27.67,1.6,3.66,1.85,,,19.33,,,2.93,30.09,1.57,3.04,129.28,11.41,13.96,,7.76,,5.4,31.06,,,9,2653681184.0,Investment Banks/Brokers,Finance
BGNE,8.92,61.87,6.48,,,,18,24.3,2.4,27.56,85.3,85.4,,37.19,71.07,4.45,1.33,2.45,205.75,1.93,278.18,223.87,48.44,,0.32,,,,,,,,475.14,4.86,6.71,,0.59,,,,,,,30.28,442.1,83.74,,,,,,6.36,,,,6.49,,,,,,0.47,,,71.19,14.41,,,,,6.46,1.72,,,,,,,,,,,,,22038513172.07468,Pharmaceuticals: Major,Health Technology
BHC,32.88,49.64,64.92,,,,,,,,3.6,63.64,,49.09,50.6,0.11,0.16,0.03,7.82,1.19,204.11,83.93,78.5,8.1,,,,,17.53,9.01,24.5,12.69,6.38,2.38,2.53,5.7,,10.65,34.42,,1.85,25.12,,6.47,9.17,70.87,1.24,,,,18.49,,,20.91,0.64,0.34,,,,,3.01,0.85,,0.39,,,2.16,3.82,3.57,0.56,,0.82,,56.91,6.07,,,33.44,,,,,,2,3104128054.0,Pharmaceuticals: Major,Health Technology
BHP,,43.49,1.47,,,3.8,,,,,4,58.7,10.32,,46.99,3.33,0.88,0.61,52.85,1.7,132.74,156.36,32.97,0.88,0.48,,0.78,5.53,7.78,6.03,12.26,6.6,5.14,2.76,2.55,12.85,0.42,21.29,8.82,5.53,13.99,17.43,,,56.01,72.85,10.52,,14.23,,41.25,3.16,16.99,13.54,1.99,2.46,,0.86,0.65,,11.6,0.94,1.42,0.9,,,6.65,22.78,2.05,0.66,3.29,1.29,7.84,25.68,21.52,18.63,,15.91,,3.18,15.5,,,9,149060748001.38754,Steel,Non-Energy Minerals
BHVN,51.16,42.75,29.14,,124.2,,,,,,,42.93,,44.96,41.19,,2.49,,,2.89,,,,,,,,,,,,,,692.54,,,,,,,,,,,,,,,,,,13.44,,,,,,,,,,,,,23.06,17.27,,,,,14.34,2.89,,,,,,,,0.02,,,,,1304856209.0,Pharmaceuticals: Major,Health Technology
BIDU,,44.23,6.38,,5.3,,,,6.1,32.27,3.8,56.85,,,47.06,1.72,1.69,1.72,86.52,2.19,7.81,209.46,29.02,2.81,0.3,,,,6.44,6.44,6.02,7.44,5.62,1.15,1.34,15.53,0.62,21.99,13.55,,8.21,,12.85,2.21,121.12,51.09,7.7,,15.81,,16.98,0.82,10.62,3.63,2.27,1.6,,,,,7.4,0.71,0.4,0.44,,14.76,7.4,11.55,,0.48,0.99,2.19,5.15,71.67,8.37,8.53,,8.3,,4.14,10.94,,,10,48169995936.37334,Internet Software/Services,Technology Services
BIIB,,34.12,,1.7,13.3,,,,,,,56.34,,,39.3,2.77,0.31,0.26,164.23,1.26,404.72,62.49,78.84,2.38,0.41,,,,13.08,10.14,16.04,10.28,7.71,3.04,2.95,7.65,0.58,18.41,7.39,,9.76,,5.92,,222.84,75.59,8.5,,16.81,,23.17,1.46,14.84,10.73,,2.47,,,,,13.54,0.74,12.99,0.61,,,11.25,23.41,,0.54,357.02,0.8,5.91,37.57,9.3,10.52,,8.15,,,7.8,,,10,36899536231.0,Biotechnology,Health Technology
BILI,90.27,45.64,52.29,,14,,,5,18.2,,12.9,54.28,,50.83,46.11,2.4,0.86,3.55,19.92,1.05,4.4,94.22,21.77,,0.31,,,,,,19.45,,20.74,1.52,1.88,,0.43,9.28,3.99,,30.62,,,13.39,19.24,30.06,,,,,,4.27,,,,2.35,,,,,25.13,1.04,,,,153.23,25.13,,,4.12,7.55,1.05,,,,,,,,9.99,,,,,5694428123.33465,Packaged Software,Technology Services
BILL,,73.71,6.78,,13.1,,,,,,61.7,58.73,,11.93,69.91,1.36,0.36,1.51,89.52,1.53,,12.22,7.64,7.37,0.24,,,,290.49,66.79,30.34,42.82,36.74,6.05,6.58,0.34,0.44,21.69,3.15,,51.62,,,15.55,146.69,81.89,,,0.59,,,2.31,,36.84,,7.21,,,,,33.03,0.61,3.35,,,7.9,30.69,105.03,,2.28,6.85,1.53,0.08,19.19,0.56,0.19,,,,11.12,,,,,11665850671.0,Packaged Software,Technology Services
BIO,20.01,50.07,9.22,1.5,,,,3.5,,6.18,2.7,63.12,,28.43,51.81,3.14,3.26,1.17,338.77,6.14,244.87,37.72,65.03,,0.19,,,,,,41.46,24.68,18.35,3.44,3.6,,0.71,8.67,2.36,,29.07,22.9,,1.79,383.51,54.39,6.23,,,,11.86,1.27,,32.23,,3.74,,,,,42.83,0.88,1.42,0.97,,,23.27,,,1.06,1.4,4.52,,,,,,2.51,,4.17,15.25,,,8,10954690016.000002,Medical Specialties,Health Technology
BIP,22.92,53.52,6.1,,5.4,6.5,21.7,9.6,15,3.37,26.8,53.87,5.57,18.07,54.09,0.45,0.22,0.04,35.14,0.77,11.63,111.17,81.04,6.36,9.45,,,4.6,13.87,8.07,462.75,,,5.39,3.25,7.21,0.05,0.75,0.95,4.6,47.86,24.01,34.56,7.99,44.96,25.78,1.65,,1.17,,23.82,3.04,,,,0.82,,,3.49,,113.56,0.78,,0.4,,,3.7,17.86,,1.16,,0.72,0.24,9.65,5.3,3.99,,4.02,,,97.61,,,10,21344390856.0,Alternative Power Generation,Utilities
BIPC,24.91,62.27,0.91,,50.1,18.2,26.9,,,39.11,,70.08,3.63,19.22,65.6,0.35,0.04,0.02,44.55,0.43,,240.8,95.29,4.68,,,,3.63,14.16,6.67,14.25,,,,5.24,7.06,,38.14,23.62,3.63,,33.36,,,59.65,63.1,2.25,,,,61.06,,,,,1.64,,,,,4.36,0.75,,,,,2.5,37.34,,,,0.43,,9.6,7.59,,,,,,,,,5,4182775059.205295,Gas Distributors,Utilities
BJ,30.57,68.7,7.1,1.1,67.7,,9.8,8.6,,7.73,10,69.3,,,70.17,4.82,0.01,0.01,95.21,0.76,34.39,28.12,4.26,2.67,1.61,,,,19.26,14.62,43.51,18.49,13.78,0.72,0.75,5.19,0.24,1.73,2.84,,22.26,18.1,6.09,5.11,81.37,18.36,15.76,,2.71,,4.04,7.14,23.39,22.51,1.29,0.63,,,,,35.81,1.17,4.4,,,,14.1,21.58,1.48,1.84,19.31,0.14,8.08,21.24,18.75,35.94,,11.14,,3.32,,,,9,9278294719.0,Specialty Stores,Retail Trade
BKE,5.66,75.25,0.67,,0.7,32.6,12.1,18.3,,137.63,11.1,82.85,4.09,9.44,79.2,6.27,1.53,1,54.08,2.37,80.29,34.28,2.44,1.34,0.67,,0.36,2.54,10.94,10.94,12.66,10.49,9.56,2.09,2.17,9.14,0.5,17.11,7.61,2.54,13.62,26.96,,,35.28,48.61,,,16.21,,19.79,5.62,13.73,13.73,0.75,2.27,,,,,12.94,1.53,1.85,1.7,,159.06,10.81,12.65,0.7,1.12,5.62,1.67,21.35,54.03,33.83,43.62,,31.89,,1.75,14.46,,,10,1690947485.0,Apparel/Footwear Retail,Retail Trade
BKH,8.34,62.21,,,4.9,4.8,2.1,1.4,,3.35,8.5,63.61,5.41,2.6,63.7,1.01,0.02,,62.81,1.12,41.73,40.88,29.75,5.62,1.24,,0.69,4.16,17.96,11.64,98,15.12,9.91,3.35,4.17,5.57,0.36,4.25,2.01,4.16,15.25,,3.75,1.72,58.37,38.19,2.47,,12.01,,22.44,1.3,16.88,16.88,12.06,2.04,,1.45,4.03,,46.46,1.08,1.26,0.97,,,5.71,58.07,,3.59,2.1,0.83,2.59,6.78,5.64,7.71,,4.36,,3.31,17.5,,,9,3718617967.0,Electric Utilities,Utilities
BKR,12.02,66.73,7.62,,,2.7,,,54.7,,,60.52,2.06,13.05,64.78,2.1,0.21,0.44,43.69,1.3,87.35,75.46,78.63,1.4,0.37,,0.38,1.93,14.72,10.89,26.14,12.76,9.46,1.68,1.72,6.79,0.43,6.57,4.15,1.93,17.12,,21.73,4.35,36.58,21.09,17.29,,8.21,,11.91,2.67,19.59,20.04,,1.59,,,,,24.49,1.19,2.53,,,,14.24,20.48,,1.8,7.17,0.88,6.06,63.51,13.2,14.4,,8.26,,5.27,,,,4,36509085979.0,Contract Drilling,Industrial Services
BL,,60.21,12.03,,,,155.5,37.1,30.3,7.12,9.8,58.41,,16.32,59.88,2.81,2.24,0.92,62.37,2.69,,9.69,80.08,4.67,2.49,,,,27.12,20.08,24.24,50.71,32.46,5.65,6.17,3.69,0.22,25.45,4.18,,27.45,,8.78,9.86,62.66,75.27,3.63,,19.83,,4.38,10.59,63.64,25.77,,7.16,,,,,27.98,1,,,,,24.08,28.3,,4.44,,2.69,6.48,437.75,10.49,43.73,,2.17,,5.04,,,,1,3391767130.0,Packaged Software,Technology Services
BLD,16.04,58,,1.3,25.5,,37.3,37.6,37.4,23.56,26.1,65.41,,,61.97,5.56,0.34,0.16,389.41,2.01,37.36,45.94,57.62,1.52,0.75,,,,14.17,12.28,18.42,18.59,15.38,2.26,2.42,7.06,0.46,13.16,6.08,,17.3,23.75,8.74,3.56,305.39,30.62,11.65,,11.66,,16.47,5.43,19.65,18.92,0.51,2.25,,0.61,0.56,,17.42,1.28,,,,,15.8,16.91,0.76,1.46,,1.49,12.35,84.87,21.38,25.44,,17.33,,0.45,40.31,,,10,8268964786.0,Engineering & Construction,Industrial Services
BLDP,,53.59,,,2.8,,,,,,,72.25,,,60.63,,7.73,23.16,1.53,9.01,182.53,55.86,99.96,,0.04,,,,0.52,0.54,1.32,,,0.24,,192.31,0.87,,,,,,,,4.89,,,,,,,0.65,,,,5.09,,,,,,0.31,,0.62,0.89,0.74,,,,,0.65,8.19,,,,,,,,,,,,,1257536897.916084,Electrical Products,Producer Manufacturing
BLDR,23.51,56.2,,,57.9,,55.8,76.4,124.4,20.98,22.2,66.05,,6.98,60.14,4.26,0.17,0.08,184.82,1.77,42.09,32.76,31.86,1.85,0.98,,,,14.3,10.84,14.72,14.18,11.06,1.48,1.52,6.99,0.41,10.34,8.13,,16.16,25.73,,3.08,118.79,33.55,8.85,,7.4,,10.65,4.8,18.03,15.33,0.29,1.34,,0.49,0.41,,12.87,1.56,,3.06,,,10.56,12.12,0.61,0.89,,1.16,11.46,52.02,20.02,26.9,,15.48,,4.98,32.31,,,9,15909662313.000002,Home Improvement Chains,Retail Trade
BLK,30.24,53.44,9.23,0.9,4.6,11.3,4.5,3,3.4,0.16,4.2,41.68,3.44,27.6,48.34,2.03,9.01,1.04,1020.11,15.76,,,76.4,1.38,0.29,,0.5,1.99,18.77,17.8,35.46,15.44,15.02,6.43,8.08,5.33,0.32,22.79,2.82,2,20.79,10.09,13.07,13.73,815.29,47.41,17.72,,32.36,,36.23,3.77,25.33,25.04,3.34,8.19,,1.61,3.04,,35.96,1.25,5.2,1.45,,,33.81,24.63,3.28,2.02,24.26,15.76,4.93,80.25,6.62,15.43,,4.93,,1.98,29.38,,,10,104125152121.00002,Investment Managers,Finance
BLKB,0.32,49.8,,,20,,4.8,10.6,17.3,,3.1,41,,,48.09,1.85,0.04,0.03,83.23,0.68,,405.19,36.19,3.98,1.9,,,,37.29,20.19,34.21,32.98,22.29,4.3,4.58,2.68,0.21,13.39,3.64,,17.8,6.97,9.61,5.36,77.21,55.22,2.65,,4.62,,11.23,7.78,81.6,20.1,,3.88,,,,,27.95,1.08,,0.96,,,19.81,100.54,,2.32,,0.68,1.93,107.61,8.39,8.12,,3.07,,4.82,148.63,,,9,3922245268.0,Packaged Software,Technology Services
BLMN,,45.54,,0.3,364.3,68.7,349.3,,54.7,180.79,10.1,56.14,7.18,,48.99,1.06,0.1,0.04,13.35,0.31,6.84,17.42,5.09,9.26,9.93,,0.44,7.18,57.18,13.49,,16.36,8.97,0.88,0.77,1.75,0.07,,,7.18,7.35,29.83,,,26.9,16.02,4.54,,,,5.82,4.68,,6.15,0.35,0.27,,,,,,0.5,,0.51,,,4.49,,0.25,0.77,,0.22,,2.87,2.46,,,1.04,,14.31,13.76,,,9,2316787745.0000005,Restaurants,Consumer Services
BMBL,,62.79,8.94,,,,,,,,,63.16,,,62.87,,1.38,0.4,8.88,2.09,,6.98,34.34,,0.74,,,,,,7.93,5.06,4.67,1.3,1.22,,0.33,15.37,17.33,,11.76,,,1.23,25.14,70.35,4.57,,,,13.8,1.17,,8.96,,1.04,,,,,6.75,0.35,,,,,5.79,,,,,2.09,,,,,,5,,19.17,,,,2,2933404805.0,Packaged Software,Technology Services
BMI,35.46,51.65,,,12.4,12.2,17.1,22.9,6.5,50.64,17.9,47.32,0.96,4.67,50.48,21.24,2,,220.56,4.1,117.43,64.72,42.19,,,,0.29,0.56,40.59,33.61,46.81,,28.99,6.86,7.61,2.46,0.74,16.26,2.01,0.56,45.28,17.03,18.13,10.62,178.63,39.55,,,14.8,,18.75,10.97,54.73,54.73,3.38,8.09,,2.82,1.72,,49.8,1.23,6.08,2.02,136.99,20.42,46.22,50.53,3.5,3.73,15.18,2.87,15.93,72.54,24.54,22.03,,25.09,,0.56,105.03,,,10,4715197863.0,Industrial Machinery,Producer Manufacturing
BMRN,,48.92,,,5.1,,54.8,,,,9.2,72.26,,,57.17,6.19,1.3,1.54,65.04,4.27,728.98,191.13,87.83,1.19,0.11,,,,30.11,24.19,40.74,16.41,14.41,3.92,4.45,3.32,0.79,10.93,2.43,,21.73,20.85,26.14,11.85,112.65,79.48,20.03,,11.71,,11.35,2.29,38.95,27.47,,4.67,,,,,42.89,0.58,1.75,0.47,,7.65,30.99,155.64,1.1,2.53,2.5,2.62,4.69,17.08,6.97,6.29,,4.8,,0.95,,,,3,16589487435.0,Biotechnology,Health Technology
BN,46.96,72.25,5.69,,10.9,,28.1,22.5,,4.16,15.1,86.38,0.45,22.19,77.18,0.5,0.25,0.07,61.51,0.73,35.21,159.52,82.96,7.7,5.32,,0.16,0.5,14.55,10.14,,,,3.02,3.57,6.87,0.09,,,0.52,15.53,15.65,61.72,,41.54,18.62,1.01,,0.99,,18.54,2.27,130.59,32.72,2.32,1.07,,1.07,,,,1.48,,1.4,,,16.72,,2.27,1.92,,0.64,0.18,15.37,5.28,1.99,,3.01,,,46.25,,,9,59006212101.80238,Investment Managers,Finance
BNL,6.2,49.31,,,1,64.9,,13.4,,7.9,,72.5,4.98,13.75,56.16,1.01,0.04,0.01,17.28,0.7,,680.15,1.45,5.33,0.67,,1.26,4.98,23.82,14.12,21.52,22.16,13.37,11.94,12.45,4.2,0.57,57.87,7.54,6.66,22.08,11.07,,3.18,16.21,94.36,2.87,,33.56,,49.64,1.09,22.74,25.23,3.77,8.04,,,,12.14,13.83,1.07,1.24,,,,12.44,12.87,,0.77,1.37,0.7,2.7,,4.36,4.66,,4.09,,7.66,,,,9,3007585330.0,Real Estate Investment Trusts,Finance
BNTX,12.15,57.96,26.37,0.5,137.8,,,151.4,,16.31,93.7,63.39,,10.82,60.6,6.79,6.62,68.57,117.2,7.33,267.1,383.36,162.94,,0.01,,,,,,9.86,,,3.93,2.98,,0.85,30.72,3.65,,,,,,28.01,84.34,,,,,,1.32,,,,8.54,,,,,27.08,4.18,,,1.89,1.67,17.15,16.98,,0.45,1.42,7.21,,,,,,,,,,,,4,27108526312.0,Biotechnology,Health Technology
BOOT,59.94,46.81,,,32.1,,29.4,33.7,,11.2,21.6,50.13,,5.5,49.24,5.14,0.1,0.07,146.05,2.25,203.12,45.5,1.89,1.97,0.51,,,,22.61,17.75,1000.31,20.99,16.6,2.47,2.65,4.42,0.55,0.27,0.1,,26.45,20.94,17.44,13.49,92.71,36.87,136.91,,8.73,,11.58,4.38,29.33,29.33,0.99,2.56,,0.94,77.28,,890.55,1.58,2.76,2.04,,,36.09,,1.17,3.31,5.86,0.26,8.92,18.48,14.89,16.3,,10.93,,,49.51,,,10,2653971645.0,Apparel/Footwear Retail,Retail Trade
BORR,,35.75,,,,,,,14.6,73.61,,37.4,7.2,,36.55,0.36,0.45,0.09,3.75,1.41,,156.11,32.31,4.55,2.02,,0.85,7.2,8.78,6.26,,6.55,4.78,2.46,2.85,11.39,0.3,,,7.2,4.64,,82.5,15.95,7.92,86.96,1.85,,8.69,,36.47,1.01,11.36,10.59,,1.08,,,,,,0.47,0.71,,,,205.51,,,,1.01,1.41,2.63,12.04,11.23,8.6,,8.48,,,,,,1,1937812684.869802,Contract Drilling,Industrial Services
BOWL,,57,,3.8,,,63.1,41.2,,11.74,47.2,59.56,1.76,,58.89,0.65,0.2,0.02,12.41,0.46,6.07,22.97,1.79,10.37,,,,1.76,52.61,18.51,,,11.25,3.43,3.63,1.9,,,,1.76,37.17,,,7.11,16.24,29.96,0.86,,,,13.65,,,,,1.61,,,,,,0.76,,,,,11.35,,,,,0.39,,4.27,2.8,,,3.89,,,,,,1,1732531523.0,Movies/Entertainment,Consumer Services
BOX,20.14,63.03,,3.3,,,41.3,27.8,20.4,,12.2,63.81,,17.14,63.75,2.72,0.82,1.01,35.11,1.25,,73.35,64.4,4.46,8.93,,,,77.88,51.28,17.95,26.27,23.32,4.78,5.21,1.28,0.05,29.01,6.11,,18.83,,12.06,6.28,32.43,76.8,,,13.94,,6.69,,44.44,21.81,,4.87,,,,,16.86,1.08,,1.04,,,15.77,38.42,,2.3,,1.25,13.09,53.74,13.53,643.55,,13.15,,4.92,,,,2,3601136397.9999995,Information Technology Services,Technology Services
BP,,45.63,,6.1,8.2,,,,,,33.9,54.44,3.72,,48.84,1.24,0.45,0.51,28.99,1.22,54.02,125.5,53.3,2.25,1.06,,0.54,6.33,8.61,3.75,8.17,5.17,2.9,0.52,0.56,11.61,0.24,6.95,17.96,6.63,7.63,17.93,,,38.28,18.06,4.01,,1.4,,9.06,1.24,30.48,8.81,,0.43,,,,,6.03,0.76,0.87,0.84,,,2.82,7.58,,0.46,1.94,0.94,0.98,12.26,6.59,3.93,,3.52,,8.89,96.63,,,7,110847634122.2264,Integrated Oil,Energy Minerals
BPMC,25.88,56.63,,,,,,,,173.48,,63.03,,,57.93,2.16,2.85,1.56,97.62,3.32,539.72,147.24,49.51,,1.51,,,,,,,404.08,273.73,7.79,13.49,,0.26,,,,,,,53.97,130.67,97.01,,,,,,19.76,,,,14.14,,,,,,0.75,,,,,,,,,19.76,3.27,,,,,,,,,,,,1,3070849537.0,Biotechnology,Health Technology
BR,7.58,74.72,,,6,11.6,11,10.9,20,,8.8,83.13,2.31,4.7,78.91,4.73,0.3,0.08,234.25,1.39,,14.68,55.43,2.54,1.72,,0.43,1.4,30.65,20.78,36.08,25.85,20.2,4.48,4.79,3.26,0.28,13.26,3.15,1.49,27.46,14.26,10.12,5.57,194.04,29.64,6.7,,10.57,,15.44,12.41,40.53,30.62,2.78,4.3,,1.48,2.13,,32.36,1.21,,1.36,,,28.09,30.97,2.5,2.94,,1.39,8.47,210.11,14.44,31.74,,10.87,,3.72,50.38,,,10,21868155284.0,Information Technology Services,Technology Services
BRBR,25.31,74.26,19.24,,72.6,,,37.8,,72.26,,68.49,,14.65,72.47,10.38,0.35,0.09,77.62,2.91,62.3,29.06,36.8,1.97,,,,,28.03,25.68,54.94,19.46,16.91,3.69,5.44,3.57,,9.91,1.98,,35.72,,14.24,12.13,45.61,35.43,6.65,,12.35,,19.42,,41.51,42.42,,5.15,,,,,51.92,1.7,,,,,51.43,58.06,,9.85,,1.51,32.32,147.13,66.48,,,49.7,,2.32,,,,7,5347238804.0,Beverages: Non-Alcoholic,Consumer Non-Durables
BRC,26.95,54.68,,3,6.6,2.2,15.5,17.9,2,219.31,8.2,62.87,1.39,4.66,57.28,6.72,0.48,0.92,75.43,1.84,87.58,45.31,50.78,0.56,0.14,,0.23,1.26,14.31,12.66,25.59,,,,2.59,6.99,0.68,10.12,3.89,1.28,16.27,18.02,,,59.6,50.91,65.29,,14.19,,17.5,3.25,18.49,18.02,1.45,2.6,,,,,25.91,1.27,3,1.35,,96.71,16.88,20.91,1.26,1.37,11.22,1.25,13.37,74.44,20.74,18.81,,16.28,,2.14,28.04,,,10,2696282512.0,Miscellaneous Manufacturing,Producer Manufacturing
BRDG,36.01,47.06,27.89,,,,,23.4,3.6,2.17,12.1,50.93,4.99,35.66,46.51,1.12,0.71,0.17,9.8,4.65,,43.68,,9.36,5.2,,,4.99,26.97,16.14,5.77,,,1.86,1.97,3.71,0.07,34.2,33.69,4.08,11.22,,,14.32,3.84,32.96,1.57,,1.92,,11.07,4.6,,,,1.23,,,,,2.53,2.55,,,,,2.52,68.07,,,,4.65,0.62,,2.61,9.34,,7.58,,5.27,,,,4,1533763635.0000002,Investment Managers,Finance
