Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DRVN,7.51,66.44,6.44,1.2,,,,170.4,,33.01,38.8,71.32,,33.21,67.9,0.78,0.52,0.05,17.16,1.9,26.04,26.17,26.64,10.15,4.24,,,,30.03,16.53,,15.99,10.56,2.58,2.85,3.33,0.17,,,,13.77,,23.36,7.3,31.74,53.09,1.86,,0.27,,13,2.92,429,16.66,,1.18,,,,,,0.54,,,,,11.93,,,,,1.72,0.11,7.32,4.07,0.69,,0.62,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,34.4,56.87,0.91,,28.2,,15.8,,1.7,15.12,23.2,74.95,,12.7,61.57,2.36,0.22,0.07,39.75,2.81,103.39,35.07,50.25,7.99,1.24,,,,75.48,24.96,142.75,,,1.33,1.52,1.32,0.38,1.06,0.99,,23.25,20.58,,10.21,30.7,34.21,0.68,,0.13,,2.06,2.74,1987.5,138.02,5.07,1.06,,11.97,8.7,,100.39,1.29,,1.36,,,47.89,160.26,7.12,2.51,,1.55,0.14,5.5,2.56,0.34,,,,,94.64,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DSGX,31.67,70.89,8.66,,12.4,,19.6,34.4,18.2,25.07,19.6,81.11,,18.77,74.68,25.17,1.24,34.87,119.9,1.79,2.64,41.88,31.42,0.03,0.01,,,,56.75,40.51,49.96,40.89,30.31,12.23,15.93,1.76,0.84,32.86,1.95,,59.98,19.74,17.94,13.14,100.61,75.91,149.15,,21.02,,29.45,8,81.01,78.73,4.21,17.71,,2.29,1.89,,53.87,1.19,15.49,1.64,,94.41,52.42,59.11,4.46,3.36,66.61,1.79,8.65,948.98,13.44,10.4,,10.89,,,171.29,,,10,6354964279.391107,Packaged Software,Technology Services
DTM,54.23,59.17,17.51,,0.5,,5.4,6.8,,,6.7,37.81,2.8,32.3,51.6,1.96,0.29,0.03,101.87,0.95,,146.71,53.55,3.06,0.65,,0.7,2.8,19.58,14.69,33.92,17.11,9.78,8.46,13.38,5.11,0.49,39.45,3.73,2.82,22.24,,8.93,11.03,59.69,79,3.18,,41.19,,50.82,2.35,24.79,24.79,1.86,10.2,,,,,25.75,1.71,2.45,,,,12.47,25.7,1.96,,5.44,0.95,4.53,14.79,7.82,9.66,,4.59,,5.26,,,,6,5129037450.0,Oil & Gas Pipelines,Industrial Services
DUK,21.34,44.8,,,0.7,2.1,16,34.2,,,6,30.62,4.05,7.57,41.32,0.7,0.02,,113.28,0.7,101.1,89.03,51.85,5.76,1.73,,0.77,3.63,20.6,11.75,,19.96,11.82,5.85,5.74,4.85,0.27,,,3.67,17.84,4.53,9.16,3.91,107.42,48.81,2.32,,14.31,,25.38,1.82,20.82,21.28,4.43,2.9,,1.84,,,,1.05,1.69,1.13,,,7.58,55.17,3.03,5.73,3.03,0.45,2.4,6.93,5.14,8.77,,3.78,,,25.06,,,10,73355947753.99998,Electric Utilities,Utilities
DUOL,33.95,71.69,40.55,,,,32.5,,91.5,1.7,31.2,79.05,,50.85,73.95,25.36,2.57,16.12,364.65,3.09,,5.85,42.25,0.87,0.07,,,,281.29,239.89,65.87,55.98,52.12,15.42,21.83,0.36,0.67,33.14,1.42,,122.78,,120.63,30.9,218.17,73.13,,,12.59,,7.76,19.48,199.26,199.26,,24.88,,,,,75,1.67,13.4,,33.12,24.23,68.2,126.17,,,20.28,3.09,8.26,102.11,7.08,12.15,,13.37,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DV,,64.51,,,32.8,,38.1,45.9,100,8.93,28.1,63.06,,,65.05,12.79,4.11,3.85,21.06,6.57,,38.58,111.4,0.68,0.08,,,,33.69,22.82,21.19,,,4.26,4.97,2.97,0.86,23.47,4.24,,42.12,,13.55,14.3,40.64,82.42,74.39,,10.33,,12.74,3.18,56.92,55.86,1.81,5.62,,,,,23.95,0.52,4.05,,19.87,9.04,20.58,58.34,2.05,,6.6,6.57,5.26,38.77,8.04,6.08,,6.44,,1.46,,,,6,4841300506.0,Packaged Software,Technology Services
DVA,35.98,56.02,,6.9,,,10.7,6.3,14.6,,11.4,47.15,,1.14,55.62,1.77,0.37,0.09,163.38,1.37,5.61,20.77,64.41,4.73,31.54,,,,13.39,9.52,17.35,12.29,9.03,1.87,1.94,7.47,0.02,11.18,10.57,,14.5,20.27,16.64,4.02,122.61,32.8,4.4,,6.53,,14.88,34.91,17.62,17.42,1.17,1.14,,0.95,0.49,,10.16,1.33,,1.09,,,7.41,15.97,1.4,0.75,,1.33,4.82,30.83,12.72,98.51,,9.45,,8.84,27.23,,,10,8977529467.000002,Medical/Nursing Services,Health Services
DVN,,33.13,,,35.9,89.8,,,99.2,27.3,22.9,17.9,109.03,,28.04,2.33,0.23,0.07,36.29,1.11,8.83,29.26,39.4,1.21,0.65,,0.26,5.49,7.13,4.37,,7.08,4.19,2.32,2.12,14.03,0.47,,,4.02,7.9,,,5.13,50.46,33.19,13.05,,21.71,,29.96,1.67,6.73,4.73,,1.48,,,,,,0.72,0.61,0.84,,,3.43,6.75,,0.82,1.77,1.01,13.18,22.39,20.51,27.15,,16.08,,7.29,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXCM,,70.19,,,4.1,,30.6,0.6,19.3,,19.9,83.74,,,75.58,6.06,1.44,0.96,81.01,2.46,135.11,68.52,86.5,2.66,1.31,,,,41.55,32.5,58.09,38.52,24.13,6.85,8.02,2.41,0.31,13.53,1.69,,39.95,,23.17,13.8,149.1,61.68,33.05,,17.22,,15.88,15.98,48.51,46.56,,8.53,,,,,63.01,0.54,5.95,0.56,,,40.93,63.39,,5.7,17.13,2.12,10.48,58.88,15.76,30.96,,27.39,,,176.11,,,5,37371446919.0,Medical Specialties,Health Technology
DY,63.03,57.67,1.6,1.7,11,,27.5,55.2,,40.54,12.1,75.4,,,62.66,4.66,0.03,0.01,195.0,3.12,10.81,22.35,47.22,2.22,0.98,,,,19.02,12.41,63.35,14.87,10.06,1.28,1.48,5.26,0.4,2.33,1.87,,20.93,20.78,18.52,11.9,136.46,19.62,5.5,,4.91,,7.21,4.61,25.66,25.67,2.57,1.23,,1.49,4.74,,54.71,1.43,3.1,1.43,,361.11,16.68,36.69,1.32,3.59,8.45,2.93,8.19,43.57,16.06,20.08,,10.68,,,44.42,,,10,2843287466.0,Engineering & Construction,Industrial Services
E,,33.46,,3.4,16.4,18.3,64,,228.7,19.27,31.8,31.85,8.43,,31.58,1.76,0.49,0.48,28.15,1.3,30.22,75.63,56.87,1.52,0.69,,0.64,7.49,3.9,2.6,11.95,5,3.34,0.69,0.67,25.64,0.37,5.57,12.45,7.49,7.13,31.7,,,29.73,12.4,0.97,,2.85,,8.57,0.82,16.79,8.81,0.59,0.48,,,,,8.62,0.95,0.61,0.75,,,3.2,4.42,0.36,0.4,0.94,1.11,1.79,24.37,14.52,4.76,,2.46,,3.61,38.04,,,7,54559459892.66246,Oil Refining/Marketing,Energy Minerals
EA,10.93,67.43,3.95,2.3,1,30.8,21,19.2,7.9,12.28,13,67.04,0.45,12.01,66.67,6.45,0.92,1.31,167.42,1.43,,26.15,38.66,1.04,0.26,,0.18,0.45,29.89,23.02,21.93,19.31,17.06,5.37,5.85,3.35,0.56,26.7,4.5,0.45,19.76,13.41,23.14,4.76,139.91,78.34,33.16,,14.12,,19.69,5.95,43.04,40.01,3.45,6.07,,3.36,1.42,,22.9,1.2,6.83,1.08,,,20.59,31.26,4.05,1.55,26.2,1.43,7.92,257.54,14.06,13.97,,9.3,,3.46,34.52,,,10,32634017305.0,Packaged Software,Technology Services
EAF,,51.36,182.76,1.3,,,,,,342.71,,45.96,,28.87,48.05,,0.96,0.15,2.0,3.79,204.43,40.24,65.03,,,,,,,,,,29.71,2.44,2.48,,,,,,,53.09,30.76,10.45,2.05,,,,,,,,,,,0.96,,,,,,0.98,,,,,,,,0.15,,1.98,,,,,,,,,2.94,,,6,1011823109.0000002,Electrical Products,Producer Manufacturing
EAT,180.44,71.54,49.98,0.7,,,5.1,11,,24.94,10.5,56.48,,50.63,67.7,3.23,0.03,0.01,128.87,0.32,8.27,14.23,4.68,4.59,158.19,,,,29.46,17.66,35.59,22.31,14.5,1.62,1.7,3.39,0.01,4.78,3.79,,23.53,5.99,19.19,4.74,43.42,14.88,4.92,,4.11,,6.75,444.38,31.43,27.15,,1.32,,,,,27.26,2.97,,2.13,,,13.89,23.08,,4.46,,0.17,7.4,13.47,13.52,,,11.35,,3.55,37.9,,,10,1402226934.0,Restaurants,Consumer Services
EBAY,44.71,52.92,2.17,8.9,33.4,16,11.7,7.5,10.7,25.41,15.3,52.74,1.74,12.06,54.02,4.97,0.87,0.62,63.32,1.25,,37.42,17.82,2.39,1.45,,0.23,1.74,11.22,10.05,23.79,12.56,10.96,3.15,3.23,8.91,0.27,13.56,4.59,1.74,12.11,7.78,9.83,2.99,55.31,72.02,8.44,,19.68,,21.28,5.63,15.91,13.5,,3.12,,,,,23.02,1.14,4.08,0.8,,,17.31,31.52,,0.86,27.77,1.25,9.66,172.41,18.79,34.22,,11.83,,11.25,11.68,,,8,23712932186.0,Internet Retail,Retail Trade
EBR,,33.97,,,2.2,,,,,31.19,,35.5,1.34,,33.86,0.71,1.06,0.39,5.82,2.06,22.61,109.42,49.68,4.3,0.6,,0.11,1.34,8.53,6.51,26.13,4.91,4.44,2.27,2.79,11.72,0.43,11.88,6.65,1.34,13.66,,54.3,3.04,6.45,80.74,1.65,,26.69,,25.33,0.65,7.16,8.3,,2.13,,,,,16.7,0.9,0.86,1.25,,,9.23,19.83,,0.92,1.85,2.04,3.73,34.68,5.31,8.86,,5.58,,,13.23,,,7,17034658709.929998,Electric Utilities,Utilities
EBR.B,,37.72,,,2.2,,,,,31.19,,39.8,5.43,,37.98,0.71,1.06,0.39,6.55,2.06,22.61,109.42,49.68,4.3,0.6,,0.49,5.43,9.15,6.98,26.13,4.91,4.44,2.27,2.99,10.93,0.43,11.88,5.91,5.43,43.67,,54.3,3.04,7.29,80.74,1.65,,26.69,,25.33,0.65,8.06,9.34,,2.13,,,,,16.74,0.9,0.86,1.25,,,9.28,19.85,,0.91,1.85,2.04,3.73,34.68,5.31,8.86,,5.58,,,13.1,,,7,17034658709.929998,Electric Utilities,Utilities
EC,,46.18,,,14.9,39.3,51.1,187.1,,21.68,41.8,38.71,79.04,,46.07,1.23,0.31,0.12,7.9,1.48,45.99,54.25,30.72,2.9,1.64,,1.21,28.19,4.49,4.49,,4.29,3.06,1.16,1.34,22.27,0.25,,,40.43,4.74,26.06,,,9.47,35.86,4.39,,12.38,,28.05,1.03,4.47,4.22,0.2,0.55,,,,,,0.83,0.53,0.45,,,3.69,187.14,0.21,0.81,1.46,1.21,5.86,27.37,16.6,22.63,,11.49,,32.11,6.17,,,9,25278749861.60169,Integrated Oil,Energy Minerals
ECL,27.72,51.53,,,9.3,4.6,10.4,9,6.6,9.4,9.6,67.13,1.16,3.81,56.17,5.05,0.27,0.15,248.86,1.3,62.87,66.94,66.15,2.15,0.97,,0.36,0.93,26.39,20.03,38.61,26.4,19.47,4.74,4.93,3.79,0.39,12.77,2.84,0.93,33.18,8.78,17.09,4.04,202.22,43.13,7.16,,13.05,,16.25,8.24,34.9,38.88,14.95,4.55,,,,,35.67,1.23,,1.36,,,24.61,27.45,5.86,2.8,,0.97,9.42,57.23,16.77,25.01,,10.9,,3.41,55.67,,,9,50724635653.0,Chemicals: Specialty,Process Industries
ECPG,,57.97,,9.1,0.8,,,,,11.47,2.9,61.75,,2.63,59.21,0.84,1.08,0.07,49.55,1.48,,,,29.46,3.39,,,,50.51,36.91,39.02,8.15,,2.74,3.35,1.98,0.21,8.58,9.71,,6.65,,,,56.19,47.79,1.35,,,,24.94,1.12,,,,0.91,,,,,10.55,0.88,,1.02,,,7.05,,,0.46,2.79,1.48,,52.75,2.04,,,8.11,,,10.77,,,9,1111549275.0,Finance/Rental/Leasing,Finance
ECVT,,58.13,11.39,5.2,,,23,5.3,,100.54,16.8,50.31,,,55.1,1.09,1.1,0.14,8.17,2.54,36.7,25.33,42.29,4.53,1.22,,,,16.11,8.8,16.11,,8.26,2.29,2.48,6.21,0.4,15.41,11.26,,9.8,30.57,20.63,4.42,10.34,28.03,1.93,,7.72,,14.27,1.31,17.76,15.71,,1.39,,,,,8.97,0.79,1.75,,,,5.67,14.54,0.87,0.51,4.39,2.06,2.94,15.84,6.23,7.58,,5.79,,1.67,,,,6,1227091533.0,Chemicals: Specialty,Process Industries
ECX,,56.44,4.6,,,,,,,,24,59.86,,65.45,58.64,,0.17,0.32,2.01,0.62,16.9,150.35,96.04,,,,,,,,,,,,1.14,,,,,,,,,26.71,0.0,21.41,,,,,,,,,,0.84,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,1177509931.0,Packaged Software,Technology Services
ED,7.78,38.89,,,3.6,1.9,11.7,8.7,,,4.8,27.38,3.84,5.79,36.07,1.1,0.02,,96.62,1.01,23.78,77.79,58.62,4.78,1.2,,0.65,3.41,17.8,10.91,,17.59,10.47,3.72,3.99,5.62,0.32,,,3.41,17.17,2.11,6.42,3.77,95.87,53.27,2.33,,12.26,,17.79,1.53,18.16,18.9,3.86,2.24,,,,,,1.01,1.14,1.09,,,10.22,,3.14,5.14,1.56,0.93,2.76,6.57,5.56,8.59,,3.43,,,18.09,,,10,31557057962.0,Electric Utilities,Utilities
EDN,89.64,74.76,58.05,,66.6,,,,,,37.7,67.15,,93.13,72.55,0.69,0.26,0.77,40.81,0.82,45.34,193.37,39.19,2.84,0.29,,,,,,,,,,18.47,,0.32,,,,,,,,5.07,24.81,0.44,,12.19,,4.53,1.8,,420.72,,2.53,,,,,,8.05,0.99,5.42,,,28.95,,,2.53,1.8,0.69,4.25,0.65,0.7,14.01,,,,,272.07,,,6,1083721499.6483402,Electric Utilities,Utilities
EDR,18.67,71.31,5.49,,144.6,,51,48.5,,2.81,,66.82,0.79,8.09,72.77,0.73,0.19,0.18,30.29,0.63,,59.51,49.64,10.57,1.34,,,0.79,,26.19,31.74,8.22,7.47,1.99,1.86,,0.2,5.85,4.75,0.79,12.6,,35.77,9.25,31.64,53.68,,,,,,2.21,,,,1.22,,,,,21.34,0.96,,,,,13.59,,2.01,,,0.63,,,,,,,,0.58,,,,3,14964978570.0,Media Conglomerates,Consumer Services
EDU,,60.51,3.91,0.8,,,2.5,113.9,6.2,,,83.46,,,70.68,2.92,1.62,6.77,64.09,1.85,14.46,17.69,2.57,1.22,0.18,,,,10.11,10.11,5.77,20.86,16.5,1.13,1.27,9.89,0.52,20.87,9.68,,19.7,9.95,,19.83,75.42,52.82,,,8.38,,9.43,2.64,26.7,8.78,,2.26,,,,,10.89,0.85,1.03,0.57,9.83,5.98,10.89,1223.32,,2.58,2.73,1.82,5.38,54.7,12.87,10.15,,8.58,,,62.83,,,9,10014240538.71236,Other Consumer Services,Consumer Services
EE,39.58,65.48,29.09,,,,,,,161.77,,54.22,0.43,34.02,63.08,1.26,3.51,0.91,31.04,4.12,3.3,6.74,27.97,2.22,1.43,,0.1,0.43,3.66,2.47,4.61,,,,0.98,27.32,0.18,21.23,23.03,0.77,20.33,,22.24,,10.29,35.42,3.09,,3.14,,23.83,1.53,31.35,31.35,,1.27,,,,,5.24,3.02,1.46,,,,3.9,,,,1.53,4.12,0.89,13.28,8.15,5.11,,7.03,,16.2,,,,5,1954373713.0,Gas Distributors,Utilities
EEFT,11.96,55.22,,4.6,,,51.5,71.6,52.9,44.9,14.7,42.16,,,52.71,2.07,0.67,0.96,104.36,1.26,,39.3,33.32,3.57,1.78,,,,8.65,6.96,6.95,7.76,5.73,1.09,1.21,11.56,0.22,17.43,14.83,,10.71,25.84,13.48,7.91,126.56,39.88,6.31,,8.46,,12.25,3.37,15.08,12.36,2.21,1.28,,0.81,0.35,,7.37,0.82,3.22,0.6,,,6.36,7.21,0.74,0.77,18.87,1.26,5.67,115.34,19.76,26.57,,8.22,,,25.21,,,9,4154993368.0,Data Processing Services,Technology Services
EFX,17.57,50.43,,,12.2,,8.5,16.5,,5.86,8.1,65.15,0.6,12.82,56.03,4.03,0.25,0.09,263.58,0.88,,27.64,63.33,3.28,1.12,,0.22,0.6,37.33,22.42,47.71,23.42,16.64,5.88,6.69,2.68,0.4,14.02,2.4,0.6,28.52,21.48,20.55,10.57,241.57,55.52,4.28,,10.07,,17.88,6.65,58.57,37.76,0.7,5.9,,,,,42.03,1.09,,1.17,,,24.91,43.64,1.51,3.79,,0.88,4.58,50.72,9.6,12.23,,6.16,,1.33,61.87,,,9,24158677538.0,Miscellaneous Commercial Services,Commercial Services
EGO,26.03,48.82,2.11,,,,,,,,,59.41,,4.57,52.13,1.16,1.93,0.77,16.23,3.37,120.61,43.29,14.98,1.51,0.23,,,,10.72,6.07,,,,2.16,2.98,9.33,0.68,,,,9.22,10.54,67.58,27.41,13.04,34.4,12.21,,23.25,,26.46,0.92,11.85,11.33,,2.93,,,,,,1.24,0.7,1.28,,,6.26,11.62,,1.15,0.94,2.54,5.37,8.4,6.79,7.69,,6.76,,,,,,4,2032565539.233728,Precious Metals,Non-Energy Minerals
EGP,,40.57,,,19.6,17.8,11.8,17.7,14.3,6.17,10.9,33.95,5.94,3.51,39.11,2.81,0.08,0.01,169.77,0.57,,29.6,47.83,3.61,0.58,,1.16,3.06,37.08,22.02,25.03,,19.79,,16.04,2.7,0.6,64.09,4.77,3.29,35.3,13.04,8.55,11.1,190.36,72.75,6.56,,37.19,,39.81,2.95,35.08,37.94,4.31,13.06,,1.91,1.48,20.62,20.42,0.89,2.24,0.98,,,20.42,,4.23,1.43,2.97,0.57,5.07,11197.79,6.17,8.78,,5.55,,,45.64,,,10,8118223280.0,Real Estate Investment Trusts,Finance
EH,,46.02,38.88,,,,,,20.6,,,44.51,,1.21,44.96,4.69,2.07,3.29,14.99,2.39,180.04,157.97,22.29,,0.42,,,,,,,,,,17.57,,0.54,,,,89.23,,,119.73,56.98,62.23,,,,,,9.8,,,,20.65,,,,,,0.26,,,18.51,13.27,,,,29.98,9.8,2.25,,,,,,,,,,,,,1039354018.0,Packaged Software,Technology Services
EHC,49.98,58.76,7.07,,0.9,,10.9,22.1,,,9.9,56.97,0.37,18.62,58.37,3.06,0.16,0.05,102.4,1.04,,259.36,41.05,2.45,1.43,,0.15,0.61,15.22,11.34,48.14,14.5,10.61,2.22,2.49,6.57,0.3,5.17,2.61,0.66,21.45,6.34,13.14,9.65,74.2,95.49,5.9,,8.1,,15.76,5.27,24.73,24.32,10.13,2.01,,2.11,3.36,,38.8,1.38,5.42,1.6,,,11.3,39.49,,2.57,27.16,1.04,6.78,22.91,15.45,24.14,,11.71,,1.18,28.37,,,10,6812686863.0,Medical/Nursing Services,Health Services
EIX,20.23,46.47,,,,5.1,17.6,29.6,21.1,10.62,5.3,28.39,4.6,5.85,41.71,0.74,0.02,0.01,84.34,0.88,18.92,72.8,46.65,5.78,2.34,,1.04,3.71,20.44,11.18,,14.94,9.08,3.95,4.09,4.89,0.19,,,3.71,14.79,5.38,28.77,5.1,71.59,41.7,1.6,,8.72,,16.93,2.33,24.81,28.15,1.51,1.9,,,,,,1.18,1.71,1.14,,,6.93,,1.75,,2.33,0.81,1.82,5.86,4.65,9.75,,3.41,,,29.7,,,9,27428144722.0,Electric Utilities,Utilities
ELAN,,33.55,,,,,,,,,6.6,18.82,,,27.38,1.03,0.37,0.11,12.25,2.55,300.46,51.3,75.07,3.26,0.67,,,,15.02,7.51,26.98,41.82,10.99,2.2,2.25,6.66,0.49,8.35,6.14,,13.33,,,2.5,13.91,54.69,0.99,,4.6,,5.68,0.93,30.63,19.05,,1.49,,,,,17.54,0.88,,,,,12.49,7.06,,0.94,,1.31,1.47,22.82,5.27,3.32,,0.95,,9.14,,,,2,5907180309.0,Biotechnology,Health Technology
ELF,,64.17,,,30.3,,74.1,172.6,34.7,25.15,42.5,73.08,,,67.8,9.78,0.31,0.32,136.4,1.78,202.91,80.9,38,1.67,0.41,,,,55.67,41.01,324.75,22.53,20.12,4.77,6.06,1.8,0.59,1.87,0.3,,31.6,20.64,17.96,19.86,173.04,71,6.44,,8.87,,10.47,10.56,73.73,47.69,,6.07,,,,,328.3,0.79,9.76,,,172.66,229.4,,1.91,6.32,45.02,1.01,9.95,63.73,16.32,16.85,,14.63,,,,,,9,6849097099.999999,Household/Personal Care,Consumer Non-Durables
ELME,20.75,47.09,,,,,,42.2,,,6.7,46.44,2.27,7.88,47.83,0.73,0.02,0.01,16.56,0.09,,141.56,21.66,5.71,0.63,,,4.33,87.04,17.71,22.9,,,,8.95,1.15,0.59,39.07,6.42,4.33,,,,4.49,18.68,60.31,0.62,,,,9.76,1.33,,,,6.06,,,,17.52,15.6,0.89,,0.81,,,15.6,,,0.79,1.33,0.09,,,1.48,,,1.16,,,17.81,,,7,1306813146.0,Real Estate Investment Trusts,Finance
ELP,,42.47,,,3.2,2.5,,,,,3.7,40.47,6.13,,42.48,1.49,0.73,0.46,6.42,1.45,3.58,47.71,61.4,3.48,0.65,,0.17,2.25,9.82,6.85,10.32,9.27,6.74,2,1.47,10.18,0.45,16.05,14.34,2.25,9.15,4.33,,3.95,3.85,20.95,49.37,,13.97,,17.6,1.01,8.06,7.4,8.22,1.16,,,,,7.21,1.67,0.8,,,,6.9,,,0.52,1.88,1.43,5.54,30.57,7.16,12.73,,6.09,,,8.92,,,10,5415668451.629999,Electric Utilities,Utilities
ELS,,45.58,,,4.2,9.3,9.3,9.4,,4.1,7.7,34.19,4.35,8.69,41.38,2.29,0.03,0.01,70.01,0.14,,89.48,,4.88,2.44,,1.03,2.69,33.43,23.58,46.71,33.01,23.36,10.74,11.58,2.99,0.25,24.8,2.69,2.74,36.03,9.07,7.84,5.78,73.97,49.46,3.04,,25.06,,29.2,9.15,36.09,38.45,6.3,9.46,,2.16,3.3,23.84,38.11,0.95,3.96,1,,,22.04,35.97,5.4,3.33,9.15,0.14,6.44,,10.09,25.31,,7.37,,2.32,46.06,,,10,12506578788.0,Real Estate Investment Trusts,Finance
EME,112.88,61.62,29.47,4.9,11.9,29.2,47.3,34.4,8.1,31.93,18.6,60.2,0.42,25.11,59.97,6.64,0.26,2.96,514.71,1.28,3.39,27.95,84.32,0.25,0.13,,0.04,0.18,18.09,16.4,17.74,,,,1.6,5.53,0.38,9.01,5.42,0.2,22.68,22.66,20.85,9.47,232.96,18.45,98.98,,6.51,,8.75,8.58,26.15,26.15,1.35,1.71,,0.97,0.63,,18.92,2.21,4.98,2.97,,53.5,17.85,18.42,1.05,2.36,21.38,1.25,13.66,232.15,38.97,36.01,,21.7,,2.85,68.45,,,10,10033162267.0,Engineering & Construction,Industrial Services
EMR,23.51,76.03,8.87,1.5,31.8,1.3,16.3,22.2,,2.97,12.3,79.08,1.68,2.75,77.33,4.71,0.62,0.44,134.33,1.77,95.65,53.99,57.77,2.04,0.38,,0.38,1.57,34.76,20.12,27.69,23.45,15.92,4.41,4.61,2.88,0.49,16.65,3.8,1.57,22.52,7.22,8.49,4.89,120.13,50.8,6.73,,11.25,,15.24,3.54,39.28,24.47,4.99,4.38,,,,,26.46,1.12,,1.57,,,23.15,23.98,,1.94,,1.4,4.36,48.63,6.05,9.4,,5.47,,1.28,21.6,,,10,56498490349.0,Electronic Equipment/Instruments,Electronic Technology
ENB,16.16,64.12,1.04,,,3.1,14.3,5,30.1,3.05,3.1,71.83,8.04,13.32,66.17,0.88,0.1,0.02,43.64,0.62,18.07,56.41,35.44,5.27,1.45,,1.35,6.15,17.16,12.46,33.35,14.69,10.65,7.64,4.64,5.83,0.32,14.44,5.44,6,20.35,11.15,5.42,,33.55,38.45,2.13,,13.73,,19.5,2.27,20.11,22.01,4.49,2.69,,,,,18.73,1.3,2.63,1.5,,,10.3,16.41,3.28,1.37,6.79,0.54,3.48,11.54,7.53,10.29,,3.78,,,29.29,,,10,74115354831.26869,Oil & Gas Pipelines,Industrial Services
ENFN,,62.19,8.73,,,,8.9,3.6,,9.24,2.8,61.66,,,62.35,15.2,2.05,2.29,10.11,3.62,,10.14,56,1.13,0.3,,,,138.53,49.6,44.08,23.1,18.21,3.87,4.76,0.72,0.52,10.8,2.21,,34.86,,70.91,17.35,10.41,67.16,,,1.7,,3.44,13.48,252.75,101.1,,6.02,,,,,63.24,0.97,7.78,,,45.95,40.32,,,,13.48,3.62,2.88,11.85,6.97,5.6,,5.97,,,,,,3,1094982384.0,Packaged Software,Technology Services
ENIC,,48.73,4.14,,9.9,,98,,,9.63,18.7,49.44,1.47,,48.62,1.02,,,2.73,1.16,6.96,108.09,106.83,1.79,0.57,,0.5,9.01,4.93,3.97,5.43,,,,1.29,20.28,0.38,23.22,32.77,9.01,8.03,35.03,,,2.78,33.76,8.47,,16.68,,21.37,0.77,4.25,5.27,0.31,0.8,,,,,3.45,0.98,0.45,,,,3.45,,0.24,0.32,0.77,1.16,6.31,60.87,12.46,17.05,,6.26,,1.04,,,,9,4471484632.186967,Electric Utilities,Utilities
ENLC,8.58,47.43,4.55,2.6,,2.2,28.1,,23.9,27.33,22.6,29.54,1.33,15.81,41.21,1.63,0.01,,15.28,0.42,4.87,7.26,4.06,3.91,5.15,,1.65,3.49,21.19,9.6,18.19,14.16,8.32,1.65,1.8,4.72,0.12,9.89,9.42,3.49,20.11,17.7,44.51,3.98,10.32,20.59,2.38,,1.97,,9.6,7.42,72.76,48.05,,1.06,,,,,10.58,1.48,7.76,1.73,,,6.55,13.62,4.99,1.23,28.3,0.36,1.6,8.9,8.04,13.49,,7.14,,8.01,,,,5,5681037018.0,Oil & Gas Pipelines,Industrial Services
