Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CSAN,,29.12,,,48.3,4.7,23.7,66.1,34.4,8.96,23.8,32.15,11.39,,29.27,0.83,,1.15,0.29,5.85,1.86,25.18,50.82,33.29,4.77,3.42,,0.15,6.12,6.18,4.54,14.94,4.84,2.95,0.39,1.56,16.18,0.14,10.1,26.82,6.12,30.15,39.89,53.51,53.83,12.69,30.57,1.37,,,5.36,,20.98,0.81,7.26,2.9,0.13,0.39,,,,,3.73,0.46,,0.25,,,1.43,,0.16,0.27,,1.73,1.58,40.32,8.44,11.2,,7.52,,,8.25,,,10,7103442474.705,Gas Distributors,Utilities
CSCO,15.22,52.54,13.53,1.7,5,2.7,1.8,5,,,4,38.53,3.15,25.76,46.3,2.48,,0.46,0.58,58.52,0.88,63.58,40.4,35.81,2.24,0.71,,0.45,2.72,21.61,17.22,21.52,13.21,11.56,4.39,4.64,4.63,0.37,21.55,4.91,2.74,15.98,7.52,4.85,4.42,50.18,64.92,8.83,,,17.73,,21.89,5.12,25.04,16.53,15.03,4.45,,1.35,1.78,,20.64,1.17,,1.18,,,19.37,28.62,,1.36,,0.8,8.23,558.49,14.52,20.6,,10.03,,,22.27,,,10,227234227316.0,Information Technology Services,Technology Services
CSGP,,39.37,,,9.7,,,7.2,,,11.7,23.18,,,33.28,12.58,,9.15,4.45,73.13,9.63,,45.86,26.36,6.72,0.15,,,,931.38,163.4,,79.91,57.59,8.68,10.13,0.11,0.82,,,,66.45,,,13.16,92.79,79.23,,,,6.58,,1.09,4.11,170.95,75.98,30.39,11.49,,2.36,,,,0.79,4.54,0.85,9.11,8.44,68.63,775.46,,2.96,6.46,9.63,1.95,3.77,0.34,2.38,,0.52,,,115.72,,,9,32307593617.0,Internet Software/Services,Technology Services
CSGS,2.52,49.26,12.77,3.3,,6,6.9,24,,16.1,8.2,34.75,2.92,35.83,42.76,3.24,,0.24,0.21,53.57,1.58,,28.13,84.55,3,2,,0.29,2.18,17.05,10.55,18.27,,7.35,1.71,1.72,5.87,0.21,9.44,7.07,2.22,11.78,8.73,8.32,2.59,61.39,47.67,4.31,,,5.52,,11.35,5.49,23.81,13.48,7.09,1.32,,1.01,1.2,,13.93,0.87,,0.82,,,11.67,21.38,,1.18,,1.58,4.78,62.6,13.58,23.83,,8.4,,1.25,22.52,,,10,1673161598.0,Data Processing Services,Technology Services
CSIQ,,43.89,,,13.8,,19.9,10.9,,3.51,23.6,34.2,,,41.37,0.73,,0.36,0.36,11.67,1.06,91.29,61.33,56.01,32.25,2.08,,,,24.71,24.71,,14.71,4.6,0.64,0.74,4.05,0.21,,,,7.19,,,,30.29,16.13,0.68,,,0.01,,1.5,0.27,,,,0.13,,,,,,0.39,,0.37,,,,,,,0.27,0.85,0.01,3.38,2.86,0.03,,1.11,,49.55,4.05,,,10,1767140366.9999998,Semiconductors,Electronic Technology
CSL,41.64,29.27,5.96,3.4,7.3,16,23.3,37.1,24.3,34.1,8,9.56,1.76,7.27,20.83,6.22,,1.43,0.67,404.63,2.73,48.06,37.31,55.2,1.65,0.83,,0.18,0.89,15.98,14.12,20.97,13.54,11.47,3.67,3.92,6.26,0.43,18.69,4.96,0.96,18.28,23.37,17.15,6.46,328.86,37.98,15.72,,,27.05,,23.42,6.84,14.73,20.91,1.18,3.97,,0.92,0.91,,21.25,1.23,,1.96,,,18.98,15.05,1.01,1.6,,2.29,20.34,53.03,22.01,47.1,,17.36,,9.93,35.52,,,10,13442193050.0,Building Products,Producer Manufacturing
CSWI,98.47,35.92,17.79,0.3,14.3,12.1,34.4,24.6,35.7,53.75,22.5,14.49,0.22,51.72,26.71,14.81,,1.71,2.38,379.74,3.82,125.71,40.72,56.3,0.55,0.11,,0.11,0.22,39.07,31.69,36.59,15.89,,7.13,7.91,2.56,0.76,21.61,2.85,0.25,39.54,21.7,17.31,8.11,184.08,45.12,19.26,,,13.77,,21.26,6.18,51.56,51.56,2.13,7.27,,2.04,1.05,,33.69,2.06,5.76,,,22.74,30.74,36.69,2.07,2.72,14.43,2.67,10.59,59.31,17.57,16.65,,14.34,,1.85,104.11,,,9,2771970504.0,Industrial Specialties,Process Industries
CSX,3.32,33.11,3.11,5.1,2.7,8.2,13.2,15.1,12.4,22.46,16.6,12.64,2.18,7.73,24.04,2.41,,0.64,0.09,32.93,1.39,17.17,49.68,25.75,2.6,1.47,,0.25,1.46,14.27,11.06,27.13,14.19,10.67,5.34,5.51,7.01,0.3,20.31,4.69,1.46,16.29,6.89,7.37,2.48,35.35,37.58,6.69,,,25.06,,37.78,4.91,17.71,17.77,1.91,4.39,,0.86,0.69,,21.59,0.93,2.01,0.98,,,11.97,17.3,,1.38,5.13,1.23,8.66,16,14.33,29.56,,10.56,,3.55,18.82,,,10,61895279910.0,Railroads,Transportation
CTAS,54.07,37.02,5.61,0.9,6.3,2.5,13.9,14,12.7,58.45,12,22.78,1.7,21.68,30.42,13.83,,0.05,0.04,208.38,1.53,109.2,24.65,46.93,1.1,0.71,,0.35,0.69,41.28,34.08,48.6,38.79,32.22,8.57,9.04,2.42,0.44,18.59,2.12,0.74,49.17,13.97,10.83,7.16,141.81,49.17,20.91,,,16.8,,21.82,21.24,53.47,53.47,4.42,8.95,,1.86,1.52,,48.17,1.47,20.09,2.24,,,39.55,47.04,4.21,4.42,175.04,0.8,18.31,63.38,28.75,39.69,,22.06,,2.23,80.23,,,10,52752238731.0,Other Consumer Services,Consumer Services
CTLT,42.48,74.48,,,,,,,39.7,,1,82.53,,7.05,78.77,1.6,,0.34,0.07,63.48,2.51,75.6,39.85,69.81,12.4,1.4,,,,,40.25,162.97,446.65,34.77,3.47,3.63,,0.37,2.24,0.86,,57.5,4.11,114.01,7.76,61.42,21.82,,,,,,,3.25,,,,2.61,,,,,115.84,1.03,,1.1,,,28.88,,,7.81,31.57,1.93,,,,,,,,,90.85,,,8,8862158146.0,Pharmaceuticals: Major,Health Technology
CTOS,,45.34,32.21,,,,,,,6.11,7.1,18.99,,15.95,33.69,0.75,,0.01,,5.08,1.28,278.01,29.93,35.76,7.15,3.04,,,,29.9,10.56,,,,2.01,2.08,3.34,0.23,,,,390.77,,,2.78,7.67,22.11,0.82,,,,,7.28,1.46,,,,0.7,,,,,,0.66,,,,,100.77,,,,,0.19,,5.72,5.12,,,4.66,,,,,,2,1608094655.0000002,Finance/Rental/Leasing,Finance
CTRA,1.79,40.22,11.17,,46.2,43,43.4,62.1,59.7,9.42,28.6,26.14,25.31,,33.82,2.54,,0.78,0.36,24.52,1.61,5.65,7.42,41.54,0.67,0.18,,0.5,3.4,11.44,5.58,17.55,5.66,3.71,2.56,3.49,8.74,0.65,19.86,6.17,3.4,8.57,27.88,25.07,13.68,23.49,39.3,13.77,,,21.91,,28.96,1.4,14.99,15,0.66,3.28,,,,,16.51,1.04,0.96,0.67,,,6.34,10.55,0.59,0.62,1.4,1.56,6.06,9.44,9.12,9.54,,6.65,,4.94,19.17,,,8,21080871317.0,Integrated Oil,Energy Minerals
CTRE,35.22,33.89,,,4.3,3.8,,,,5.42,0.5,25.64,5.48,20.5,29.17,6.58,,3.79,0.95,28.53,3.96,,1073.24,1.05,2.13,0.16,,1.2,4.02,40.72,28.83,26.17,19.97,14.11,17.01,24.52,2.46,0.83,93.69,3.84,4.05,21.16,0.86,25.22,20.57,15.82,94.27,3.77,,,45.21,,57.52,2.02,39.76,29.92,,18.12,,,,20.67,19.61,1.8,1.63,1.78,,,19.05,29.21,,1.37,2.02,3.96,4.2,,5.78,5.79,,6.26,,,49.12,,,8,2017379031.0,Real Estate Investment Trusts,Finance
CTS,24.29,54.34,13.52,1.5,9.2,,13.6,26.3,7.3,56.72,10.2,44.13,0.28,4.5,51.47,6.32,,0.91,0.73,55.67,2.46,64.68,49.76,59.84,1.23,0.24,,0.08,0.28,23.25,16.63,19.58,,,2.15,3.41,4.3,0.67,17.42,5.21,0.28,24.03,6.14,6.61,2.41,41.29,35.73,19.86,,,11.66,,14.57,3.24,29.36,26.99,,3.43,,,,,19.67,1.35,3.56,1.58,,,16.68,19.75,,1.55,11.08,1.91,7.99,40.96,11.58,11.4,,12.06,,3.38,52.73,,,9,1306892131.0000002,Electronic Production Equipment,Electronic Technology
CTSH,1.23,56.79,1.17,2.1,9.1,9.6,10.6,10,,38.84,7.6,59.53,2.24,17.69,57.3,6.9,,0.6,1.09,81.03,2.23,,8.91,73.92,0.53,0.13,,0.25,1.49,13.31,11.3,24.17,12.13,10.61,1.9,2.05,7.51,0.72,8.49,4.12,1.49,16.22,12.08,6.36,4.94,73.6,34.36,65,,,11.6,,15.4,2.77,17.85,17.1,3.29,2.07,,1.39,1.65,,24.4,1.1,2.33,0.85,,21.9,20.73,26.64,2.54,1.12,7.1,2.23,12.02,81.64,19.22,16.57,,14.49,,3.57,20.28,,,10,35438754979.99999,Information Technology Services,Technology Services
CTVA,18.6,42.17,,1.9,2.3,6,12.2,21.5,,182.5,8.5,23.67,1.1,6.09,35.73,2.07,,0.24,0.44,58.57,1.5,232.76,144.59,124.17,2.45,0.23,,0.27,1.12,39.8,18.72,67.19,13.7,11.51,2.49,2.65,2.49,0.59,3.91,1.61,1.15,18.41,15.86,11.79,1.6,57.77,43.51,8.23,,,4.18,,11.63,1.64,59.55,24.77,,2.48,,,,,67.06,1.01,2.96,,,,33.98,,1.71,1.65,8.09,0.96,1.63,12.14,3.4,2.78,,4.49,,3.38,,,,6,37298096453.0,Chemicals: Agricultural,Process Industries
CUBE,6.83,29.47,,,10.3,14.2,15,26.8,14.5,18.53,10,7.09,7.3,9.67,20.5,1.95,,0.11,0.02,45.54,0.43,,251.67,3.05,4.19,1.06,,1.15,4.45,26.86,18.92,21.81,26.34,18.68,14.11,12.48,3.72,0.45,57.23,5.87,4.53,25.79,16.26,,2.29,45.59,70.55,5.36,,,37.79,,45.91,3.72,25.93,25.93,2.4,9.78,,0.82,1.07,17.06,17.08,1,2.06,0.99,,,17.08,,2.3,1.28,3.72,0.43,6.47,986.94,8.48,14.41,,7.96,,4.77,41.34,,,10,9239632233.0,Real Estate Investment Trusts,Finance
CUZ,26.81,55.26,5.8,,,2.2,,,0.9,2.19,2,69.65,5.02,33.84,58.68,0.85,,0.13,0.03,31.28,0.56,,,5.31,5.22,0.61,,3.89,4.13,46.47,15.08,21.63,,,,9.45,2.15,0.57,43.7,6.97,4.13,106.76,6.39,,4.36,26.33,67.29,1.47,,,6.17,,20.73,1.07,93.94,94.22,37.69,5.71,,,,11.76,13.06,1.19,2.16,0.76,,,13.06,,,0.7,1.09,0.56,0.67,796.95,2.35,1.14,,2.24,,1.14,19.02,,,10,3452869308.0,Real Estate Investment Trusts,Finance
CVAC,,49.55,,,,,,,,,,32.8,,,45.52,2.56,,5.88,13.83,2.95,6.2,34.57,45.44,8.41,0.24,0.06,,,,0.92,0.82,1.38,,,1.35,0.26,108.7,0.85,18.54,16.05,,4.8,,,,40.66,71.43,56.03,,,20.92,,24.88,0.86,5.55,5.73,,1.16,,,,,6.33,0.07,0.45,,1.4,1.31,4.87,,,,0.9,6.19,15.52,57.07,25.4,21.7,,25.34,,0.07,,,,,1793303457.0000002,Pharmaceuticals: Major,Health Technology
CVCO,40.07,42.58,7.79,3.4,18.8,,31.7,30.6,36.3,22.13,20.6,15.25,,30.08,31.93,9.93,,1.25,11.97,473.29,2.9,61.82,8.64,16.38,0.16,0.03,,,,18.89,17.17,23.91,,,,1.91,5.29,0.75,7.98,3.8,,20.22,23.56,,,315.18,22.77,123.05,,,8,,8.91,3.76,27.12,27.12,0.93,2.17,,0.86,0.86,,27.19,1.5,2.27,1.41,118.92,7.08,24.12,91.7,1.07,1.39,4.39,2.11,10.85,47.73,17.41,14.41,,16.29,,3.32,36.9,,,10,2397590873.9999995,Homebuilding,Consumer Durables
CVE,,34.83,,,3.5,102.7,104.9,,,41.16,36.5,27.42,9.52,,32.09,2.72,,0.49,0.31,14.77,1.59,33.53,38.8,21.05,0.96,0.34,,0.39,3.3,8.36,4.43,8.46,,,0.9,0.76,11.96,0.54,8.99,14.06,3.4,9.15,28.4,,,17.21,20.95,7.98,,,6.18,,8.59,1.33,10.82,10.71,,0.66,,,,,7.31,0.86,0.84,0.83,,,3.92,5.2,0.43,0.54,1.48,0.95,6.82,13.34,11.44,12.73,,8.63,,10.5,27.86,,,7,39257405542.46527,Integrated Oil,Energy Minerals
CVI,,42.92,,,,18.6,,,,250.58,33,33.63,10.78,,41.18,2.36,,0.51,0.34,18.5,1.33,27.55,25.41,13.31,3.35,2.36,,7.14,10.79,16.93,6.22,71.34,15.62,6.09,0.4,0.38,5.91,0.17,0.52,2.2,10.79,59.2,17.62,,,24.18,3.79,2.49,,,0.89,,2.06,2.76,26.86,66.18,,0.24,,,,,45.43,0.77,2.85,0.66,,,6.91,142.55,,0.39,2.76,0.86,1.66,7.58,5.84,8.32,,5.58,,3.06,7.82,,,9,3473332205.0,Oil Refining/Marketing,Energy Minerals
CVLT,115.84,46.09,13.66,2.1,,,,105.4,21.3,63.13,6.3,29.1,,42.46,39.31,6.29,,0.65,24.24,166.44,1.2,,0.53,84.61,0.14,0.05,,,,86.4,79.39,32.74,,,6.65,7.99,1.16,0.29,24.42,2.94,,43.55,21.51,14.45,11.79,82.54,82.09,205.14,,,19.75,,9.5,26.9,43.25,52.57,,8.57,,,,,35.15,2.02,11.63,2.2,,,34.3,39,,4.51,61.01,1.2,20.09,423.02,19.08,74.28,,27.58,,2.75,813.52,,,5,2971634520.0,Packaged Software,Technology Services
CVNA,368.87,56.86,53.91,,,,,,,8.34,,56.75,,121.22,55.07,4.95,,0.75,0.14,253.7,3.25,43.09,9.11,9.58,6.01,10.06,,,,53.72,37.28,71.43,26.23,20.67,2.37,3.04,1.86,0.08,4.25,1.62,,106.69,,,19.22,36.69,20.04,1.05,,,0.14,,5.58,52.93,,,,3.2,,,,,55.94,6.93,,,,,49.99,,,,56.53,2.12,0.24,13.22,12.18,4.23,,12.57,,5.39,,,,1,9888969311.0,Specialty Stores,Retail Trade
CVS,,21.9,,0.6,3.9,6.6,2.7,5.2,,37.77,10.7,4.96,6.81,,13.91,2.05,,0.11,0.12,44.04,0.8,19.84,16.98,14.52,5.82,1.1,,0.44,5.71,13.69,9.27,78.05,10.34,8.07,0.34,0.36,7.3,0.3,0.46,2.88,5.71,7.58,17.26,,4.42,87.6,14.2,3.7,,,1.36,,2.9,0.78,11.83,7.86,0.87,0.16,,,,,33.45,0.5,,0.38,,,12.62,79.52,,0.3,,0.59,2,32.06,5.69,6.69,,4.15,,3.06,8.61,,,9,91025364049.0,Drugstore Chains,Retail Trade
CVX,8.08,29.83,12.56,1.3,8.3,5.4,64,,130.2,366.52,28.6,9.96,5.85,5.37,20.56,3.76,,0.13,0.18,148.11,1.07,25.84,55.98,38.63,0.62,0.17,,0.56,4.37,11.29,6.91,15.32,9.97,5.78,1.47,1.48,8.86,0.6,9.67,7.04,4.37,13.39,26.48,,,161.29,29.85,42.54,,,8.6,,11.29,1.7,16.41,13.06,0.86,1.42,,,,,14.66,0.92,1,0.93,,,7.8,12.91,0.52,0.79,1.76,0.8,6.38,16.45,11.17,10.4,,6.56,,9.37,21.93,,,8,317615070740.0,Integrated Oil,Energy Minerals
CW,63.12,47.67,13.6,2.3,11.7,5.1,18.4,16.2,27.2,29.38,9.1,41.1,0.28,32.29,44.76,5.99,,0.45,0.38,364.49,1.98,103.19,42.81,55.05,1.74,0.48,,0.08,0.22,26.94,22.57,32.32,16.16,13.04,11.87,4.98,3.71,0.51,15.41,3.25,0.22,30.78,12.59,11.01,6.41,215.69,37.01,12.24,,,13.2,,17.54,5.87,36.43,35.68,4.63,4.81,,1.94,2.04,,31.2,1.69,7.45,2.1,,,28.21,31.48,3.25,2.38,39.01,1.39,8.74,75.64,15.03,17.18,,10.64,,2.14,54,,,10,7683305789.0,Aerospace & Defense,Electronic Technology
CWAN,53.91,48.79,23.34,,,,31.3,24.5,,2.11,16.2,43.36,,60.14,45.07,24.91,,3.31,4.16,29.55,4.66,,9.82,40.36,2.95,0.18,,,,480.74,262.38,53.78,40.43,37.38,12.25,15.41,0.21,0.65,28.66,1.8,,55.44,,,20.24,21.37,72.25,,,,0.16,,3.21,16.13,3703.75,92.59,,15.81,,,,,54.27,1.38,9.5,,75.77,30.78,51.8,,,,22.05,4.66,0.12,31.19,2.76,0.18,,5.67,,0.02,,,,1,4673896621.0,Packaged Software,Technology Services
CWEN,3.49,32.94,,,4.5,13.6,5.2,37.5,,,2.8,10.7,9.48,6.04,23.73,0.44,,0.44,0.04,26.1,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,6.18,35.99,9.7,26.54,28.7,8.57,7.16,7.7,2.76,0.15,29.03,12.83,6.34,30.74,26.44,8.23,6.89,33.9,64,0.54,,,8.94,,16.72,1.38,24.41,20.86,2.01,2.16,,,,,7.47,0.77,,1.05,,,3.8,4.53,2.09,0.44,,1.49,0.85,2.77,2.16,5.78,,1.16,,,29.2,,,8,5070976519.0,Alternative Power Generation,Utilities
CWEN.A,3.74,33.25,,,4.5,13.6,5.2,37.5,,,2.8,10.52,10.05,8.63,23.9,0.44,,0.44,0.04,24.49,1.59,43.26,96.19,53.79,7.12,3.62,,1.35,6.58,35.99,9.7,26.54,28.7,8.57,7.16,7.7,2.76,0.15,29.03,12.83,6.75,28.85,26.44,8.23,6.89,31.85,64,0.54,,,8.94,,16.72,1.38,24.41,20.86,2.01,2.16,,,,,7.47,0.77,,1.05,,,3.76,4.53,2.09,0.44,,1.49,0.85,2.77,2.16,5.78,,1.16,,,29.2,,,8,5070976519.0,Alternative Power Generation,Utilities
CWH,,37.28,,,63.4,64,,,,,,15.38,20.11,28.66,28.78,1.73,,0.02,0.01,21.76,1.23,169.57,17.69,6.9,15.44,33.13,,,2.3,31.89,20.98,71.43,13.96,12.23,0.75,0.82,3.14,0.02,1.13,5.19,2.3,22.85,33.52,,3.98,14.41,29.84,0.7,,,,,2.84,9.16,,,,0.24,,,,,10.27,1.51,,,,,6.01,,,1.06,,0.19,,4.79,5.17,,,2.93,,,7.86,,,9,1784505416.0,Specialty Stores,Retail Trade
CWST,23.28,42.96,,,35.5,,14.4,,29.6,,13.1,27.64,,8.07,35.91,3.22,,1.78,0.45,106.5,2.55,6.93,36.67,37.93,3.85,0.76,,,,93.52,24.49,132.99,44.99,18.42,4.4,4.97,1.07,0.49,3.74,0.82,,102.8,15.01,23.38,13.2,106.85,34.14,1.59,,,0.46,,6.71,4.42,890.08,175.1,12.97,4.18,,11.2,3.59,,112.67,1,12.23,1.45,,,25.29,64.07,12.54,3.06,19.31,2.48,0.26,7.22,3.35,0.61,,1.87,,,242.75,,,6,4831716726.0,Environmental Services,Industrial Services
CWT,,33.26,,,10.5,7,,,7.4,,,22.6,3.28,7.69,28.98,1.03,,0.1,0.05,47.91,0.64,13.58,117.53,24.67,3.32,0.81,,0.33,2.32,15.69,10.43,,20.32,12.27,4.31,4.01,6.37,0.33,,,2.32,20.58,,35.02,7.68,62.43,55.03,4.19,,,19.56,,22.41,1.77,13.94,14.31,,2.74,,,,,,0.77,1.06,0.84,,,9.5,,,14.22,1.81,0.6,4.32,6.99,6.3,13.46,,4.18,,,26.15,,,10,2878752728.0,Water Utilities,Utilities
CX,,49.16,,0.5,8.4,,68.6,,,31.7,6.3,45.45,1.11,,48.72,1.34,,0.07,0.06,5.62,0.98,53.19,93.98,39.55,3.88,0.59,,0.11,1.11,8.72,7.71,18.55,1.56,4.79,0.9,0.89,11.47,0.43,5.6,12.11,1.11,7.81,11.94,56.87,5.69,5.54,34.06,3.56,,,2.8,,11.86,0.68,18.86,14.43,1.37,0.52,,1.89,1.1,,9.7,1.01,0.68,0.8,,,4.42,,1.85,0.71,0.68,0.73,1.76,15.11,8.24,4.16,,2.38,,21.22,22.4,,,8,10350916433.208002,Construction Materials,Non-Energy Minerals
CXM,,67.18,,,,,,111.8,254.4,19.82,15.1,64.22,,,67.64,3.39,,1.14,9.32,9.3,1.74,,46.46,90.07,1.02,0.1,,,,61.64,39.44,28.2,,,2.38,2.38,1.71,0.51,8.87,2.92,,24.54,,7.32,5.92,14.39,73.25,,,,5.59,,4.06,4.82,58.88,25.46,,3.31,,,,,37.83,0.65,2.43,,930,9.21,29.44,277.06,,,5.35,1.74,4.09,43.77,5.08,7.56,,3.92,,10.47,,,,1,4037198954.0,Packaged Software,Technology Services
CXT,3.7,44.6,,,,,,,,1.16,,23.5,1.05,,36.57,2.73,,0.36,0.21,58.64,1.38,76.25,46.99,51.41,2.26,0.75,,0.2,1.06,14.95,11.43,25.24,,,2.66,2.81,6.73,0.44,11.21,4.7,1.06,13.3,,14.98,5.39,0.0,45,5.88,,,12.18,,18.94,3.22,19.77,19.48,,2.41,,,,,21.52,,,,,,16.47,,,,,1.01,7.91,69.7,14.86,18.1,,11.36,,5.36,,,,5,3249352440.0,Industrial Machinery,Producer Manufacturing
CYBR,48.24,52.68,11.85,,1.1,,,,,,14.5,46.8,,20.35,49.96,8.45,,1.31,2.76,317.82,1.73,,16.19,61.56,20.44,0.44,,,,1442.67,553.86,71.71,91.7,78.57,11.71,15.95,0.07,0.5,22.68,1.31,,87.07,2.05,57.44,27.9,232.57,80.84,,,,1.38,,,11.3,1139.86,104.99,,15.77,,,,,70.05,1.37,7.78,1.51,56.75,19.47,67.52,285.99,,6.77,13.09,1.73,0.6,59.58,0.9,1.41,,,,0.04,,,,6,6975267314.0,Packaged Software,Technology Services
CYTK,39.23,36.43,,,,,,,,,,20.69,,,30.89,,,9.21,1.28,47.78,9.28,,15.3,137.77,,,,,,,,,,,293.7,1728.17,,,,,,,,9.63,273.62,4.28,,,,,,,,,,,,1581.29,,,,,,11.16,,64.57,,,,,,,,9.28,,,,,,,,,,,,1,3286011534.0000005,Pharmaceuticals: Major,Health Technology
CZR,,36.92,,,,,128.6,,,3159.57,24.1,27.64,,2.55,33.72,0.59,,0.35,0.03,36.13,0.84,3.01,25.96,17.68,7.34,6.08,,,,15.01,9.35,,12.37,8.5,2.78,2.88,6.66,0.13,,,,27.71,20.55,,1.73,46.07,52.05,0.99,,,,,20.84,1.85,,,,0.72,,,,,,0.78,,0.66,,,6.19,,,2.26,,0.82,,14.61,7.06,,,10.47,,2.19,,,,6,11382375260.999998,Casinos/Gaming,Consumer Services
D,18.87,31.42,,,1.4,,,,,,0.3,18.46,3.55,16.54,25.19,0.7,,0.16,0.04,53.59,0.74,83.61,41.7,55.04,6.23,1.56,,0.98,4.99,21.17,12.68,,19.12,11.77,5.78,6,4.72,0.28,,,4.99,15.85,,10.63,5.34,58.79,49,1.92,,,16.95,,27.08,1.72,18.78,19.67,28.1,3.07,,,,,,0.91,1.34,0.78,,,7.79,,,124.63,2.04,0.58,2.39,6.1,4.77,8.99,,3.18,,9.97,16.62,,,9,40558385870.0,Electric Utilities,Utilities
DAC,20.98,34.96,7.33,1.7,45.3,,39.8,62.3,57.1,77.74,36.1,20.53,4.16,,29.66,2.78,,3,0.71,77.3,3.93,20.17,21.02,5.67,0.95,0.2,,0.12,4.16,2.92,2.38,,,,,1.7,34.25,0.8,,,4.35,2.67,34.23,,,76.61,61.46,27.15,,,56.16,,53.46,0.45,2.71,2.85,0.12,1.52,,,,,,1.01,0.24,1.48,,,2.5,3.68,0.11,0.26,0.45,3.78,14.61,18.32,15.77,17.95,,15.71,,1,6.62,,,7,1265117299.9999998,Marine Shipping,Transportation
DADA,,47.56,6.98,,,,17.2,34.4,41.4,,2.5,49.86,,,48.68,2.3,,2,2002.09,1.45,3.59,0.5,0.41,20.31,,,,,,0.06,0.06,0.48,,0.06,,,1666.67,0.77,,,,,,55.72,4.48,4.96,27.63,,,,,,,0.57,,,,0.28,,,,,,0.29,,,1.93,0.74,,,,,0.74,3.58,,,,,,,,2.76,,,,,1133815046.0,Air Freight/Couriers,Transportation
DAL,51.32,45.47,37.25,,92.9,,,,,49.46,49.8,27.87,0.82,28.89,37.96,1.34,,0.14,0.16,60.81,0.39,11.55,37.93,21.13,3.75,1.79,,0.08,0.82,9.2,9.2,48.08,12.35,7.91,1.01,0.99,10.87,0.18,2.06,3.16,0.98,8.45,15.04,9.68,3.36,44.81,24.27,6.93,,,7.71,,8.88,2.89,8.48,11.13,,0.65,,,,,31.86,1.36,,0.75,,,5.91,297.8,,2.74,,0.34,6.24,15.24,13.95,40.43,,5.4,,8.25,23.57,,,9,25672394982.000004,Airlines,Transportation
DAN,,63.58,,,,58.7,15.1,48.1,,,14.1,45.19,3.91,,61.11,1.88,,0.15,0.14,12.17,1.49,63.77,67.31,51.89,4.16,2.02,,0.85,3.21,15.29,6.09,76.71,10.57,5.13,0.43,0.42,6.54,0.19,0.55,3.16,3.21,12.26,7.65,36.89,,14.94,8.7,2.22,,,,,3.35,1.22,,26.51,,0.17,,,,,31.87,0.81,1.39,0.51,,,4.24,67.35,,0.93,1.71,0.86,,8.17,5.48,,,,,0.78,8.71,,,8,2201136311.0,Auto Parts: OEM,Producer Manufacturing
DAR,,38.46,21.4,0.6,17.4,,25.2,26.7,1.1,8.17,25.1,41.65,,22.27,37.49,1.84,,0.11,0.03,35.32,1.41,56.62,29.72,40.89,4.27,0.98,,,,18.34,9.32,20.82,10.42,7.03,1.64,1.65,5.45,0.43,7.91,8.68,,11.84,22.86,,,54.12,23.35,1.31,,,4.42,,5.92,1.18,20.93,23.49,0.96,0.93,,0.78,1.06,,11.7,0.65,2.34,0.96,,,6.07,9.2,1.52,0.67,4.82,0.83,2.42,14.25,5.42,5.79,,3.58,,,14.93,,,10,9127674943.0,Food: Specialty/Candy,Consumer Non-Durables
