Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
DIS,27.06,46.55,24.37,0.2,4.6,,17.2,29.5,62.6,124.97,10.6,33.69,0.83,18.09,38.98,2.26,0.17,0.12,111.05,0.73,12.28,93.03,47.64,3.33,0.48,,0.15,0.83,25.82,17.01,29.08,17.29,12.82,2.6,2.72,3.87,0.51,9.37,4.26,0.88,20.51,11.28,11.71,4.78,109.02,35.75,5.76,,5.44,,13.04,1.99,40.98,22.06,7.35,2.25,,1.91,2.05,,23.68,1.02,3.44,0.73,,,14.5,52.08,2.36,1.71,12.07,0.67,2.5,26.94,5.83,4.97,,4.92,,1.3,24.19,,,9,156380769842.0,Movies/Entertainment,Consumer Services
DK,,57.23,,4.6,,,,,,108.93,37.2,76.65,5.46,,63.32,2.14,0.42,0.36,18.3,1.04,27.03,48.14,21.33,10.09,4.12,,,5.46,,11.26,,265.28,8.03,0.24,0.23,,0.1,,,5.55,60.85,,,,20.32,1.72,,,,,,1.66,,,,0.09,,,,,,0.9,,0.41,,,6.29,,,0.47,,0.67,,,,,,,,18.92,130.71,,,7,1928981221.0,Oil Refining/Marketing,Energy Minerals
DKL,,71.78,,,,4.8,5.2,,,10.59,11.7,82.76,13.78,,78.47,1.62,0.11,,41.9,1.24,1.47,14.58,30.26,4.98,,,1.5,10.3,14.46,10.65,27.67,13.39,8.15,3.55,4.14,6.92,,14.95,6.83,10.5,18.82,12.32,,,43.78,27.32,1.53,,13.15,,23.5,,14.86,14.79,5.48,1.96,,,,,12.7,0.96,,1.31,,,7,10.52,,1.63,,1.17,7.54,28.21,17.14,,,13.86,,5.44,11.97,,,10,1808826221.0,Oil & Gas Pipelines,Industrial Services
DKNG,36.51,32.57,15.71,,,,20.3,47.1,31.8,3.35,57.9,18.76,,17.44,26.36,2.07,0.53,0.65,37.25,1,,4.4,25.59,,1.25,,,,,,389.37,59.26,20.21,2.93,4.07,,0.25,1.04,0.26,,74.95,,,27.4,44.53,38.5,,,,,,16.86,,158.51,,3.95,,,,,384.03,0.84,,,,,110.24,,,,,1,,,,,,,,0.45,,,,,14401777983.0,Movies/Entertainment,Consumer Services
DLB,,48.95,5.3,1.9,0.3,10.9,,8.8,,,2.2,38.38,2.42,,45,9.36,1.15,10.26,78.12,2.86,92.19,46.16,82.47,0.13,0.02,,0.37,1.57,26.63,20.03,23.72,,14.95,5.18,5.54,3.76,0.8,23.34,3.98,1.69,19.24,2.85,8.61,5.96,83.77,88.97,,,20.56,,20.78,3.01,28.83,24,240,5.98,,1.87,1.81,,25.5,0.93,2.29,1.01,,13.26,23.14,43.7,,1.57,4.94,2.78,8.7,45.68,10.17,10.88,,11.37,,3.71,32.41,,,10,7820584258.0,Packaged Software,Technology Services
DLO,,58.6,31.27,0.5,117.1,,78.5,47.1,46.5,95.88,82,61.2,,41.76,57.42,4.66,0.95,163.61,11.76,1.54,,514.17,189.11,0.03,0.01,,,,21.08,18.59,17.52,13.2,12.22,2.85,3.57,4.74,0.39,20.36,4.43,,20.24,,37.67,22.6,27.34,38.48,,,16.35,,18.98,7.35,29.4,53.7,,4.87,,,,,23.75,0.43,4.51,,,8.91,20.74,26.19,,,8.46,1.54,10.62,609.54,26.93,26.36,,124.13,,3.09,,,,5,6012145584.0,Packaged Software,Technology Services
DLR,43.11,39.36,21.47,,,2.9,8.5,11.7,,1,6,33.09,3.24,25.94,34.25,1.8,0.5,0.12,179.6,0.79,,300.36,62.91,6.81,0.86,,7.07,2.68,82.85,29.39,40.48,128.83,25.72,12.14,14.41,1.21,0.47,35.61,3.28,2.68,150.92,2.29,17.78,7.71,132.26,54.39,1.64,,8.04,,13.8,2.9,153.5,260.29,325.36,10.64,,22.56,2.6,31.44,29.92,1.36,8.87,1.35,,,29.92,,,1.84,6.8,0.79,1.01,75.05,2.44,2.25,,1.52,,,75.78,,,10,38973821030.0,Real Estate Investment Trusts,Finance
DLTR,,65.67,4.92,2.3,2.4,,,1.4,,,9.1,74.44,,,69.71,2.28,0.11,0.07,76.61,1.03,89.11,38.56,,365.04,1.38,,,,,886.76,30.02,14.42,9.12,0.8,0.82,,0.33,2.73,5.18,,12.63,24.01,6.2,2.96,159.76,31.06,1.26,,,,0.43,2.16,,13.28,,0.53,,,,,19.52,0.48,1.46,0.52,,,5.48,,,1.14,3.6,0.17,,,,,,0.68,,1.32,23.29,,,8,24717620250.0,Discount Stores,Retail Trade
DMLP,7.7,68.66,10.79,,24.4,34.7,54.6,67.2,47,143.41,46.1,86.98,21.15,9.52,76.17,142.16,9.34,51.01,34.2,14.21,,41.54,34.17,0.01,,,1.2,10.2,13.55,13.55,11.21,,,,9.05,7.38,0.98,80.72,8.59,10.2,,27.86,,,34.24,73.5,,,66.76,,66.76,4.08,12.26,12.26,0.64,7.91,,,,,9.81,1,1.49,0.93,32.57,20.48,9.81,,0.49,0.79,4.08,14.21,50.1,66.28,51.32,51.55,,63.76,,10.25,18.39,,,10,1112288841.0,Investment Trusts/Mutual Funds,Miscellaneous
DNA,,56.15,19.83,67.7,313.1,,,,,,363.4,62.11,,,57.32,,5.39,1.38,11.65,5.79,1.49,150.79,49.09,,0.56,,,,,,,,,7.7,2.29,,0.54,,,,,,26.3,,35.5,80.87,,,,,,0.78,,,,2.7,,,,,,0.33,,,,,,,,,0.86,5.79,,,,,,,,10.82,,,,,4050786110.999999,Medical/Nursing Services,Health Services
DNB,9.19,52.04,9.48,,,,2.1,2.1,37.7,17.11,4.3,53.61,1.62,36.85,51.82,0.74,0.29,0.08,12.24,0.7,,41.91,33.4,4.87,1.11,,0.2,1.62,48.68,11.66,38.94,10.23,9.57,3.52,3.74,2.05,0.37,9.6,4.23,1.62,11.07,24.06,6.87,4.57,12.36,63.75,0.76,,,,8.28,1.62,,12,0.53,2.26,,,,,23.11,0.99,,,,,11.64,35.28,0.48,,,0.7,,128.03,2.27,,,0.97,,1.99,,,,2,4524028333.999999,Packaged Software,Technology Services
DNN,34.13,52.44,17.89,,29.1,,,,,,,69.69,,5.66,57.46,16.26,5.88,272.65,2.08,6.28,267.04,494.29,233.32,,,,,,,,,,,129.01,612.4,,0.87,,,,,,,81.29,0.52,,,,,,,4.52,,,,747.82,,,,,,4,,,104,69.33,,,,13,4.52,6.09,,,,,,,,,,,,3,1379195183.4841628,Other Metals/Minerals,Non-Energy Minerals
DNUT,,40.31,0.18,,17.7,,14.4,,,3.57,12.6,48.51,1.42,7.82,43.32,0.94,0.05,0.02,9.69,0.35,31.01,124.42,11.61,5.96,1.11,,0.7,1.42,36.02,13.6,,,,,1.74,2.78,0.39,,,1.42,31.36,,25.27,5.61,14.28,75.26,,,1.64,,,1.39,57,48.45,4.29,0.99,,,,,,0.68,,,,,80.78,,3.18,,,0.28,0.88,8.49,3.08,2.43,,,,,,,,,2208465979.0,Food Distributors,Distribution Services
DOC,9.86,39.44,,,,,2.7,16.1,7,29.97,8.8,44.07,4.6,10.42,40.01,0.98,0.11,0.02,20.02,0.6,,100.14,8.84,5.66,1.04,,3.02,6.04,39.48,15.06,23.23,54.78,13.81,8.02,9.29,2.53,0.43,40.01,7.27,6.04,95.33,8.95,,9.51,21.41,59.83,1.74,,12.16,,17.95,1.64,42.6,50.3,,4.99,,,,12.53,12.65,0.94,2.02,0.62,,,12.65,,,0.92,1.83,0.6,1.68,168.67,3.59,3.97,,2.38,,,23.28,,,9,3133290786.0,Real Estate Investment Trusts,Finance
DOCS,98.39,49.52,24.97,,134.4,,40.4,54.2,25.4,58.37,25.8,31.64,,105.54,43.48,41.45,6.09,59.71,55.57,7.24,,13.02,76.53,0.06,0.01,,,,47.14,44.86,43.78,,40,16.27,18.41,2.12,0.86,42.06,2.08,,44.17,,13.37,11.09,45.61,89.94,,,33.69,,39.06,10.85,64.22,60.14,0.76,21.61,,,,,51.55,1.22,5.64,,16.01,12.95,50.06,69.06,2.34,,12.02,7.24,16.43,474.43,21.69,19.29,,54.5,,1.65,,,,6,4131794326.999999,Packaged Software,Technology Services
DOCU,46.19,50.31,27.74,,48.2,,,,54.3,29.99,19.1,31.54,,48.62,43.86,6.56,0.59,7.21,91.16,0.83,,9.32,43.01,0.41,0.07,,,,81.88,55.21,19.58,27.91,24.1,5.52,5.98,1.22,0.53,30.53,4.83,,24.37,,10.33,7.08,63.54,79.08,62.68,,34.73,,6.15,9.25,18.8,26.42,,6.53,,,,,21.46,1.43,3.86,,,,19.5,438.28,,2.39,12.7,0.83,30.18,56.66,13.13,70.42,,25.3,,6.89,,,,1,8930863338.999998,Packaged Software,Technology Services
DOOO,,47.07,,4.7,,87.1,26.6,31.9,21.5,28,25.3,39.36,2.91,,45.32,2.32,0.1,0.08,52.49,1.37,117.44,67.36,20.2,3.69,5.74,,0.2,1.16,19.22,9.37,16.01,10.63,6.69,0.98,0.87,5.2,0.08,5.83,9.86,1.11,15.07,25.57,,,60.82,21.64,3.07,,2.2,,6.58,10.41,27.76,17.26,0.58,0.64,,0.5,0.31,,11.31,0.86,,0.74,,,5.52,13.28,0.96,0.97,,0.57,2.93,15.1,9.68,30.05,,8.14,,6.74,15.13,,,10,6041098855.314668,Trucks/Construction/Farm Machinery,Producer Manufacturing
DORM,72.3,37.35,27.45,0.9,12,,18.2,11.2,7.4,5.54,21.9,20.55,,53.38,29.49,4.39,0.08,0.07,128.29,2.34,194.23,51.32,96.17,1.92,0.51,,,,15.95,13.88,25.73,13.18,11.81,2.17,2.31,6.27,0.52,8.99,4.52,,17.04,22.09,20.67,4.41,106.88,39.54,6.76,,9.43,,14.39,3.17,21.45,19.71,1.81,2.06,,1.58,1.96,,22.6,1.2,2.6,0.84,,21,18.25,21.26,1.01,1.64,7.72,1.16,8.13,27.66,16.22,15.73,,11.73,,5.52,30.62,,,10,2476229269.0,Automotive Aftermarket,Consumer Durables
DOV,37.38,28.71,7.45,0.9,15.7,1,13,23.5,8,17.28,9.3,23.15,1.15,15.14,23.78,5.37,0.16,0.11,188.03,1.57,80.35,61.37,61.33,1.39,0.59,,0.26,1.08,13.72,11.8,26.34,17.24,15.2,3.5,3.23,7.29,0.48,12.26,4.24,1.09,20.09,18.64,6.08,,141.52,36.77,10.83,,17.47,,16.26,4.53,16.82,23.88,2.04,2.96,,,,,23.96,1.33,,1.42,,,20.65,14.12,1.57,1.65,,1.06,13.59,99.01,23.26,29.77,,12.45,,2.79,27.09,,,10,20204773605.0,Industrial Machinery,Producer Manufacturing
DOW,,33.19,,1.9,16.6,,,4.4,,,6.6,37.82,7,,35.29,1.89,0.27,0.16,39.75,1.66,60.36,45.15,43.53,3.88,0.98,,1.31,7,23.69,9.34,62.43,11.9,6.49,0.95,1,4.22,0.31,1.6,2.48,7,14.05,25.05,19.71,1.43,48.78,10.76,2.36,,2.46,,4.33,1.52,26.5,18.57,3.87,0.65,,,,,40.66,0.81,1.72,,,,7.49,71.6,1.57,0.57,3.57,1.04,1.82,7.04,3.77,5.71,,4.54,,5.12,,,,7,37853535762.0,Chemicals: Specialty,Process Industries
DOX,0.23,36.07,,3.3,2.1,10,,18.9,,,9.4,17.74,3.76,11.69,29.65,4.64,0.35,0.65,84.47,1.2,,34.33,51.57,1.01,0.23,,0.3,2.24,16.55,12.49,15.86,,8.59,2.16,1.96,6.04,0.54,12.37,6.49,2.24,12.12,9.72,7.72,,95.8,35.07,20.24,,9.85,,15.18,2.76,19.92,13.76,2.81,1.96,,0.92,1.34,,15.47,0.88,3.59,0.81,,,13.21,21.14,,0.98,21.12,1.2,7.69,63.79,11.84,14.02,,12.21,,8.26,19.55,,,10,10502587476.000002,Information Technology Services,Technology Services
DPZ,15.42,46.9,9.82,3.7,,15.8,9.5,5.8,2.6,9.64,6.8,58.58,3.18,,48.57,2.99,0.37,0.04,424.5,1.71,9.43,13.54,21.64,5.26,,,0.35,1.41,22.33,20.37,40.39,21.37,19.5,3.99,4.32,4.48,,10.69,3.4,1.41,24.07,14.17,9.53,6.27,428.8,39.05,4.41,,12.26,,18.49,,26.09,26.08,2.05,3.23,,0.83,0.96,,29.9,0.99,,0.93,,,24.2,27.77,2.33,13.18,,1.57,32.99,121.3,74.79,,,56.18,,3.38,37.83,,,10,13634675294.000002,Restaurants,Consumer Services
DQ,,57.16,,3.4,90.3,,53.8,179.5,67.5,16.91,50.6,82.68,,36.77,65.71,1.65,3.68,,20.94,4.61,47.53,19.48,23.55,,,,,,5.6,5.6,1.23,1.3,1.22,0.8,,17.86,0.67,,,,56.08,56.75,,,12.13,,,,,,,0.3,,10.27,0.11,1.05,,,,,,1.73,0.37,0.89,,2.5,,,,0.14,0.31,4.28,,,,,,,,,4.82,,,10,2436091878.0,Chemicals: Specialty,Process Industries
DRH,5.3,36.34,10.93,0.1,,,,,,,50.5,17.33,3.58,18.06,28.28,0.94,0.24,0.06,8.91,0.92,,118.06,52.92,4.81,0.74,,0.43,3.58,21.59,11.92,23.96,16.44,10.37,2.66,2.69,4.63,0.52,11.24,6.77,3.58,19.16,,13.89,3.27,9.89,54.53,1.98,,6.3,,12.06,1.12,31.82,31.94,,1.7,,,,10.79,15.05,0.9,1.26,0.7,,,9.37,73.05,,1.99,1.12,0.92,2.17,4.89,4.75,4.27,,4.36,,6.57,59.4,,,8,1735583068.0,Real Estate Investment Trusts,Finance
DRI,6.47,64.6,5.52,3.1,,50.1,25,21.2,5.1,23,20,66.05,6.52,17.43,66.24,2.37,0.09,0.03,183.96,0.37,12.15,16.35,2.12,3.47,3.06,,0.6,2.91,20.99,15.4,27.2,19.4,14.32,2.32,2.43,4.76,0.17,8.93,4.8,3,19.38,,10.41,6.26,176.85,21.4,8.68,,9.01,,11.63,10.41,21.07,20.46,0.78,1.94,,0.8,0.99,,21.3,1.04,,1.15,,,13.24,18.8,,2.07,,0.23,9.01,17.3,14.46,48.85,,9.61,,2.47,31.5,,,9,18138252624.0,Restaurants,Consumer Services
DRS,81.96,43.2,19.19,,,,,8,4.9,11.15,,34.71,,35.59,39.16,4.15,0.23,0.43,33.01,2.11,52.77,44.4,22.27,1.26,0.19,,,,32.68,24.6,33.29,,,1.44,2.82,3.06,0.64,8.46,3.08,,31.17,,17.87,8.86,0.0,22.37,10.69,,6.23,,8.75,3.53,44.61,37.94,6.32,2.79,,,,,32.18,,3.66,,,18.44,25.31,31.7,7.55,,7.95,1.7,5.18,67.09,9.52,8.39,,6.88,,1.03,,,,5,4372780140.0,Aerospace & Defense,Electronic Technology
DRVN,30.47,43.84,16.83,1.2,,,,170.4,,33.01,38.8,37.15,,29.17,39.25,0.76,0.52,0.05,15.69,1.9,26.04,26.17,26.64,10.15,4.24,,,,29.27,16.11,,15.99,10.56,2.51,2.78,3.42,0.17,,,,12.59,,23.36,7.3,31.92,53.09,1.86,,0.27,,13,2.67,392.25,15.23,,1.1,,,,,,0.49,,,,,10.87,,,,,1.72,0.11,7.32,4.07,0.69,,0.62,,,,,,4,2286816911.0,Other Consumer Services,Consumer Services
DSGR,30.15,24.39,4.14,,28.2,,15.8,,1.7,15.12,23.2,10.63,,34.35,16.55,2.24,0.22,0.07,34.12,2.81,103.39,35.07,50.25,7.99,1.24,,,,68.96,22.8,130.41,,,1.22,1.39,1.45,0.38,1.06,1.15,,19.95,20.74,,10.21,30.99,34.21,0.68,,0.13,,2.06,2.35,1706,118.47,4.36,0.95,,10.28,7.47,,86.16,1.1,,1.17,,,41.12,137.6,6.11,2.16,,1.55,0.14,5.5,2.56,0.34,,,,,81.24,,,6,1181509694.0000002,Wholesale Distributors,Distribution Services
DTE,10.81,48.64,,,,,5.9,11.8,,31.22,1.5,57.82,3.5,12.58,51.37,0.92,0.3,0.08,119.67,0.83,52.55,56.41,45.31,5.95,2.14,,0.56,3.43,19.64,11.5,,18.28,11.08,3.25,3.86,5.09,0.23,,,3.61,16.61,1.57,4.95,2.57,97.63,35.47,2.5,,12.33,,18.37,2.14,16.22,16.33,5.63,2,,1.42,,,,1.23,1.38,1.39,,,7.23,145.93,,9.09,2.62,0.62,3.3,8.2,5.99,13.73,,4.94,,,17.12,,,10,22015430118.0,Electric Utilities,Utilities
DTM,86.67,54.51,24.17,,0.5,,5.4,6.8,,,6.7,62.07,2.83,46.4,55.57,1.97,0.29,0.03,103.12,0.95,,146.71,53.55,3.06,0.65,,0.7,2.83,19.91,14.94,34.49,17.11,9.78,8.46,13.61,5.02,0.49,39.45,3.68,2.83,22.57,,8.63,11.71,60.24,79,3.18,,41.19,,50.82,2.37,25.09,25.09,1.89,10.32,,,,,26.18,1.71,2.48,,,,12.7,26.12,1.98,,5.51,0.95,4.53,14.79,7.82,9.66,,4.59,,5.27,,,,6,5129037450.0,Oil & Gas Pipelines,Industrial Services
DUK,15.04,38.53,,,0.7,2.1,16,34.2,,,6,40.16,4.35,13.82,38.24,0.68,0.02,,106.37,0.7,101.1,89.03,51.85,5.76,1.73,,0.77,3.9,20.19,11.52,,20.7,11.71,5.51,5.63,4.95,0.27,,,3.94,16.78,4.39,9.17,3.69,107.64,48.81,2.32,,14.31,,25.38,1.71,19.55,19.98,4.16,2.71,,1.73,,,,0.99,1.59,1.06,,,7.11,51.82,2.85,5.38,2.85,0.45,2.4,6.93,5.14,8.77,,3.78,,,23.53,,,10,73355947753.99998,Electric Utilities,Utilities
DUOL,75.01,43.32,27.26,,,,32.5,,91.5,1.7,31.2,30.64,,86.24,37.41,23.97,2.57,16.12,336.72,3.09,,5.85,42.25,0.87,0.07,,,,264.1,225.22,61.84,52.55,48.93,14.48,20.5,0.38,0.67,33.14,1.54,,114.1,,120.51,31.06,224.85,73.13,,,12.59,,7.76,17.99,184,184,,23.22,,,,,70,1.5,12.37,,30.58,22.37,63.58,117.66,,,18.73,3.09,8.26,102.11,7.08,12.15,,13.37,,,,,,1,6626529096.000001,Packaged Software,Technology Services
DV,,42.01,22.48,,32.8,,38.1,45.9,100,8.93,28.1,28.01,,2.34,35.17,12.27,4.11,3.85,19.45,6.57,,38.58,111.4,0.68,0.08,,,,32.04,21.69,20.15,,,4.06,4.73,3.12,0.86,23.47,4.59,,39.06,,13.21,14.22,41.42,82.42,74.39,,10.33,,12.74,2.93,52.57,51.59,1.68,5.36,,,,,22.71,0.47,3.74,,18.35,8.35,19.51,55.45,1.9,,6.1,6.57,5.26,38.77,8.04,6.08,,6.44,,1.52,,,,6,4841300506.0,Packaged Software,Technology Services
DVAX,,55.11,14.3,,108.1,,,,,110.27,57.8,54.5,,16.06,54.04,2.79,10.91,3.05,12.76,13.23,472.32,36.63,74.48,6.43,0.37,,,,38.32,30.5,52.37,,,3.7,4.55,2.61,0.64,8.69,1.35,,50.24,,188.97,18.38,8.21,82.85,,,7.85,,,2.46,98.15,98.15,,7.01,,,,,91.16,1.55,3.28,0.42,4.37,3.07,73.78,,,2.12,2.47,12.34,2.03,23.34,3.27,3.23,,,,0.32,,,,2,1758083959.9999998,Biotechnology,Health Technology
DVN,,46.15,,,35.9,89.8,,,99.2,27.3,22.9,77.52,85.59,,56.23,2.24,0.23,0.07,33.75,1.11,8.83,29.26,39.4,1.21,0.65,,0.26,4.31,6.66,4.08,,6.59,3.9,2.15,1.98,15.02,0.47,,,4.31,7.35,,,5.16,50.83,33.19,13.05,,21.71,,29.96,1.56,6.26,4.39,,1.38,,,,,,0.66,0.57,0.78,,,3.17,6.31,,0.76,1.64,1.01,13.18,22.39,20.51,27.15,,16.08,,6.44,,,,6,31829976802.0,Oil & Gas Production,Energy Minerals
DXC,,35.1,6.54,11.1,,,,8.8,,1.38,,18.8,,21.76,28.07,0.98,0.31,0.26,20.19,1.25,,26.67,76.02,2.71,1.58,,,,20.41,4.21,7.37,,3.57,0.55,0.55,4.9,0.22,7.5,27.2,,6.15,44.26,4.93,,28.19,23.26,0.15,,0.18,,0.32,1.23,252.38,5.75,,0.28,,,,,3.84,0.72,1.43,0.56,,,2.67,24.25,,0.35,7.95,1.25,0.17,14.4,3.73,0.81,,0.1,,25.61,,,,6,4245057662.999999,Data Processing Services,Technology Services
DXCM,,52.54,23.19,,4.1,,30.6,0.6,19.3,,19.9,47.77,,,50.59,6.16,1.44,0.96,79.88,2.46,135.11,68.52,86.5,2.66,1.31,,,,41.64,32.57,59.37,38.6,24.18,6.87,8.03,2.4,0.31,13.53,1.71,,39.39,,23.34,13.7,150.66,61.68,33.05,,17.22,,15.88,15.76,47.83,45.91,,8.38,,,,,62.11,0.53,5.87,0.56,,,40.37,62.5,,5.63,16.89,2.12,10.48,58.88,15.76,30.96,,27.39,,,173.65,,,5,37371446919.0,Medical Specialties,Health Technology
DY,71.63,46.78,2.17,1.7,11,,27.5,55.2,,40.54,12.1,55.91,,10.18,48.56,4.56,0.03,0.01,182.35,3.12,10.81,22.35,47.22,2.22,0.98,,,,18.2,11.88,60.64,14.24,9.63,1.23,1.41,5.49,0.4,2.33,2,,19.46,20.85,18.6,11.9,137.29,19.62,5.5,,4.91,,7.21,4.31,23.99,24.01,2.4,1.18,,1.39,4.43,,51.17,1.33,2.9,1.33,,337.69,15.66,34.35,1.24,3.35,7.9,2.93,8.19,43.57,16.06,20.08,,10.68,,,41.54,,,10,2843287466.0,Engineering & Construction,Industrial Services
E,,47.62,,3.4,16.4,18.3,64,,228.7,19.27,31.8,77.89,8.31,,57.57,1.76,0.49,0.48,28.19,1.3,30.22,75.63,56.87,1.52,0.69,,0.64,7.38,3.84,2.57,12.43,4.96,3.32,0.68,0.66,26.04,0.37,5.57,12.57,7.38,7.33,31.59,,,28.74,12.4,0.97,,2.85,,8.57,0.84,16.81,8.82,0.59,0.5,,,,,8.92,0.98,0.63,0.77,,,3.28,4.58,0.37,0.41,0.97,1.11,1.79,24.37,14.52,4.76,,2.46,,3.54,39.15,,,7,54559459892.66246,Oil Refining/Marketing,Energy Minerals
EAF,10.82,43.8,47.26,1.3,,,,,,342.71,,45.77,,110.78,42.71,,0.96,0.15,1.75,3.79,204.43,40.24,65.03,,,,,,,,,,27.14,2.23,2.26,,,,,,,72.91,19.54,,2.05,,,,,,,,,,,0.8,,,,,,0.85,,,,,,,,0.13,,1.98,,,,,,,,,2.57,,,6,1011823109.0000002,Electrical Products,Producer Manufacturing
EAT,214.45,63.08,61.73,0.7,,,5.1,11,,24.94,10.5,68.37,,82.83,63.52,3.35,0.03,0.01,140.82,0.32,8.27,14.23,4.68,4.59,158.19,,,,31.5,18.89,38.06,23.86,15.5,1.74,1.82,3.17,0.01,4.78,3.47,,24.6,5.76,23.34,5.45,43.78,14.88,4.92,,4.11,,6.75,485.59,34.35,29.67,,1.41,,,,,29.76,3.22,,2.33,,,15.2,25.21,,4.87,,0.17,7.4,13.47,13.52,,,11.35,,3.24,41.42,,,10,1402226934.0,Restaurants,Consumer Services
EBAY,44.52,43.42,,8.9,33.4,16,11.7,7.5,10.7,25.41,15.3,32.75,1.74,19.64,38.89,4.94,0.87,0.62,62.94,1.25,,37.42,17.82,2.39,1.45,,0.23,1.74,11.01,9.86,23.33,12.32,10.75,3.09,3.16,9.08,0.27,13.56,4.62,1.74,12.04,7.87,9.84,2.94,55.87,72.02,8.44,,19.68,,21.28,5.59,15.81,13.42,,3.16,,,,,22.86,1.13,4.06,0.8,,,17.15,31.3,,0.86,27.61,1.25,9.66,172.41,18.79,34.22,,11.83,,11.46,11.61,,,8,23712932186.0,Internet Retail,Retail Trade
EBR,,44.26,,,2.2,,,,,25.92,,50.26,3.89,,46.28,0.7,1.06,0.39,5.66,2.06,22.61,109.42,49.68,4.3,0.6,,0.11,3.89,8.27,6.32,25.45,4.78,4.32,2.21,2.7,12.09,0.43,11.88,6.84,3.89,16.31,,51.82,2.83,7.15,80.74,1.65,,26.69,,25.33,0.63,6.96,8.07,,2,,,,,16.21,0.79,0.84,1.22,,,9.01,19.19,,0.89,1.8,2.04,3.73,34.68,5.31,8.86,,5.58,,,12.86,,,7,17034658709.929998,Electric Utilities,Utilities
EBR.B,,47.54,,,2.2,,,,,25.92,,53.39,10.48,,49.61,0.7,1.06,0.39,6.25,2.06,22.61,109.42,49.68,4.3,0.6,,0.49,10.48,8.85,6.76,25.45,4.78,4.32,2.21,2.89,11.3,0.43,11.88,6.2,9.56,44.64,,51.82,2.83,6.76,80.74,1.65,,26.69,,25.33,0.62,7.69,8.92,,2.01,,,,,15.95,0.92,0.83,1.2,,,8.79,18.84,,0.87,1.77,2.04,3.73,34.68,5.31,8.86,,5.58,,,12.5,,,7,17034658709.929998,Electric Utilities,Utilities
EC,,60.76,,,14.9,39.3,51.1,187.1,,21.68,41.8,84.64,75.12,,69.07,1.23,0.31,0.12,8.3,1.48,45.99,54.25,30.72,2.9,1.64,,1.21,26.79,4.64,4.64,,4.6,3.24,1.26,1.38,21.55,0.25,,,38.51,5.67,26.01,,,9.97,35.86,4.39,,12.38,,28.05,1.05,4.7,4.43,0.21,0.56,,,,,,0.83,0.54,0.46,,,3.78,187.83,0.21,0.83,1.49,1.21,5.86,27.37,16.6,22.63,,11.49,,31.84,6.34,,,9,25278749861.60169,Integrated Oil,Energy Minerals
ECL,26.54,29.14,,,9.3,4.6,10.4,9,6.6,9.4,9.6,15.75,1.26,5.22,23.86,4.85,0.27,0.15,231.38,1.3,62.87,66.94,66.15,2.15,0.97,,0.36,1.01,24.83,18.84,36.33,24.83,18.31,4.46,4.64,4.03,0.39,12.77,3.06,1.11,30.89,8.93,16.99,3.96,202.83,43.13,7.16,,13.05,,16.25,7.66,32.45,36.15,13.9,4.21,,,,,33.14,1.14,,1.26,,,22.9,25.56,5.44,2.6,,0.97,9.42,57.23,16.77,25.01,,10.9,,3.68,51.76,,,9,50724635653.0,Chemicals: Specialty,Process Industries
