Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CHRW,30.64,48.03,6.67,4.6,,6.1,,,18.3,,7.3,30.3,2.9,28.16,43.67,7.09,,0.06,0.07,107.61,1.49,,30.16,52.19,2.78,1.17,,0.65,2.28,24.47,21.06,68.02,18.66,16.43,0.78,0.82,4.09,0.29,1.2,1.68,2.3,22.62,4,16.23,2.67,80.6,6.96,5.26,,,1.96,,3.34,7.75,37.24,28.39,40.56,0.73,,2.28,5.27,,60.8,1.34,9.94,1.01,,,44.89,167.1,,1.68,77.98,1.49,6.4,45.94,18.9,23.46,,12.21,,3.67,21.04,,,10,10541695981.0,Air Freight/Couriers,Transportation
CHT,2.71,50.46,,,0.4,3.6,3.1,5.4,135.4,,2.2,57.44,3.88,,52.72,5.82,,0.67,1.04,38.0,1.47,36.93,30.53,38.15,0.51,0.12,,0.99,3.88,20.44,11.05,20.58,,,,4.23,4.89,0.73,20.55,4.85,3.88,24.59,6.81,1.98,2.12,39.25,36.74,142.12,,,16.21,,21.33,2.55,26.17,25.82,8.61,4.24,,,,,20.63,0.97,1.89,1.04,,,12.83,20.47,,1.45,3.11,1.25,6.99,15.64,10.33,9.68,,8.86,,3.86,21.57,,,10,28516275590.520023,Major Telecommunications,Communications
CHTR,,59.77,,9.2,,,17,21.9,,65.89,16.1,52.8,,21.66,57.7,0.74,,0.05,0.01,388.27,0.34,,10.83,19.91,4.57,6.83,,,,12.2,7.16,38.33,10.79,6.66,2.76,2.75,8.2,0.09,7.17,7.13,,10.86,25.68,10.54,0.28,424.85,47.91,2.47,,,8.52,,23.7,3.92,12.16,11.92,0.7,1.04,,0.38,0.46,,14.48,0.91,,0.48,,,3.84,12.86,0.69,0.62,,0.34,3.16,30.67,9.1,38.3,,6.82,,5.33,18.13,,,8,67045101736.0,Cable/Satellite TV,Consumer Services
CHWY,37.26,68.66,6.61,,,,,97.2,441.5,12.51,13.7,69.24,,71.37,70.55,6.21,,0.34,1.34,34.89,0.85,33.82,51.08,5.49,2.12,1.06,,,,104.6,57.65,54.27,64.66,23.8,1.15,1.24,0.96,0.16,2.29,1.82,,58.03,,,5.93,38.91,28.98,14.34,,,3.22,,0.59,29.92,42.04,39.2,,1.35,,,,,58.94,0.9,7.54,,,,39.65,68.68,,8.23,32.61,0.46,11.89,13.67,12.91,76,,16.76,,,,,,2,8671154784.0,Internet Retail,Retail Trade
CHX,0.54,56.97,,1.6,2.6,,,,3.7,,13.7,64.28,1.18,,60.1,3.95,,0.53,0.55,31.24,1.94,79.78,70.59,47.84,0.95,0.39,,0.21,1.18,12.63,8.49,14.96,10.93,7.92,1.54,1.71,7.92,0.54,11.42,7.03,1.22,14.68,,10.88,4.77,31.13,31.62,8.3,,,8.59,,12.98,3.28,19.4,17.85,,1.66,,,,,14.52,1,2.41,,,,11.02,13.65,,1.45,7.32,1.2,9.51,40.69,19.54,18.15,,15.08,,3.92,,,,7,7322676117.000001,Chemicals: Specialty,Process Industries
CIEN,44.62,59.57,21.82,2.1,6.6,,,3.1,,,9,66.41,,33.47,60.78,2.86,,1.26,0.69,70.13,4.06,166.52,53.78,83.64,4.26,0.55,,,,44.53,28.33,37.31,20.88,17.32,2.48,2.64,2.25,0.52,7.08,2.81,,25.75,,,,51.91,43.43,2.37,,,3.44,,5.67,3.5,74.61,39.78,6.74,2.55,,,,,36.24,1.35,2.81,1.53,,11.87,28.59,199.23,,2.41,4.46,2.99,2.46,14.36,5.06,4.77,,5.5,,2.12,36.85,,,8,7216185865.0,Telecommunications Equipment,Electronic Technology
CIG.C,,43.88,,,12.2,45,13.9,21.8,,53.52,13.5,30.89,62.64,,40.13,1.93,,0.27,0.31,2.45,0.96,,46.41,49.43,1.22,0.45,,0.54,4.94,5.19,4.49,7.49,7.01,5.7,1.15,1.18,19.27,0.47,16.18,16.43,4.94,8.63,28.81,,3,2.23,27.95,4.71,,,15.8,,18.06,1.56,6.98,7.58,0.59,1.1,,,,,7,1.1,1.13,1.2,,,6.1,6.48,0.47,0.65,3.83,0.96,10.65,244.74,19.55,23.9,,12.14,,3.7,10.79,,,10,6860799580.125,Electric Utilities,Utilities
CIGI,37.31,44.88,3.46,,8.8,46.4,16.4,10.3,,4.97,12.3,50.9,0.83,31.48,44.47,2.12,,0.11,0.07,145.73,1.17,5.37,67.25,50.02,3.91,1.92,,0.06,0.21,24.34,16.12,49.91,,,1.82,2.17,4.11,0.2,4.35,2.62,0.21,20.97,16.74,15.65,10.81,111.07,39.93,4.24,,,3.38,,7.9,6.05,48,27.63,9.87,1.64,,,,,38.36,1.31,,1.57,,,28.25,35.68,,2.93,,1.17,2.76,69.6,9.6,14.76,,5.32,,,214.19,,,9,5247762028.111482,Real Estate Development,Finance
CIVI,,55.16,,,9.5,,61.2,27.3,22.7,7.98,56.5,66.25,11.48,,59.44,1.1,,0.02,0.01,52.8,0.45,,102.98,56.08,1.36,0.73,,0.65,11.48,6.01,2.77,18.74,6.26,2.81,1.88,1.96,16.64,0.44,10.47,10.36,9.41,5.81,33.65,,12.73,94.41,43.45,4.06,,,19.65,,30.85,0.77,5.17,5.7,0.18,1.03,,,,,9.77,0.56,0.44,,,,1.82,2.39,0.23,0.45,0.77,0.45,6.87,12.53,13.44,15.43,,8.91,,,,,,6,7804637629.000001,Integrated Oil,Energy Minerals
CLB,,61.87,,,44.1,,,166.1,,,,75.13,,,65.92,3.55,,0.23,0.11,21.28,2.48,59.76,28.89,78.43,2.63,0.78,,0.06,0.19,19.89,15.82,26.67,16.68,13.78,2.02,2.24,5.03,0.42,8.41,4.4,0.19,21.73,,10.96,3.89,22.03,17.56,4,,,5.01,,10.22,3.98,38.76,30.14,,1.94,,,,,23.06,0.97,3.04,0.61,,,18.38,24.05,,1.78,6.89,1.79,4.42,21.72,11.72,11.17,,6.22,,2.86,14.68,,,9,1159074539.0,Oil & Gas Production,Energy Minerals
CLBT,112.35,62.89,7.89,,,,,104,15.4,18.66,18,67.87,,55.47,64.7,8.02,,1.36,30.21,19.72,1.84,59.63,45.22,70.67,,0.04,,,,,,39.26,,,3.04,10.07,,0.47,25.65,2.33,,49.3,,17.17,19.15,9.4,84.45,0.22,,,,,14.59,14.2,,,,10.24,,,,,40.08,2.1,,,103.79,24.96,35.92,,,,16.43,1.8,,,,,,18.03,,0.03,,,,3,1458548338.0,Packaged Software,Technology Services
CLDX,3.64,49.11,,,13.3,,,,,2958.1,,65.58,,,55.48,26.77,,23.56,244.9,27.02,24.27,,,58.08,,,,,,,,,,,192.54,104.22,,0.96,,,,,,,,43.11,,,,,,,,2.28,,,,160.83,,,,,,0.63,,1.77,2.49,2.42,,,,,2.36,24.27,,,,,,,,,,,,,1320939486.0,Medical/Nursing Services,Health Services
CLF,,50.73,4.58,,54.6,,57.5,,,,45,66.93,,,54.2,1.85,,0.01,0.01,12.46,1.85,82.28,38.59,33.58,5.07,0.55,,,,,13.27,17.23,9.14,8.74,0.55,0.5,,0.41,2.87,9.33,,67.04,32.36,,,16.54,2.56,,,,,,,0.85,,,,0.3,,,,,10.88,0.75,,0.44,,,4.99,11.1,,0.35,1.03,0.55,,,,,,,,20.63,,,,7,7269067603.0,Steel,Non-Energy Minerals
CLH,56.32,51.96,5.73,0.5,19.4,,23,41.5,10.9,13.89,20.8,58.44,,20.04,52.93,3.46,,0.53,0.2,252.5,2.1,31.78,41.61,65.78,2.78,1.2,,,,23,14.7,59.72,20.66,12.74,2.57,2.77,4.35,0.35,4.64,1.97,,30.42,21.92,11.12,6.79,169.61,31.25,4.65,,,7.19,,11.74,5.38,32.88,32.83,1.76,2.36,,,,,51,1.49,7.71,1.98,,,18.2,30.49,1.6,2.39,40.73,1.76,6.13,23.09,12.12,17.78,,9.23,,,72.28,,,8,9104920408.0,Environmental Services,Industrial Services
CLMT,20.05,57.79,2.71,,,,70.2,,,31.86,21.7,69.62,,37.39,60.39,0.61,,0.03,0.02,21.8,0.63,37.78,29.75,24.47,367.73,,,,,695.97,695.97,,21.92,11.39,0.81,0.92,0.14,,,,,1676.93,,,,15.52,4.02,,,,,,,,,,,0.42,,,,,,1.4,,2.16,,,,,,,,0.3,,0.37,0.36,,,,,,,,,1,1559585935.0,Oil Refining/Marketing,Energy Minerals
CLS,110.45,73.56,6.36,2.7,12.6,,34.2,37.5,22.4,30.92,15.9,69.1,,3.93,72.51,3.58,,0.13,0.42,89.16,1.47,88.21,59.68,71.96,1.33,0.52,,,,21.22,15.85,29.51,,,1.05,1.22,4.71,0.31,4.13,3.57,,20.02,22.1,27.35,13.94,21.03,10.47,8.32,,,4.08,,5.85,5.88,29.16,25.73,1.09,1.19,,1.57,0.81,,28.76,4.24,3.25,4.65,,29.62,20.4,22.55,1.03,2.3,9.24,0.87,6.47,32.18,19.29,21.35,,17.85,,0.35,82.95,,,10,2719506844.839338,Electronic Components,Electronic Technology
CLVT,,44.65,3.27,,,,,24.6,27,,10,67.96,,9.93,51.31,,,0.25,0.08,5.25,0.88,,50.22,115.17,,0.86,,,,,,18.93,31.1,8.71,3.16,3.12,,0.46,16.51,11.41,,7.25,,,,8.65,66.13,0.91,,,,,10.21,0.68,,88.98,,1.39,,,,,8.43,0.61,,,,,5.16,,,0.56,,0.88,,,,,,2.16,,7.02,,,,,4970322143.0,Miscellaneous Commercial Services,Commercial Services
CLX,13.28,70.23,5.33,,,2.6,,,,46.24,,80.75,3.53,18.75,76.03,4.13,,0.18,0.1,169.3,1,57.58,130.33,31.5,3.34,48.07,,0.74,2.86,37.05,27.27,35.22,19.25,17.5,3.34,3.15,2.7,0.01,8.96,3.19,2.88,24.75,,7.42,1.69,152.64,44.49,12.51,,,4.78,,15.08,349.07,58.99,25.98,,2.83,,,,,31.57,1.11,,0.97,,,23.56,431.89,,2.67,,0.62,6.17,38.58,16.14,360.61,,17.57,,3.68,29.03,,,10,18103359180.0,Household/Personal Care,Consumer Non-Durables
CMC,21.33,63.16,1.1,1.8,25.6,12.3,10,6,138.3,3.22,7,70.57,1.69,,65.14,4.51,,1.03,0.72,61.22,3.94,58.49,19.23,54.49,1.33,0.28,,0.16,1.14,10.69,8.16,12.7,9.63,7.09,0.92,0.92,9.35,0.63,7.26,8.25,1.18,15.5,26.33,8.09,5.29,44.65,17.14,14.41,,,6.13,,8.71,1.62,14.79,14.27,0.67,0.9,,,,,12.43,1.37,1.1,1.58,,9.02,7.95,13.1,0.62,0.87,1.9,2.78,7.24,16.09,11.57,11.49,,10.04,,4.84,17.13,,,10,6035518418.999999,Steel,Non-Energy Minerals
CMCO,,68.4,1.35,,11.5,5.3,34,35.1,,5.97,9.1,78.45,0.99,,72.72,1.89,,0.24,0.11,38.53,2.04,112.08,42.25,61.84,4.85,0.56,,0.1,0.73,27.81,15.02,37.07,,,1.52,1.55,3.6,0.5,4.18,3.78,0.73,12.94,13.37,,,37.66,35.14,2.36,,,1.51,,8.42,1.24,72.7,13.71,3.81,1.12,,,,,26.76,1.02,,1.09,,,16.86,2568.67,1.91,0.86,,1.16,0.83,17.68,3.57,1.72,,4.16,,0.89,27.86,,,10,1022304371.9999998,Trucks/Construction/Farm Machinery,Producer Manufacturing
CMCSA,,55.2,5.42,4.6,1.8,8,10.9,15.1,3.3,188.44,9.4,56.1,4.28,6.83,54.46,1.52,,0.23,0.09,43.47,0.72,,117.48,39.74,2.69,1.18,,0.29,2.81,11.15,6.86,23.55,10.84,6.84,2.11,2.1,8.97,0.32,8.93,6.61,2.85,9.96,11.8,6.48,1.15,46.18,69.73,5.58,,,11.92,,18.52,1.94,11.69,10.33,2.46,1.4,,0.58,1,,15.64,0.94,,0.7,,,6.74,14.06,,0.79,,0.72,5.55,38.71,10.24,17.6,,6.72,,11.01,13.57,,,10,187033524119.00003,Cable/Satellite TV,Consumer Services
CME,4.54,57.21,7.9,,0.4,17.8,11.5,19.5,10.2,13.53,4.4,61.31,8.02,6.95,58.29,0.69,,0.02,0.71,229.04,1.02,,42.05,35.64,0.69,0.12,,0.97,3.8,18.12,16.87,23.02,19.37,18.56,13.14,13.82,5.52,0.21,60.03,4.4,2.01,22.11,11.93,4.65,5.3,234.07,86.06,24.06,,,57.34,,63.66,2.92,24.08,22.65,3.19,13.64,,1.83,1.38,,22.72,0.98,,1.02,,,22.17,23.36,2.69,1.57,,1.02,2.67,557.93,12.57,12.57,,2.34,,3.79,28,,,10,74403329139.0,Investment Banks/Brokers,Finance
CMG,34.93,63.39,12.03,0.7,15.7,,51.5,50.2,63,42.95,19.2,80.35,,,68.88,11.66,,1.32,0.31,62.01,1.62,1.84,9.33,3.11,1.97,1.24,,,,45.17,38.49,70.03,37.98,32.88,6.88,7.98,2.21,0.4,11.39,1.48,,47.14,21.01,18.97,13.73,49.02,26.87,,,,13.51,,17.66,23.4,57.74,57.2,1.83,7.79,,,,,68.37,1.26,7.73,1.6,,,46.41,64.66,2.29,5.85,23.58,1.57,17.55,32.78,26.14,44.62,,20.42,,0.51,138.99,,,10,52761311888.99999,Restaurants,Consumer Services
CMP,,63.93,43.1,,4.4,,,,,9.37,,71.66,0.34,2.84,66.98,1.15,,0.07,0.02,14.83,2.9,150.52,36.11,40.2,49.72,2.49,,7.38,2.02,,83.92,,19.85,8.96,1.31,1.29,,0.22,,,4.05,28.19,,,,29.01,19.02,1.37,,,,,7.61,1.74,,243.11,,0.54,,,,,,0.51,5.2,0.29,,,102.28,,,1.48,2.5,0.74,,,,,,6.39,,,9.46,,,8,1190898619.0000002,Chemicals: Specialty,Process Industries
CMRE,48.99,51.19,3.84,1,22.2,4.8,57.1,54.8,,10.15,48.8,49.07,3.82,,51.24,1.55,,1.23,0.35,14.29,1.65,14.99,13.74,10.04,3.55,1,,0.17,3.22,6.21,4.75,10.75,,,,1.64,16.1,0.48,15.22,18.06,3.22,4.85,26.04,,,16.64,25.86,2.99,,,19.17,,21.51,0.69,4.75,5.24,0.17,0.84,,,,,5.49,0.86,0.4,0.58,,,3.02,4.43,0.21,0.49,0.69,1.56,7.32,13.96,11.6,16.07,,9.21,,8.94,7.53,,,10,1148519851.0,Marine Shipping,Transportation
CMS,24.46,53.98,5.61,,9.3,6.2,5,5.1,39.3,,4.5,73.16,4.04,14.86,59.02,0.96,,0.19,0.03,69.52,1.23,73.46,68.21,40.26,5.27,1.99,,0.58,2.96,20.04,11.97,118.55,19.37,11.43,4.51,4.92,4.99,0.23,4.15,1.49,2.96,19.44,0.62,8.44,3.97,59.55,42.34,2.22,,,14.01,,20.77,2.63,19.93,19.75,4.59,2.76,,,,,64.25,1.17,1.52,1.3,,,8.71,26.64,,,2.63,0.83,3.1,6.99,5.86,13.5,,4.01,,,22.59,,,10,16689683357.0,Electric Utilities,Utilities
CNHI,8.71,66.84,9.25,1.6,20.1,,65.5,59.4,,26.25,18.7,83.88,3.87,,72.57,2.1,,0.43,0.07,12.15,7.89,148.96,77.95,400.99,6.92,3.61,,0.34,3.87,12.1,10.27,61.16,30.91,23.76,2.35,1.88,8.26,0.17,3.08,4.42,3.87,8.09,29.08,,,13.19,32.27,2.69,,,8.36,,19.69,1.99,9,8.87,1,0.72,,,,,24.55,0.92,1.47,1.41,,,8.9,16.4,0.44,0.89,5.47,6.47,4.07,11.79,9.11,23.21,,9.57,,,15.26,,,8,17987084780.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
CNI,,51.72,,3.3,4.2,11.2,13.6,11.3,7.4,19.32,9.6,66.71,3.77,,56.68,2.84,,0.06,0.01,111.24,0.64,27.33,79.71,27.07,2.34,1.08,,0.46,2.21,16.74,13.24,33.09,15.65,12.49,6.5,6.9,5.97,0.36,20.88,3.66,2.2,18.9,12.29,8.62,4.62,132.81,41.53,8.12,,,31.66,,40.65,5.02,18.33,21.29,2.96,5.79,,1.36,1.46,,27.84,0.84,2.22,0.94,,,13.97,20.99,2.37,1.87,5.22,0.49,10.18,15.41,14.62,27.49,,11.58,,2.9,21.8,,,10,76311835087.66574,Railroads,Transportation
CNK,104.38,63.32,3.6,,,,,,,,50.8,58.48,,60.3,62.07,1.29,,0.8,0.27,32.63,0.98,9.38,137.54,10.41,6.45,6.24,,,,19.17,12.13,28.7,13.84,8.46,1.96,2.28,5.22,0.11,7.94,5.71,,16.91,,13.1,5.34,15.52,64.89,1.72,,,8.36,,10.15,7.15,21.05,19.78,,1.75,,,,,22.14,2.1,,1.25,,,13.34,20.64,,3.97,,0.96,4.98,16.02,8.47,63.74,,9.91,,4.52,103.34,,,7,2039795372.0000005,Movies/Entertainment,Consumer Services
CNM,31.88,55.1,,7.3,31.6,,40.9,140.8,75.3,32.03,24.8,69.12,,,59.21,3.07,,0.01,0.01,45.27,2.29,62.74,46.68,61.02,3,1.6,,,,16.09,12.9,15.06,12.95,12.58,1.55,1.63,6.22,0.27,10.8,8.63,,18.44,,10.45,6.71,37.54,26.74,6.29,,,5.58,,10.11,5.3,21.66,21.66,0.64,1.37,,,,,13.05,1.21,,,,,12.38,13.55,0.84,,,1.34,7.12,44.47,15.51,23.93,,11.47,,4.2,,,,6,6383981289.0,Wholesale Distributors,Distribution Services
CNMD,,60.75,,,3.4,,15,120.9,24.4,,10.5,68.02,1.07,,63.11,2.35,,0.14,0.04,74.91,2.27,208.47,61.03,67.12,3.49,1.01,,0.21,1.07,16.24,11.92,19.36,24.24,16.5,3.66,2.5,6.16,0.4,12.9,7.18,1.07,15.5,2.7,18.26,6.53,119.96,55.65,5.22,,,10.23,,15.37,2.48,17.79,19.31,,1.82,,,,,14.09,0.62,,0.76,,,13.01,12.39,,1.56,,1.06,5.71,46.57,9.89,15.32,,7.47,,4.38,57.78,,,9,3310056485.0,Medical Specialties,Health Technology
CNNE,6.64,62.95,,8.4,,,,,5.7,,4.4,71.84,1.14,,65.29,2.25,,2.01,0.51,21.12,2.55,,50.74,,,0.18,,,1.14,,,,,,3.26,3.22,,0.82,,,2.27,,,49.15,,18.54,3.03,,,,,,,0.7,,,,3.02,,,,,,1.14,,,,,,,,5.21,0.73,2.55,,,,,,,,19.88,,,,4,1438823501.0,Restaurants,Consumer Services
CNP,7.2,69.01,10.58,,12.2,1.3,5.5,15.5,9.9,8.68,,83.21,1.55,,73.94,0.79,,0.17,0.03,31.93,1.11,56.49,79.47,29.72,6.01,1.89,,0.53,2.54,21.44,12.1,,18.45,10.5,4.21,4.68,4.66,0.25,,,2.63,18.35,8.86,10.24,2.85,28.05,44.49,2.24,,,11.25,,21.35,1.98,21.15,21.2,16.31,2.38,,,,,,1.14,1.73,1.52,,,9.88,,1.25,,3.16,0.92,2.37,6.19,5.07,9.6,,4.29,,,26.23,,,8,18354833057.0,Electric Utilities,Utilities
CNQ,9.26,54.6,,3.2,10.7,29.6,45.6,,54.8,,35.8,71.65,12.72,,59.87,3.26,,0.09,0.07,34.84,0.84,28.05,16.54,31.19,0.59,0.25,,0.55,4.41,11.16,6.64,11.48,,,3.34,2.73,8.96,0.53,23.8,9.5,4.52,13.88,27.36,,,29.08,27.06,16.01,,,18.47,,24.21,2.58,13.84,13.02,0.63,2.55,,,,,10.76,1.2,1.22,1.13,,,7.12,9.91,0.53,0.72,2.58,0.53,10.01,14.77,14.84,19.15,,11.22,,9.13,24.32,,,7,70102353537.55795,Oil & Gas Production,Energy Minerals
CNS,82.59,60.18,21.29,,28.6,13.5,19.4,3.4,9.2,33.37,4.8,72.42,4.13,42.68,62.93,16.55,,26.29,2.08,103.42,33.58,,12.25,50.77,0.68,0.29,,0.83,2.28,28.2,24.45,50.96,20.43,19.75,8.33,9.85,3.55,0.68,19.33,1.91,2.28,28.76,8.98,12.3,9.97,62.61,48.51,,,,26.24,,34.93,10.65,38.59,36.67,5.73,10.12,,2.43,4.48,,52.34,1.65,4.25,1.73,94.02,38.16,43.24,74.67,5.58,3.45,11.08,33.58,18.77,82.01,25.66,32.5,,30.82,,1.17,35.55,,,10,3134484051.9999995,Investment Managers,Finance
CNX,66.98,72.58,31.3,11.2,12.1,,246.7,,,39.84,12.9,84.74,,44.4,76.61,1.59,,,,41.09,0.37,5.87,53.34,25.48,1.8,0.57,,,,9.88,6.4,51.57,,,4.67,6.04,10.12,0.5,11.72,2.7,,22.63,,49.11,9.9,13.97,28.03,1.15,,,40.23,,12.35,1.44,12.92,246.05,820.17,4.89,,,,,42.58,2.94,4.16,2.59,,,9.65,14.9,,1.35,1.59,0.36,6.62,11.55,11.24,13.44,,1.59,,3.94,210.58,,,4,3505403598.0,Integrated Oil,Energy Minerals
CNXC,,51.09,,,12.2,,17.2,23.2,12.2,4.99,12.9,74.81,2.84,,60.6,1.37,,0.14,0.05,43.72,1.57,,12.12,39.25,3.86,1.18,,0.11,2.84,12.94,5.89,20.34,,6.11,0.76,0.8,7.73,0.34,3.92,13.01,3.04,3.57,,6.31,11.54,128.55,36.18,2,,,2.18,,6.73,0.68,14.19,3.81,0.16,0.3,,,,,7.52,0.34,,,,,4.55,8.46,0.16,,,1.57,1.78,86.64,5.92,5.28,,5.03,,,,,,7,3846238240.0,Miscellaneous Commercial Services,Commercial Services
CNXN,18.37,55.63,2.93,,9.5,,10.9,14.5,95.6,,3.1,70.69,0.55,3.85,60.04,7.06,,1.17,211.39,72.74,3.13,20.6,43.65,74.72,0.02,,,0.11,0.55,14.45,12.82,9.68,,,0.49,0.53,6.92,0.7,5.5,8.02,0.55,19.27,6.75,,3.86,47.72,18.63,,,,3.23,,3.68,2.13,21.33,21.57,6.34,0.69,,1.48,0.5,,12.57,1.52,1.49,1.85,46.93,2.5,11.98,12.94,,1.34,2.33,2.82,7.39,23.76,11.72,10.52,,14.19,,1.06,24.42,,,10,1402899899.0,Information Technology Services,Technology Services
COCO,2.86,68.66,20.02,,24.5,,6,25.6,45.2,100.1,14.5,64.09,,13.84,67.76,15.68,,1.56,10447.07,36.12,3.28,65.81,28.09,50.9,,,,,,24.55,24.33,26.21,34.17,31.94,3.08,3.82,4.07,0.71,14.59,3.52,,32.38,,18.81,8.89,23.05,39.87,,,,11.99,,15.15,8.13,36.48,34.56,,4.32,,,,,29.7,1.57,3.59,,36.86,8.92,29.37,,,,8.38,2.64,19.53,118.25,35.29,27.26,,62.45,,0.59,,,,5,1511912235.9999998,Food: Major Diversified,Consumer Non-Durables
CODI,4.53,65.25,,,3.5,,6.4,,,44.81,7.6,77.18,2.81,,69.46,1.33,,0.2,0.04,23.44,4.22,251.39,28.51,58.55,6.27,1.44,,1.82,4.27,28.01,13.43,,13.07,,1.52,1.72,3.57,0.31,,,4.27,9.49,19.57,,8.31,23.22,46.1,2.2,,,6.24,,10.43,1.96,42.62,,,0.79,,,,,,1.01,,0.87,,,,,,1.43,,1.62,3.58,11.8,3.86,11.21,,,,6.58,28.17,,,9,1419944567.0,Investment Managers,Finance
COGT,87.73,33.84,25.93,,,,6.3,42.3,15.3,,,33.07,,52.43,31.06,,,6.32,,,6.44,,,,,,,,,,,,4.6,,,,,,,,,,,10.84,,,,,,,,,,4.94,,,,,,,,,,,,,3.79,6.25,,,,,4.94,6.44,,,,,,,,,,,,,1005071337.0,Biotechnology,Health Technology
COHR,168.66,58.7,23.6,,6.7,,,,,,4.8,63.53,,69.59,59.66,1.75,,0.75,0.24,105.34,2.67,140.61,61.69,62.39,5.25,0.77,,,,80.56,24.32,157.98,14.26,,2.02,3.89,1.24,0.37,2.46,0.76,,34.89,11.99,44.29,12.61,56.89,32.17,0.86,,,,,4.82,2.96,,125.85,17.73,3.22,,10.9,11.35,,131.02,1.85,,1.71,,,32.23,282.41,12.21,2.24,,1.65,,7.46,1.84,,,3.19,,1.56,160.64,,,7,4874377234.999999,Electronic Equipment/Instruments,Electronic Technology
COHU,,53.92,,,18.4,,17.4,,33.8,,,65.06,,,55.86,6.23,,3.17,12.85,26.65,6.38,233.78,44.57,92.88,,0.02,,,,,,,,17.88,2.01,2.23,,0.86,,,,28.91,,,,19.49,46.36,,,,,,,1.4,,177.67,,2.83,,,,,,1.37,4.35,1.72,10.21,3.15,171.94,,,1.04,2.39,4.69,,,,,,,,5.91,63.82,,,7,1657865250.9999998,Semiconductors,Electronic Technology
COIN,92.88,62,6.19,,71.1,,,,,,21.2,54.3,,,60.21,0.25,,0.05,2.96,304.64,1.03,,9.52,13.42,2.38,0.49,,,,41.01,38.16,43.13,44.2,39.17,11.45,12.96,2.44,0.03,30.04,2.07,,80.18,,106.34,19.42,126.79,73.74,17.09,,,29.76,,25.68,8.74,51.2,58.13,,15.96,,,,,51.61,2.4,5.11,,,16.59,51.3,79.44,,,10.12,1.03,0.62,821.56,14.76,20.89,,0.55,,,,,,3,19484029164.0,Investment Banks/Brokers,Finance
COKE,73.83,58.17,,,40.9,26,25.5,39,22,266.68,10.1,80.31,0.52,26.8,66.1,4.07,,1.39,0.76,1259.92,2.47,29.94,35.28,31.2,1.77,1.48,,0.03,0.32,12.99,10.7,25.15,,,,1.69,7.7,0.24,6.73,4.14,0.79,,23.09,,,722.17,39.75,404.37,,,7.81,,13.04,8.59,21.93,17.92,0.53,1.71,,0.57,0.81,,25.28,1.74,5.29,2.79,,,13.21,23.02,0.72,1.91,35.11,2.15,11.2,58.51,24.35,37.64,,21.84,,,58.09,,,9,6040592380.0,Beverages: Non-Alcoholic,Consumer Non-Durables
COLD,,38.01,,,,1.6,,,,,0.3,61.78,4.7,3.87,44.42,0.7,,0.07,0.02,23.09,0.6,6.11,40.02,58.51,17.67,1.12,,2.21,3.81,,48.25,85.79,45.2,15.95,3.71,3.83,,0.43,4.46,1.82,3.81,51.31,,,4.76,26.33,31.55,1.73,,,,,8.7,1.95,,58.02,,2.45,,,,20.76,54.72,0.88,3.15,,,,15.54,,,2.95,3.85,0.6,,,,,,2.96,,4.36,,,,4,8921115243.0,Real Estate Investment Trusts,Finance
