Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
CORT,25.95,70.34,4,3,,,3.4,,14.9,88.99,,45.89,78.06,23.34,,4.23,5404.75,35.63,5.18,342.06,629.98,28.22,,,,,,26.42,26.06,25.81,,,5.03,6.15,3.79,0.84,23.85,3.37,,49.78,6.67,41.4,24.15,37.16,98.54,,,,22.54,,23.29,6.76,33.58,33.58,6.22,7.44,,,,,31.49,3.18,0.89,12.24,9.38,31.49,46.89,,1.61,6.76,5.1,19.58,22858.83,24.21,23.92,,69.46,,0.05,50.14,,,8,3432235094.0000005,Pharmaceuticals: Major,Health Technology
COST,51.34,36.08,,10.9,12.5,14.3,16.1,3.6,13.2,21.09,0.92,24.74,29.23,9.2,,0.33,1.24,817.75,0.94,28.11,29.94,3.65,0.78,0.43,,0.26,0.52,36.79,29.98,48.45,35.46,28.34,1.31,1.42,2.72,0.32,2.92,2.05,0.57,46.42,15.73,11.32,6.59,610.4,12.5,51.27,,,2.83,,3.56,16.65,50.66,51.08,3.9,1.43,,2.63,1.88,,49.06,6.15,1.78,,,30.05,49.6,3.61,3.93,16.65,0.45,10.43,32.77,28.46,30.57,,15.62,,0.66,75.84,,,10,246550075175.00003,Specialty Stores,Retail Trade
COTY,,40.23,,4.4,,,,,0.3,32.03,,,37.49,0.72,,0.11,0.06,9.91,0.8,134.23,231.05,27.22,3.9,1.02,,,,19.18,11.6,42.95,13.89,10.08,1.91,2.05,5.21,0.34,4.76,3.38,,17.78,,10,7.25,11.21,64.09,2.59,,,3.59,,11.05,2.15,43.28,24.78,,1.41,,,,,30.69,,0.95,,,16.21,31.38,,1.75,,0.5,1.73,66.1,6.56,5.37,,3.89,,3.79,,,,4,10156910967.0,Household/Personal Care,Consumer Non-Durables
COUR,,52.94,,,,,,,23.2,56.58,,,55.71,1.97,,2.24,292.15,10.72,2.6,,111.7,34.53,,,,,,,,6.97,57.69,14.69,0.62,0.66,,0.65,9.29,1.91,,57.41,,210.83,12.13,19.28,52.28,,,,,,,2.86,,,,2.38,,,,,50.28,,,4.29,3.34,32.18,,,,2.94,2.6,,,,,,,,3.64,,,,,2727373427.0,Internet Software/Services,Technology Services
CPA,,42.23,0.3,18.5,60.1,,,,65.8,39.86,5.36,,41.72,2.53,,0.61,0.47,91.34,0.91,18.28,29.96,17.6,2.05,0.77,,0.27,5.36,5.69,5.69,4.53,6.16,4.1,1.29,1.35,17.57,0.42,29.93,27.38,7.04,6.02,4.94,9.71,8.02,118.01,37.16,5.44,,,16.33,,23.83,1.74,6.57,6.09,,1.09,,,,,3.61,0.7,0.7,,,3.61,6.57,,0.48,1.81,0.82,11.2,24.49,22.79,29.99,,14.15,,4.29,15.59,,,8,3693262972.0,Airlines,Transportation
CPB,,54.58,0.4,13.1,1.9,6.1,9.9,,2.8,50.67,3.41,2.54,53.58,1.94,,0.03,0.02,46.75,0.62,72.32,75.29,23.51,4.48,1.84,,0.59,3.18,17.38,13.03,33,13.01,10.02,1.98,2.22,5.75,0.26,6.73,4.54,3.18,14.44,9.41,4.87,4.92,50.4,31.37,5.69,,,7.85,,12.93,3.56,18.93,18.49,4.62,1.49,,,,,22.07,,0.85,,,12.47,20.86,,1.12,,0.24,5.8,47.69,11.69,19.69,,8.2,,,15.74,,,10,12829876464.000002,Food: Major Diversified,Consumer Non-Durables
CPK,,67.38,,12.2,10.1,4.4,8.1,,7.7,63.73,3.24,3.33,68.47,1.29,,,,119.46,0.46,23.23,48.6,30.61,5.42,1.08,,0.45,2.03,22.58,15.65,,16.1,9.62,4.9,5.72,4.43,0.38,,,2.16,22.11,7.04,9.01,13.27,123.14,40.49,4,,,13.9,,26.75,2.07,25.1,22.97,2.91,3.39,,,,,,1.89,1.24,,,10.75,64.18,3.01,3.66,3.5,0.38,3.65,8.3,7.54,9.48,,5.13,,,26.2,,,10,1977751620.0000005,Gas Distributors,Utilities
CPNG,23.86,34.37,,,,,,,24.5,22.77,,46.46,29.69,3.5,,0.7,1.45,20.18,1.15,32.57,87.79,4.16,4.06,0.89,,,,57.65,37.87,23.21,21.35,16.86,0.9,1.31,1.73,0.27,5.66,4.03,,,,79.26,17.93,21.73,26.07,6.09,,,4.96,,1.58,8.89,28.71,77.62,,1.41,,,,,24.91,5.78,,,,15.39,,,,9.7,0.89,10.57,15.52,10.26,38.77,,15.81,,,,,,1,32713861306.0,Internet Retail,Retail Trade
CPRI,,45.21,8.3,,,7.2,28.5,,17.9,37.12,,,42.83,2.23,,0.12,0.06,33.75,0.95,207.48,80.85,26.56,6.22,2.24,,,,18.76,12.63,60.51,14.16,10.28,1.44,1.4,5.33,0.24,2.32,3.05,,9.65,13.82,21.63,1.3,53.99,64.58,30.58,,,,,7.1,2.46,,12.42,5.91,0.76,,,,,33.04,,0.49,,,12.75,,,0.64,,0.44,,14.67,6.74,,,4.66,,,10.68,,,7,6061260402.0,Apparel/Footwear Retail,Retail Trade
CPRT,21.97,32.82,,33.2,,20.7,,37,20.1,19.61,,13.67,27.34,38.61,,5.48,27.58,51.05,7.36,7.03,67.92,15.19,0.06,0.02,,,,28.41,25.5,53.67,24.19,22,9.86,10.94,3.52,0.9,20.38,1.73,,31.44,20.71,38.74,9.96,49.07,45.88,,,,33.33,,38.49,6.85,35.95,41.5,1.96,11.92,,1.33,1.88,,58.63,3.71,1.46,21.82,14.84,35.65,51.33,2.14,3.46,7.46,7.28,19.26,52.83,24.06,21.73,,30.8,,,62.26,,,10,42124801025.0,Miscellaneous Commercial Services,Commercial Services
CPRX,13.3,67.98,,30.4,,39.2,,8.7,46.2,70.63,,5.53,71.34,16.43,,3.9,89.51,17.59,5.09,87.95,50.15,42.28,0.03,0.01,,,,22.27,15.3,21.38,10.57,,3.76,4.24,4.49,0.87,19.83,3.93,,12.27,,36.5,16.61,19.59,86.74,,,,15.83,,19.04,3.7,32.57,32.57,,4.79,,,,,25.52,2.82,,9.21,6.49,11.98,82.88,,2.31,5.51,4.83,13.67,615.02,19.03,16.22,,24.67,,,103.47,,,5,1328022474.9999998,Pharmaceuticals: Major,Health Technology
CPT,,54.39,,9.7,6.4,20.4,10.4,56.3,10.6,37.03,4.62,13.5,49.69,1.98,,0.25,0.03,113.01,0.3,,127.87,2.76,3.05,0.72,,2.44,3.57,25.93,13.1,41.74,49.49,17.35,9.89,9.87,3.86,0.54,23.66,3.04,3.61,64.87,18.53,,2.45,136.01,61.91,2.41,,,28.78,,20.74,2.49,27.7,68.37,4.25,7.93,,,,16.35,33.63,2.75,0.89,,,15.54,20.3,4.08,1.88,2.49,0.3,4.81,,6.66,9.04,,3.48,,4.59,26.84,,,10,10983485571.0,Real Estate Investment Trusts,Finance
CQP,,61.57,,,17.5,29.6,42.8,54.8,16.2,53.85,14.12,,60.16,1.95,,0.11,0.02,53.79,0.37,12.37,5.1,18.51,3.53,,,0.89,7.27,10.77,9.15,14.87,14.42,11.68,4.27,4.55,9.29,,30.57,10.62,7.27,14,26.48,,4.94,40.8,55.17,4.63,,,33.19,,41.83,,11.62,11.59,0.65,2.87,,,,,9.43,,0.95,,,8.88,8.52,0.61,1.18,,0.33,16.3,23.26,23.37,,,21.02,,9.17,36.1,,,7,25687797421.0,Gas Distributors,Utilities
CR,53.31,61.07,0.7,,,,5.1,,,62.32,0.42,26.88,62.36,7.44,,0.45,0.6,158.87,2.18,107.43,49.33,60.96,1.07,0.26,,0.19,0.49,29.99,26.24,51.24,22.87,20.21,3.91,4.22,3.33,0.58,8.24,1.94,0.52,31.5,,14.77,7.56,76.1,38.29,12.69,,,10.06,,13.83,6.46,42.59,40.74,,4.29,,,,,51.72,5.88,4.05,,155.75,41.71,53.77,,3,19.09,1.4,7.99,40.83,14.06,14.73,,10.85,,8.1,32.09,,,10,4928627634.999999,Aerospace & Defense,Electronic Technology
CRC,1.27,46.19,6.2,33.2,,,,,,36.13,2.41,1.67,42.13,3,,0.68,0.65,51.12,1.41,20.67,70.85,33.66,0.98,0.29,,0.35,2.41,11.54,7.49,10.95,,4.56,1.63,2,8.67,0.54,18.31,9.43,2.46,12.59,,,,46.9,47.98,9.05,,,10.77,,21.2,1.67,14.65,15.22,,1.51,,,,,8.3,1.06,,,,8.3,,,0.52,1.67,1.29,6.4,14.4,12.32,11.97,,10.72,,6.66,,,,5,3944638993.0,Integrated Oil,Energy Minerals
CRCT,,53.7,0.5,33.4,,,,5.6,,63.66,1.51,8.1,58.07,6.92,,1.84,22.1,6.43,3.9,252.83,57.14,43.62,0.1,0.02,,,1.51,10.71,8.15,4.59,,,,1.4,9.34,0.76,30.42,16.4,3.05,,,,,7.69,47.68,1045.2,,,8.54,,11.27,2.52,22.17,22.17,1.17,1.88,,,,,6.1,1.58,,12.61,3.28,5.6,9.43,1.42,,2.52,2.42,8.15,40.62,16.95,11.5,,16.34,,4.13,,,,6,2036178584.0,Wholesale Distributors,Distribution Services
CRGY,2.65,55.77,,,,14.7,,,,65.69,3.99,1.04,58.48,0.69,,0.01,,12.1,0.75,,116.01,73.47,2.03,0.93,,0.8,3.99,16.36,3.55,,4.79,1.88,1.01,1.31,6.11,0.29,,,3.99,,,76.71,18.37,0.0,79.79,2.93,,,,,19.06,0.65,,20.2,,0.78,,,,,,0.76,,,,2.17,,,,0.65,0.75,,3.34,3.38,,,6.85,,,,,,3,2216186091.0,Integrated Oil,Energy Minerals
CRH,23.63,53.51,4.1,6.4,37.1,21.7,56.4,5.7,13.6,45.41,6.49,3.96,52.79,3.15,,0.63,0.49,81.55,1.69,67.54,71.6,50.19,2.16,0.62,,0.51,2.49,14.82,10.8,20.34,12.89,9.66,1.76,1.86,6.75,0.44,9.16,5.75,2.49,14.83,16.36,11.49,5.16,64.99,34.23,11.91,,,9.09,,12.81,2.71,18.83,17.59,1.41,1.67,,,,,18.6,2.03,1.6,,,11.9,18.65,1.41,1.34,5.3,1.26,6.87,20.63,12.03,14.97,,9.62,,6.34,27.83,,,10,39023586201.48319,Construction Materials,Non-Energy Minerals
CRI,,37.55,5.8,2.6,71,18.5,23,0.1,4.9,32.22,10.52,,36.13,3.51,,0.64,0.25,57.26,2.43,141.53,54.03,24.5,2.69,1.28,,0.49,5.44,8.88,7.48,7.41,9.53,7.6,1.03,1.03,11.26,0.37,13.85,19.3,5.62,9.93,17.24,2.18,0.94,74.64,48.15,9.99,,,8.06,,11.06,2.49,9,9.12,2.61,0.71,,0.69,0.45,,5.13,1.66,0.53,,,4.53,5.08,,0.58,6.82,1.3,10.15,28.34,18.24,28.99,,13.67,,14.95,8.77,,,10,2580510520.0,Apparel/Footwear Retail,Retail Trade
CRK,,40.51,,15.8,,10.5,,,12.3,33.12,2.42,33.67,37.87,0.97,,0.01,,10.4,0.64,11.89,137.52,53.09,3.13,1.15,,1.7,2.42,24.89,6.41,,,6.75,3.72,4.06,4.02,0.39,,,,707.29,20.98,,10.95,6.81,7.34,0.38,,,4.33,,4.87,1.24,47.27,,,2.03,,,,,,,2.18,,,3.6,325.03,,1.25,1.44,0.64,1.01,4.33,4.29,2.59,,1.52,,,,,,3,3235943370.0000005,Oil & Gas Production,Energy Minerals
CRL,,57.75,,18.1,,9.7,8.6,,11.6,56.25,,,58.87,2.76,,0.34,0.11,233.47,1.75,43.72,19.21,52.19,3.05,0.85,,,,20.65,14.05,34.28,18.21,13.76,3.35,3.45,4.84,0.45,10.06,3.44,,21.66,19.33,14.29,5.97,249.91,35.75,4.19,,,10.67,,13.99,3.3,27.4,22.56,1.48,2.93,,0.88,2.13,,29.05,,1.04,,,17.08,26,1.41,1.46,,1.37,5.57,33.43,9.97,12.98,,6.49,,2.09,36.37,,,10,10658289460.0,Miscellaneous Commercial Services,Commercial Services
CRM,7.79,54.27,,10.8,,41.8,45.3,29.9,15.7,60.08,0.31,,56.56,4.9,,0.76,1.41,262.71,1.11,,,62.43,1.23,0.21,,0.04,0.31,36.92,23.92,21.48,19.8,15.76,6.43,6.81,2.71,0.62,31.71,4.45,0.61,26.52,22.71,14.61,9.24,251.83,76,,,,15.3,,18.45,4.27,47.25,29.32,0.87,7.24,,0.94,0.73,,22.76,7.52,0.91,,,21.53,39.19,1.17,1.88,43.42,1.11,5.78,106.57,9.12,9.34,,6.33,,3.86,170.59,,,8,208815530594.0,Packaged Software,Technology Services
CRNX,123.7,61.68,,15.6,,,,,,54.89,,13.47,61.35,23.69,,17.4,17.16,54.32,17.72,,,,,0.06,,,,,,,,,1795.67,1701.07,,0.89,,,,,,,170.58,0.0,,,,,,,,4.88,,,,1680.37,,,,,,,,5.35,5.24,,,,,4.88,17.72,,,,,,,,,,,,,1950120506.0000005,Pharmaceuticals: Major,Health Technology
CRS,85.55,76.13,,,,20.5,,,4.6,83.26,0.61,67.32,79.76,4.44,,0.12,0.08,140.78,3.2,120.79,48.64,69.46,1.94,0.47,,0.24,0.57,32.06,20.19,40.56,,,1.22,2.69,3.12,0.47,6.64,2.59,0.57,29.98,3.2,77.04,9.48,62.21,18.86,4.68,,,4.83,,10.73,4.63,53.53,41.37,,2.57,,,,,38.92,3.2,2.54,,,25.08,116.57,,4.44,5.56,1.45,4.22,10.13,8.68,9.21,,8.37,,1.21,149.77,,,8,3273790465.9999995,Other Metals/Minerals,Non-Energy Minerals
CRSP,,51.68,,1.5,,21.2,28.4,4.1,735.7,54.93,,,52.82,8.42,,17.72,8.97,57.88,17.81,,82.99,182.5,,0.11,,,,,,,,,15.05,11.17,,0.85,,,,,,,,60.83,49.99,,,,,,,2.36,,,,16.9,,,,,,,,2.8,2.78,,,,5.65,2.36,17.81,,,,,,,,,,,,2,4016631451.000001,Biotechnology,Health Technology
CRTO,11.04,81.21,2.8,1.7,,,39.9,4.6,,86.66,,41.86,84.87,2.83,,0.28,2.49,45.07,1.16,,232.02,116.91,0.64,0.11,,,,22.74,13.63,18.71,15.75,5.41,0.86,1.22,4.4,0.47,6.53,5,,11.88,,9.17,,24.75,45.98,50.92,,,3.7,,5.68,2.36,37.25,25.98,,1.43,,,,,26.63,2.87,1.43,,,15.92,46.14,,1.25,7.13,1.16,3.26,43.52,8.73,7.01,,6.71,,5.25,35.49,,,10,1680423782.0,Advertising/Marketing Services,Commercial Services
CRUS,62.27,43.17,2.5,12.1,,14.7,22,7.8,11.9,22.96,,58.46,34.94,11.68,,2.82,3.39,129.43,5.93,112.68,29.82,40.32,0.38,0.09,,,,17.55,15.5,16.7,,9.94,3.69,3.58,5.7,0.81,21.43,5.55,,23.43,20.67,,,88.77,51.21,377.51,,,15.35,,19.31,3.8,26.22,24.01,1.25,3.98,,1.03,1.34,,18.66,2.34,1.61,61.93,10.01,16.99,24.07,1.41,1.54,5.12,4.72,12.86,47.26,18.83,15.89,,16.87,,3.07,36.41,,,10,4003109599.000001,Semiconductors,Electronic Technology
CRVL,21.73,78.39,1.4,5.5,,15.4,19.9,,14.7,88.46,,10.81,83.08,20.26,,0.57,3.36,307.81,1.64,,8.92,25.27,0.26,0.13,,,,53.74,42.12,73.01,,,,6.43,1.86,0.55,8.8,1.33,,,12.87,,,231.63,21.59,,,,9.59,,11.96,21.27,69.92,69.92,6.6,6.71,,3.63,4.17,,76.27,8.83,3.13,,55.36,53.77,78.27,5.91,5.79,25.11,1.64,17.77,85.95,38.65,34.26,,27.43,,0.96,103.58,,,10,3414019509.0000005,Insurance Brokers/Services,Finance
CRWD,145.99,17.82,,34.8,,,,41.6,46.2,7.49,,31.02,11.53,9.43,,1.38,4.67,256.16,1.8,,14.43,69.32,2.2,0.31,,,,298.16,163.27,57.55,155.55,104.84,14.76,17.95,0.34,0.37,31.19,1.64,,63.77,,138.14,26.53,348.45,75.29,0.94,,,4.01,,0.74,24.56,483.32,74.47,,19.28,,,,,61.87,11.04,,,116.44,50.76,385.33,,7.79,36.8,1.8,2.2,31.3,5.51,6.38,,0.51,,,,,,1,39507534420.00001,Packaged Software,Technology Services
CSAN,,38.53,,48.3,4.7,23.7,66.1,34.4,23.8,20.99,6.62,,32.6,0.89,,1.17,0.31,9.67,1.79,23.92,47.98,33.59,4.69,3.18,,0.39,3.56,8.36,6.28,17.13,5.67,3.5,0.45,2.22,11.96,0.15,10.38,18.63,3.56,8.01,31.21,27.21,54.02,14.38,28.56,1.33,,,4.55,,18.68,1.24,12.46,10.91,0.48,0.65,,,,,6.2,,0.39,,,2.53,,0.55,0.44,,1.68,1.31,40.46,8.74,9.25,,6.91,,,13.25,,,10,7103442474.705,Gas Distributors,Utilities
CSGP,,59.37,,9.7,,,27.4,,11.7,73.65,,,66.14,12.47,,8.76,4.46,78.52,9.27,,44.2,27.11,5.66,0.15,,,,419.75,144.2,,,394.39,10.21,10.81,0.24,0.82,,,,129.27,,,16.66,91.03,79.34,,,,8.19,,2.58,4.34,148.13,73.37,29.35,12.33,,4.35,,,,4.74,0.93,9.89,9.09,84.05,,,3.18,6.88,9.27,2.39,10.24,0.8,2.93,,1.29,,,122.67,,,9,32307593617.0,Internet Software/Services,Technology Services
CSGS,,74.57,3.3,,6,6.9,24,,8.2,87.52,3.43,,81.49,3.36,,0.29,0.21,45.9,1.74,,24.44,83.31,3.04,2.18,,0.37,2.56,14.92,9.44,28.89,,7.05,1.65,1.56,6.7,0.21,5.41,4.63,2.64,11.52,7.38,8.06,1.8,60.72,46.99,4.15,,,5.56,,11.21,5.08,20.98,14.84,7.81,1.22,,1.12,1.85,,21.4,,0.74,,,15.58,40.55,,1.13,,1.74,4.87,60.23,14.08,20.84,,8.24,,6.68,19.81,,,10,1673161598.0,Data Processing Services,Technology Services
CSIQ,,49.85,,13.8,,19.9,10.9,,23.6,51.78,,,50.83,0.97,,0.34,0.4,17.13,1.02,87.34,49.89,50.27,11.41,2.05,,,,9.19,9.19,,8.76,4.64,0.54,0.58,10.88,0.21,,,,7.2,,16.72,11.02,39.07,16.78,2.74,,,2.8,,4.86,0.45,5.95,6.54,0.92,0.16,,0.52,,,,0.36,0.47,,,3.71,,0.69,,0.45,0.79,1.79,8.78,8.32,8.4,,3.46,,,5.3,,,10,1767140366.9999998,Semiconductors,Electronic Technology
CSL,50.85,45.51,3.4,7.3,16,23.3,37.1,24.3,8,33.45,1.6,33.45,41.63,6.04,,0.47,0.76,424.66,2.95,60.11,39.36,55.83,1.74,0.76,,0.18,0.81,16.88,14.8,19.18,13.54,11.47,4.17,4.07,5.92,0.43,21.24,5.18,0.81,22,22.23,16.77,8.48,289.26,37.57,15.33,,,27.88,,23.43,6.73,15.01,22.58,1.28,4.19,,1.04,0.88,,19.85,2.62,2.18,,,17.62,22.38,1.25,2.04,6.73,2.61,20.01,46.01,20.42,46.96,,20.5,,9.77,42.77,,,10,13442193050.0,Building Products,Producer Manufacturing
CSTM,6.08,27.17,,,,11.2,52.8,,7.3,12.21,,3.38,21.59,2.21,,0.15,0.12,16.99,1.33,66.35,73.47,32.35,2.91,1.99,,,,11.24,6.13,20.37,9.37,5.73,0.62,0.58,8.9,0.19,2.85,8.49,,12.1,16.43,33.86,7.31,17.07,10.02,3.54,,,2.34,,5.67,2.42,14.5,14.5,3.15,0.34,,,,,12.01,1.86,1.42,,,4.29,5.92,1.49,1.22,5.36,0.6,3.32,15.11,10.76,18.37,,7.73,,7.69,154.45,,,5,2529606971.0,Miscellaneous Commercial Services,Commercial Services
CSWI,51.07,60.72,0.3,14.3,12.1,34.4,35,35.7,22.5,55.07,0.27,29.45,58.98,8.94,,0.19,0.1,300.87,2.86,127.47,37.29,56.86,1.13,0.35,,0.12,0.27,30.84,24.76,31.98,15.89,,5.63,5.96,3.24,0.59,18.64,3.16,0.28,35.57,21.82,,,176.15,44.24,12.51,,,12.82,,20.07,7.58,46.15,46.15,1.91,5.78,,1.89,1.02,,30.97,13.88,,,,27.85,33.45,1.85,2.87,94.02,1.56,9.92,50.49,16.76,17.66,,12.75,,2.74,91.45,,,9,2771970504.0,Industrial Specialties,Process Industries
CSX,0.18,47.99,5.1,2.7,8.2,13.2,15.1,12.4,16.6,39.16,2.01,,45.17,2.43,,0.49,0.08,34.33,1.15,17.01,48.1,25.64,2.63,1.51,,0.25,1.35,14.88,11.53,27.55,14.62,11.27,5.56,5.69,6.72,0.3,20.64,4.5,1.41,17.6,8.34,8.92,3.39,36.76,37.07,6.67,,,24.75,,37.27,5.33,18.86,18.95,2.04,4.65,,0.91,0.72,,22.59,2.16,1.06,,,12.7,18.43,,1.44,5.56,1,8.64,15.89,14.25,29.55,,10.52,,4.22,20.43,,,10,61895279910.0,Railroads,Transportation
CTAS,36.97,65.96,0.9,6.4,2.5,13.9,13.9,12.7,12,62.17,1.78,18.35,65.74,13.04,,0.19,0.13,761.24,1.74,111.15,23.5,46.63,1.06,0.62,,0.36,0.72,37.97,31.29,47.15,34.98,29.17,7.65,8.21,2.63,0.47,17.41,2.17,0.83,45.66,13.58,10.27,7.23,549.22,48.83,20.53,,,16.38,,21.56,17.86,50.29,50.29,4.16,8.2,,1.74,1.51,,47.08,14.84,2.26,,,37.81,45.57,4.21,4.1,98.61,0.95,17.77,62.16,27.76,38.36,,21.36,,1.96,74.5,,,10,52752238731.0,Other Consumer Services,Consumer Services
CTLT,14.85,71.13,,12.8,,,,,5,78.7,,7.52,75.01,1.17,,0.16,0.03,58.68,2.51,86.33,42.89,81.19,,1.38,,,,,,,30.54,16.88,3.3,3.73,,0.37,,,,48.94,4,,4.96,61.97,18.96,,,,,,,2.94,,,,2.58,,,,,,,1.13,,,43.07,,,7.2,26.79,1.74,,,,,,,,,77.21,,,9,8862158146.0,Pharmaceuticals: Major,Health Technology
CTOS,,67.39,,,,,,,7.1,76.2,,,71.89,0.86,,0.01,,5.17,1.34,234.29,32.09,34.43,5.92,2.58,,,,21.18,9.07,,,,1.82,1.94,4.72,0.26,,,,32.22,,,5.47,8.16,23.86,1.18,,,1.24,,9.04,1.39,51.7,33.35,,0.67,,,,,,,,,,,,2.59,,,0.22,0.69,8.52,6.91,2.48,,4.52,,,,,,2,1608094655.0000002,Finance/Rental/Leasing,Finance
CTRA,,33.76,,46.2,43,43.4,62.1,59.7,28.6,15.13,23.59,7.35,27.05,2.43,,0.9,0.52,25.78,1.49,6.59,7.28,39.78,0.86,0.23,,0.47,3.17,11.53,5.9,21.74,9.51,5.38,3.48,3.7,8.67,0.63,17,4.94,3.22,13.32,28,16.82,6.91,24.97,41.17,18.44,,,23.34,,30.79,1.48,15.08,15.09,0.67,3.52,,,,,20.6,1,0.69,,,6.48,11.15,0.61,0.68,1.48,1.46,6.4,9.81,9.47,10.12,,7,,5.54,20.14,,,8,21080871317.0,Integrated Oil,Energy Minerals
CTRE,17.05,53.1,,4.3,3.8,,,,0.5,35.73,5.92,14.44,48.14,3.47,,5.9,0.76,26.54,6.07,,1024.65,0.71,3.85,0.36,,1.3,4.3,37.78,25,24.35,19.97,16.62,17.47,18.81,2.65,0.71,77.26,4.22,4.39,,,12.89,13.14,18.51,95.04,3.05,,,30.72,,58.14,2.25,52.04,30.54,,14.51,,,,19.37,19.05,1.75,1.47,,,17.93,31.55,,1.35,2.25,6.07,3.31,,5.8,5.4,,6.62,,,53.08,,,8,2017379031.0,Real Estate Investment Trusts,Finance
CTS,17.74,50.19,1.5,9.2,,13.6,26.3,7.3,10.2,39.6,0.31,20.14,47.76,7.07,,1.69,1.7,52.29,3.32,65.26,51.81,61.14,0.97,0.18,,0.08,0.31,21.86,15.41,18.61,,,2.15,2.87,4.57,0.71,15.41,5.11,0.31,,6.37,,,40.98,34.76,21.89,,,10.06,,14.2,3.07,30.76,26.41,,3.11,,,,,20.03,2.66,1.49,,15.03,17.11,21.38,,1.57,6.05,2.71,7.14,36.56,10.79,10.23,,12.02,,3.65,51.26,,,9,1306892131.0000002,Electronic Production Equipment,Electronic Technology
CTSH,0.8,59.7,2.1,9.1,9.6,10.6,10,,7.6,50.31,2.41,,57.69,7.3,,0.74,1.76,74.57,2.35,,9.24,71.68,0.38,0.1,,0.26,1.6,12.59,10.51,25.34,11.56,10.09,1.82,1.84,7.94,0.73,7.24,3.77,1.64,16.22,11.71,6.18,4.1,72.87,34.37,68.23,,,10.84,,15.2,2.75,17.93,16.35,3.14,1.92,,1.32,1.8,,26.84,2.13,0.76,,17.1,22.15,30.72,2.7,1.05,6.26,2.35,11.48,78.28,18.72,16.05,,14.75,,4.73,19.27,,,10,35438754979.99999,Information Technology Services,Technology Services
CTVA,,60.14,1.9,2.3,6,12.2,21.5,,8.5,67.05,1.14,16.96,63.82,1.88,,0.15,0.36,55.39,1.51,237.95,142.25,123.76,2.04,0.19,,0.26,1.14,39.84,18.26,22.09,14.22,11.53,2.38,2.47,2.51,0.57,11.16,4.87,1.14,19.87,,14.14,3.14,56.52,42.38,7.91,,,3.32,,11.41,1.56,70.11,22.98,,2.24,,,,,20.32,2.88,,,,15.42,49.34,,1.78,8.11,0.97,1.27,11.68,3.18,2.2,,4.87,,,,,,6,37298096453.0,Chemicals: Agricultural,Process Industries
CUBE,1.19,56.44,,10.3,14.2,15,26.8,14.5,10,39.91,7.04,0.49,52.21,1.97,,0.01,,47.64,0.3,,249.86,2.79,4.23,1.07,,1.11,4.29,27.03,19.17,21.71,27.5,19.45,17.89,12.85,3.7,0.45,59.19,5.83,4.33,27.09,16.34,,3.37,46.97,71.5,5.36,,,38.64,,46.9,3.85,26.47,26.47,2.45,10.2,,0.85,1.09,17.61,17.28,2.13,1.05,,,17.28,,2.28,1.37,3.85,0.3,6.53,1002.08,8.57,14.56,,7.97,,5.23,46.25,,,10,9239632233.0,Real Estate Investment Trusts,Finance
CUZ,,67.12,,,2.2,,,0.9,2,75.36,5.73,,70.68,0.66,,0.01,,27.24,0.47,,,4.89,5.13,0.58,,2.63,4.71,37.23,12.54,17.39,,,,7.87,2.69,0.59,44.14,8.72,4.71,,11.04,,,27.53,67.1,1.69,,,9.15,,22.81,0.92,69.85,70.57,28.23,5.15,,,,10.39,11.17,1.53,0.68,,,11.17,,,0.62,0.94,0.47,0.97,913.44,2.58,1.63,,2.42,,2,16.61,,,10,3452869308.0,Real Estate Investment Trusts,Finance
